n,a,b,orientation,batch,samples,kind,k,count
580,24,2,first,0,1000000,minus,197,1
580,24,2,first,0,1000000,minus,205,1
580,24,2,first,0,1000000,minus,217,2
580,24,2,first,0,1000000,minus,219,1
580,24,2,first,0,1000000,minus,221,2
580,24,2,first,0,1000000,minus,223,3
580,24,2,first,0,1000000,minus,225,2
580,24,2,first,0,1000000,minus,226,3
580,24,2,first,0,1000000,minus,227,1
580,24,2,first,0,1000000,minus,228,3
580,24,2,first,0,1000000,minus,229,1
580,24,2,first,0,1000000,minus,230,2
580,24,2,first,0,1000000,minus,231,4
580,24,2,first,0,1000000,minus,232,2
580,24,2,first,0,1000000,minus,233,3
580,24,2,first,0,1000000,minus,234,1
580,24,2,first,0,1000000,minus,235,6
580,24,2,first,0,1000000,minus,236,6
580,24,2,first,0,1000000,minus,237,5
580,24,2,first,0,1000000,minus,238,3
580,24,2,first,0,1000000,minus,239,9
580,24,2,first,0,1000000,minus,240,8
580,24,2,first,0,1000000,minus,241,7
580,24,2,first,0,1000000,minus,242,13
580,24,2,first,0,1000000,minus,243,10
580,24,2,first,0,1000000,minus,244,10
580,24,2,first,0,1000000,minus,245,15
580,24,2,first,0,1000000,minus,246,16
580,24,2,first,0,1000000,minus,247,20
580,24,2,first,0,1000000,minus,248,16
580,24,2,first,0,1000000,minus,249,33
580,24,2,first,0,1000000,minus,250,25
580,24,2,first,0,1000000,minus,251,28
580,24,2,first,0,1000000,minus,252,47
580,24,2,first,0,1000000,minus,253,37
580,24,2,first,0,1000000,plus,253,1
580,24,2,first,0,1000000,minus,254,50
580,24,2,first,0,1000000,minus,255,49
580,24,2,first,0,1000000,minus,256,74
580,24,2,first,0,1000000,minus,257,73
580,24,2,first,0,1000000,minus,258,80
580,24,2,first,0,1000000,minus,259,69
580,24,2,first,0,1000000,minus,260,97
580,24,2,first,0,1000000,minus,261,94
580,24,2,first,0,1000000,plus,261,1
580,24,2,first,0,1000000,minus,262,123
580,24,2,first,0,1000000,minus,263,123
580,24,2,first,0,1000000,minus,264,120
580,24,2,first,0,1000000,minus,265,158
580,24,2,first,0,1000000,minus,266,149
580,24,2,first,0,1000000,minus,267,197
580,24,2,first,0,1000000,plus,267,1
580,24,2,first,0,1000000,minus,268,206
580,24,2,first,0,1000000,plus,268,1
580,24,2,first,0,1000000,minus,269,235
580,24,2,first,0,1000000,minus,270,289
580,24,2,first,0,1000000,minus,271,338
580,24,2,first,0,1000000,minus,272,334
580,24,2,first,0,1000000,plus,272,1
580,24,2,first,0,1000000,minus,273,374
580,24,2,first,0,1000000,plus,273,4
580,24,2,first,0,1000000,minus,274,389
580,24,2,first,0,1000000,minus,275,451
580,24,2,first,0,1000000,plus,275,1
580,24,2,first,0,1000000,minus,276,556
580,24,2,first,0,1000000,plus,276,2
580,24,2,first,0,1000000,minus,277,561
580,24,2,first,0,1000000,plus,277,4
580,24,2,first,0,1000000,minus,278,593
580,24,2,first,0,1000000,plus,278,3
580,24,2,first,0,1000000,minus,279,669
580,24,2,first,0,1000000,plus,279,8
580,24,2,first,0,1000000,minus,280,737
580,24,2,first,0,1000000,plus,280,6
580,24,2,first,0,1000000,minus,281,822
580,24,2,first,0,1000000,plus,281,2
580,24,2,first,0,1000000,minus,282,927
580,24,2,first,0,1000000,plus,282,15
580,24,2,first,0,1000000,minus,283,1035
580,24,2,first,0,1000000,plus,283,8
580,24,2,first,0,1000000,minus,284,1100
580,24,2,first,0,1000000,plus,284,17
580,24,2,first,0,1000000,minus,285,1178
580,24,2,first,0,1000000,plus,285,10
580,24,2,first,0,1000000,minus,286,1383
580,24,2,first,0,1000000,plus,286,18
580,24,2,first,0,1000000,minus,287,1482
580,24,2,first,0,1000000,plus,287,27
580,24,2,first,0,1000000,minus,288,1560
580,24,2,first,0,1000000,plus,288,23
580,24,2,first,0,1000000,minus,289,1756
580,24,2,first,0,1000000,plus,289,43
580,24,2,first,0,1000000,minus,290,1978
580,24,2,first,0,1000000,plus,290,44
580,24,2,first,0,1000000,minus,291,2175
580,24,2,first,0,1000000,plus,291,45
580,24,2,first,0,1000000,minus,292,2282
580,24,2,first,0,1000000,plus,292,76
580,24,2,first,0,1000000,minus,293,2451
580,24,2,first,0,1000000,plus,293,64
580,24,2,first,0,1000000,minus,294,2605
580,24,2,first,0,1000000,plus,294,69
580,24,2,first,0,1000000,minus,295,3034
580,24,2,first,0,1000000,plus,295,85
580,24,2,first,0,1000000,minus,296,3165
580,24,2,first,0,1000000,plus,296,116
580,24,2,first,0,1000000,minus,297,3554
580,24,2,first,0,1000000,plus,297,138
580,24,2,first,0,1000000,minus,298,3794
580,24,2,first,0,1000000,plus,298,156
580,24,2,first,0,1000000,minus,299,4103
580,24,2,first,0,1000000,plus,299,185
580,24,2,first,0,1000000,minus,300,4416
580,24,2,first,0,1000000,plus,300,212
580,24,2,first,0,1000000,minus,301,4830
580,24,2,first,0,1000000,plus,301,239
580,24,2,first,0,1000000,minus,302,5239
580,24,2,first,0,1000000,plus,302,270
580,24,2,first,0,1000000,minus,303,5539
580,24,2,first,0,1000000,plus,303,359
580,24,2,first,0,1000000,minus,304,5980
580,24,2,first,0,1000000,plus,304,427
580,24,2,first,0,1000000,minus,305,6431
580,24,2,first,0,1000000,plus,305,437
580,24,2,first,0,1000000,minus,306,6998
580,24,2,first,0,1000000,plus,306,563
580,24,2,first,0,1000000,minus,307,7396
580,24,2,first,0,1000000,plus,307,683
580,24,2,first,0,1000000,minus,308,7912
580,24,2,first,0,1000000,plus,308,719
580,24,2,first,0,1000000,minus,309,8303
580,24,2,first,0,1000000,plus,309,846
580,24,2,first,0,1000000,minus,310,9050
580,24,2,first,0,1000000,plus,310,935
580,24,2,first,0,1000000,minus,311,9699
580,24,2,first,0,1000000,plus,311,1057
580,24,2,first,0,1000000,minus,312,10259
580,24,2,first,0,1000000,plus,312,1227
580,24,2,first,0,1000000,minus,313,10834
580,24,2,first,0,1000000,plus,313,1458
580,24,2,first,0,1000000,minus,314,11428
580,24,2,first,0,1000000,plus,314,1591
580,24,2,first,0,1000000,minus,315,12204
580,24,2,first,0,1000000,plus,315,1779
580,24,2,first,0,1000000,minus,316,12660
580,24,2,first,0,1000000,plus,316,2023
580,24,2,first,0,1000000,minus,317,13651
580,24,2,first,0,1000000,plus,317,2359
580,24,2,first,0,1000000,minus,318,14265
580,24,2,first,0,1000000,plus,318,2609
580,24,2,first,0,1000000,minus,319,14961
580,24,2,first,0,1000000,plus,319,2911
580,24,2,first,0,1000000,minus,320,15556
580,24,2,first,0,1000000,plus,320,3232
580,24,2,first,0,1000000,minus,321,15956
580,24,2,first,0,1000000,plus,321,3518
580,24,2,first,0,1000000,minus,322,16866
580,24,2,first,0,1000000,plus,322,4034
580,24,2,first,0,1000000,minus,323,17333
580,24,2,first,0,1000000,plus,323,4448
580,24,2,first,0,1000000,minus,324,17789
