batch,replica_first,samples,field_sha256,translation_sha256,conjugacy_max_abs,C113_plus_re,C113_plus_im,C113_minus_re,C113_minus_im,C122_plus_re,C122_plus_im,C122_minus_re,C122_minus_im,C244_plus_re,C244_plus_im,C244_minus_re,C244_minus_im,C334_plus_re,C334_plus_im,C334_minus_re,C334_minus_im,C111_plus_re,C111_plus_im,C111_minus_re,C111_minus_im,C112_plus_re,C112_plus_im,C112_minus_re,C112_minus_im
11,780000,10000,df65a3ba6890bc1f6fe0a459b79ee6eea77ea0e3ac672e63a39a7289c5896a4c,d13ea779ff7f98dc8f46d5f1f52de17e479b55aafbb6c953b96a6992d45ded0b,1.3555562582222104e-17,0.006472135954999576,-0.01632696246642557,-0.003999999999999987,0.02171529818538059,-0.028000000000000004,-0.00649839392465811,-0.01294427190999918,-0.0362461487454878,0.006472135954999583,0.016326962466425555,-0.003999999999999997,-0.021715298185380583,-0.028000000000000008,0.006498393924658142,-0.012944271909999139,0.0362461487454878,0.03883281572999748,-0.015216904260722482,-0.00741640786499875,-0.01120067594299792,-0.01694427190999916,-0.006498393924658118,-0.05636067977499788,0.02351141009169895
12,790000,10000,f67f925d26d0fad7c5e69d23222b2876f8c1e7c6ca106c544cded149a1d95da7,a36c8c0087b75278588cbaccd1ec2a41eeeb740911bba38434daf56a7bc2c174,1.514782153580212e-17,-0.052360679774997906,-0.0076084521303612105,-0.037665631459994964,-0.026841584708808208,-0.019999999999999976,0.02530752199801728,0.041527864045000404,-0.02932375031574183,-0.05236067977499791,0.007608452130361251,-0.03766563145999495,0.026841584708808243,-0.020000000000000004,-0.025307521998017255,0.04152786404500044,0.029323750315741783,-0.015777087639996648,-0.027527638409423454,0.019416407864998757,0.01991918627906223,0.020000000000000004,0.0006860537006152245,-0.009527864045000436,-0.03872831435242137
13,800000,10000,48ae018596e5915479d9bbfca9ba233222a0ab251c6058d13969ef711d480023,1e92d61ed740f5ece2c36f6f604c85ea4a1c3dbb2481f3409615c57c4b79fe80,2.48374603233007e-17,-0.09060990336999411,0.005812340224042926,-0.03199999999999999,0.0022201164114062175,0.017527864045000452,0.016326962466425544,-0.011999999999999985,0.023935414596786796,-0.09060990336999411,-0.0058123402240428486,-0.03200000000000002,-0.002220116411406195,0.017527864045000396,-0.016326962466425562,-0.012000000000000007,-0.02393541459678677,0.029888543819998333,0.04274454267014593,-0.024360679774997927,-0.035136090539784684,0.0030557280900008546,0.01299678784931625,0.016944271909999156,0.01231073414870101
14,810000,10000,ccac62c3643bb9a37e0b80656ddab5ad6c3f5232e4a3b6f2b93c246f011e1825,d76397f482c3fca279a418cc7672fe76c3fa83cb38e9ad6c65fffa6d498ce6f7,2.359479019930958e-17,-0.03941640786499873,0.03804226065180617,-0.012944271909999158,0.005812340224042894,0.00741640786499872,-0.04163448446444283,-0.004000000000000005,-0.002906170112021442,-0.03941640786499875,-0.038042260651806124,-0.012944271909999161,-0.005812340224042879,0.007416407864998751,0.041634484464442824,-0.003999999999999995,0.002906170112021442,-0.0215278640450004,0.04744682468848574,0.01941640786499873,-0.01991918627906225,0.009527864045000424,0.004702282018339784,0.004944271909999163,0.015216904260722459
15,820000,10000,1791ec6136342ff30c35a2a8ea2d230a435b70b75f177125db42af06d0e6d11e,a7a52278c74991d65b48ed5f278222db54daffb5f19d995aed284d1f0dcef305,1.8440363494407353e-17,-0.01541640786499875,-0.017013016167040776,0.033304951684997045,-0.020605239979677496,0.034832815729997496,0.01812307437274389,-0.0024721359549995897,-0.017013016167040793,-0.01541640786499873,0.017013016167040814,0.03330495168499706,0.020605239979677482,0.03483281572999748,-0.018123074372743915,-0.00247213595499957,0.017013016167040797,0.03141640786499874,-0.011200675942997933,0.024360679774997892,-0.02351141009169892,-0.0141114561800017,-0.04565071278216736,0.06224922359499622,-0.0228253563910837
16,830000,10000,e79e4c185b973fa661ac0cb14289d9a036d0793e4bfd48d9236639f60293a673,814fd9b718f9008a70086660cb8b7a7d33fa542f19af6c150d0483f93330b092,1.514782153580212e-17,-0.017527864045000438,-0.03291597412837849,0.020000000000000004,0.008718510336064324,-0.08013776741499457,-0.06266372894920816,0.022111456180001703,0.026841584708808226,-0.0175278640450004,0.03291597412837852,0.02000000000000001,-0.00871851033606434,-0.08013776741499451,0.0626637289492082,0.02211145618000169,-0.026841584708808246,-0.012000000000000002,-0.021715298185380573,-0.0013049516849970352,0.038042260651806145,0.01694427190999918,0.042744542670145914,-0.041304951684997065,-0.013420792354404099
17,840000,10000,a5c64447184dacdecc7a0a9033a65995d6b82f5f69d5d4cd6baa8b540231c812,ac378eef23016a7ad7c676b9e90206041a83b1f26b29529edc4fe8d83eae18fa,1.4846841437362876e-17,0.02741640786499876,-0.004702282018339794,0.03541640786499876,-0.0047022820183398,0.036360679774997906,0.022825356391083677,-0.002472135954999571,0.013420792354404115,0.027416407864998722,0.004702282018339783,0.03541640786499874,0.004702282018339778,0.036360679774997906,-0.02282535639108371,-0.002472135954999583,-0.013420792354404115,0.03847213595499957,-0.053945218613143865,0.010695048315002956,0.01991918627906223,-0.004944271909999157,0.03624614874548781,-0.013527864045000426,-0.005388335718955019
18,850000,10000,78a5501af20831861ffe01f86dcaee3f3035b9f57d1cc1ef1d28b4c1b50a21eb,9044498e39e4f57bdae0e6072951fc9fd8c30f61983d49745607da03bbcf5223,1.6365348541700844e-17,-0.0005835921350012571,0.013420792354404115,0.013527864045000426,0.005388335718955015,0.05388854381999832,-0.002906170112021463,-0.008583592135001268,-0.011200675942997907,-0.0005835921350012692,-0.013420792354404128,0.01352786404500042,-0.005388335718955034,0.05388854381999832,0.0029061701120214178,-0.008583592135001254,0.01120067594299792,-0.010832815729997475,0.018123074372743908,-0.015416407864998746,-0.03804226065180614,-0.0005835921350012727,-0.0510390485011224,0.04036067977499791,0.004702282018339758
19,860000,10000,fb211c6e5b499240e5ef4cc1e57d2a31185198ae78c1375dae2bded655167ac5,bb9fc6b30e26d66b8aa4325f852cce98b6054ab2da9b97f3a73ae0878005d463,1.474514954580286e-17,-0.03483281572999749,-0.006498393924658114,0.02094427190999915,-1.6479873021779667e-17,-0.04247213595499959,-0.0017961119063183168,0.02988854381999833,0.012310734148701003,-0.03483281572999747,0.006498393924658138,0.02094427190999916,-1.3877787807814457e-17,-0.042472135954999574,0.0017961119063183615,0.029888543819998302,-0.012310734148701022,0.0009442719099991351,-0.042744542670145935,-0.036944271909999146,0.052835160407440754,0.0009442719099991685,0.03693220244610304,-0.002472135954999592,0.00538833571895503
20,870000,10000,04bf7b721d46e67cbc2c5146de316e471ef0f18880f60595317b0f366ed0d8fa,8b43e919dbe60026e8c30d375f9f4dbd84711b4f1250c28059b8305a61e81e7f,1.474514954580286e-17,0.012944271909999156,-0.005812340224042888,0.03258359213500127,0.013420792354404106,0.02188854381999831,-0.021715298185380587,0.004944271909999167,0.009404564036679575,0.012944271909999156,0.005812340224042879,0.03258359213500127,-0.013420792354404132,0.02188854381999833,0.02171529818538058,0.0049442719099991525,-0.009404564036679565,-0.0015278640450004147,0.014106846055019356,-0.016360679774997885,0.023511410091698937,0.030832815729997475,-0.024621468297402034,0.06283281572999747,-0.0398383725581245
