batch,replica_first,samples,conjugacy_max_abs,C113_plus_re,C113_plus_im,C113_minus_re,C113_minus_im,C122_plus_re,C122_plus_im,C122_minus_re,C122_minus_im,C244_plus_re,C244_plus_im,C244_minus_re,C244_minus_im,C334_plus_re,C334_plus_im,C334_minus_re,C334_minus_im,C111_plus_re,C111_plus_im,C111_minus_re,C111_minus_im,C112_plus_re,C112_plus_im,C112_minus_re,C112_minus_im,field_sha256,translation_sha256
40,400000,10000,1.6365348541700844e-17,-0.007416407864998727,0.035822144240399936,-0.012944271909999147,0.012996787849316252,-0.021888543819998323,-0.01812307437274389,0.013888543819998305,-0.012310734148701014,-0.007416407864998747,-0.03582214424039994,-0.012944271909999172,-0.012996787849316252,-0.021888543819998316,0.018123074372743922,0.013888543819998326,0.012310734148701003,-0.0363606797749979,0.011200675942997923,-0.03294427190999916,-0.0029061701120214343,-0.012944271909999151,0.0340260323340816,-0.010832815729997478,0.012310734148701017,aab9761dcd18078677fb8c968eb8e8da25a508452b7181f276384d276c02cb37,7f24a5d67c6822f2bf27c2a30d83228d3b2bb7396f419f5d92e9135089ce84e9
41,410000,10000,1.6296247535484087e-17,0.05141640786499872,-0.040948430763827606,0.006111456180001679,-0.005812340224042891,0.03141640786499873,-0.017013016167040818,0.009527864045000415,-0.0351360905397847,0.05141640786499876,0.040948430763827565,0.006111456180001679,0.005812340224042886,0.031416407864998754,0.017013016167040783,0.00952786404500044,0.0351360905397847,-0.008583592135001258,0.007608452130361234,-0.019416407864998757,-0.044540654576464264,0.02588854381999831,0.0035922238126366874,-0.010472135954999585,-0.013420792354404118,762b42b9e1274c689ac393895ee3bd1c6b60f75e6636d078cafce4ee06302d28,a412e3135e69d0c5b45751e3eb7583826f97299c89a31627e141239854e17fc7
42,420000,10000,1.8440363494407353e-17,-0.021888543819998333,-0.027527638409423467,-0.03483281572999749,-0.008718510336064321,-0.018472135954999577,0.007608452130361236,-0.002472135954999591,-0.022825356391083677,-0.02188854381999831,0.02752763840942348,-0.03483281572999749,0.008718510336064342,-0.018472135954999587,-0.0076084521303612235,-0.0024721359549995693,0.02282535639108368,-0.012944271909999163,-0.015216904260722457,0.009888543819998317,-0.009404564036679575,-0.007416407864998736,0.013420792354404116,0.0064721359549995815,0.004702282018339776,b39bf95574583554c38260eb3213e55e404e902c019b560624c49eb53fcd6a63,ee9c394e9770eb73340347c0b00c38dd275e4517d4e32cb154320af2101fde4e
43,430000,10000,2.023017827855918e-17,-0.04224922359499621,0.02573152650310515,0.0015278640450004316,0.02213930269046844,-0.015416407864998746,-0.017013016167040786,0.015999999999999993,-0.009404564036679575,-0.042249223594996235,-0.025731526503105107,0.0015278640450004108,-0.022139302690468446,-0.015416407864998724,0.017013016167040807,0.016000000000000007,0.00940456403667957,-0.00988854381999832,-0.021029244484765335,-0.03977708763999663,0.021715298185380608,0.02588854381999834,0.04565071278216737,-0.012944271909999158,0.00940456403667957,963d63940e8866a99e56b7a5c1eae6a9ababbe66a79813d6d98530e2fa1053d6,61c0c818f42a064eff500ae7dc8bea47ca04df4cc2b0932338256ba3d1a13e1f
44,440000,10000,1.471961680016039e-17,-0.004944271909999149,0.02102924448476534,-0.0040000000000000105,-0.018123074372743898,-0.03388854381999833,-0.0058123402240428754,-0.016360679774997892,0.010514622242382681,-0.0049442719099991785,-0.02102924448476535,-0.003999999999999998,0.018123074372743905,-0.033888543819998326,0.005812340224042893,-0.016360679774997902,-0.010514622242382666,-0.02705572809000086,-0.02462146829740202,0.007055728090000844,0.015902957961337692,-0.03388854381999834,-0.018809128073359136,-0.0005835921350012658,-0.007608452130361223,c9d9944b72a6d1a36c70b2eaddb624db9d884d08ffa75ac947ac834c395c95e1,407204420c797f2f01e6260f9227b58cb77c620bb9b3fe4febbb30e2f73b5939
45,450000,10000,1.474514954580286e-17,-0.013527864045000417,0.011200675942997906,-0.011416407864998748,-0.029323750315741817,0.0030557280900008225,-0.01521690426072246,-0.013527864045000424,-0.01701301616704079,-0.013527864045000419,-0.011200675942997923,-0.011416407864998736,0.02932375031574181,0.0030557280900008433,0.01521690426072244,-0.013527864045000419,0.01701301616704081,-0.015639320225002085,0.05035299480050716,-0.005888543819998323,0.0006860537006152332,-0.020360679774997892,0.017013016167040804,-0.016944271909999163,-0.012310734148701007,ad0cf6998d37f006939bfed010915de545d42ebefa9ec5ee5b2c4875fe91de49,6e71cf51168c7bc1bebc1f28df385d842202eebab802f12446da7006afe1bbe0
46,460000,10000,1.3555562582222104e-17,-0.013888543819998319,-0.0029061701120214455,-0.01941640786499873,0.05035299480050718,-0.03388854381999831,0.021029244484765355,-0.0007213595499958002,-0.011624680448085775,-0.01388854381999832,0.0029061701120214594,-0.019416407864998746,-0.05035299480050715,-0.033888543819998326,-0.02102924448476534,-0.0007213595499957863,0.011624680448085765,0.0005835921350012645,-0.007608452130361227,-0.007055728090000813,0.04855688289418883,-0.039416407864998754,0.03804226065180616,0.021888543819998323,0.0029061701120214408,b8c73a703d946d981679393085172fcfb838381985ba79d93e7f870031f2ade6,07b59880d8bebae530c84e5d60bc201a79989c5b2929631744019ea805c417fc
47,470000,10000,1.241873016165035e-17,0.01047213595499958,-0.007608452130361229,0.0030557280900008464,-7.806255641895632e-18,-0.0005835921350012493,0.03222992042776327,0.03199999999999999,-0.015216904260722471,0.010472135954999585,0.0076084521303612235,0.003055728090000842,2.6020852139652106e-18,-0.0005835921350012705,-0.03222992042776326,0.032000000000000015,0.015216904260722443,0.01258359213500127,-0.001110058205703108,-0.043777087639996645,0.00581234022404291,0.02494427190999915,-0.03111986222206016,-0.04247213595499955,0.047446824688485746,637f61501938be114eee1825d9dadf53c4804fe811dbfb2eb76dc298d5fbed66,59deab12050b83b039a7241d3440de4454ab9fc176cf45593b7c4ba87ce8886a
48,480000,10000,1.4821483875836085e-17,0.029888543819998316,0.006498393924658119,-0.007055728090000848,-0.0159029579613377,0.0009442719099991533,-0.00290617011202145,0.02188854381999832,-0.012310734148701019,0.029888543819998326,-0.00649839392465814,-0.007055728090000827,0.015902957961337703,0.0009442719099991663,0.002906170112021443,0.02188854381999833,0.012310734148701014,0.0009442719099991637,0.012310734148701014,0.009527864045000433,0.025731526503105135,0.015416407864998741,0.013420792354404106,0.02741640786499875,-0.0011100582057031148,be341b5db97cd3f79cd0367742e6838a5259e14b41e6675fdfa872eb72bed10c,e25d18457db77ca935b409a800a00fb87e1bd9b5c088a42bd29c9a8e568b5292
49,490000,10000,1.8683543625880677e-17,0.03083281572999749,0.02684158470880823,0.017888543819998305,-0.015216904260722464,0.021888543819998316,-0.01231073414870102,-0.005527864045000429,0.005388335718955023,0.030832815729997465,-0.02684158470880824,0.017888543819998333,0.015216904260722443,0.021888543819998323,0.012310734148701007,-0.005527864045000411,-0.005388335718955029,0.03636067977499791,0.04744682468848571,-0.03788854381999833,-0.00871851033606431,0.021888543819998295,-0.05796144693086838,-0.01447213595499959,-0.004702282018339786,6336144f5f846fb4e7214bf5601f2bd0b0c839cdf2a5685f8675ce54409b73d1,a74ce4a95dd7d6cdb54432d1e8fcd22b27771615c057aafd0e24310732476313
50,500000,10000,1.5993360207877823e-17,-0.0215278640450004,0.04163448446444283,0.01694427190999917,-0.002906170112021454,-0.0283606797749979,0.017013016167040818,-0.056721359549995784,0.03624614874548783,-0.021527864045000438,-0.04163448446444283,0.01694427190999915,0.0029061701120214403,-0.0283606797749979,-0.017013016167040786,-0.056721359549995805,-0.03624614874548779,-0.028360679774997892,0.004016228317724554,-0.011999999999999992,-0.021715298185380587,0.015055728090000827,-0.021715298185380594,-0.026472135954999608,-0.05685138872516528,b007c2eddc97577f1231af499eabf36473971fcc93f7ebe042012fae6aae7fb6,d771297a97da719c205d70068546acd3dd94f7ece8d01fb2436c32a4b1f0f483
51,510000,10000,1.474514954580286e-17,-0.011416407864998725,0.02932375031574182,0.0551934955049954,0.03154386672714799,0.006472135954999572,-0.004702282018339795,0.024944271909999167,0.03111986222206014,-0.011416407864998743,-0.02932375031574181,0.055193495504995374,-0.03154386672714803,0.0064721359549995815,0.004702282018339784,0.024944271909999153,-0.031119862222060174,-0.03483281572999747,0.025307521998017293,0.010472135954999559,-0.05103904850112241,0.020944271909999177,0.03983837255812449,-0.007416407864998749,-0.017013016167040783,039a8f97b5aa1c500898eb382cf44f2270fc437ffc2077d77be9f9d935e1a989,2adb653c269d196824aafe907d0e8262d587c1360b754436ca33d1a32ddb2e48
52,520000,10000,2.144054920368802e-17,-0.06341640786499872,0.02282535639108371,0.024721359549995804,-1.3444106938820255e-17,-0.01658359213500127,-0.0017961119063183437,-0.016583592135001265,-0.004016228317724543,-0.06341640786499878,-0.02282535639108367,0.024721359549995794,3.0357660829594124e-18,-0.01658359213500126,0.0017961119063183441,-0.01658359213500126,0.004016228317724556,-0.014472135954999575,0.014106846055019358,0.025527864045000417,-0.019919186279062254,-0.02341640786499872,0.05325916491252861,-0.024721359549995787,0.018809128073359153,93e0c56346c8289c1a55276c300f5f35b7b75394c701b2dc971438b48bcd18ff,6a0d86c8e5825aa3b06d7f035031e35d3523faee1c7272ba072ff1a3c6208646
53,530000,10000,1.8214596497756474e-17,-0.004360679774997901,0.017013016167040804,-0.006472135954999594,-0.01991918627906224,0.004583592135001254,-0.025731526503105125,-0.02988854381999832,-0.0029061701120214377,-0.004360679774997912,-0.017013016167040804,-0.006472135954999576,0.01991918627906224,0.004583592135001274,0.025731526503105128,-0.029888543819998316,0.0029061701120214525,-0.006472135954999581,-0.023511410091698923,-0.008583592135001254,0.0170130161670408,-0.015416407864998743,-0.017013016167040797,-0.017527864045000424,-0.004702282018339781,21b0eae5d94ffcd367a81536d563bfc019fbef076f2fe6a81c7ae204485b6b0e,61cf0aca18c777bb27971adc6053d07522647392624f705ee5b06734e069c15b
54,540000,10000,1.8683543625880677e-17,-0.024583592135001282,-0.038042260651806124,-0.026249223594996207,0.006922398429746006,0.013304951684997058,-0.01051462224238268,-0.010472135954999576,0.03582214424039994,-0.02458359213500124,0.038042260651806145,-0.02624922359499622,-0.006922398429745982,0.013304951684997065,0.010514622242382667,-0.010472135954999594,-0.03582214424039994,0.00988854381999832,0.01521690426072244,0.03766563145999495,0.009404564036679547,-0.02036067977499791,-0.005388335718955016,-0.04152786404500042,-0.0011100582057030862,126d520d51385d16f7acdf2b8de39e77c0a002b0e48a12a814cf9bb17edff095,534d3c54fd8affd4883e06c8f7d406cf1a35c092043a8b70cfa16f9e2036cbd6
55,550000,10000,1.6457031883953286e-17,-0.027193495504995398,-0.06625595276184484,0.0058885438199982945,-0.07095823478018465,0.005167184270002521,0.02171529818538059,-0.018832815729997468,0.021715298185380594,-0.027193495504995342,0.06625595276184486,0.005888543819998348,0.07095823478018463,0.005167184270002531,-0.021715298185380608,-0.018832815729997485,-0.02171529818538058,0.03330495168499705,-0.03222992042776329,-0.024360679774997895,0.0047022820183397936,-0.011416407864998753,-0.025731526503105118,0.022472135954999594,0.019919186279062237,561795066eafd097e4d6c0f22740d6fd8e11df79373ec11e95318936f23cede1,2b442011b3c05851f438d7617b30c77d06b3a3ad2dfa627dd9d12c30e2c978ae
56,560000,10000,1.734723475976807e-17,-0.031999999999999994,0.021029244484765345,-0.0015278640450004082,0.010514622242382674,0.005888543819998326,0.02752763840942347,0.015055728090000858,0.015902957961337692,-0.03200000000000002,-0.021029244484765335,-0.001527864045000429,-0.010514622242382683,0.005888543819998312,-0.027527638409423478,0.015055728090000824,-0.0159029579613377,-0.029888543819998323,0.006498393924658142,0.023999999999999987,-0.05505527681884697,-0.008583592135001261,0.017013016167040804,0.009527864045000393,-0.04454065457646429,5b8c173946400c0ff67ee11b68d4239a596eaf8a509790409aaba325a8589f41,4561fa2393cb922a00f6f00dfe0040912f44ad875e6c304f710bee446a6c0af6
57,570000,10000,1.6457031883953286e-17,-0.020944271909999132,0.03402603233408162,-0.013527864045000422,0.020605239979677493,-0.04094427190999916,0.0029061701120214724,0.000944271909999155,-0.008718510336064324,-0.02094427190999918,-0.03402603233408159,-0.013527864045000431,-0.020605239979677475,-0.040944271909999164,-0.00290617011202143,0.0009442719099991698,0.008718510336064331,0.019055728090000824,-0.03180591592267541,-0.03141640786499875,0.001796111906318355,-0.02094427190999918,-0.030433808521444894,0.00305572809000084,0.015216904260722449,3aaada696755582ecc74b5dfca0ab3bc6c5bb5606cd91231233aad81d5089e2b,7e8fec9044a3e44de6f3a674da0d32e978d035b934857a2c8110f11eaae495a7
58,580000,10000,1.7690777709386487e-17,-0.008944271909999135,0.018123074372743898,0.04130495168499707,-0.005388335718955039,-0.017888543819998326,-0.002220116411406188,-0.005527864045000408,0.03804226065180614,-0.00894427190999917,-0.018123074372743894,0.04130495168499706,0.005388335718955018,-0.01788854381999831,0.0022201164114062045,-0.005527864045000433,-0.038042260651806145,-0.011055728090000863,-0.030433808521444925,0.03658359213500125,-0.02351141009169894,-0.008944271909999158,0.018123074372743908,-0.0055278640450004135,0.001796111906318354,96b682ac6c46a476728cfa8bdacb1509e6d20a6eb9a3563886c54c8bbead320d,7d6df8dd04634ceaac6e5fd6abf26ea478f67d7f4cb1e21f18dce6a3b05a86f3
59,590000,10000,1.7690777709386487e-17,0.01236067977499787,-0.09668976128328977,0.006111456180001704,0.05642738422007743,-0.06130495168499708,-0.08437902713458875,0.02188854381999831,-0.006498393924658151,0.01236067977499793,0.09668976128328978,0.0061114561800016615,-0.05642738422007742,-0.06130495168499703,0.08437902713458881,0.021888543819998323,0.0064983939246581164,0.028944271909999163,-0.01521690426072247,0.0018885438199983135,-0.03402603233408161,0.023416407864998726,-0.047446824688485725,-0.008360679774997878,0.05975755883718672,06ecc06d9c280c231d2b5021814ddc83598800a7b09d5fb4a32355cfe34cb3aa,b8cbbdec8336498b224be5a3e7d6b721361c18ce9ba60d74e135dd55e025deb9
60,600000,10000,2.359479019930958e-17,0.035193495504995384,-0.004016228317724563,-0.040721359549995784,0.03402603233408161,0.020721359549995783,-0.036932202446103055,-0.004944271909999169,-0.02102924448476535,0.03519349550499539,0.00401622831772454,-0.04072135954999582,-0.03402603233408158,0.020721359549995814,0.03693220244610304,-0.004944271909999158,0.02102924448476534,0.001527864045000396,-0.02573152650310513,-0.01941640786499876,-0.029323750315741803,0.008360679774997916,0.05394521861314383,-0.024944271909999177,-0.03693220244610305,f2bc8aa8b5a4c7461b74f838fe9e8ef08d24baf2330233a6e3938278b9fbe59f,7b3d382b044cbd2a21ebd2433fbd7f65b2c9f4cab5db01462ef7e13d179cdf56
61,610000,10000,2.0248763655265817e-17,-0.020944271909999163,-0.01299678784931624,0.004360679774997916,0.03582214424039994,0.019055728090000855,0.009404564036679556,-0.04036067977499791,0.004702282018339794,-0.020944271909999156,0.012996787849316268,0.004360679774997895,-0.03582214424039995,0.019055728090000827,-0.009404564036679572,-0.04036067977499791,-0.004702282018339764,0.052721359549995794,-0.0029061701120214707,0.009888543819998315,-0.005812340224042891,-0.014111456180001713,-0.04924293659480405,0.004360679774997903,0.017013016167040804,21bd6955c84b94803eb1a4cf150fb9eb9a28228307cdb0d5e75f3abcfa0800f8,bf96afd196d7122a8819fa571d73c621b6c8cfa22152aa401bb59c9c9227717d
62,620000,10000,2.0248763655265817e-17,0.004000000000000001,0.0029061701120214343,0.023999999999999976,-0.05505527681884694,-0.03941640786499874,0.0017961119063183558,0.03424922359499621,0.004702282018339769,0.003999999999999996,-0.002906170112021441,0.02400000000000003,0.055055276818846935,-0.03941640786499874,-0.001796111906318316,0.03424922359499623,-0.004702282018339802,0.009527864045000414,-0.001110058205703108,0.012944271909999153,0.005812340224042877,0.0018885438199983126,-0.0035922238126366865,-0.016000000000000007,-0.0035922238126366714,e11c1fdd7902ec36ffbfa079dd02c8ea18307806bb0c93a66e6221c91558dad7,14cf669c496af4bd1898e16470160b31e63e9f1000435067029dd44c27cc9a55
63,630000,10000,1.471961680016039e-17,-0.01694427190999917,-0.021715298185380583,-0.012360679774997907,-0.026417580203720366,-0.03694427190999916,0.0398383725581245,0.008944271909999177,0.05214910670682551,-0.01694427190999915,0.0217152981853806,-0.012360679774997895,0.026417580203720384,-0.03694427190999919,-0.039838372558124474,0.008944271909999135,-0.05214910670682552,0.01330495168499707,0.04454065457646427,-0.005527864045000419,-0.00760845213036122,-0.01694427190999915,0.036932202446103055,0.023416407864998722,-0.03804226065180615,6425581a47b4238f6f509efbce8db5ef5d91d85294e155bef6f9287166ef46de,024f33c411f2d099b41ccc46579cde2103595d44d892cbcf4cf31642a798418b
64,640000,10000,1.3125564828094617e-17,-0.0005835921350012688,-0.032229920427763264,0.01847213595499957,-0.03222992042776327,-0.020583592135001272,-0.03872831435242137,0.04741640786499873,0.03222992042776325,-0.0005835921350012497,0.03222992042776327,0.018472135954999597,0.03222992042776325,-0.02058359213500124,0.03872831435242139,0.047416407864998726,-0.032229920427763285,0.010472135954999571,-0.017013016167040797,0.0018885438199983148,-0.00940456403667957,0.013888543819998326,0.023935414596786782,-0.0070557280900008235,0.042744542670145935,f3a7016ff59613c9ded176fead0b9c29efe871e5f73def4d2558bbf06a8eda33,92589b9e87dc503858e6634f99b88798251b430002c33aea0544d77985c9a344
65,650000,10000,1.717288626685379e-17,-0.02741640786499875,-0.019919186279062237,-0.030472135954999566,0.03291597412837852,0.02836067977499792,0.056851388725165285,-0.007055728090000832,0.021715298185380587,-0.027416407864998736,0.019919186279062254,-0.030472135954999594,-0.03291597412837849,0.028360679774997878,-0.05685138872516531,-0.007055728090000838,-0.021715298185380573,0.013888543819998317,0.0051262865234276336,0.03636067977499793,0.05685138872516527,-0.006111456180001697,-0.017437020672128652,0.037665631459994936,-0.009404564036679585,4a62c8b8800a9e193bd0c72783875a4e33d2a65bfcf3ead9a1c5705db45c96e9,42108714f2bee358e4b4c76e76691ccf073008e430c96faa65813ec10b6b6e26
66,660000,10000,2.0248763655265817e-17,-0.004583592135001263,0.0047022820183397875,0.007416407864998716,-0.038042260651806145,-0.025888543819998337,-0.030433808521444894,-0.0304721359549996,-0.0293237503157418,-0.0045835921350012646,-0.00470228201833979,0.007416407864998753,0.038042260651806145,-0.025888543819998295,0.03043380852144493,-0.030472135954999566,0.029323750315741824,0.023055728090000838,0.0029061701120214386,0.009527864045000412,-0.025731526503105128,-0.027999999999999987,0.012310734148701022,0.05083281572999748,0.0029061701120214195,a4c7f987a877af8243ceb4b3eb14568ff4316a40e0e32789ae571ffd974a3f4e,7f7e977257b6bc7f56be2e99882095efdbde69ed95e9f692f50df2c1468ae1a7
67,670000,10000,1.4821483875836085e-17,-0.01447213595499957,0.010514622242382676,0.007055728090000848,-0.012310734148701014,0.001304951684997049,0.0017961119063183463,0.028360679774997923,0.038042260651806145,-0.01447213595499958,-0.010514622242382667,0.007055728090000853,0.012310734148701014,0.0013049516849970577,-0.0017961119063183402,0.02836067977499788,-0.03804226065180616,0.013167184270002508,-0.006498393924658137,-0.005304951684997054,-0.01632696246642556,-0.04894427190999915,0.027527638409423492,-0.03505572809000084,-0.01880912807335912,a1f61ff0c7ff791b2c4c44a6134fea559d2b57fe917db026679c3438b575c99e,36b7218cf380b2c70d93ce7d4cd596cb896089cdd4a2a3a6e474a8878631e990
68,680000,10000,1.8440363494407353e-17,0.029888543819998344,0.025307521998017238,-0.021888543819998302,0.042744542670145935,0.03883281572999748,-0.03402603233408162,0.04494427190999915,-0.02462146829740204,0.029888543819998295,-0.025307521998017283,-0.02188854381999834,-0.042744542670145914,0.038832815729997486,0.03402603233408158,0.04494427190999918,0.024621468297402006,-0.0045835921350012515,0.014106846055019355,0.030472135954999556,-0.038728314352421404,0.047777087639996635,-0.025307521998017293,0.0015278640450004256,0.01051462224238267,53454bc583635c05ed6662559f2b40bde9d0909fb58d524b0ecc2301b2a2e802,053f9dc41c340f85c887124192faf0ab12b71f23b511a7ce66028610ca7512ec
69,690000,10000,1.4821483875836085e-17,0.00188854381999829,-0.07027218107956942,-0.03636067977499792,-0.05685138872516527,0.039777087639996656,0.027527638409423454,-0.012944271909999167,-0.00940456403667958,0.0018885438199983352,0.0702721810795694,-0.03636067977499787,0.05685138872516529,0.03977708763999663,-0.02752763840942349,-0.012944271909999156,0.009404564036679575,-0.05177708763999664,0.009404564036679598,0.02152786404500043,-0.017013016167040818,0.06530495168499705,-0.047446824688485746,-0.04400000000000002,-0.03693220244610303,8345c64fd7846ebd42ec70d075af19f958a757aaa609d83f354d010304b5c9f7,a87e2175e55f812dcc88f932ee47fa949c61bda1b2dcf469e8f1efa6c9231bd5
70,700000,10000,1.8440363494407353e-17,-0.0018885438199982944,0.039838372558124495,-0.007416407864998753,-0.019233132578447,0.00705572809000083,-0.018123074372743884,-0.03294427190999917,-0.018123074372743884,-0.0018885438199983352,-0.03983837255812449,-0.007416407864998722,0.01923313257844701,0.007055728090000856,0.018123074372743908,-0.03294427190999914,0.018123074372743922,0.04494427190999916,0.009404564036679561,0.018111456180001685,0.012310734148701017,0.02836067977499792,0.02863769661512656,0.03177708763999664,0.012310734148700993,c5b007b152c5b3143d8f1f330467e0134e5e0981f5ba80addc17d7bd0b670471,78ea33bc0a346e30e4181122e1da1d4f8fc22cdf4deafc811496fd837cc3f08f
71,710000,10000,1.8440363494407353e-17,-0.006111456180001695,-0.039838372558124474,0.019416407864998757,0.04454065457646427,-0.01294427190999916,0.009404564036679568,0.010472135954999564,-0.07566051679852442,-0.006111456180001654,0.03983837255812449,0.019416407864998726,-0.044540654576464285,-0.012944271909999173,-0.009404564036679573,0.010472135954999606,0.07566051679852442,0.03730495168499707,0.004702282018339766,0.01258359213500126,-0.0011100582057031192,-0.01163932022500211,-0.022825356391083677,-0.029527864045000424,-0.056851388725165285,246e5c8a27759dc27824b26dc951970b15ffbf02261d1ebc7c47c2bef624d067,dbe47950146cd7371d90e56d9c8fa564b6ba043dfb4352a393c8054db6d9eaf6
72,720000,10000,1.7690777709386487e-17,0.03541640786499876,0.019919186279062234,-0.020583592135001254,0.0011100582057031166,0.04224922359499625,0.03872831435242137,0.026249223594996252,0.029323750315741803,0.035416407864998736,-0.019919186279062247,-0.020583592135001254,-0.0011100582057030897,0.042249223594996194,-0.038728314352421404,0.026249223594996218,-0.02932375031574181,0.05883281572999746,-0.06736601096754799,0.029167184270002523,-0.015902957961337706,-0.008000000000000021,-0.028213692110038695,-0.007416407864998739,-0.013420792354404104,b1583b310fd9c3d732637e8ce0dc46798741d0f4b61c19d7173156053d067172,02e7bea3984d919573d24ab8fd77c2008b652fc000bb8d9c96dde68f2754a2f4
73,730000,10000,1.3548623466035522e-17,-0.0009442719099991581,0.01231073414870101,0.012944271909999151,-0.04924293659480406,-0.027777087639996624,0.0340260323340816,0.015055728090000834,0.008718510336064321,-0.0009442719099991615,-0.01231073414870101,0.012944271909999173,0.04924293659480406,-0.027777087639996652,-0.03402603233408159,0.015055728090000841,-0.008718510336064342,0.005888543819998318,0.0029061701120214507,0.059777087639996646,-1.8214596497756474e-17,0.008000000000000018,0.024621468297402034,0.016360679774997906,0.006922398429745994,4294729a30fcf15a43257f093ead9d51c777da6674a5dc229e979c7d94f5d699,c46d890e5fb3cfcd98dedf393cfb5f847140bd20b5718414de99128af93edf75
74,740000,10000,2.023017827855918e-17,-0.011055728090000862,-0.05505527681884694,-0.006472135954999561,0.019919186279062237,-0.0378885438199983,0.031119862222060177,-0.017527864045000438,-0.04454065457646427,-0.01105572809000082,0.05505527681884696,-0.0064721359549995945,-0.019919186279062244,-0.03788854381999832,-0.031119862222060132,-0.017527864045000417,0.04454065457646428,-0.0034164078649987478,-0.004702282018339785,0.016944271909999146,-0.04855688289418883,-0.04130495168499706,-0.007608452130361205,-0.006472135954999588,-0.029323750315741828,4d2d6a051e53ebc65a95cf5ce1c4cb5ab9403755318a7959a1ad532babdedf08,5b747071484e77da1807ce799dc2000a8c577a9889bc1a9db0e9d5eb08e9afb1
75,750000,10000,1.49226555887273e-17,-0.010472135954999596,-0.01342079235440412,0.0015278640450004178,0.01991918627906224,0.004000000000000007,0.0029061701120214273,-0.020583592135001272,0.0011100582057031192,-0.010472135954999582,0.01342079235440412,0.0015278640450004108,-0.019919186279062237,0.00399999999999999,-0.0029061701120214516,-0.02058359213500126,-0.001110058205703094,-0.010472135954999575,0.007608452130361236,0.039416407864998705,-0.0568513887251653,0.010832815729997482,-0.0029061701120214525,-0.01505572809000082,0.06736601096754799,1d935d76255c601e997c3d8e6963a6fcbf0b1d18a3d15608da07fada573955fa,a58778caabae55fbf3c7a21cd5e8b7cabc15116f664c81f95aec4f4d42c5d433
76,760000,10000,1.734723475976807e-17,0.0582492235949962,-0.014106846055019384,-0.01199999999999999,0.018123074372743908,0.010111456180001685,0.015902957961337692,-0.015416407864998741,0.0076084521303612365,0.05824922359499623,0.01410684605501933,-0.012000000000000007,-0.018123074372743894,0.010111456180001678,-0.015902957961337703,-0.015416407864998734,-0.0076084521303612235,0.016944271909999167,-0.0006860537006152436,-0.015416407864998738,0.03222992042776326,-0.003055728090000839,-0.009404564036679563,-0.019639320225002088,0.04744682468848572,3a2e3fb4b51ae7e1dc168782c9f9db2b130d2595c9e14442df57b48747bd9dd7,60e9047b55aadee1550cebc68c0d2339e6d960994420572dc23a17a19096723b
77,770000,10000,1.471961680016039e-17,0.032,-0.015216904260722464,0.022472135954999584,0.006922398429745978,0.0030557280900008355,-0.009404564036679577,-0.004360679774997891,0.01120067594299792,0.03200000000000002,0.015216904260722445,0.022472135954999577,-0.0069223984297460016,0.003055728090000846,0.00940456403667957,-0.004360679774997905,-0.011200675942997906,0.01752786404500042,0.004702282018339782,-0.009888543819998326,-0.021029244484765345,-0.00588854381999831,0.014530850560107219,-0.044360679774997885,0.03222992042776328,94922df512c97317df2dd06cd9392f5a5590d660b500a9647cf13010453a9874,ecb67ad3cdd51d24bea266f6110d0509274d9e82ff85ecd98ad6c1293d5fdc03
78,780000,10000,1.3555562582222104e-17,0.006472135954999576,-0.01632696246642557,-0.003999999999999987,0.02171529818538059,-0.028000000000000004,-0.00649839392465811,-0.01294427190999918,-0.0362461487454878,0.006472135954999583,0.016326962466425555,-0.003999999999999997,-0.021715298185380583,-0.028000000000000008,0.006498393924658142,-0.012944271909999139,0.0362461487454878,0.03883281572999748,-0.015216904260722482,-0.00741640786499875,-0.01120067594299792,-0.01694427190999916,-0.006498393924658118,-0.05636067977499788,0.02351141009169895,df65a3ba6890bc1f6fe0a459b79ee6eea77ea0e3ac672e63a39a7289c5896a4c,d13ea779ff7f98dc8f46d5f1f52de17e479b55aafbb6c953b96a6992d45ded0b
79,790000,10000,1.514782153580212e-17,-0.052360679774997906,-0.0076084521303612105,-0.037665631459994964,-0.026841584708808208,-0.019999999999999976,0.02530752199801728,0.041527864045000404,-0.02932375031574183,-0.05236067977499791,0.007608452130361251,-0.03766563145999495,0.026841584708808243,-0.020000000000000004,-0.025307521998017255,0.04152786404500044,0.029323750315741783,-0.015777087639996648,-0.027527638409423454,0.019416407864998757,0.01991918627906223,0.020000000000000004,0.0006860537006152245,-0.009527864045000436,-0.03872831435242137,f67f925d26d0fad7c5e69d23222b2876f8c1e7c6ca106c544cded149a1d95da7,a36c8c0087b75278588cbaccd1ec2a41eeeb740911bba38434daf56a7bc2c174
