batch,replica_first,samples,field_sha256,translation_sha256,pair_imaginary_max,conjugacy_max_abs,d1_C113_plus_re,d1_C113_plus_im,d1_C122_plus_re,d1_C122_plus_im,d1_C244_plus_re,d1_C244_plus_im,d1_C334_plus_re,d1_C334_plus_im,d1_G1_plus,d1_G2_plus,d1_V1_plus,d1_V2_plus,d1_C113_minus_re,d1_C113_minus_im,d1_C122_minus_re,d1_C122_minus_im,d1_C244_minus_re,d1_C244_minus_im,d1_C334_minus_re,d1_C334_minus_im,d1_G1_minus,d1_G2_minus,d1_V1_minus,d1_V2_minus,d2_C113_plus_re,d2_C113_plus_im,d2_C122_plus_re,d2_C122_plus_im,d2_C244_plus_re,d2_C244_plus_im,d2_C334_plus_re,d2_C334_plus_im,d2_G1_plus,d2_G2_plus,d2_V1_plus,d2_V2_plus,d2_C113_minus_re,d2_C113_minus_im,d2_C122_minus_re,d2_C122_minus_im,d2_C244_minus_re,d2_C244_minus_im,d2_C334_minus_re,d2_C334_minus_im,d2_G1_minus,d2_G2_minus,d2_V1_minus,d2_V2_minus,d3_C113_plus_re,d3_C113_plus_im,d3_C122_plus_re,d3_C122_plus_im,d3_C244_plus_re,d3_C244_plus_im,d3_C334_plus_re,d3_C334_plus_im,d3_G1_plus,d3_G2_plus,d3_V1_plus,d3_V2_plus,d3_C113_minus_re,d3_C113_minus_im,d3_C122_minus_re,d3_C122_minus_im,d3_C244_minus_re,d3_C244_minus_im,d3_C334_minus_re,d3_C334_minus_im,d3_G1_minus,d3_G2_minus,d3_V1_minus,d3_V2_minus
0,0,50,b5a4f8492446491d217afb7dfbe0a874b841353897ca1b369865346ffb7bc343,66e4d7e2f0c05255c5df345ca80afaa3467d60e412e315368e8be60877d4668d,8.067858995642828e-17,2.0206364052201326e-16,0.5661640786499873,0.06873811836877827,-0.28427553482998913,-0.14207842486992972,0.5661640786499875,-0.06873811836877852,-0.284275534829989,0.14207842486992978,0.6647213595499958,0.5752786404500042,3.7570278351999558,2.8029721648000447,0.1854427190999916,-0.14054436215913887,-0.1913312629199898,0.17969668101664807,0.18544271909999166,0.1405443621591388,-0.19133126291998998,-0.17969668101664804,0.876180339887499,0.853819660112501,2.4455521048666498,2.087781228466683,-0.056360679774997896,0.14302652776607244,-0.15555417527999335,-0.044640748462431074,-0.05636067977499795,-0.1430265277660724,-0.1555541752799933,0.044640748462431185,0.9677708763999665,0.2522291236000335,3.1226883483166823,3.450644985016651,-0.2064721359549997,-0.3073443492124374,-0.19802631123499295,-0.3458106143693314,-0.20647213595499952,0.3073443492124376,-0.19802631123499273,0.3458106143693315,-0.03304951684997052,0.5930495168499705,2.385464400750007,2.534535599249993,-0.15321980673998833,-0.42062312215768016,-0.19955417527999342,-0.06086761704288973,-0.1532198067399881,0.4206231221576803,-0.1995541752799933,0.060867617042889864,-0.4301315561749642,0.3301315561749642,2.964633655433353,3.3820330112333137,0.1768065044950046,0.017174971476601214,0.2433312629199899,0.07745662870484266,0.17680650449500462,-0.017174971476601325,0.24333126291998988,-0.07745662870484289,0.006737620787507441,0.16326237921249265,2.351016505616657,2.142316827716676
1,50,50,4a498c8a10b2315ddf0f8ad560565ec90d7ab7a2b7b445d3f055508625bcc581,88a851687a5927e1ddfe33b2077ef6bd9c32336bfe3c7cf58004aa64d7441343,8.326672684688674e-17,1.576415120256351e-16,0.14072135954999582,-0.019495181773974402,0.03177708763999676,0.3655678453388332,0.14072135954999576,0.019495181773974378,0.03177708763999651,-0.36556784533883335,0.4347213595499958,0.3452786404500041,2.781682194766743,4.391651138566591,-0.1275541752799933,0.06530784986570229,-0.11730495168499704,0.08437902713458884,-0.1275541752799933,-0.0653078498657022,-0.1173049516849971,-0.08437902713458875,0.17090169943749461,0.059098300562505264,1.8226006442000393,2.657399355799961,-0.24832815729997482,0.18106878841787863,0.09105572809000081,0.06223972444412026,-0.2483281572999748,-0.18106878841787857,0.09105572809000081,-0.0622397244441203,0.5468691769624716,-0.05686917696247171,3.3905572809000093,3.5694427190999916,-0.35435446853496766,0.13943430395343573,0.06844582472000667,0.08565104064985234,-0.3543544685349676,-0.1394343039534356,0.06844582472000678,-0.0856510406498523,-0.17437694101250945,-0.37562305898749054,1.918338509366692,2.4549948239666417,0.09672135954999589,0.10873844623646343,-0.04980339887498951,-0.275538433289762,0.09672135954999586,-0.10873844623646345,-0.04980339887498935,0.27553843328976213,-0.1388854381999832,0.21888543819998324,3.544721359549996,3.455278640450004,-0.01658359213500124,0.07872864222010637,0.06472135954999583,0.03624614874548787,-0.016583592135001254,-0.07872864222010637,0.0647213595499958,-0.03624614874548783,0.06145898033750316,0.12854101966249679,1.6912126179833766,2.61545404868329
2,100,50,b24baa555956a7eea99b54a8575b3417ec19652e115400084dc65054cfe2a937,da0fa7d143911c516cf69466f564d08bfa24732236e8bcb74fee8dd57a328777,6.392976784619085e-17,1.4946834900704541e-16,-0.1675541752799934,-0.18704308395148186,-0.007055728090000898,-0.22227926837723344,-0.16755417527999333,0.18704308395148198,-0.007055728090000763,0.22227926837723347,1.0933939353874569,0.17660606461254308,3.133508741566619,2.1198245917667147,0.09388854381999819,-0.33323783102510324,-0.16400000000000006,-0.16722399155838644,0.0938885438199984,0.3332378310251031,-0.1639999999999999,0.16722399155838652,0.5268691769624715,-0.07686917696247164,3.196568610483307,2.63009805618336,-0.20427553482998903,0.12242128778639501,-0.2000526224699857,-0.18635703025086656,-0.20427553482998914,-0.12242128778639493,-0.20005262246998565,0.18635703025086664,0.6303444185374864,0.33965558146251373,2.6298142396999973,2.5701857603000025,-0.06224922359499609,0.056003379714989615,-0.06777708763999665,-0.2121886506399387,-0.06224922359499628,-0.056003379714989615,-0.06777708763999658,0.21218865063993866,-0.15201626123751172,-0.39798373876248855,2.985464400750007,3.1345355992499933,0.16027553482998913,0.2694640438701918,-0.23177708763999655,0.3730762035832277,0.16027553482998902,-0.26946404387019185,-0.23177708763999672,-0.3730762035832276,-0.15291796067500635,-0.28708203932499377,2.8933333333333335,2.8933333333333335,0.12360679774997906,0.1455086933730059,-0.3107476707849885,0.42463935047540485,0.12360679774997893,-0.14550869337300595,-0.31074767078498877,-0.42463935047540463,0.4932623792124927,0.33673762078750735,3.3212022659166593,3.172131067416674
3,150,50,b28d6d360d1648aae20519118f05771d40a81a21db4030e3e56845dd8acc9bd2,178028dd1010275cf4875ed756b8dbce875bd5869369ecfa5acbebc18a18db2d,6.938893903907228e-17,1.3668035872266426e-16,-0.4071083505599866,0.020181235474589783,-0.24158048651498618,-0.11771900576805507,-0.4071083505599867,-0.02018123547458954,-0.24158048651498615,0.11771900576805516,0.8323606797749981,0.7876393202250022,3.1498142396999973,3.090185760300003,-0.41582971010998226,0.307930309027086,-0.09321980673998821,-0.09267353296556526,-0.4158297101099825,-0.30793030902708585,-0.09321980673998824,0.09267353296556521,0.1411145618000169,0.4988854381999831,2.8638029101166995,3.549530423216635,0.12558048651498616,0.19586168817351313,-0.07963932022500202,0.13172575793710756,0.12558048651498602,-0.19586168817351315,-0.07963932022500218,-0.13172575793710756,0.31437694101250957,0.5156230589874905,2.5261197378333757,3.4205469288332915,0.23196747752497682,-0.10302619989838745,0.30966563145999493,-0.21271274903099352,0.23196747752497687,0.1030261998983874,0.30966563145999504,0.2127127490309934,0.01527864045000428,0.1047213595499958,2.525660513116727,3.8076728202166064,0.014334368540004923,-0.09557970307758672,0.06980339887498951,-0.029161795006181393,0.014334368540005096,0.09557970307758665,0.06980339887498953,0.02916179500618142,0.6486725758374611,-0.17867257583746105,3.0208307453166543,2.752502588016679,0.38927242920997396,0.2236513757784639,-0.2134101966249685,-0.07719457950931533,0.38927242920997385,-0.22365137577846406,-0.2134101966249685,0.07719457950931545,0.39742645786248,-0.027426457862479964,3.0363932022500215,3.48360679774998
4,200,50,eaecd9b6b8ddead86b16e2214674a41a5a90026a652d29c998b92b2b19aa7884,ad01c5622671a085bb73bf14ca557d4d05df66306e273770b05d7bcf0ff10e14,7.426341485883279e-17,1.5515838457795457e-16,-0.043501552810007574,-0.13166389651351398,-0.22499689437998494,0.08633709435046766,-0.04350155281000744,0.1316638965135139,-0.22499689437998488,-0.08633709435046762,1.293393935387457,0.376606064612543,4.403606797749979,3.956393202250021,-0.23272135954999584,0.21218865063993875,-0.24297058314499206,-0.2478488395707781,-0.2327213595499959,-0.21218865063993866,-0.24297058314499212,0.24784883957077822,0.728672575837461,-0.09867257583746106,4.179169254683345,4.447497411983321,0.1702167011199732,0.054369223118231544,0.10399999999999993,-0.0760845213036123,0.17021670111997306,-0.054369223118231697,0.10400000000000009,0.07608452130361232,0.6301315561749643,-0.13013155617496425,4.169442719099992,3.9905572809000094,-0.006229123600033526,0.02667962939924778,0.05469504831500295,-0.11856701477823081,-0.006229123600033526,-0.026679629399247742,0.054695048315003034,0.11856701477823085,0.9548529157249601,0.10514708427504,5.071934955049954,4.088065044950047,-0.06233436854000511,-0.07148233317123943,-0.05761300899000928,-0.2739042766930042,-0.062334368540005014,0.07148233317123948,-0.05761300899000926,0.27390427669300427,-0.9988041320124255,0.5888041320124253,4.934427190999916,3.145572809000083,-0.0020263112349927642,0.2292016668069794,-0.008360679774997826,-0.07360235569667872,-0.0020263112349929446,-0.22920166680697945,-0.008360679774997971,0.07360235569667878,-0.6336067977499791,-0.18639320225002098,4.880175408233286,3.8664912584333804
5,250,50,313370a235a635890ceded9c71b79ff41b7361fcb60ee54ca26bf3254c06da15,95a3ed13d662f7286d652438fdbf01051f4a5c80d7c452ca4e58ec23b58b5298,6.938893903907228e-17,1.2794688166302258e-16,0.13316718427000268,0.12072526976604342,0.06130495168499713,0.30342821478067983,0.13316718427000246,-0.12072526976604346,0.061304951684996944,-0.3034282147806799,0.5620162612375116,0.8079837387624884,2.49584627341673,3.8374870599166044,0.2298033988749895,0.02282535639108363,0.2023544685349676,-0.030171759325917574,0.22980339887498946,-0.022825356391083754,0.20235446853496758,0.030171759325917473,0.32695048315002956,0.9530495168499706,2.285835921350013,2.554164078649987,0.10257738089497087,-0.25039286660130533,0.12158048651498603,-0.15703327993512486,0.10257738089497102,0.2503928666013053,0.1215804865149861,0.15703327993512484,-0.04777087639996637,0.6677708763999665,2.460939153566731,3.832394179766603,-0.024944271909999295,-0.3047002282959434,-0.07730495168499706,-0.09241148377003791,-0.024944271909999084,0.30470022829594345,-0.07730495168499707,0.09241148377003786,0.13257354213751996,0.5574264578624801,1.933617149816696,2.5597161835166373,-0.23636067977499797,-0.08010074962133677,-0.1723281572999749,-0.2776966882775746,-0.2363606797749979,0.0801007496213369,-0.17232815729997453,0.27769668827757477,0.32,0.32000000000000006,3.0858359213500126,3.354164078649988,0.1645835921350013,-0.012734738653788939,-0.19330495168499706,-0.07735653481887579,0.1645835921350013,0.012734738653788904,-0.193304951684997,0.07735653481887593,0.2596555814625137,0.5503444185374863,2.2266666666666666,2.226666666666667
6,300,50,51995e7c670c12a5f9c1ab071e5185d6db8caecb0fcdd62eb18652824a95fa53,12b1e529da7d101ffec9b711d82b75a8c682ece4a1cceee9de0413cc53e42866,8.326672684688674e-17,1.962615573354719e-16,0.11388854381999829,-0.04153439057847598,0.1319674775249768,-0.28938323014925416,0.1138885438199983,0.04153439057847588,0.13196747752497687,0.2893832301492541,-0.3354101966249685,0.3354101966249685,2.6293550149833487,2.9573116516833178,0.47974456516497366,0.17346033628751722,-0.0809442719099992,-0.07180624379036038,0.4797445651649735,-0.1734603362875175,-0.08094427190999917,0.07180624379036041,0.5415905365124675,-0.15159053651246748,1.9709288015000141,2.2690711984999856,-0.34274767078498863,0.04898088739927678,0.043278640450004326,0.23115973402285817,-0.3427476707849886,-0.04898088739927656,0.043278640450004124,-0.23115973402285844,0.44034441853748635,0.14965558146251368,2.9784262134833352,3.008240453183332,0.2281052449399714,-0.09198747926495014,0.2463018460649819,-0.08490312552564354,0.22810524493997153,0.09198747926494992,0.24630184606498187,0.0849031255256434,0.1941640786499874,-0.07416407864998739,2.489442719099992,2.3105572809000083,-0.11891796067500633,0.037356206951190976,-0.29116097302997246,-0.1347320219350958,-0.11891796067500628,-0.03735620695119087,-0.29116097302997235,0.13473202193509598,0.15437694101250943,0.3556230589874906,2.948611973783337,3.038054692883329,-0.19860990336999404,0.027527638409423513,0.04741640786499877,0.03445003683916943,-0.19860990336999407,-0.0275276384094234,0.04741640786499873,-0.03445003683916943,-0.14909830056250528,-0.26090169943749475,1.8650051760333586,2.401661490633308
7,350,50,d7e082c44af8e749e1efefd39bd06b39b9b674aa0bc0c7a6f7e448729f2547d5,81568eb92dbc08be05d1564a0da673708ab7471996d7e33a4bd0f261463f4673,8.326672684688674e-17,1.8619006149354548e-16,0.02139009663000592,-0.037618256146718286,-0.4153838853899756,-0.06308773345429587,0.021390096630005902,0.03761825614671829,-0.4153838853899756,0.06308773345429614,0.07299926686256407,1.4370007331374357,3.1604592247166483,2.7728741086166844,-0.13394116628998393,0.065831948256757,-0.33704951684997053,-0.019495181773974232,-0.133941166289984,-0.06583194825675692,-0.33704951684997053,0.01949518177397448,-0.11901699437494749,0.9990169943749474,3.2111042097333007,2.4955624569333668,0.27691174943497626,0.27622448699037727,0.023554175279993254,0.009080653417558482,0.27691174943497593,-0.2762244869903774,0.023554175279993206,-0.009080653417558577,-0.16978713763747788,0.2997871376374779,2.9748194157333554,3.4518472509333105,0.45785602134497533,0.07206829298588757,-0.026249223594996235,0.037880305342245665,0.45785602134497516,-0.07206829298588788,-0.026249223594996214,-0.03788030534224557,0.12506577808748212,-0.255065778087482,3.2588854381999828,2.901114561800017,-0.11546903033498457,-0.14371258146668758,-0.13788854381999832,-0.015540814879843443,-0.11546903033498426,0.1437125814666876,-0.13788854381999835,0.015540814879843512,-0.09777087639996629,0.6177708763999663,3.007781228466684,3.3655521048666497,0.12161300899000922,-0.277496500505641,-0.04975077640500379,-0.272108164786686,0.12161300899000939,0.27749650050564084,-0.049750776405003694,0.272108164786686,-0.3272135954999578,0.567213595499958,3.047497411983321,2.779169254683346
8,400,50,14672c2e149a9522ddcf48c48c6a71e1d2d25c9f3cc95052515baa525f3ddd05,7d24a175e6b585b512da43dbb498a11f3c41e9d97c4ff7fc0c9a731a08717dfb,6.245004513516506e-17,1.8875832159447664e-16,0.3951609730299722,-0.21166455224888403,-0.17186223258500558,-0.17842466750138444,0.3951609730299723,0.2116645522488838,-0.17186223258500546,0.17842466750138453,0.12708203932499362,-0.007082039324993614,3.311475730333305,2.715190936333362,0.2312461179749811,0.12131122958069171,0.08602631123499278,-0.30819235822261315,0.23124611797498104,-0.12131122958069186,0.08602631123499294,0.30819235822261326,0.4620162612375115,0.7079837387624885,2.5614860824000227,3.038513917599978,0.093304951684997,-0.027103633904335643,-0.3873838853899756,0.3946295464590477,0.09330495168499711,0.027103633904335532,-0.3873838853899757,-0.39462954645904774,-0.12652475842498506,0.18652475842498534,3.0855521048666508,2.7277812284666836,-0.5308854381999832,-0.3375161085383548,-0.05411145618000174,-0.09130142556433476,-0.5308854381999831,0.3375161085383552,-0.054111456180001655,0.09130142556433474,0.6085410196624969,0.5414589803375032,2.8886996778999805,2.471300322100019,-0.009973688765007281,-0.34443850696810097,-0.06022291236000339,0.3482927799762652,-0.009973688765007078,0.3444385069681011,-0.06022291236000346,-0.3482927799762652,0.15832815729997474,-0.37832815729997477,2.8996284793999947,2.7803715206000055,0.12558048651498607,-0.07412645408773348,-0.06436067977499789,0.10900049543199086,0.12558048651498607,0.07412645408773333,-0.06436067977499799,-0.10900049543199072,0.051590536512467394,-0.6415905365124674,2.6654644007500075,2.8145355992499934
9,450,50,4dd437e35330543539b0c989f65f9faa0cdf551ae466bcddfcfd0833c2dcfaf1,6938196139afc7d94f5d9b4021c2a95f4bd377207198552e8da3326bf638cadc,7.28583859910259e-17,1.4946834900704541e-16,0.15811145618000177,0.3889791615445653,0.27519349550499544,-0.12268333698192241,0.1581114561800015,-0.38897916154456524,0.2751934955049955,0.12268333698192228,0.39167184270002525,0.928328157299975,4.164917471916717,5.2084158614166185,0.1951083505599866,0.116608947562352,0.1354164078649987,-0.24748669648928392,0.19510835055998652,-0.11660894756235206,0.1354164078649988,0.24748669648928392,0.05201626123751155,0.2979837387624884,2.31009805618336,2.8765686104833073,-0.24494427190999918,-0.045126614391112485,0.346419513485014,0.10762838803076026,-0.24494427190999907,0.04512661439111276,0.34641951348501393,-0.1076283880307603,0.15077014326253052,0.7992298567374696,4.964809063666639,4.368524269666695,-0.3879674775249768,0.17208822888628694,0.15594737753001425,-0.1911594061551734,-0.387967477524977,-0.17208822888628675,0.15594737753001442,0.19115940615517332,-0.18214781741247582,0.3321478174124758,2.5462074419500182,2.933792558049982,0.13824922359499617,-0.25208888462165674,-0.36666252583998,-0.20912052521835656,0.13824922359499628,0.25208888462165674,-0.3666625258399798,0.20912052521835686,-0.16090169943749474,-0.04909830056250536,4.824721359549998,4.735278640450003,0.14463621460498693,-0.05120100381068295,0.023639320225002154,-0.07190633767632723,0.14463621460498693,0.051201003810682835,0.023639320225002147,0.07190633767632729,-0.015410196624968453,0.6554101966249684,2.5658359213500135,2.8341640786499878
