n,a,b,orientation,batch,samples,kind,k,count
85,9,2,first,0,10000,minus,25,2
85,9,2,first,0,10000,minus,27,1
85,9,2,first,0,10000,minus,28,7
85,9,2,first,0,10000,minus,29,2
85,9,2,first,0,10000,minus,30,7
85,9,2,first,0,10000,minus,31,11
85,9,2,first,0,10000,minus,32,19
85,9,2,first,0,10000,minus,33,26
85,9,2,first,0,10000,minus,34,40
85,9,2,first,0,10000,minus,35,55
85,9,2,first,0,10000,minus,36,84
85,9,2,first,0,10000,minus,37,115
85,9,2,first,0,10000,plus,37,1
85,9,2,first,0,10000,minus,38,145
85,9,2,first,0,10000,plus,38,2
85,9,2,first,0,10000,minus,39,166
85,9,2,first,0,10000,plus,39,3
85,9,2,first,0,10000,minus,40,239
85,9,2,first,0,10000,plus,40,9
85,9,2,first,0,10000,minus,41,321
85,9,2,first,0,10000,plus,41,20
85,9,2,first,0,10000,minus,42,415
85,9,2,first,0,10000,plus,42,32
85,9,2,first,0,10000,minus,43,471
85,9,2,first,0,10000,plus,43,58
85,9,2,first,0,10000,minus,44,525
85,9,2,first,0,10000,plus,44,87
85,9,2,first,0,10000,minus,45,647
85,9,2,first,0,10000,plus,45,127
85,9,2,first,0,10000,minus,46,693
85,9,2,first,0,10000,plus,46,199
85,9,2,first,0,10000,minus,47,816
85,9,2,first,0,10000,plus,47,271
85,9,2,first,0,10000,minus,48,849
85,9,2,first,0,10000,plus,48,383
85,9,2,first,0,10000,minus,49,760
85,9,2,first,0,10000,plus,49,517
85,9,2,first,0,10000,minus,50,789
85,9,2,first,0,10000,plus,50,612
85,9,2,first,0,10000,minus,51,661
85,9,2,first,0,10000,plus,51,705
85,9,2,first,0,10000,minus,52,578
85,9,2,first,0,10000,plus,52,785
85,9,2,first,0,10000,minus,53,489
85,9,2,first,0,10000,plus,53,841
85,9,2,first,0,10000,minus,54,392
85,9,2,first,0,10000,plus,54,822
85,9,2,first,0,10000,minus,55,255
85,9,2,first,0,10000,plus,55,829
85,9,2,first,0,10000,minus,56,154
85,9,2,first,0,10000,plus,56,733
85,9,2,first,0,10000,minus,57,115
85,9,2,first,0,10000,plus,57,669
85,9,2,first,0,10000,minus,58,75
85,9,2,first,0,10000,plus,58,597
85,9,2,first,0,10000,minus,59,42
85,9,2,first,0,10000,plus,59,448
85,9,2,first,0,10000,minus,60,21
85,9,2,first,0,10000,plus,60,368
85,9,2,first,0,10000,minus,61,5
