n,a,b,orientation,batch,samples,tau1,tau2,kind,ell_x,ell_y,count
85,9,2,first,6,10000,45,54,LINE,1,1,4
85,9,2,first,6,10000,45,55,LINE,0,1,10
85,9,2,first,6,10000,45,55,LINE,1,-1,5
85,9,2,first,6,10000,45,55,LINE,1,0,18
85,9,2,first,6,10000,45,55,LINE,1,1,2
85,9,2,first,6,10000,45,56,LINE,0,1,13
85,9,2,first,6,10000,45,56,LINE,1,-1,2
85,9,2,first,6,10000,45,56,LINE,1,0,17
85,9,2,first,6,10000,45,57,LINE,0,1,17
85,9,2,first,6,10000,45,57,LINE,1,-1,1
85,9,2,first,6,10000,45,57,LINE,1,0,19
85,9,2,first,6,10000,45,57,LINE,1,1,1
85,9,2,first,6,10000,45,58,LINE,0,1,16
85,9,2,first,6,10000,45,58,LINE,1,0,10
85,9,2,first,6,10000,45,58,LINE,1,1,1
85,9,2,first,6,10000,45,59,LINE,0,1,11
85,9,2,first,6,10000,45,59,LINE,1,-1,1
85,9,2,first,6,10000,45,59,LINE,1,0,11
85,9,2,first,6,10000,45,60,LINE,0,1,4
85,9,2,first,6,10000,45,60,LINE,1,-1,1
85,9,2,first,6,10000,45,60,LINE,1,0,12
85,9,2,first,6,10000,45,61,LINE,0,1,7
85,9,2,first,6,10000,45,61,LINE,1,0,3
85,9,2,first,6,10000,45,62,LINE,0,1,3
85,9,2,first,6,10000,45,62,LINE,1,0,4
85,9,2,first,6,10000,45,63,LINE,0,1,3
85,9,2,first,6,10000,45,63,LINE,1,0,2
85,9,2,first,6,10000,45,64,LINE,0,1,3
85,9,2,first,6,10000,45,64,LINE,1,0,2
85,9,2,first,6,10000,45,65,LINE,0,1,1
85,9,2,first,6,10000,45,65,LINE,1,0,2
85,9,2,first,6,10000,45,66,LINE,0,1,2
85,9,2,first,6,10000,45,66,LINE,1,0,1
85,9,2,first,6,10000,45,67,LINE,0,1,2
85,9,2,first,6,10000,45,70,LINE,1,0,2
85,9,2,first,6,10000,46,46,DIRECT_RANK2,0,0,6
85,9,2,first,6,10000,46,47,LINE,0,1,20
85,9,2,first,6,10000,46,47,LINE,1,-1,5
85,9,2,first,6,10000,46,47,LINE,1,0,24
85,9,2,first,6,10000,46,47,LINE,1,1,10
85,9,2,first,6,10000,46,48,LINE,0,1,22
85,9,2,first,6,10000,46,48,LINE,1,-1,5
85,9,2,first,6,10000,46,48,LINE,1,0,22
85,9,2,first,6,10000,46,48,LINE,1,1,5
85,9,2,first,6,10000,46,49,LINE,0,1,20
85,9,2,first,6,10000,46,49,LINE,1,-1,8
85,9,2,first,6,10000,46,49,LINE,1,0,30
85,9,2,first,6,10000,46,49,LINE,1,1,5
85,9,2,first,6,10000,46,50,LINE,0,1,26
85,9,2,first,6,10000,46,50,LINE,1,-1,6
85,9,2,first,6,10000,46,50,LINE,1,0,36
85,9,2,first,6,10000,46,50,LINE,1,1,8
85,9,2,first,6,10000,46,51,LINE,0,1,19
85,9,2,first,6,10000,46,51,LINE,1,-1,7
85,9,2,first,6,10000,46,51,LINE,1,0,19
85,9,2,first,6,10000,46,51,LINE,1,1,8
85,9,2,first,6,10000,46,52,LINE,0,1,23
85,9,2,first,6,10000,46,52,LINE,1,-1,8
85,9,2,first,6,10000,46,52,LINE,1,0,35
85,9,2,first,6,10000,46,52,LINE,1,1,8
85,9,2,first,6,10000,46,53,LINE,0,1,28
85,9,2,first,6,10000,46,53,LINE,1,-1,1
85,9,2,first,6,10000,46,53,LINE,1,0,36
85,9,2,first,6,10000,46,53,LINE,1,1,1
85,9,2,first,6,10000,46,54,LINE,0,1,21
85,9,2,first,6,10000,46,54,LINE,1,-1,6
85,9,2,first,6,10000,46,54,LINE,1,0,31
85,9,2,first,6,10000,46,54,LINE,1,1,4
85,9,2,first,6,10000,46,55,LINE,0,1,15
85,9,2,first,6,10000,46,55,LINE,1,-1,2
85,9,2,first,6,10000,46,55,LINE,1,0,20
85,9,2,first,6,10000,46,55,LINE,1,1,3
85,9,2,first,6,10000,46,56,LINE,0,1,29
85,9,2,first,6,10000,46,56,LINE,1,-1,1
85,9,2,first,6,10000,46,56,LINE,1,0,25
85,9,2,first,6,10000,46,56,LINE,1,1,2
85,9,2,first,6,10000,46,57,LINE,0,1,19
85,9,2,first,6,10000,46,57,LINE,1,-1,1
85,9,2,first,6,10000,46,57,LINE,1,0,12
85,9,2,first,6,10000,46,58,LINE,0,1,10
85,9,2,first,6,10000,46,58,LINE,1,-1,1
85,9,2,first,6,10000,46,58,LINE,1,0,13
85,9,2,first,6,10000,46,59,LINE,0,1,13
85,9,2,first,6,10000,46,59,LINE,1,-1,1
85,9,2,first,6,10000,46,59,LINE,1,0,11
85,9,2,first,6,10000,46,60,LINE,0,1,3
85,9,2,first,6,10000,46,60,LINE,1,0,8
85,9,2,first,6,10000,46,61,LINE,0,1,4
85,9,2,first,6,10000,46,61,LINE,1,0,8
85,9,2,first,6,10000,46,62,LINE,0,1,1
85,9,2,first,6,10000,46,62,LINE,1,0,4
85,9,2,first,6,10000,46,63,LINE,0,1,3
85,9,2,first,6,10000,46,63,LINE,1,0,2
85,9,2,first,6,10000,46,64,LINE,0,1,4
85,9,2,first,6,10000,46,64,LINE,1,0,1
85,9,2,first,6,10000,46,65,LINE,0,1,1
85,9,2,first,6,10000,46,65,LINE,1,0,2
85,9,2,first,6,10000,46,66,LINE,0,1,2
85,9,2,first,6,10000,46,66,LINE,1,0,1
85,9,2,first,6,10000,46,67,LINE,0,1,1
85,9,2,first,6,10000,46,67,LINE,1,0,1
85,9,2,first,6,10000,46,68,LINE,1,0,1
85,9,2,first,6,10000,46,71,LINE,1,0,1
85,9,2,first,6,10000,47,47,DIRECT_RANK2,0,0,12
85,9,2,first,6,10000,47,48,LINE,0,1,28
85,9,2,first,6,10000,47,48,LINE,1,-1,5
85,9,2,first,6,10000,47,48,LINE,1,0,29
85,9,2,first,6,10000,47,48,LINE,1,1,5
85,9,2,first,6,10000,47,49,LINE,0,1,19
85,9,2,first,6,10000,47,49,LINE,1,-1,8
85,9,2,first,6,10000,47,49,LINE,1,0,33
85,9,2,first,6,10000,47,49,LINE,1,1,8
85,9,2,first,6,10000,47,50,LINE,0,1,34
85,9,2,first,6,10000,47,50,LINE,1,-1,3
85,9,2,first,6,10000,47,50,LINE,1,0,33
85,9,2,first,6,10000,47,50,LINE,1,1,6
85,9,2,first,6,10000,47,51,LINE,0,1,30
85,9,2,first,6,10000,47,51,LINE,1,-1,11
85,9,2,first,6,10000,47,51,LINE,1,0,28
85,9,2,first,6,10000,47,51,LINE,1,1,8
85,9,2,first,6,10000,47,52,LINE,0,1,28
85,9,2,first,6,10000,47,52,LINE,1,-1,8
85,9,2,first,6,10000,47,52,LINE,1,0,34
85,9,2,first,6,10000,47,52,LINE,1,1,11
85,9,2,first,6,10000,47,53,LINE,0,1,26
85,9,2,first,6,10000,47,53,LINE,1,-1,2
85,9,2,first,6,10000,47,53,LINE,1,0,26
85,9,2,first,6,10000,47,53,LINE,1,1,4
85,9,2,first,6,10000,47,54,LINE,0,1,25
85,9,2,first,6,10000,47,54,LINE,1,-1,4
85,9,2,first,6,10000,47,54,LINE,1,0,26
85,9,2,first,6,10000,47,54,LINE,1,1,4
85,9,2,first,6,10000,47,55,LINE,0,1,26
85,9,2,first,6,10000,47,55,LINE,1,-1,4
85,9,2,first,6,10000,47,55,LINE,1,0,16
85,9,2,first,6,10000,47,55,LINE,1,1,1
85,9,2,first,6,10000,47,55,LINE,2,-1,1
85,9,2,first,6,10000,47,56,LINE,0,1,25
85,9,2,first,6,10000,47,56,LINE,1,0,28
85,9,2,first,6,10000,47,56,LINE,1,1,3
85,9,2,first,6,10000,47,57,LINE,0,1,23
85,9,2,first,6,10000,47,57,LINE,1,-1,1
85,9,2,first,6,10000,47,57,LINE,1,0,16
85,9,2,first,6,10000,47,57,LINE,1,1,3
85,9,2,first,6,10000,47,58,LINE,0,1,16
85,9,2,first,6,10000,47,58,LINE,1,-1,1
85,9,2,first,6,10000,47,58,LINE,1,0,10
85,9,2,first,6,10000,47,58,LINE,1,1,1
85,9,2,first,6,10000,47,59,LINE,0,1,14
85,9,2,first,6,10000,47,59,LINE,1,-1,1
85,9,2,first,6,10000,47,59,LINE,1,0,13
85,9,2,first,6,10000,47,60,LINE,0,1,10
85,9,2,first,6,10000,47,60,LINE,1,-1,1
85,9,2,first,6,10000,47,60,LINE,1,0,6
85,9,2,first,6,10000,47,60,LINE,1,1,1
85,9,2,first,6,10000,47,61,LINE,0,1,5
85,9,2,first,6,10000,47,61,LINE,1,-1,1
85,9,2,first,6,10000,47,61,LINE,1,0,9
85,9,2,first,6,10000,47,62,LINE,0,1,8
85,9,2,first,6,10000,47,62,LINE,1,-1,1
85,9,2,first,6,10000,47,62,LINE,1,0,4
85,9,2,first,6,10000,47,63,LINE,0,1,3
85,9,2,first,6,10000,47,63,LINE,1,-1,1
85,9,2,first,6,10000,47,63,LINE,1,0,4
85,9,2,first,6,10000,47,64,LINE,0,1,4
85,9,2,first,6,10000,47,64,LINE,1,-1,1
85,9,2,first,6,10000,47,64,LINE,1,0,2
85,9,2,first,6,10000,47,65,LINE,0,1,5
85,9,2,first,6,10000,47,65,LINE,1,0,2
85,9,2,first,6,10000,47,66,LINE,0,1,2
85,9,2,first,6,10000,47,66,LINE,1,0,3
85,9,2,first,6,10000,47,68,LINE,1,0,1
85,9,2,first,6,10000,47,69,LINE,0,1,1
85,9,2,first,6,10000,47,70,LINE,0,1,1
85,9,2,first,6,10000,48,48,DIRECT_RANK2,0,0,6
85,9,2,first,6,10000,48,49,LINE,0,1,32
85,9,2,first,6,10000,48,49,LINE,1,-1,7
85,9,2,first,6,10000,48,49,LINE,1,0,26
85,9,2,first,6,10000,48,49,LINE,1,1,8
85,9,2,first,6,10000,48,50,LINE,0,1,29
85,9,2,first,6,10000,48,50,LINE,1,-1,11
85,9,2,first,6,10000,48,50,LINE,1,0,37
85,9,2,first,6,10000,48,50,LINE,1,1,6
85,9,2,first,6,10000,48,51,LINE,0,1,37
85,9,2,first,6,10000,48,51,LINE,1,-1,9
85,9,2,first,6,10000,48,51,LINE,1,0,45
85,9,2,first,6,10000,48,51,LINE,1,1,12
85,9,2,first,6,10000,48,52,LINE,0,1,33
85,9,2,first,6,10000,48,52,LINE,1,-1,7
85,9,2,first,6,10000,48,52,LINE,1,0,39
85,9,2,first,6,10000,48,52,LINE,1,1,6
85,9,2,first,6,10000,48,53,LINE,0,1,42
85,9,2,first,6,10000,48,53,LINE,1,-1,3
85,9,2,first,6,10000,48,53,LINE,1,0,23
85,9,2,first,6,10000,48,53,LINE,1,1,8
85,9,2,first,6,10000,48,54,LINE,0,1,24
85,9,2,first,6,10000,48,54,LINE,1,-1,1
85,9,2,first,6,10000,48,54,LINE,1,0,31
85,9,2,first,6,10000,48,54,LINE,1,1,11
85,9,2,first,6,10000,48,55,LINE,0,1,25
85,9,2,first,6,10000,48,55,LINE,1,-1,5
85,9,2,first,6,10000,48,55,LINE,1,0,25
85,9,2,first,6,10000,48,55,LINE,1,1,2
85,9,2,first,6,10000,48,56,LINE,0,1,18
85,9,2,first,6,10000,48,56,LINE,1,-1,4
85,9,2,first,6,10000,48,56,LINE,1,0,28
85,9,2,first,6,10000,48,56,LINE,1,1,3
85,9,2,first,6,10000,48,57,LINE,0,1,24
85,9,2,first,6,10000,48,57,LINE,1,-1,2
85,9,2,first,6,10000,48,57,LINE,1,0,25
85,9,2,first,6,10000,48,57,LINE,1,1,6
85,9,2,first,6,10000,48,58,LINE,0,1,19
85,9,2,first,6,10000,48,58,LINE,1,0,16
85,9,2,first,6,10000,48,59,LINE,0,1,15
85,9,2,first,6,10000,48,59,LINE,1,-1,1
85,9,2,first,6,10000,48,59,LINE,1,0,10
85,9,2,first,6,10000,48,59,LINE,1,1,2
85,9,2,first,6,10000,48,60,LINE,0,1,5
85,9,2,first,6,10000,48,60,LINE,1,-1,1
85,9,2,first,6,10000,48,60,LINE,1,0,13
85,9,2,first,6,10000,48,60,LINE,1,1,1
85,9,2,first,6,10000,48,61,LINE,0,1,8
85,9,2,first,6,10000,48,61,LINE,1,0,7
85,9,2,first,6,10000,48,61,LINE,1,1,2
85,9,2,first,6,10000,48,62,LINE,0,1,5
85,9,2,first,6,10000,48,62,LINE,1,0,6
85,9,2,first,6,10000,48,63,LINE,0,1,6
85,9,2,first,6,10000,48,63,LINE,1,0,4
85,9,2,first,6,10000,48,64,LINE,0,1,5
85,9,2,first,6,10000,48,64,LINE,1,0,3
85,9,2,first,6,10000,48,65,LINE,0,1,2
85,9,2,first,6,10000,48,65,LINE,1,0,1
85,9,2,first,6,10000,48,66,LINE,1,0,5
85,9,2,first,6,10000,48,67,LINE,0,1,1
85,9,2,first,6,10000,48,67,LINE,1,0,1
85,9,2,first,6,10000,48,68,LINE,1,0,1
85,9,2,first,6,10000,48,69,LINE,1,0,1
85,9,2,first,6,10000,49,49,DIRECT_RANK2,0,0,13
85,9,2,first,6,10000,49,50,LINE,0,1,36
85,9,2,first,6,10000,49,50,LINE,1,-1,12
85,9,2,first,6,10000,49,50,LINE,1,0,51
85,9,2,first,6,10000,49,50,LINE,1,1,13
85,9,2,first,6,10000,49,51,LINE,0,1,44
85,9,2,first,6,10000,49,51,LINE,1,-1,11
85,9,2,first,6,10000,49,51,LINE,1,0,34
85,9,2,first,6,10000,49,51,LINE,1,1,14
85,9,2,first,6,10000,49,52,LINE,0,1,37
85,9,2,first,6,10000,49,52,LINE,1,-1,9
85,9,2,first,6,10000,49,52,LINE,1,0,42
85,9,2,first,6,10000,49,52,LINE,1,1,10
85,9,2,first,6,10000,49,53,LINE,0,1,30
85,9,2,first,6,10000,49,53,LINE,1,-1,9
85,9,2,first,6,10000,49,53,LINE,1,0,41
85,9,2,first,6,10000,49,53,LINE,1,1,8
85,9,2,first,6,10000,49,54,LINE,0,1,27
85,9,2,first,6,10000,49,54,LINE,1,-1,7
85,9,2,first,6,10000,49,54,LINE,1,0,39
85,9,2,first,6,10000,49,54,LINE,1,1,7
85,9,2,first,6,10000,49,55,LINE,0,1,44
85,9,2,first,6,10000,49,55,LINE,1,-1,5
85,9,2,first,6,10000,49,55,LINE,1,0,30
85,9,2,first,6,10000,49,55,LINE,1,1,4
85,9,2,first,6,10000,49,56,LINE,0,1,31
85,9,2,first,6,10000,49,56,LINE,1,-1,1
85,9,2,first,6,10000,49,56,LINE,1,0,25
85,9,2,first,6,10000,49,56,LINE,1,1,2
85,9,2,first,6,10000,49,57,LINE,0,1,27
85,9,2,first,6,10000,49,57,LINE,1,-1,6
85,9,2,first,6,10000,49,57,LINE,1,0,24
85,9,2,first,6,10000,49,57,LINE,1,1,3
85,9,2,first,6,10000,49,58,LINE,0,1,16
85,9,2,first,6,10000,49,58,LINE,1,-1,1
85,9,2,first,6,10000,49,58,LINE,1,0,15
85,9,2,first,6,10000,49,58,LINE,1,1,2
85,9,2,first,6,10000,49,59,LINE,0,1,11
85,9,2,first,6,10000,49,59,LINE,1,-1,1
85,9,2,first,6,10000,49,59,LINE,1,0,12
85,9,2,first,6,10000,49,60,LINE,0,1,12
85,9,2,first,6,10000,49,60,LINE,1,0,12
85,9,2,first,6,10000,49,61,LINE,0,1,7
85,9,2,first,6,10000,49,61,LINE,1,0,10
85,9,2,first,6,10000,49,61,LINE,1,1,1
85,9,2,first,6,10000,49,62,LINE,0,1,8
85,9,2,first,6,10000,49,62,LINE,1,0,6
85,9,2,first,6,10000,49,62,LINE,1,1,1
85,9,2,first,6,10000,49,63,LINE,0,1,5
85,9,2,first,6,10000,49,63,LINE,1,0,2
85,9,2,first,6,10000,49,64,LINE,0,1,3
85,9,2,first,6,10000,49,64,LINE,1,-1,1
85,9,2,first,6,10000,49,64,LINE,1,0,5
85,9,2,first,6,10000,49,65,LINE,0,1,3
85,9,2,first,6,10000,49,65,LINE,1,0,1
85,9,2,first,6,10000,49,66,LINE,0,1,1
85,9,2,first,6,10000,49,66,LINE,1,0,1
85,9,2,first,6,10000,49,68,LINE,1,0,1
85,9,2,first,6,10000,50,50,DIRECT_RANK2,0,0,14
85,9,2,first,6,10000,50,51,LINE,0,1,40
85,9,2,first,6,10000,50,51,LINE,1,-1,22
85,9,2,first,6,10000,50,51,LINE,1,0,47
85,9,2,first,6,10000,50,51,LINE,1,1,11
85,9,2,first,6,10000,50,52,LINE,0,1,49
85,9,2,first,6,10000,50,52,LINE,1,-1,13
85,9,2,first,6,10000,50,52,LINE,1,0,35
85,9,2,first,6,10000,50,52,LINE,1,1,8
85,9,2,first,6,10000,50,53,LINE,0,1,34
85,9,2,first,6,10000,50,53,LINE,1,-1,9
85,9,2,first,6,10000,50,53,LINE,1,0,49
85,9,2,first,6,10000,50,53,LINE,1,1,7
85,9,2,first,6,10000,50,54,LINE,0,1,32
85,9,2,first,6,10000,50,54,LINE,1,-1,6
85,9,2,first,6,10000,50,54,LINE,1,0,38
85,9,2,first,6,10000,50,54,LINE,1,1,7
85,9,2,first,6,10000,50,55,LINE,0,1,30
85,9,2,first,6,10000,50,55,LINE,1,-1,4
85,9,2,first,6,10000,50,55,LINE,1,0,32
85,9,2,first,6,10000,50,55,LINE,1,1,7
85,9,2,first,6,10000,50,56,LINE,0,1,25
85,9,2,first,6,10000,50,56,LINE,1,0,23
85,9,2,first,6,10000,50,56,LINE,1,1,7
85,9,2,first,6,10000,50,57,LINE,0,1,14
85,9,2,first,6,10000,50,57,LINE,1,-1,7
85,9,2,first,6,10000,50,57,LINE,1,0,19
85,9,2,first,6,10000,50,57,LINE,1,1,4
85,9,2,first,6,10000,50,58,LINE,0,1,23
85,9,2,first,6,10000,50,58,LINE,1,-1,1
85,9,2,first,6,10000,50,58,LINE,1,0,25
85,9,2,first,6,10000,50,58,LINE,1,1,1
85,9,2,first,6,10000,50,59,LINE,0,1,9
85,9,2,first,6,10000,50,59,LINE,1,-1,2
85,9,2,first,6,10000,50,59,LINE,1,0,10
85,9,2,first,6,10000,50,59,LINE,1,1,2
85,9,2,first,6,10000,50,60,LINE,0,1,8
85,9,2,first,6,10000,50,60,LINE,1,-1,1
85,9,2,first,6,10000,50,60,LINE,1,0,12
85,9,2,first,6,10000,50,60,LINE,1,1,3
85,9,2,first,6,10000,50,61,LINE,0,1,10
85,9,2,first,6,10000,50,61,LINE,1,0,9
85,9,2,first,6,10000,50,61,LINE,1,1,3
85,9,2,first,6,10000,50,62,LINE,0,1,4
85,9,2,first,6,10000,50,62,LINE,1,-1,1
85,9,2,first,6,10000,50,62,LINE,1,0,2
85,9,2,first,6,10000,50,63,LINE,0,1,5
85,9,2,first,6,10000,50,63,LINE,1,0,6
85,9,2,first,6,10000,50,63,LINE,1,1,1
85,9,2,first,6,10000,50,64,LINE,0,1,5
85,9,2,first,6,10000,50,64,LINE,1,-1,1
85,9,2,first,6,10000,50,64,LINE,1,0,1
85,9,2,first,6,10000,50,65,LINE,0,1,3
85,9,2,first,6,10000,50,65,LINE,1,0,2
85,9,2,first,6,10000,50,65,LINE,1,1,1
85,9,2,first,6,10000,50,66,LINE,0,1,4
85,9,2,first,6,10000,50,66,LINE,1,0,1
85,9,2,first,6,10000,50,67,LINE,0,1,1
85,9,2,first,6,10000,50,68,LINE,1,0,1
85,9,2,first,6,10000,50,69,LINE,0,1,1
85,9,2,first,6,10000,50,69,LINE,1,0,1
85,9,2,first,6,10000,51,51,DIRECT_RANK2,0,0,11
85,9,2,first,6,10000,51,52,LINE,0,1,35
85,9,2,first,6,10000,51,52,LINE,1,-1,13
85,9,2,first,6,10000,51,52,LINE,1,0,43
85,9,2,first,6,10000,51,52,LINE,1,1,11
85,9,2,first,6,10000,51,53,LINE,0,1,45
85,9,2,first,6,10000,51,53,LINE,1,-1,7
85,9,2,first,6,10000,51,53,LINE,1,0,49
85,9,2,first,6,10000,51,53,LINE,1,1,12
85,9,2,first,6,10000,51,54,LINE,0,1,27
85,9,2,first,6,10000,51,54,LINE,1,-1,11
85,9,2,first,6,10000,51,54,LINE,1,0,35
85,9,2,first,6,10000,51,54,LINE,1,1,6
85,9,2,first,6,10000,51,55,LINE,0,1,28
85,9,2,first,6,10000,51,55,LINE,1,-1,4
85,9,2,first,6,10000,51,55,LINE,1,0,43
85,9,2,first,6,10000,51,55,LINE,1,1,8
85,9,2,first,6,10000,51,56,LINE,0,1,28
85,9,2,first,6,10000,51,56,LINE,1,-1,6
85,9,2,first,6,10000,51,56,LINE,1,0,25
85,9,2,first,6,10000,51,56,LINE,1,1,9
85,9,2,first,6,10000,51,57,LINE,0,1,24
85,9,2,first,6,10000,51,57,LINE,1,-1,1
85,9,2,first,6,10000,51,57,LINE,1,0,22
85,9,2,first,6,10000,51,57,LINE,1,1,5
85,9,2,first,6,10000,51,58,LINE,0,1,26
85,9,2,first,6,10000,51,58,LINE,1,-1,3
85,9,2,first,6,10000,51,58,LINE,1,0,21
85,9,2,first,6,10000,51,58,LINE,1,1,1
85,9,2,first,6,10000,51,59,LINE,0,1,18
85,9,2,first,6,10000,51,59,LINE,1,-1,2
85,9,2,first,6,10000,51,59,LINE,1,0,19
85,9,2,first,6,10000,51,59,LINE,1,1,2
85,9,2,first,6,10000,51,60,LINE,0,1,12
85,9,2,first,6,10000,51,60,LINE,1,0,11
85,9,2,first,6,10000,51,60,LINE,1,1,1
85,9,2,first,6,10000,51,61,LINE,0,1,12
85,9,2,first,6,10000,51,61,LINE,1,0,10
85,9,2,first,6,10000,51,61,LINE,1,1,1
85,9,2,first,6,10000,51,62,LINE,0,1,5
85,9,2,first,6,10000,51,62,LINE,1,0,6
85,9,2,first,6,10000,51,62,LINE,1,1,1
85,9,2,first,6,10000,51,63,LINE,0,1,3
85,9,2,first,6,10000,51,63,LINE,1,0,8
85,9,2,first,6,10000,51,64,LINE,0,1,1
85,9,2,first,6,10000,51,64,LINE,1,0,3
85,9,2,first,6,10000,51,65,LINE,0,1,3
85,9,2,first,6,10000,51,65,LINE,1,0,4
85,9,2,first,6,10000,51,66,LINE,0,1,1
85,9,2,first,6,10000,51,66,LINE,1,0,3
85,9,2,first,6,10000,51,67,LINE,0,1,1
85,9,2,first,6,10000,51,68,LINE,0,1,1
85,9,2,first,6,10000,51,68,LINE,1,0,1
85,9,2,first,6,10000,51,71,LINE,0,1,1
85,9,2,first,6,10000,51,72,LINE,0,1,1
85,9,2,first,6,10000,52,52,DIRECT_RANK2,0,0,8
85,9,2,first,6,10000,52,53,LINE,0,1,51
85,9,2,first,6,10000,52,53,LINE,1,-1,12
85,9,2,first,6,10000,52,53,LINE,1,0,39
85,9,2,first,6,10000,52,53,LINE,1,1,11
85,9,2,first,6,10000,52,54,LINE,0,1,42
85,9,2,first,6,10000,52,54,LINE,1,-1,11
85,9,2,first,6,10000,52,54,LINE,1,0,28
85,9,2,first,6,10000,52,54,LINE,1,1,12
85,9,2,first,6,10000,52,55,LINE,0,1,39
85,9,2,first,6,10000,52,55,LINE,1,-1,8
85,9,2,first,6,10000,52,55,LINE,1,0,34
85,9,2,first,6,10000,52,55,LINE,1,1,9
85,9,2,first,6,10000,52,56,LINE,0,1,27
85,9,2,first,6,10000,52,56,LINE,1,-1,4
85,9,2,first,6,10000,52,56,LINE,1,0,29
85,9,2,first,6,10000,52,56,LINE,1,1,6
85,9,2,first,6,10000,52,57,LINE,0,1,17
85,9,2,first,6,10000,52,57,LINE,1,-1,3
85,9,2,first,6,10000,52,57,LINE,1,0,17
85,9,2,first,6,10000,52,57,LINE,1,1,1
85,9,2,first,6,10000,52,58,LINE,0,1,10
85,9,2,first,6,10000,52,58,LINE,1,-1,5
85,9,2,first,6,10000,52,58,LINE,1,0,14
85,9,2,first,6,10000,52,58,LINE,1,1,5
85,9,2,first,6,10000,52,59,LINE,0,1,12
85,9,2,first,6,10000,52,59,LINE,1,-1,3
85,9,2,first,6,10000,52,59,LINE,1,0,15
85,9,2,first,6,10000,52,59,LINE,1,1,3
85,9,2,first,6,10000,52,60,LINE,0,1,20
85,9,2,first,6,10000,52,60,LINE,1,0,11
85,9,2,first,6,10000,52,60,LINE,1,1,1
85,9,2,first,6,10000,52,61,LINE,0,1,9
85,9,2,first,6,10000,52,61,LINE,1,0,15
85,9,2,first,6,10000,52,61,LINE,1,1,1
85,9,2,first,6,10000,52,62,LINE,0,1,9
85,9,2,first,6,10000,52,62,LINE,1,0,9
85,9,2,first,6,10000,52,63,LINE,0,1,3
85,9,2,first,6,10000,52,63,LINE,1,0,3
85,9,2,first,6,10000,52,64,LINE,0,1,1
85,9,2,first,6,10000,52,64,LINE,1,0,2
85,9,2,first,6,10000,52,65,LINE,0,1,3
85,9,2,first,6,10000,52,65,LINE,1,0,2
85,9,2,first,6,10000,52,66,LINE,0,1,2
85,9,2,first,6,10000,52,67,LINE,1,0,1
85,9,2,first,6,10000,52,68,LINE,0,1,1
85,9,2,first,6,10000,53,53,DIRECT_RANK2,0,0,12
85,9,2,first,6,10000,53,54,LINE,0,1,49
85,9,2,first,6,10000,53,54,LINE,1,-1,11
85,9,2,first,6,10000,53,54,LINE,1,0,38
85,9,2,first,6,10000,53,54,LINE,1,1,9
85,9,2,first,6,10000,53,55,LINE,0,1,29
85,9,2,first,6,10000,53,55,LINE,1,-1,8
85,9,2,first,6,10000,53,55,LINE,1,0,21
85,9,2,first,6,10000,53,55,LINE,1,1,15
85,9,2,first,6,10000,53,56,LINE,0,1,35
85,9,2,first,6,10000,53,56,LINE,1,-1,6
85,9,2,first,6,10000,53,56,LINE,1,0,19
85,9,2,first,6,10000,53,56,LINE,1,1,5
85,9,2,first,6,10000,53,57,LINE,0,1,20
85,9,2,first,6,10000,53,57,LINE,1,-1,6
85,9,2,first,6,10000,53,57,LINE,1,0,30
85,9,2,first,6,10000,53,57,LINE,1,1,3
85,9,2,first,6,10000,53,58,LINE,0,1,22
85,9,2,first,6,10000,53,58,LINE,1,-1,8
85,9,2,first,6,10000,53,58,LINE,1,0,17
85,9,2,first,6,10000,53,58,LINE,1,1,4
85,9,2,first,6,10000,53,59,LINE,0,1,13
85,9,2,first,6,10000,53,59,LINE,1,-1,1
85,9,2,first,6,10000,53,59,LINE,1,0,12
85,9,2,first,6,10000,53,59,LINE,1,1,6
85,9,2,first,6,10000,53,60,LINE,0,1,8
85,9,2,first,6,10000,53,60,LINE,1,-1,2
85,9,2,first,6,10000,53,60,LINE,1,0,11
85,9,2,first,6,10000,53,60,LINE,1,1,2
85,9,2,first,6,10000,53,61,LINE,0,1,9
85,9,2,first,6,10000,53,61,LINE,1,0,6
85,9,2,first,6,10000,53,62,LINE,0,1,7
85,9,2,first,6,10000,53,62,LINE,1,0,4
85,9,2,first,6,10000,53,63,LINE,0,1,5
85,9,2,first,6,10000,53,63,LINE,1,0,7
85,9,2,first,6,10000,53,64,LINE,0,1,4
85,9,2,first,6,10000,53,64,LINE,1,0,2
85,9,2,first,6,10000,53,65,LINE,0,1,3
85,9,2,first,6,10000,53,65,LINE,1,0,2
85,9,2,first,6,10000,53,66,LINE,0,1,3
85,9,2,first,6,10000,53,66,LINE,1,0,1
85,9,2,first,6,10000,53,67,LINE,0,1,2
85,9,2,first,6,10000,53,67,LINE,1,0,1
85,9,2,first,6,10000,53,68,LINE,0,1,1
85,9,2,first,6,10000,53,68,LINE,1,0,1
85,9,2,first,6,10000,53,70,LINE,1,0,1
85,9,2,first,6,10000,53,73,LINE,0,1,1
85,9,2,first,6,10000,54,54,DIRECT_RANK2,0,0,12
85,9,2,first,6,10000,54,55,LINE,0,1,34
85,9,2,first,6,10000,54,55,LINE,1,-1,12
85,9,2,first,6,10000,54,55,LINE,1,0,48
85,9,2,first,6,10000,54,55,LINE,1,1,11
85,9,2,first,6,10000,54,56,LINE,0,1,27
85,9,2,first,6,10000,54,56,LINE,1,-1,7
