metric,power,train_sizes,heldout_N,train_amplitude,train_amplitude_se,observed_scaled,predicted_scaled,signed_error,prediction_error_se,z,channel_heldout_chi_square,channel_df,channel_zero_chi_square
P4_S,1.0,65/85/130,145,-0.008125795093585865,0.002136941877466713,-0.01335300244542583,-0.008125795093585865,-0.0052272073518399645,0.005456617167856325,-0.9579575020641432,1.1083469469650322,2,9.344325083456374
P4_S,1.0,65/85/130,170,-0.008125795093585865,0.002136941877466713,-0.010935076537119118,-0.008125795093585865,-0.002809281443533254,0.006583335069133743,-0.42672618270710444,1.1083469469650322,2,9.344325083456374
P4_D,1.625,65/85/130,145,0.2649144360529555,0.055562785813705294,0.5427990317029842,0.2649144360529555,0.27788459565002865,0.1806683441261524,1.5380923370615198,5.529013893065883,2,18.633668106374444
P4_D,1.625,65/85/130,170,0.2649144360529555,0.055562785813705294,0.7697279026809939,0.2649144360529555,0.5048134666280384,0.27864872536127383,1.8116482175668929,5.529013893065883,2,18.633668106374444
P4_S_prime,1.25,65/85/130,145,1.9434247576878727,0.0766048795577632,2.4559296836277893,1.9434247576878727,0.5125049259399166,0.2611227876007977,1.9626970539370534,10.190811422597028,2,142.01153481812966
P4_S_prime,1.25,65/85/130,170,1.9434247576878727,0.0766048795577632,3.0960635273617445,1.9434247576878727,1.1526387696738718,0.45461073010143616,2.5354411881494445,10.190811422597028,2,142.01153481812966
P4_D_prime,0.625,65/85/130,145,-0.02452382758100583,0.004878980676876985,-0.031604594551940486,-0.02452382758100583,-0.007080766970934658,0.011926827016693736,-0.5936840503365944,0.40728014157141634,2,10.792267507046962
P4_D_prime,0.625,65/85/130,170,-0.02452382758100583,0.004878980676876985,-0.019494277959912112,-0.02452382758100583,0.005029549621093716,0.016808755515644466,0.2992220106011148,0.40728014157141634,2,10.792267507046962
