n,a,b,orientation,batch,samples,kind,k,count
680,22,14,first,0,1500000,minus,238,1
680,22,14,first,0,1500000,minus,244,1
680,22,14,first,0,1500000,minus,250,1
680,22,14,first,0,1500000,minus,252,1
680,22,14,first,0,1500000,minus,253,1
680,22,14,first,0,1500000,minus,262,2
680,22,14,first,0,1500000,minus,263,1
680,22,14,first,0,1500000,minus,268,1
680,22,14,first,0,1500000,minus,269,1
680,22,14,first,0,1500000,minus,270,1
680,22,14,first,0,1500000,minus,272,3
680,22,14,first,0,1500000,minus,273,2
680,22,14,first,0,1500000,minus,275,4
680,22,14,first,0,1500000,minus,276,2
680,22,14,first,0,1500000,minus,277,2
680,22,14,first,0,1500000,minus,278,2
680,22,14,first,0,1500000,minus,279,6
680,22,14,first,0,1500000,minus,280,3
680,22,14,first,0,1500000,minus,281,5
680,22,14,first,0,1500000,minus,282,5
680,22,14,first,0,1500000,minus,283,6
680,22,14,first,0,1500000,minus,284,9
680,22,14,first,0,1500000,minus,285,5
680,22,14,first,0,1500000,minus,286,8
680,22,14,first,0,1500000,minus,287,10
680,22,14,first,0,1500000,minus,288,13
680,22,14,first,0,1500000,minus,289,11
680,22,14,first,0,1500000,minus,290,12
680,22,14,first,0,1500000,minus,291,12
680,22,14,first,0,1500000,minus,292,23
680,22,14,first,0,1500000,minus,293,18
680,22,14,first,0,1500000,minus,294,11
680,22,14,first,0,1500000,minus,295,24
680,22,14,first,0,1500000,minus,296,28
680,22,14,first,0,1500000,minus,297,41
680,22,14,first,0,1500000,minus,298,39
680,22,14,first,0,1500000,minus,299,54
680,22,14,first,0,1500000,minus,300,38
680,22,14,first,0,1500000,minus,301,56
680,22,14,first,0,1500000,minus,302,55
680,22,14,first,0,1500000,minus,303,74
680,22,14,first,0,1500000,minus,304,64
680,22,14,first,0,1500000,minus,305,69
680,22,14,first,0,1500000,minus,306,90
680,22,14,first,0,1500000,minus,307,94
680,22,14,first,0,1500000,minus,308,105
680,22,14,first,0,1500000,minus,309,97
680,22,14,first,0,1500000,minus,310,138
680,22,14,first,0,1500000,minus,311,136
680,22,14,first,0,1500000,minus,312,147
680,22,14,first,0,1500000,minus,313,186
680,22,14,first,0,1500000,plus,313,1
680,22,14,first,0,1500000,minus,314,202
680,22,14,first,0,1500000,minus,315,194
680,22,14,first,0,1500000,minus,316,204
680,22,14,first,0,1500000,plus,316,1
680,22,14,first,0,1500000,minus,317,265
680,22,14,first,0,1500000,minus,318,289
680,22,14,first,0,1500000,plus,318,1
680,22,14,first,0,1500000,minus,319,238
680,22,14,first,0,1500000,minus,320,331
680,22,14,first,0,1500000,plus,320,1
680,22,14,first,0,1500000,minus,321,364
680,22,14,first,0,1500000,plus,321,1
680,22,14,first,0,1500000,minus,322,392
680,22,14,first,0,1500000,plus,322,3
680,22,14,first,0,1500000,minus,323,457
680,22,14,first,0,1500000,plus,323,3
680,22,14,first,0,1500000,minus,324,432
680,22,14,first,0,1500000,minus,325,557
680,22,14,first,0,1500000,plus,325,5
680,22,14,first,0,1500000,minus,326,528
680,22,14,first,0,1500000,plus,326,5
680,22,14,first,0,1500000,minus,327,620
680,22,14,first,0,1500000,plus,327,4
680,22,14,first,0,1500000,minus,328,698
680,22,14,first,0,1500000,plus,328,4
680,22,14,first,0,1500000,minus,329,823
680,22,14,first,0,1500000,plus,329,6
680,22,14,first,0,1500000,minus,330,805
680,22,14,first,0,1500000,plus,330,5
680,22,14,first,0,1500000,minus,331,963
680,22,14,first,0,1500000,plus,331,12
680,22,14,first,0,1500000,minus,332,1032
680,22,14,first,0,1500000,plus,332,9
680,22,14,first,0,1500000,minus,333,1104
680,22,14,first,0,1500000,plus,333,13
680,22,14,first,0,1500000,minus,334,1154
680,22,14,first,0,1500000,plus,334,7
680,22,14,first,0,1500000,minus,335,1284
680,22,14,first,0,1500000,plus,335,13
680,22,14,first,0,1500000,minus,336,1428
680,22,14,first,0,1500000,plus,336,23
680,22,14,first,0,1500000,minus,337,1546
680,22,14,first,0,1500000,plus,337,14
680,22,14,first,0,1500000,minus,338,1699
