n,a,b,orientation,batch,samples,kind,k,count
170,11,7,first,0,100000,minus,51,1
170,11,7,first,0,100000,minus,52,1
170,11,7,first,0,100000,minus,55,1
170,11,7,first,0,100000,minus,56,2
170,11,7,first,0,100000,minus,57,3
170,11,7,first,0,100000,minus,58,3
170,11,7,first,0,100000,minus,60,5
170,11,7,first,0,100000,minus,61,8
170,11,7,first,0,100000,minus,62,13
170,11,7,first,0,100000,minus,63,12
170,11,7,first,0,100000,minus,64,15
170,11,7,first,0,100000,minus,65,23
170,11,7,first,0,100000,minus,66,33
170,11,7,first,0,100000,minus,67,35
170,11,7,first,0,100000,minus,68,44
170,11,7,first,0,100000,minus,69,64
170,11,7,first,0,100000,plus,69,1
170,11,7,first,0,100000,minus,70,95
170,11,7,first,0,100000,plus,70,1
170,11,7,first,0,100000,minus,71,96
170,11,7,first,0,100000,minus,72,134
170,11,7,first,0,100000,plus,72,1
170,11,7,first,0,100000,minus,73,175
170,11,7,first,0,100000,minus,74,226
170,11,7,first,0,100000,minus,75,257
170,11,7,first,0,100000,plus,75,1
170,11,7,first,0,100000,minus,76,293
170,11,7,first,0,100000,plus,76,5
170,11,7,first,0,100000,minus,77,400
170,11,7,first,0,100000,plus,77,4
170,11,7,first,0,100000,minus,78,524
170,11,7,first,0,100000,plus,78,9
170,11,7,first,0,100000,minus,79,586
170,11,7,first,0,100000,plus,79,13
170,11,7,first,0,100000,minus,80,750
170,11,7,first,0,100000,plus,80,16
170,11,7,first,0,100000,minus,81,892
170,11,7,first,0,100000,plus,81,22
170,11,7,first,0,100000,minus,82,1059
170,11,7,first,0,100000,plus,82,43
170,11,7,first,0,100000,minus,83,1261
170,11,7,first,0,100000,plus,83,54
170,11,7,first,0,100000,minus,84,1568
170,11,7,first,0,100000,plus,84,99
170,11,7,first,0,100000,minus,85,1725
170,11,7,first,0,100000,plus,85,119
170,11,7,first,0,100000,minus,86,2037
170,11,7,first,0,100000,plus,86,148
170,11,7,first,0,100000,minus,87,2320
170,11,7,first,0,100000,plus,87,215
170,11,7,first,0,100000,minus,88,2761
170,11,7,first,0,100000,plus,88,300
170,11,7,first,0,100000,minus,89,3022
170,11,7,first,0,100000,plus,89,425
170,11,7,first,0,100000,minus,90,3339
170,11,7,first,0,100000,plus,90,485
170,11,7,first,0,100000,minus,91,3724
170,11,7,first,0,100000,plus,91,699
170,11,7,first,0,100000,minus,92,3981
170,11,7,first,0,100000,plus,92,865
170,11,7,first,0,100000,minus,93,4408
170,11,7,first,0,100000,plus,93,1173
170,11,7,first,0,100000,minus,94,4663
170,11,7,first,0,100000,plus,94,1459
170,11,7,first,0,100000,minus,95,4857
170,11,7,first,0,100000,plus,95,1837
170,11,7,first,0,100000,minus,96,4909
170,11,7,first,0,100000,plus,96,2223
170,11,7,first,0,100000,minus,97,5035
170,11,7,first,0,100000,plus,97,2462
170,11,7,first,0,100000,minus,98,4988
170,11,7,first,0,100000,plus,98,2954
170,11,7,first,0,100000,minus,99,4918
170,11,7,first,0,100000,plus,99,3407
170,11,7,first,0,100000,minus,100,4667
170,11,7,first,0,100000,plus,100,3953
170,11,7,first,0,100000,minus,101,4430
170,11,7,first,0,100000,plus,101,4192
170,11,7,first,0,100000,minus,102,4113
170,11,7,first,0,100000,plus,102,4400
170,11,7,first,0,100000,minus,103,3797
170,11,7,first,0,100000,plus,103,4917
