n,a,b,orientation,batch,samples,k,sum_q,sum_q2,sum_gate01,sum_gate12,sum_inactive_gate01,sum_inactive_gate12,sum_active_S,sum_active_D,sum_inactive_S,sum_inactive_D,sum_site_S,sum_site_D,sum_J_S_re,sum_J_S_im,sum_J_D_re,sum_J_D_im,sum_q_J_D_re,sum_q_J_D_im,sum_local_S,sum_local_D,sum_local_R2_S,sum_local_R2_D,sum_q_local_R2_S,sum_q_local_R2_D,sum_local_R2_I02,sum_local_R4_S,sum_local_R4_D,sum_q_local_R4_S,sum_q_local_R4_D,sum_local_R4_I02
65,8,1,first,11,10000,45,8394,8502,39,515,515,39,11080,9520,11080,-9520,11080,9520,7592.97514792899408284,4122.66035502958579882,6608.70059171597633136,3588.24142011834319527,492.13727810650887574,267.209467455621301775,-720,-440,-1260,-1180,40,-40,0,3320,2720,-320,280,20
65,8,1,first,11,10000,46,8948,8978,6,360,360,6,6954,6726,6954,-6726,6954,6726,5076.04449704142011834,2756.07479289940828402,4942.46437869822485207,2683.54650887573964497,66.7900591715976331361,36.2641420118343195266,-855,-855,-1197,-1159,19,-19,0,1805,1767,-19,19,0
65,8,1,first,11,10000,47,9314,9332,5,262,262,5,4806,4626,4806,-4626,4806,4626,3527.56970414201183432,1915.31928994082840237,3464.2949112426035503,1880.96378698224852071,31.6373964497041420118,17.1777514792899408284,-342,-270,-756,-684,36,-36,0,1476,1548,54,-18,-18
65,8,1,first,11,10000,48,9581,9589,3,158,158,3,2737,2635,2737,-2635,2737,2635,2076.64355029585798817,1127.5285207100591716,2046.76378698224852071,1111.3050887573964497,14.9398816568047337278,8.11171597633136094675,-17,-17,-289,-255,17,-17,0,697,629,-34,34,0
65,8,1,first,11,10000,49,9742,9744,1,122,122,1,1968,1936,1968,-1936,1968,1936,1645.14461538461538462,893.243076923076923077,1617.02248520710059172,877.973964497041420118,14.0610650887573964497,7.63455621301775147929,-256,-224,-240,-208,16,-16,0,512,544,16,-16,0
65,8,1,first,11,10000,50,9865,9865,0,63,63,0,945,945,945,-945,945,945,830.481656804733727811,450.915976331360946746,830.481656804733727811,450.915976331360946746,0,0,-180,-180,-270,-270,0,0,0,330,330,0,0,0
65,8,1,first,11,10000,51,9928,9928,0,37,37,0,518,518,518,-518,518,518,430.620118343195266272,233.808284023668639053,430.620118343195266272,233.808284023668639053,0,0,-28,-28,-70,-70,0,0,0,182,182,0,0,0
65,8,1,first,11,10000,52,9965,9965,0,20,20,0,260,260,260,-260,260,260,228.492307692307692308,124.061538461538461538,228.492307692307692308,124.061538461538461538,0,0,-52,-52,-26,-26,0,0,0,169,169,0,0,0
65,8,1,first,11,10000,53,9985,9985,0,9,9,0,108,108,108,-108,108,108,94.9121893491124260355,51.5332544378698224852,94.9121893491124260355,51.5332544378698224852,0,0,-12,-12,-12,-12,0,0,0,48,48,0,0,0
65,8,1,first,11,10000,54,9994,9994,0,4,4,0,44,44,44,-44,44,44,38.6679289940828402367,20.995029585798816568,38.6679289940828402367,20.995029585798816568,0,0,0,0,11,11,0,0,0,11,11,0,0,0
65,8,1,first,11,10000,55,9998,9998,0,1,1,0,10,10,10,-10,10,10,8.78816568047337278107,4.77159763313609467456,8.78816568047337278107,4.77159763313609467456,0,0,-10,-10,-10,-10,0,0,0,0,0,0,0,0
65,8,1,first,11,10000,56,9999,9999,0,1,1,0,9,9,9,-9,9,9,7.90934911242603550296,4.2944378698224852071,7.90934911242603550296,4.2944378698224852071,0,0,0,0,0,0,0,0,0,9,9,0,0,0
65,8,1,first,11,10000,57,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,11,10000,58,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,11,10000,59,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,11,10000,60,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,11,10000,61,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,11,10000,62,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,11,10000,63,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,11,10000,64,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,0,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,1,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,2,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,3,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,4,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,5,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,6,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,7,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,8,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,9,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,10,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,11,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,12,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,13,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,14,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,15,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,16,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,17,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,18,-10000,10000,2,0,0,2,94,-94,94,94,94,-94,-45.5427218934911242604,82.2305325443786982249,45.5427218934911242604,-82.2305325443786982249,-45.5427218934911242604,82.2305325443786982249,47,-47,-47,47,47,-47,0,0,0,0,0,0
65,7,4,second,11,10000,19,-9998,9998,4,0,0,4,184,-184,184,184,184,-184,-89.1474556213017751479,160.961893491124260355,89.1474556213017751479,-160.961893491124260355,-89.1474556213017751479,160.961893491124260355,92,-92,46,-46,-46,46,0,138,-138,-138,138,0
65,7,4,second,11,10000,20,-9994,9994,4,0,0,4,180,-180,180,180,180,-180,-87.2094674556213017751,157.46272189349112426,87.2094674556213017751,-157.46272189349112426,-87.2094674556213017751,157.46272189349112426,-45,45,-45,45,45,-45,0,-45,45,45,-45,0
65,7,4,second,11,10000,21,-9990,9990,16,0,0,16,704,-704,704,704,704,-704,-341.085917159763313609,615.854201183431952663,341.085917159763313609,-615.854201183431952663,-341.085917159763313609,615.854201183431952663,44,-44,-44,44,44,-44,0,-132,132,132,-132,0
65,7,4,second,11,10000,22,-9974,9974,12,0,0,12,516,-516,516,516,516,-516,-250.000473372781065089,451.393136094674556213,250.000473372781065089,-451.393136094674556213,-250.000473372781065089,451.393136094674556213,129,-129,-86,86,86,-86,0,86,-86,-86,86,0
65,7,4,second,11,10000,23,-9962,9962,21,0,0,21,882,-882,882,882,882,-882,-427.326390532544378698,771.567337278106508876,427.326390532544378698,-771.567337278106508876,-427.326390532544378698,771.567337278106508876,84,-84,-210,210,210,-210,0,0,0,0,0,0
65,7,4,second,11,10000,24,-9941,9941,45,0,0,45,1845,-1845,1845,1845,1845,-1845,-814.439526627218934911,1470.52686390532544379,814.439526627218934911,-1470.52686390532544379,-814.439526627218934911,1470.52686390532544379,246,-246,-164,164,164,-164,0,41,-41,-41,41,0
65,7,4,second,11,10000,25,-9896,9896,58,0,0,58,2320,-2320,2320,2320,2320,-2320,-1007.75384615384615385,1819.56923076923076923,1007.75384615384615385,-1819.56923076923076923,-1007.75384615384615385,1819.56923076923076923,120,-120,-240,240,240,-240,0,240,-240,-240,240,0
65,7,4,second,11,10000,26,-9838,9838,85,0,0,85,3315,-3315,3315,3315,3315,-3315,-1454.94461538461538462,2627.00307692307692308,1454.94461538461538462,-2627.00307692307692308,-1454.94461538461538462,2627.00307692307692308,156,-156,-390,390,390,-390,0,468,-468,-468,468,0
65,7,4,second,11,10000,27,-9753,9753,120,3,3,120,4674,-4446,4674,4446,4674,-4446,-1896.32142011834319527,3423.93940828402366864,1859.49964497041420118,-3357.45514792899408284,-1877.91053254437869822,3390.69727810650887574,798,-798,-684,608,646,-646,0,114,-38,-76,76,0
65,7,4,second,11,10000,28,-9630,9636,209,3,3,209,7844,-7622,7844,7622,7844,-7622,-3298.45585798816568047,5955.59005917159763314,3334.30863905325443787,-6020.32473372781065089,-3316.38224852071005917,5987.95739644970414201,1258,-1258,-518,592,555,-555,0,592,-592,-592,592,0
65,7,4,second,11,10000,29,-9418,9430,279,11,11,279,10440,-9648,10440,9648,10440,-9648,-4151.1706508875739645,7495.22556213017751479,3906.98414201183431953,-7054.32994082840236686,-4029.07739644970414201,7274.77775147928994083,1584,-1368,-684,468,576,-576,0,1116,-1116,-1116,1116,0
65,7,4,second,11,10000,30,-9128,9162,384,19,19,384,14105,-12775,14105,12775,14105,-12775,-5782.47218934911242604,10440.6532544378698225,5375.49467455621301775,-9705.8272189349112426,-5578.98343195266272189,10073.2402366863905325,2100,-1890,-1295,1015,1155,-1155,0,2520,-2030,-2310,2240,35
65,7,4,second,11,10000,31,-8725,8797,505,37,37,505,18428,-15912,18428,15912,18428,-15912,-6852.72615384615384615,12373.0707692307692308,6127.91857988165680473,-11064.3805917159763314,-6490.32236686390532544,11718.7256804733727811,1972,-1428,-1394,1122,1258,-1258,0,3298,-2278,-2822,2754,34
65,7,4,second,11,10000,32,-8183,8329,638,62,62,638,23100,-19008,23100,19008,23100,-19008,-8825.59810650887573964,15935.2274556213017751,7802.34035502958579882,-14087.6648520710059172,-8313.96923076923076923,15011.4461538461538462,2706,-1584,-1947,1881,1914,-1914,0,3993,-2607,-3333,3267,33
65,7,4,second,11,10000,33,-7483,7753,778,130,130,778,29056,-20736,29056,20736,29056,-20736,-10697.6946745562130178,19315.4272189349112426,8124.0463905325443787,-14668.5273372781065089,-9410.87053254437869822,16991.9772781065088757,1984,-960,-3008,1856,2432,-2432,0,5408,-3680,-4576,4512,32
65,7,4,second,11,10000,34,-6575,7105,887,209,209,887,33976,-21018,33976,21018,33976,-21018,-11715.1384615384615385,21152.4923076923076923,7599.82059171597633136,-13722.0014201183431953,-9657.47952662721893491,17437.2468639053254438,1705,341,-4185,3069,3627,-3627,0,7595,-2821,-5301,5115,93
65,7,4,second,11,10000,35,-5479,6427,1024,317,317,1024,40230,-21210,40230,21210,40230,-21210,-13357.5834319526627219,24118.0402366863905325,7165.71124260355029586,-12938.1869822485207101,-10261.6473372781065089,18528.1136094674556213,2250,-1230,-4260,2340,3300,-3300,0,7440,-4260,-5970,5730,120
65,7,4,second,11,10000,36,-4138,5720,991,523,523,991,43906,-13572,43906,13572,43906,-13572,-14626.2936615384615385,26466.2459076923076923,4847.20537751479289941,-8809.42602603550295858,-9736.74951952662721893,17637.8359668639053254,1305,493,-5394,1566,3480,-3480,0,8149,-2697,-5452,5394,29
65,7,4,second,11,10000,37,-2624,5252,966,644,644,966,45080,-9016,45080,9016,45080,-9016,-14759.7178698224852071,26649.690887573964497,3255.82011834319526627,-5878.60828402366863905,-9007.76899408284023669,16264.149585798816568,1848,1008,-5068,1708,3388,-3388,0,7896,-952,-4536,4312,112
65,7,4,second,11,10000,38,-1014,4930,899,815,815,899,46278,-2268,46278,2268,46278,-2268,-15292.0055289940828402,27664.2718295857988166,693.140676923076923077,-1305.01218461538461538,-7992.57310295857988166,14484.642007100591716,2241,-513,-4995,-135,2430,-2430,0,7911,-405,-4374,3942,216
65,7,4,second,11,10000,39,700,4846,714,993,993,714,44382,7254,44382,-7254,44382,7254,-14196.3960615384615385,25735.6091076923076923,-3262.26683076923076923,5993.28295384615384615,-5467.06461538461538462,9871.16307692307692308,26,2158,-5408,-104,2652,-2652,0,7644,1872,-3068,2704,182
65,7,4,second,11,10000,40,2407,5125,508,1051,1051,508,38975,13575,38975,-13575,38975,13575,-12754.3846153846153846,23028.9230769230769231,-4421.03550295857988166,7982.48520710059171598,-4166.67455621301775148,7523.21893491124260355,650,300,-4875,-2175,1350,-1350,0,5675,2675,-1575,1425,75
65,7,4,second,11,10000,41,3966,5668,356,1004,1004,356,32640,15552,32640,-15552,32640,15552,-10604.6712426035502959,19147.4669822485207101,-4976.7536094674556213,8985.87266272189349112,-2813.95881656804733728,5080.79715976331360947,-960,336,-4896,-1968,1464,-1464,0,4728,1272,-1776,1680,48
65,7,4,second,11,10000,42,5326,6316,244,989,989,244,28359,17135,28359,-17135,28359,17135,-9460.77372781065088757,17082.0809467455621302,-6385.18650887573964497,11528.8956213017751479,-1537.7936094674556213,2776.59266272189349112,-1150,-506,-4186,-2668,759,-759,0,3841,1771,-1104,966,69
65,7,4,second,11,10000,43,6559,7061,134,816,816,134,20900,15004,20900,-15004,20900,15004,-7290.7114792899408284,13163.8835502958579882,-5563.96402366863905325,10046.1216568047337278,-863.373727810650887574,1558.88094674556213018,-1518,-1298,-3146,-2662,242,-242,0,2530,1870,-330,330,0
65,7,4,second,11,10000,44,7509,7743,59,722,722,59,16401,13923,16401,-13923,16401,13923,-6175.88378698224852071,11150.9850887573964497,-5280.53325443786982249,9534.36781065088757396,-447.675266272189349112,808.30863905325443787,-1071,-861,-2478,-1932,273,-273,0,1806,1428,-210,168,21
65,7,4,second,11,10000,45,8290,8406,38,539,539,38,11540,10020,11540,-10020,11540,10020,-4583.34201183431952663,8275.54082840236686391,-4060.08520710059171598,7330.76449704142011834,-261.628402366863905325,472.388165680473372781,-640,-480,-1700,-1460,120,-120,0,1200,840,-240,120,60
65,7,4,second,11,10000,46,8867,8907,12,377,377,12,7391,6935,7391,-6935,7391,6935,-3175.87810650887573964,5734.26745562130177515,-3028.59100591715976331,5468.33041420118343195,-73.6435502958579881657,132.968520710059171598,-285,-247,-893,-817,38,-38,0,171,19,-76,76,0
65,7,4,second,11,10000,47,9256,9272,5,287,287,5,5256,5076,5256,-5076,5256,5076,-2180.23668639053254438,3936.56804733727810651,-2110.46911242603550296,3810.5978698224852071,-34.8837869822485207101,62.9850887573964497041,-522,-486,-936,-900,18,-18,0,198,306,72,-36,-18
65,7,4,second,11,10000,48,9548,9554,2,192,192,2,3298,3230,3298,-3230,3298,3230,-1449.61514792899408284,2617.38035502958579882,-1416.6693491124260355,2557.89443786982248521,-16.4728994082840236686,29.7429585798816568047,-187,-153,-476,-442,17,-17,0,102,136,17,-17,0
65,7,4,second,11,10000,49,9742,9744,1,107,107,1,1728,1696,1728,-1696,1728,1696,-821.706982248520710059,1483.64875739644970414,-806.203076923076923077,1455.65538461538461538,-7.75195266272189349112,13.9966863905325443787,-208,-208,-288,-320,-16,16,0,112,80,-16,16,0
65,7,4,second,11,10000,50,9850,9850,0,75,75,0,1125,1125,1125,-1125,1125,1125,-530.524260355029585799,957.898224852071005917,-530.524260355029585799,957.898224852071005917,0,0,-150,-150,-285,-285,0,0,0,-120,-120,0,0,0
65,7,4,second,11,10000,51,9925,9925,0,41,41,0,574,574,574,-574,574,574,-264.535384615384615385,477.636923076923076923,-264.535384615384615385,477.636923076923076923,0,0,-126,-126,-126,-126,0,0,0,-28,-28,0,0,0
65,7,4,second,11,10000,52,9966,9966,0,18,18,0,234,234,234,-234,234,234,-113.372307692307692308,204.701538461538461538,-113.372307692307692308,204.701538461538461538,0,0,0,0,-13,-13,0,0,0,-13,-13,0,0,0
65,7,4,second,11,10000,53,9984,9984,0,10,10,0,120,120,120,-120,120,120,-58.1396449704142011834,104.97514792899408284,-58.1396449704142011834,104.97514792899408284,0,0,-24,-24,-24,-24,0,0,0,24,24,0,0,0
65,7,4,second,11,10000,54,9994,9994,0,5,5,0,55,55,55,-55,55,55,-26.6473372781065088757,48.1136094674556213018,-26.6473372781065088757,48.1136094674556213018,0,0,-11,-11,-11,-11,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,55,9999,9999,0,1,1,0,10,10,10,-10,10,10,-4.84497041420118343195,8.74792899408284023669,-4.84497041420118343195,8.74792899408284023669,0,0,-10,-10,-10,-10,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,56,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,57,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,58,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,59,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,60,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,61,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,62,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,63,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,11,10000,64,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,0,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,1,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,2,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,3,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,4,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,5,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,6,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,7,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,8,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,9,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,10,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,11,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,12,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,13,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,12,10000,14,-10000,10000,1,0,0,1,51,-51,51,51,51,-51,44.8196449704142011834,24.3351479289940828402,-44.8196449704142011834,-24.3351479289940828402,44.8196449704142011834,24.3351479289940828402,0,0,0,0,0,0,0,51,-51,-51,51,0
65,8,1,first,12,10000,15,-9999,9999,1,0,0,1,50,-50,50,50,50,-50,43.9408284023668639053,23.8579881656804733728,-43.9408284023668639053,-23.8579881656804733728,43.9408284023668639053,23.8579881656804733728,50,-50,0,0,0,0,0,50,-50,-50,50,0
65,8,1,first,12,10000,16,-9998,9998,1,0,0,1,49,-49,49,49,49,-49,43.0620118343195266272,23.3808284023668639053,-43.0620118343195266272,-23.3808284023668639053,43.0620118343195266272,23.3808284023668639053,49,-49,49,-49,-49,49,0,49,-49,-49,49,0
65,8,1,first,12,10000,17,-9997,9997,2,0,0,2,96,-96,96,96,96,-96,84.3663905325443786982,45.8073372781065088757,-84.3663905325443786982,-45.8073372781065088757,84.3663905325443786982,45.8073372781065088757,96,-96,48,-48,-48,48,0,96,-96,-96,96,0
65,8,1,first,12,10000,18,-9995,9995,3,0,0,3,141,-141,141,141,141,-141,123.913136094674556213,67.2795266272189349112,-123.913136094674556213,-67.2795266272189349112,123.913136094674556213,67.2795266272189349112,-47,47,-47,47,47,-47,0,94,-94,-94,94,0
65,8,1,first,12,10000,19,-9992,9992,4,0,0,4,184,-184,184,184,184,-184,161.702248520710059172,87.7973964497041420118,-161.702248520710059172,-87.7973964497041420118,161.702248520710059172,87.7973964497041420118,46,-46,92,-92,-92,92,0,184,-184,-184,184,0
65,8,1,first,12,10000,20,-9988,9988,6,0,0,6,270,-270,270,270,270,-270,237.280473372781065089,128.833136094674556213,-237.280473372781065089,-128.833136094674556213,237.280473372781065089,128.833136094674556213,180,-180,135,-135,-135,135,0,225,-225,-225,225,0
65,8,1,first,12,10000,21,-9982,9982,14,0,0,14,616,-616,616,616,616,-616,541.351005917159763314,293.930414201183431953,-541.351005917159763314,-293.930414201183431953,541.351005917159763314,293.930414201183431953,220,-220,132,-132,-132,132,0,440,-440,-440,440,0
65,8,1,first,12,10000,22,-9968,9968,18,0,0,18,774,-774,774,774,774,-774,680.204023668639053254,369.321656804733727811,-680.204023668639053254,-369.321656804733727811,680.204023668639053254,369.321656804733727811,258,-258,129,-129,-129,129,0,516,-516,-516,516,0
65,8,1,first,12,10000,23,-9950,9950,26,0,0,26,1092,-1092,1092,1092,1092,-1092,959.667692307692307692,521.058461538461538462,-959.667692307692307692,-521.058461538461538462,959.667692307692307692,521.058461538461538462,252,-252,126,-126,-126,126,0,798,-798,-798,798,0
65,8,1,first,12,10000,24,-9924,9924,43,0,0,43,1763,-1763,1763,1763,1763,-1763,1477.2906508875739645,802.105562130177514793,-1477.2906508875739645,-802.105562130177514793,1477.2906508875739645,802.105562130177514793,451,-451,-123,123,123,-123,0,1107,-1107,-1107,1107,0
65,8,1,first,12,10000,25,-9881,9881,64,0,0,64,2560,-2560,2560,2560,2560,-2560,2249.77041420118343195,1221.52899408284023669,-2249.77041420118343195,-1221.52899408284023669,2249.77041420118343195,1221.52899408284023669,400,-400,120,-120,-120,120,0,1880,-1880,-1880,1880,0
65,8,1,first,12,10000,26,-9817,9817,113,1,1,113,4446,-4368,4446,4368,4446,-4368,3633.02769230769230769,1972.57846153846153846,-3564.48,-1935.36,3598.75384615384615385,1953.96923076923076923,1131,-1131,39,-117,-78,78,0,2652,-2730,-2691,2691,0
65,8,1,first,12,10000,27,-9703,9705,145,1,1,145,5548,-5472,5548,5472,5548,-5472,4474.93396449704142012,2429.69751479289940828,-4408.14390532544378698,-2393.43337278106508876,4441.53893491124260355,2411.56544378698224852,836,-760,-380,456,418,-418,0,2774,-2774,-2774,2774,0
65,8,1,first,12,10000,28,-9557,9561,235,1,1,235,8732,-8658,8732,8658,8732,-8658,6568.27502958579881657,3566.29207100591715976,-6568.27502958579881657,-3566.29207100591715976,6568.27502958579881657,3566.29207100591715976,1110,-1110,-1036,1036,1036,-1036,0,4736,-4662,-4736,4662,37
65,8,1,first,12,10000,29,-9321,9327,314,7,7,314,11556,-11052,11556,11052,11556,-11052,9016.65798816568047337,4895.65917159763313609,-8700.28402366863905325,-4723.88165680473372781,8858.47100591715976331,4809.77041420118343195,900,-756,-540,540,540,-540,0,5364,-5076,-5220,5220,0
65,8,1,first,12,10000,30,-9000,9020,372,23,23,372,13825,-12215,13825,12215,13825,-12215,10058.0556213017751479,5461.09349112426035503,-9135.29822485207100592,-4960.0757396449704142,9596.67692307692307692,5210.58461538461538462,1855,-1575,-770,420,595,-595,0,5425,-5075,-5250,5250,0
65,8,1,first,12,10000,31,-8605,8671,430,34,34,430,15776,-13464,15776,13464,15776,-13464,11772.6267455621301775,6392.03218934911242604,-9979.84094674556213018,-5418.62627218934911243,10876.2338461538461538,5905.32923076923076923,2550,-1802,-918,1122,1020,-1020,0,6392,-5848,-6120,6120,0
65,8,1,first,12,10000,32,-8141,8275,625,76,76,625,23133,-18117,23133,18117,23133,-18117,15457.5046153846153846,8392.76307692307692308,-12615.4118343195266272,-6849.62840236686390533,14036.4582248520710059,7621.1957396449704142,3003,-2475,-1320,1188,1254,-1254,0,8019,-6039,-7194,6864,165
65,8,1,first,12,10000,33,-7440,7726,777,119,119,777,28672,-21056,28672,21056,28672,-21056,18954.3157396449704142,10291.3817751479289941,-14454.7749112426035503,-7848.32378698224852071,16704.5453254437869822,9069.8527810650887574,960,-192,-2528,2656,2592,-2592,0,8064,-5568,-6816,6816,0
65,8,1,first,12,10000,34,-6544,7068,900,203,203,900,34193,-21607,34193,21607,34193,-21607,21004.594792899408284,11404.5955029585798817,-13703.3867455621301775,-7440.35218934911242604,17353.9907692307692308,9422.47384615384615385,2201,-1457,-3348,2170,2759,-2759,0,9331,-5487,-7471,7347,62
65,8,1,first,12,10000,35,-5441,6371,924,322,322,924,37380,-18060,37380,18060,37380,-18060,22462.5514792899408284,12196.2035502958579882,-12074.9396449704142012,-6556.17514792899408284,17268.7455621301775148,9376.1893491124260355,2010,-270,-4500,1620,3060,-3060,0,7320,-4500,-6090,5730,180
