geometry,L,root_index,root_real,root_imaginary,is_real,is_upper_half,normalized_polynomial_residual,precision_stability_distance,conjugate_root_index,conjugate_pair_distance,matching_partner_root_index,matching_partner_expected_real,matching_partner_expected_imaginary,matching_partner_pair_distance,matching_partner_normalized_residual
diamond,3,1,-0.38245540849591541257866178468487219054506374434702,0.0,True,False,1.229035577964578999518080016045968368709145131204e-120,1.5855461692252259965522736783898252608782123152796e-91,1,0.0,16,1.382455408495915412578661784684872190545063744347,0.0,1.000000000024050877954552386871546146955345316059e-120,8.55449531838540710730252012441379446270658644327e-127
diamond,3,2,-0.35644897226282538514140799598081491783115871366079,-0.47210360673025588528510201020400480474439663895613,False,False,4.0103859337094731671721749229430797856325888660107e-121,5.5803378019096424101086248690836255314640015064382e-91,3,0.0,15,1.3564489722628253851414079959808149178311587136608,0.47210360673025588528510201020400480474439663895613,4.0000000000060377050038957215022106545938731251944e-120,3.3328356865433052269624384006834605423613383883201e-126
diamond,3,3,-0.35644897226282538514140799598081491783115871366079,0.47210360673025588528510201020400480474439663895613,False,True,4.0103859337094731671721749229430797856325888660107e-121,5.5803378019096424101086248690836255314640015064382e-91,2,0.0,14,1.3564489722628253851414079959808149178311587136608,-0.47210360673025588528510201020400480474439663895613,4.0000000000060377050038957215022106545938731251944e-120,3.3328356865433052269624384006834605423613383883201e-126
diamond,3,4,-0.28924181125425920158996573022935227697208899875635,-0.77516390236287743998570881181046006347255940083082,False,False,8.6140771693907336727431928718824224467595225525739e-122,5.0907717455659048041144968379054719986906987563683e-91,5,0.0,13,1.2892418112542592015899657302293522769720889987563,0.77516390236287743998570881181046006347255940083082,4.0000000000060377050038957215022106545938731251944e-120,1.175923993112534786482767179712625431143865872067e-125
diamond,3,5,-0.28924181125425920158996573022935227697208899875635,0.77516390236287743998570881181046006347255940083082,False,True,8.6140771693907336727431928718824224467595225525739e-122,5.0907717455659048041144968379054719986906987563683e-91,4,0.0,12,1.2892418112542592015899657302293522769720889987563,-0.77516390236287743998570881181046006347255940083082,4.0000000000060377050038957215022106545938731251944e-120,1.175923993112534786482767179712625431143865872067e-125
diamond,3,6,-0.27249126429336181233470633028349232679237421131636,-0.36384323700087089697739152883640043560289302738681,False,False,9.6079852452865361837804701697080371599099553774057e-121,4.0590145167854304704936296219063714403778939813009e-91,7,0.0,11,1.2724912642933618123347063302834923267923742113164,0.36384323700087089697739152883640043560289302738681,4.0000000000060377050038957215022106545938731251944e-120,2.6990546632779479009129292464346719125179063746921e-126
diamond,3,7,-0.27249126429336181233470633028349232679237421131636,0.36384323700087089697739152883640043560289302738681,False,True,9.6079852452865361837804701697080371599099553774057e-121,4.0590145167854304704936296219063714403778939813009e-91,6,0.0,10,1.2724912642933618123347063302834923267923742113164,-0.36384323700087089697739152883640043560289302738681,4.0000000000060377050038957215022106545938731251944e-120,2.6990546632779479009129292464346719125179063746921e-126
diamond,3,8,0.17734236639823655869509640933313932619033471775996,-0.40676124824372750154147014431547110097043828837119,False,False,1.7862192303873736307007501299576475309980185727014e-120,4.8034288517579812064675314132355450849130008699962e-91,9,0.0,9,0.82265763360176344130490359066686067380966528224004,0.40676124824372750154147014431547110097043828837119,0.0,2.4867653925104185526395117950015698945465210372776e-124
diamond,3,9,0.17734236639823655869509640933313932619033471775996,0.40676124824372750154147014431547110097043828837119,False,True,1.7862192303873736307007501299576475309980185727014e-120,4.8034288517579812064675314132355450849130008699962e-91,8,0.0,8,0.82265763360176344130490359066686067380966528224004,-0.40676124824372750154147014431547110097043828837119,0.0,2.4867653925104185526395117950015698945465210372776e-124
diamond,3,10,0.59425232116856869970538128815606582466846475715026,0.0,True,False,4.181220936039160128627330052827892350835095200331e-122,2.338499696675434182437335606606143035346985465439e-91,10,0.0,7,0.40574767883143130029461871184393417533153524284974,0.0,0.0,7.4108910052598254005064143275824424016190822201846e-122
