batch,replica_first,samples,field_sha256,translation_sha256,pair_imaginary_max,conjugacy_max_abs,d1_C113_plus_re,d1_C113_plus_im,d1_C122_plus_re,d1_C122_plus_im,d1_C244_plus_re,d1_C244_plus_im,d1_C334_plus_re,d1_C334_plus_im,d1_G1_plus,d1_G2_plus,d1_V1_plus,d1_V2_plus,d1_C113_minus_re,d1_C113_minus_im,d1_C122_minus_re,d1_C122_minus_im,d1_C244_minus_re,d1_C244_minus_im,d1_C334_minus_re,d1_C334_minus_im,d1_G1_minus,d1_G2_minus,d1_V1_minus,d1_V2_minus,d2_C113_plus_re,d2_C113_plus_im,d2_C122_plus_re,d2_C122_plus_im,d2_C244_plus_re,d2_C244_plus_im,d2_C334_plus_re,d2_C334_plus_im,d2_G1_plus,d2_G2_plus,d2_V1_plus,d2_V2_plus,d2_C113_minus_re,d2_C113_minus_im,d2_C122_minus_re,d2_C122_minus_im,d2_C244_minus_re,d2_C244_minus_im,d2_C334_minus_re,d2_C334_minus_im,d2_G1_minus,d2_G2_minus,d2_V1_minus,d2_V2_minus,d3_C113_plus_re,d3_C113_plus_im,d3_C122_plus_re,d3_C122_plus_im,d3_C244_plus_re,d3_C244_plus_im,d3_C334_plus_re,d3_C334_plus_im,d3_G1_plus,d3_G2_plus,d3_V1_plus,d3_V2_plus,d3_C113_minus_re,d3_C113_minus_im,d3_C122_minus_re,d3_C122_minus_im,d3_C244_minus_re,d3_C244_minus_im,d3_C334_minus_re,d3_C334_minus_im,d3_G1_minus,d3_G2_minus,d3_V1_minus,d3_V2_minus
10,1000,100,fc0b843c908fd11f8d4e10fed021620f34db38aa84e20816387d36408c5df8fe,29c3efe47ad1ecfd7066025a6940feb66ae526e47e9ae53b013f712b4c03df69,5.774361402770914e-18,1.939479807224432e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.039999999999999994,0.35175954681666805,0.3815737865166653,-0.002472135954999578,0.00760845213036123,-0.002472135954999578,0.00760845213036123,-0.0024721359549995797,-0.0076084521303612295,-0.0024721359549995797,-0.0076084521303612295,0.10472135954999583,0.015278640450004204,0.48824045318333187,0.4584262134833348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323606797749979,-0.012360679774997892,0.44509288015000126,0.47490711984999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022360679774997894,-0.0223606797749979,0.3999999999999999,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.006180339887498948,0.48509288015000107,0.5149071198499983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199999999999998,0.5199999999999998
11,1100,100,bc0d40270b049087c3af9eb902705c8d1f10f16513284fc2de3beba37f85964e,2cf2bb629859269bc460ca53ce759251ea9a0ac269dc8042b3b1c190a6f42b9e,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04618033988749895,0.023819660112501053,0.38351909363333603,0.4431475730333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023606797749979,-0.0423606797749979,0.28,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030000000000000006,-0.029999999999999992,0.37018576030000266,0.42981423969999705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060000000000000005,-0.06,0.32703818726667233,0.446295146066661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00618033988749895,0.01618033988749894,0.5384262134833344,0.5682404531833317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018541019662496855,-0.04854101966249684,0.4482404531833319,0.41842621348333464
12,1200,100,85651d3501c05e03e92632982aae853befc8d71915db61089992a6805d320290,dad3abdf07d237f33af180fd5f9da4f5805eb69805840e9ff2877575de3e1169,1.9081958235744878e-17,9.381951662078253e-18,0.0009442719099991593,0.012310734148701014,0.015416407864998738,-0.007608452130361235,0.0009442719099991555,-0.012310734148701014,0.01541640786499874,0.007608452130361227,0.08000000000000002,0.08,0.37333333333333335,0.37333333333333335,0.008944271909999156,-0.0029061701120214473,-0.005527864045000416,0.007608452130361231,0.00894427190999916,0.00290617011202144,-0.005527864045000424,-0.007608452130361226,0.031458980337503155,0.09854101966249686,0.37333333333333324,0.37333333333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016180339887498948,-0.006180339887498948,0.24000000000000005,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023819660112501053,0.04618033988749895,0.5517595468166678,0.5815737865166649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4462951460666609,0.3270381872666722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026180339887498943,-0.003819660112501045,0.5282404531833319,0.4984262134833348
13,1300,100,1b45ee7a3abc88cc63b1bdad10091c32d1e0fa6bd8e1a5f5a2ed42d2d5b0ffe6,b18cb77cf1a6b8e60a27a3a8a1fe0ef8b7d9b99b5710ebff709d4295bf309648,8.931754063826515e-18,7.330938211459557e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223606797749979,-0.0223606797749979,0.5149071198499984,0.4850928801500013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022360679774997887,0.022360679774997887,0.5701857603000026,0.6298142396999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34157378651666526,0.31175954681666807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.00618033988749895,0.4717595468166679,0.5015737865166651,0.00247213595499958,0.007608452130361227,-0.006472135954999581,-0.004702282018339784,0.0024721359549995767,-0.0076084521303612295,-0.006472135954999579,0.0047022820183397875,-0.03236067977499789,0.012360679774997893,0.47490711984999867,0.44509288015000137,0.008,-4.965752352717419e-18,0.008,-3.614582628524102e-18,0.008,-1.931504989747936e-18,0.008,-3.7163555829354544e-18,0.0023606797749979,-0.0423606797749979,0.45842621348333457,0.48824045318333176
14,1400,100,b54857b49692ac2e8f788e72967135307cd57039837e3500dbdbd4ee8aeedde3,b718317366e5b5147597ef5912d0ebe5b5a9c8fbb52f575777f3bc81ee452e2e,8.673617379884035e-18,5.057544569639795e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016180339887498944,-0.006180339887498939,0.47490711984999845,0.44509288015000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04236067977499789,-0.0023606797749979,0.5599999999999998,0.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223606797749979,-0.022360679774997894,0.5098142396999972,0.4501857603000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006180339887498944,0.016180339887498955,0.471759546816668,0.5015737865166651,-0.006472135954999582,-0.004702282018339783,-0.006472135954999578,0.0047022820183397875,-0.00647213595499958,0.004702282018339787,-0.006472135954999581,-0.004702282018339783,0.006180339887498939,-0.01618033988749895,0.469814239699997,0.41018576030000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01381966011250105,-0.03618033988749894,0.5949071198499984,0.5650928801500013
15,1500,100,380cc4f5ff5ad245aefd7c68ec31d29d23ff2fe0b3a1a7be120e0b186fec1d70,6b497187d6db4840e65b77ac5b933ae3653960ef1a12898f29d9e022033ccfa0,5.774361402770914e-18,2.4532694666933987e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.44824045318333183,0.41842621348333475,-0.004944271909999158,1.734723475976807e-18,0.004,-0.012310734148701017,-0.004944271909999158,8.673617379884035e-19,0.004000000000000002,0.012310734148701017,0.11618033988749897,0.09381966011250106,0.4933333333333333,0.4933333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04618033988749895,0.023819660112501053,0.5815737865166649,0.5517595468166678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.060000000000000005,0.48314757303333034,0.42351909363333606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00618033988749895,0.016180339887498948,0.5713880262166621,0.4819453071166706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026180339887498953,0.003819660112501056,0.43999999999999984,0.43999999999999984
16,1600,100,6ca12e05d961256a749f2cc9db13c2ceeb919a583310a47ceed4c10329c8b452,7bddfee0f57fd19bb5171d4f5b1b6d1a749617594ff88143fa73ab3bdbf71626,1.3877787807814457e-17,7.13097831136072e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18236067977499792,0.13763932022500208,0.7149071198499984,0.6850928801500011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.039999999999999994,0.41842621348333464,0.44824045318333183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02618033988749895,0.0038196601125010526,0.6615737865166651,0.6317595468166678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01618033988749895,0.006180339887498946,0.511759546816668,0.5415737865166651,0.0024721359549995823,0.0076084521303612295,0.008,-5.069516100251093e-18,0.0024721359549995763,-0.007608452130361232,0.008,-2.0614622111096262e-18,-0.019999999999999997,-0.02,0.6513880262166619,0.5619453071166706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012360679774997895,0.032360679774997896,0.46666666666666656,0.46666666666666656
17,1700,100,1d66e050eac2308dbde5f9951254fce495156dd5fb683f4e58269dd26ca4f03b,7d87568c1f9c4e07048edf223f26bdbf0d3337ee9d8fcd11e4c62b42bbec9e8d,1.1548722805541828e-17,7.330938211459557e-18,0.008,-4.965752352717419e-18,0.008,-3.614582628524102e-18,0.008,-1.931504989747936e-18,0.008,-3.7163555829354544e-18,0.11381966011250107,0.13618033988749895,0.541573786516665,0.5117595468166678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013819660112501048,0.03618033988749895,0.4850928801500013,0.5149071198499985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058541019662496856,-0.008541019662496846,0.42666666666666664,0.4266666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.00618033988749895,0.4984262134833345,0.5282404531833317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04618033988749895,-0.02381966011250106,0.4984262134833345,0.5282404531833316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03618033988749895,0.013819660112501048,0.48824045318333176,0.45842621348333457
18,1800,100,001a6a033fd0dd57430f89e4a945296a7735dad7ed956c167433ce155456f456,e22566d32d72b4ac053bd9a955194d3554d7dda2794438f55872b4754f260723,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012360679774997899,0.032360679774997896,0.4615737865166651,0.431759546816668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.00618033988749895,0.41842621348333464,0.44824045318333183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012360679774997899,0.032360679774997896,0.3917595468166679,0.4215737865166651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016180339887498948,-0.006180339887498948,0.3733333333333333,0.3733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,0.30666666666666664
19,1900,100,283b68c9e749e63fbb3fecec7f30f523d283a29d26c1f007c44ccc1070ee775d,566e8a03dba14851d2ae16aec0aaf4c6226f29a1e4d7e59a095e4c7e8aa55672,8.673617379884035e-18,7.57391076790106e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.030000000000000006,0.29333333333333333,0.29333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.006180339887498948,0.3384262134833347,0.36824045318333176,0.002472135954999575,-0.0076084521303612295,0.0024721359549995767,-0.0076084521303612295,0.0024721359549995815,0.007608452130361227,0.002472135954999584,0.007608452130361228,-0.012360679774997892,0.0323606797749979,0.3466666666666667,0.3466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498955,0.006180339887498949,0.2984262134833348,0.328240453183332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016180339887498948,0.00618033988749895,0.46666666666666645,0.46666666666666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01618033988749895,0.006180339887498946,0.4749071198499983,0.4450928801500012
20,2000,100,5e31b52e258849e115214b3a813a89bc806f6b9eeb2d16e0b8547f3993bb34eb,ac5f386707016def69947166a8c01642212419a0176d1d3b24d3994fdf679573,8.673617379884035e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09618033988749894,0.07381966011250106,0.48509288015000135,0.5149071198499984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038196601125010544,0.02618033988749895,0.38351909363333603,0.4431475730333305,0.00647213595499958,0.004702282018339785,0.00647213595499958,0.004702282018339785,0.00647213595499958,-0.004702282018339787,0.00647213595499958,-0.004702282018339787,0.05236067977499789,0.0076393202250021105,0.3784262134833347,0.4082404531833319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323606797749979,-0.012360679774997892,0.41018576030000276,0.46981423969999714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472135954999579,-0.0447213595499958,0.3599999999999999,0.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.3784262134833347,0.4082404531833319
