kminus,kplus,count
50,81,6
50,82,4
50,83,9
50,84,12
50,85,10
50,86,11
50,87,11
50,88,10
50,89,7
50,90,8
50,91,4
50,92,9
50,93,9
50,94,3
50,95,8
50,96,7
50,97,3
50,98,4
50,99,3
50,100,4
50,101,3
50,102,4
50,103,1
50,104,1
50,106,1
50,107,2
50,110,2
50,111,1
51,64,1
51,67,3
51,69,1
51,70,2
51,71,2
51,72,2
51,73,3
51,74,6
51,75,5
51,76,7
51,77,6
51,78,9
51,79,5
51,80,3
51,81,7
51,82,7
51,83,13
51,84,5
51,85,13
51,86,11
51,87,6
51,88,13
51,89,16
51,90,10
51,91,13
51,92,8
51,93,10
51,94,11
51,95,6
51,96,7
51,97,1
51,98,5
51,99,4
51,100,3
51,101,5
51,102,4
51,103,1
51,104,1
51,107,2
51,108,2
51,110,1
51,113,1
52,63,2
52,64,2
52,70,3
52,71,2
52,72,2
52,73,2
52,74,4
52,75,1
52,76,6
52,77,4
52,78,8
52,79,6
52,80,9
52,81,8
52,82,7
52,83,10
52,84,9
52,85,20
52,86,13
52,87,15
52,88,15
52,89,25
52,90,16
52,91,10
52,92,18
52,93,14
52,94,17
52,95,12
52,96,5
52,97,7
52,98,8
52,99,9
52,100,8
52,101,9
52,102,12
52,103,4
52,104,4
52,105,1
52,106,1
52,108,1
52,110,1
52,112,1
53,59,1
53,60,1
53,65,1
53,67,2
53,68,2
53,69,3
53,70,7
53,71,4
53,72,4
53,73,1
53,74,9
53,75,10
53,76,12
53,77,10
53,78,4
53,79,13
53,80,8
53,81,18
53,82,9
53,83,21
53,84,11
53,85,22
53,86,29
53,87,20
53,88,23
53,89,21
53,90,22
53,91,12
53,92,29
53,93,18
53,94,15
53,95,14
53,96,15
53,97,9
53,98,12
53,99,9
53,100,6
53,101,1
53,102,9
53,103,4
53,105,4
53,106,4
53,107,2
53,109,1
53,110,2
53,112,1
53,114,1
54,55,1
54,57,2
54,58,1
54,64,1
54,65,2
54,66,2
54,67,5
54,68,1
54,69,1
54,70,2
54,71,5
54,72,6
54,73,4
54,74,11
54,75,5
54,76,11
54,77,10
54,78,20
54,79,13
54,80,14
54,81,12
54,82,26
54,83,31
54,84,27
54,85,26
54,86,26
54,87,19
54,88,26
54,89,25
54,90,19
54,91,16
54,92,22
54,93,14
54,94,19
54,95,18
54,96,23
54,97,16
54,98,12
54,99,7
54,100,8
54,101,7
54,102,5
54,103,3
54,104,6
54,105,4
54,106,2
54,107,1
54,108,1
54,109,2
54,110,1
54,112,1
55,61,1
55,63,1
55,65,3
55,66,2
55,67,3
55,68,2
55,69,4
55,70,4
55,71,2
55,72,8
55,73,9
55,74,11
55,75,14
55,76,15
55,77,15
55,78,27
55,79,19
55,80,28
55,81,27
55,82,22
55,83,32
55,84,30
55,85,41
55,86,23
55,87,35
55,88,35
55,89,30
55,90,37
55,91,38
55,92,32
55,93,33
55,94,24
55,95,21
55,96,27
55,97,20
55,98,19
55,99,17
55,100,12
55,101,10
55,102,14
55,103,7
55,104,5
55,105,3
55,106,1
55,107,2
55,108,2
55,109,3
55,112,1
55,115,1
56,60,1
56,61,2
56,64,2
56,65,4
56,66,3
56,67,9
56,68,6
56,69,13
56,70,11
56,71,6
56,72,9
56,73,11
56,74,13
56,75,14
56,76,29
56,77,25
56,78,21
56,79,29
56,80,37
56,81,31
56,82,39
56,83,38
56,84,40
56,85,50
56,86,55
56,87,48
56,88,43
56,89,53
56,90,38
56,91,52
56,92,39
56,93,40
56,94,40
56,95,35
56,96,22
56,97,30
56,98,25
56,99,16
56,100,14
56,101,13
56,102,13
56,103,10
56,104,9
56,105,11
56,106,5
56,107,6
56,108,3
56,109,3
56,110,2
56,111,1
56,112,2
56,113,1
57,58,1
57,59,3
57,60,1
57,61,4
57,62,3
57,64,2
57,65,4
57,66,4
57,67,4
57,68,6
57,69,8
57,70,9
57,71,4
57,72,14
57,73,20
57,74,17
57,75,14
57,76,43
57,77,27
57,78,34
57,79,49
57,80,32
57,81,47
57,82,48
57,83,62
57,84,49
57,85,61
57,86,65
57,87,58
57,88,52
57,89,58
57,90,67
57,91,61
57,92,65
57,93,62
57,94,48
57,95,45
57,96,35
57,97,32
57,98,25
57,99,25
57,100,22
57,101,22
57,102,10
57,103,9
57,104,11
57,105,5
57,106,5
57,107,3
57,108,1
57,109,5
57,110,1
57,112,3
57,113,1
57,116,1
57,120,1
58,59,1
58,60,3
58,61,4
58,62,2
58,63,3
58,64,5
58,65,7
58,66,10
58,67,8
58,68,8
58,69,9
58,70,10
58,71,19
58,72,17
58,73,20
58,74,31
58,75,22
58,76,29
58,77,28
58,78,40
58,79,49
58,80,75
58,81,52
58,82,66
58,83,65
58,84,74
58,85,84
58,86,90
58,87,82
58,88,85
58,89,95
58,90,83
58,91,81
58,92,61
58,93,66
58,94,63
58,95,35
58,96,49
58,97,49
58,98,42
58,99,21
58,100,26
58,101,24
58,102,14
58,103,13
58,104,8
58,105,6
58,106,7
58,107,3
58,108,4
58,109,4
58,110,2
58,111,3
58,112,1
58,115,1
58,116,1
58,118,2
58,119,1
59,60,2
59,62,4
59,63,8
59,64,5
59,65,5
59,66,7
59,67,13
59,68,16
59,69,14
59,70,29
59,71,30
59,72,20
59,73,24
59,74,37
59,75,32
59,76,56
59,77,50
59,78,64
59,79,66
59,80,78
59,81,75
59,82,86
59,83,104
59,84,91
59,85,103
59,86,92
59,87,99
59,88,92
59,89,92
59,90,94
59,91,93
59,92,89
59,93,90
59,94,76
59,95,59
59,96,67
59,97,45
59,98,46
59,99,43
59,100,33
59,101,34
59,102,22
59,103,17
59,104,17
59,105,14
59,106,10
59,107,6
59,108,6
59,109,1
59,110,5
59,111,4
59,112,3
59,113,2
59,114,1
59,115,2
59,116,1
59,118,1
60,60,2
60,61,3
60,62,6
60,63,3
60,64,10
60,65,8
60,66,5
60,67,16
60,68,21
60,69,23
60,70,29
60,71,19
60,72,42
60,73,41
60,74,52
60,75,58
60,76,74
60,77,72
60,78,76
60,79,83
60,80,98
60,81,104
60,82,118
60,83,140
60,84,103
60,85,113
60,86,141
60,87,122
60,88,129
60,89,138
60,90,113
60,91,112
60,92,122
60,93,116
60,94,83
60,95,81
60,96,61
60,97,55
60,98,61
60,99,50
60,100,44
60,101,34
60,102,41
60,103,16
60,104,20
60,105,11
60,106,16
60,107,15
60,108,5
60,109,8
60,110,4
60,111,2
60,112,1
60,113,1
60,115,3
60,116,1
60,117,1
60,118,1
61,61,1
61,62,4
61,63,6
61,64,8
61,65,11
61,66,14
61,67,20
61,68,24
61,69,31
61,70,32
61,71,44
61,72,50
61,73,51
61,74,65
61,75,62
61,76,95
61,77,79
61,78,110
61,79,127
61,80,131
61,81,139
61,82,127
61,83,167
61,84,173
61,85,167
61,86,178
61,87,208
61,88,176
61,89,174
61,90,139
61,91,149
61,92,144
61,93,129
61,94,107
61,95,121
61,96,98
61,97,81
61,98,82
61,99,70
61,100,59
61,101,57
61,102,43
61,103,20
61,104,19
61,105,26
61,106,20
61,107,14
61,108,7
61,109,4
61,110,8
61,111,6
61,112,3
61,113,2
61,114,2
61,118,1
62,62,1
62,63,11
62,64,13
62,65,19
62,66,27
62,67,26
62,68,32
62,69,31
62,70,36
62,71,53
62,72,64
62,73,67
62,74,76
62,75,95
62,76,106
62,77,112
62,78,136
62,79,145
62,80,141
62,81,161
62,82,171
62,83,206
62,84,203
62,85,230
62,86,203
62,87,221
62,88,185
62,89,227
62,90,179
62,91,183
62,92,178
62,93,164
62,94,170
62,95,158
62,96,143
62,97,113
62,98,107
62,99,98
62,100,76
62,101,60
62,102,52
62,103,55
62,104,30
62,105,35
62,106,32
62,107,16
62,108,9
62,109,8
62,110,6
62,111,5
62,112,3
62,113,1
62,114,2
62,115,1
62,116,1
62,117,1
63,63,1
63,64,20
63,65,18
63,66,26
63,67,40
63,68,33
63,69,52
63,70,60
63,71,70
63,72,83
63,73,98
63,74,113
63,75,108
63,76,137
63,77,144
63,78,175
63,79,184
63,80,203
63,81,196
63,82,233
63,83,248
63,84,282
63,85,276
63,86,263
63,87,256
63,88,277
63,89,256
63,90,245
63,91,265
63,92,268
63,93,220
63,94,196
63,95,193
63,96,167
63,97,152
63,98,127
63,99,123
63,100,97
63,101,79
63,102,63
63,103,44
63,104,34
63,105,39
63,106,25
63,107,16
63,108,19
63,109,15
63,110,8
63,111,4
63,112,5
63,113,4
63,114,1
63,115,2
63,116,1
63,117,2
63,121,1
64,64,1
64,65,31
64,66,31
64,67,49
64,68,62
64,69,46
64,70,84
64,71,82
64,72,119
64,73,107
64,74,114
64,75,171
64,76,156
64,77,207
64,78,216
64,79,237
64,80,262
64,81,289
64,82,298
64,83,320
64,84,321
64,85,378
64,86,373
64,87,364
64,88,304
64,89,361
64,90,317
64,91,305
64,92,319
64,93,265
64,94,239
64,95,215
64,96,209
64,97,180
64,98,168
64,99,128
64,100,118
64,101,104
64,102,83
64,103,67
64,104,63
64,105,56
64,106,23
64,107,28
64,108,21
64,109,8
64,110,11
64,111,9
64,112,3
64,113,2
64,114,1
64,116,2
64,117,1
65,65,3
65,66,50
65,67,58
65,68,62
65,69,72
65,70,101
65,71,98
65,72,118
65,73,167
65,74,183
65,75,201
65,76,162
65,77,256
65,78,244
65,79,310
65,80,333
65,81,335
65,82,347
65,83,415
65,84,424
65,85,406
65,86,448
65,87,463
65,88,476
65,89,412
65,90,422
65,91,397
65,92,401
65,93,372
65,94,294
65,95,274
65,96,245
65,97,241
65,98,188
65,99,173
65,100,171
65,101,101
65,102,109
65,103,89
65,104,72
65,105,50
65,106,49
65,107,33
65,108,29
65,109,18
65,110,20
65,111,11
65,112,10
65,113,6
65,114,7
65,116,3
65,117,1
65,118,2
65,119,1
65,122,1
66,66,5
66,67,59
66,68,90
66,69,109
66,70,122
66,71,154
66,72,156
66,73,183
66,74,202
66,75,229
66,76,290
66,77,318
66,78,344
66,79,361
66,80,409
66,81,429
66,82,480
66,83,508
66,84,515
66,85,567
66,86,558
66,87,574
66,88,558
66,89,528
66,90,532
66,91,469
66,92,454
66,93,453
66,94,432
66,95,334
66,96,324
66,97,283
66,98,232
66,99,192
66,100,169
66,101,163
66,102,143
66,103,112
66,104,71
66,105,72
66,106,46
66,107,30
66,108,26
66,109,28
66,110,18
66,111,8
66,112,8
66,113,6
66,114,4
66,115,2
66,116,2
66,117,3
66,120,1
67,67,13
67,68,105
67,69,127
67,70,140
67,71,183
67,72,203
67,73,243
67,74,267
67,75,308
67,76,335
67,77,398
67,78,424
67,79,509
67,80,537
67,81,579
67,82,628
67,83,626
67,84,696
67,85,714
67,86,712
67,87,704
67,88,701
67,89,686
67,90,634
67,91,622
67,92,559
67,93,507
67,94,478
67,95,431
67,96,361
67,97,361
67,98,300
67,99,265
67,100,217
67,101,179
67,102,161
67,103,106
67,104,108
67,105,58
67,106,64
67,107,56
67,108,32
67,109,24
67,110,24
67,111,14
67,112,12
67,113,15
67,114,6
67,115,8
67,116,3
67,117,3
67,118,2
67,119,1
68,68,18
68,69,167
68,70,193
68,71,217
68,72,249
68,73,309
68,74,321
68,75,376
68,76,432
68,77,476
68,78,587
68,79,590
68,80,722
68,81,697
68,82,786
68,83,787
68,84,889
68,85,854
68,86,875
68,87,880
68,88,827
68,89,814
68,90,812
68,91,758
68,92,695
68,93,661
68,94,595
68,95,528
68,96,491
68,97,434
68,98,370
68,99,285
68,100,251
68,101,222
68,102,168
68,103,153
68,104,126
68,105,83
68,106,83
68,107,70
68,108,54
68,109,45
68,110,22
68,111,29
68,112,17
68,113,7
68,114,6
68,115,5
68,116,1
68,117,3
68,119,2
68,120,1
68,121,1
69,69,26
69,70,264
69,71,312
69,72,337
69,73,369
69,74,432
69,75,497
69,76,555
69,77,642
69,78,678
69,79,814
69,80,828
69,81,897
69,82,949
69,83,979
69,84,981
69,85,1027
69,86,1059
69,87,1148
69,88,1045
69,89,996
69,90,982
69,91,945
69,92,805
69,93,816
69,94,759
69,95,635
69,96,573
69,97,490
69,98,446
69,99,406
69,100,325
69,101,258
69,102,228
69,103,165
69,104,143
69,105,122
69,106,94
69,107,79
69,108,60
69,109,43
69,110,30
69,111,14
69,112,16
69,113,12
69,114,8
69,115,7
69,116,4
69,117,4
69,118,2
69,119,1
69,120,1
70,70,31
70,71,398
70,72,478
70,73,479
70,74,540
70,75,650
70,76,690
70,77,772
70,78,902
70,79,903
70,80,1068
70,81,1096
70,82,1130
70,83,1227
70,84,1256
70,85,1286
70,86,1280
70,87,1303
70,88,1226
70,89,1224
70,90,1204
70,91,1057
70,92,1070
70,93,976
70,94,907
70,95,748
70,96,700
70,97,591
70,98,577
70,99,474
70,100,380
70,101,335
70,102,252
70,103,215
70,104,170
70,105,129
70,106,121
70,107,75
70,108,50
70,109,55
70,110,36
70,111,27
70,112,28
70,113,18
70,114,11
70,115,10
70,116,5
70,117,2
70,118,2
70,119,2
71,71,54
71,72,540
71,73,641
71,74,673
71,75,791
71,76,875
71,77,948
71,78,1110
71,79,1241
71,80,1214
71,81,1362
71,82,1347
71,83,1501
71,84,1515
71,85,1508
71,86,1581
71,87,1559
71,88,1603
71,89,1506
71,90,1462
71,91,1306
71,92,1283
71,93,1145
71,94,1089
71,95,882
71,96,905
71,97,739
71,98,608
71,99,514
71,100,395
71,101,372
71,102,326
71,103,260
71,104,212
71,105,179
71,106,124
71,107,91
71,108,77
71,109,59
71,110,53
71,111,39
71,112,17
71,113,16
71,114,11
71,115,10
71,116,4
71,117,3
71,118,6
71,119,2
71,120,2
71,121,1
71,123,1
71,124,1
71,126,1
72,72,85
72,73,784
72,74,874
72,75,935
72,76,1140
72,77,1197
72,78,1300
72,79,1427
72,80,1613
72,81,1679
72,82,1749
72,83,1834
72,84,1833
72,85,1988
72,86,1813
72,87,1926
72,88,1897
72,89,1796
72,90,1732
72,91,1576
72,92,1548
72,93,1416
72,94,1291
72,95,1141
72,96,980
72,97,842
72,98,805
72,99,654
72,100,587
72,101,453
72,102,385
72,103,278
72,104,223
72,105,202
72,106,162
72,107,127
72,108,93
72,109,73
72,110,44
72,111,32
72,112,34
72,113,15
72,114,15
72,115,7
72,116,3
72,117,3
72,118,5
72,119,3
72,120,2
72,121,2
72,122,1
73,73,110
73,74,1091
73,75,1172
73,76,1336
73,77,1502
73,78,1595
73,79,1735
73,80,1848
73,81,1938
73,82,2119
73,83,2164
73,84,2243
73,85,2291
73,86,2209
73,87,2239
73,88,2200
73,89,2028
73,90,2075
73,91,1930
73,92,1758
73,93,1672
73,94,1411
73,95,1323
73,96,1221
73,97,1026
73,98,908
73,99,761
73,100,674
73,101,537
73,102,445
73,103,338
73,104,300
73,105,209
73,106,175
73,107,151
73,108,77
73,109,75
73,110,48
73,111,45
73,112,22
73,113,18
73,114,15
73,115,11
73,116,4
73,117,8
73,118,3
73,119,1
73,120,2
74,74,130
74,75,1409
74,76,1635
74,77,1780
74,78,2018
74,79,2143
74,80,2309
74,81,2406
74,82,2558
74,83,2618
74,84,2591
74,85,2672
74,86,2725
74,87,2691
74,88,2646
74,89,2458
74,90,2470
74,91,2366
74,92,2160
74,93,1960
74,94,1700
74,95,1564
74,96,1296
74,97,1205
74,98,1043
74,99,878
74,100,750
74,101,610
74,102,486
74,103,435
74,104,318
74,105,253
74,106,205
74,107,168
74,108,127
74,109,103
74,110,79
74,111,37
74,112,36
74,113,24
74,114,19
74,115,17
74,116,5
74,117,6
74,118,3
74,119,3
74,120,3
74,121,1
74,122,2
75,75,195
75,76,1928
75,77,2205
75,78,2367
75,79,2537
75,80,2667
75,81,2879
75,82,3049
75,83,3047
75,84,3067
75,85,3203
75,86,3199
75,87,3183
75,88,3143
75,89,2964
75,90,2820
75,91,2661
75,92,2500
75,93,2334
75,94,2051
75,95,1780
75,96,1591
75,97,1412
75,98,1198
75,99,1010
75,100,873
75,101,684
75,102,613
75,103,457
75,104,376
75,105,321
75,106,257
75,107,203
75,108,145
75,109,106
75,110,71
75,111,60
75,112,48
75,113,27
75,114,31
75,115,17
75,116,8
75,117,7
75,118,3
75,119,1
75,123,1
76,76,258
76,77,2733
76,78,2841
76,79,3081
76,80,3227
76,81,3440
76,82,3664
76,83,3670
76,84,3773
76,85,3765
76,86,3847
76,87,3714
76,88,3584
76,89,3495
76,90,3219
76,91,3096
76,92,2862
76,93,2595
76,94,2310
76,95,2007
76,96,1892
76,97,1584
76,98,1393
76,99,1133
76,100,925
76,101,812
76,102,644
76,103,515
76,104,446
76,105,363
76,106,287
76,107,200
76,108,164
76,109,128
76,110,79
76,111,64
76,112,41
76,113,35
76,114,19
76,115,13
76,116,6
76,117,4
76,118,3
76,119,3
76,120,1
76,121,1
76,122,1
77,77,347
77,78,3282
77,79,3629
77,80,3880
77,81,4031
77,82,4223
77,83,4331
77,84,4343
77,85,4442
77,86,4454
77,87,4345
77,88,4331
77,89,4060
77,90,3669
77,91,3521
77,92,3355
77,93,3036
77,94,2647
77,95,2388
77,96,2179
77,97,1826
77,98,1649
77,99,1349
77,100,1110
77,101,912
77,102,775
77,103,595
77,104,508
77,105,375
77,106,322
77,107,245
77,108,154
77,109,149
77,110,102
77,111,76
77,112,53
77,113,31
77,114,29
77,115,20
77,116,8
77,117,11
77,118,3
77,119,4
77,120,1
77,121,2
78,78,462
78,79,4368
78,80,4567
78,81,4707
78,82,4807
78,83,5156
78,84,5274
78,85,5057
78,86,5015
78,87,5107
78,88,4737
78,89,4649
78,90,4378
78,91,4143
78,92,3803
78,93,3416
78,94,3046
78,95,2716
78,96,2411
78,97,2089
78,98,1775
78,99,1566
78,100,1210
78,101,1004
78,102,823
78,103,678
78,104,611
78,105,448
78,106,336
78,107,265
78,108,203
78,109,151
78,110,98
78,111,77
78,112,60
78,113,36
78,114,19
78,115,14
78,116,11
78,117,7
78,118,1
78,119,1
78,120,3
78,121,1
78,122,1
79,79,536
79,80,5393
79,81,5468
79,82,5642
79,83,5819
79,84,6086
79,85,5985
79,86,5743
79,87,5845
79,88,5484
79,89,5375
79,90,4934
79,91,4672
79,92,4287
79,93,3862
79,94,3528
79,95,3103
79,96,2670
79,97,2324
79,98,1940
79,99,1660
79,100,1372
79,101,1172
79,102,962
79,103,778
79,104,571
79,105,489
79,106,396
79,107,300
79,108,224
79,109,184
79,110,122
79,111,107
79,112,52
79,113,49
79,114,28
79,115,28
79,116,19
79,117,8
79,118,6
79,119,3
79,120,2
79,122,1
79,123,1
79,125,1
80,80,676
80,81,6450
80,82,6551
80,83,6797
80,84,6868
80,85,6732
80,86,6726
80,87,6453
80,88,6389
80,89,5926
80,90,5732
80,91,5195
80,92,4784
80,93,4215
80,94,3946
80,95,3373
80,96,3050
80,97,2568
80,98,2200
80,99,1814
80,100,1488
80,101,1290
80,102,1009
80,103,847
80,104,643
80,105,528
80,106,413
80,107,293
80,108,260
80,109,164
80,110,135
80,111,94
80,112,75
80,113,51
80,114,34
80,115,26
80,116,27
80,117,12
80,118,10
80,119,7
80,120,7
80,121,1
80,122,1
80,123,1
80,124,1
81,81,777
81,82,7605
81,83,7697
81,84,7471
81,85,7684
81,86,7590
81,87,7383
81,88,7091
81,89,6677
81,90,6288
81,91,5662
81,92,5342
81,93,4925
81,94,4259
81,95,3803
81,96,3174
81,97,2827
81,98,2426
81,99,2054
81,100,1705
81,101,1374
81,102,1146
81,103,963
81,104,744
81,105,575
81,106,448
81,107,369
81,108,254
81,109,222
81,110,135
81,111,92
81,112,69
81,113,50
81,114,49
81,115,24
81,116,20
81,117,10
81,118,5
81,119,7
81,120,3
81,121,3
81,123,1
82,82,926
82,83,8657
82,84,8543
82,85,8693
82,86,8334
82,87,8052
82,88,7827
82,89,7295
82,90,6871
82,91,6492
82,92,5778
82,93,5299
82,94,4645
82,95,4027
82,96,3530
82,97,3164
82,98,2637
82,99,2219
82,100,1779
82,101,1498
82,102,1269
82,103,944
82,104,758
82,105,588
82,106,460
82,107,385
82,108,260
82,109,202
82,110,149
82,111,127
82,112,77
82,113,70
82,114,38
82,115,25
82,116,14
82,117,14
82,118,16
82,119,5
82,120,4
82,121,2
82,122,1
82,123,2
82,124,2
83,83,1016
83,84,9656
83,85,9334
83,86,9225
83,87,9221
83,88,8623
83,89,8135
83,90,7418
83,91,6975
83,92,6253
83,93,5666
83,94,5004
83,95,4343
83,96,3776
83,97,3296
83,98,2860
83,99,2347
83,100,2032
83,101,1551
83,102,1242
83,103,1050
83,104,783
83,105,671
83,106,458
83,107,380
83,108,302
83,109,212
83,110,144
83,111,119
83,112,105
83,113,61
83,114,49
83,115,24
83,116,10
83,117,12
83,118,6
83,119,1
83,120,2
83,121,1
83,123,1
83,127,1
84,84,1144
84,85,10443
84,86,10133
84,87,9680
84,88,9382
84,89,8639
84,90,8164
84,91,7446
84,92,6686
84,93,6138
84,94,5461
84,95,4802
84,96,4128
84,97,3397
84,98,3049
84,99,2463
84,100,1989
84,101,1672
84,102,1334
84,103,1105
84,104,884
84,105,652
84,106,519
84,107,401
84,108,285
84,109,220
84,110,161
84,111,130
84,112,98
84,113,63
84,114,45
84,115,18
84,116,15
84,117,11
84,118,5
84,119,5
84,120,1
84,121,1
84,122,1
84,127,1
85,85,1278
85,86,10847
85,87,10516
85,88,10074
85,89,9512
85,90,8636
85,91,7997
85,92,7266
85,93,6403
85,94,5640
85,95,4966
85,96,4308
85,97,3625
85,98,3126
85,99,2602
85,100,2121
85,101,1747
85,102,1487
85,103,1120
85,104,917
85,105,733
85,106,570
85,107,408
85,108,310
85,109,229
85,110,189
85,111,129
85,112,75
85,113,67
85,114,40
85,115,23
85,116,29
85,117,16
85,118,7
85,119,5
85,120,2
85,121,1
85,122,1
85,123,2
85,125,1
86,86,1326
86,87,11152
86,88,10843
86,89,9859
86,90,9146
86,91,8331
86,92,7623
86,93,6831
86,94,6015
86,95,5184
86,96,4459
86,97,3772
86,98,3203
86,99,2641
86,100,2091
86,101,1793
86,102,1486
86,103,1141
86,104,901
86,105,749
86,106,572
86,107,434
86,108,327
86,109,254
86,110,158
86,111,132
86,112,80
86,113,66
86,114,28
86,115,33
86,116,14
86,117,12
86,118,10
86,119,5
86,120,3
86,122,1
87,87,1301
87,88,11268
87,89,10321
87,90,9639
87,91,8674
87,92,7751
87,93,7079
87,94,6112
87,95,5282
87,96,4597
87,97,3851
87,98,3328
87,99,2707
87,100,2200
87,101,1774
87,102,1437
87,103,1138
87,104,879
87,105,756
87,106,547
87,107,410
87,108,339
87,109,253
87,110,182
87,111,151
87,112,97
87,113,60
87,114,54
87,115,25
87,116,20
87,117,17
87,118,5
87,119,2
87,120,2
87,121,3
87,122,2
88,88,1298
88,89,10919
88,90,9800
88,91,9079
88,92,8148
88,93,7243
88,94,6249
88,95,5442
88,96,4592
88,97,3981
88,98,3118
88,99,2749
88,100,2247
88,101,1836
88,102,1548
88,103,1141
88,104,907
88,105,728
88,106,552
88,107,437
88,108,306
88,109,243
88,110,155
88,111,135
88,112,86
88,113,65
88,114,47
88,115,27
88,116,17
88,117,10
88,118,10
88,119,6
88,120,3
88,121,1
88,122,1
88,124,2
89,89,1216
89,90,10075
89,91,9050
89,92,8160
89,93,7272
89,94,6348
89,95,5494
89,96,4729
89,97,3834
89,98,3189
89,99,2637
89,100,2238
89,101,1798
89,102,1464
89,103,1152
89,104,879
89,105,683
89,106,547
89,107,419
89,108,332
89,109,228
89,110,161
89,111,126
89,112,98
89,113,67
89,114,43
89,115,30
89,116,30
89,117,17
89,118,7
89,119,4
89,121,3
90,90,1104
90,91,9193
90,92,8370
90,93,7311
90,94,6332
90,95,5466
90,96,4585
90,97,3809
90,98,3188
90,99,2681
90,100,2219
90,101,1828
90,102,1402
90,103,1068
90,104,853
90,105,696
90,106,510
90,107,394
90,108,321
90,109,220
90,110,153
90,111,105
90,112,74
90,113,55
90,114,43
90,115,21
90,116,14
90,117,10
90,118,13
90,119,10
90,120,3
90,121,1
90,124,1
91,91,967
91,92,8088
91,93,7230
91,94,6195
91,95,5514
91,96,4577
91,97,3828
91,98,3206
91,99,2625
91,100,2066
91,101,1637
91,102,1371
91,103,1090
91,104,869
91,105,656
91,106,489
91,107,394
91,108,245
91,109,196
91,110,152
91,111,123
91,112,75
91,113,43
91,114,42
91,115,19
91,116,14
91,117,12
91,118,4
91,119,8
91,120,4
91,121,2
91,122,2
91,123,1
92,92,882
92,93,6999
92,94,5962
92,95,5220
92,96,4459
92,97,3534
92,98,2937
92,99,2395
92,100,2015
92,101,1638
92,102,1258
92,103,1036
92,104,805
92,105,623
92,106,444
92,107,355
92,108,262
92,109,212
92,110,152
92,111,99
92,112,69
92,113,40
92,114,37
92,115,21
92,116,14
92,117,10
92,118,7
92,120,4
92,121,4
92,122,2
92,123,1
93,93,757
93,94,5747
93,95,4903
93,96,4245
93,97,3451
93,98,2935
93,99,2271
93,100,1809
93,101,1586
93,102,1210
93,103,954
93,104,667
93,105,581
93,106,427
93,107,350
93,108,227
93,109,179
93,110,118
93,111,93
93,112,46
93,113,43
93,114,35
93,115,15
93,116,9
93,117,10
93,118,4
93,119,6
93,120,1
93,121,3
93,122,1
93,123,1
94,94,644
94,95,4770
94,96,4019
94,97,3234
94,98,2669
94,99,2173
94,100,1805
94,101,1404
