n,a,b,orientation,batch,samples,kind,k,count
144,12,0,first,0,1000,minus,50,1
144,12,0,first,0,1000,minus,56,1
144,12,0,first,0,1000,minus,57,2
144,12,0,first,0,1000,minus,58,1
144,12,0,first,0,1000,minus,59,1
144,12,0,first,0,1000,minus,60,4
144,12,0,first,0,1000,minus,61,1
144,12,0,first,0,1000,minus,62,3
144,12,0,first,0,1000,minus,63,1
144,12,0,first,0,1000,minus,64,2
144,12,0,first,0,1000,minus,65,5
144,12,0,first,0,1000,minus,66,7
144,12,0,first,0,1000,minus,67,11
144,12,0,first,0,1000,minus,68,15
144,12,0,first,0,1000,minus,69,7
144,12,0,first,0,1000,plus,69,3
144,12,0,first,0,1000,minus,70,17
144,12,0,first,0,1000,minus,71,14
144,12,0,first,0,1000,minus,72,25
144,12,0,first,0,1000,plus,72,5
144,12,0,first,0,1000,minus,73,34
144,12,0,first,0,1000,plus,73,1
144,12,0,first,0,1000,minus,74,30
144,12,0,first,0,1000,plus,74,1
144,12,0,first,0,1000,minus,75,26
144,12,0,first,0,1000,plus,75,6
144,12,0,first,0,1000,minus,76,30
144,12,0,first,0,1000,plus,76,5
144,12,0,first,0,1000,minus,77,49
144,12,0,first,0,1000,plus,77,7
144,12,0,first,0,1000,minus,78,50
144,12,0,first,0,1000,plus,78,20
144,12,0,first,0,1000,minus,79,48
144,12,0,first,0,1000,plus,79,15
144,12,0,first,0,1000,minus,80,58
144,12,0,first,0,1000,plus,80,20
144,12,0,first,0,1000,minus,81,50
144,12,0,first,0,1000,plus,81,22
144,12,0,first,0,1000,minus,82,56
144,12,0,first,0,1000,plus,82,30
144,12,0,first,0,1000,minus,83,48
144,12,0,first,0,1000,plus,83,38
144,12,0,first,0,1000,minus,84,69
144,12,0,first,0,1000,plus,84,37
144,12,0,first,0,1000,minus,85,51
144,12,0,first,0,1000,plus,85,48
144,12,0,first,0,1000,minus,86,50
144,12,0,first,0,1000,plus,86,43
144,12,0,first,0,1000,minus,87,37
144,12,0,first,0,1000,plus,87,59
144,12,0,first,0,1000,minus,88,37
144,12,0,first,0,1000,plus,88,55
144,12,0,first,0,1000,minus,89,41
144,12,0,first,0,1000,plus,89,59
144,12,0,first,0,1000,minus,90,32
144,12,0,first,0,1000,plus,90,52
144,12,0,first,0,1000,minus,91,24
144,12,0,first,0,1000,plus,91,71
144,12,0,first,0,1000,minus,92,16
144,12,0,first,0,1000,plus,92,62
144,12,0,first,0,1000,minus,93,14
144,12,0,first,0,1000,plus,93,56
144,12,0,first,0,1000,minus,94,11
144,12,0,first,0,1000,plus,94,44
144,12,0,first,0,1000,minus,95,6
144,12,0,first,0,1000,plus,95,40
144,12,0,first,0,1000,minus,96,8
144,12,0,first,0,1000,plus,96,39
144,12,0,first,0,1000,plus,97,31
144,12,0,first,0,1000,plus,98,26
144,12,0,first,0,1000,minus,99,4
144,12,0,first,0,1000,plus,99,16
144,12,0,first,0,1000,minus,100,1
144,12,0,first,0,1000,plus,100,14
144,12,0,first,0,1000,minus,101,1
144,12,0,first,0,1000,plus,101,13
144,12,0,first,0,1000,minus,102,1
144,12,0,first,0,1000,plus,102,18
144,12,0,first,0,1000,plus,103,14
144,12,0,first,0,1000,plus,104,8
144,12,0,first,0,1000,plus,105,1
144,12,0,first,0,1000,plus,106,9
144,12,0,first,0,1000,plus,107,2
144,12,0,first,0,1000,plus,108,3
144,12,0,first,0,1000,plus,109,4
144,12,0,first,0,1000,plus,112,2
144,12,0,first,0,1000,plus,114,1
144,9,0,second,0,1000,minus,43,1
144,9,0,second,0,1000,minus,44,1
144,9,0,second,0,1000,minus,49,1
144,9,0,second,0,1000,minus,50,2
144,9,0,second,0,1000,minus,52,1
144,9,0,second,0,1000,minus,53,1
144,9,0,second,0,1000,minus,54,1
144,9,0,second,0,1000,minus,55,3
144,9,0,second,0,1000,minus,56,3
144,9,0,second,0,1000,minus,57,5
144,9,0,second,0,1000,minus,58,3
144,9,0,second,0,1000,minus,59,5
144,9,0,second,0,1000,minus,60,4
144,9,0,second,0,1000,minus,61,4
144,9,0,second,0,1000,minus,62,8
144,9,0,second,0,1000,minus,63,7
144,9,0,second,0,1000,minus,64,6
144,9,0,second,0,1000,minus,65,14
144,9,0,second,0,1000,minus,66,14
144,9,0,second,0,1000,minus,67,12
144,9,0,second,0,1000,minus,68,16
144,9,0,second,0,1000,minus,69,19
144,9,0,second,0,1000,plus,69,2
144,9,0,second,0,1000,minus,70,19
144,9,0,second,0,1000,minus,71,35
144,9,0,second,0,1000,minus,72,21
144,9,0,second,0,1000,minus,73,25
144,9,0,second,0,1000,minus,74,42
144,9,0,second,0,1000,plus,74,1
144,9,0,second,0,1000,minus,75,30
144,9,0,second,0,1000,minus,76,33
144,9,0,second,0,1000,plus,76,4
144,9,0,second,0,1000,minus,77,46
144,9,0,second,0,1000,plus,77,8
144,9,0,second,0,1000,minus,78,43
144,9,0,second,0,1000,plus,78,8
144,9,0,second,0,1000,minus,79,57
144,9,0,second,0,1000,plus,79,9
144,9,0,second,0,1000,minus,80,51
144,9,0,second,0,1000,plus,80,17
144,9,0,second,0,1000,minus,81,46
144,9,0,second,0,1000,plus,81,20
144,9,0,second,0,1000,minus,82,48
144,9,0,second,0,1000,plus,82,23
144,9,0,second,0,1000,minus,83,55
144,9,0,second,0,1000,plus,83,25
144,9,0,second,0,1000,minus,84,59
144,9,0,second,0,1000,plus,84,34
144,9,0,second,0,1000,minus,85,55
144,9,0,second,0,1000,plus,85,37
144,9,0,second,0,1000,minus,86,38
144,9,0,second,0,1000,plus,86,43
144,9,0,second,0,1000,minus,87,42
144,9,0,second,0,1000,plus,87,45
144,9,0,second,0,1000,minus,88,24
144,9,0,second,0,1000,plus,88,55
144,9,0,second,0,1000,minus,89,28
144,9,0,second,0,1000,plus,89,43
144,9,0,second,0,1000,minus,90,20
144,9,0,second,0,1000,plus,90,51
144,9,0,second,0,1000,minus,91,16
144,9,0,second,0,1000,plus,91,52
144,9,0,second,0,1000,minus,92,7
144,9,0,second,0,1000,plus,92,56
144,9,0,second,0,1000,minus,93,11
144,9,0,second,0,1000,plus,93,45
144,9,0,second,0,1000,minus,94,8
144,9,0,second,0,1000,plus,94,63
144,9,0,second,0,1000,minus,95,2
144,9,0,second,0,1000,plus,95,51
144,9,0,second,0,1000,minus,96,3
144,9,0,second,0,1000,plus,96,38
144,9,0,second,0,1000,minus,97,2
144,9,0,second,0,1000,plus,97,40
