n,a,b,orientation,batch,k,samples,sum_q,sum_e,sum_s,sum_qs,sum_es
85,9,2,first,0,76,1000,1000,1000,6889,6889,6889
85,9,2,first,0,77,1000,1000,1000,6548,6548,6548
85,9,2,first,0,78,1000,1000,1000,6138,6138,6138
85,9,2,first,0,79,1000,1000,1000,5643,5643,5643
85,9,2,first,0,80,1000,1000,1000,5090,5090,5090
85,9,2,first,0,81,1000,1000,1000,4455,4455,4455
85,9,2,first,0,82,1000,1000,1000,3721,3721,3721
85,9,2,first,0,83,1000,1000,1000,2893,2893,2893
85,9,2,first,0,84,1000,1000,1000,2000,2000,2000
85,9,2,first,0,85,1000,1000,1000,1000,1000,1000
85,7,6,second,0,0,1000,-1000,1000,1000,-1000,1000
85,7,6,second,0,1,1000,-1000,1000,2000,-2000,2000
85,7,6,second,0,2,1000,-1000,1000,2954,-2954,2954
85,7,6,second,0,3,1000,-1000,1000,3849,-3849,3849
85,7,6,second,0,4,1000,-1000,1000,4707,-4707,4707
85,7,6,second,0,5,1000,-1000,1000,5510,-5510,5510
85,7,6,second,0,6,1000,-1000,1000,6291,-6291,6291
85,7,6,second,0,7,1000,-1000,1000,7010,-7010,7010
85,7,6,second,0,8,1000,-1000,1000,7728,-7728,7728
85,7,6,second,0,9,1000,-1000,1000,8328,-8328,8328
85,7,6,second,0,10,1000,-1000,1000,8886,-8886,8886
85,7,6,second,0,11,1000,-1000,1000,9407,-9407,9407
85,7,6,second,0,12,1000,-1000,1000,9906,-9906,9906
85,7,6,second,0,13,1000,-1000,1000,10329,-10329,10329
85,7,6,second,0,14,1000,-1000,1000,10705,-10705,10705
85,7,6,second,0,15,1000,-1000,1000,11046,-11046,11046
85,7,6,second,0,16,1000,-1000,1000,11340,-11340,11340
85,7,6,second,0,17,1000,-1000,1000,11600,-11600,11600
85,7,6,second,0,18,1000,-1000,1000,11830,-11830,11830
85,7,6,second,0,19,1000,-1000,1000,12020,-12020,12020
85,7,6,second,0,20,1000,-1000,1000,12166,-12166,12166
85,7,6,second,0,21,1000,-1000,1000,12242,-12242,12242
85,7,6,second,0,22,1000,-1000,1000,12301,-12301,12301
85,7,6,second,0,23,1000,-1000,1000,12274,-12274,12274
85,7,6,second,0,24,1000,-999,999,12292,-12284,12284
85,7,6,second,0,25,1000,-999,999,12223,-12214,12214
85,7,6,second,0,26,1000,-999,999,12109,-12099,12099
85,7,6,second,0,27,1000,-999,999,11978,-11968,11968
85,7,6,second,0,28,1000,-999,999,11839,-11829,11829
85,7,6,second,0,29,1000,-999,999,11649,-11639,11639
85,7,6,second,0,30,1000,-998,998,11411,-11392,11392
85,7,6,second,0,31,1000,-998,998,11169,-11148,11148
85,7,6,second,0,32,1000,-997,997,10858,-10827,10827
85,7,6,second,0,33,1000,-996,996,10555,-10517,10517
85,7,6,second,0,34,1000,-994,994,10205,-10154,10154
85,7,6,second,0,35,1000,-992,992,9860,-9789,9789
85,7,6,second,0,36,1000,-981,981,9455,-9293,9293
85,7,6,second,0,37,1000,-977,977,9064,-8882,8882
85,7,6,second,0,38,1000,-962,964,8692,-8393,8403
85,7,6,second,0,39,1000,-941,943,8296,-7855,7865
85,7,6,second,0,40,1000,-914,920,7890,-7287,7319
85,7,6,second,0,41,1000,-871,879,7506,-6628,6684
85,7,6,second,0,42,1000,-832,846,7117,-6045,6125
85,7,6,second,0,43,1000,-789,809,6701,-5435,5539
85,7,6,second,0,44,1000,-717,755,6324,-4684,4886
85,7,6,second,0,45,1000,-638,700,5988,-3980,4304
85,7,6,second,0,46,1000,-542,660,5678,-3224,3828
85,7,6,second,0,47,1000,-447,617,5411,-2578,3424
85,7,6,second,0,48,1000,-308,550,5168,-1746,2926
85,7,6,second,0,49,1000,-202,522,4955,-1133,2653
85,7,6,second,0,50,1000,-66,532,4775,-417,2571
85,7,6,second,0,51,1000,69,525,4690,276,2474
85,7,6,second,0,52,1000,185,555,4695,858,2594
85,7,6,second,0,53,1000,302,570,4708,1466,2658
85,7,6,second,0,54,1000,433,611,4740,2134,2910
85,7,6,second,0,55,1000,545,671,4841,2744,3284
85,7,6,second,0,56,1000,644,720,4982,3320,3648
85,7,6,second,0,57,1000,726,768,5149,3865,4037
85,7,6,second,0,58,1000,794,814,5335,4366,4454
85,7,6,second,0,59,1000,846,852,5553,4823,4851
85,7,6,second,0,60,1000,893,895,5808,5278,5290
85,7,6,second,0,61,1000,925,927,6037,5643,5655
85,7,6,second,0,62,1000,949,951,6277,5999,6009
85,7,6,second,0,63,1000,963,963,6536,6325,6325
85,7,6,second,0,64,1000,970,970,6778,6605,6605
85,7,6,second,0,65,1000,983,983,6969,6869,6869
85,7,6,second,0,66,1000,994,994,7152,7117,7117
85,7,6,second,0,67,1000,996,996,7297,7272,7272
85,7,6,second,0,68,1000,999,999,7418,7411,7411
85,7,6,second,0,69,1000,1000,1000,7514,7514,7514
85,7,6,second,0,70,1000,1000,1000,7561,7561,7561
85,7,6,second,0,71,1000,1000,1000,7573,7573,7573
85,7,6,second,0,72,1000,1000,1000,7575,7575,7575
85,7,6,second,0,73,1000,1000,1000,7526,7526,7526
85,7,6,second,0,74,1000,1000,1000,7432,7432,7432
85,7,6,second,0,75,1000,1000,1000,7194,7194,7194
85,7,6,second,0,76,1000,1000,1000,6911,6911,6911
85,7,6,second,0,77,1000,1000,1000,6594,6594,6594
85,7,6,second,0,78,1000,1000,1000,6155,6155,6155
85,7,6,second,0,79,1000,1000,1000,5641,5641,5641
85,7,6,second,0,80,1000,1000,1000,5084,5084,5084
85,7,6,second,0,81,1000,1000,1000,4418,4418,4418
85,7,6,second,0,82,1000,1000,1000,3682,3682,3682
85,7,6,second,0,83,1000,1000,1000,2886,2886,2886
85,7,6,second,0,84,1000,1000,1000,2000,2000,2000
85,7,6,second,0,85,1000,1000,1000,1000,1000,1000
85,9,2,first,1,0,1000,-1000,1000,1000,-1000,1000
85,9,2,first,1,1,1000,-1000,1000,2000,-2000,2000
85,9,2,first,1,2,1000,-1000,1000,2955,-2955,2955
85,9,2,first,1,3,1000,-1000,1000,3872,-3872,3872
85,9,2,first,1,4,1000,-1000,1000,4725,-4725,4725
85,9,2,first,1,5,1000,-1000,1000,5534,-5534,5534
85,9,2,first,1,6,1000,-1000,1000,6285,-6285,6285
85,9,2,first,1,7,1000,-1000,1000,6992,-6992,6992
85,9,2,first,1,8,1000,-1000,1000,7628,-7628,7628
85,9,2,first,1,9,1000,-1000,1000,8258,-8258,8258
85,9,2,first,1,10,1000,-1000,1000,8824,-8824,8824
85,9,2,first,1,11,1000,-1000,1000,9362,-9362,9362
85,9,2,first,1,12,1000,-1000,1000,9870,-9870,9870
85,9,2,first,1,13,1000,-1000,1000,10289,-10289,10289
85,9,2,first,1,14,1000,-1000,1000,10666,-10666,10666
85,9,2,first,1,15,1000,-1000,1000,10997,-10997,10997
85,9,2,first,1,16,1000,-1000,1000,11323,-11323,11323
85,9,2,first,1,17,1000,-1000,1000,11571,-11571,11571
85,9,2,first,1,18,1000,-1000,1000,11789,-11789,11789
85,9,2,first,1,19,1000,-1000,1000,11973,-11973,11973
85,9,2,first,1,20,1000,-1000,1000,12107,-12107,12107
85,9,2,first,1,21,1000,-1000,1000,12197,-12197,12197
85,9,2,first,1,22,1000,-1000,1000,12240,-12240,12240
85,9,2,first,1,23,1000,-1000,1000,12313,-12313,12313
85,9,2,first,1,24,1000,-1000,1000,12270,-12270,12270
85,9,2,first,1,25,1000,-1000,1000,12259,-12259,12259
85,9,2,first,1,26,1000,-1000,1000,12197,-12197,12197
85,9,2,first,1,27,1000,-1000,1000,12042,-12042,12042
85,9,2,first,1,28,1000,-1000,1000,11833,-11833,11833
85,9,2,first,1,29,1000,-1000,1000,11624,-11624,11624
85,9,2,first,1,30,1000,-999,999,11394,-11384,11384
85,9,2,first,1,31,1000,-999,999,11162,-11152,11152
85,9,2,first,1,32,1000,-998,998,10863,-10845,10845
85,9,2,first,1,33,1000,-996,996,10541,-10511,10511
85,9,2,first,1,34,1000,-990,990,10202,-10127,10127
85,9,2,first,1,35,1000,-987,987,9875,-9776,9776
85,9,2,first,1,36,1000,-979,979,9555,-9393,9393
85,9,2,first,1,37,1000,-963,963,9210,-8936,8936
85,9,2,first,1,38,1000,-948,950,8819,-8439,8453
85,9,2,first,1,39,1000,-920,924,8446,-7906,7924
85,9,2,first,1,40,1000,-894,902,8054,-7334,7384
85,9,2,first,1,41,1000,-862,870,7665,-6743,6793
85,9,2,first,1,42,1000,-826,842,7246,-6154,6234
85,9,2,first,1,43,1000,-764,788,6872,-5422,5554
85,9,2,first,1,44,1000,-693,733,6488,-4672,4866
85,9,2,first,1,45,1000,-622,678,6132,-3976,4228
85,9,2,first,1,46,1000,-538,636,5820,-3293,3741
85,9,2,first,1,47,1000,-442,576,5529,-2567,3195
85,9,2,first,1,48,1000,-306,526,5334,-1751,2787
85,9,2,first,1,49,1000,-177,519,5129,-1017,2651
85,9,2,first,1,50,1000,-48,514,4983,-302,2542
85,9,2,first,1,51,1000,86,512,4855,364,2496
85,9,2,first,1,52,1000,232,528,4820,1041,2531
85,9,2,first,1,53,1000,355,567,4782,1639,2701
85,9,2,first,1,54,1000,490,626,4831,2356,3028
85,9,2,first,1,55,1000,605,671,4931,3004,3326
85,9,2,first,1,56,1000,696,748,5055,3551,3799
85,9,2,first,1,57,1000,771,799,5236,4079,4223
85,9,2,first,1,58,1000,840,858,5414,4594,4684
85,9,2,first,1,59,1000,879,883,5671,5019,5047
85,9,2,first,1,60,1000,910,910,5897,5411,5411
85,9,2,first,1,61,1000,937,937,6157,5816,5816
85,9,2,first,1,62,1000,955,955,6393,6138,6138
85,9,2,first,1,63,1000,976,976,6630,6494,6494
85,9,2,first,1,64,1000,985,985,6862,6773,6773
85,9,2,first,1,65,1000,992,992,7062,7010,7010
85,9,2,first,1,66,1000,996,996,7242,7215,7215
85,9,2,first,1,67,1000,997,997,7404,7387,7387
85,9,2,first,1,68,1000,999,999,7501,7496,7496
85,9,2,first,1,69,1000,1000,1000,7571,7571,7571
85,9,2,first,1,70,1000,1000,1000,7614,7614,7614
85,9,2,first,1,71,1000,1000,1000,7626,7626,7626
85,9,2,first,1,72,1000,1000,1000,7613,7613,7613
85,9,2,first,1,73,1000,1000,1000,7510,7510,7510
85,9,2,first,1,74,1000,1000,1000,7350,7350,7350
85,9,2,first,1,75,1000,1000,1000,7151,7151,7151
85,9,2,first,1,76,1000,1000,1000,6872,6872,6872
85,9,2,first,1,77,1000,1000,1000,6521,6521,6521
85,9,2,first,1,78,1000,1000,1000,6096,6096,6096
85,9,2,first,1,79,1000,1000,1000,5629,5629,5629
85,9,2,first,1,80,1000,1000,1000,5058,5058,5058
85,9,2,first,1,81,1000,1000,1000,4421,4421,4421
85,9,2,first,1,82,1000,1000,1000,3705,3705,3705
85,9,2,first,1,83,1000,1000,1000,2891,2891,2891
85,9,2,first,1,84,1000,1000,1000,2000,2000,2000
85,9,2,first,1,85,1000,1000,1000,1000,1000,1000
85,7,6,second,1,0,1000,-1000,1000,1000,-1000,1000
85,7,6,second,1,1,1000,-1000,1000,2000,-2000,2000
85,7,6,second,1,2,1000,-1000,1000,2959,-2959,2959
85,7,6,second,1,3,1000,-1000,1000,3854,-3854,3854
85,7,6,second,1,4,1000,-1000,1000,4703,-4703,4703
85,7,6,second,1,5,1000,-1000,1000,5504,-5504,5504
85,7,6,second,1,6,1000,-1000,1000,6253,-6253,6253
85,7,6,second,1,7,1000,-1000,1000,6945,-6945,6945
85,7,6,second,1,8,1000,-1000,1000,7646,-7646,7646
85,7,6,second,1,9,1000,-1000,1000,8288,-8288,8288
85,7,6,second,1,10,1000,-1000,1000,8850,-8850,8850
85,7,6,second,1,11,1000,-1000,1000,9377,-9377,9377
85,7,6,second,1,12,1000,-1000,1000,9899,-9899,9899
85,7,6,second,1,13,1000,-1000,1000,10296,-10296,10296
85,7,6,second,1,14,1000,-1000,1000,10694,-10694,10694
85,7,6,second,1,15,1000,-1000,1000,11055,-11055,11055
85,7,6,second,1,16,1000,-1000,1000,11384,-11384,11384
85,7,6,second,1,17,1000,-1000,1000,11627,-11627,11627
85,7,6,second,1,18,1000,-1000,1000,11848,-11848,11848
85,7,6,second,1,19,1000,-1000,1000,12032,-12032,12032
85,7,6,second,1,20,1000,-1000,1000,12193,-12193,12193
85,7,6,second,1,21,1000,-1000,1000,12254,-12254,12254
85,7,6,second,1,22,1000,-1000,1000,12265,-12265,12265
85,7,6,second,1,23,1000,-1000,1000,12270,-12270,12270
85,7,6,second,1,24,1000,-1000,1000,12248,-12248,12248
85,7,6,second,1,25,1000,-1000,1000,12193,-12193,12193
85,7,6,second,1,26,1000,-1000,1000,12064,-12064,12064
85,7,6,second,1,27,1000,-1000,1000,11886,-11886,11886
85,7,6,second,1,28,1000,-1000,1000,11761,-11761,11761
85,7,6,second,1,29,1000,-1000,1000,11544,-11544,11544
85,7,6,second,1,30,1000,-1000,1000,11284,-11284,11284
85,7,6,second,1,31,1000,-998,998,11032,-11016,11016
85,7,6,second,1,32,1000,-993,993,10730,-10670,10670
85,7,6,second,1,33,1000,-990,990,10456,-10374,10374
85,7,6,second,1,34,1000,-990,990,10120,-10035,10035
85,7,6,second,1,35,1000,-978,978,9822,-9655,9655
85,7,6,second,1,36,1000,-970,970,9485,-9261,9261
85,7,6,second,1,37,1000,-964,964,9122,-8869,8869
85,7,6,second,1,38,1000,-948,950,8763,-8400,8406
85,7,6,second,1,39,1000,-934,936,8367,-7915,7923
85,7,6,second,1,40,1000,-917,921,7984,-7409,7437
85,7,6,second,1,41,1000,-892,896,7590,-6872,6900
85,7,6,second,1,42,1000,-838,850,7196,-6156,6228
85,7,6,second,1,43,1000,-787,815,6814,-5525,5667
85,7,6,second,1,44,1000,-720,766,6459,-4796,5024
85,7,6,second,1,45,1000,-636,694,6136,-4038,4334
85,7,6,second,1,46,1000,-547,643,5784,-3286,3776
85,7,6,second,1,47,1000,-440,600,5536,-2524,3322
85,7,6,second,1,48,1000,-317,559,5289,-1745,2921
85,7,6,second,1,49,1000,-187,517,5072,-979,2559
85,7,6,second,1,50,1000,-64,504,4904,-375,2407
85,7,6,second,1,51,1000,96,514,4784,427,2397
85,7,6,second,1,52,1000,228,536,4711,1069,2489
85,7,6,second,1,53,1000,345,575,4724,1642,2676
85,7,6,second,1,54,1000,458,608,4764,2221,2887
85,7,6,second,1,55,1000,582,666,4843,2883,3239
85,7,6,second,1,56,1000,670,730,4976,3414,3664
85,7,6,second,1,57,1000,754,782,5163,3988,4110
85,7,6,second,1,58,1000,821,835,5358,4491,4553
85,7,6,second,1,59,1000,866,874,5578,4904,4944
85,7,6,second,1,60,1000,900,906,5832,5315,5341
85,7,6,second,1,61,1000,927,929,6054,5668,5680
85,7,6,second,1,62,1000,952,952,6299,6041,6041
85,7,6,second,1,63,1000,967,967,6522,6343,6343
85,7,6,second,1,64,1000,977,977,6738,6617,6617
85,7,6,second,1,65,1000,989,989,6920,6859,6859
85,7,6,second,1,66,1000,992,992,7120,7075,7075
85,7,6,second,1,67,1000,996,996,7296,7271,7271
85,7,6,second,1,68,1000,999,999,7405,7401,7401
85,7,6,second,1,69,1000,999,999,7482,7479,7479
85,7,6,second,1,70,1000,999,999,7527,7524,7524
85,7,6,second,1,71,1000,999,999,7519,7515,7515
85,7,6,second,1,72,1000,999,999,7472,7468,7468
85,7,6,second,1,73,1000,1000,1000,7425,7425,7425
85,7,6,second,1,74,1000,1000,1000,7276,7276,7276
85,7,6,second,1,75,1000,1000,1000,7074,7074,7074
85,7,6,second,1,76,1000,1000,1000,6810,6810,6810
85,7,6,second,1,77,1000,1000,1000,6529,6529,6529
85,7,6,second,1,78,1000,1000,1000,6104,6104,6104
85,7,6,second,1,79,1000,1000,1000,5649,5649,5649
85,7,6,second,1,80,1000,1000,1000,5069,5069,5069
85,7,6,second,1,81,1000,1000,1000,4424,4424,4424
85,7,6,second,1,82,1000,1000,1000,3711,3711,3711
85,7,6,second,1,83,1000,1000,1000,2906,2906,2906
85,7,6,second,1,84,1000,1000,1000,2000,2000,2000
85,7,6,second,1,85,1000,1000,1000,1000,1000,1000
85,9,2,first,2,0,1000,-1000,1000,1000,-1000,1000
85,9,2,first,2,1,1000,-1000,1000,2000,-2000,2000
85,9,2,first,2,2,1000,-1000,1000,2961,-2961,2961
85,9,2,first,2,3,1000,-1000,1000,3866,-3866,3866
85,9,2,first,2,4,1000,-1000,1000,4745,-4745,4745
85,9,2,first,2,5,1000,-1000,1000,5540,-5540,5540
85,9,2,first,2,6,1000,-1000,1000,6284,-6284,6284
85,9,2,first,2,7,1000,-1000,1000,7017,-7017,7017
85,9,2,first,2,8,1000,-1000,1000,7685,-7685,7685
85,9,2,first,2,9,1000,-1000,1000,8333,-8333,8333
85,9,2,first,2,10,1000,-1000,1000,8920,-8920,8920
85,9,2,first,2,11,1000,-1000,1000,9424,-9424,9424
85,9,2,first,2,12,1000,-1000,1000,9903,-9903,9903
85,9,2,first,2,13,1000,-1000,1000,10351,-10351,10351
85,9,2,first,2,14,1000,-1000,1000,10728,-10728,10728
85,9,2,first,2,15,1000,-1000,1000,11074,-11074,11074
85,9,2,first,2,16,1000,-1000,1000,11397,-11397,11397
85,9,2,first,2,17,1000,-1000,1000,11636,-11636,11636
85,9,2,first,2,18,1000,-1000,1000,11875,-11875,11875
85,9,2,first,2,19,1000,-1000,1000,12035,-12035,12035
85,9,2,first,2,20,1000,-1000,1000,12183,-12183,12183
85,9,2,first,2,21,1000,-1000,1000,12262,-12262,12262
85,9,2,first,2,22,1000,-1000,1000,12307,-12307,12307
85,9,2,first,2,23,1000,-1000,1000,12327,-12327,12327
85,9,2,first,2,24,1000,-1000,1000,12293,-12293,12293
85,9,2,first,2,25,1000,-1000,1000,12221,-12221,12221
85,9,2,first,2,26,1000,-1000,1000,12146,-12146,12146
85,9,2,first,2,27,1000,-1000,1000,11987,-11987,11987
85,9,2,first,2,28,1000,-1000,1000,11833,-11833,11833
85,9,2,first,2,29,1000,-999,999,11618,-11610,11610
85,9,2,first,2,30,1000,-998,998,11393,-11377,11377
85,9,2,first,2,31,1000,-997,997,11151,-11125,11125
85,9,2,first,2,32,1000,-995,995,10900,-10861,10861
85,9,2,first,2,33,1000,-992,992,10595,-10525,10525
85,9,2,first,2,34,1000,-989,989,10197,-10104,10104
85,9,2,first,2,35,1000,-982,982,9820,-9677,9677
85,9,2,first,2,36,1000,-976,978,9455,-9273,9287
85,9,2,first,2,37,1000,-967,969,9053,-8807,8821
85,9,2,first,2,38,1000,-947,951,8660,-8275,8301
85,9,2,first,2,39,1000,-931,935,8282,-7770,7796
85,9,2,first,2,40,1000,-907,911,7897,-7234,7260
85,9,2,first,2,41,1000,-879,883,7501,-6694,6718
85,9,2,first,2,42,1000,-837,849,7126,-6083,6149
85,9,2,first,2,43,1000,-793,807,6735,-5473,5547
85,9,2,first,2,44,1000,-725,759,6368,-4777,4959
85,9,2,first,2,45,1000,-643,695,5995,-4000,4262
85,9,2,first,2,46,1000,-541,653,5713,-3269,3801
85,9,2,first,2,47,1000,-436,602,5453,-2503,3317
85,9,2,first,2,48,1000,-305,565,5217,-1689,2989
85,9,2,first,2,49,1000,-185,533,4971,-1006,2682
85,9,2,first,2,50,1000,-50,512,4822,-244,2456
85,9,2,first,2,51,1000,97,523,4702,531,2467
85,9,2,first,2,52,1000,251,531,4672,1245,2489
85,9,2,first,2,53,1000,373,583,4705,1835,2761
85,9,2,first,2,54,1000,485,623,4779,2401,3017
85,9,2,first,2,55,1000,600,686,4901,3000,3406
85,9,2,first,2,56,1000,677,731,5027,3481,3729
85,9,2,first,2,57,1000,754,784,5199,4023,4147
85,9,2,first,2,58,1000,823,841,5356,4505,4565
85,9,2,first,2,59,1000,871,879,5556,4926,4954
85,9,2,first,2,60,1000,914,918,5781,5344,5356
85,9,2,first,2,61,1000,937,939,6045,5721,5725
85,9,2,first,2,62,1000,958,958,6319,6090,6090
85,9,2,first,2,63,1000,973,973,6551,6399,6399
85,9,2,first,2,64,1000,980,980,6782,6669,6669
85,9,2,first,2,65,1000,989,989,7001,6933,6933
85,9,2,first,2,66,1000,991,991,7156,7102,7102
85,9,2,first,2,67,1000,995,995,7298,7269,7269
85,9,2,first,2,68,1000,998,998,7453,7441,7441
85,9,2,first,2,69,1000,999,999,7522,7516,7516
85,9,2,first,2,70,1000,999,999,7583,7577,7577
85,9,2,first,2,71,1000,999,999,7565,7560,7560
85,9,2,first,2,72,1000,1000,1000,7484,7484,7484
85,9,2,first,2,73,1000,1000,1000,7416,7416,7416
85,9,2,first,2,74,1000,1000,1000,7297,7297,7297
85,9,2,first,2,75,1000,1000,1000,7116,7116,7116
85,9,2,first,2,76,1000,1000,1000,6860,6860,6860
85,9,2,first,2,77,1000,1000,1000,6489,6489,6489
85,9,2,first,2,78,1000,1000,1000,6105,6105,6105
85,9,2,first,2,79,1000,1000,1000,5624,5624,5624
85,9,2,first,2,80,1000,1000,1000,5067,5067,5067
85,9,2,first,2,81,1000,1000,1000,4433,4433,4433
85,9,2,first,2,82,1000,1000,1000,3744,3744,3744
85,9,2,first,2,83,1000,1000,1000,2923,2923,2923
85,9,2,first,2,84,1000,1000,1000,2000,2000,2000
85,9,2,first,2,85,1000,1000,1000,1000,1000,1000
85,7,6,second,2,0,1000,-1000,1000,1000,-1000,1000
85,7,6,second,2,1,1000,-1000,1000,2000,-2000,2000
85,7,6,second,2,2,1000,-1000,1000,2958,-2958,2958
85,7,6,second,2,3,1000,-1000,1000,3859,-3859,3859
85,7,6,second,2,4,1000,-1000,1000,4710,-4710,4710
85,7,6,second,2,5,1000,-1000,1000,5540,-5540,5540
85,7,6,second,2,6,1000,-1000,1000,6314,-6314,6314
85,7,6,second,2,7,1000,-1000,1000,7019,-7019,7019
85,7,6,second,2,8,1000,-1000,1000,7690,-7690,7690
85,7,6,second,2,9,1000,-1000,1000,8309,-8309,8309
85,7,6,second,2,10,1000,-1000,1000,8909,-8909,8909
85,7,6,second,2,11,1000,-1000,1000,9450,-9450,9450
85,7,6,second,2,12,1000,-1000,1000,9908,-9908,9908
85,7,6,second,2,13,1000,-1000,1000,10348,-10348,10348
85,7,6,second,2,14,1000,-1000,1000,10758,-10758,10758
85,7,6,second,2,15,1000,-1000,1000,11071,-11071,11071
85,7,6,second,2,16,1000,-1000,1000,11347,-11347,11347
85,7,6,second,2,17,1000,-1000,1000,11609,-11609,11609
85,7,6,second,2,18,1000,-1000,1000,11824,-11824,11824
85,7,6,second,2,19,1000,-1000,1000,11984,-11984,11984
85,7,6,second,2,20,1000,-1000,1000,12150,-12150,12150
85,7,6,second,2,21,1000,-1000,1000,12222,-12222,12222
85,7,6,second,2,22,1000,-1000,1000,12281,-12281,12281
85,7,6,second,2,23,1000,-1000,1000,12320,-12320,12320
85,7,6,second,2,24,1000,-1000,1000,12320,-12320,12320
85,7,6,second,2,25,1000,-1000,1000,12280,-12280,12280
85,7,6,second,2,26,1000,-1000,1000,12196,-12196,12196
85,7,6,second,2,27,1000,-1000,1000,12099,-12099,12099
85,7,6,second,2,28,1000,-1000,1000,11938,-11938,11938
