n,a,b,orientation,batch,k,samples,sum_q,sum_e,sum_s,sum_qs,sum_es
65,8,1,first,27,11,1000,-1000,1000,8629,-8629,8629
65,8,1,first,27,12,1000,-1000,1000,8984,-8984,8984
65,8,1,first,27,13,1000,-1000,1000,9266,-9266,9266
65,8,1,first,27,14,1000,-1000,1000,9467,-9467,9467
65,8,1,first,27,15,1000,-1000,1000,9663,-9663,9663
65,8,1,first,27,16,1000,-1000,1000,9768,-9768,9768
65,8,1,first,27,17,1000,-999,999,9794,-9787,9787
65,8,1,first,27,18,1000,-999,999,9804,-9796,9796
65,8,1,first,27,19,1000,-999,999,9722,-9714,9714
65,8,1,first,27,20,1000,-999,999,9622,-9615,9615
65,8,1,first,27,21,1000,-999,999,9476,-9469,9469
65,8,1,first,27,22,1000,-999,999,9306,-9299,9299
65,8,1,first,27,23,1000,-998,998,9065,-9050,9050
65,8,1,first,27,24,1000,-998,998,8822,-8808,8808
65,8,1,first,27,25,1000,-992,992,8542,-8483,8483
65,8,1,first,27,26,1000,-982,982,8195,-8068,8068
65,8,1,first,27,27,1000,-971,971,7814,-7623,7623
65,8,1,first,27,28,1000,-954,956,7451,-7162,7172
65,8,1,first,27,29,1000,-933,937,7077,-6672,6690
65,8,1,first,27,30,1000,-905,911,6696,-6152,6182
65,8,1,first,27,31,1000,-860,866,6296,-5530,5560
65,8,1,first,27,32,1000,-807,821,5905,-4906,4974
65,8,1,first,27,33,1000,-751,777,5523,-4274,4408
65,8,1,first,27,34,1000,-666,708,5179,-3568,3780
65,8,1,first,27,35,1000,-574,644,4877,-2939,3255
65,8,1,first,27,36,1000,-449,593,4624,-2184,2798
65,8,1,first,27,37,1000,-292,520,4394,-1375,2301
65,8,1,first,27,38,1000,-124,486,4212,-583,2015
65,8,1,first,27,39,1000,42,482,4062,154,1942
65,8,1,first,27,40,1000,205,507,4027,849,2031
65,8,1,first,27,41,1000,367,537,4000,1544,2170
65,8,1,first,27,42,1000,519,603,4077,2185,2489
65,8,1,first,27,43,1000,656,690,4229,2841,2963
65,8,1,first,27,44,1000,748,770,4351,3333,3403
65,8,1,first,27,45,1000,833,835,4510,3795,3801
65,8,1,first,27,46,1000,902,902,4737,4308,4308
65,8,1,first,27,47,1000,941,941,4941,4680,4680
65,8,1,first,27,48,1000,963,963,5206,5035,5035
65,8,1,first,27,49,1000,982,982,5382,5301,5301
65,8,1,first,27,50,1000,995,995,5604,5584,5584
65,8,1,first,27,51,1000,996,996,5786,5770,5770
65,8,1,first,27,52,1000,996,996,5955,5939,5939
65,8,1,first,27,53,1000,998,998,6036,6030,6030
65,8,1,first,27,54,1000,999,999,6095,6091,6091
65,8,1,first,27,55,1000,1000,1000,6085,6085,6085
65,8,1,first,27,56,1000,1000,1000,5995,5995,5995
65,8,1,first,27,57,1000,1000,1000,5804,5804,5804
65,8,1,first,27,58,1000,1000,1000,5589,5589,5589
65,8,1,first,27,59,1000,1000,1000,5231,5231,5231
65,8,1,first,27,60,1000,1000,1000,4806,4806,4806
65,8,1,first,27,61,1000,1000,1000,4259,4259,4259
65,8,1,first,27,62,1000,1000,1000,3616,3616,3616
65,8,1,first,27,63,1000,1000,1000,2857,2857,2857
65,8,1,first,27,64,1000,1000,1000,2000,2000,2000
65,8,1,first,27,65,1000,1000,1000,1000,1000,1000
65,7,4,second,27,0,1000,-1000,1000,1000,-1000,1000
65,7,4,second,27,1,1000,-1000,1000,2000,-2000,2000
65,7,4,second,27,2,1000,-1000,1000,2943,-2943,2943
65,7,4,second,27,3,1000,-1000,1000,3792,-3792,3792
65,7,4,second,27,4,1000,-1000,1000,4617,-4617,4617
65,7,4,second,27,5,1000,-1000,1000,5344,-5344,5344
65,7,4,second,27,6,1000,-1000,1000,6019,-6019,6019
65,7,4,second,27,7,1000,-1000,1000,6655,-6655,6655
65,7,4,second,27,8,1000,-1000,1000,7207,-7207,7207
65,7,4,second,27,9,1000,-1000,1000,7731,-7731,7731
65,7,4,second,27,10,1000,-1000,1000,8144,-8144,8144
65,7,4,second,27,11,1000,-1000,1000,8531,-8531,8531
65,7,4,second,27,12,1000,-1000,1000,8849,-8849,8849
65,7,4,second,27,13,1000,-1000,1000,9098,-9098,9098
65,7,4,second,27,14,1000,-1000,1000,9329,-9329,9329
65,7,4,second,27,15,1000,-1000,1000,9515,-9515,9515
65,7,4,second,27,16,1000,-1000,1000,9652,-9652,9652
65,7,4,second,27,17,1000,-1000,1000,9712,-9712,9712
65,7,4,second,27,18,1000,-1000,1000,9692,-9692,9692
65,7,4,second,27,19,1000,-1000,1000,9686,-9686,9686
65,7,4,second,27,20,1000,-1000,1000,9612,-9612,9612
65,7,4,second,27,21,1000,-1000,1000,9460,-9460,9460
65,7,4,second,27,22,1000,-999,999,9261,-9256,9256
65,7,4,second,27,23,1000,-998,998,9079,-9068,9068
65,7,4,second,27,24,1000,-996,996,8803,-8781,8781
65,7,4,second,27,25,1000,-995,995,8502,-8475,8475
65,7,4,second,27,26,1000,-992,992,8149,-8101,8101
65,7,4,second,27,27,1000,-986,986,7789,-7700,7700
65,7,4,second,27,28,1000,-962,962,7439,-7214,7214
65,7,4,second,27,29,1000,-944,944,7033,-6715,6715
65,7,4,second,27,30,1000,-915,915,6593,-6134,6134
65,7,4,second,27,31,1000,-868,872,6180,-5477,5487
65,7,4,second,27,32,1000,-812,828,5764,-4804,4872
65,7,4,second,27,33,1000,-752,780,5382,-4179,4297
65,7,4,second,27,34,1000,-654,706,5024,-3398,3616
65,7,4,second,27,35,1000,-563,649,4660,-2739,3075
65,7,4,second,27,36,1000,-417,571,4422,-1957,2551
65,7,4,second,27,37,1000,-276,512,4201,-1242,2150
65,7,4,second,27,38,1000,-101,479,4043,-444,1898
65,7,4,second,27,39,1000,102,470,3974,366,1820
65,7,4,second,27,40,1000,272,524,3928,1048,2018
65,7,4,second,27,41,1000,434,580,3976,1725,2263
65,7,4,second,27,42,1000,581,655,4045,2386,2682
65,7,4,second,27,43,1000,698,734,4189,2984,3118
65,7,4,second,27,44,1000,764,786,4393,3437,3523
65,7,4,second,27,45,1000,832,840,4594,3883,3911
65,7,4,second,27,46,1000,885,891,4836,4333,4355
65,7,4,second,27,47,1000,925,927,5091,4770,4776
65,7,4,second,27,48,1000,946,946,5320,5090,5090
65,7,4,second,27,49,1000,969,969,5546,5413,5413
65,7,4,second,27,50,1000,982,982,5721,5644,5644
65,7,4,second,27,51,1000,986,986,5873,5812,5812
65,7,4,second,27,52,1000,993,993,6020,5986,5986
65,7,4,second,27,53,1000,996,996,6089,6074,6074
65,7,4,second,27,54,1000,1000,1000,6140,6140,6140
65,7,4,second,27,55,1000,1000,1000,6161,6161,6161
65,7,4,second,27,56,1000,1000,1000,6092,6092,6092
65,7,4,second,27,57,1000,1000,1000,5911,5911,5911
65,7,4,second,27,58,1000,1000,1000,5673,5673,5673
65,7,4,second,27,59,1000,1000,1000,5302,5302,5302
65,7,4,second,27,60,1000,1000,1000,4836,4836,4836
65,7,4,second,27,61,1000,1000,1000,4297,4297,4297
65,7,4,second,27,62,1000,1000,1000,3634,3634,3634
65,7,4,second,27,63,1000,1000,1000,2878,2878,2878
65,7,4,second,27,64,1000,1000,1000,2000,2000,2000
65,7,4,second,27,65,1000,1000,1000,1000,1000,1000
65,8,1,first,28,0,1000,-1000,1000,1000,-1000,1000
65,8,1,first,28,1,1000,-1000,1000,2000,-2000,2000
65,8,1,first,28,2,1000,-1000,1000,2928,-2928,2928
65,8,1,first,28,3,1000,-1000,1000,3792,-3792,3792
65,8,1,first,28,4,1000,-1000,1000,4630,-4630,4630
65,8,1,first,28,5,1000,-1000,1000,5383,-5383,5383
65,8,1,first,28,6,1000,-1000,1000,6096,-6096,6096
65,8,1,first,28,7,1000,-1000,1000,6736,-6736,6736
65,8,1,first,28,8,1000,-1000,1000,7280,-7280,7280
65,8,1,first,28,9,1000,-1000,1000,7747,-7747,7747
65,8,1,first,28,10,1000,-1000,1000,8190,-8190,8190
65,8,1,first,28,11,1000,-1000,1000,8601,-8601,8601
65,8,1,first,28,12,1000,-1000,1000,8963,-8963,8963
65,8,1,first,28,13,1000,-1000,1000,9234,-9234,9234
65,8,1,first,28,14,1000,-1000,1000,9420,-9420,9420
65,8,1,first,28,15,1000,-1000,1000,9607,-9607,9607
65,8,1,first,28,16,1000,-1000,1000,9742,-9742,9742
65,8,1,first,28,17,1000,-1000,1000,9792,-9792,9792
65,8,1,first,28,18,1000,-1000,1000,9782,-9782,9782
65,8,1,first,28,19,1000,-1000,1000,9721,-9721,9721
65,8,1,first,28,20,1000,-1000,1000,9624,-9624,9624
65,8,1,first,28,21,1000,-1000,1000,9449,-9449,9449
65,8,1,first,28,22,1000,-999,999,9245,-9236,9236
65,8,1,first,28,23,1000,-996,996,9049,-9017,9017
65,8,1,first,28,24,1000,-987,987,8806,-8715,8715
65,8,1,first,28,25,1000,-982,982,8484,-8362,8362
65,8,1,first,28,26,1000,-975,975,8130,-7973,7973
65,8,1,first,28,27,1000,-970,970,7806,-7613,7613
65,8,1,first,28,28,1000,-956,958,7444,-7166,7178
65,8,1,first,28,29,1000,-919,929,7078,-6582,6640
65,8,1,first,28,30,1000,-897,909,6692,-6065,6137
65,8,1,first,28,31,1000,-857,879,6253,-5441,5557
65,8,1,first,28,32,1000,-793,825,5849,-4731,4881
65,8,1,first,28,33,1000,-714,760,5493,-4040,4248
65,8,1,first,28,34,1000,-626,698,5109,-3334,3650
65,8,1,first,28,35,1000,-509,635,4771,-2568,3100
65,8,1,first,28,36,1000,-374,568,4509,-1818,2636
65,8,1,first,28,37,1000,-252,542,4274,-1170,2364
65,8,1,first,28,38,1000,-79,493,4119,-383,2053
65,8,1,first,28,39,1000,92,498,4018,333,2009
65,8,1,first,28,40,1000,262,518,3959,1047,2041
65,8,1,first,28,41,1000,398,578,3950,1609,2281
65,8,1,first,28,42,1000,545,635,4012,2261,2585
65,8,1,first,28,43,1000,661,711,4151,2829,3015
65,8,1,first,28,44,1000,763,785,4290,3367,3443
65,8,1,first,28,45,1000,839,849,4525,3893,3921
65,8,1,first,28,46,1000,892,896,4787,4349,4361
65,8,1,first,28,47,1000,938,940,5039,4776,4782
65,8,1,first,28,48,1000,965,965,5261,5103,5103
65,8,1,first,28,49,1000,980,980,5491,5398,5398
65,8,1,first,28,50,1000,989,989,5703,5653,5653
65,8,1,first,28,51,1000,994,994,5946,5922,5922
65,8,1,first,28,52,1000,998,998,6097,6089,6089
65,8,1,first,28,53,1000,999,999,6168,6164,6164
65,8,1,first,28,54,1000,999,999,6176,6173,6173
65,8,1,first,28,55,1000,1000,1000,6156,6156,6156
65,8,1,first,28,56,1000,1000,1000,6039,6039,6039
65,8,1,first,28,57,1000,1000,1000,5877,5877,5877
65,8,1,first,28,58,1000,1000,1000,5625,5625,5625
65,8,1,first,28,59,1000,1000,1000,5273,5273,5273
65,8,1,first,28,60,1000,1000,1000,4854,4854,4854
65,8,1,first,28,61,1000,1000,1000,4303,4303,4303
65,8,1,first,28,62,1000,1000,1000,3649,3649,3649
65,8,1,first,28,63,1000,1000,1000,2881,2881,2881
65,8,1,first,28,64,1000,1000,1000,2000,2000,2000
65,8,1,first,28,65,1000,1000,1000,1000,1000,1000
65,7,4,second,28,0,1000,-1000,1000,1000,-1000,1000
65,7,4,second,28,1,1000,-1000,1000,2000,-2000,2000
65,7,4,second,28,2,1000,-1000,1000,2939,-2939,2939
65,7,4,second,28,3,1000,-1000,1000,3817,-3817,3817
65,7,4,second,28,4,1000,-1000,1000,4635,-4635,4635
65,7,4,second,28,5,1000,-1000,1000,5390,-5390,5390
65,7,4,second,28,6,1000,-1000,1000,6071,-6071,6071
65,7,4,second,28,7,1000,-1000,1000,6698,-6698,6698
65,7,4,second,28,8,1000,-1000,1000,7243,-7243,7243
65,7,4,second,28,9,1000,-1000,1000,7763,-7763,7763
65,7,4,second,28,10,1000,-1000,1000,8229,-8229,8229
65,7,4,second,28,11,1000,-1000,1000,8602,-8602,8602
65,7,4,second,28,12,1000,-1000,1000,8933,-8933,8933
65,7,4,second,28,13,1000,-1000,1000,9179,-9179,9179
65,7,4,second,28,14,1000,-1000,1000,9398,-9398,9398
65,7,4,second,28,15,1000,-1000,1000,9557,-9557,9557
65,7,4,second,28,16,1000,-1000,1000,9640,-9640,9640
65,7,4,second,28,17,1000,-1000,1000,9706,-9706,9706
65,7,4,second,28,18,1000,-1000,1000,9704,-9704,9704
65,7,4,second,28,19,1000,-1000,1000,9651,-9651,9651
65,7,4,second,28,20,1000,-1000,1000,9574,-9574,9574
65,7,4,second,28,21,1000,-1000,1000,9443,-9443,9443
65,7,4,second,28,22,1000,-999,999,9260,-9254,9254
65,7,4,second,28,23,1000,-999,999,9052,-9045,9045
65,7,4,second,28,24,1000,-998,998,8780,-8764,8764
65,7,4,second,28,25,1000,-992,992,8485,-8433,8433
65,7,4,second,28,26,1000,-985,985,8149,-8042,8042
65,7,4,second,28,27,1000,-974,974,7783,-7606,7606
65,7,4,second,28,28,1000,-955,955,7405,-7118,7118
65,7,4,second,28,29,1000,-938,938,7013,-6637,6637
65,7,4,second,28,30,1000,-905,907,6640,-6113,6117
65,7,4,second,28,31,1000,-876,878,6250,-5552,5556
65,7,4,second,28,32,1000,-818,828,5870,-4896,4936
65,7,4,second,28,33,1000,-733,755,5477,-4145,4235
65,7,4,second,28,34,1000,-647,691,5098,-3446,3612
65,7,4,second,28,35,1000,-525,621,4811,-2678,3060
65,7,4,second,28,36,1000,-416,578,4490,-2012,2628
65,7,4,second,28,37,1000,-265,527,4229,-1225,2217
65,7,4,second,28,38,1000,-93,497,4013,-455,2001
65,7,4,second,28,39,1000,78,506,3945,292,1988
65,7,4,second,28,40,1000,249,545,3900,976,2106
65,7,4,second,28,41,1000,413,575,3954,1702,2276
65,7,4,second,28,42,1000,545,643,4013,2279,2605
65,7,4,second,28,43,1000,660,712,4188,2872,3048
65,7,4,second,28,44,1000,762,780,4348,3392,3446
65,7,4,second,28,45,1000,829,837,4552,3838,3860
65,7,4,second,28,46,1000,891,893,4745,4279,4285
65,7,4,second,28,47,1000,925,925,5012,4691,4691
65,7,4,second,28,48,1000,956,956,5253,5062,5062
65,7,4,second,28,49,1000,976,976,5508,5402,5402
65,7,4,second,28,50,1000,986,986,5730,5667,5667
65,7,4,second,28,51,1000,994,994,5897,5870,5870
65,7,4,second,28,52,1000,995,995,6056,6033,6033
65,7,4,second,28,53,1000,998,998,6166,6159,6159
65,7,4,second,28,54,1000,1000,1000,6178,6178,6178
65,7,4,second,28,55,1000,1000,1000,6123,6123,6123
65,7,4,second,28,56,1000,1000,1000,6020,6020,6020
65,7,4,second,28,57,1000,1000,1000,5805,5805,5805
65,7,4,second,28,58,1000,1000,1000,5566,5566,5566
65,7,4,second,28,59,1000,1000,1000,5234,5234,5234
65,7,4,second,28,60,1000,1000,1000,4789,4789,4789
65,7,4,second,28,61,1000,1000,1000,4235,4235,4235
65,7,4,second,28,62,1000,1000,1000,3616,3616,3616
65,7,4,second,28,63,1000,1000,1000,2880,2880,2880
65,7,4,second,28,64,1000,1000,1000,2000,2000,2000
65,7,4,second,28,65,1000,1000,1000,1000,1000,1000
65,8,1,first,29,0,1000,-1000,1000,1000,-1000,1000
65,8,1,first,29,1,1000,-1000,1000,2000,-2000,2000
65,8,1,first,29,2,1000,-1000,1000,2933,-2933,2933
65,8,1,first,29,3,1000,-1000,1000,3791,-3791,3791
65,8,1,first,29,4,1000,-1000,1000,4599,-4599,4599
65,8,1,first,29,5,1000,-1000,1000,5339,-5339,5339
65,8,1,first,29,6,1000,-1000,1000,6045,-6045,6045
65,8,1,first,29,7,1000,-1000,1000,6632,-6632,6632
65,8,1,first,29,8,1000,-1000,1000,7159,-7159,7159
65,8,1,first,29,9,1000,-1000,1000,7661,-7661,7661
65,8,1,first,29,10,1000,-1000,1000,8111,-8111,8111
65,8,1,first,29,11,1000,-1000,1000,8513,-8513,8513
65,8,1,first,29,12,1000,-1000,1000,8850,-8850,8850
65,8,1,first,29,13,1000,-1000,1000,9156,-9156,9156
65,8,1,first,29,14,1000,-1000,1000,9350,-9350,9350
65,8,1,first,29,15,1000,-1000,1000,9531,-9531,9531
65,8,1,first,29,16,1000,-1000,1000,9663,-9663,9663
65,8,1,first,29,17,1000,-1000,1000,9711,-9711,9711
65,8,1,first,29,18,1000,-1000,1000,9746,-9746,9746
65,8,1,first,29,19,1000,-1000,1000,9739,-9739,9739
65,8,1,first,29,20,1000,-999,999,9659,-9652,9652
65,8,1,first,29,21,1000,-998,998,9513,-9498,9498
65,8,1,first,29,22,1000,-998,998,9367,-9351,9351
65,8,1,first,29,23,1000,-997,997,9146,-9124,9124
65,8,1,first,29,24,1000,-994,994,8934,-8884,8884
65,8,1,first,29,25,1000,-991,991,8598,-8528,8528
65,8,1,first,29,26,1000,-987,987,8261,-8167,8167
65,8,1,first,29,27,1000,-970,970,7872,-7665,7665
65,8,1,first,29,28,1000,-958,958,7470,-7198,7198
65,8,1,first,29,29,1000,-935,935,7107,-6699,6699
65,8,1,first,29,30,1000,-904,904,6695,-6120,6120
65,8,1,first,29,31,1000,-872,872,6237,-5528,5528
65,8,1,first,29,32,1000,-820,838,5800,-4859,4941
65,8,1,first,29,33,1000,-756,784,5417,-4239,4349
65,8,1,first,29,34,1000,-665,709,5064,-3511,3693
65,8,1,first,29,35,1000,-551,643,4761,-2749,3135
65,8,1,first,29,36,1000,-398,558,4486,-1907,2543
65,8,1,first,29,37,1000,-254,514,4272,-1207,2207
65,8,1,first,29,38,1000,-79,501,4128,-381,2043
65,8,1,first,29,39,1000,80,492,4014,330,1934
65,8,1,first,29,40,1000,241,527,3960,1012,2074
65,8,1,first,29,41,1000,390,550,4011,1629,2231
65,8,1,first,29,42,1000,552,638,4094,2324,2630
65,8,1,first,29,43,1000,663,711,4245,2893,3067
65,8,1,first,29,44,1000,755,773,4408,3408,3478
65,8,1,first,29,45,1000,837,847,4609,3939,3983
65,8,1,first,29,46,1000,886,892,4807,4326,4354
65,8,1,first,29,47,1000,927,927,5061,4755,4755
65,8,1,first,29,48,1000,959,959,5325,5152,5152
65,8,1,first,29,49,1000,976,976,5545,5449,5449
65,8,1,first,29,50,1000,988,988,5750,5703,5703
65,8,1,first,29,51,1000,990,990,5942,5900,5900
65,8,1,first,29,52,1000,995,995,6070,6050,6050
65,8,1,first,29,53,1000,999,999,6178,6173,6173
65,8,1,first,29,54,1000,1000,1000,6233,6233,6233
65,8,1,first,29,55,1000,1000,1000,6170,6170,6170
65,8,1,first,29,56,1000,1000,1000,6044,6044,6044
65,8,1,first,29,57,1000,1000,1000,5843,5843,5843
65,8,1,first,29,58,1000,1000,1000,5609,5609,5609
65,8,1,first,29,59,1000,1000,1000,5293,5293,5293
65,8,1,first,29,60,1000,1000,1000,4851,4851,4851
65,8,1,first,29,61,1000,1000,1000,4317,4317,4317
65,8,1,first,29,62,1000,1000,1000,3648,3648,3648
65,8,1,first,29,63,1000,1000,1000,2891,2891,2891
65,8,1,first,29,64,1000,1000,1000,2000,2000,2000
65,8,1,first,29,65,1000,1000,1000,1000,1000,1000
65,7,4,second,29,0,1000,-1000,1000,1000,-1000,1000
65,7,4,second,29,1,1000,-1000,1000,2000,-2000,2000
65,7,4,second,29,2,1000,-1000,1000,2924,-2924,2924
65,7,4,second,29,3,1000,-1000,1000,3780,-3780,3780
65,7,4,second,29,4,1000,-1000,1000,4592,-4592,4592
65,7,4,second,29,5,1000,-1000,1000,5326,-5326,5326
65,7,4,second,29,6,1000,-1000,1000,6029,-6029,6029
65,7,4,second,29,7,1000,-1000,1000,6672,-6672,6672
65,7,4,second,29,8,1000,-1000,1000,7220,-7220,7220
65,7,4,second,29,9,1000,-1000,1000,7716,-7716,7716
65,7,4,second,29,10,1000,-1000,1000,8149,-8149,8149
65,7,4,second,29,11,1000,-1000,1000,8537,-8537,8537
65,7,4,second,29,12,1000,-1000,1000,8858,-8858,8858
65,7,4,second,29,13,1000,-1000,1000,9129,-9129,9129
65,7,4,second,29,14,1000,-1000,1000,9397,-9397,9397
65,7,4,second,29,15,1000,-1000,1000,9570,-9570,9570
65,7,4,second,29,16,1000,-1000,1000,9706,-9706,9706
65,7,4,second,29,17,1000,-1000,1000,9805,-9805,9805
65,7,4,second,29,18,1000,-1000,1000,9789,-9789,9789
65,7,4,second,29,19,1000,-1000,1000,9736,-9736,9736
65,7,4,second,29,20,1000,-1000,1000,9615,-9615,9615
65,7,4,second,29,21,1000,-999,999,9446,-9439,9439
65,7,4,second,29,22,1000,-998,998,9301,-9289,9289
65,7,4,second,29,23,1000,-997,997,9103,-9084,9084
65,7,4,second,29,24,1000,-991,991,8823,-8768,8768
65,7,4,second,29,25,1000,-991,991,8516,-8460,8460
65,7,4,second,29,26,1000,-989,989,8174,-8105,8105
65,7,4,second,29,27,1000,-986,986,7825,-7745,7745
65,7,4,second,29,28,1000,-981,981,7458,-7347,7347
65,7,4,second,29,29,1000,-961,961,7037,-6799,6799
65,7,4,second,29,30,1000,-926,926,6629,-6203,6203
65,7,4,second,29,31,1000,-889,891,6252,-5633,5647
65,7,4,second,29,32,1000,-821,833,5855,-4914,4976
65,7,4,second,29,33,1000,-752,784,5462,-4220,4378
65,7,4,second,29,34,1000,-671,719,5105,-3531,3767
65,7,4,second,29,35,1000,-569,641,4803,-2832,3148
65,7,4,second,29,36,1000,-431,575,4526,-2080,2674
65,7,4,second,29,37,1000,-277,537,4247,-1291,2303
65,7,4,second,29,38,1000,-89,511,4061,-467,2043
65,7,4,second,29,39,1000,61,505,3984,192,1970
65,7,4,second,29,40,1000,237,533,3967,924,2088
65,7,4,second,29,41,1000,402,590,4021,1625,2377
65,7,4,second,29,42,1000,537,649,4107,2250,2690
65,7,4,second,29,43,1000,654,720,4221,2823,3073
65,7,4,second,29,44,1000,744,772,4395,3322,3434
65,7,4,second,29,45,1000,823,837,4548,3787,3843
65,7,4,second,29,46,1000,878,884,4756,4216,4238
65,7,4,second,29,47,1000,936,940,5028,4732,4746
65,7,4,second,29,48,1000,966,966,5254,5095,5095
65,7,4,second,29,49,1000,978,978,5486,5390,5390
65,7,4,second,29,50,1000,985,985,5696,5631,5631
65,7,4,second,29,51,1000,992,992,5836,5799,5799
65,7,4,second,29,52,1000,996,996,5924,5905,5905
65,7,4,second,29,53,1000,998,998,6005,5996,5996
65,7,4,second,29,54,1000,999,999,6057,6053,6053
65,7,4,second,29,55,1000,1000,1000,6014,6014,6014
65,7,4,second,29,56,1000,1000,1000,5918,5918,5918
65,7,4,second,29,57,1000,1000,1000,5786,5786,5786
65,7,4,second,29,58,1000,1000,1000,5515,5515,5515
65,7,4,second,29,59,1000,1000,1000,5198,5198,5198
65,7,4,second,29,60,1000,1000,1000,4759,4759,4759
65,7,4,second,29,61,1000,1000,1000,4243,4243,4243
65,7,4,second,29,62,1000,1000,1000,3617,3617,3617
65,7,4,second,29,63,1000,1000,1000,2884,2884,2884
65,7,4,second,29,64,1000,1000,1000,2000,2000,2000
65,7,4,second,29,65,1000,1000,1000,1000,1000,1000
65,8,1,first,30,0,1000,-1000,1000,1000,-1000,1000
65,8,1,first,30,1,1000,-1000,1000,2000,-2000,2000
65,8,1,first,30,2,1000,-1000,1000,2957,-2957,2957
65,8,1,first,30,3,1000,-1000,1000,3843,-3843,3843
65,8,1,first,30,4,1000,-1000,1000,4675,-4675,4675
65,8,1,first,30,5,1000,-1000,1000,5439,-5439,5439
65,8,1,first,30,6,1000,-1000,1000,6115,-6115,6115
65,8,1,first,30,7,1000,-1000,1000,6750,-6750,6750
65,8,1,first,30,8,1000,-1000,1000,7318,-7318,7318
65,8,1,first,30,9,1000,-1000,1000,7838,-7838,7838
65,8,1,first,30,10,1000,-1000,1000,8297,-8297,8297
65,8,1,first,30,11,1000,-1000,1000,8661,-8661,8661
65,8,1,first,30,12,1000,-1000,1000,8991,-8991,8991
65,8,1,first,30,13,1000,-1000,1000,9246,-9246,9246
65,8,1,first,30,14,1000,-1000,1000,9448,-9448,9448
65,8,1,first,30,15,1000,-1000,1000,9609,-9609,9609
65,8,1,first,30,16,1000,-1000,1000,9710,-9710,9710
65,8,1,first,30,17,1000,-1000,1000,9732,-9732,9732
65,8,1,first,30,18,1000,-1000,1000,9755,-9755,9755
65,8,1,first,30,19,1000,-1000,1000,9674,-9674,9674
65,8,1,first,30,20,1000,-999,999,9581,-9573,9573
65,8,1,first,30,21,1000,-999,999,9497,-9488,9488
65,8,1,first,30,22,1000,-996,996,9315,-9283,9283
65,8,1,first,30,23,1000,-995,995,9051,-9013,9013
65,8,1,first,30,24,1000,-993,993,8796,-8752,8752
65,8,1,first,30,25,1000,-987,987,8486,-8398,8398
65,8,1,first,30,26,1000,-983,983,8153,-8037,8037
65,8,1,first,30,27,1000,-970,970,7782,-7584,7584
65,8,1,first,30,28,1000,-961,961,7429,-7182,7182
65,8,1,first,30,29,1000,-945,945,7007,-6671,6671
65,8,1,first,30,30,1000,-917,917,6621,-6152,6152
65,8,1,first,30,31,1000,-878,880,6230,-5557,5563
65,8,1,first,30,32,1000,-825,833,5840,-4910,4940
65,8,1,first,30,33,1000,-756,774,5442,-4214,4282
65,8,1,first,30,34,1000,-660,704,5094,-3459,3635
65,8,1,first,30,35,1000,-552,628,4775,-2720,3034
65,8,1,first,30,36,1000,-414,556,4517,-1921,2525
65,8,1,first,30,37,1000,-253,519,4340,-1125,2205
65,8,1,first,30,38,1000,-58,468,4127,-255,1895
65,8,1,first,30,39,1000,109,497,4022,448,1958
65,8,1,first,30,40,1000,259,511,3994,1044,2026
65,8,1,first,30,41,1000,422,570,4025,1722,2302
65,8,1,first,30,42,1000,548,636,4111,2293,2647
65,8,1,first,30,43,1000,667,705,4266,2894,3056
65,8,1,first,30,44,1000,782,796,4415,3519,3561
65,8,1,first,30,45,1000,861,869,4620,4040,4066
65,8,1,first,30,46,1000,905,905,4850,4443,4443
65,8,1,first,30,47,1000,942,942,5085,4833,4833
65,8,1,first,30,48,1000,971,971,5298,5179,5179
65,8,1,first,30,49,1000,982,982,5511,5439,5439
65,8,1,first,30,50,1000,988,988,5748,5699,5699
65,8,1,first,30,51,1000,994,994,5898,5873,5873
65,8,1,first,30,52,1000,997,997,6013,6002,6002
65,8,1,first,30,53,1000,998,998,6128,6121,6121
65,8,1,first,30,54,1000,999,999,6157,6154,6154
65,8,1,first,30,55,1000,1000,1000,6093,6093,6093
65,8,1,first,30,56,1000,1000,1000,6030,6030,6030
65,8,1,first,30,57,1000,1000,1000,5853,5853,5853
65,8,1,first,30,58,1000,1000,1000,5618,5618,5618
65,8,1,first,30,59,1000,1000,1000,5235,5235,5235
65,8,1,first,30,60,1000,1000,1000,4780,4780,4780
65,8,1,first,30,61,1000,1000,1000,4252,4252,4252
65,8,1,first,30,62,1000,1000,1000,3630,3630,3630
65,8,1,first,30,63,1000,1000,1000,2882,2882,2882
65,8,1,first,30,64,1000,1000,1000,2000,2000,2000
65,8,1,first,30,65,1000,1000,1000,1000,1000,1000
65,7,4,second,30,0,1000,-1000,1000,1000,-1000,1000
65,7,4,second,30,1,1000,-1000,1000,2000,-2000,2000
65,7,4,second,30,2,1000,-1000,1000,2934,-2934,2934
65,7,4,second,30,3,1000,-1000,1000,3813,-3813,3813
65,7,4,second,30,4,1000,-1000,1000,4615,-4615,4615
65,7,4,second,30,5,1000,-1000,1000,5369,-5369,5369
65,7,4,second,30,6,1000,-1000,1000,6071,-6071,6071
65,7,4,second,30,7,1000,-1000,1000,6696,-6696,6696
65,7,4,second,30,8,1000,-1000,1000,7269,-7269,7269
65,7,4,second,30,9,1000,-1000,1000,7755,-7755,7755
65,7,4,second,30,10,1000,-1000,1000,8206,-8206,8206
65,7,4,second,30,11,1000,-1000,1000,8615,-8615,8615
