n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
900,12,-9,first,0,40000,19156706,23488962,9230213796,13842007986,11248705489,4332256,574810804
900,15,0,second,0,40000,19125249,23475073,9201765433,13825388095,11223480456,4349824,580192616
900,12,-9,first,1,40000,19140410,23485286,9214704838,13838472226,11237281566,4344876,578613932
900,15,0,second,1,40000,19133459,23488968,9209984425,13842172664,11234796999,4355509,582563091
900,12,-9,first,2,40000,19145140,23474471,9219890400,13825226861,11234555003,4329331,576007255
900,15,0,second,2,40000,19138859,23470896,9214338923,13820096534,11229044474,4332037,576346509
900,12,-9,first,3,40000,19133399,23482946,9209145017,13834944854,11231905163,4349547,580279545
900,15,0,second,3,40000,19136125,23483203,9211693627,13834953293,11233544370,4347078,579558180
900,12,-9,first,4,40000,19142388,23491909,9217615978,13846023109,11241902791,4349521,579833505
900,15,0,second,4,40000,19151548,23472729,9225696812,13822084217,11237910645,4321181,571959739
900,12,-9,first,5,40000,19155411,23475211,9228891337,13826224387,11241109579,4319800,572896566
900,15,0,second,5,40000,19147294,23471045,9222414146,13820319451,11234231048,4323751,574271501
900,12,-9,first,6,40000,19136290,23490432,9211416048,13844199812,11237478575,4354142,580658710
900,15,0,second,6,40000,19132821,23472842,9209519141,13822479396,11227239741,4340021,577519055
900,12,-9,first,7,40000,19144167,23478039,9218784943,13829301099,11236152882,4333872,575780278
900,15,0,second,7,40000,19148742,23484625,9223746674,13837116207,11242409030,4335883,576044821
900,12,-9,first,8,40000,19143632,23481834,9218138736,13833618312,11238014012,4338202,575729024
900,15,0,second,8,40000,19119831,23474928,9196817995,13825005426,11219679396,4355097,582464629
900,12,-9,first,9,40000,19126388,23490554,9203082752,13844143844,11231515783,4364166,584195030
900,15,0,second,9,40000,19141919,23483594,9217561307,13835183802,11237017631,4341675,578709847
900,12,-9,first,10,40000,19132357,23475981,9208066555,13826623521,11228222116,4343624,578245844
900,15,0,second,10,40000,19126557,23484378,9203228689,13837283720,11229222718,4357821,582066973
900,12,-9,first,11,40000,19136894,23479116,9212822318,13830045208,11231742782,4342222,579381962
900,15,0,second,11,40000,19142984,23483515,9217998720,13835030201,11238219320,4340531,576590281
900,12,-9,first,12,40000,19134968,23477691,9210529888,13828450769,11230251345,4342723,578477967
900,15,0,second,12,40000,19140203,23482839,9215869629,13835107909,11236400102,4342636,578177334
900,12,-9,first,13,40000,19131743,23480322,9207643287,13831986486,11229936312,4348579,579757149
900,15,0,second,13,40000,19144906,23477391,9220162766,13827420305,11236031516,4332485,575520039
900,12,-9,first,14,40000,19145493,23482600,9220198217,13834282644,11239202306,4337107,576076249
900,15,0,second,14,40000,19143435,23472646,9218036125,13822349696,11232919425,4329211,574546971
900,12,-9,first,15,40000,19128050,23486114,9204000516,13839405764,11230536967,4358064,582332346
900,15,0,second,15,40000,19132915,23479204,9208633809,13830431504,11230376406,4346289,578312501
900,12,-9,first,16,40000,19142756,23474548,9217457172,13825287306,11233630299,4331792,575483880
900,15,0,second,16,40000,19148782,23469494,9223996758,13819327256,11235101861,4320712,573120292
900,12,-9,first,17,40000,19153857,23493621,9227596263,13847400889,11249183559,4339764,576630034
900,15,0,second,17,40000,19129768,23476126,9205574080,13826831476,11226253727,4346358,579898102
900,12,-9,first,18,40000,19154369,23482603,9228143903,13834272421,11243989239,4328234,574437846
900,15,0,second,18,40000,19151554,23480197,9226814894,13830767781,11241776458,4328643,574029759
900,12,-9,first,19,40000,19159705,23488222,9233252585,13841545456,11249798904,4328517,575200233
900,15,0,second,19,40000,19142755,23486284,9218121223,13839429080,11239381993,4343529,578786317
900,12,-9,first,20,40000,19148580,23490013,9223211166,13843447093,11244137464,4341433,578383331
900,15,0,second,20,40000,19138278,23478779,9213977576,13829635773,11232727727,4340501,578157895
900,12,-9,first,21,40000,19150999,23473203,9224336871,13823082949,11237616628,4322204,572186564
900,15,0,second,21,40000,19146639,23476024,9221593369,13826570856,11236725625,4329385,574712975
900,12,-9,first,22,40000,19146512,23479193,9220778808,13830165453,11237599177,4332681,575745907
900,15,0,second,22,40000,19135737,23480073,9211603259,13831619227,11232385395,4344336,578451696
900,12,-9,first,23,40000,19145966,23475543,9220928928,13826075369,11236081027,4329577,574842243
900,15,0,second,23,40000,19121614,23478932,9198259112,13829078236,11223040411,4357318,581256526
900,12,-9,first,24,40000,19143219,23485343,9218112319,13838509971,11239183545,4342124,578255200
900,15,0,second,24,40000,19129587,23472591,9206109785,13822713533,11224605729,4343004,579611860
900,12,-9,first,25,40000,19152878,23490903,9226937670,13844784071,11247424084,4338025,576873573
900,15,0,second,25,40000,19136545,23478541,9212149087,13829563445,11232203726,4341996,577305080
900,12,-9,first,26,40000,19145123,23483993,9220516345,13836580273,11239137105,4338870,578822408
900,15,0,second,26,40000,19131421,23479702,9206814113,13831454454,11229299689,4348281,579669189
900,12,-9,first,27,40000,19150241,23480934,9224892753,13833021090,11241448927,4330693,575015989
900,15,0,second,27,40000,19133967,23474624,9210002503,13825383754,11228647897,4340657,578090463
900,12,-9,first,28,40000,19147214,23475474,9222073744,13825682608,11236326072,4328260,575104208
900,15,0,second,28,40000,19153094,23480538,9227828054,13831966714,11242628824,4327444,574537120
900,12,-9,first,29,40000,19153047,23482724,9226725495,13835133020,11243328338,4329677,575201839
900,15,0,second,29,40000,19137234,23472213,9212329806,13822006935,11228436277,4334979,577464187
900,12,-9,first,30,40000,19144090,23483194,9218657072,13835508534,11238707420,4339104,576750766
900,15,0,second,30,40000,19139251,23478181,9214986117,13828832787,11233337455,4338930,577143994
900,12,-9,first,31,40000,19138662,23472851,9212991118,13822537603,11230514578,4334189,574499565
900,15,0,second,31,40000,19123412,23487354,9200227082,13839954404,11228530304,4363942,583120878
900,12,-9,first,32,40000,19157660,23493204,9231095092,13847784118,11251005632,4335544,576867946
900,15,0,second,32,40000,19121440,23466443,9197828560,13815087929,11217496700,4345003,577923089
900,12,-9,first,33,40000,19145017,23483797,9219073801,13836169885,11239021441,4338780,577200804
900,15,0,second,33,40000,19139406,23487290,9215306694,13839976442,11237920576,4347884,579441984
900,12,-9,first,34,40000,19156473,23479526,9229677591,13831376930,11244049735,4323053,572955051
900,15,0,second,34,40000,19137818,23484553,9213254864,13836727913,11235234338,4346735,579514101
900,12,-9,first,35,40000,19137623,23486877,9212488553,13840114345,11236165256,4349254,580272386
900,15,0,second,35,40000,19119155,23487341,9195186863,13838958135,11225664936,4368186,582815126
900,12,-9,first,36,40000,19156719,23496079,9231218201,13850506457,11251873348,4339360,577977962
900,15,0,second,36,40000,19136861,23461253,9212496533,13809156673,11223469963,4324392,574713280
900,12,-9,first,37,40000,19133687,23488095,9209168679,13841104677,11234881569,4354408,580510218
900,15,0,second,37,40000,19140357,23477395,9216647193,13827830861,11234077457,4337038,576323140
900,12,-9,first,38,40000,19130011,23482456,9205367497,13834772528,11229753462,4352445,580633101
900,15,0,second,38,40000,19139364,23476290,9214803350,13827153912,11232350841,4336926,577255580
900,12,-9,first,39,40000,19138354,23478090,9212819840,13828929278,11232876349,4339736,575996420
900,15,0,second,39,40000,19144207,23480908,9219500651,13833025540,11237270387,4336701,577985417
900,12,-9,first,40,40000,19145243,23489878,9219723955,13842972030,11242122138,4344635,578451709
900,15,0,second,40,40000,19135348,23485347,9210895988,13837630427,11234431523,4349999,579663369
900,12,-9,first,41,40000,19150954,23487796,9225409746,13840838540,11244634268,4336842,576979750
900,15,0,second,41,40000,19132166,23467533,9208670774,13817111669,11223185799,4335367,579410845
900,12,-9,first,42,40000,19145645,23489860,9220377673,13843125396,11242901029,4344215,577701011
900,15,0,second,42,40000,19143956,23479757,9218604572,13831349591,11236729763,4335801,576494637
900,12,-9,first,43,40000,19143458,23486510,9218225080,13839593488,11239864991,4343052,578088586
900,15,0,second,43,40000,19141680,23475357,9216788802,13825851417,11233171063,4333677,576298093
900,12,-9,first,44,40000,19136619,23486466,9212385175,13840383742,11235850722,4349847,581067473
900,15,0,second,44,40000,19133217,23473239,9209058809,13823011523,11226797797,4340022,578474738
900,12,-9,first,45,40000,19138634,23474181,9212890996,13825158833,11230652788,4335547,576744253
