n,a,b,orientation,batch,samples,kind,k,count
130,9,7,first,0,1000,minus,47,1
130,9,7,first,0,1000,minus,50,1
130,9,7,first,0,1000,minus,52,1
130,9,7,first,0,1000,minus,53,2
130,9,7,first,0,1000,minus,54,3
130,9,7,first,0,1000,minus,55,2
130,9,7,first,0,1000,minus,56,5
130,9,7,first,0,1000,minus,57,2
130,9,7,first,0,1000,minus,58,6
130,9,7,first,0,1000,minus,59,4
130,9,7,first,0,1000,minus,60,11
130,9,7,first,0,1000,minus,61,14
130,9,7,first,0,1000,minus,62,18
130,9,7,first,0,1000,minus,63,11
130,9,7,first,0,1000,plus,63,3
130,9,7,first,0,1000,minus,64,15
130,9,7,first,0,1000,plus,64,2
130,9,7,first,0,1000,minus,65,32
130,9,7,first,0,1000,plus,65,3
130,9,7,first,0,1000,minus,66,22
130,9,7,first,0,1000,plus,66,1
130,9,7,first,0,1000,minus,67,39
130,9,7,first,0,1000,plus,67,2
130,9,7,first,0,1000,minus,68,39
130,9,7,first,0,1000,plus,68,5
130,9,7,first,0,1000,minus,69,41
130,9,7,first,0,1000,plus,69,12
130,9,7,first,0,1000,minus,70,44
130,9,7,first,0,1000,plus,70,11
130,9,7,first,0,1000,minus,71,59
130,9,7,first,0,1000,plus,71,17
130,9,7,first,0,1000,minus,72,55
130,9,7,first,0,1000,plus,72,18
130,9,7,first,0,1000,minus,73,80
130,9,7,first,0,1000,plus,73,28
130,9,7,first,0,1000,minus,74,66
130,9,7,first,0,1000,plus,74,30
130,9,7,first,0,1000,minus,75,54
130,9,7,first,0,1000,plus,75,39
130,9,7,first,0,1000,minus,76,52
130,9,7,first,0,1000,plus,76,39
130,9,7,first,0,1000,minus,77,61
130,9,7,first,0,1000,plus,77,44
130,9,7,first,0,1000,minus,78,48
130,9,7,first,0,1000,plus,78,66
130,9,7,first,0,1000,minus,79,46
130,9,7,first,0,1000,plus,79,65
130,9,7,first,0,1000,minus,80,49
130,9,7,first,0,1000,plus,80,61
130,9,7,first,0,1000,minus,81,32
130,9,7,first,0,1000,plus,81,65
130,9,7,first,0,1000,minus,82,20
130,9,7,first,0,1000,plus,82,57
130,9,7,first,0,1000,minus,83,28
130,9,7,first,0,1000,plus,83,51
130,9,7,first,0,1000,minus,84,14
130,9,7,first,0,1000,plus,84,52
130,9,7,first,0,1000,minus,85,10
130,9,7,first,0,1000,plus,85,51
130,9,7,first,0,1000,minus,86,3
130,9,7,first,0,1000,plus,86,51
130,9,7,first,0,1000,minus,87,3
130,9,7,first,0,1000,plus,87,45
130,9,7,first,0,1000,minus,88,2
130,9,7,first,0,1000,plus,88,40
130,9,7,first,0,1000,minus,89,4
130,9,7,first,0,1000,plus,89,33
130,9,7,first,0,1000,plus,90,18
130,9,7,first,0,1000,minus,91,1
130,9,7,first,0,1000,plus,91,23
130,9,7,first,0,1000,plus,92,20
130,9,7,first,0,1000,plus,93,12
130,9,7,first,0,1000,plus,94,10
130,9,7,first,0,1000,plus,95,7
130,9,7,first,0,1000,plus,96,8
130,9,7,first,0,1000,plus,97,5
130,9,7,first,0,1000,plus,98,1
130,9,7,first,0,1000,plus,99,2
130,9,7,first,0,1000,plus,101,3
130,11,3,second,0,1000,minus,37,1
130,11,3,second,0,1000,minus,44,1
130,11,3,second,0,1000,minus,47,1
130,11,3,second,0,1000,minus,51,1
130,11,3,second,0,1000,minus,52,3
130,11,3,second,0,1000,minus,53,2
130,11,3,second,0,1000,minus,54,3
130,11,3,second,0,1000,minus,56,4
130,11,3,second,0,1000,minus,57,4
130,11,3,second,0,1000,minus,58,9
130,11,3,second,0,1000,minus,59,8
130,11,3,second,0,1000,minus,60,11
130,11,3,second,0,1000,minus,61,14
130,11,3,second,0,1000,minus,62,9
130,11,3,second,0,1000,minus,63,19
130,11,3,second,0,1000,plus,63,1
130,11,3,second,0,1000,minus,64,17
130,11,3,second,0,1000,plus,64,1
130,11,3,second,0,1000,minus,65,22
130,11,3,second,0,1000,plus,65,4
130,11,3,second,0,1000,minus,66,16
130,11,3,second,0,1000,plus,66,3
130,11,3,second,0,1000,minus,67,32
130,11,3,second,0,1000,plus,67,4
130,11,3,second,0,1000,minus,68,35
130,11,3,second,0,1000,plus,68,6
130,11,3,second,0,1000,minus,69,34
130,11,3,second,0,1000,plus,69,5
130,11,3,second,0,1000,minus,70,48
130,11,3,second,0,1000,plus,70,9
130,11,3,second,0,1000,minus,71,67
130,11,3,second,0,1000,plus,71,16
130,11,3,second,0,1000,minus,72,46
130,11,3,second,0,1000,plus,72,18
130,11,3,second,0,1000,minus,73,51
130,11,3,second,0,1000,plus,73,16
130,11,3,second,0,1000,minus,74,66
130,11,3,second,0,1000,plus,74,27
130,11,3,second,0,1000,minus,75,56
130,11,3,second,0,1000,plus,75,31
130,11,3,second,0,1000,minus,76,58
130,11,3,second,0,1000,plus,76,35
130,11,3,second,0,1000,minus,77,58
130,11,3,second,0,1000,plus,77,33
130,11,3,second,0,1000,minus,78,56
130,11,3,second,0,1000,plus,78,60
130,11,3,second,0,1000,minus,79,40
130,11,3,second,0,1000,plus,79,65
130,11,3,second,0,1000,minus,80,57
130,11,3,second,0,1000,plus,80,63
130,11,3,second,0,1000,minus,81,36
130,11,3,second,0,1000,plus,81,58
130,11,3,second,0,1000,minus,82,26
130,11,3,second,0,1000,plus,82,59
130,11,3,second,0,1000,minus,83,17
130,11,3,second,0,1000,plus,83,65
130,11,3,second,0,1000,minus,84,24
130,11,3,second,0,1000,plus,84,53
130,11,3,second,0,1000,minus,85,17
130,11,3,second,0,1000,plus,85,54
130,11,3,second,0,1000,minus,86,17
130,11,3,second,0,1000,plus,86,53
130,11,3,second,0,1000,minus,87,3
130,11,3,second,0,1000,plus,87,39
130,11,3,second,0,1000,minus,88,4
130,11,3,second,0,1000,plus,88,32
130,11,3,second,0,1000,minus,89,4
130,11,3,second,0,1000,plus,89,33
130,11,3,second,0,1000,minus,90,1
130,11,3,second,0,1000,plus,90,32
130,11,3,second,0,1000,minus,91,2
130,11,3,second,0,1000,plus,91,34
130,11,3,second,0,1000,plus,92,22
130,11,3,second,0,1000,plus,93,17
130,11,3,second,0,1000,plus,94,12
