n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
145,12,1,first,0,500,40829,45390,3361839,4144998,3719010,4561,68817
145,9,8,second,0,500,40682,45277,3340072,4124973,3697757,4595,69531
145,12,1,first,1,500,40899,45473,3371483,4159147,3730542,4574,69546
145,9,8,second,1,500,40977,45459,3383345,4156669,3737351,4482,65312
145,12,1,first,2,500,40575,45328,3317965,4132758,3688579,4753,73565
145,9,8,second,2,500,40945,45202,3381055,4110648,3714732,4257,62239
145,12,1,first,3,500,40924,45593,3379392,4180571,3743940,4669,72083
145,9,8,second,3,500,40707,45428,3338075,4151160,3707853,4721,73529
145,12,1,first,4,500,40924,45358,3376850,4138188,3723487,4434,68064
145,9,8,second,4,500,40717,45452,3343079,4157108,3715007,4735,70173
145,12,1,first,5,500,40918,45602,3373344,4182070,3742966,4684,69482
145,9,8,second,5,500,40721,45512,3345207,4166710,3718491,4791,74935
145,12,1,first,6,500,40898,45562,3373310,4176784,3739500,4664,71094
145,9,8,second,6,500,40822,45450,3357910,4155834,3721931,4628,69882
145,12,1,first,7,500,40577,45652,3319223,4190864,3714806,5075,80475
145,9,8,second,7,500,40854,45519,3365414,4169659,3731336,4665,72401
145,12,1,first,8,500,40978,45594,3385458,4182052,3749041,4616,69428
145,9,8,second,8,500,40776,45454,3355402,4159706,3719505,4678,76098
145,12,1,first,9,500,40524,45414,3315672,4151876,3694511,4890,78526
145,9,8,second,9,500,40967,45549,3382633,4173555,3744899,4582,66390
145,12,1,first,10,500,40561,45277,3317983,4122469,3683908,4716,72636
145,9,8,second,10,500,40803,45657,3358641,4193507,3738432,4854,75284
145,12,1,first,11,500,40684,45628,3337346,4185974,3723267,4944,76786
145,9,8,second,11,500,41003,45334,3389715,4134694,3732226,4331,59957
145,12,1,first,12,500,40851,45279,3367075,4125145,3712858,4428,66504
145,9,8,second,12,500,40703,45313,3339655,4132487,3701199,4610,69744
145,12,1,first,13,500,40990,45544,3388530,4170802,3745879,4554,67574
145,9,8,second,13,500,40892,45564,3368612,4176878,3738314,4672,68862
145,12,1,first,14,500,40877,45507,3371169,4166887,3732040,4630,73976
145,9,8,second,14,500,40922,45533,3375648,4171913,3739438,4611,68685
145,12,1,first,15,500,40644,45368,3332470,4140916,3701514,4724,70358
145,9,8,second,15,500,40960,45947,3383640,4245413,3773993,4987,81067
145,12,1,first,16,500,40916,45576,3374826,4180002,3741411,4660,72006
145,9,8,second,16,500,40873,45520,3366981,4170728,3734552,4647,68605
145,12,1,first,17,500,40563,45432,3318371,4153706,3696180,4869,79717
145,9,8,second,17,500,40762,45569,3350648,4176657,3727304,4807,72697
145,12,1,first,18,500,40721,45392,3342699,4146538,3710523,4671,68191
145,9,8,second,18,500,40970,45569,3384270,4177937,3747067,4599,68073
145,12,1,first,19,500,40754,45581,3348084,4177591,3726520,4827,72635
145,9,8,second,19,500,41127,45839,3410303,4229039,3783570,4712,72202
