n,a,b,orientation,batch,samples,k,sum_q,sum_q2,sum_gate01,sum_gate12,sum_inactive_gate01,sum_inactive_gate12,sum_active_S,sum_active_D,sum_inactive_S,sum_inactive_D,sum_site_S,sum_site_D,sum_J_S_re,sum_J_S_im,sum_J_D_re,sum_J_D_im,sum_q_J_D_re,sum_q_J_D_im,sum_local_S,sum_local_D
130,9,7,first,0,1000,58,-977,977,4,0,0,4,288,-288,288,288,288,-288,-253.099171597633136095,137.422011834319526627,253.099171597633136095,-137.422011834319526627,-253.099171597633136095,137.422011834319526627,72,-72
130,9,7,first,0,1000,59,-973,973,11,0,0,11,781,-781,781,781,781,-781,-561.56378698224852071,304.905088757396449704,561.56378698224852071,-304.905088757396449704,-561.56378698224852071,304.905088757396449704,71,-71
130,9,7,first,0,1000,60,-962,962,14,0,0,14,980,-980,980,980,980,-980,-861.240236686390532544,467.616568047337278107,861.240236686390532544,-467.616568047337278107,-861.240236686390532544,467.616568047337278107,350,-350
130,9,7,first,0,1000,61,-948,948,18,0,0,18,1242,-1242,1242,1242,1242,-1242,-848.936804733727810651,460.936331360946745562,848.936804733727810651,-460.936331360946745562,-848.936804733727810651,460.936331360946745562,-138,138
130,9,7,first,0,1000,62,-930,930,11,3,3,11,952,-544,952,544,952,-544,-597.595266272189349112,324.46863905325443787,358.557159763313609467,-194.681183431952662722,-478.07621301775147929,259.574911242603550296,-68,-68
130,9,7,first,0,1000,63,-916,922,15,2,2,15,1139,-871,1139,871,1139,-871,-883.210650887573964497,479.545562130177514793,647.687810650887573964,-351.666745562130177515,-765.449230769230769231,415.606153846153846154,0,134
130,9,7,first,0,1000,64,-899,909,32,3,3,32,2310,-1914,2310,1914,2310,-1914,-1914.06248520710059172,1039.25396449704142012,1566.05112426035502959,-850.298698224852071006,-1740.05680473372781065,944.776331360946745562,66,66
130,9,7,first,0,1000,65,-864,880,22,1,1,22,1495,-1365,1495,1365,1495,-1365,-971.092307692307692308,527.261538461538461538,1085.33846153846153846,-589.292307692307692308,-1028.21538461538461538,558.276923076923076923,195,-65
130,9,7,first,0,1000,66,-841,859,39,2,2,39,2624,-2368,2624,2368,2624,-2368,-1518.59502958579881657,824.532071005917159763,1518.59502958579881657,-824.532071005917159763,-1518.59502958579881657,824.532071005917159763,448,-192
130,9,7,first,0,1000,67,-800,822,39,5,5,39,2772,-2142,2772,2142,2772,-2142,-1882.4250887573964497,1022.07621301775147929,1328.7706508875739645,-721.465562130177514793,-1605.5978698224852071,871.770887573964497041,189,-63
130,9,7,first,0,1000,68,-756,788,41,12,12,41,3286,-1798,3286,1798,3286,-1798,-2124.97846153846153846,1153.77230769230769231,1580.11218934911242604,-857.933254437869822485,-1852.54532544378698225,1005.8527810650887574,62,186
130,9,7,first,0,1000,69,-703,759,44,11,11,44,3355,-2013,3355,2013,3355,-2013,-1983.48899408284023669,1076.94958579881656805,1018.54840236686390533,-553.028165680473372781,-1501.01869822485207101,814.988875739644970414,305,-183
130,9,7,first,0,1000,70,-648,726,59,17,17,59,4560,-2520,4560,2520,4560,-2520,-3163.73964497041420118,1717.77514792899408284,2003.70177514792899408,-1087.9242603550295858,-2583.72071005917159763,1402.84970414201183432,-60,60
130,9,7,first,0,1000,71,-572,684,55,18,18,55,4307,-2183,4307,2183,4307,-2183,-2540.65869822485207101,1379.46887573964497041,1503.65514792899408284,-816.420355029585798817,-2022.15692307692307692,1097.94461538461538462,118,0
130,9,7,first,0,1000,72,-499,647,80,28,28,80,6264,-3016,6264,3016,6264,-3016,-3975.76615384615384615,2158.67076923076923077,1936.91171597633136095,-1051.66011834319526627,-2956.33893491124260355,1605.16544378698224852,116,116
130,9,7,first,0,1000,73,-391,595,66,30,30,66,5472,-2052,5472,2052,5472,-2052,-3706.84828402366863905,2012.65988165680473373,1202.22106508875739645,-652.754556213017751479,-2454.53467455621301775,1332.7072189349112426,171,-285
130,9,7,first,0,1000,74,-295,559,54,39,39,54,5208,-840,5208,840,5208,-840,-3986.31195266272189349,2164.39668639053254438,344.496094674556213018,-187.046627218934911243,-2165.40402366863905325,1175.72165680473372781,-728,728
130,9,7,first,0,1000,75,-202,544,52,39,39,52,5005,-715,5005,715,5005,-715,-2271.74082840236686391,1233.45798816568047337,628.353846153846153846,-341.169230769230769231,-1450.04733727810650888,787.313609467455621302,275,165
130,9,7,first,0,1000,76,-111,531,61,44,44,61,5670,-918,5670,918,5670,-918,-3084.64615384615384615,1674.83076923076923077,806.753609467455621302,-438.032662721893491124,-1945.69988165680473373,1056.43171597633136095,432,540
130,9,7,first,0,1000,77,-6,514,48,66,66,48,6042,954,6042,-954,6042,954,-3633.02769230769230769,1972.57846153846153846,186.309112426035502959,-101.157869822485207101,-1909.66840236686390533,1036.86816568047337278,106,-212
130,9,7,first,0,1000,78,108,532,46,65,65,46,5772,988,5772,-988,5772,988,-3518.78153846153846154,1910.54769230769230769,-776.873846153846153846,421.809230769230769231,-1370.95384615384615385,744.369230769230769231,104,312
130,9,7,first,0,1000,79,219,551,49,61,61,49,5610,612,5610,-612,5610,612,-3999.76064378698224852,2115.98746508875739645,-1020.03959289940828402,609.549102958579881657,-1489.86052544378698225,753.219181065088757396,102,102
130,9,7,first,0,1000,80,329,563,32,65,65,32,4850,1650,4850,-1650,4850,1650,-3174.33988165680473373,1668.91171597633136095,-1504.58840236686390533,762.308165680473372781,-834.875739644970414201,453.301775147928994083,50,250
130,9,7,first,0,1000,81,426,596,20,57,57,20,3773,1813,3773,-1813,3773,1813,-2110.03857988165680473,1145.66059171597633136,-990.426272189349112426,537.759053254437869822,-559.806153846153846154,303.950769230769230769,-196,294
130,9,7,first,0,1000,82,503,633,28,51,51,28,3792,1104,3792,-1104,3792,1104,-1898.24378698224852071,1030.6650887573964497,-1054.57988165680473373,572.591715976331360947,-421.831952662721893491,229.036686390532544379,-336,240
130,9,7,first,0,1000,83,582,656,14,52,52,14,3102,1786,3102,-1786,3102,1786,-2147.82769230769230769,1166.17846153846153846,-1239.13136094674556213,672.795266272189349112,-454.348165680473372781,246.691597633136094675,47,-47
130,9,7,first,0,1000,84,648,694,10,51,51,10,2806,1886,2806,-1886,2806,1886,-1900.00142011834319527,1031.61940828402366864,-1253.19242603550295858,680.429822485207100592,-323.404497041420118343,175.594792899408284024,-92,0
130,9,7,first,0,1000,85,709,735,3,51,51,3,2430,2160,2430,-2160,2430,2160,-1740.05680473372781065,944.776331360946745562,-1660.96331360946745562,901.831952662721893491,-39.5467455621301775148,21.4721893491124260355,-45,-45
130,9,7,first,0,1000,86,763,783,3,45,45,3,2112,1848,2112,-1848,2112,1848,-1237.37372781065088757,671.840946745562130178,-1160.0378698224852071,629.850887573964497041,-38.6679289940828402367,20.995029585798816568,-176,-88
130,9,7,first,0,1000,87,811,825,2,40,40,2,1806,1634,1806,-1634,1806,1634,-1209.25159763313609467,656.571834319526627219,-1058.09514792899408284,574.500355029585798817,-75.5782248520710059172,41.0357396449704142012,-430,-344
130,9,7,first,0,1000,88,853,863,4,33,33,4,1554,1218,1554,-1218,1554,1218,-1144.21917159763313609,621.262011834319526627,-1144.21917159763313609,621.262011834319526627,0,0,84,0
130,9,7,first,0,1000,89,890,892,0,18,18,0,738,738,738,-738,738,738,-504.440710059171597633,273.88970414201183432,-504.440710059171597633,273.88970414201183432,0,0,-82,-82
130,9,7,first,0,1000,90,908,910,1,23,23,1,960,880,960,-880,960,880,-492.13727810650887574,267.209467455621301775,-421.831952662721893491,229.036686390532544379,-35.1526627218934911243,19.0863905325443786982,120,120
130,9,7,first,0,1000,91,932,932,0,20,20,0,780,780,780,-780,780,780,-616.929230769230769231,334.966153846153846154,-616.929230769230769231,334.966153846153846154,0,0,-39,-39
130,9,7,first,0,1000,92,952,952,0,12,12,0,456,456,456,-456,456,456,-200.370177514792899408,108.79242603550295858,-200.370177514792899408,108.79242603550295858,0,0,-228,-228
130,9,7,first,0,1000,93,964,964,0,10,10,0,370,370,370,-370,370,370,-325.162130177514792899,176.549112426035502959,-325.162130177514792899,176.549112426035502959,0,0,74,74
130,9,7,first,0,1000,94,974,974,0,7,7,0,252,252,252,-252,252,252,-158.186982248520710059,85.888757396449704142,-158.186982248520710059,85.888757396449704142,0,0,-72,-72
130,9,7,first,0,1000,95,981,981,0,8,8,0,280,280,280,-280,280,280,-246.06863905325443787,133.604733727810650888,-246.06863905325443787,133.604733727810650888,0,0,70,70
130,9,7,first,0,1000,96,989,989,0,5,5,0,170,170,170,-170,170,170,-149.398816568047337278,81.1171597633136094675,-149.398816568047337278,81.1171597633136094675,0,0,0,0
130,9,7,first,0,1000,97,994,994,0,1,1,0,33,33,33,-33,33,33,29.0009467455621301775,-15.746272189349112426,29.0009467455621301775,-15.746272189349112426,0,0,-33,-33
130,9,7,first,0,1000,98,995,995,0,2,2,0,64,64,64,-64,64,64,0,0,0,0,0,0,-64,-64
130,9,7,first,0,1000,99,997,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,100,997,997,0,3,3,0,90,90,90,-90,90,90,-79.0934911242603550296,42.944378698224852071,-79.0934911242603550296,42.944378698224852071,0,0,-30,-30
130,9,7,first,0,1000,101,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,102,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,103,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,104,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,105,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,106,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,107,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,108,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,109,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,110,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,111,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,112,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,113,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,114,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,115,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,116,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,117,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,118,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,119,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,120,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,121,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,122,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,123,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,124,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,125,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,126,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,127,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,128,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,0,1000,129,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,0,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,1,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,2,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,3,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,4,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,5,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,6,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,7,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,8,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,9,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,10,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,11,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,12,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,13,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,14,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,15,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,16,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,17,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,18,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,19,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,20,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,21,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,22,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,23,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,24,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,25,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,26,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,27,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,28,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,29,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,30,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,31,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,32,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,33,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,34,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,35,-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,36,-1000,1000,1,0,0,1,94,-94,94,94,94,-94,45.5427218934911242604,82.2305325443786982249,-45.5427218934911242604,-82.2305325443786982249,45.5427218934911242604,82.2305325443786982249,0,0
130,11,3,second,0,1000,37,-999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,38,-999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,39,-999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,40,-999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,41,-999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,42,-999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,43,-999,999,1,0,0,1,87,-87,87,87,87,-87,42.151242603550295858,76.1069822485207100592,-42.151242603550295858,-76.1069822485207100592,42.151242603550295858,76.1069822485207100592,0,0
130,11,3,second,0,1000,44,-998,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,45,-998,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,46,-998,998,1,0,0,1,84,-84,84,84,84,-84,40.6977514792899408284,73.4826035502958579882,-40.6977514792899408284,-73.4826035502958579882,40.6977514792899408284,73.4826035502958579882,0,0
130,11,3,second,0,1000,47,-997,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,48,-997,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,49,-997,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,50,-997,997,1,0,0,1,80,-80,80,80,80,-80,38.7597633136094674556,69.9834319526627218935,-38.7597633136094674556,-69.9834319526627218935,38.7597633136094674556,69.9834319526627218935,80,-80
130,11,3,second,0,1000,51,-996,996,3,0,0,3,237,-237,237,237,237,-237,114.825798816568047337,207.325917159763313609,-114.825798816568047337,-207.325917159763313609,114.825798816568047337,207.325917159763313609,0,0
130,11,3,second,0,1000,52,-993,993,2,0,0,2,156,-156,156,156,156,-156,75.5815384615384615385,136.467692307692307692,-75.5815384615384615385,-136.467692307692307692,75.5815384615384615385,136.467692307692307692,0,0
130,11,3,second,0,1000,53,-991,991,3,0,0,3,231,-231,231,231,231,-231,111.918816568047337278,202.077159763313609467,-111.918816568047337278,-202.077159763313609467,111.918816568047337278,202.077159763313609467,-77,77
130,11,3,second,0,1000,54,-988,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,0,1000,55,-988,988,4,0,0,4,300,-300,300,300,300,-300,145.349112426035502959,262.437869822485207101,-145.349112426035502959,-262.437869822485207101,145.349112426035502959,262.437869822485207101,0,0
130,11,3,second,0,1000,56,-984,984,4,0,0,4,296,-296,296,296,296,-296,143.411124260355029586,258.938698224852071006,-143.411124260355029586,-258.938698224852071006,143.411124260355029586,258.938698224852071006,0,0
