n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
130,9,7,first,0,1000,73088,81616,5384810,6702746,5986070,8528,115416
130,11,3,second,0,1000,73583,82512,5465301,6853486,6093665,8929,131457
130,9,7,first,1,1000,73089,81569,5389309,6694881,5983593,8480,117004
130,11,3,second,1,1000,72786,81663,5341940,6710815,5961791,8877,129173
130,9,7,first,2,1000,73146,81805,5399374,6735121,6005992,8659,122511
130,11,3,second,2,1000,72837,81464,5350297,6675938,5952066,8627,122103
130,9,7,first,3,1000,72937,81908,5368395,6750470,5994191,8971,130483
130,11,3,second,3,1000,73390,81926,5434320,6753112,6032777,8536,121878
130,9,7,first,4,1000,73077,81973,5387187,6765507,6010375,8896,131944
130,11,3,second,4,1000,73592,82036,5462616,6769136,6059155,8444,113442
130,9,7,first,5,1000,73571,82190,5453731,6797350,6066452,8619,118177
130,11,3,second,5,1000,73197,81918,5406967,6751294,6018556,8721,121149
130,9,7,first,6,1000,72882,81708,5361012,6719422,5977222,8826,125990
130,11,3,second,6,1000,73040,81463,5378220,6675177,5967826,8423,117745
130,9,7,first,7,1000,73655,82028,5470911,6772100,6062098,8373,118815
130,11,3,second,7,1000,73004,82041,5375926,6776495,6010173,9037,132075
130,9,7,first,8,1000,73161,81843,5396585,6741627,6008758,8682,120696
130,11,3,second,8,1000,73385,81907,5432973,6751471,6033575,8522,117294
130,9,7,first,9,1000,72918,81840,5362884,6739638,5985436,8922,131650
130,11,3,second,9,1000,73117,81966,5391033,6759780,6013218,8849,124377
130,9,7,first,10,1000,73103,81746,5387987,6722648,5994794,8643,121047
130,11,3,second,10,1000,73282,81795,5417612,6730735,6015076,8513,118195
130,9,7,first,11,1000,73094,81806,5388336,6737232,6001807,8712,121954
130,11,3,second,11,1000,73358,81901,5427562,6753779,6028596,8543,124149
130,9,7,first,12,1000,73266,82062,5413686,6776046,6033343,8796,123046
130,11,3,second,12,1000,73300,81807,5420150,6737255,6020344,8507,116717
130,9,7,first,13,1000,72920,81672,5364348,6711400,5974656,8752,126436
130,11,3,second,13,1000,73066,81856,5386584,6743414,6003625,8790,122748
130,9,7,first,14,1000,73290,82018,5420710,6767054,6031266,8728,125232
130,11,3,second,14,1000,73161,81850,5399217,6745080,6011644,8689,121009
130,9,7,first,15,1000,73237,81625,5409555,6703677,5999147,8388,114938
130,11,3,second,15,1000,72846,81791,5352622,6732663,5979972,8945,125341
130,9,7,first,16,1000,73063,81764,5383887,6726502,5993497,8701,123395
130,11,3,second,16,1000,73342,82086,5424442,6779580,6039039,8744,125944
130,9,7,first,17,1000,73287,81719,5412719,6718599,6007108,8432,117102
130,11,3,second,17,1000,73171,81812,5399687,6734864,6005989,8641,122573
130,9,7,first,18,1000,73073,82088,5383239,6782946,6018212,9015,129761
130,11,3,second,18,1000,72951,81545,5368257,6690351,5969671,8594,119266
130,9,7,first,19,1000,72976,81572,5369148,6696994,5972283,8596,121576
130,11,3,second,19,1000,73210,81851,5406910,6741497,6012265,8641,123877
