n,a,b,orientation,batch,samples,k1,k2,direct_0_to_2,site01,site12,line_null,ell_u,ell_v,iota01,iota12,physical_x,physical_y,chi4_re,chi4_im,mark01_valid,mark01_axis,mark01_diagonal,mark01_landed,mark01_h4,mark12_valid,mark12_axis,mark12_diagonal,mark12_landed,mark12_h4,count
145,12,1,first,0,500,69,80,0,49,111,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,69,86,0,50,68,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,0,1,1,-1,1,0,0,0,0,1
145,12,1,first,0,500,69,94,0,56,3,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,1,0,1,1,1
145,12,1,first,0,500,69,105,0,81,89,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,70,78,0,73,28,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,70,80,0,70,85,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,70,81,0,76,18,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,1,1,0,1
145,12,1,first,0,500,70,86,0,20,76,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,70,88,0,24,94,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,70,88,0,142,136,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,70,92,0,10,41,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,70,94,0,37,66,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,70,94,0,60,43,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,70,96,0,9,15,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,0,0,0,1
145,12,1,first,0,500,70,96,0,46,76,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,70,97,0,0,18,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,70,98,0,103,97,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,71,80,0,19,26,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,1,1,1,0,1,0,0,0,0,1
145,12,1,first,0,500,71,80,0,29,85,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,71,80,0,144,7,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,71,81,0,18,134,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,71,84,0,54,129,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,71,86,0,138,46,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,71,89,0,69,112,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,71,91,0,103,123,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,71,92,0,114,34,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,0,0,0,1
145,12,1,first,0,500,71,92,0,139,82,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,72,73,0,141,32,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,72,74,0,102,48,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,72,75,0,60,40,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,72,75,0,105,45,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,72,78,0,82,129,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,72,80,0,79,29,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,72,84,0,56,54,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,72,86,0,130,24,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,0,0,0,0,1
145,12,1,first,0,500,72,87,0,121,40,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,72,88,0,140,109,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,0,0,0,0,1
145,12,1,first,0,500,72,91,0,83,122,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,1,1,0,1
145,12,1,first,0,500,72,95,0,144,38,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,72,103,0,23,56,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,73,81,0,59,49,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,73,81,0,72,114,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,1,1,0,1
145,12,1,first,0,500,73,83,0,87,57,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,73,85,0,58,124,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,73,86,0,23,93,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,73,87,0,54,13,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,73,88,0,134,115,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,73,91,0,106,34,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,73,91,0,118,28,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,73,92,0,66,137,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,0,0,0,0,1
145,12,1,first,0,500,73,98,0,83,18,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,74,80,0,7,60,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,74,90,0,12,15,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,74,91,0,84,3,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,74,93,0,4,131,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,75,77,0,2,29,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,75,77,0,31,107,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,75,78,0,74,141,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,75,79,0,47,88,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,75,80,0,82,14,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,75,80,0,109,130,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,75,82,0,78,36,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,75,82,0,96,30,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,0,1,1,-1,1
145,12,1,first,0,500,75,82,0,140,34,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,75,84,0,64,0,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,75,86,0,41,64,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,75,88,0,10,6,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,75,88,0,64,26,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,75,88,0,77,57,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,0,1,1,-1,1
145,12,1,first,0,500,75,89,0,92,93,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,75,90,0,80,91,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,75,90,0,100,34,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,0,1,1,-1,1
145,12,1,first,0,500,75,90,0,129,119,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,75,97,0,98,76,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,75,103,0,33,4,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,0,0,0,1
145,12,1,first,0,500,76,77,0,42,16,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,76,80,0,51,26,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,76,80,0,71,131,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,76,80,0,87,119,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,76,81,0,78,18,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,76,82,0,88,11,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,76,83,0,80,1,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,76,83,0,113,14,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,76,87,0,115,51,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,76,88,0,7,120,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,76,88,0,44,65,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,0,0,0,1
145,12,1,first,0,500,76,91,0,64,9,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,1,1,1,0,1
145,12,1,first,0,500,76,92,0,80,141,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,76,96,0,68,54,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,1,1,-1,1
145,12,1,first,0,500,76,105,0,32,135,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,77,78,0,13,72,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,77,79,0,106,96,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,1,1,1,0,1
145,12,1,first,0,500,77,80,0,31,125,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,77,80,0,124,51,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,1,0,1,1,1
145,12,1,first,0,500,77,82,0,89,95,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,77,83,0,7,48,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,77,83,0,109,74,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,77,85,0,22,87,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,77,85,0,104,38,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,77,85,0,142,113,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,77,88,0,45,112,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,77,88,0,50,76,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,1,1,-1,1
145,12,1,first,0,500,77,91,0,48,120,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,77,91,0,116,60,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,77,93,0,7,2,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,1,0,1,1,1
145,12,1,first,0,500,77,97,0,60,121,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,77,98,0,15,77,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,78,80,0,20,95,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,78,81,0,82,123,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,78,81,0,144,142,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,78,82,0,73,6,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,78,83,0,134,91,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,78,84,0,104,11,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,0,0,0,1
145,12,1,first,0,500,78,85,0,26,99,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,78,85,0,75,118,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,1,0,1,1,1
145,12,1,first,0,500,78,85,0,133,120,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,0,1,1,-1,1,1,0,1,1,1
145,12,1,first,0,500,78,86,0,105,41,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,78,86,0,134,25,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,1,1,-1,1
145,12,1,first,0,500,78,87,0,126,72,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,78,88,0,138,71,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,1,1,-1,1
145,12,1,first,0,500,78,90,0,47,41,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,0,0,0,0,1
145,12,1,first,0,500,78,97,0,21,15,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,78,97,0,36,63,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,78,97,0,77,136,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,78,100,0,106,51,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,78,110,0,19,50,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,79,80,0,123,80,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,79,81,0,11,92,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,79,81,0,37,31,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,0,1,1,-1,1,0,0,0,0,1
145,12,1,first,0,500,79,82,0,30,62,0,1,-1,1,1,13,-11,-0.945208085612366230678,-0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,79,82,0,55,58,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,1,0,1,1,1
145,12,1,first,0,500,79,83,0,143,84,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,79,84,0,127,53,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,79,85,0,127,91,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,1,1,1,0,1
145,12,1,first,0,500,79,86,0,46,87,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,1,0,1,1,1
145,12,1,first,0,500,79,86,0,107,77,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,0,1,1,-1,1,0,1,1,-1,1
145,12,1,first,0,500,79,86,0,129,24,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,79,87,0,28,6,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,1,1,0,1,0,0,0,0,1
145,12,1,first,0,500,79,87,0,113,72,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,79,87,0,119,78,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
145,12,1,first,0,500,79,88,0,34,122,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,79,88,0,69,137,0,1,0,1,1,12,1,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,0,0,0,1
145,12,1,first,0,500,79,89,0,17,57,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,1,1,-1,1,1,0,1,1,1
145,12,1,first,0,500,79,89,0,38,29,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,0,1,1,-1,1
145,12,1,first,0,500,79,89,0,105,15,0,0,1,1,1,1,-12,0.945208085612366230678,0.326468489892984542212,1,0,0,0,0,1,1,0,1,1,1
145,12,1,first,0,500,79,90,0,29,88,0,1,1,1,1,11,13,-0.945208085612366230678,-0.326468489892984542212,1,1,0,1,1,1,0,0,0,0,1
