n,a,b,orientation,batch,samples,kind,k,count
425,16,13,first,0,1000,minus,183,1
425,16,13,first,0,1000,minus,186,1
425,16,13,first,0,1000,minus,190,1
425,16,13,first,0,1000,minus,193,1
425,16,13,first,0,1000,minus,198,1
425,16,13,first,0,1000,minus,199,2
425,16,13,first,0,1000,minus,200,1
425,16,13,first,0,1000,minus,201,2
425,16,13,first,0,1000,minus,202,1
425,16,13,first,0,1000,minus,203,1
425,16,13,first,0,1000,minus,205,4
425,16,13,first,0,1000,minus,206,1
425,16,13,first,0,1000,minus,207,1
425,16,13,first,0,1000,minus,208,1
425,16,13,first,0,1000,minus,209,3
425,16,13,first,0,1000,minus,210,6
425,16,13,first,0,1000,minus,211,1
425,16,13,first,0,1000,plus,211,1
425,16,13,first,0,1000,minus,212,3
425,16,13,first,0,1000,minus,213,3
425,16,13,first,0,1000,minus,214,4
425,16,13,first,0,1000,plus,214,2
425,16,13,first,0,1000,minus,215,4
425,16,13,first,0,1000,minus,216,4
425,16,13,first,0,1000,plus,216,1
425,16,13,first,0,1000,minus,217,9
425,16,13,first,0,1000,minus,218,7
425,16,13,first,0,1000,minus,219,5
425,16,13,first,0,1000,minus,220,5
425,16,13,first,0,1000,plus,220,1
425,16,13,first,0,1000,minus,221,8
425,16,13,first,0,1000,minus,222,4
425,16,13,first,0,1000,plus,222,2
425,16,13,first,0,1000,minus,223,13
425,16,13,first,0,1000,minus,224,14
425,16,13,first,0,1000,minus,225,13
425,16,13,first,0,1000,plus,225,2
425,16,13,first,0,1000,minus,226,9
425,16,13,first,0,1000,plus,226,3
425,16,13,first,0,1000,minus,227,13
425,16,13,first,0,1000,plus,227,2
425,16,13,first,0,1000,minus,228,14
425,16,13,first,0,1000,minus,229,13
425,16,13,first,0,1000,plus,229,2
425,16,13,first,0,1000,minus,230,29
425,16,13,first,0,1000,minus,231,9
425,16,13,first,0,1000,plus,231,1
425,16,13,first,0,1000,minus,232,20
425,16,13,first,0,1000,plus,232,4
425,16,13,first,0,1000,minus,233,24
425,16,13,first,0,1000,minus,234,18
425,16,13,first,0,1000,plus,234,8
425,16,13,first,0,1000,minus,235,25
425,16,13,first,0,1000,plus,235,4
425,16,13,first,0,1000,minus,236,19
425,16,13,first,0,1000,plus,236,7
425,16,13,first,0,1000,minus,237,19
425,16,13,first,0,1000,plus,237,6
425,16,13,first,0,1000,minus,238,22
425,16,13,first,0,1000,plus,238,7
425,16,13,first,0,1000,minus,239,24
425,16,13,first,0,1000,plus,239,9
425,16,13,first,0,1000,minus,240,30
425,16,13,first,0,1000,plus,240,7
425,16,13,first,0,1000,minus,241,33
425,16,13,first,0,1000,plus,241,12
425,16,13,first,0,1000,minus,242,22
425,16,13,first,0,1000,plus,242,15
425,16,13,first,0,1000,minus,243,29
425,16,13,first,0,1000,plus,243,17
425,16,13,first,0,1000,minus,244,25
425,16,13,first,0,1000,plus,244,15
425,16,13,first,0,1000,minus,245,18
425,16,13,first,0,1000,plus,245,11
425,16,13,first,0,1000,minus,246,21
425,16,13,first,0,1000,plus,246,15
425,16,13,first,0,1000,minus,247,22
425,16,13,first,0,1000,plus,247,19
425,16,13,first,0,1000,minus,248,31
425,16,13,first,0,1000,plus,248,17
425,16,13,first,0,1000,minus,249,22
425,16,13,first,0,1000,plus,249,14
425,16,13,first,0,1000,minus,250,36
425,16,13,first,0,1000,plus,250,27
425,16,13,first,0,1000,minus,251,38
425,16,13,first,0,1000,plus,251,19
425,16,13,first,0,1000,minus,252,34
425,16,13,first,0,1000,plus,252,17
425,16,13,first,0,1000,minus,253,23
425,16,13,first,0,1000,plus,253,29
425,16,13,first,0,1000,minus,254,22
425,16,13,first,0,1000,plus,254,31
425,16,13,first,0,1000,minus,255,19
425,16,13,first,0,1000,plus,255,30
425,16,13,first,0,1000,minus,256,17
425,16,13,first,0,1000,plus,256,34
425,16,13,first,0,1000,minus,257,19
425,16,13,first,0,1000,plus,257,18
425,16,13,first,0,1000,minus,258,12
425,16,13,first,0,1000,plus,258,28
425,16,13,first,0,1000,minus,259,13
425,16,13,first,0,1000,plus,259,28
425,16,13,first,0,1000,minus,260,10
425,16,13,first,0,1000,plus,260,27
425,16,13,first,0,1000,minus,261,14
425,16,13,first,0,1000,plus,261,30
425,16,13,first,0,1000,minus,262,15
425,16,13,first,0,1000,plus,262,36
425,16,13,first,0,1000,minus,263,9
425,16,13,first,0,1000,plus,263,22
425,16,13,first,0,1000,minus,264,12
425,16,13,first,0,1000,plus,264,37
425,16,13,first,0,1000,minus,265,11
425,16,13,first,0,1000,plus,265,26
425,16,13,first,0,1000,minus,266,4
425,16,13,first,0,1000,plus,266,28
425,16,13,first,0,1000,minus,267,9
425,16,13,first,0,1000,plus,267,19
425,16,13,first,0,1000,minus,268,5
425,16,13,first,0,1000,plus,268,23
425,16,13,first,0,1000,minus,269,4
425,16,13,first,0,1000,plus,269,24
425,16,13,first,0,1000,minus,270,5
425,16,13,first,0,1000,plus,270,20
425,16,13,first,0,1000,minus,271,5
425,16,13,first,0,1000,plus,271,19
425,16,13,first,0,1000,minus,272,2
425,16,13,first,0,1000,plus,272,18
425,16,13,first,0,1000,minus,273,3
425,16,13,first,0,1000,plus,273,18
425,16,13,first,0,1000,minus,274,5
425,16,13,first,0,1000,plus,274,18
425,16,13,first,0,1000,minus,275,5
425,16,13,first,0,1000,plus,275,14
425,16,13,first,0,1000,minus,276,2
425,16,13,first,0,1000,plus,276,10
425,16,13,first,0,1000,plus,277,11
425,16,13,first,0,1000,minus,278,2
425,16,13,first,0,1000,plus,278,11
425,16,13,first,0,1000,minus,279,3
425,16,13,first,0,1000,plus,279,12
425,16,13,first,0,1000,minus,280,1
425,16,13,first,0,1000,plus,280,10
425,16,13,first,0,1000,minus,281,2
425,16,13,first,0,1000,plus,281,10
425,16,13,first,0,1000,plus,282,14
425,16,13,first,0,1000,minus,283,1
425,16,13,first,0,1000,plus,283,7
425,16,13,first,0,1000,plus,284,14
425,16,13,first,0,1000,minus,285,1
425,16,13,first,0,1000,plus,285,7
425,16,13,first,0,1000,plus,286,9
425,16,13,first,0,1000,minus,287,1
425,16,13,first,0,1000,plus,287,2
425,16,13,first,0,1000,plus,288,8
425,16,13,first,0,1000,plus,289,6
425,16,13,first,0,1000,plus,290,2
425,16,13,first,0,1000,plus,291,7
425,16,13,first,0,1000,plus,292,2
425,16,13,first,0,1000,plus,293,2
425,16,13,first,0,1000,plus,294,1
425,16,13,first,0,1000,plus,295,1
425,16,13,first,0,1000,plus,298,1
425,16,13,first,0,1000,plus,299,1
425,16,13,first,0,1000,plus,300,2
425,16,13,first,0,1000,plus,301,2
425,16,13,first,0,1000,plus,302,3
425,16,13,first,0,1000,plus,303,1
425,19,8,second,0,1000,minus,189,1
425,19,8,second,0,1000,minus,196,1
425,19,8,second,0,1000,minus,200,1
425,19,8,second,0,1000,minus,201,2
425,19,8,second,0,1000,minus,202,1
425,19,8,second,0,1000,minus,204,2
425,19,8,second,0,1000,minus,205,4
425,19,8,second,0,1000,minus,206,1
425,19,8,second,0,1000,minus,207,3
425,19,8,second,0,1000,minus,208,2
425,19,8,second,0,1000,minus,209,2
425,19,8,second,0,1000,minus,210,5
425,19,8,second,0,1000,minus,211,3
425,19,8,second,0,1000,minus,212,4
425,19,8,second,0,1000,minus,213,7
425,19,8,second,0,1000,minus,214,1
425,19,8,second,0,1000,minus,215,4
425,19,8,second,0,1000,minus,216,6
425,19,8,second,0,1000,plus,216,1
