n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
260,16,2,first,0,100000,14772393,16123539,2194569043,2611109985,2387655742,1351146,30367544
260,14,8,second,0,100000,14768450,16123576,2193276430,2611215056,2387046828,1355126,30397830
260,16,2,first,1,100000,14772922,16128412,2194758664,2612695956,2388479126,1355490,30496368
260,14,8,second,1,100000,14772786,16126118,2194642172,2611942774,2388124793,1353332,30335360
260,16,2,first,2,100000,14769602,16127145,2193804566,2612405963,2387801512,1357543,30607505
260,14,8,second,2,100000,14773131,16130851,2194836827,2613584389,2388917786,1357720,30585644
260,16,2,first,3,100000,14772334,16127623,2194512124,2612440617,2388245871,1355289,30460999
260,14,8,second,3,100000,14774905,16129769,2195245117,2613184415,2389041346,1354864,30346840
260,16,2,first,4,100000,14764670,16121651,2192429028,2610438859,2386176259,1356981,30515369
260,14,8,second,4,100000,14766280,16120401,2192714278,2610210471,2386283682,1354121,30357385
260,16,2,first,5,100000,14767847,16123169,2193281139,2610989457,2386835417,1355322,30599762
260,14,8,second,5,100000,14768108,16127506,2193283194,2612419768,2387589475,1359398,30524012
260,16,2,first,6,100000,14767748,16124700,2193223874,2611584918,2387124200,1356952,30560392
260,14,8,second,6,100000,14766673,16125283,2192844857,2611648621,2386958528,1358610,30576422
260,16,2,first,7,100000,14775535,16126992,2195495655,2612276848,2388741869,1351457,30288765
260,14,8,second,7,100000,14768658,16123917,2193349408,2611289227,2387106540,1355259,30425555
260,16,2,first,8,100000,14768373,16118858,2193301711,2609623836,2386292203,1350485,30341141
260,14,8,second,8,100000,14774418,16130806,2195068656,2613600256,2389107728,1356388,30453456
260,16,2,first,9,100000,14767341,16129710,2193099337,2613118676,2387754238,1362369,30709537
260,14,8,second,9,100000,14773187,16132482,2194759351,2614002110,2389078613,1359295,30604235
260,16,2,first,10,100000,14763926,16124439,2192196242,2611437207,2386439424,1360513,30754601
260,14,8,second,10,100000,14763124,16121704,2191804692,2610584728,2385883614,1358580,30622192
260,16,2,first,11,100000,14767243,16121999,2193073967,2610665421,2386649698,1354756,30439992
