a1,b1,a2,b2,N,channel,sector,cos4_first,cos4_second,delta_cos4_first_minus_second,first_estimate,first_batch_se,second_estimate,second_batch_se,difference_first_minus_second,difference_batch_se,difference_z,normalized_by_delta_cos4,normalized_batch_se,hypothesis_N_exponent,hypothesis_scaled_amplitude,hypothesis_scaled_batch_se
8,1,7,4,65,cross,primal,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.31266,0.0010170898656813936,0.31135,0.0011132477320078009,0.0013100000000000084,0.0012815845560707154,1.0221721179415688,0.0009608940972222284,0.0009400511717706202,1.0,0.06245811631944485,0.061103326165090316
8,1,7,4,65,cross,matching,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.31283500000000003,0.0010420612585959942,0.31583,0.0010440441586102584,-0.0029949999999999964,0.0011140705566202722,-2.688339604886294,-0.0021968532986111084,0.0008171784898820573,1.0,-0.14279546440972204,0.05311660184233373
8,1,7,4,65,cross,even,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.3127475,0.000512359893294168,0.31359,0.000554085062431984,-0.0008424999999999988,0.0008092009948090772,-1.0411504748567175,-0.0006179796006944436,0.000593554549143811,1.0,-0.04016867404513883,0.03858104569434771
8,1,7,4,65,cross,odd,0.8788165680473373,-0.48449704142011835,1.3633136094674556,-8.749999999999939e-05,0.0008931232112720062,-0.0022400000000000015,0.0009261015616897002,0.0021525000000000025,0.0008871301143257333,2.426363354417315,0.0015788736979166684,0.0006507160994837193,1.625,1.3942209186629044,0.5746134090447154
8,1,7,4,65,cross,matching_function,0.8788165680473373,-0.48449704142011835,1.3633136094674556,-0.00017499999999999878,0.0017862464225440124,-0.004480000000000003,0.0018522031233794004,0.004305000000000005,0.0017742602286514666,2.426363354417315,0.003157747395833337,0.0013014321989674386,1.625,2.788441837325809,1.1492268180894307
8,1,7,4,65,both,primal,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.35008,0.0010702935135411245,0.34853,0.0011177943024385578,0.001550000000000004,0.001338172308862027,1.1582962745045247,0.001136935763888892,0.0009815586814135527,1.0,0.07390082465277797,0.06380131429188093
8,1,7,4,65,both,matching,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.350255,0.0009718865476682256,0.35301,0.0009992548505813005,-0.0027549999999999936,0.0009577079341738201,-2.876659889402119,-0.00202081163194444,0.00070248542046604,1.0,-0.1313527560763886,0.0456615523302926
8,1,7,4,65,both,even,0.8788165680473373,-0.48449704142011835,1.3633136094674556,0.3501675,0.0004973698451057452,0.35076999999999997,0.0005160649929253844,-0.0006024999999999933,0.0007529641212891337,-0.8001709284214844,-0.00044193793402777287,0.0005523044118830886,1.0,-0.028725965711805235,0.03589978677240076
8,1,7,4,65,both,odd,0.8788165680473373,-0.48449704142011835,1.3633136094674556,-8.7499999999998e-05,0.0008931232112720063,-0.0022399999999999968,0.000926101561689701,0.002152499999999999,0.000887130114325734,2.4263633544173095,0.001578873697916666,0.0006507160994837198,1.625,1.3942209186629022,0.5746134090447158
8,1,7,4,65,both,matching_function,0.8788165680473373,-0.48449704142011835,1.3633136094674556,-0.000174999999999996,0.0017862464225440126,-0.0044799999999999935,0.001852203123379402,0.004304999999999998,0.001774260228651468,2.4263633544173095,0.003157747395833332,0.0013014321989674397,1.625,2.7884418373258044,1.1492268180894316
