kminus,kplus,count
22,54,3
23,24,5
23,25,1
23,26,2
23,27,11
23,28,11
23,29,15
23,30,30
23,31,42
23,32,76
23,33,82
23,34,102
23,35,133
23,36,163
23,37,217
23,38,211
23,39,263
23,40,242
23,41,227
23,42,234
23,43,183
23,44,193
23,45,140
23,46,113
23,47,64
23,48,70
23,49,43
23,50,24
23,51,20
23,52,8
23,53,5
23,54,4
23,56,1
23,57,2
24,24,1
24,25,6
24,26,8
24,27,17
24,28,24
24,29,54
24,30,61
24,31,80
24,32,113
24,33,137
24,34,195
24,35,244
24,36,267
24,37,326
24,38,340
24,39,363
24,40,412
24,41,351
24,42,404
24,43,357
24,44,318
24,45,245
24,46,210
24,47,131
24,48,91
24,49,73
24,50,44
24,51,29
24,52,19
24,53,16
24,54,3
24,55,3
24,58,1
25,26,20
25,27,33
25,28,34
25,29,56
25,30,110
25,31,128
25,32,180
25,33,264
25,34,300
25,35,409
25,36,421
25,37,502
25,38,530
25,39,625
25,40,663
25,41,602
25,42,592
25,43,561
25,44,482
25,45,354
25,46,308
25,47,245
25,48,148
25,49,114
25,50,70
25,51,31
25,52,29
25,53,14
25,54,6
25,55,3
25,57,1
26,26,2
26,27,51
26,28,83
26,29,128
26,30,146
26,31,228
26,32,281
26,33,405
26,34,514
26,35,597
26,36,667
26,37,868
26,38,928
26,39,954
26,40,925
26,41,950
26,42,937
26,43,851
26,44,683
26,45,568
26,46,419
26,47,339
26,48,240
26,49,145
26,50,100
26,51,65
26,52,46
26,53,21
26,54,12
26,55,2
26,56,3
27,27,3
27,28,134
27,29,196
27,30,293
27,31,337
27,32,449
27,33,577
27,34,777
27,35,980
27,36,1146
27,37,1275
27,38,1388
27,39,1510
27,40,1474
27,41,1486
27,42,1313
27,43,1202
27,44,1076
27,45,838
27,46,663
27,47,491
27,48,362
27,49,238
27,50,183
27,51,108
27,52,59
27,53,32
27,54,17
27,55,11
27,56,1
27,57,2
27,59,1
28,28,24
28,29,294
28,30,445
28,31,587
28,32,768
28,33,1011
28,34,1178
28,35,1546
28,36,1745
28,37,1917
28,38,2067
28,39,2246
28,40,2257
28,41,2136
28,42,2036
28,43,1771
28,44,1423
28,45,1216
28,46,905
28,47,667
28,48,523
28,49,377
28,50,213
28,51,162
28,52,99
28,53,54
28,54,25
28,55,11
28,56,9
28,57,2
29,29,73
29,30,650
29,31,854
29,32,1146
29,33,1456
29,34,1842
29,35,2123
29,36,2647
29,37,2879
29,38,3077
29,39,3143
29,40,3240
29,41,3100
29,42,2872
29,43,2518
29,44,2134
29,45,1786
29,46,1297
29,47,1013
29,48,741
29,49,497
29,50,344
29,51,199
29,52,122
29,53,56
29,54,30
29,55,19
29,56,3
29,57,2
30,30,112
30,31,1296
30,32,1689
30,33,2255
30,34,2758
30,35,3309
30,36,3653
30,37,4119
30,38,4370
30,39,4595
30,40,4481
30,41,4429
30,42,3973
30,43,3604
30,44,3018
30,45,2529
30,46,1861
30,47,1411
30,48,978
30,49,680
30,50,449
30,51,299
30,52,168
30,53,94
30,54,36
30,55,25
30,56,11
30,57,4
30,58,1
31,31,248
31,32,2478
31,33,3147
31,34,3857
31,35,4628
31,36,5433
31,37,5759
31,38,6179
31,39,6521
31,40,6362
31,41,5998
31,42,5659
31,43,4972
31,44,4085
31,45,3282
31,46,2565
31,47,1944
31,48,1350
31,49,929
31,50,631
31,51,363
31,52,246
31,53,105
31,54,64
31,55,21
31,56,9
31,57,9
31,58,2
32,32,456
32,33,4382
32,34,5435
32,35,6403
32,36,7326
32,37,8013
32,38,8408
32,39,8871
32,40,8565
32,41,8034
32,42,7401
32,43,6355
32,44,5401
32,45,4253
32,46,3306
32,47,2438
32,48,1765
32,49,1173
32,50,769
32,51,473
32,52,285
32,53,148
32,54,67
32,55,35
32,56,15
32,57,4
32,58,1
33,33,833
33,34,7588
33,35,8857
33,36,10032
33,37,10919
33,38,11503
33,39,11877
33,40,11284
33,41,10764
33,42,9807
33,43,8398
33,44,6895
33,45,5499
33,46,4210
33,47,3167
33,48,2273
33,49,1548
33,50,1013
33,51,593
33,52,354
33,53,174
33,54,100
33,55,57
33,56,22
33,57,5
33,58,1
34,34,1327
34,35,11965
34,36,13396
34,37,14640
34,38,15164
34,39,15293
34,40,14775
34,41,13671
34,42,12342
34,43,10636
34,44,8602
34,45,6860
34,46,5116
34,47,3827
34,48,2706
34,49,1874
34,50,1188
34,51,781
34,52,431
34,53,227
34,54,120
34,55,43
34,56,22
34,57,6
34,58,1
35,35,1990
35,36,17495
35,37,18808
35,38,19485
35,39,19292
35,40,18406
35,41,17209
35,42,15265
35,43,13079
35,44,10546
35,45,8361
35,46,6392
35,47,4492
35,48,3256
35,49,2174
35,50,1326
35,51,879
35,52,504
35,53,269
35,54,133
35,55,61
35,56,35
35,57,10
35,58,3
36,36,2905
36,37,23401
36,38,24026
36,39,23869
36,40,23001
36,41,20668
36,42,18255
36,43,15277
36,44,12500
36,45,9587
36,46,7509
36,47,5339
36,48,3760
36,49,2528
36,50,1614
36,51,915
36,52,563
36,53,305
36,54,138
36,55,57
36,56,27
36,57,6
36,58,4
36,59,3
37,37,3656
37,38,29053
37,39,28474
37,40,27067
37,41,24629
37,42,21327
37,43,17893
37,44,14417
37,45,11105
37,46,8234
37,47,5860
37,48,4150
37,49,2691
37,50,1755
37,51,1084
37,52,570
37,53,330
37,54,146
37,55,68
37,56,31
37,57,4
37,58,2
37,59,1
38,38,4475
38,39,33168
38,40,30894
38,41,27586
38,42,23941
38,43,19718
38,44,15639
38,45,12039
38,46,8956
38,47,6263
38,48,4343
38,49,3011
38,50,1906
38,51,1115
38,52,660
38,53,368
38,54,172
38,55,72
38,56,42
38,57,9
38,58,2
39,39,4739
39,40,34217
39,41,30420
39,42,25689
39,43,21131
39,44,16543
39,45,12717
39,46,9230
39,47,6591
39,48,4484
39,49,2958
39,50,1822
39,51,1164
39,52,639
39,53,339
39,54,178
39,55,76
39,56,20
39,57,11
39,59,1
40,40,4781
40,41,32099
40,42,27096
40,43,21765
40,44,16924
40,45,12789
40,46,9369
40,47,6609
40,48,4380
40,49,2933
40,50,1730
40,51,1121
40,52,588
40,53,319
40,54,144
40,55,91
40,56,38
40,57,6
40,58,2
40,59,2
41,41,4111
41,42,26647
41,43,21747
41,44,16641
41,45,12274
41,46,8896
41,47,6108
41,48,4064
41,49,2688
41,50,1664
41,51,994
41,52,569
41,53,292
41,54,139
41,55,86
41,56,28
41,57,11
42,42,3310
42,43,20487
42,44,15517
42,45,11588
42,46,8066
42,47,5623
42,48,3656
42,49,2370
42,50,1481
42,51,888
42,52,470
42,53,256
42,54,121
42,55,45
42,56,27
42,57,6
42,58,2
43,43,2454
43,44,13891
43,45,10178
43,46,7290
43,47,4844
43,48,3084
43,49,1998
43,50,1268
43,51,737
43,52,421
43,53,223
43,54,97
43,55,50
43,56,18
43,57,4
43,58,2
44,44,1408
44,45,8711
44,46,5969
44,47,4012
44,48,2632
44,49,1641
44,50,968
44,51,564
44,52,318
44,53,173
44,54,68
44,55,35
44,56,14
44,57,4
44,58,1
44,59,1
45,45,827
45,46,4849
45,47,3205
45,48,2101
45,49,1313
45,50,771
45,51,374
45,52,231
45,53,116
45,54,63
45,55,26
45,56,10
45,57,2
45,58,1
46,46,461
46,47,2321
46,48,1586
46,49,932
46,50,513
46,51,305
46,52,179
46,53,81
46,54,40
46,55,20
46,56,8
46,57,1
47,47,188
47,48,1127
47,49,611
47,50,355
47,51,200
47,52,108
47,53,53
47,54,32
47,55,10
47,56,4
47,57,1
48,48,95
48,49,423
48,50,246
48,51,128
48,52,68
48,53,37
48,54,15
48,55,8
48,56,3
48,57,1
49,49,27
49,50,139
49,51,75
49,52,43
49,53,13
49,54,12
49,55,4
49,56,1
49,57,1
50,50,7
50,51,53
50,52,22
50,53,10
50,55,2
50,56,1
51,51,4
51,52,12
51,53,8
51,54,4
52,53,3
52,54,1
52,55,1
