k,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,1
14,1
15,3
16,18
17,52
18,108
19,249
20,499
21,893
22,1633
23,2937
24,4943
25,7835
26,12158
27,18622
28,27714
29,39863
30,56207
31,76846
32,99782
33,127773
34,155013
35,179470
36,196257
37,202547
38,194379
39,172969
40,142786
41,106959
42,73913
43,46559
44,26519
45,13889
46,6447
47,2689
48,1024
49,315
50,95
51,28
52,5
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
