n,a,b,orientation,batch,samples,kind,k,count
170,13,1,first,0,19000000,minus,41,1
170,13,1,first,0,19000000,minus,42,2
170,13,1,first,0,19000000,minus,43,5
170,13,1,first,0,19000000,minus,44,6
170,13,1,first,0,19000000,minus,45,8
170,13,1,first,0,19000000,minus,46,13
170,13,1,first,0,19000000,minus,47,19
170,13,1,first,0,19000000,minus,48,36
170,13,1,first,0,19000000,minus,49,35
170,13,1,first,0,19000000,minus,50,47
170,13,1,first,0,19000000,minus,51,64
170,13,1,first,0,19000000,minus,52,84
170,13,1,first,0,19000000,minus,53,150
170,13,1,first,0,19000000,minus,54,188
170,13,1,first,0,19000000,minus,55,281
170,13,1,first,0,19000000,minus,56,387
170,13,1,first,0,19000000,minus,57,526
170,13,1,first,0,19000000,minus,58,715
170,13,1,first,0,19000000,minus,59,988
170,13,1,first,0,19000000,minus,60,1262
170,13,1,first,0,19000000,minus,61,1688
170,13,1,first,0,19000000,minus,62,2205
170,13,1,first,0,19000000,minus,63,2841
170,13,1,first,0,19000000,minus,64,3711
170,13,1,first,0,19000000,plus,64,1
170,13,1,first,0,19000000,minus,65,5027
170,13,1,first,0,19000000,plus,65,1
170,13,1,first,0,19000000,minus,66,6310
170,13,1,first,0,19000000,plus,66,4
170,13,1,first,0,19000000,minus,67,8097
170,13,1,first,0,19000000,plus,67,13
170,13,1,first,0,19000000,minus,68,10545
170,13,1,first,0,19000000,plus,68,12
170,13,1,first,0,19000000,minus,69,13058
170,13,1,first,0,19000000,plus,69,17
170,13,1,first,0,19000000,minus,70,16977
170,13,1,first,0,19000000,plus,70,47
170,13,1,first,0,19000000,minus,71,21469
170,13,1,first,0,19000000,plus,71,69
170,13,1,first,0,19000000,minus,72,27181
170,13,1,first,0,19000000,plus,72,113
170,13,1,first,0,19000000,minus,73,33717
170,13,1,first,0,19000000,plus,73,143
170,13,1,first,0,19000000,minus,74,42124
170,13,1,first,0,19000000,plus,74,239
170,13,1,first,0,19000000,minus,75,52079
170,13,1,first,0,19000000,plus,75,403
170,13,1,first,0,19000000,minus,76,64392
170,13,1,first,0,19000000,plus,76,611
170,13,1,first,0,19000000,minus,77,79181
170,13,1,first,0,19000000,plus,77,958
170,13,1,first,0,19000000,minus,78,96750
170,13,1,first,0,19000000,plus,78,1457
170,13,1,first,0,19000000,minus,79,118234
170,13,1,first,0,19000000,plus,79,2167
170,13,1,first,0,19000000,minus,80,142639
170,13,1,first,0,19000000,plus,80,3371
170,13,1,first,0,19000000,minus,81,170690
170,13,1,first,0,19000000,plus,81,5019
170,13,1,first,0,19000000,minus,82,204437
170,13,1,first,0,19000000,plus,82,7209
170,13,1,first,0,19000000,minus,83,242120
170,13,1,first,0,19000000,plus,83,10692
170,13,1,first,0,19000000,minus,84,285149
170,13,1,first,0,19000000,plus,84,15643
170,13,1,first,0,19000000,minus,85,333439
170,13,1,first,0,19000000,plus,85,21809
170,13,1,first,0,19000000,minus,86,386620
170,13,1,first,0,19000000,plus,86,30654
170,13,1,first,0,19000000,minus,87,444846
