n,a,b,orientation,batch,samples,kind,k,count
130,11,3,first,0,19000000,minus,27,1
130,11,3,first,0,19000000,minus,29,2
130,11,3,first,0,19000000,minus,30,2
130,11,3,first,0,19000000,minus,31,9
130,11,3,first,0,19000000,minus,32,8
130,11,3,first,0,19000000,minus,33,20
130,11,3,first,0,19000000,minus,34,27
130,11,3,first,0,19000000,minus,35,39
130,11,3,first,0,19000000,minus,36,72
130,11,3,first,0,19000000,minus,37,118
130,11,3,first,0,19000000,minus,38,170
130,11,3,first,0,19000000,minus,39,272
130,11,3,first,0,19000000,minus,40,454
130,11,3,first,0,19000000,minus,41,590
130,11,3,first,0,19000000,minus,42,863
130,11,3,first,0,19000000,minus,43,1182
130,11,3,first,0,19000000,minus,44,1738
130,11,3,first,0,19000000,minus,45,2594
130,11,3,first,0,19000000,minus,46,3488
130,11,3,first,0,19000000,plus,46,1
130,11,3,first,0,19000000,minus,47,4978
130,11,3,first,0,19000000,plus,47,1
130,11,3,first,0,19000000,minus,48,6824
130,11,3,first,0,19000000,plus,48,4
130,11,3,first,0,19000000,minus,49,9322
130,11,3,first,0,19000000,plus,49,4
130,11,3,first,0,19000000,minus,50,12784
130,11,3,first,0,19000000,plus,50,10
130,11,3,first,0,19000000,minus,51,17071
130,11,3,first,0,19000000,plus,51,30
130,11,3,first,0,19000000,minus,52,22339
130,11,3,first,0,19000000,plus,52,30
130,11,3,first,0,19000000,minus,53,30035
130,11,3,first,0,19000000,plus,53,86
130,11,3,first,0,19000000,minus,54,39715
130,11,3,first,0,19000000,plus,54,165
130,11,3,first,0,19000000,minus,55,51763
130,11,3,first,0,19000000,plus,55,281
130,11,3,first,0,19000000,minus,56,67124
130,11,3,first,0,19000000,plus,56,435
130,11,3,first,0,19000000,minus,57,86569
130,11,3,first,0,19000000,plus,57,806
130,11,3,first,0,19000000,minus,58,111091
130,11,3,first,0,19000000,plus,58,1402
130,11,3,first,0,19000000,minus,59,139749
130,11,3,first,0,19000000,plus,59,2339
130,11,3,first,0,19000000,minus,60,175976
130,11,3,first,0,19000000,plus,60,3806
130,11,3,first,0,19000000,minus,61,219907
130,11,3,first,0,19000000,plus,61,6249
130,11,3,first,0,19000000,minus,62,271211
130,11,3,first,0,19000000,plus,62,9800
130,11,3,first,0,19000000,minus,63,330899
130,11,3,first,0,19000000,plus,63,15751
130,11,3,first,0,19000000,minus,64,401403
130,11,3,first,0,19000000,plus,64,24181
130,11,3,first,0,19000000,minus,65,479616
130,11,3,first,0,19000000,plus,65,36176
130,11,3,first,0,19000000,minus,66,565094
130,11,3,first,0,19000000,plus,66,53726
130,11,3,first,0,19000000,minus,67,657820
130,11,3,first,0,19000000,plus,67,77179
130,11,3,first,0,19000000,minus,68,752654
130,11,3,first,0,19000000,plus,68,111197
130,11,3,first,0,19000000,minus,69,850959
130,11,3,first,0,19000000,plus,69,153605
130,11,3,first,0,19000000,minus,70,941160
130,11,3,first,0,19000000,plus,70,210777
130,11,3,first,0,19000000,minus,71,1024608
130,11,3,first,0,19000000,plus,71,279927
130,11,3,first,0,19000000,minus,72,1091750
130,11,3,first,0,19000000,plus,72,363262
130,11,3,first,0,19000000,minus,73,1134093
130,11,3,first,0,19000000,plus,73,460948
130,11,3,first,0,19000000,minus,74,1156731
130,11,3,first,0,19000000,plus,74,570053
130,11,3,first,0,19000000,minus,75,1145985
130,11,3,first,0,19000000,plus,75,686908
130,11,3,first,0,19000000,minus,76,1111032
130,11,3,first,0,19000000,plus,76,807865
130,11,3,first,0,19000000,minus,77,1045452
130,11,3,first,0,19000000,plus,77,921178
130,11,3,first,0,19000000,minus,78,954535
130,11,3,first,0,19000000,plus,78,1024909
130,11,3,first,0,19000000,minus,79,850660
130,11,3,first,0,19000000,plus,79,1109894
130,11,3,first,0,19000000,minus,80,733554
130,11,3,first,0,19000000,plus,80,1167207
130,11,3,first,0,19000000,minus,81,614571
130,11,3,first,0,19000000,plus,81,1195310
130,11,3,first,0,19000000,minus,82,500473
130,11,3,first,0,19000000,plus,82,1191162
130,11,3,first,0,19000000,minus,83,392859
130,11,3,first,0,19000000,plus,83,1158163
130,11,3,first,0,19000000,minus,84,298414
130,11,3,first,0,19000000,plus,84,1095618
130,11,3,first,0,19000000,minus,85,221377
130,11,3,first,0,19000000,plus,85,1013766
130,11,3,first,0,19000000,minus,86,158696
130,11,3,first,0,19000000,plus,86,915584
130,11,3,first,0,19000000,minus,87,109852
130,11,3,first,0,19000000,plus,87,809726
130,11,3,first,0,19000000,minus,88,74300
130,11,3,first,0,19000000,plus,88,699457
130,11,3,first,0,19000000,minus,89,48717
130,11,3,first,0,19000000,plus,89,592201
130,11,3,first,0,19000000,minus,90,30635
130,11,3,first,0,19000000,plus,90,493516
130,11,3,first,0,19000000,minus,91,18834
130,11,3,first,0,19000000,plus,91,401809
130,11,3,first,0,19000000,minus,92,11140
130,11,3,first,0,19000000,plus,92,322813
130,11,3,first,0,19000000,minus,93,6378
130,11,3,first,0,19000000,plus,93,255588
130,11,3,first,0,19000000,minus,94,3651
130,11,3,first,0,19000000,plus,94,198363
130,11,3,first,0,19000000,minus,95,2048
130,11,3,first,0,19000000,plus,95,152415
130,11,3,first,0,19000000,minus,96,1015
130,11,3,first,0,19000000,plus,96,114923
130,11,3,first,0,19000000,minus,97,495
130,11,3,first,0,19000000,plus,97,85393
130,11,3,first,0,19000000,minus,98,233
130,11,3,first,0,19000000,plus,98,62595
130,11,3,first,0,19000000,minus,99,129
130,11,3,first,0,19000000,plus,99,44909
130,11,3,first,0,19000000,minus,100,40
130,11,3,first,0,19000000,plus,100,31527
130,11,3,first,0,19000000,minus,101,19
130,11,3,first,0,19000000,plus,101,22215
130,11,3,first,0,19000000,minus,102,8
130,11,3,first,0,19000000,plus,102,15243
130,11,3,first,0,19000000,minus,103,3
130,11,3,first,0,19000000,plus,103,10340
130,11,3,first,0,19000000,minus,104,1
130,11,3,first,0,19000000,plus,104,6641
130,11,3,first,0,19000000,plus,105,4272
130,11,3,first,0,19000000,plus,106,2649
130,11,3,first,0,19000000,plus,107,1578
130,11,3,first,0,19000000,plus,108,929
130,11,3,first,0,19000000,plus,109,541
130,11,3,first,0,19000000,plus,110,293
130,11,3,first,0,19000000,plus,111,132
130,11,3,first,0,19000000,plus,112,82
130,11,3,first,0,19000000,plus,113,28
130,11,3,first,0,19000000,plus,114,20
130,11,3,first,0,19000000,plus,115,5
130,11,3,first,0,19000000,plus,116,2
130,9,7,second,0,19000000,minus,27,1
130,9,7,second,0,19000000,minus,29,2
130,9,7,second,0,19000000,minus,30,3
130,9,7,second,0,19000000,minus,31,2
130,9,7,second,0,19000000,minus,32,6
130,9,7,second,0,19000000,minus,33,8
130,9,7,second,0,19000000,minus,34,7
130,9,7,second,0,19000000,minus,35,27
130,9,7,second,0,19000000,minus,36,30
130,9,7,second,0,19000000,minus,37,86
130,9,7,second,0,19000000,minus,38,113
130,9,7,second,0,19000000,minus,39,189
130,9,7,second,0,19000000,minus,40,302
130,9,7,second,0,19000000,minus,41,400
130,9,7,second,0,19000000,minus,42,596
130,9,7,second,0,19000000,minus,43,958
130,9,7,second,0,19000000,minus,44,1454
130,9,7,second,0,19000000,minus,45,2037
130,9,7,second,0,19000000,plus,45,1
130,9,7,second,0,19000000,minus,46,3029
130,9,7,second,0,19000000,minus,47,4272
130,9,7,second,0,19000000,plus,47,3
130,9,7,second,0,19000000,minus,48,5901
130,9,7,second,0,19000000,minus,49,8450
130,9,7,second,0,19000000,plus,49,5
130,9,7,second,0,19000000,minus,50,11415
130,9,7,second,0,19000000,plus,50,8
130,9,7,second,0,19000000,minus,51,15782
130,9,7,second,0,19000000,plus,51,16
130,9,7,second,0,19000000,minus,52,21403
130,9,7,second,0,19000000,plus,52,43
130,9,7,second,0,19000000,minus,53,28110
130,9,7,second,0,19000000,plus,53,70
130,9,7,second,0,19000000,minus,54,37790
130,9,7,second,0,19000000,plus,54,154
130,9,7,second,0,19000000,minus,55,49881
130,9,7,second,0,19000000,plus,55,268
130,9,7,second,0,19000000,minus,56,64948
130,9,7,second,0,19000000,plus,56,440
130,9,7,second,0,19000000,minus,57,84855
130,9,7,second,0,19000000,plus,57,729
130,9,7,second,0,19000000,minus,58,109230
130,9,7,second,0,19000000,plus,58,1366
130,9,7,second,0,19000000,minus,59,138215
130,9,7,second,0,19000000,plus,59,2288
130,9,7,second,0,19000000,minus,60,174194
130,9,7,second,0,19000000,plus,60,3799
130,9,7,second,0,19000000,minus,61,218680
130,9,7,second,0,19000000,plus,61,6167
130,9,7,second,0,19000000,minus,62,270119
130,9,7,second,0,19000000,plus,62,10016
130,9,7,second,0,19000000,minus,63,331117
130,9,7,second,0,19000000,plus,63,15578
130,9,7,second,0,19000000,minus,64,401103
130,9,7,second,0,19000000,plus,64,24061
130,9,7,second,0,19000000,minus,65,479553
130,9,7,second,0,19000000,plus,65,36079
130,9,7,second,0,19000000,minus,66,568160
130,9,7,second,0,19000000,plus,66,53465
130,9,7,second,0,19000000,minus,67,658061
130,9,7,second,0,19000000,plus,67,77566
130,9,7,second,0,19000000,minus,68,755804
130,9,7,second,0,19000000,plus,68,110748
130,9,7,second,0,19000000,minus,69,854029
130,9,7,second,0,19000000,plus,69,154614
130,9,7,second,0,19000000,minus,70,943610
130,9,7,second,0,19000000,plus,70,210630
130,9,7,second,0,19000000,minus,71,1026333
130,9,7,second,0,19000000,plus,71,280171
130,9,7,second,0,19000000,minus,72,1090825
130,9,7,second,0,19000000,plus,72,363392
130,9,7,second,0,19000000,minus,73,1137891
130,9,7,second,0,19000000,plus,73,460842
130,9,7,second,0,19000000,minus,74,1159298
130,9,7,second,0,19000000,plus,74,571717
130,9,7,second,0,19000000,minus,75,1148321
130,9,7,second,0,19000000,plus,75,688792
130,9,7,second,0,19000000,minus,76,1112401
130,9,7,second,0,19000000,plus,76,806697
130,9,7,second,0,19000000,minus,77,1045329
130,9,7,second,0,19000000,plus,77,922265
130,9,7,second,0,19000000,minus,78,956407
130,9,7,second,0,19000000,plus,78,1024538
130,9,7,second,0,19000000,minus,79,853346
130,9,7,second,0,19000000,plus,79,1106806
130,9,7,second,0,19000000,minus,80,735296
130,9,7,second,0,19000000,plus,80,1165682
130,9,7,second,0,19000000,minus,81,615940
130,9,7,second,0,19000000,plus,81,1193982
130,9,7,second,0,19000000,minus,82,497630
130,9,7,second,0,19000000,plus,82,1190466
130,9,7,second,0,19000000,minus,83,392131
130,9,7,second,0,19000000,plus,83,1154554
130,9,7,second,0,19000000,minus,84,297834
130,9,7,second,0,19000000,plus,84,1094185
130,9,7,second,0,19000000,minus,85,221046
130,9,7,second,0,19000000,plus,85,1007897
130,9,7,second,0,19000000,minus,86,158598
130,9,7,second,0,19000000,plus,86,911389
130,9,7,second,0,19000000,minus,87,109634
130,9,7,second,0,19000000,plus,87,804301
130,9,7,second,0,19000000,minus,88,73955
130,9,7,second,0,19000000,plus,88,696876
130,9,7,second,0,19000000,minus,89,48596
130,9,7,second,0,19000000,plus,89,592133
130,9,7,second,0,19000000,minus,90,30555
130,9,7,second,0,19000000,plus,90,492597
130,9,7,second,0,19000000,minus,91,19212
130,9,7,second,0,19000000,plus,91,402794
130,9,7,second,0,19000000,minus,92,11252
130,9,7,second,0,19000000,plus,92,324247
130,9,7,second,0,19000000,minus,93,6515
130,9,7,second,0,19000000,plus,93,256796
130,9,7,second,0,19000000,minus,94,3645
130,9,7,second,0,19000000,plus,94,200115
130,9,7,second,0,19000000,minus,95,2049
130,9,7,second,0,19000000,plus,95,154276
130,9,7,second,0,19000000,minus,96,1046
130,9,7,second,0,19000000,plus,96,117552
130,9,7,second,0,19000000,minus,97,481
130,9,7,second,0,19000000,plus,97,88482
130,9,7,second,0,19000000,minus,98,284
130,9,7,second,0,19000000,plus,98,64489
130,9,7,second,0,19000000,minus,99,128
130,9,7,second,0,19000000,plus,99,47400
130,9,7,second,0,19000000,minus,100,53
130,9,7,second,0,19000000,plus,100,33638
130,9,7,second,0,19000000,minus,101,21
130,9,7,second,0,19000000,plus,101,24008
130,9,7,second,0,19000000,minus,102,7
130,9,7,second,0,19000000,plus,102,16541
130,9,7,second,0,19000000,minus,103,7
130,9,7,second,0,19000000,plus,103,11454
130,9,7,second,0,19000000,minus,104,2
130,9,7,second,0,19000000,plus,104,7661
130,9,7,second,0,19000000,plus,105,5002
130,9,7,second,0,19000000,plus,106,3242
130,9,7,second,0,19000000,plus,107,2026
130,9,7,second,0,19000000,plus,108,1229
130,9,7,second,0,19000000,plus,109,772
130,9,7,second,0,19000000,plus,110,387
130,9,7,second,0,19000000,plus,111,261
130,9,7,second,0,19000000,plus,112,125
130,9,7,second,0,19000000,plus,113,57
130,9,7,second,0,19000000,plus,114,29
130,9,7,second,0,19000000,plus,115,11
130,9,7,second,0,19000000,plus,116,6
130,9,7,second,0,19000000,plus,117,3
130,9,7,second,0,19000000,plus,119,1
130,11,3,first,1,19000000,minus,28,2
130,11,3,first,1,19000000,minus,29,2
130,11,3,first,1,19000000,minus,30,2
130,11,3,first,1,19000000,minus,31,5
130,11,3,first,1,19000000,minus,32,15
130,11,3,first,1,19000000,minus,33,8
130,11,3,first,1,19000000,minus,34,28
130,11,3,first,1,19000000,minus,35,40
130,11,3,first,1,19000000,minus,36,52
130,11,3,first,1,19000000,minus,37,130
130,11,3,first,1,19000000,minus,38,185
130,11,3,first,1,19000000,minus,39,275
130,11,3,first,1,19000000,minus,40,405
130,11,3,first,1,19000000,minus,41,542
130,11,3,first,1,19000000,minus,42,868
130,11,3,first,1,19000000,minus,43,1311
130,11,3,first,1,19000000,minus,44,1871
130,11,3,first,1,19000000,plus,44,1
130,11,3,first,1,19000000,minus,45,2581
130,11,3,first,1,19000000,minus,46,3654
130,11,3,first,1,19000000,plus,46,2
130,11,3,first,1,19000000,minus,47,4916
130,11,3,first,1,19000000,minus,48,6710
130,11,3,first,1,19000000,plus,48,3
130,11,3,first,1,19000000,minus,49,9351
130,11,3,first,1,19000000,plus,49,9
130,11,3,first,1,19000000,minus,50,12678
130,11,3,first,1,19000000,plus,50,10
130,11,3,first,1,19000000,minus,51,17177
130,11,3,first,1,19000000,plus,51,19
130,11,3,first,1,19000000,minus,52,22673
130,11,3,first,1,19000000,plus,52,47
130,11,3,first,1,19000000,minus,53,30079
130,11,3,first,1,19000000,plus,53,92
