n,a,b,orientation,batch,samples,kind,k,count
340,18,4,first,0,10000000,minus,80,1
340,18,4,first,0,10000000,minus,97,1
340,18,4,first,0,10000000,minus,104,1
340,18,4,first,0,10000000,minus,105,1
340,18,4,first,0,10000000,minus,108,2
340,18,4,first,0,10000000,minus,109,1
340,18,4,first,0,10000000,minus,110,4
340,18,4,first,0,10000000,minus,111,3
340,18,4,first,0,10000000,minus,112,3
340,18,4,first,0,10000000,minus,113,6
340,18,4,first,0,10000000,minus,114,6
340,18,4,first,0,10000000,minus,115,7
340,18,4,first,0,10000000,minus,116,7
340,18,4,first,0,10000000,minus,117,15
340,18,4,first,0,10000000,minus,118,10
340,18,4,first,0,10000000,minus,119,17
340,18,4,first,0,10000000,minus,120,19
340,18,4,first,0,10000000,minus,121,29
340,18,4,first,0,10000000,minus,122,27
340,18,4,first,0,10000000,minus,123,34
340,18,4,first,0,10000000,minus,124,49
340,18,4,first,0,10000000,minus,125,55
340,18,4,first,0,10000000,minus,126,56
340,18,4,first,0,10000000,minus,127,77
340,18,4,first,0,10000000,minus,128,97
340,18,4,first,0,10000000,minus,129,126
340,18,4,first,0,10000000,minus,130,145
340,18,4,first,0,10000000,minus,131,181
340,18,4,first,0,10000000,minus,132,187
340,18,4,first,0,10000000,minus,133,248
340,18,4,first,0,10000000,minus,134,276
340,18,4,first,0,10000000,minus,135,381
340,18,4,first,0,10000000,minus,136,416
340,18,4,first,0,10000000,minus,137,485
340,18,4,first,0,10000000,minus,138,567
340,18,4,first,0,10000000,minus,139,672
340,18,4,first,0,10000000,minus,140,836
340,18,4,first,0,10000000,plus,140,3
340,18,4,first,0,10000000,minus,141,940
340,18,4,first,0,10000000,plus,141,1
340,18,4,first,0,10000000,minus,142,1066
340,18,4,first,0,10000000,plus,142,1
340,18,4,first,0,10000000,minus,143,1354
340,18,4,first,0,10000000,plus,143,1
340,18,4,first,0,10000000,minus,144,1575
340,18,4,first,0,10000000,minus,145,1801
340,18,4,first,0,10000000,plus,145,5
340,18,4,first,0,10000000,minus,146,2143
340,18,4,first,0,10000000,plus,146,4
340,18,4,first,0,10000000,minus,147,2554
340,18,4,first,0,10000000,minus,148,2994
340,18,4,first,0,10000000,plus,148,3
340,18,4,first,0,10000000,minus,149,3359
340,18,4,first,0,10000000,plus,149,9
340,18,4,first,0,10000000,minus,150,3999
340,18,4,first,0,10000000,plus,150,13
340,18,4,first,0,10000000,minus,151,4548
340,18,4,first,0,10000000,plus,151,10
340,18,4,first,0,10000000,minus,152,5329
340,18,4,first,0,10000000,plus,152,16
340,18,4,first,0,10000000,minus,153,6247
340,18,4,first,0,10000000,plus,153,25
340,18,4,first,0,10000000,minus,154,7230
340,18,4,first,0,10000000,plus,154,36
340,18,4,first,0,10000000,minus,155,8457
340,18,4,first,0,10000000,plus,155,53
340,18,4,first,0,10000000,minus,156,9605
340,18,4,first,0,10000000,plus,156,61
340,18,4,first,0,10000000,minus,157,11045
340,18,4,first,0,10000000,plus,157,77
340,18,4,first,0,10000000,minus,158,12654
340,18,4,first,0,10000000,plus,158,87
340,18,4,first,0,10000000,minus,159,14458
340,18,4,first,0,10000000,plus,159,123
340,18,4,first,0,10000000,minus,160,16549
340,18,4,first,0,10000000,plus,160,184
340,18,4,first,0,10000000,minus,161,18851
340,18,4,first,0,10000000,plus,161,210
340,18,4,first,0,10000000,minus,162,21572
340,18,4,first,0,10000000,plus,162,290
340,18,4,first,0,10000000,minus,163,24514
340,18,4,first,0,10000000,plus,163,378
340,18,4,first,0,10000000,minus,164,28304
340,18,4,first,0,10000000,plus,164,498
340,18,4,first,0,10000000,minus,165,31730
340,18,4,first,0,10000000,plus,165,601
340,18,4,first,0,10000000,minus,166,35713
340,18,4,first,0,10000000,plus,166,864
340,18,4,first,0,10000000,minus,167,40543
340,18,4,first,0,10000000,plus,167,1065
340,18,4,first,0,10000000,minus,168,45892
340,18,4,first,0,10000000,plus,168,1290
340,18,4,first,0,10000000,minus,169,51240
340,18,4,first,0,10000000,plus,169,1687
340,18,4,first,0,10000000,minus,170,57476
340,18,4,first,0,10000000,plus,170,2176
340,18,4,first,0,10000000,minus,171,64103
340,18,4,first,0,10000000,plus,171,2746
340,18,4,first,0,10000000,minus,172,72495
340,18,4,first,0,10000000,plus,172,3412
340,18,4,first,0,10000000,minus,173,79922
340,18,4,first,0,10000000,plus,173,4400
340,18,4,first,0,10000000,minus,174,89280
340,18,4,first,0,10000000,plus,174,5443
340,18,4,first,0,10000000,minus,175,97970
340,18,4,first,0,10000000,plus,175,6612
