batch,first_replica,samples,p,axis_sum,diamond_sum,paired_difference_sum,axis_mean,diamond_mean,paired_difference_mean
19,380000,20000,0.59274605000000002,221,193,-28,0.011050000000000001,0.0096500000000000006,-0.0014
19,380000,20000,0.59374605000000003,520,522,2,0.025999999999999999,0.026100000000000002,0.0001
20,400000,20000,0.59174605000000002,-283,-196,87,-0.014149999999999999,-0.0097999999999999997,0.0043499999999999997
20,400000,20000,0.59274605000000002,7,99,92,0.00035,0.0049500000000000004,0.0045999999999999999
20,400000,20000,0.59374605000000003,334,379,45,0.0167,0.018950000000000002,0.0022499999999999998
21,420000,20000,0.59174605000000002,-330,-308,22,-0.016500000000000001,-0.0154,0.0011000000000000001
21,420000,20000,0.59274605000000002,-6,-20,-14,-0.00029999999999999997,-0.001,-0.00069999999999999999
21,420000,20000,0.59374605000000003,277,259,-18,0.013849999999999999,0.01295,-0.00089999999999999998
22,440000,20000,0.59174605000000002,-344,-342,2,-0.0172,-0.017100000000000001,0.0001
22,440000,20000,0.59274605000000002,-35,-67,-32,-0.00175,-0.0033500000000000001,-0.0016000000000000001
22,440000,20000,0.59374605000000003,227,208,-19,0.011350000000000001,0.0104,-0.00095
23,460000,20000,0.59174605000000002,-175,-190,-15,-0.0087500000000000008,-0.0094999999999999998,-0.00075000000000000002
23,460000,20000,0.59274605000000002,120,76,-44,0.0060000000000000001,0.0038,-0.0022000000000000001
23,460000,20000,0.59374605000000003,432,360,-72,0.021600000000000001,0.017999999999999999,-0.0035999999999999999
24,480000,20000,0.59174605000000002,-534,-248,286,-0.026700000000000002,-0.0124,0.0143
24,480000,20000,0.59274605000000002,-233,30,263,-0.011650000000000001,0.0015,0.01315
24,480000,20000,0.59374605000000003,77,323,246,0.0038500000000000001,0.016150000000000001,0.0123
25,500000,20000,0.59174605000000002,-319,-499,-180,-0.015949999999999999,-0.02495,-0.0089999999999999993
25,500000,20000,0.59274605000000002,-77,-170,-93,-0.0038500000000000001,-0.0085000000000000006,-0.0046499999999999996
25,500000,20000,0.59374605000000003,222,125,-97,0.0111,0.0062500000000000003,-0.0048500000000000001
26,520000,20000,0.59174605000000002,-207,-267,-60,-0.01035,-0.013350000000000001,-0.0030000000000000001
26,520000,20000,0.59274605000000002,87,10,-77,0.0043499999999999997,0.00050000000000000001,-0.0038500000000000001
26,520000,20000,0.59374605000000003,408,302,-106,0.020400000000000001,0.015100000000000001,-0.0053
27,540000,20000,0.59174605000000002,-340,-95,245,-0.017000000000000001,-0.0047499999999999999,0.01225
27,540000,20000,0.59274605000000002,-68,180,248,-0.0033999999999999998,0.0089999999999999993,0.0124
27,540000,20000,0.59374605000000003,217,471,254,0.01085,0.023550000000000001,0.012699999999999999
28,560000,20000,0.59174605000000002,-496,-387,109,-0.024799999999999999,-0.019349999999999999,0.00545
28,560000,20000,0.59274605000000002,-211,-102,109,-0.01055,-0.0051000000000000004,0.00545
28,560000,20000,0.59374605000000003,89,187,98,0.00445,0.0093500000000000007,0.0048999999999999998
29,580000,20000,0.59174605000000002,-239,-338,-99,-0.011950000000000001,-0.016899999999999998,-0.0049500000000000004
29,580000,20000,0.59274605000000002,60,-46,-106,0.0030000000000000001,-0.0023,-0.0053
29,580000,20000,0.59374605000000003,331,251,-80,0.016549999999999999,0.01255,-0.0040000000000000001
30,600000,20000,0.59174605000000002,-239,-402,-163,-0.011950000000000001,-0.0201,-0.0081499999999999993
30,600000,20000,0.59274605000000002,42,-125,-167,0.0020999999999999999,-0.0062500000000000003,-0.0083499999999999998
30,600000,20000,0.59374605000000003,351,165,-186,0.01755,0.0082500000000000004,-0.0092999999999999992
31,620000,20000,0.59174605000000002,-106,-235,-129,-0.0053,-0.01175,-0.00645
31,620000,20000,0.59274605000000002,184,47,-137,0.0091999999999999998,0.0023500000000000001,-0.0068500000000000002
31,620000,20000,0.59374605000000003,448,322,-126,0.0224,0.0161,-0.0063
32,640000,20000,0.59174605000000002,-267,-408,-141,-0.013350000000000001,-0.020400000000000001,-0.0070499999999999998
32,640000,20000,0.59274605000000002,1,-107,-108,5.0000000000000002e-05,-0.0053499999999999997,-0.0054000000000000003
32,640000,20000,0.59374605000000003,271,182,-89,0.01355,0.0091000000000000004,-0.00445
33,660000,20000,0.59174605000000002,-357,-104,253,-0.017850000000000001,-0.0051999999999999998,0.01265
33,660000,20000,0.59274605000000002,-103,168,271,-0.0051500000000000001,0.0083999999999999995,0.01355
33,660000,20000,0.59374605000000003,200,471,271,0.01,0.023550000000000001,0.01355
34,680000,20000,0.59174605000000002,-494,-348,146,-0.0247,-0.017399999999999999,0.0073000000000000001
34,680000,20000,0.59274605000000002,-187,-53,134,-0.0093500000000000007,-0.00265,0.0067000000000000002
34,680000,20000,0.59374605000000003,117,209,92,0.0058500000000000002,0.010449999999999999,0.0045999999999999999
35,700000,20000,0.59174605000000002,-294,-148,146,-0.0147,-0.0074000000000000003,0.0073000000000000001
35,700000,20000,0.59274605000000002,-18,144,162,-0.00089999999999999998,0.0071999999999999998,0.0080999999999999996
35,700000,20000,0.59374605000000003,272,465,193,0.013599999999999999,0.02325,0.0096500000000000006
36,720000,20000,0.59174605000000002,-343,-335,8,-0.017149999999999999,-0.016750000000000001,0.00040000000000000002
36,720000,20000,0.59274605000000002,-66,-66,0,-0.0033,-0.0033,0
36,720000,20000,0.59374605000000003,238,215,-23,0.011900000000000001,0.010749999999999999,-0.00115
37,740000,20000,0.59174605000000002,-343,-302,41,-0.017149999999999999,-0.015100000000000001,0.0020500000000000002
37,740000,20000,0.59274605000000002,-31,1,32,-0.0015499999999999999,5.0000000000000002e-05,0.0016000000000000001
37,740000,20000,0.59374605000000003,254,296,42,0.012699999999999999,0.014800000000000001,0.0020999999999999999
38,760000,20000,0.59174605000000002,-270,-272,-2,-0.0135,-0.013599999999999999,-0.0001
38,760000,20000,0.59274605000000002,16,23,7,0.00080000000000000004,0.00115,0.00035
38,760000,20000,0.59374605000000003,310,305,-5,0.0155,0.01525,-0.00025000000000000001
39,780000,20000,0.59174605000000002,-417,-219,198,-0.02085,-0.01095,0.0099000000000000008
39,780000,20000,0.59274605000000002,-134,81,215,-0.0067000000000000002,0.0040499999999999998,0.010749999999999999
39,780000,20000,0.59374605000000003,149,367,218,0.00745,0.018350000000000002,0.0109
40,800000,20000,0.59174605000000002,-197,-103,94,-0.0098499999999999994,-0.0051500000000000001,0.0047000000000000002
40,800000,20000,0.59274605000000002,82,199,117,0.0041000000000000003,0.0099500000000000005,0.0058500000000000002
40,800000,20000,0.59374605000000003,378,500,122,0.0189,0.025000000000000001,0.0061000000000000004
41,820000,20000,0.59174605000000002,-335,-331,4,-0.016750000000000001,-0.016549999999999999,0.00020000000000000001
41,820000,20000,0.59274605000000002,-38,-15,23,-0.0019,-0.00075000000000000002,0.00115
41,820000,20000,0.59374605000000003,239,285,46,0.011950000000000001,0.014250000000000001,0.0023
42,840000,20000,0.59174605000000002,-193,-268,-75,-0.0096500000000000006,-0.0134,-0.0037499999999999999
42,840000,20000,0.59274605000000002,98,26,-72,0.0048999999999999998,0.0012999999999999999,-0.0035999999999999999
42,840000,20000,0.59374605000000003,392,269,-123,0.019599999999999999,0.01345,-0.0061500000000000001
43,860000,20000,0.59174605000000002,-101,-293,-192,-0.0050499999999999998,-0.01465,-0.0095999999999999992
43,860000,20000,0.59274605000000002,199,28,-171,0.0099500000000000005,0.0014,-0.0085500000000000003
43,860000,20000,0.59374605000000003,485,320,-165,0.024250000000000001,0.016,-0.0082500000000000004
44,880000,20000,0.59174605000000002,-94,-80,14,-0.0047000000000000002,-0.0040000000000000001,0.00069999999999999999
44,880000,20000,0.59274605000000002,158,246,88,0.0079000000000000008,0.0123,0.0044000000000000003
44,880000,20000,0.59374605000000003,451,546,95,0.022550000000000001,0.027300000000000001,0.0047499999999999999
45,900000,20000,0.59174605000000002,-80,102,182,-0.0040000000000000001,0.0051000000000000004,0.0091000000000000004
45,900000,20000,0.59274605000000002,193,416,223,0.0096500000000000006,0.020799999999999999,0.01115
45,900000,20000,0.59374605000000003,474,730,256,0.023699999999999999,0.036499999999999998,0.012800000000000001
46,920000,20000,0.59174605000000002,-553,-486,67,-0.027650000000000001,-0.024299999999999999,0.0033500000000000001
46,920000,20000,0.59274605000000002,-226,-188,38,-0.011299999999999999,-0.0094000000000000004,0.0019
46,920000,20000,0.59374605000000003,54,94,40,0.0027000000000000001,0.0047000000000000002,0.002
47,940000,20000,0.59174605000000002,-290,-206,84,-0.014500000000000001,-0.0103,0.0041999999999999997
47,940000,20000,0.59274605000000002,29,76,47,0.0014499999999999999,0.0038,0.0023500000000000001
47,940000,20000,0.59374605000000003,349,348,-1,0.01745,0.017399999999999999,-5.0000000000000002e-05
48,960000,20000,0.59174605000000002,-395,-331,64,-0.01975,-0.016549999999999999,0.0032000000000000002
48,960000,20000,0.59274605000000002,-101,3,104,-0.0050499999999999998,0.00014999999999999999,0.0051999999999999998
48,960000,20000,0.59374605000000003,218,303,85,0.0109,0.01515,0.0042500000000000003
49,980000,20000,0.59174605000000002,-320,-196,124,-0.016,-0.0097999999999999997,0.0061999999999999998
49,980000,20000,0.59274605000000002,-41,103,144,-0.0020500000000000002,0.0051500000000000001,0.0071999999999999998
49,980000,20000,0.59374605000000003,251,391,140,0.01255,0.019550000000000001,0.0070000000000000001
