n,modulus,batch,k,counter_first,counter_last_exclusive,samples,sum_q,sum_q2,sum_I01,sum_I12,sum_I02,sum_Re_J_S4,sum_Im_J_S4,sum_Re_J_D4,sum_Im_J_D4,sum_q_Re_J_S4,sum_q_Im_J_S4,sum_q_Re_J_D4,sum_q_Im_J_D4,sum_birth_mass,priority_field_digest
170,5i_over_2,0,49,9500000000,9500200000,200000,-199743,199743,9615,0,0,5356.45328719723183391,7984.77508650519031142,-5356.45328719723183391,-7984.77508650519031142,-3909.68166089965397924,-5828.09688581314878893,3909.68166089965397924,5828.09688581314878893,9615,95c101d4823b5fcb
170,5i_over_2,0,50,9500000000,9500200000,200000,-199685,199685,11180,0,0,6228.30449826989619377,9284.42906574394463668,-6228.30449826989619377,-9284.42906574394463668,-4612.73356401384083045,-6876.12456747404844291,4612.73356401384083045,6876.12456747404844291,11180,95c101d4823b5fcb
170,5i_over_2,0,51,9500000000,9500200000,200000,-199616,199616,13872,0,0,7728,11520,-7728,-11520,-5767.58823529411764706,-8597.64705882352941176,5767.58823529411764706,8597.64705882352941176,13872,95c101d4823b5fcb
170,5i_over_2,0,52,9500000000,9500200000,200000,-199529,199529,18094,0,0,10080.0484429065743945,15026.1591695501730104,-10080.0484429065743945,-15026.1591695501730104,-7559.75778546712802768,-11269.2041522491349481,7559.75778546712802768,11269.2041522491349481,18094,95c101d4823b5fcb
170,5i_over_2,0,53,9500000000,9500200000,200000,-199414,199414,22007,0,0,12259.9550173010380623,18275.7093425605536332,-12259.9550173010380623,-18275.7093425605536332,-8864.47058823529411765,-13214.1176470588235294,8864.47058823529411765,13214.1176470588235294,22007,95c101d4823b5fcb
170,5i_over_2,0,54,9500000000,9500200000,200000,-199278,199278,27528,0,0,15335.6678200692041522,22860.6228373702422145,-15335.6678200692041522,-22860.6228373702422145,-11244.3737024221453287,-16761.7993079584775087,11244.3737024221453287,16761.7993079584775087,27528,95c101d4823b5fcb
170,5i_over_2,0,55,9500000000,9500200000,200000,-199104,199104,30385,0,0,16927.2837370242214533,25233.2179930795847751,-16927.2837370242214533,-25233.2179930795847751,-11595.8996539792387543,-17285.8131487889273356,11595.8996539792387543,17285.8131487889273356,30385,95c101d4823b5fcb
170,5i_over_2,0,56,9500000000,9500200000,200000,-198923,198923,32936,0,0,18348.4290657439446367,27351.6955017301038062,-18348.4290657439446367,-27351.6955017301038062,-12701.7301038062283737,-18934.2560553633217993,12701.7301038062283737,18934.2560553633217993,32936,95c101d4823b5fcb
170,5i_over_2,0,57,9500000000,9500200000,200000,-198723,198723,41910,0,0,23347.7854671280276817,34804.1522491349480969,-23347.7854671280276817,-34804.1522491349480969,-16996.9204152249134948,-25337.0242214532871972,16996.9204152249134948,25337.0242214532871972,41910,95c101d4823b5fcb
170,5i_over_2,0,58,9500000000,9500200000,200000,-198453,198453,50156,0,0,27941.5778546712802768,41652.041522491349481,-27941.5778546712802768,-41652.041522491349481,-19217.4948096885813149,-28647.1972318339100346,19217.4948096885813149,28647.1972318339100346,50156,95c101d4823b5fcb
170,5i_over_2,0,59,9500000000,9500200000,200000,-198145,198145,60685,0,0,33807.2145328719723183,50395.8477508650519031,-33807.2145328719723183,-50395.8477508650519031,-23683.71280276816609,-35304.9134948096885813,23683.71280276816609,35304.9134948096885813,60685,95c101d4823b5fcb
170,5i_over_2,0,60,9500000000,9500200000,200000,-197762,197762,65330,0,0,36394.9134948096885813,54253.28719723183391,-36394.9134948096885813,-54253.28719723183391,-23592.9065743944636678,-35169.5501730103806228,23592.9065743944636678,35169.5501730103806228,65330,95c101d4823b5fcb
170,5i_over_2,0,61,9500000000,9500200000,200000,-197377,197377,74715,0,0,41623.2352941176470588,62047.0588235294117647,-41623.2352941176470588,-62047.0588235294117647,-28539.8961937716262976,-42543.944636678200692,28539.8961937716262976,42543.944636678200692,74715,95c101d4823b5fcb
170,5i_over_2,0,62,9500000000,9500200000,200000,-196907,196907,91240,0,0,50829.2041522491349481,75770.2422145328719723,-50829.2041522491349481,-75770.2422145328719723,-34595.5017301038062284,-51570.9342560553633218,34595.5017301038062284,51570.9342560553633218,91240,95c101d4823b5fcb
170,5i_over_2,0,63,9500000000,9500200000,200000,-196332,196332,106096,0,0,59105.384083044982699,88107.4048442906574394,-59105.384083044982699,-88107.4048442906574394,-38924.6747404844290657,-58024.3598615916955017,38924.6747404844290657,58024.3598615916955017,106096,95c101d4823b5fcb
