n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
25,5,0,first,0,120000,1653180,2007452,23268876,33938376,27817372,354272,1572508
25,4,3,second,0,120000,1665075,2015104,23530129,34229612,28117738,350029,1524265
25,5,0,first,1,120000,1651639,2006307,23227939,33900315,27775443,354668,1577368
25,4,3,second,1,120000,1665107,2014115,23529633,34200761,28107609,349008,1515176
25,5,0,first,2,120000,1652868,2006915,23260740,33920641,27803710,354047,1573961
25,4,3,second,2,120000,1664121,2013862,23503175,34189504,28085552,349741,1521575
25,5,0,first,3,120000,1652988,2007516,23262500,33941010,27812402,354528,1578706
25,4,3,second,3,120000,1664176,2014052,23506040,34199198,28089482,349876,1526274
25,5,0,first,4,120000,1652742,2007196,23257732,33932516,27806690,354454,1576868
25,4,3,second,4,120000,1663799,2014228,23494633,34201084,28085287,350429,1525143
25,5,0,first,5,120000,1652661,2006551,23250149,33908127,27794815,353890,1568646
25,4,3,second,5,120000,1662900,2013535,23470672,34180489,28060309,350635,1530543
25,5,0,first,6,120000,1652098,2007460,23238094,33937784,27796583,355362,1582712
25,4,3,second,6,120000,1664436,2014263,23512304,34202055,28095724,349827,1522911
25,5,0,first,7,120000,1652599,2007129,23252469,33927767,27803682,354530,1572872
25,4,3,second,7,120000,1664122,2014263,23502496,34203215,28089468,350141,1526775
25,5,0,first,8,120000,1651730,2007760,23229714,33949998,27795649,356030,1588414
25,4,3,second,8,120000,1664783,2014781,23519961,34218151,28106598,349998,1524916
25,5,0,first,9,120000,1652695,2006898,23253977,33920706,27801852,354203,1570979
25,4,3,second,9,120000,1664317,2013995,23507321,34193759,28087467,349678,1526146
25,5,0,first,10,120000,1651663,2007177,23226851,33930153,27785957,355514,1585090
25,4,3,second,10,120000,1664690,2014260,23519682,34200272,28099423,349570,1521108
25,5,0,first,11,120000,1652043,2006339,23236725,33902169,27783928,354296,1571038
25,4,3,second,11,120000,1664354,2014295,23511228,34204529,28095764,349941,1524229
25,5,0,first,12,120000,1652035,2006159,23237587,33895655,27781293,354124,1570656
25,4,3,second,12,120000,1664918,2015066,23523024,34228466,28112656,350148,1526178
25,5,0,first,13,120000,1652969,2007506,23263001,33940330,27812767,354537,1577797
25,4,3,second,13,120000,1665230,2014192,23534144,34201400,28109784,348962,1515976
25,5,0,first,14,120000,1651786,2007284,23228312,33933276,27789251,355498,1583086
25,4,3,second,14,120000,1664885,2013799,23525941,34189029,28099790,348914,1515390
25,5,0,first,15,120000,1652177,2006972,23238315,33922990,27792393,354795,1576519
25,4,3,second,15,120000,1663449,2013948,23485501,34192692,28074697,350499,1528799
25,5,0,first,16,120000,1653034,2007669,23261468,33945267,27816632,354635,1573471
25,4,3,second,16,120000,1664366,2015755,23509820,34252877,28113992,351389,1534713
