n,modulus,batch,k,counter_first,counter_last_exclusive,samples,sum_q,sum_q2,sum_I01,sum_I12,sum_I02,sum_Re_J_S4,sum_Im_J_S4,sum_Re_J_D4,sum_Im_J_D4,sum_q_Re_J_S4,sum_q_Im_J_S4,sum_q_Re_J_D4,sum_q_Im_J_D4,sum_birth_mass,priority_field_digest
50,5i_over_2,0,0,9500000000,9500200000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,61533230fcaf3994
50,5i_over_2,0,1,9500000000,9500200000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,61533230fcaf3994
50,5i_over_2,0,2,9500000000,9500200000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,61533230fcaf3994
50,5i_over_2,0,3,9500000000,9500200000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,61533230fcaf3994
50,5i_over_2,0,4,9500000000,9500200000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,61533230fcaf3994
50,5i_over_2,0,5,9500000000,9500200000,200000,-200000,200000,45,0,0,-12.6,43.2,12.6,-43.2,12.6,-43.2,-12.6,43.2,45,61533230fcaf3994
50,5i_over_2,0,6,9500000000,9500200000,200000,-199999,199999,314,0,0,-87.92,301.44,87.92,-301.44,86.24,-295.68,-86.24,295.68,314,61533230fcaf3994
50,5i_over_2,0,7,9500000000,9500200000,200000,-199992,199992,1554,0,0,-435.12,1491.84,435.12,-1491.84,421.4,-1444.8,-421.4,1444.8,1554,61533230fcaf3994
50,5i_over_2,0,8,9500000000,9500200000,200000,-199957,199957,3430,0,0,-960.4,3292.8,960.4,-3292.8,882,-3024,-882,3024,3430,61533230fcaf3994
50,5i_over_2,0,9,9500000000,9500200000,200000,-199882,199882,7686,0,0,-2152.08,7378.56,2152.08,-7378.56,1963.08,-6730.56,-1963.08,6730.56,7686,61533230fcaf3994
50,5i_over_2,0,10,9500000000,9500200000,200000,-199711,199711,14430,0,0,-4040.4,13852.8,4040.4,-13852.8,3561.6,-12211.2,-3561.6,12211.2,14430,61533230fcaf3994
50,5i_over_2,0,11,9500000000,9500200000,200000,-199393,199393,24987,0,0,-6996.36,23987.52,6996.36,-23987.52,6016.92,-20629.44,-6016.92,20629.44,24987,61533230fcaf3994
50,5i_over_2,0,12,9500000000,9500200000,200000,-198842,198842,40356,0,0,-11299.68,38741.76,11299.68,-38741.76,9448.32,-32394.24,-9448.32,32394.24,40356,61533230fcaf3994
50,5i_over_2,0,13,9500000000,9500200000,200000,-197954,197954,62012,0,0,-17363.36,59531.52,17363.36,-59531.52,14131.04,-48449.28,-14131.04,48449.28,62012,61533230fcaf3994
50,5i_over_2,0,14,9500000000,9500200000,200000,-196590,196590,93364,0,0,-26141.92,89629.44,26141.92,-89629.44,20795.04,-71297.28,-20795.04,71297.28,93364,61533230fcaf3994
50,5i_over_2,0,15,9500000000,9500200000,200000,-194527,194527,136050,0,0,-38094,130608,38094,-130608,29429.4,-100900.8,-29429.4,100900.8,136050,61533230fcaf3994
50,5i_over_2,0,16,9500000000,9500200000,200000,-191524,191524,183572,0,0,-51400.16,176229.12,51400.16,-176229.12,37946.72,-130103.04,-37946.72,130103.04,183572,61533230fcaf3994
50,5i_over_2,0,17,9500000000,9500200000,200000,-187538,187538,242497,0,0,-67858.7281331747919144,232776.21346016646849,67858.7281331747919144,-232776.21346016646849,48885.3681331747919144,-167724.69346016646849,-48885.3681331747919144,167724.69346016646849,242497,61533230fcaf3994
50,5i_over_2,0,18,9500000000,9500200000,200000,-182243,182243,313102,0,0,-87607.2995957193816885,300546.243424494649227,87607.2995957193816885,-300546.243424494649227,60942.5533412604042806,-209060.046991676575505,-60942.5533412604042806,209060.046991676575505,313102,61533230fcaf3994
50,5i_over_2,0,19,9500000000,9500200000,200000,-175437,175437,391822,0,0,-109610.918145065398335,376097.803947681331748,109610.918145065398335,-376097.803947681331748,73426.2770986920332937,-251968.401046373365042,-73426.2770986920332937,251968.401046373365042,391822,61533230fcaf3994
50,5i_over_2,0,20,9500000000,9500200000,200000,-166969,166969,486040,150,0,-135857.261831153388823,466367.07538644470868,135846.774316290130797,-466117.087277051129608,88480.226397146254459,-303681.822592152199762,-88480.226397146254459,303681.822592152199762,486190,61533230fcaf3994
50,5i_over_2,0,21,9500000000,9500200000,200000,-156408,156418,580783,540,0,-162117.244280618311534,557164.677859690844233,161866.303020214030916,-556154.486183115338882,100051.944542211652794,-343994.810368608799049,-100059.285802615933413,344169.8020451843044,581323,61533230fcaf3994
50,5i_over_2,0,22,9500000000,9500200000,200000,-144010,144050,679798,1394,84,-189035.989791139835937,650962.844918226439305,188576.836402317005972,-648589.555976490410767,112809.753310759336531,-388431.444014540351314,-112994.553310759336531,389065.044014540351314,681192,61533230fcaf3994
50,5i_over_2,0,23,9500000000,9500200000,200000,-129423,129539,770056,4573,312,-213959.221738235479278,736583.043103978790723,212055.341036060156141,-729674.322366916810318,120153.546025757557538,-413085.252908148071649,-120378.907738004882151,414514.283110288380805,774629,61533230fcaf3994
50,5i_over_2,0,24,9500000000,9500200000,200000,-113159,113549,842308,12180,762,-233356.647819138288248,807083.82410436005407,228238.73962842739126,-787634.98368891740308,123148.372499920422771,-427101.969872924006929,-124640.389379856421458,431972.805903965492484,854488,61533230fcaf3994
50,5i_over_2,0,25,9500000000,9500200000,200000,-95307,96381,888450,31525,1925,-247390.795719240217836,858185.282442575303048,234219.571399873100845,-807395.79306525120586,119932.75414102216774,-412765.162676369665585,-123419.188093690339183,426782.474584447709272,919975,61533230fcaf3994
50,5i_over_2,0,26,9500000000,9500200000,200000,-76360,79272,900728,68606,3880,-255844.329469195124073,886875.410478191948765,225166.046135949030962,-777958.176615838627282,108926.086849838122232,-376730.489887382305278,-118998.268831205025603,414973.554455398200918,969334,61533230fcaf3994
50,5i_over_2,0,27,9500000000,9500200000,200000,-56497,63135,878679,135608,6315,-262440.86962785443521,908564.790832929552578,200245.894198841214073,-689788.405009022289405,91544.9998323290097551,-314088.85275009708422,-114726.863853193098214,393597.293206226688293,1014287,61533230fcaf3994
50,5i_over_2,0,28,9500000000,9500200000,200000,-35715,49771,796296,246456,9406,-263286.90266608475081,915316.292230220814432,149214.5982614674324,-507459.813160871204431,56946.8525806718581672,-195850.779715658181494,-104441.075164505584907,365394.365380778809963,1042752,61533230fcaf3994
50,5i_over_2,0,29,9500000000,9500200000,200000,-14767,41787,660027,392413,12437,-259994.719059986968913,908614.502398494967235,71833.5919401662970827,-249008.29953476159976,15663.8310134204964615,-51829.9665002802558456,-103425.8479589988673,365969.689624036640592,1052440,61533230fcaf3994
50,5i_over_2,0,30,9500000000,9500200000,200000,6421,40069,501710,560930,13420,-262758.004821325521322,913183.428581571853176,-13965.2624049569699639,50369.9669785242856485,-32381.3353251454848588,113783.366244400415641,-111045.964923772087986,379740.176241280988257,1062640,61533230fcaf3994
50,5i_over_2,0,31,9500000000,9500200000,200000,27771,45607,336761,729599,11748,-268280.021372283261792,926184.098304358760988,-101560.777304691424364,361298.560612437936441,-80909.8403125975105016,287946.895034293451072,-125698.908502318113082,440599.377231049388064,1066360,61533230fcaf3994
50,5i_over_2,0,32,9500000000,9500200000,200000,49061,57247,198734,860420,9068,-274042.7472749149231,939893.375131076075124,-177273.25853862254292,610984.220065599930962,-126790.933991247212144,434778.154128912281843,-148126.202618536472189,506588.391810378426861,1059154,61533230fcaf3994
50,5i_over_2,0,33,9500000000,9500200000,200000,70054,73314,99758,946390,6157,-275773.853819190632381,951177.694334200312509,-228106.996551200696601,789978.465897811520095,-157422.864377794487031,543944.898809086092659,-165975.062495754112728,573492.024829453619208,1046148,61533230fcaf3994
50,5i_over_2,0,34,9500000000,9500200000,200000,90841,91927,43342,980408,2942,-276344.718070453788265,950575.204443422712119,-255889.367066401362079,881590.06212920371134,-178807.446112776141827,618773.791456730146896,-182158.400880909316619,628664.681730214094577,1023750,61533230fcaf3994
50,5i_over_2,0,35,9500000000,9500200000,200000,110653,110941,15705,954405,1380,-268108.63418312382712,913509.481030556948648,-259973.169260412768856,889219.312183945771478,-186922.00978538198131,638218.007078907365739,-187727.261152801719717,640871.853452272407356,970110,61533230fcaf3994
50,5i_over_2,0,36,9500000000,9500200000,200000,129099,129155,4526,890404,554,-249650.625879193985235,852518.50271582582419,-247540.303501072701049,845639.82989775210243,-184030.179458266517934,628111.998458988725498,-184207.898554580429943,628621.439980986347377,894930,61533230fcaf3994
50,5i_over_2,0,37,9500000000,9500200000,200000,145590,145596,964,793647,37,-222277.682711058263971,760807.159476813317479,-221786.156527942925089,759385.898311533888228,-170391.062164090368609,583274.027300832342449,-170412.902164090368609,583348.907300832342449,794611,61533230fcaf3994
50,5i_over_2,0,38,9500000000,9500200000,200000,159778,159778,114,682190,0,-191028.606325802615933,654277.457122473246136,-190964.766325802615933,654058.577122473246136,-150918.27871581450654,516756.333888228299643,-150918.27871581450654,516756.333888228299643,682304,61533230fcaf3994
50,5i_over_2,0,39,9500000000,9500200000,200000,171708,171708,0,569242,0,-159366.984732461355529,546401.0905112960761,-159366.984732461355529,546401.0905112960761,-130254.824732461355529,446587.9705112960761,-130254.824732461355529,446587.9705112960761,569242,61533230fcaf3994
50,5i_over_2,0,40,9500000000,9500200000,200000,181160,181160,0,448860,0,-125680.8,430905.6,-125680.8,430905.6,-105862.4,362956.8,-105862.4,362956.8,448860,61533230fcaf3994
50,5i_over_2,0,41,9500000000,9500200000,200000,188238,188238,0,335810,0,-94026.8,322377.6,-94026.8,322377.6,-81255.44,278590.08,-81255.44,278590.08,335810,61533230fcaf3994
50,5i_over_2,0,42,9500000000,9500200000,200000,193306,193306,0,238928,0,-66899.84,229370.88,-66899.84,229370.88,-59599.68,204341.76,-59599.68,204341.76,238928,61533230fcaf3994
50,5i_over_2,0,43,9500000000,9500200000,200000,196565,196565,0,153990,0,-43117.2,147830.4,-43117.2,147830.4,-39238.36,134531.52,-39238.36,134531.52,153990,61533230fcaf3994
50,5i_over_2,0,44,9500000000,9500200000,200000,198544,198544,0,92884,0,-26007.52,89168.64,-26007.52,89168.64,-24381.28,83592.96,-24381.28,83592.96,92884,61533230fcaf3994
50,5i_over_2,0,45,9500000000,9500200000,200000,199512,199512,0,45525,0,-12747,43704,-12747,43704,-12196.8,41817.6,-12196.8,41817.6,45525,61533230fcaf3994
50,5i_over_2,0,46,9500000000,9500200000,200000,199905,199905,0,18458,0,-5168.24,17719.68,-5168.24,17719.68,-5061.84,17354.88,-5061.84,17354.88,18458,61533230fcaf3994
50,5i_over_2,0,47,9500000000,9500200000,200000,200000,200000,0,4465,0,-1250.2,4286.4,-1250.2,4286.4,-1250.2,4286.4,-1250.2,4286.4,4465,61533230fcaf3994
50,5i_over_2,0,48,9500000000,9500200000,200000,200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,61533230fcaf3994
50,5i_over_2,0,49,9500000000,9500200000,200000,200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,61533230fcaf3994
50,5i_over_2,0,50,9500000000,9500200000,200000,200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,61533230fcaf3994
50,5i_over_2,1,0,9500200000,9500400000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,63f61c762e257e95
50,5i_over_2,1,1,9500200000,9500400000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,63f61c762e257e95
50,5i_over_2,1,2,9500200000,9500400000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,63f61c762e257e95
50,5i_over_2,1,3,9500200000,9500400000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,63f61c762e257e95
50,5i_over_2,1,4,9500200000,9500400000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,63f61c762e257e95
50,5i_over_2,1,5,9500200000,9500400000,200000,-200000,200000,45,0,0,-12.6,43.2,12.6,-43.2,12.6,-43.2,-12.6,43.2,45,63f61c762e257e95
50,5i_over_2,1,6,9500200000,9500400000,200000,-199999,199999,270,0,0,-75.6,259.2,75.6,-259.2,73.92,-253.44,-73.92,253.44,270,63f61c762e257e95
50,5i_over_2,1,7,9500200000,9500400000,200000,-199993,199993,1160,0,0,-324.8,1113.6,324.8,-1113.6,313.04,-1073.28,-313.04,1073.28,1160,63f61c762e257e95
50,5i_over_2,1,8,9500200000,9500400000,200000,-199967,199967,3694,0,0,-1034.32,3546.24,1034.32,-3546.24,976.08,-3346.56,-976.08,3346.56,3694,63f61c762e257e95
50,5i_over_2,1,9,9500200000,9500400000,200000,-199884,199884,8168,0,0,-2287.04,7841.28,2287.04,-7841.28,2077.88,-7124.16,-2077.88,7124.16,8168,63f61c762e257e95
50,5i_over_2,1,10,9500200000,9500400000,200000,-199703,199703,14290,0,0,-4001.2,13718.4,4001.2,-13718.4,3494.4,-11980.8,-3494.4,11980.8,14290,63f61c762e257e95
50,5i_over_2,1,11,9500200000,9500400000,200000,-199391,199391,26442,0,0,-7403.76,25384.32,7403.76,-25384.32,6442.8,-22089.6,-6442.8,22089.6,26442,63f61c762e257e95
50,5i_over_2,1,12,9500200000,9500400000,200000,-198801,198801,43180,0,0,-12090.4,41452.8,12090.4,-41452.8,10108,-34656,-10108,34656,43180,63f61c762e257e95
50,5i_over_2,1,13,9500200000,9500400000,200000,-197851,197851,64224,0,0,-17982.72,61655.04,17982.72,-61655.04,14524.72,-49799.04,-14524.72,49799.04,64224,63f61c762e257e95
50,5i_over_2,1,14,9500200000,9500400000,200000,-196449,196449,93644,0,0,-26220.32,89898.24,26220.32,-89898.24,20724.48,-71055.36,-20724.48,71055.36,93644,63f61c762e257e95
50,5i_over_2,1,15,9500200000,9500400000,200000,-194393,194393,132270,0,0,-37035.6,126979.2,37035.6,-126979.2,28400.4,-97372.8,-28400.4,97372.8,132270,63f61c762e257e95
50,5i_over_2,1,16,9500200000,9500400000,200000,-191495,191495,185496,0,0,-51938.88,178076.16,51938.88,-178076.16,38955.84,-133562.88,-38955.84,133562.88,185496,63f61c762e257e95
50,5i_over_2,1,17,9500200000,9500400000,200000,-187403,187403,247467,0,0,-69290.76,237568.32,69290.76,-237568.32,49812.84,-170786.88,-49812.84,170786.88,247467,63f61c762e257e95
50,5i_over_2,1,18,9500200000,9500400000,200000,-182012,182012,317486,0,0,-88817.6666825208085612,304746.013983353151011,88817.6666825208085612,-304746.013983353151011,61647.0266825208085612,-211589.533983353151011,-61647.0266825208085612,211589.533983353151011,317486,63f61c762e257e95
50,5i_over_2,1,19,9500200000,9500400000,200000,-175123,175123,399289,31,0,-111611.116290130796671,383244.567895362663496,111669.719191438763377,-383224.326848989298454,75037.4956480380499405,-257603.161569560047562,-75037.4956480380499405,257603.161569560047562,399320,63f61c762e257e95
50,5i_over_2,1,20,9500200000,9500400000,200000,-166464,166466,486300,20,0,-135651.283709869203329,466552.660166468489893,135689.092033293697979,-466539.601426872770511,87277.8045184304399524,-300344.013317479191439,-87239.9961950059453032,300357.07205707491082,486320,63f61c762e257e95
50,5i_over_2,1,21,9500200000,9500400000,200000,-156026,156028,577870,203,0,-161120.20017729099306,554004.633199110715622,161077.582246256510302,-553651.618026696922519,100017.660962071016841,-343582.74573180988328,-100017.660962071016841,343582.74573180988328,578073,63f61c762e257e95
50,5i_over_2,1,22,9500200000,9500400000,200000,-143651,143667,671096,826,28,-186958.199851370956504,642823.946576842248223,186633.840659932193127,-641355.139727852949769,110904.387896791516855,-381306.661324886593607,-110936.718741024572741,381574.465938441884926,671922,63f61c762e257e95
50,5i_over_2,1,23,9500200000,9500400000,200000,-129377,129441,757131,3657,320,-209867.057495955708375,724182.549190172601242,208471.800516169739291,-718271.581485059640481,117936.177137214485744,-407407.619293481528534,-118176.057565276316897,408394.156844016605823,760788,63f61c762e257e95
50,5i_over_2,1,24,9500200000,9500400000,200000,-113359,113653,837218,11522,888,-231897.689770131447436,801739.18182770150546,227117.513940926109183,-783460.467621659436339,124055.330186988804722,-427832.621928202240753,-125082.331566299149549,432209.893176715914951,848740,63f61c762e257e95
50,5i_over_2,1,25,9500200000,9500400000,200000,-95501,96469,888250,30725,1825,-248417.956535271103704,857795.61185835111737,234886.492134586668798,-809312.806631577234829,120070.091544937084474,-413388.844791864872913,-123678.913131374578152,426755.616866411406494,918975,63f61c762e257e95
50,5i_over_2,1,26,9500200000,9500400000,200000,-76600,79352,905898,68288,4034,-258082.304337730004718,893342.466835026147309,227918.338865165050247,-784160.723623402354496,111091.064906357053478,-383616.137927752364151,-121410.613433173872355,420136.81240606880707,974186,63f61c762e257e95
50,5i_over_2,1,27,9500200000,9500400000,200000,-56485,62995,879945,136707,6532,-262146.148936487468178,913681.773812852748173,200732.72788693101397,-689598.92149107214224,89494.7598137397690209,-308657.461926702652079,-111819.728877706421564,390401.16425167342071,1016652,63f61c762e257e95
50,5i_over_2,1,28,9500200000,9500400000,200000,-35896,49882,793820,246608,9584,-262458.922780378872493,912691.840542794511788,147152.541613062266176,-503278.510173025653577,58473.5074367856175299,-195830.007251275180888,-106059.448984460158688,369112.450725652374125,1040428,63f61c762e257e95
50,5i_over_2,1,29,9500200000,9500400000,200000,-14808,41698,663256,391102,12909,-264363.362249269834713,906144.166576573454027,75660.9821971379076918,-249424.773639947344632,16936.0702871641575672,-49804.3109878681861555,-106203.922513055970733,361067.752804520835441,1054358,63f61c762e257e95
50,5i_over_2,1,30,9500200000,9500400000,200000,6278,40040,499880,556940,12870,-265757.550493300377084,906164.484166584376428,-10560.2926618907815673,51769.7092580022287084,-31383.1715317668037811,113036.908911682127359,-110666.153934290501727,380471.592688279958512,1056820,63f61c762e257e95
50,5i_over_2,1,31,9500200000,9500400000,200000,27490,45380,340313,726139,11132,-271004.953082954667844,924823.790732718533622,-101098.345413951224156,354285.596765103794358,-80549.1087365328802501,281922.694107139951942,-127567.093681624592122,437937.128221028052919,1066452,63f61c762e257e95
50,5i_over_2,1,32,9500200000,9500400000,200000,49010,56974,202430,865416,8884,-277899.706792148212997,944266.989006705375364,-176883.718424316087705,609254.305437938978034,-127180.495099317732301,434821.236559652526888,-149008.298296469079703,507072.767936607385732,1067846,63f61c762e257e95
50,5i_over_2,1,33,9500200000,9500400000,200000,70077,73195,98013,946395,5114,-279037.894936836900633,949888.112984103652701,-229887.007805189284166,788417.378724316891381,-159145.121867185958191,546153.55241833431066,-168278.369804056104422,575163.145820370497432,1044408,63f61c762e257e95
50,5i_over_2,1,34,9500200000,9500400000,200000,90618,91612,41980,972910,2544,-278339.993950546111998,943848.646849215651462,-256984.439527459802889,876151.600734798450331,-179956.881796111113862,612149.863814543322197,-183045.940345457130509,621827.723124888149783,1014890,63f61c762e257e95
50,5i_over_2,1,35,9500200000,9500400000,200000,110399,110659,14450,954995,895,-269197.417204243270065,915198.842966044926828,-261519.787239915089328,891408.23939886300055,-188016.605205411817466,639652.14191711094339,-188936.919593045586788,642272.428242913559323,969445,63f61c762e257e95
50,5i_over_2,1,36,9500200000,9500400000,200000,128873,128919,4104,893920,258,-250768.647869728185406,855578.08660781016905,-248510.904992201431541,848921.677190449883676,-184491.921401238292421,629435.15352814310603,-184540.909748443999912,629802.875763577113164,898024,63f61c762e257e95
50,5i_over_2,1,37,9500200000,9500400000,200000,145513,145523,731,801109,111,-224309.584114149821641,767424.09474435196195,-224143.714910820451843,766327.457407847800238,-172093.539405469678954,588319.177740784780024,-172129.939405469678954,588443.977740784780024,801840,63f61c762e257e95
50,5i_over_2,1,38,9500200000,9500400000,200000,159833,159833,190,687754,0,-192656.921189060642093,659952.997669441141498,-192550.521189060642093,659588.197669441141498,-152335.891082045184304,521752.27205707491082,-152335.891082045184304,521752.27205707491082,687944,63f61c762e257e95
50,5i_over_2,1,39,9500200000,9500400000,200000,171815,171815,0,570060,0,-159651.425445897740785,547197.956718192627824,-159651.425445897740785,547197.956718192627824,-130870.447847800237812,448559.558240190249703,-130870.447847800237812,448559.558240190249703,570060,63f61c762e257e95
50,5i_over_2,1,40,9500200000,9500400000,200000,181157,181157,0,444280,0,-124426.100356718192628,426461.085374554102259,-124426.100356718192628,426461.085374554102259,-104658.100356718192628,358685.085374554102259,-104658.100356718192628,358685.085374554102259,444280,63f61c762e257e95
50,5i_over_2,1,41,9500200000,9500400000,200000,188217,188217,0,334577,0,-93681.56,321193.92,-93681.56,321193.92,-81048.8,277881.6,-81048.8,277881.6,334577,63f61c762e257e95
50,5i_over_2,1,42,9500200000,9500400000,200000,193230,193230,0,236858,0,-66320.24,227383.68,-66320.24,227383.68,-58952.88,202124.16,-58952.88,202124.16,236858,63f61c762e257e95
50,5i_over_2,1,43,9500200000,9500400000,200000,196519,196519,0,155077,0,-43421.56,148873.92,-43421.56,148873.92,-39599.56,135769.92,-39599.56,135769.92,155077,63f61c762e257e95
50,5i_over_2,1,44,9500200000,9500400000,200000,198469,198469,0,91716,0,-25680.48,88047.36,-25680.48,88047.36,-24024,82368,-24024,82368,91716,63f61c762e257e95
50,5i_over_2,1,45,9500200000,9500400000,200000,199455,199455,0,46555,0,-13035.4,44692.8,-13035.4,44692.8,-12423.6,42595.2,-12423.6,42595.2,46555,63f61c762e257e95
50,5i_over_2,1,46,9500200000,9500400000,200000,199892,199892,0,20534,0,-5749.52,19712.64,-5749.52,19712.64,-5628.56,19297.92,-5628.56,19297.92,20534,63f61c762e257e95
50,5i_over_2,1,47,9500200000,9500400000,200000,200000,200000,0,5076,0,-1421.28,4872.96,-1421.28,4872.96,-1421.28,4872.96,-1421.28,4872.96,5076,63f61c762e257e95
50,5i_over_2,1,48,9500200000,9500400000,200000,200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,63f61c762e257e95
50,5i_over_2,1,49,9500200000,9500400000,200000,200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,63f61c762e257e95
50,5i_over_2,1,50,9500200000,9500400000,200000,200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,63f61c762e257e95
50,5i_over_2,2,0,9500400000,9500600000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,e064ca5b87f11ed
50,5i_over_2,2,1,9500400000,9500600000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,e064ca5b87f11ed
50,5i_over_2,2,2,9500400000,9500600000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,e064ca5b87f11ed
50,5i_over_2,2,3,9500400000,9500600000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,e064ca5b87f11ed
50,5i_over_2,2,4,9500400000,9500600000,200000,-200000,200000,0,0,0,0,0,0,0,0,0,0,0,0,e064ca5b87f11ed
50,5i_over_2,2,5,9500400000,9500600000,200000,-200000,200000,180,0,0,-50.4,172.8,50.4,-172.8,50.4,-172.8,-50.4,172.8,180,e064ca5b87f11ed
50,5i_over_2,2,6,9500400000,9500600000,200000,-199996,199996,508,0,0,-142.24,487.68,142.24,-487.68,135.52,-464.64,-135.52,464.64,508,e064ca5b87f11ed
50,5i_over_2,2,7,9500400000,9500600000,200000,-199985,199985,1195,0,0,-334.6,1147.2,334.6,-1147.2,313.04,-1073.28,-313.04,1073.28,1195,e064ca5b87f11ed
50,5i_over_2,2,8,9500400000,9500600000,200000,-199959,199959,3526,0,0,-987.28,3384.96,987.28,-3384.96,929.04,-3185.28,-929.04,3185.28,3526,e064ca5b87f11ed
50,5i_over_2,2,9,9500400000,9500600000,200000,-199880,199880,7107,0,0,-1989.96,6822.72,1989.96,-6822.72,1790.88,-6140.16,-1790.88,6140.16,7107,e064ca5b87f11ed
50,5i_over_2,2,10,9500400000,9500600000,200000,-199724,199724,14240,0,0,-3987.2,13670.4,3987.2,-13670.4,3550.4,-12172.8,-3550.4,12172.8,14240,e064ca5b87f11ed
50,5i_over_2,2,11,9500400000,9500600000,200000,-199407,199407,25990,0,0,-7277.2,24950.4,7277.2,-24950.4,6300.84,-21602.88,-6300.84,21602.88,25990,e064ca5b87f11ed
50,5i_over_2,2,12,9500400000,9500600000,200000,-198830,198830,41884,0,0,-11727.52,40208.64,11727.52,-40208.64,9788.8,-33561.6,-9788.8,33561.6,41884,e064ca5b87f11ed
50,5i_over_2,2,13,9500400000,9500600000,200000,-197910,197910,64167,0,0,-17966.76,61600.32,17966.76,-61600.32,14617.96,-50118.72,-14617.96,50118.72,64167,e064ca5b87f11ed
50,5i_over_2,2,14,9500400000,9500600000,200000,-196499,196499,97946,0,0,-27424.88,94028.16,27424.88,-94028.16,21893.76,-75064.32,-21893.76,75064.32,97946,e064ca5b87f11ed
50,5i_over_2,2,15,9500400000,9500600000,200000,-194327,194327,137055,0,0,-38375.4,131572.8,38375.4,-131572.8,29253,-100296,-29253,100296,137055,e064ca5b87f11ed
50,5i_over_2,2,16,9500400000,9500600000,200000,-191342,191342,187704,0,0,-52557.12,180195.84,52557.12,-180195.84,39184.32,-134346.24,-39184.32,134346.24,187704,e064ca5b87f11ed
50,5i_over_2,2,17,9500400000,9500600000,200000,-187226,187226,244047,0,0,-68333.16,234285.12,68333.16,-234285.12,48741,-167112,-48741,167112,244047,e064ca5b87f11ed
50,5i_over_2,2,18,9500400000,9500600000,200000,-181951,181951,310310,0,0,-86847.5933412604042806,297877.326991676575505,86847.5933412604042806,-297877.326991676575505,60261.5933412604042806,-206725.326991676575505,-60261.5933412604042806,206725.326991676575505,310310,e064ca5b87f11ed
50,5i_over_2,2,19,9500400000,9500600000,200000,-175221,175221,396795,0,0,-110932.349346016646849,380739.007847800237812,110932.349346016646849,-380739.007847800237812,75152.0282996432818074,-257995.844946492271106,-75152.0282996432818074,257995.844946492271106,396795,e064ca5b87f11ed
50,5i_over_2,2,20,9500400000,9500600000,200000,-166546,166546,493990,0,0,-137937.918192627824019,473786.128894173602854,137937.918192627824019,-473786.128894173602854,89452.7386444708680143,-307337.19667063020214,-89452.7386444708680143,307337.19667063020214,493990,e064ca5b87f11ed
50,5i_over_2,2,21,9500400000,9500600000,200000,-155863,155863,584755,435,0,-163337.387395957193817,560980.605945303210464,163093.787395957193817,-560145.405945303210464,100598.670344827586207,-345426.968275862068966,-100598.670344827586207,345426.968275862068966,585190,e064ca5b87f11ed
50,5i_over_2,2,22,9500400000,9500600000,200000,-143420,143450,675860,1310,28,-188344.818010286329481,647644.268170480596949,188038.567927052084534,-645395.694757876554143,111783.060293282762299,-384155.136565248730124,-111967.860293282762299,384788.736565248730124,677170,e064ca5b87f11ed
50,5i_over_2,2,23,9500400000,9500600000,200000,-129012,129112,755964,4045,212,-209535.850779467801638,723216.805659391067969,207956.071120482754377,-717035.923909059849857,116798.380139164658373,-403646.838525451627301,-116898.142707535645294,404973.423828662091035,760009,e064ca5b87f11ed
50,5i_over_2,2,24,9500400000,9500600000,200000,-113137,113477,831352,12032,870,-231062.817338017897449,796296.268051079385536,225873.228357787710588,-777877.471318881165378,123945.116209096420015,-425542.621328876065362,-125260.686956308918096,429857.551504094513698,843384,e064ca5b87f11ed
50,5i_over_2,2,25,9500400000,9500600000,200000,-95353,96397,883900,30725,2000,-247403.976070950350175,853121.530740506790237,234459.861973472842237,-804435.703740695653527,119258.927965277448662,-410747.829072355860881,-122983.945497025226335,424309.239223297949171,914625,e064ca5b87f11ed
50,5i_over_2,2,26,9500400000,9500600000,200000,-76552,79350,900496,69674,3946,-258309.080009591708689,889486.811007037456471,226458.887912225962548,-776996.246023875998164,111623.759546331984882,-380747.156240304840913,-121211.619974690904358,417276.549763128651269,970170,e064ca5b87f11ed
50,5i_over_2,2,27,9500400000,9500600000,200000,-56496,63200,880770,138935,6454,-266638.88027295343282,916669.034817704483416,201425.407112294434333,-688358.849774743389962,90539.6811482322183797,-310897.448722852670364,-115584.804275864898378,396353.76661573252431,1019705,e064ca5b87f11ed
