# schema=matching-one/p537-aggregate-wedge-mc-combined/v1
# L=8
# N=64
# samples=100000000
# shard_index=0
# shard_count=1
# batches=100
# proposal_p=0.59260000000000002
batch	kind	transition	k	count	sum_q0	sum_q1	sum_source16_0	sum_source16_1	signed_count	signed_source_mid16	unsigned_count
20	landing	12	35	0	0	0	0	0	322	123186	1332
20	global	-	36	94617	-30997	-16050	18627264	17139712	0	0	0
20	landing	01	36	0	0	0	0	0	243	159884	3529
20	landing	12	36	0	0	0	0	0	274	125884	2098
20	global	-	37	101215	-17792	-680	18322944	16398016	0	0	0
20	landing	01	37	0	0	0	0	0	82	78530	3438
20	landing	12	37	0	0	0	0	0	391	159752	2945
20	global	-	38	100814	-108	17359	16144896	14164160	0	0	0
20	landing	01	38	0	0	0	0	0	-189	-15480	2843
20	landing	12	38	0	0	0	0	0	306	145936	3646
20	global	-	39	93669	15876	31429	13224960	11498368	0	0	0
20	landing	01	39	0	0	0	0	0	-221	-22878	2105
20	landing	12	39	0	0	0	0	0	101	103574	3591
20	global	-	40	82094	27870	40174	10105920	8773632	0	0	0
20	landing	01	40	0	0	0	0	0	-278	-50436	1304
20	landing	12	40	0	0	0	0	0	-23	46722	3203
20	global	-	41	66859	32396	41166	7370560	6230784	0	0	0
20	landing	01	41	0	0	0	0	0	-103	-8260	625
20	landing	12	41	0	0	0	0	0	-96	26500	2504
20	global	-	42	51313	31361	37053	4649600	3990336	0	0	0
20	landing	01	42	0	0	0	0	0	-68	-8232	282
20	landing	12	42	0	0	0	0	0	-141	7024	1699
20	global	-	43	36061	26199	29251	2870912	2376896	0	0	0
20	landing	01	43	0	0	0	0	0	-39	-3140	117
20	landing	12	43	0	0	0	0	0	-91	3504	1009
20	global	-	44	24243	19570	21099	1662208	1392896	0	0	0
20	landing	01	44	0	0	0	0	0	-7	-728	43
20	landing	12	44	0	0	0	0	0	-54	1568	546
20	global	-	45	14500	12674	13360	838976	689792	0	0	0
20	landing	01	45	0	0	0	0	0	-7	-352	9
20	landing	12	45	0	0	0	0	0	-29	-900	229
20	global	-	46	8406	7741	8015	350976	294720	0	0	0
20	landing	01	46	0	0	0	0	0	0	-8	2
20	landing	12	46	0	0	0	0	0	-32	-1568	96
20	global	-	47	4429	4246	4324	155008	130432	0	0	0
20	landing	01	47	0	0	0	0	0	0	0	0
20	landing	12	47	0	0	0	0	0	0	216	24
20	global	-	48	2196	2123	2151	60672	45056	0	0	0
20	landing	01	48	0	0	0	0	0	0	0	0
20	landing	12	48	0	0	0	0	0	-2	-376	12
20	global	-	49	950	936	945	24064	15104	0	0	0
20	landing	01	49	0	0	0	0	0	0	0	0
20	landing	12	49	0	0	0	0	0	0	48	2
20	global	-	50	388	385	386	6656	5376	0	0	0
20	landing	01	50	0	0	0	0	0	0	0	0
20	landing	12	50	0	0	0	0	0	0	0	0
20	global	-	51	136	136	136	512	512	0	0	0
20	landing	01	51	0	0	0	0	0	0	0	0
20	landing	12	51	0	0	0	0	0	0	0	0
20	global	-	52	45	45	45	3072	2560	0	0	0
20	landing	01	52	0	0	0	0	0	0	0	0
20	landing	12	52	0	0	0	0	0	0	0	0
20	global	-	53	8	8	8	0	0	0	0	0
20	landing	01	53	0	0	0	0	0	0	0	0
20	landing	12	53	0	0	0	0	0	0	0	0
20	global	-	54	6	6	6	0	0	0	0	0
20	landing	01	54	0	0	0	0	0	0	0	0
20	landing	12	54	0	0	0	0	0	0	0	0
20	global	-	55	1	1	1	0	0	0	0	0
20	landing	01	55	0	0	0	0	0	0	0	0
20	landing	12	55	0	0	0	0	0	0	0	0
20	global	-	56	0	0	0	0	0	0	0	0
20	landing	01	56	0	0	0	0	0	0	0	0
20	landing	12	56	0	0	0	0	0	0	0	0
20	global	-	57	0	0	0	0	0	0	0	0
20	landing	01	57	0	0	0	0	0	0	0	0
20	landing	12	57	0	0	0	0	0	0	0	0
20	global	-	58	0	0	0	0	0	0	0	0
20	landing	01	58	0	0	0	0	0	0	0	0
20	landing	12	58	0	0	0	0	0	0	0	0
20	global	-	59	0	0	0	0	0	0	0	0
20	landing	01	59	0	0	0	0	0	0	0	0
20	landing	12	59	0	0	0	0	0	0	0	0
20	global	-	60	0	0	0	0	0	0	0	0
20	landing	01	60	0	0	0	0	0	0	0	0
20	landing	12	60	0	0	0	0	0	0	0	0
20	global	-	61	0	0	0	0	0	0	0	0
20	landing	01	61	0	0	0	0	0	0	0	0
20	landing	12	61	0	0	0	0	0	0	0	0
20	global	-	62	0	0	0	0	0	0	0	0
20	landing	01	62	0	0	0	0	0	0	0	0
20	landing	12	62	0	0	0	0	0	0	0	0
20	global	-	63	0	0	0	0	0	0	0	0
20	landing	01	63	0	0	0	0	0	0	0	0
20	landing	12	63	0	0	0	0	0	0	0	0
21	global	-	0	0	0	0	0	0	0	0	0
21	landing	01	0	0	0	0	0	0	0	0	0
21	landing	12	0	0	0	0	0	0	0	0	0
21	global	-	1	0	0	0	0	0	0	0	0
21	landing	01	1	0	0	0	0	0	0	0	0
21	landing	12	1	0	0	0	0	0	0	0	0
21	global	-	2	0	0	0	0	0	0	0	0
21	landing	01	2	0	0	0	0	0	0	0	0
21	landing	12	2	0	0	0	0	0	0	0	0
21	global	-	3	0	0	0	0	0	0	0	0
21	landing	01	3	0	0	0	0	0	0	0	0
21	landing	12	3	0	0	0	0	0	0	0	0
21	global	-	4	0	0	0	0	0	0	0	0
21	landing	01	4	0	0	0	0	0	0	0	0
21	landing	12	4	0	0	0	0	0	0	0	0
21	global	-	5	0	0	0	0	0	0	0	0
21	landing	01	5	0	0	0	0	0	0	0	0
21	landing	12	5	0	0	0	0	0	0	0	0
21	global	-	6	0	0	0	0	0	0	0	0
21	landing	01	6	0	0	0	0	0	0	0	0
21	landing	12	6	0	0	0	0	0	0	0	0
21	global	-	7	0	0	0	0	0	0	0	0
21	landing	01	7	0	0	0	0	0	0	0	0
21	landing	12	7	0	0	0	0	0	0	0	0
21	global	-	8	0	0	0	0	0	0	0	0
21	landing	01	8	0	0	0	0	0	0	0	0
21	landing	12	8	0	0	0	0	0	0	0	0
21	global	-	9	0	0	0	0	0	0	0	0
21	landing	01	9	0	0	0	0	0	0	0	0
21	landing	12	9	0	0	0	0	0	0	0	0
21	global	-	10	0	0	0	0	0	0	0	0
21	landing	01	10	0	0	0	0	0	0	0	0
21	landing	12	10	0	0	0	0	0	0	0	0
21	global	-	11	0	0	0	0	0	0	0	0
21	landing	01	11	0	0	0	0	0	0	0	0
21	landing	12	11	0	0	0	0	0	0	0	0
21	global	-	12	0	0	0	0	0	0	0	0
21	landing	01	12	0	0	0	0	0	0	0	0
21	landing	12	12	0	0	0	0	0	0	0	0
21	global	-	13	0	0	0	0	0	0	0	0
21	landing	01	13	0	0	0	0	0	0	0	0
21	landing	12	13	0	0	0	0	0	0	0	0
21	global	-	14	0	0	0	0	0	0	0	0
21	landing	01	14	0	0	0	0	0	0	0	0
21	landing	12	14	0	0	0	0	0	0	0	0
21	global	-	15	0	0	0	0	0	0	0	0
21	landing	01	15	0	0	0	0	0	0	0	0
21	landing	12	15	0	0	0	0	0	0	0	0
21	global	-	16	0	0	0	0	0	0	0	0
21	landing	01	16	0	0	0	0	0	0	0	0
21	landing	12	16	0	0	0	0	0	0	0	0
21	global	-	17	0	0	0	0	0	0	0	0
21	landing	01	17	0	0	0	0	0	0	0	0
21	landing	12	17	0	0	0	0	0	0	0	0
21	global	-	18	1	-1	-1	768	1024	0	0	0
21	landing	01	18	0	0	0	0	0	0	0	0
21	landing	12	18	0	0	0	0	0	0	0	0
21	global	-	19	0	0	0	0	0	0	0	0
21	landing	01	19	0	0	0	0	0	0	0	0
21	landing	12	19	0	0	0	0	0	0	0	0
21	global	-	20	6	-6	-6	384	640	0	0	0
21	landing	01	20	0	0	0	0	0	0	0	0
21	landing	12	20	0	0	0	0	0	0	0	0
21	global	-	21	16	-16	-16	1280	1536	0	0	0
21	landing	01	21	0	0	0	0	0	0	0	0
21	landing	12	21	0	0	0	0	0	0	0	0
21	global	-	22	48	-48	-48	8832	9088	0	0	0
21	landing	01	22	0	0	0	0	0	0	0	0
21	landing	12	22	0	0	0	0	0	0	0	0
21	global	-	23	134	-131	-130	23168	21888	0	0	0
21	landing	01	23	0	0	0	0	0	0	0	0
21	landing	12	23	0	0	0	0	0	0	0	0
21	global	-	24	356	-349	-343	70272	72192	0	0	0
21	landing	01	24	0	0	0	0	0	2	736	2
21	landing	12	24	0	0	0	0	0	0	0	0
21	global	-	25	777	-770	-766	146240	156800	0	0	0
21	landing	01	25	0	0	0	0	0	-3	-856	3
21	landing	12	25	0	0	0	0	0	0	0	0
21	global	-	26	1588	-1553	-1527	314240	323712	0	0	0
21	landing	01	26	0	0	0	0	0	2	904	10
21	landing	12	26	0	0	0	0	0	0	0	0
21	global	-	27	3300	-3195	-3132	635264	651968	0	0	0
21	landing	01	27	0	0	0	0	0	10	4032	30
21	landing	12	27	0	0	0	0	0	1	216	1
21	global	-	28	6003	-5688	-5530	1212736	1254720	0	0	0
21	landing	01	28	0	0	0	0	0	31	12280	61
21	landing	12	28	0	0	0	0	0	3	1128	3
21	global	-	29	10724	-9900	-9532	2266368	2311360	0	0	0
21	landing	01	29	0	0	0	0	0	48	20500	150
21	landing	12	29	0	0	0	0	0	-2	-400	4
21	global	-	30	17692	-15672	-14814	3827776	3937856	0	0	0
21	landing	01	30	0	0	0	0	0	72	34912	322
21	landing	12	30	0	0	0	0	0	12	4304	20
21	global	-	31	27458	-22993	-21183	6121728	6116544	0	0	0
21	landing	01	31	0	0	0	0	0	206	94894	644
21	landing	12	31	0	0	0	0	0	23	8928	73
21	global	-	32	39886	-31110	-27825	8821952	8777728	0	0	0
21	landing	01	32	0	0	0	0	0	251	129686	1193
21	landing	12	32	0	0	0	0	0	54	21152	154
21	global	-	33	54999	-38356	-32659	12419456	12051136	0	0	0
21	landing	01	33	0	0	0	0	0	269	139662	1801
21	landing	12	33	0	0	0	0	0	106	47844	370
21	global	-	34	69882	-41554	-32787	15527744	14849600	0	0	0
21	landing	01	34	0	0	0	0	0	334	176694	2548
21	landing	12	34	0	0	0	0	0	168	75036	818
21	global	-	35	83768	-39539	-27588	17738048	16538368	0	0	0
21	landing	01	35	0	0	0	0	0	261	161568	3217
21	landing	12	35	0	0	0	0	0	279	121044	1411
21	global	-	36	95464	-31229	-15968	18790784	17170112	0	0	0
21	landing	01	36	0	0	0	0	0	204	136380	3530
21	landing	12	36	0	0	0	0	0	325	141636	2173
21	global	-	37	102056	-17334	-15	18175744	16270528	0	0	0
21	landing	01	37	0	0	0	0	0	-8	48794	3514
21	landing	12	37	0	0	0	0	0	405	182004	2967
21	global	-	38	100899	44	17454	16254464	14361408	0	0	0
21	landing	01	38	0	0	0	0	0	-67	24512	2939
21	landing	12	38	0	0	0	0	0	189	108140	3527
21	global	-	39	93522	15876	31384	13357056	11638784	0	0	0
21	landing	01	39	0	0	0	0	0	-161	-17794	2091
21	landing	12	39	0	0	0	0	0	107	80194	3547
21	global	-	40	81866	27600	40014	9936576	8701120	0	0	0
21	landing	01	40	0	0	0	0	0	-260	-51022	1254
21	landing	12	40	0	0	0	0	0	60	72446	3226
21	global	-	41	67176	32557	41471	7200704	6085184	0	0	0
21	landing	01	41	0	0	0	0	0	-140	-20544	692
21	landing	12	41	0	0	0	0	0	-115	5660	2479
21	global	-	42	51107	31713	37094	4578112	3850304	0	0	0
21	landing	01	42	0	0	0	0	0	-50	-4828	300
21	landing	12	42	0	0	0	0	0	-130	7550	1664
21	global	-	43	36165	26183	29252	2886464	2419840	0	0	0
21	landing	01	43	0	0	0	0	0	-29	-1652	101
21	landing	12	43	0	0	0	0	0	-125	-6700	957
21	global	-	44	23989	19463	20915	1573504	1311680	0	0	0
21	landing	01	44	0	0	0	0	0	-5	-152	31
21	landing	12	44	0	0	0	0	0	-71	-2010	445
21	global	-	45	14765	12965	13634	792960	640768	0	0	0
21	landing	01	45	0	0	0	0	0	-3	-200	9
21	landing	12	45	0	0	0	0	0	-26	584	204
21	global	-	46	8295	7643	7901	380608	307072	0	0	0
21	landing	01	46	0	0	0	0	0	0	0	0
21	landing	12	46	0	0	0	0	0	-2	2560	98
21	global	-	47	4365	4151	4234	158784	118208	0	0	0
21	landing	01	47	0	0	0	0	0	0	0	0
21	landing	12	47	0	0	0	0	0	3	752	27
21	global	-	48	2123	2073	2101	57472	46592	0	0	0
21	landing	01	48	0	0	0	0	0	0	0	0
21	landing	12	48	0	0	0	0	0	0	392	8
21	global	-	49	989	966	978	18944	12800	0	0	0
21	landing	01	49	0	0	0	0	0	0	0	0
21	landing	12	49	0	0	0	0	0	1	168	5
21	global	-	50	385	382	383	6144	3584	0	0	0
21	landing	01	50	0	0	0	0	0	0	0	0
21	landing	12	50	0	0	0	0	0	1	80	1
21	global	-	51	135	135	135	1024	1024	0	0	0
21	landing	01	51	0	0	0	0	0	0	0	0
21	landing	12	51	0	0	0	0	0	0	0	0
21	global	-	52	39	39	39	0	0	0	0	0
21	landing	01	52	0	0	0	0	0	0	0	0
21	landing	12	52	0	0	0	0	0	0	0	0
21	global	-	53	19	19	19	0	0	0	0	0
21	landing	01	53	0	0	0	0	0	0	0	0
21	landing	12	53	0	0	0	0	0	0	0	0
21	global	-	54	3	3	3	256	256	0	0	0
21	landing	01	54	0	0	0	0	0	0	0	0
21	landing	12	54	0	0	0	0	0	0	0	0
21	global	-	55	0	0	0	0	0	0	0	0
21	landing	01	55	0	0	0	0	0	0	0	0
21	landing	12	55	0	0	0	0	0	0	0	0
21	global	-	56	0	0	0	0	0	0	0	0
21	landing	01	56	0	0	0	0	0	0	0	0
21	landing	12	56	0	0	0	0	0	0	0	0
21	global	-	57	0	0	0	0	0	0	0	0
21	landing	01	57	0	0	0	0	0	0	0	0
21	landing	12	57	0	0	0	0	0	0	0	0
21	global	-	58	0	0	0	0	0	0	0	0
21	landing	01	58	0	0	0	0	0	0	0	0
21	landing	12	58	0	0	0	0	0	0	0	0
21	global	-	59	0	0	0	0	0	0	0	0
21	landing	01	59	0	0	0	0	0	0	0	0
21	landing	12	59	0	0	0	0	0	0	0	0
21	global	-	60	0	0	0	0	0	0	0	0
21	landing	01	60	0	0	0	0	0	0	0	0
21	landing	12	60	0	0	0	0	0	0	0	0
21	global	-	61	0	0	0	0	0	0	0	0
21	landing	01	61	0	0	0	0	0	0	0	0
21	landing	12	61	0	0	0	0	0	0	0	0
21	global	-	62	0	0	0	0	0	0	0	0
21	landing	01	62	0	0	0	0	0	0	0	0
21	landing	12	62	0	0	0	0	0	0	0	0
21	global	-	63	0	0	0	0	0	0	0	0
21	landing	01	63	0	0	0	0	0	0	0	0
21	landing	12	63	0	0	0	0	0	0	0	0
22	global	-	0	0	0	0	0	0	0	0	0
22	landing	01	0	0	0	0	0	0	0	0	0
22	landing	12	0	0	0	0	0	0	0	0	0
22	global	-	1	0	0	0	0	0	0	0	0
22	landing	01	1	0	0	0	0	0	0	0	0
22	landing	12	1	0	0	0	0	0	0	0	0
22	global	-	2	0	0	0	0	0	0	0	0
22	landing	01	2	0	0	0	0	0	0	0	0
22	landing	12	2	0	0	0	0	0	0	0	0
22	global	-	3	0	0	0	0	0	0	0	0
22	landing	01	3	0	0	0	0	0	0	0	0
22	landing	12	3	0	0	0	0	0	0	0	0
22	global	-	4	0	0	0	0	0	0	0	0
22	landing	01	4	0	0	0	0	0	0	0	0
22	landing	12	4	0	0	0	0	0	0	0	0
22	global	-	5	0	0	0	0	0	0	0	0
22	landing	01	5	0	0	0	0	0	0	0	0
22	landing	12	5	0	0	0	0	0	0	0	0
22	global	-	6	0	0	0	0	0	0	0	0
22	landing	01	6	0	0	0	0	0	0	0	0
22	landing	12	6	0	0	0	0	0	0	0	0
22	global	-	7	0	0	0	0	0	0	0	0
22	landing	01	7	0	0	0	0	0	0	0	0
22	landing	12	7	0	0	0	0	0	0	0	0
22	global	-	8	0	0	0	0	0	0	0	0
22	landing	01	8	0	0	0	0	0	0	0	0
22	landing	12	8	0	0	0	0	0	0	0	0
22	global	-	9	0	0	0	0	0	0	0	0
22	landing	01	9	0	0	0	0	0	0	0	0
22	landing	12	9	0	0	0	0	0	0	0	0
22	global	-	10	0	0	0	0	0	0	0	0
22	landing	01	10	0	0	0	0	0	0	0	0
22	landing	12	10	0	0	0	0	0	0	0	0
22	global	-	11	0	0	0	0	0	0	0	0
22	landing	01	11	0	0	0	0	0	0	0	0
22	landing	12	11	0	0	0	0	0	0	0	0
22	global	-	12	0	0	0	0	0	0	0	0
22	landing	01	12	0	0	0	0	0	0	0	0
22	landing	12	12	0	0	0	0	0	0	0	0
22	global	-	13	0	0	0	0	0	0	0	0
22	landing	01	13	0	0	0	0	0	0	0	0
22	landing	12	13	0	0	0	0	0	0	0	0
22	global	-	14	0	0	0	0	0	0	0	0
22	landing	01	14	0	0	0	0	0	0	0	0
22	landing	12	14	0	0	0	0	0	0	0	0
22	global	-	15	0	0	0	0	0	0	0	0
22	landing	01	15	0	0	0	0	0	0	0	0
22	landing	12	15	0	0	0	0	0	0	0	0
22	global	-	16	0	0	0	0	0	0	0	0
22	landing	01	16	0	0	0	0	0	0	0	0
22	landing	12	16	0	0	0	0	0	0	0	0
22	global	-	17	0	0	0	0	0	0	0	0
22	landing	01	17	0	0	0	0	0	0	0	0
22	landing	12	17	0	0	0	0	0	0	0	0
22	global	-	18	0	0	0	0	0	0	0	0
22	landing	01	18	0	0	0	0	0	0	0	0
22	landing	12	18	0	0	0	0	0	0	0	0
22	global	-	19	3	-3	-3	512	512	0	0	0
22	landing	01	19	0	0	0	0	0	0	0	0
22	landing	12	19	0	0	0	0	0	0	0	0
22	global	-	20	4	-4	-4	1280	1792	0	0	0
22	landing	01	20	0	0	0	0	0	0	0	0
22	landing	12	20	0	0	0	0	0	0	0	0
22	global	-	21	16	-16	-16	1536	1536	0	0	0
22	landing	01	21	0	0	0	0	0	0	0	0
22	landing	12	21	0	0	0	0	0	0	0	0
22	global	-	22	45	-45	-45	8576	8576	0	0	0
22	landing	01	22	0	0	0	0	0	0	0	0
22	landing	12	22	0	0	0	0	0	0	0	0
22	global	-	23	126	-125	-125	20288	21824	0	0	0
22	landing	01	23	0	0	0	0	0	0	0	0
22	landing	12	23	0	0	0	0	0	0	0	0
22	global	-	24	359	-355	-351	62720	67072	0	0	0
22	landing	01	24	0	0	0	0	0	1	224	3
22	landing	12	24	0	0	0	0	0	0	0	0
22	global	-	25	796	-785	-777	144384	143616	0	0	0
22	landing	01	25	0	0	0	0	0	2	648	2
22	landing	12	25	0	0	0	0	0	0	0	0
22	global	-	26	1647	-1598	-1578	318144	323136	0	0	0
22	landing	01	26	0	0	0	0	0	4	1736	10
22	landing	12	26	0	0	0	0	0	1	304	1
22	global	-	27	3266	-3133	-3066	624000	650688	0	0	0
22	landing	01	27	0	0	0	0	0	16	5652	24
22	landing	12	27	0	0	0	0	0	1	504	1
22	global	-	28	6130	-5821	-5669	1231552	1287040	0	0	0
22	landing	01	28	0	0	0	0	0	20	8692	64
22	landing	12	28	0	0	0	0	0	1	344	1
22	global	-	29	10620	-9781	-9413	2252864	2326784	0	0	0
22	landing	01	29	0	0	0	0	0	48	21968	144
22	landing	12	29	0	0	0	0	0	2	1236	12
22	global	-	30	17621	-15675	-14826	3811008	3891968	0	0	0
22	landing	01	30	0	0	0	0	0	78	37196	326
22	landing	12	30	0	0	0	0	0	1	388	13
22	global	-	31	27566	-23219	-21546	6140928	6193664	0	0	0
22	landing	01	31	0	0	0	0	0	137	71304	609
22	landing	12	31	0	0	0	0	0	9	4112	57
22	global	-	32	39732	-30716	-27425	8860672	8820032	0	0	0
22	landing	01	32	0	0	0	0	0	189	104908	1135
22	landing	12	32	0	0	0	0	0	101	40584	209
22	global	-	33	54625	-38037	-32569	12140992	11868096	0	0	0
22	landing	01	33	0	0	0	0	0	297	155136	1809
22	landing	12	33	0	0	0	0	0	141	53844	395
22	global	-	34	69940	-41276	-32809	15396096	14711360	0	0	0
22	landing	01	34	0	0	0	0	0	461	239598	2491
22	landing	12	34	0	0	0	0	0	182	77960	796
22	global	-	35	84687	-40056	-27769	17751936	16723776	0	0	0
22	landing	01	35	0	0	0	0	0	405	204616	3219
22	landing	12	35	0	0	0	0	0	242	115458	1432
22	global	-	36	95731	-31600	-16088	18958144	17477888	0	0	0
22	landing	01	36	0	0	0	0	0	113	109154	3633
22	landing	12	36	0	0	0	0	0	292	137228	2208
22	global	-	37	101694	-17140	82	18312832	16357760	0	0	0
22	landing	01	37	0	0	0	0	0	66	86508	3470
22	landing	12	37	0	0	0	0	0	320	140532	2978
22	global	-	38	100794	40	17228	16367040	14532352	0	0	0
22	landing	01	38	0	0	0	0	0	-136	8802	2762
22	landing	12	38	0	0	0	0	0	330	144202	3482
22	global	-	39	93798	15842	31339	13442752	11788864	0	0	0
22	landing	01	39	0	0	0	0	0	-197	-17250	2095
22	landing	12	39	0	0	0	0	0	172	121674	3574
22	global	-	40	81797	27223	39559	10141376	8797120	0	0	0
22	landing	01	40	0	0	0	0	0	-180	-24068	1304
22	landing	12	40	0	0	0	0	0	79	64412	3189
22	global	-	41	66930	32534	41313	7113984	6049408	0	0	0
22	landing	01	41	0	0	0	0	0	-108	-7746	680
22	landing	12	41	0	0	0	0	0	-96	17868	2504
22	global	-	42	50854	31503	37011	4668352	3998912	0	0	0
22	landing	01	42	0	0	0	0	0	-52	-6540	286
22	landing	12	42	0	0	0	0	0	-96	11168	1640
22	global	-	43	36352	26469	29533	2931968	2454080	0	0	0
22	landing	01	43	0	0	0	0	0	-15	-224	127
22	landing	12	43	0	0	0	0	0	-138	-4996	988
22	global	-	44	23602	19174	20625	1544384	1257152	0	0	0
22	landing	01	44	0	0	0	0	0	-18	-1728	52
22	landing	12	44	0	0	0	0	0	-62	-4344	492
22	global	-	45	14661	12868	13495	768448	642496	0	0	0
22	landing	01	45	0	0	0	0	0	-4	-480	8
22	landing	12	45	0	0	0	0	0	-38	-320	198
22	global	-	46	8452	7776	8031	372928	299008	0	0	0
22	landing	01	46	0	0	0	0	0	-1	-192	3
22	landing	12	46	0	0	0	0	0	-16	1112	82
22	global	-	47	4446	4246	4348	149632	119424	0	0	0
22	landing	01	47	0	0	0	0	0	-1	-48	1
22	landing	12	47	0	0	0	0	0	-15	-96	41
22	global	-	48	2188	2116	2146	62976	46592	0	0	0
22	landing	01	48	0	0	0	0	0	0	0	0
22	landing	12	48	0	0	0	0	0	-1	128	9
22	global	-	49	940	925	933	16128	14080	0	0	0
22	landing	01	49	0	0	0	0	0	0	0	0
22	landing	12	49	0	0	0	0	0	2	72	2
22	global	-	50	374	371	374	2304	2560	0	0	0
22	landing	01	50	0	0	0	0	0	0	0	0
22	landing	12	50	0	0	0	0	0	0	0	0
22	global	-	51	133	133	133	2560	2048	0	0	0
22	landing	01	51	0	0	0	0	0	0	0	0
22	landing	12	51	0	0	0	0	0	0	0	0
22	global	-	52	46	46	46	0	0	0	0	0
22	landing	01	52	0	0	0	0	0	0	0	0
22	landing	12	52	0	0	0	0	0	0	0	0
22	global	-	53	17	17	17	0	0	0	0	0
22	landing	01	53	0	0	0	0	0	0	0	0
22	landing	12	53	0	0	0	0	0	0	0	0
22	global	-	54	8	8	8	0	0	0	0	0
22	landing	01	54	0	0	0	0	0	0	0	0
22	landing	12	54	0	0	0	0	0	0	0	0
22	global	-	55	0	0	0	0	0	0	0	0
22	landing	01	55	0	0	0	0	0	0	0	0
22	landing	12	55	0	0	0	0	0	0	0	0
22	global	-	56	0	0	0	0	0	0	0	0
22	landing	01	56	0	0	0	0	0	0	0	0
22	landing	12	56	0	0	0	0	0	0	0	0
22	global	-	57	0	0	0	0	0	0	0	0
22	landing	01	57	0	0	0	0	0	0	0	0
22	landing	12	57	0	0	0	0	0	0	0	0
22	global	-	58	0	0	0	0	0	0	0	0
22	landing	01	58	0	0	0	0	0	0	0	0
22	landing	12	58	0	0	0	0	0	0	0	0
22	global	-	59	0	0	0	0	0	0	0	0
22	landing	01	59	0	0	0	0	0	0	0	0
22	landing	12	59	0	0	0	0	0	0	0	0
22	global	-	60	0	0	0	0	0	0	0	0
22	landing	01	60	0	0	0	0	0	0	0	0
22	landing	12	60	0	0	0	0	0	0	0	0
22	global	-	61	0	0	0	0	0	0	0	0
22	landing	01	61	0	0	0	0	0	0	0	0
22	landing	12	61	0	0	0	0	0	0	0	0
22	global	-	62	0	0	0	0	0	0	0	0
22	landing	01	62	0	0	0	0	0	0	0	0
22	landing	12	62	0	0	0	0	0	0	0	0
22	global	-	63	0	0	0	0	0	0	0	0
22	landing	01	63	0	0	0	0	0	0	0	0
22	landing	12	63	0	0	0	0	0	0	0	0
23	global	-	0	0	0	0	0	0	0	0	0
23	landing	01	0	0	0	0	0	0	0	0	0
23	landing	12	0	0	0	0	0	0	0	0	0
23	global	-	1	0	0	0	0	0	0	0	0
23	landing	01	1	0	0	0	0	0	0	0	0
23	landing	12	1	0	0	0	0	0	0	0	0
23	global	-	2	0	0	0	0	0	0	0	0
23	landing	01	2	0	0	0	0	0	0	0	0
23	landing	12	2	0	0	0	0	0	0	0	0
23	global	-	3	0	0	0	0	0	0	0	0
23	landing	01	3	0	0	0	0	0	0	0	0
23	landing	12	3	0	0	0	0	0	0	0	0
23	global	-	4	0	0	0	0	0	0	0	0
23	landing	01	4	0	0	0	0	0	0	0	0
23	landing	12	4	0	0	0	0	0	0	0	0
23	global	-	5	0	0	0	0	0	0	0	0
23	landing	01	5	0	0	0	0	0	0	0	0
23	landing	12	5	0	0	0	0	0	0	0	0
23	global	-	6	0	0	0	0	0	0	0	0
23	landing	01	6	0	0	0	0	0	0	0	0
23	landing	12	6	0	0	0	0	0	0	0	0
23	global	-	7	0	0	0	0	0	0	0	0
23	landing	01	7	0	0	0	0	0	0	0	0
23	landing	12	7	0	0	0	0	0	0	0	0
23	global	-	8	0	0	0	0	0	0	0	0
23	landing	01	8	0	0	0	0	0	0	0	0
23	landing	12	8	0	0	0	0	0	0	0	0
23	global	-	9	0	0	0	0	0	0	0	0
23	landing	01	9	0	0	0	0	0	0	0	0
23	landing	12	9	0	0	0	0	0	0	0	0
23	global	-	10	0	0	0	0	0	0	0	0
23	landing	01	10	0	0	0	0	0	0	0	0
23	landing	12	10	0	0	0	0	0	0	0	0
23	global	-	11	0	0	0	0	0	0	0	0
23	landing	01	11	0	0	0	0	0	0	0	0
23	landing	12	11	0	0	0	0	0	0	0	0
23	global	-	12	0	0	0	0	0	0	0	0
23	landing	01	12	0	0	0	0	0	0	0	0
23	landing	12	12	0	0	0	0	0	0	0	0
23	global	-	13	0	0	0	0	0	0	0	0
23	landing	01	13	0	0	0	0	0	0	0	0
23	landing	12	13	0	0	0	0	0	0	0	0
23	global	-	14	0	0	0	0	0	0	0	0
23	landing	01	14	0	0	0	0	0	0	0	0
23	landing	12	14	0	0	0	0	0	0	0	0
23	global	-	15	0	0	0	0	0	0	0	0
23	landing	01	15	0	0	0	0	0	0	0	0
23	landing	12	15	0	0	0	0	0	0	0	0
23	global	-	16	0	0	0	0	0	0	0	0
23	landing	01	16	0	0	0	0	0	0	0	0
23	landing	12	16	0	0	0	0	0	0	0	0
23	global	-	17	0	0	0	0	0	0	0	0
23	landing	01	17	0	0	0	0	0	0	0	0
23	landing	12	17	0	0	0	0	0	0	0	0
23	global	-	18	1	-1	-1	256	256	0	0	0
23	landing	01	18	0	0	0	0	0	0	0	0
23	landing	12	18	0	0	0	0	0	0	0	0
23	global	-	19	3	-3	-3	1024	1024	0	0	0
23	landing	01	19	0	0	0	0	0	0	0	0
23	landing	12	19	0	0	0	0	0	0	0	0
23	global	-	20	5	-5	-5	1536	2304	0	0	0
23	landing	01	20	0	0	0	0	0	0	0	0
23	landing	12	20	0	0	0	0	0	0	0	0
