N,metric,p,first,second,difference_first_minus_second,difference_batch_se
425,root,,0.5927657568451913,0.5927782483873394,-1.2491542148186204e-05,4.940621754845308e-05
425,M,0.59274605079,-0.0003325850017783519,-0.0005435670712257822,0.00021098206944743033,0.0008345706672700624
425,M_prime,0.59274605079,16.877211620770108,16.882080829219625,-0.0048692084495156555,0.013806239517464906
