N,metric,p,first,second,difference_first_minus_second,difference_batch_se
325,root,,0.5927743585021473,0.5927353069822493,3.905151989794127e-05,5.285203617703736e-05
325,M,0.59274605079,-0.0004318093870767924,0.000164020457975555,-0.0005958298450523474,0.0008073045595065101
325,M_prime,0.59274605079,15.254012759399634,15.266554071830576,-0.012541312430942307,0.011426523559466032
