n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
425,16,13,first,0,1000,243183,261622,59374891,68697420,63750443,18439,571425
425,19,8,second,0,1000,243947,262176,59748003,68962342,64080288,18229,549769
425,16,13,first,1,1000,242597,261970,59115363,68885938,63681096,19373,639109
425,19,8,second,1,1000,243018,261381,59302994,68530297,63627335,18363,578621
425,16,13,first,2,1000,243471,261971,59523833,68861585,63904065,18500,577288
425,19,8,second,2,1000,243330,262237,59439538,68998149,63927060,18907,583567
425,16,13,first,3,1000,242823,261289,59197475,68484437,63577286,18466,527340
425,19,8,second,3,1000,242192,261265,58909984,68509387,63408061,19073,603249
425,16,13,first,4,1000,242942,262117,59251986,68908679,63771439,19175,617787
425,19,8,second,4,1000,242811,261270,59200755,68487822,63561106,18459,566365
425,16,13,first,5,1000,243203,261855,59381101,68813455,63813235,18652,568086
425,19,8,second,5,1000,243146,261344,59355170,68514454,63654867,18198,559890
425,16,13,first,6,1000,243121,261927,59357793,68839099,63813021,18806,570850
425,19,8,second,6,1000,242270,261376,58956122,68553768,63448371,19106,613148
425,16,13,first,7,1000,242336,261748,58962010,68761728,63542988,19412,637762
425,19,8,second,7,1000,243729,262075,59660363,68930219,64008529,18346,573524
425,16,13,first,8,1000,243310,261873,59446416,68818345,63837182,18563,590397
425,19,8,second,8,1000,242490,260935,59035018,68321685,63391544,18445,573615
425,16,13,first,9,1000,242872,260922,59240956,68314646,63501067,18050,553468
425,19,8,second,9,1000,242876,261710,59225876,68691412,63667717,18834,581854
425,16,13,first,10,1000,243329,261570,59456135,68646814,63767960,18241,567029
425,19,8,second,10,1000,242988,261334,59282132,68524388,63621354,18346,563812
425,16,13,first,11,1000,243177,262029,59395851,68892189,63850930,18852,586180
425,19,8,second,11,1000,242723,260952,59152449,68333190,63459343,18229,566953
425,16,13,first,12,1000,243570,261325,59547844,68496265,63751139,17755,541831
425,19,8,second,12,1000,242968,261574,59279158,68660724,63683917,18606,572048
425,16,13,first,13,1000,242923,261360,59245047,68521654,63588587,18437,589527
425,19,8,second,13,1000,243501,261842,59520787,68813174,63889245,18341,555471
425,16,13,first,14,1000,242330,260827,58971918,68272887,63333155,18497,578495
425,19,8,second,14,1000,242289,261112,58966515,68414346,63391718,18823,597425
425,16,13,first,15,1000,243425,261948,59497573,68861354,63884390,18523,590147
425,19,8,second,15,1000,242357,262113,58995019,68947219,63645090,19756,652058
425,16,13,first,16,1000,243272,261833,59440840,68793527,63831264,18561,571839
425,19,8,second,16,1000,243176,261814,59380312,68763116,63773238,18638,596952
425,16,13,first,17,1000,242907,261400,59247637,68546094,63615460,18493,562811
425,19,8,second,17,1000,243117,261737,59346689,68740903,63755558,18620,576476
425,16,13,first,18,1000,244459,262427,59989411,69093907,64272524,17968,538270
425,19,8,second,18,1000,242994,261228,59269140,68474910,63591853,18234,560344
425,16,13,first,19,1000,242913,261248,59266155,68479706,63577905,18335,590051
425,19,8,second,19,1000,243572,261899,59560122,68831683,63914605,18327,562595
