n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
100,4,-3,first,0,10000,461854,726107,21973474,53243615,33507907,264253,8201275
100,5,0,second,0,10000,455558,723862,21494808,52868904,32934785,268304,8494142
100,4,-3,first,1,10000,462718,725442,22060908,53126980,33527910,262724,8132068
100,5,0,second,1,10000,456410,722305,21581420,52639421,32935417,265895,8350007
100,4,-3,first,2,10000,463164,725295,22096074,53129655,33556036,262131,8113657
100,5,0,second,2,10000,456243,723559,21556283,52814691,32977012,267316,8416950
100,4,-3,first,3,10000,462332,726171,22034780,53236469,33536559,263839,8198131
100,5,0,second,3,10000,456061,722958,21529935,52746168,32938042,266897,8400019
100,4,-3,first,4,10000,462114,725749,21997464,53177809,33500902,263635,8173469
100,5,0,second,4,10000,456912,721542,21590746,52527320,32932411,264630,8253244
100,4,-3,first,5,10000,462406,724672,22048272,53019088,33474358,262266,8118644
100,5,0,second,5,10000,455830,723073,21511256,52750949,32919497,267243,8423211
100,4,-3,first,6,10000,462442,724691,22040314,53024187,33484386,262249,8095729
100,5,0,second,6,10000,456486,721089,21558938,52470129,32869423,264603,8290221
100,4,-3,first,7,10000,463650,726767,22146054,53334009,33650848,263117,8178367
100,5,0,second,7,10000,455961,722733,21527537,52694969,32914930,266772,8392646
100,4,-3,first,8,10000,462412,726071,22030156,53234791,33533925,263659,8197097
100,5,0,second,8,10000,455797,721791,21509729,52569727,32864923,265994,8349610
100,4,-3,first,9,10000,461017,725766,21918937,53184828,33416580,264749,8270605
100,5,0,second,9,10000,456824,721570,21598014,52532924,32931648,264746,8267642
100,4,-3,first,10,10000,462827,725334,22068429,53114976,33527354,262507,8128697
100,5,0,second,10,10000,455578,722669,21498230,52702607,32883441,267091,8433955
100,4,-3,first,11,10000,463649,727331,22152107,53410555,33688850,263682,8184962
100,5,0,second,11,10000,456828,721993,21619304,52586031,32940254,265165,8324827
100,4,-3,first,12,10000,462467,724954,22047945,53070096,33495899,262487,8126243
100,5,0,second,12,10000,456893,721063,21613395,52454745,32911689,264170,8244762
100,4,-3,first,13,10000,463116,725843,22098680,53186357,33585698,262727,8113641
100,5,0,second,13,10000,456582,722306,21604136,52652390,32933577,265724,8389372
100,4,-3,first,14,10000,460572,726504,21875678,53305442,33424939,265932,8331242
100,5,0,second,14,10000,456443,721781,21574993,52572601,32917668,265338,8312258
100,4,-3,first,15,10000,461056,726652,21911658,53319732,33459614,265596,8312162
100,5,0,second,15,10000,456849,721494,21601237,52539168,32925320,264645,8289765
100,4,-3,first,16,10000,463030,725295,22091046,53117917,33545387,262265,8118189
100,5,0,second,16,10000,456646,720990,21593140,52442022,32887311,264344,8260540
100,4,-3,first,17,10000,462145,726270,22000729,53269628,33521093,264125,8228171
100,5,0,second,17,10000,456504,721540,21579160,52531174,32891511,265036,8327312
100,4,-3,first,18,10000,461922,725895,21975466,53197885,33485571,263973,8202209
100,5,0,second,18,10000,456019,721120,21521549,52480620,32851503,265101,8299163
100,4,-3,first,19,10000,462821,726220,22073577,53251838,33579594,263399,8166227
100,5,0,second,19,10000,454401,721384,21400975,52510130,32738064,266983,8434977
100,4,-3,first,20,10000,461859,726028,22000253,53232518,33494990,264169,8242791
100,5,0,second,20,10000,456151,722312,21558587,52652396,32903000,266161,8404983
100,4,-3,first,21,10000,462559,725110,22052771,53101114,33498843,262551,8156199
100,5,0,second,21,10000,456776,722016,21602168,52597114,32936461,265240,8326360
100,4,-3,first,22,10000,462629,725878,22043393,53200454,33546278,263249,8151291
100,5,0,second,22,10000,455289,721966,21474909,52600248,32824459,266677,8426239
100,4,-3,first,23,10000,461723,726191,21994029,53251781,33488333,264468,8269144
100,5,0,second,23,10000,457075,723379,21639531,52799583,33029046,266304,8381022
100,4,-3,first,24,10000,464307,725781,22206137,53192141,33659793,261474,8078692
100,5,0,second,24,10000,456722,721879,21593986,52578231,32922876,265157,8326465
100,4,-3,first,25,10000,462313,725007,22029103,53075145,33480985,262694,8142278
100,5,0,second,25,10000,456478,721524,21574608,52523982,32898930,265046,8300730
100,4,-3,first,26,10000,460951,726717,21902753,53322317,33448989,265766,8327092
