batch,samples,sum_L1,sum_L2,sum_D1,sum_D2,sum_product_LL,sum_product_L1D2,sum_product_D1L2,sum_product_DD,sum_four_LL,sum_four_L1D2,sum_four_D1L2,sum_four_DD
18,1000,3560213,3560213,2246750,2246750,12686948887,8040555811,8040555811,5297997170,774004,489094,489094,314960
19,1000,3561189,3561189,2255658,2255658,12693802815,8072691900,8072691900,5337299934,774548,490867,490867,318282
20,1000,3556691,3556691,2240510,2240510,12661634431,8008568565,8008568565,5259591082,771284,486196,486196,310986
21,1000,3559347,3559347,2237463,2237463,12679928455,8001542349,8001542349,5258706731,773642,486664,486664,313834
22,1000,3559149,3559149,2250409,2250409,12678727723,8048147737,8048147737,5324316211,773008,489065,489065,315974
23,1000,3561976,3561976,2253144,2253144,12699040164,8063628928,8063628928,5317531318,774528,490935,490935,314704
24,1000,3568383,3568383,2278108,2278108,12744718233,8167455600,8167455600,5426383872,778162,496587,496587,320144
25,1000,3559175,3559175,2267402,2267402,12678563859,8108324310,8108324310,5387218056,774036,492566,492566,319784
26,1000,3570187,3570187,2291503,2291503,12758383327,8221981100,8221981100,5493340327,777082,500274,500274,327452
27,1000,3556115,3556115,2221574,2221574,12656867415,7937824101,7937824101,5179596090,771058,484471,484471,307256
28,1000,3554631,3554631,2240498,2240498,12646244701,8002194372,8002194372,5265868542,770090,486365,486365,312062
29,1000,3558784,3558784,2251603,2251603,12675459354,8048405413,8048405413,5303008423,773354,489079,489079,316644
30,1000,3557852,3557852,2253641,2253641,12669972546,8056839829,8056839829,5321134753,773020,489743,489743,316072
31,1000,3556116,3556116,2238184,2238184,12657114004,7998242979,7998242979,5250949686,769084,485301,485301,311656
32,1000,3560003,3560003,2246126,2246126,12684993335,8035607808,8035607808,5291087806,773962,488670,488670,314410
33,1000,3564381,3564381,2273502,2273502,12715408745,8140381761,8140381761,5408444688,772772,493512,493512,320194
34,1000,3560311,3560311,2242040,2242040,12687321903,8022010828,8022010828,5273202140,775560,487553,487553,310856
35,1000,3559873,3559873,2241044,2241044,12684470573,8016543775,8016543775,5265298082,773132,487497,487497,312732
36,1000,3552401,3552401,2231914,2231914,12631265633,7969646899,7969646899,5230265666,771252,483951,483951,311066
37,1000,3559593,3559593,2259705,2259705,12682584353,8082674829,8082674829,5347659057,773952,491642,491642,316976
38,1000,3562075,3562075,2253993,2253993,12699321929,8065989745,8065989745,5317447677,772530,490466,490466,315564
39,1000,3560083,3560083,2265210,2265210,12685822115,8103879515,8103879515,5374750944,773066,492808,492808,319620
40,1000,3562385,3562385,2268067,2268067,12702153681,8121746868,8121746868,5405759761,775280,493827,493827,322828
41,1000,3553867,3553867,2230148,2230148,12641540351,7966566726,7966566726,5237602900,772144,485067,485067,312712
42,1000,3560405,3560405,2251177,2251177,12688301645,8056320355,8056320355,5324190093,772218,490751,490751,317598
43,1000,3561572,3561572,2272296,2272296,12696492310,8133485750,8133485750,5413271916,774482,493310,493310,320914
44,1000,3562082,3562082,2274255,2274255,12701332058,8145162320,8145162320,5435589293,774670,495136,495136,323552
45,1000,3563569,3563569,2256376,2256376,12710066559,8079550166,8079550166,5334660946,775698,491654,491654,318116
46,1000,3556335,3556335,2234722,2234722,12658933973,7986039278,7986039278,5237916606,773072,486538,486538,311452
47,1000,3564312,3564312,2261541,2261541,12715970348,8100211109,8100211109,5361012805,774254,493576,493576,318214
48,1000,3555050,3555050,2249762,2249762,12650030864,8037516919,8037516919,5307522398,770050,489426,489426,314066
49,1000,3560402,3560402,2262311,2262311,12687914396,8094651972,8094651972,5368166541,775094,491929,491929,316696
50,1000,3557997,3557997,2226796,2226796,12671254525,7965658070,7965658070,5227179536,773318,484792,484792,309476
51,1000,3560595,3560595,2256780,2256780,12689341701,8072472890,8072472890,5325002396,775450,490762,490762,315914
52,1000,3557115,3557115,2228381,2228381,12663991955,7963646683,7963646683,5211328495,773434,483963,483963,310112
53,1000,3559122,3559122,2262501,2262501,12678481146,8088792149,8088792149,5356550959,771798,492715,492715,319892
54,1000,3560990,3560990,2248827,2248827,12692391864,8046952028,8046952028,5304855189,775520,488320,488320,317218
55,1000,3556925,3556925,2249637,2249637,12664340251,8044240709,8044240709,5307428697,771798,489165,489165,313880
56,1000,3559189,3559189,2241750,2241750,12680368843,8022812802,8022812802,5291502168,773696,488006,488006,314802
57,1000,3558399,3558399,2241257,2241257,12674529003,8019102297,8019102297,5281328511,773272,487458,487458,313370
58,1000,3557120,3557120,2249571,2249571,12664824354,8041052293,8041052293,5296495759,771750,489310,489310,315592
59,1000,3555289,3555289,2249400,2249400,12651391353,8033783277,8033783277,5291544398,769772,488493,488493,312078
60,1000,3557565,3557565,2229231,2229231,12667374717,7969447645,7969447645,5212861667,772140,484687,484687,308620
61,1000,3559066,3559066,2248994,2248994,12678522410,8045048516,8045048516,5314325604,770668,487725,487725,315716
62,1000,3560120,3560120,2236581,2236581,12685417232,8000845410,8000845410,5248236809,775248,486761,486761,313632
63,1000,3561944,3561944,2265921,2265921,12698838904,8110701597,8110701597,5383823743,774352,492533,492533,322184
64,1000,3560624,3560624,2248194,2248194,12689743186,8045609966,8045609966,5316235946,772012,489587,489587,316184
65,1000,3562097,3562097,2234808,2234808,12699873045,7997758337,7997758337,5231494392,772438,486463,486463,312548
66,1000,3556347,3556347,2239905,2239905,12659044383,8007193885,8007193885,5274544727,772734,487481,487481,314078
67,1000,3555909,3555909,2239185,2239185,12657218667,8006474676,8006474676,5283673151,773196,487109,487109,316638
68,1000,3564565,3564565,2271660,2271660,12718741697,8139561698,8139561698,5407954626,775502,496151,496151,321690
69,1000,3558627,3558627,2218421,2218421,12675623575,7934231698,7934231698,5173329647,774276,483054,483054,305534
70,1000,3556897,3556897,2259362,2259362,12663079343,8074817175,8074817175,5350453010,773128,492320,492320,318588
71,1000,3556766,3556766,2232727,2232727,12662702376,7983227996,7983227996,5247428723,771650,486024,486024,310312
72,1000,3557590,3557590,2253905,2253905,12667848838,8058997818,8058997818,5328228767,772818,490850,490850,317264
73,1000,3562159,3562159,2277525,2277525,12701277359,8155297510,8155297510,5435968097,773320,496093,496093,321100
74,1000,3561085,3561085,2250351,2250351,12693152441,8054040881,8054040881,5312794771,775696,489409,489409,315066
75,1000,3557239,3557239,2234758,2234758,12665234089,7988908874,7988908874,5244500784,772600,486285,486285,310910
76,1000,3565037,3565037,2275415,2275415,12722080591,8152964580,8152964580,5415980977,775594,496530,496530,324188
77,1000,3563780,3563780,2277902,2277902,12711978804,8154314538,8154314538,5416735816,775164,497374,497374,321380
78,1000,3562265,3562265,2262610,2262610,12700581187,8097133498,8097133498,5358588942,776382,492622,492622,321280
79,1000,3563426,3563426,2280591,2280591,12709091416,8165010225,8165010225,5436857785,774590,495786,495786,322470
80,1000,3555417,3555417,2245367,2245367,12652838555,8022496380,8022496380,5277565561,773070,487741,487741,312342
81,1000,3558183,3558183,2250604,2250604,12672535871,8048515536,8048515536,5321128324,773942,488353,488353,318170
82,1000,3559363,3559363,2262829,2262829,12679963399,8091958836,8091958836,5360513887,771988,491045,491045,318874
83,1000,3553538,3553538,2240723,2240723,12638536766,7998735886,7998735886,5252269207,770896,486094,486094,310778
84,1000,3563347,3563347,2271873,2271873,12708728811,8135419486,8135419486,5412670775,774666,494458,494458,321874
85,1000,3556183,3556183,2229359,2229359,12658690437,7969356036,7969356036,5219095959,773358,484084,484084,310116
86,1000,3562839,3562839,2266925,2266925,12706034283,8118465709,8118465709,5391780325,777320,494248,494248,320894
87,1000,3559807,3559807,2257335,2257335,12684711943,8077693085,8077693085,5351650641,773764,490969,490969,317188
88,1000,3559256,3559256,2241402,2241402,12679907336,8018378362,8018378362,5280948478,771954,487183,487183,313876
89,1000,3561241,3561241,2259409,2259409,12693825413,8083618912,8083618912,5348811207,777362,491781,491781,319560
90,1000,3564273,3564273,2269126,2269126,12715748615,8126709592,8126709592,5393990192,774272,494658,494658,319610
91,1000,3555983,3555983,2247566,2247566,12655974419,8030724897,8030724897,5298316282,772740,488592,488592,315938
92,1000,3556055,3556055,2248812,2248812,12657244017,8035419966,8035419966,5298016164,771858,489455,489455,313970
93,1000,3560508,3560508,2255554,2255554,12688405506,8068665941,8068665941,5323394776,774756,490317,490317,317456
94,1000,3553953,3553953,2223704,2223704,12641712469,7940477182,7940477182,5188809228,771424,483735,483735,310644
95,1000,3562767,3562767,2248349,2248349,12704634635,8046388936,8046388936,5285156213,773562,490188,490188,312804
96,1000,3562479,3562479,2258800,2258800,12702039443,8084060806,8084060806,5350398252,772706,490951,490951,317278
97,1000,3557257,3557257,2253855,2253855,12666450217,8057323920,8057323920,5322069761,771058,490108,490108,313824
98,1000,3561275,3561275,2253045,2253045,12695070743,8065425564,8065425564,5325068679,774826,489313,489313,315418
99,1000,3554958,3554958,2243602,2243602,12648474502,8013760442,8013760442,5277314442,770504,488001,488001,312526
