geometry_id,lambda_num,lambda_den,level,span_L,nx,ny,vertices,edges,batch,seed,sample_begin,samples,sum_J,sum_J2,count_1234,sum_J_1234,sum_J2_1234,count_12_34,sum_J_12_34,sum_J2_12_34,count_14_23,sum_J_14_23,sum_J2_14_23
lambda_1_3,1,3,2,28,169,113,19097,37912,62,2026102632,310000,5000,114475361,2620936827899,37,846996,19389372016,8,183252,4197690342,1,22841,521711281
lambda_1_3,1,3,2,28,169,113,19097,37912,63,2026102632,315000,5000,114469105,2620650520087,34,778068,17805693064,16,366658,8402393766,1,22905,524639025
lambda_1_3,1,3,2,28,169,113,19097,37912,64,2026102632,320000,5000,114467110,2620558513894,35,800786,18321761924,16,366504,8395349510,1,22902,524501604
lambda_1_3,1,3,2,28,169,113,19097,37912,65,2026102632,325000,5000,114474425,2620893914713,42,960978,21987698130,10,228728,5231681442,2,45782,1047997940
lambda_1_3,1,3,2,28,169,113,19097,37912,66,2026102632,330000,5000,114470612,2620719771432,43,984348,22533652072,12,274459,6277372985,6,137367,3144957927
lambda_1_3,1,3,2,28,169,113,19097,37912,67,2026102632,335000,5000,114470447,2620711689109,24,549666,12588916228,15,343134,7849418408,2,45875,1052258737
lambda_1_3,1,3,2,28,169,113,19097,37912,68,2026102632,340000,5000,114469990,2620691079394,44,1007799,23083281057,14,320233,7325004317,5,114733,2632733871
lambda_1_3,1,3,2,28,169,113,19097,37912,69,2026102632,345000,5000,114466822,2620546006864,43,984486,22539957656,14,320797,7350794741,0,0,0
lambda_1_3,1,3,2,28,169,113,19097,37912,70,2026102632,350000,5000,114469535,2620669961779,45,1030347,23591580647,13,297389,6803117867,2,45876,1052312936
lambda_1_3,1,3,2,28,169,113,19097,37912,71,2026102632,355000,5000,114472618,2620811339254,52,1190184,27241265266,12,274330,6271438458,3,68704,1573421696
lambda_1_3,1,3,2,28,169,113,19097,37912,72,2026102632,360000,5000,114462741,2620358640263,37,847585,19416299005,14,320295,7327810137,4,91394,2088220854
lambda_1_3,1,3,2,28,169,113,19097,37912,73,2026102632,365000,5000,114471969,2620781266657,41,937866,21453608500,20,458041,10490113819,1,22943,526381249
lambda_1_3,1,3,2,28,169,113,19097,37912,74,2026102632,370000,5000,114468631,2620628587341,51,1167298,26717468672,14,320314,7328699828,3,68751,1575570179
lambda_1_3,1,3,2,28,169,113,19097,37912,75,2026102632,375000,5000,114471884,2620777622146,42,961181,21996999325,15,342947,7840879709,4,91550,2095356882
lambda_1_3,1,3,2,28,169,113,19097,37912,76,2026102632,380000,5000,114470470,2620713559632,30,686707,15718926399,17,388900,8896707614,3,68558,1566734686
lambda_1_3,1,3,2,28,169,113,19097,37912,77,2026102632,385000,5000,114473844,2620867278614,39,892547,20426774983,18,412070,9433485556,3,68744,1575248790
lambda_1_3,1,3,2,28,169,113,19097,37912,78,2026102632,390000,5000,114479339,2621118925063,52,1190281,27245708707,11,251958,5771214670,2,45702,1044336420
lambda_1_3,1,3,2,28,169,113,19097,37912,79,2026102632,395000,5000,114471257,2620748592043,44,1006674,23031775258,21,480562,10997198266,3,68635,1570265497
lambda_1_3,1,3,2,28,169,113,19097,37912,80,2026102632,400000,5000,114464340,2620432290652,31,709755,16250150685,12,274597,6283648231,2,45764,1047183706
lambda_1_3,1,3,2,28,169,113,19097,37912,81,2026102632,405000,5000,114474518,2620898194152,27,618201,14154592279,19,434859,9952796543,1,22808,520204864
lambda_1_3,1,3,2,28,169,113,19097,37912,82,2026102632,410000,5000,114468750,2620634085694,37,846558,19369292998,13,297930,6827883540,1,22886,523768996
lambda_1_3,1,3,2,28,169,113,19097,37912,83,2026102632,415000,5000,114465619,2620490632845,34,777782,17792583468,14,320798,7350841218,1,22922,525418084
lambda_1_3,1,3,2,28,169,113,19097,37912,84,2026102632,420000,5000,114470562,2620717434168,35,801403,18350013661,12,274706,6288656864,3,68673,1571995107
lambda_1_3,1,3,2,28,169,113,19097,37912,85,2026102632,425000,5000,114465454,2620482884056,38,870451,19939197223,16,365997,8372147749,0,0,0
lambda_1_3,1,3,2,28,169,113,19097,37912,86,2026102632,430000,5000,114472230,2620793384602,35,801863,18371056769,12,274600,6283782588,0,0,0
lambda_1_3,1,3,2,28,169,113,19097,37912,87,2026102632,435000,5000,114477116,2621017585390,33,755598,17300931176,15,343831,7881349789,2,45747,1046394117
lambda_1_3,1,3,2,28,169,113,19097,37912,88,2026102632,440000,5000,114475078,2620924233862,35,801138,18337870522,15,343162,7850692470,2,45781,1047950021
lambda_1_3,1,3,2,28,169,113,19097,37912,89,2026102632,445000,5000,114475267,2620932240629,50,1144516,26198529886,13,297786,6821313002,1,22871,523082641
lambda_1_3,1,3,2,28,169,113,19097,37912,90,2026102632,450000,5000,114474092,2620879005706,35,801359,18347972007,19,434728,9946813006,2,45779,1047859033
lambda_1_3,1,3,2,28,169,113,19097,37912,91,2026102632,455000,5000,114475941,2620963849877,40,916279,20989280733,16,366104,8377056908,5,114350,2615196614
lambda_1_3,1,3,2,28,169,113,19097,37912,92,2026102632,460000,5000,114470377,2620708104583,36,824667,18891109651,15,343542,7868161216,2,45750,1046537978
lambda_1_3,1,3,2,28,169,113,19097,37912,93,2026102632,465000,5000,114473115,2620834852217,53,1213267,27774114249,24,549513,12581946143,2,45830,1050195802
lambda_1_3,1,3,2,28,169,113,19097,37912,94,2026102632,470000,5000,114469306,2620659115138,45,1030070,23578911236,8,183140,4192569534,1,22988,528448144
lambda_1_3,1,3,2,28,169,113,19097,37912,95,2026102632,475000,5000,114466757,2620542731849,47,1075955,24631583647,12,274866,6295973950,0,0,0
lambda_1_3,1,3,2,28,169,113,19097,37912,96,2026102632,480000,5000,114467047,2620556173067,41,938051,21462093271,9,206051,4717479445,1,22915,525097225
lambda_1_3,1,3,2,28,169,113,19097,37912,97,2026102632,485000,5000,114471729,2620771075929,41,938230,21470277340,13,297555,6810716773,3,68736,1574880006
lambda_1_3,1,3,2,28,169,113,19097,37912,98,2026102632,490000,5000,114469879,2620686391827,51,1167138,26710136868,10,228861,5237749107,2,45764,1047171898
lambda_1_3,1,3,2,28,169,113,19097,37912,99,2026102632,495000,5000,114468191,2620609220531,43,984026,22518887192,14,320008,7314684754,1,22908,524776464
lambda_2_3,2,3,2,30,181,121,21901,43500,0,2026102632,0,5000,131253602,3445518723010,28,734831,19284982981,4,105166,2764976118,9,236352,6206936198
lambda_2_3,2,3,2,30,181,121,21901,43500,1,2026102632,5000,5000,131252198,3445445478076,61,1601063,42023204537,4,104954,2753838042,11,288565,7569994261
lambda_2_3,2,3,2,30,181,121,21901,43500,2,2026102632,10000,5000,131258442,3445773313532,44,1154900,30313634864,6,157365,4127307325,17,446480,11726178604
lambda_2_3,2,3,2,30,181,121,21901,43500,3,2026102632,15000,5000,131259351,3445820695131,39,1023594,26865395212,3,78726,2065929506,13,341075,8948650485
lambda_2_3,2,3,2,30,181,121,21901,43500,4,2026102632,20000,5000,131267040,3446224619058,42,1102559,28943892275,2,52513,1378815649,7,183944,4833634824
lambda_2_3,2,3,2,30,181,121,21901,43500,5,2026102632,25000,5000,131255244,3445605553834,46,1207067,31674271389,4,104903,2751162677,8,209887,5506622527
lambda_2_3,2,3,2,30,181,121,21901,43500,6,2026102632,30000,5000,131257279,3445712527247,44,1154547,30295104991,4,105219,2767774313,12,314892,8263099920
lambda_2_3,2,3,2,30,181,121,21901,43500,7,2026102632,35000,5000,131252329,3445452276965,54,1417009,37183781245,5,131004,3432421914,13,341107,8950337433
lambda_2_3,2,3,2,30,181,121,21901,43500,8,2026102632,40000,5000,131260246,3445868764830,41,1076410,28260078722,2,52396,1372671658,11,288558,7569651834
lambda_2_3,2,3,2,30,181,121,21901,43500,9,2026102632,45000,5000,131254406,3445561190018,45,1181112,31000678112,3,78664,2062681458,8,209927,5508694743
lambda_2_3,2,3,2,30,181,121,21901,43500,10,2026102632,50000,5000,131257723,3445735168423,43,1128407,29611884097,1,26207,686806849,10,262719,6902143995
lambda_2_3,2,3,2,30,181,121,21901,43500,11,2026102632,55000,5000,131262646,3445993932446,39,1024165,26895350597,6,157433,4130861173,18,472430,12399496954
lambda_2_3,2,3,2,30,181,121,21901,43500,12,2026102632,60000,5000,131260526,3445883043454,58,1521467,39911604591,2,52472,1376673442,19,498598,13084251046
lambda_2_3,2,3,2,30,181,121,21901,43500,13,2026102632,65000,5000,131258156,3445757963990,54,1417157,37191525631,2,52550,1380754450,23,604055,15864547829
lambda_2_3,2,3,2,30,181,121,21901,43500,14,2026102632,70000,5000,131260024,3445856206502,45,1180465,30966759943,3,78863,2073127957,16,420046,11027486106
lambda_2_3,2,3,2,30,181,121,21901,43500,15,2026102632,75000,5000,131254688,3445576023294,42,1103127,28973689527,1,26255,689325025,16,420086,11029539526
lambda_2_3,2,3,2,30,181,121,21901,43500,16,2026102632,80000,5000,131257261,3445711257165,46,1207684,31706697606,5,131279,3446851905,18,472762,12416945714
lambda_2_3,2,3,2,30,181,121,21901,43500,17,2026102632,85000,5000,131251668,3445417582364,41,1075947,28235782821,1,26203,686597209,11,288664,7575208760
lambda_2_3,2,3,2,30,181,121,21901,43500,18,2026102632,90000,5000,131260760,3445895274870,36,945328,24823553146,2,52527,1379543285,18,472013,12377626791
lambda_2_3,2,3,2,30,181,121,21901,43500,19,2026102632,95000,5000,131255434,3445615187362,55,1443986,37910963644,5,131285,3447159175,15,393688,10332756882
lambda_2_3,2,3,2,30,181,121,21901,43500,20,2026102632,100000,5000,131257624,3445730343748,43,1128693,29626822639,0,0,0,8,210014,5513247700
lambda_2_3,2,3,2,30,181,121,21901,43500,21,2026102632,105000,5000,131256233,3445657121459,52,1364925,35827524849,0,0,0,24,629815,16527896261
lambda_2_3,2,3,2,30,181,121,21901,43500,22,2026102632,110000,5000,131257983,3445749569885,43,1128298,29606107916,2,52514,1378870466,14,367377,9640453951
lambda_2_3,2,3,2,30,181,121,21901,43500,23,2026102632,115000,5000,131252801,3445477222095,36,945285,24821319003,1,26261,689640121,14,367420,9642751636
lambda_2_3,2,3,2,30,181,121,21901,43500,24,2026102632,120000,5000,131255750,3445631775724,46,1208124,31729839016,2,52508,1378555690,11,288694,7576766710
lambda_2_3,2,3,2,30,181,121,21901,43500,25,2026102632,125000,5000,131254416,3445562189762,43,1128561,29619921253,1,26224,687698176,12,315040,8270887962
lambda_2_3,2,3,2,30,181,121,21901,43500,26,2026102632,130000,5000,131253664,3445522852366,51,1338675,35138442389,4,104913,2751697259,10,262772,6904927446
lambda_2_3,2,3,2,30,181,121,21901,43500,27,2026102632,135000,5000,131254879,3445586404841,41,1075838,28230086322,0,0,0,11,288540,7568692050
lambda_2_3,2,3,2,30,181,121,21901,43500,28,2026102632,140000,5000,131255567,3445622559589,44,1154644,30300177442,1,26217,687331089,13,341152,8952708278
lambda_2_3,2,3,2,30,181,121,21901,43500,29,2026102632,145000,5000,131261534,3445936002352,40,1049722,27548018416,2,52410,1373407412,9,236380,6208405236
lambda_2_3,2,3,2,30,181,121,21901,43500,30,2026102632,150000,5000,131254972,3445590813100,36,944696,24790380782,2,52527,1379565125,15,393493,10322488017
lambda_2_3,2,3,2,30,181,121,21901,43500,31,2026102632,155000,5000,131256138,3445652181242,45,1180998,30994697154,4,104963,2754324795,14,367321,9637514383
lambda_2_3,2,3,2,30,181,121,21901,43500,32,2026102632,160000,5000,131259398,3445824160872,48,1260015,33075920813,6,157417,4130033203,12,315026,8270154614
lambda_2_3,2,3,2,30,181,121,21901,43500,33,2026102632,165000,5000,131255889,3445639258121,54,1416960,37181269640,1,26294,691374436,14,367502,9647018464
lambda_2_3,2,3,2,30,181,121,21901,43500,34,2026102632,170000,5000,131260675,3445890977175,38,997344,26176320442,3,78668,2062885710,16,419668,11007660790
lambda_2_3,2,3,2,30,181,121,21901,43500,35,2026102632,175000,5000,131257475,3445722787563,49,1285059,33701704137,3,78691,2064097993,9,236331,6205826447
lambda_2_3,2,3,2,30,181,121,21901,43500,36,2026102632,180000,5000,131259516,3445829069982,33,866006,22726351598,7,183713,4821520481,14,367541,9649071265
lambda_2_3,2,3,2,30,181,121,21901,43500,37,2026102632,185000,5000,131256350,3445664083874,46,1208139,31730554711,2,52673,1387226977,14,367245,9633559211
lambda_2_3,2,3,2,30,181,121,21901,43500,38,2026102632,190000,5000,131262628,3445993006492,43,1128707,29627544679,2,52582,1382433370,6,157430,4130717020
lambda_2_3,2,3,2,30,181,121,21901,43500,39,2026102632,195000,5000,131254828,3445583279698,33,867084,22783018876,2,52479,1377042125,17,446652,11735248550
lambda_2_3,2,3,2,30,181,121,21901,43500,40,2026102632,200000,5000,131256584,3445676147370,45,1180914,30990289268,1,26276,690428176,8,210100,5517765240
lambda_2_3,2,3,2,30,181,121,21901,43500,41,2026102632,205000,5000,131264294,3446080955658,40,1049679,27545820527,2,52442,1375082650,9,236371,6207947675
lambda_2_3,2,3,2,30,181,121,21901,43500,42,2026102632,210000,5000,131255209,3445603142581,54,1417099,37188574489,5,131076,3436190832,11,288825,7583637005
lambda_2_3,2,3,2,30,181,121,21901,43500,43,2026102632,215000,5000,131254855,3445583992971,43,1128507,29617083777,2,52350,1370267300,11,289021,7593963829
lambda_2_3,2,3,2,30,181,121,21901,43500,44,2026102632,220000,5000,131250103,3445334962579,35,917999,24077886123,4,104986,2755522606,8,210053,5515317295
lambda_2_3,2,3,2,30,181,121,21901,43500,45,2026102632,225000,5000,131255576,3445622209360,39,1023852,26878878560,1,26349,694269801,11,288899,7587547349
lambda_2_3,2,3,2,30,181,121,21901,43500,46,2026102632,230000,5000,131257171,3445706124205,45,1181062,30998115860,2,52411,1373456641,5,131334,3449745664
lambda_2_3,2,3,2,30,181,121,21901,43500,47,2026102632,235000,5000,131260642,3445888676428,41,1075646,28219984268,4,104920,2752061880,11,288629,7573372291
lambda_2_3,2,3,2,30,181,121,21901,43500,48,2026102632,240000,5000,131258325,3445766779093,45,1180460,30966466752,8,209945,5509624887,18,472479,12402090067
lambda_2_3,2,3,2,30,181,121,21901,43500,49,2026102632,245000,5000,131255476,3445617482880,37,970743,25468858965,1,26208,686859264,13,341296,8960274838
lambda_2_3,2,3,2,30,181,121,21901,43500,50,2026102632,250000,5000,131255640,3445625825318,40,1049336,27527806904,1,26234,688222756,12,314834,8260075408
lambda_2_3,2,3,2,30,181,121,21901,43500,51,2026102632,255000,5000,131257384,3445717628474,41,1076547,28267246141,3,78643,2061576165,13,341818,8987696880
lambda_2_3,2,3,2,30,181,121,21901,43500,52,2026102632,260000,5000,131260717,3445892531395,47,1234263,32413041069,0,0,0,14,367907,9668287537
lambda_2_3,2,3,2,30,181,121,21901,43500,53,2026102632,265000,5000,131255831,3445636328491,52,1364516,35806021834,3,78740,2066665226,10,262170,6873329764
lambda_2_3,2,3,2,30,181,121,21901,43500,54,2026102632,270000,5000,131253391,3445508379283,46,1207279,31685424187,2,52526,1379495540,8,210021,5513642133
lambda_2_3,2,3,2,30,181,121,21901,43500,55,2026102632,275000,5000,131263126,3446019519668,46,1206894,31665225116,4,104922,2752161988,15,393736,10335229452
lambda_2_3,2,3,2,30,181,121,21901,43500,56,2026102632,280000,5000,131255511,3445619588325,46,1207241,31683416313,4,105076,2760247726,11,288638,7573839158
lambda_2_3,2,3,2,30,181,121,21901,43500,57,2026102632,285000,5000,131257190,3445708024220,39,1023939,26883503197,2,52513,1378813525,14,367454,9644483824
lambda_2_3,2,3,2,30,181,121,21901,43500,58,2026102632,290000,5000,131256901,3445692167167,42,1102346,28932646764,3,78649,2061892189,16,420168,11033863062
lambda_2_3,2,3,2,30,181,121,21901,43500,59,2026102632,295000,5000,131262427,3445981957887,40,1050145,27570296275,1,26338,693690244,13,341041,8946895007
lambda_2_3,2,3,2,30,181,121,21901,43500,60,2026102632,300000,5000,131252059,3445438013543,40,1050145,27570261813,5,131328,3449428534,17,446308,11717133036
lambda_2_3,2,3,2,30,181,121,21901,43500,61,2026102632,305000,5000,131257502,3445724287256,52,1365213,35842669639,5,131280,3446892698,9,236283,6203308083
lambda_2_3,2,3,2,30,181,121,21901,43500,62,2026102632,310000,5000,131250418,3445351921460,38,997798,26200159880,2,52536,1380015656,11,288936,7589488982
lambda_2_3,2,3,2,30,181,121,21901,43500,63,2026102632,315000,5000,131253397,3445509004449,40,1050106,27568213024,3,78755,2067451241,8,210194,5522700700
lambda_2_3,2,3,2,30,181,121,21901,43500,64,2026102632,320000,5000,131258165,3445758310071,56,1469938,38584415752,2,52428,1374348842,12,314818,8259279956
lambda_2_3,2,3,2,30,181,121,21901,43500,65,2026102632,325000,5000,131249087,3445282263299,44,1154808,30308821112,1,26275,690375625,15,393514,10323597338
lambda_2_3,2,3,2,30,181,121,21901,43500,66,2026102632,330000,5000,131260129,3445861417091,27,708178,18574705308,3,78720,2065615544,12,314638,8249818340
lambda_2_3,2,3,2,30,181,121,21901,43500,67,2026102632,335000,5000,131259796,3445844287096,42,1101943,28911500961,5,131206,3443015184,18,472899,12424147089
lambda_2_3,2,3,2,30,181,121,21901,43500,68,2026102632,340000,5000,131257870,3445743393704,46,1207450,31694386108,3,78697,2064407825,9,236336,6206105670
lambda_2_3,2,3,2,30,181,121,21901,43500,69,2026102632,345000,5000,131257719,3445735648733,46,1207191,31680832313,4,104788,2745143250,10,262639,6897951049
lambda_2_3,2,3,2,30,181,121,21901,43500,70,2026102632,350000,5000,131257568,3445726990920,51,1338510,35129707202,3,78751,2067246209,4,104951,2753680431
lambda_2_3,2,3,2,30,181,121,21901,43500,71,2026102632,355000,5000,131252393,3445456060571,29,761365,19988957761,4,104987,2755581757,16,420360,11043965622
lambda_2_3,2,3,2,30,181,121,21901,43500,72,2026102632,360000,5000,131266396,3446191567240,43,1129301,29658734369,6,157390,4128632422,15,393772,10337120864
lambda_2_3,2,3,2,30,181,121,21901,43500,73,2026102632,365000,5000,131257578,3445728027776,39,1024155,26894785545,4,104981,2755257645,9,236722,6226376762
lambda_2_3,2,3,2,30,181,121,21901,43500,74,2026102632,370000,5000,131257076,3445701163044,41,1076098,28243712524,1,26278,690533284,9,236193,6198598795
lambda_2_3,2,3,2,30,181,121,21901,43500,75,2026102632,375000,5000,131263858,3446057636402,44,1154875,30312320003,4,104894,2750694514,8,210199,5522999421
lambda_2_3,2,3,2,30,181,121,21901,43500,76,2026102632,380000,5000,131259971,3445853835195,47,1233763,32386861621,3,78685,2063780267,10,262321,6881262313
lambda_2_3,2,3,2,30,181,121,21901,43500,77,2026102632,385000,5000,131255037,3445594783201,50,1312594,34458311430,3,78880,2074021418,12,315080,8272973760
lambda_2_3,2,3,2,30,181,121,21901,43500,78,2026102632,390000,5000,131264474,3446089855118,45,1181518,31022045408,4,105129,2763031393,9,236064,6191854748
lambda_2_3,2,3,2,30,181,121,21901,43500,79,2026102632,395000,5000,131255156,3445601057742,34,892442,23425203856,5,131257,3445715319,13,341549,8973587667
lambda_2_3,2,3,2,30,181,121,21901,43500,80,2026102632,400000,5000,131254318,3445556998822,49,1285947,33748338811,1,26205,686702025,14,367462,9644893096
lambda_2_3,2,3,2,30,181,121,21901,43500,81,2026102632,405000,5000,131256712,3445681899182,48,1260208,33086063070,3,78833,2071548587,19,499072,13109150016
lambda_2_3,2,3,2,30,181,121,21901,43500,82,2026102632,410000,5000,131255025,3445593764593,33,865607,22705401333,2,52363,1370947609,15,393932,10345520274
lambda_2_3,2,3,2,30,181,121,21901,43500,83,2026102632,415000,5000,131260217,3445865863657,57,1496557,39292856195,1,26241,688590081,13,341377,8964505627
lambda_2_3,2,3,2,30,181,121,21901,43500,84,2026102632,420000,5000,131258110,3445755155352,39,1023889,26880872899,5,131329,3449481621,10,262620,6896954414
lambda_2_3,2,3,2,30,181,121,21901,43500,85,2026102632,425000,5000,131260792,3445896869654,42,1102020,28915581430,5,131078,3436305298,14,367444,9643978740
lambda_2_3,2,3,2,30,181,121,21901,43500,86,2026102632,430000,5000,131254911,3445587905753,41,1076457,28262623537,0,0,0,17,446592,11732082928
lambda_2_3,2,3,2,30,181,121,21901,43500,87,2026102632,435000,5000,131260581,3445885054659,42,1102235,28926808321,3,78735,2066410179,12,315074,8272655726
lambda_2_3,2,3,2,30,181,121,21901,43500,88,2026102632,440000,5000,131263684,3446048175666,43,1128842,29634617176,0,0,0,11,288970,7591263226
lambda_2_3,2,3,2,30,181,121,21901,43500,89,2026102632,445000,5000,131260751,3445894084741,36,944813,24796528333,3,78754,2067409306,15,393302,10312469692
lambda_2_3,2,3,2,30,181,121,21901,43500,90,2026102632,450000,5000,131259191,3445812129053,39,1023552,26863149798,5,131203,3442876849,13,341025,8946027871
lambda_2_3,2,3,2,30,181,121,21901,43500,91,2026102632,455000,5000,131248672,3445259914766,43,1128137,29597649993,1,26298,691584804,8,210030,5514093706
lambda_2_3,2,3,2,30,181,121,21901,43500,92,2026102632,460000,5000,131254278,3445555572604,41,1075822,28229252932,2,52471,1376603285,12,315031,8270395653
lambda_2_3,2,3,2,30,181,121,21901,43500,93,2026102632,465000,5000,131258693,3445786455739,45,1180812,30984971096,2,52572,1381910954,12,315027,8270184553
lambda_2_3,2,3,2,30,181,121,21901,43500,94,2026102632,470000,5000,131257645,3445731600989,35,918518,24105125556,3,78610,2059848846,7,183678,4819675052
lambda_2_3,2,3,2,30,181,121,21901,43500,95,2026102632,475000,5000,131260080,3445859388968,47,1233502,32373128442,7,183606,4815894580,14,367434,9643433350
lambda_2_3,2,3,2,30,181,121,21901,43500,96,2026102632,480000,5000,131256974,3445696324898,45,1181203,31005475757,3,78886,2074339108,14,367645,9654524723
lambda_2_3,2,3,2,30,181,121,21901,43500,97,2026102632,485000,5000,131255467,3445617057203,44,1155629,30351949323,8,209852,5504756380,11,288710,7577641844
lambda_2_3,2,3,2,30,181,121,21901,43500,98,2026102632,490000,5000,131257199,3445707985337,43,1128512,29617308636,1,26264,689797696,9,236219,6199955091
lambda_2_3,2,3,2,30,181,121,21901,43500,99,2026102632,495000,5000,131257745,3445736361009,48,1260513,33102054381,2,52421,1373980661,14,367463,9644966091
lambda_3_4,3,4,2,28,169,113,19097,37912,0,2026102632,0,5000,114473918,2620870295726,51,1167603,26731458121,5,114544,2624071602,27,617949,14143071699
lambda_3_4,3,4,2,28,169,113,19097,37912,1,2026102632,5000,5000,114470148,2620698837770,54,1235450,28265641762,4,91445,2090549465,22,503310,11514635296
lambda_3_4,3,4,2,28,169,113,19097,37912,2,2026102632,10000,5000,114473037,2620830659633,51,1167148,26710711282,1,22985,528310225,18,411902,9425792664
lambda_3_4,3,4,2,28,169,113,19097,37912,3,2026102632,15000,5000,114472329,2620798565133,64,1465100,33539554652,0,0,0,19,434818,9950953872
lambda_3_4,3,4,2,28,169,113,19097,37912,4,2026102632,20000,5000,114472729,2620816735165,50,1144649,26204537765,0,0,0,32,732452,16765268010
lambda_3_4,3,4,2,28,169,113,19097,37912,5,2026102632,25000,5000,114474170,2620882627770,46,1052991,24104256595,1,22880,523494400,23,526382,12046921278
lambda_3_4,3,4,2,28,169,113,19097,37912,6,2026102632,30000,5000,114467868,2620593759902,74,1693537,38757905555,3,68773,1576579821,26,595514,13639957346
lambda_3_4,3,4,2,28,169,113,19097,37912,7,2026102632,35000,5000,114464671,2620447505225,56,1281724,29336173842,5,114496,2621870580,20,457699,10474480229
lambda_3_4,3,4,2,28,169,113,19097,37912,8,2026102632,40000,5000,114466938,2620551471124,62,1419735,32510590543,2,45838,1050564484,37,847252,19401056828
lambda_3_4,3,4,2,28,169,113,19097,37912,9,2026102632,45000,5000,114467731,2620587579135,46,1053253,24116260027,3,68710,1573695150,20,457916,10484406014
lambda_3_4,3,4,2,28,169,113,19097,37912,10,2026102632,50000,5000,114470484,2620713644212,49,1121987,25691059951,5,114534,2623620242,24,548974,12557269758
lambda_3_4,3,4,2,28,169,113,19097,37912,11,2026102632,55000,5000,114472095,2620787083141,44,1006967,23045212993,2,45816,1049556978,19,435043,9961240019
lambda_3_4,3,4,2,28,169,113,19097,37912,12,2026102632,60000,5000,114469195,2620654631929,47,1075733,24621490135,1,22804,520022416,23,526672,12060188952
lambda_3_4,3,4,2,28,169,113,19097,37912,13,2026102632,65000,5000,114474685,2620905915175,54,1235922,28287249026,3,68737,1574946289,25,572382,13104946974
lambda_3_4,3,4,2,28,169,113,19097,37912,14,2026102632,70000,5000,114462098,2620329235798,58,1328073,30410154299,3,68715,1573917957,20,457874,10482532774
lambda_3_4,3,4,2,28,169,113,19097,37912,15,2026102632,75000,5000,114472563,2620808770735,47,1075030,24589296156,1,22888,523860544,21,480144,10978058906
lambda_3_4,3,4,2,28,169,113,19097,37912,16,2026102632,80000,5000,114460602,2620261223646,52,1189581,27213730129,0,0,0,18,411888,9425174140
lambda_3_4,3,4,2,28,169,113,19097,37912,17,2026102632,85000,5000,114472902,2620824508158,57,1304884,29872503204,2,45763,1047126505,24,549176,12566465810
lambda_3_4,3,4,2,28,169,113,19097,37912,18,2026102632,90000,5000,114471682,2620767961948,47,1076443,24653915811,1,22891,523997881,12,274848,6295150150
lambda_3_4,3,4,2,28,169,113,19097,37912,19,2026102632,95000,5000,114468929,2620642098471,51,1167786,26739834082,2,45746,1046355220,21,480815,11008766937
lambda_3_4,3,4,2,28,169,113,19097,37912,20,2026102632,100000,5000,114472034,2620785725854,59,1351070,30939026474,1,22880,523494400,17,389485,8923508861
lambda_3_4,3,4,2,28,169,113,19097,37912,21,2026102632,105000,5000,114474465,2620895885603,54,1235949,28288520917,1,22831,521254561,21,480692,11003144630
lambda_3_4,3,4,2,28,169,113,19097,37912,22,2026102632,110000,5000,114471242,2620748338494,43,983938,22514878984,1,22884,523677456,19,435289,9972507135
lambda_3_4,3,4,2,28,169,113,19097,37912,23,2026102632,115000,5000,114470528,2620715387128,45,1030200,23584810442,3,68648,1570860376,9,205735,4703006055
lambda_3_4,3,4,2,28,169,113,19097,37912,24,2026102632,120000,5000,114477281,2621024795173,45,1030422,23594992956,3,68849,1580073461,22,504092,11550493300
lambda_3_4,3,4,2,28,169,113,19097,37912,25,2026102632,125000,5000,114477125,2621017551781,52,1190817,27270213841,2,45897,1053268817,19,435077,9962809941
lambda_3_4,3,4,2,28,169,113,19097,37912,26,2026102632,130000,5000,114471738,2620770811770,38,869920,19914852314,0,0,0,26,595280,13629267370
lambda_3_4,3,4,2,28,169,113,19097,37912,27,2026102632,135000,5000,114466913,2620550109501,59,1350735,30923614677,1,22802,519931204,23,526034,12031013586
lambda_3_4,3,4,2,28,169,113,19097,37912,28,2026102632,140000,5000,114470529,2620715817591,48,1099029,25163950899,2,45768,1047354912,27,617922,14141842980
lambda_3_4,3,4,2,28,169,113,19097,37912,29,2026102632,145000,5000,114473590,2620856257698,63,1442312,33020237876,5,114355,2615431351,25,572255,13099087539
lambda_3_4,3,4,2,28,169,113,19097,37912,30,2026102632,150000,5000,114468570,2620626281254,45,1029918,23571975412,0,0,0,20,458116,10493580798
lambda_3_4,3,4,2,28,169,113,19097,37912,31,2026102632,155000,5000,114469683,2620677108883,59,1350835,30928227855,1,22908,524776464,23,526554,12054843474
lambda_3_4,3,4,2,28,169,113,19097,37912,32,2026102632,160000,5000,114464687,2620448638511,60,1373825,31456754069,2,45812,1049371024,18,412085,9434185773
lambda_3_4,3,4,2,28,169,113,19097,37912,33,2026102632,165000,5000,114472106,2620787694028,70,1602550,36688282418,4,91472,2091789214,23,526576,12055833802
lambda_3_4,3,4,2,28,169,113,19097,37912,34,2026102632,170000,5000,114464033,2620418076667,56,1281790,29339128648,2,45873,1052166149,24,549227,12568821393
lambda_3_4,3,4,2,28,169,113,19097,37912,35,2026102632,175000,5000,114474453,2620895310443,47,1075876,24628011526,1,22910,524868100,31,709628,16244330188
lambda_3_4,3,4,2,28,169,113,19097,37912,36,2026102632,180000,5000,114471788,2620773467836,54,1236346,28306684828,1,22898,524318404,21,481267,11029495973
