n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
65,8,1,first,0,100,3653,4146,134857,172904,152115,493,3531
65,7,4,second,0,100,3633,4128,133959,171866,150975,495,3875
65,8,1,first,1,100,3692,4194,138246,177566,155803,502,4206
65,7,4,second,1,100,3607,4165,131515,175107,150940,558,4742
65,8,1,first,2,100,3652,4178,134824,175660,152985,526,4514
65,7,4,second,2,100,3662,4222,136088,179668,155661,560,4434
65,8,1,first,3,100,3617,4184,132809,176316,151808,567,5509
65,7,4,second,3,100,3575,4198,129495,177904,150895,623,5609
65,8,1,first,4,100,3609,4128,132031,172086,149868,519,4381
65,7,4,second,4,100,3628,4201,133174,178009,152974,573,5235
65,8,1,first,5,100,3553,4172,128253,175446,148689,619,6321
65,7,4,second,5,100,3565,4072,128369,167426,145911,507,3973
65,8,1,first,6,100,3617,4176,133297,175642,151969,559,5001
65,7,4,second,6,100,3558,4114,127772,170576,146940,556,4468
65,8,1,first,7,100,3538,4111,126824,170607,146025,573,5381
65,7,4,second,7,100,3659,4160,135195,174010,152739,501,3727
65,8,1,first,8,100,3608,4207,131852,178421,152125,599,6023
65,7,4,second,8,100,3578,4146,129720,173170,149227,568,4436
65,8,1,first,9,100,3632,4154,133520,173938,151566,522,4326
65,7,4,second,9,100,3648,4188,134946,176824,153095,540,5580
