n,a,b,orientation,batch,samples,kind,k,count
85,9,2,first,0,1000000,minus,18,1
85,9,2,first,0,1000000,minus,19,1
85,9,2,first,0,1000000,minus,20,2
85,9,2,first,0,1000000,minus,21,4
85,9,2,first,0,1000000,minus,22,18
85,9,2,first,0,1000000,minus,23,20
85,9,2,first,0,1000000,minus,24,46
85,9,2,first,0,1000000,minus,25,69
85,9,2,first,0,1000000,minus,26,142
85,9,2,first,0,1000000,minus,27,192
85,9,2,first,0,1000000,minus,28,285
85,9,2,first,0,1000000,minus,29,516
85,9,2,first,0,1000000,minus,30,754
85,9,2,first,0,1000000,minus,31,1175
85,9,2,first,0,1000000,plus,31,1
85,9,2,first,0,1000000,minus,32,1658
85,9,2,first,0,1000000,plus,32,1
85,9,2,first,0,1000000,minus,33,2555
85,9,2,first,0,1000000,plus,33,4
85,9,2,first,0,1000000,minus,34,3526
85,9,2,first,0,1000000,plus,34,9
85,9,2,first,0,1000000,minus,35,5141
85,9,2,first,0,1000000,plus,35,26
85,9,2,first,0,1000000,minus,36,7084
85,9,2,first,0,1000000,plus,36,55
85,9,2,first,0,1000000,minus,37,9759
85,9,2,first,0,1000000,plus,37,115
85,9,2,first,0,1000000,minus,38,13539
85,9,2,first,0,1000000,plus,38,248
85,9,2,first,0,1000000,minus,39,17763
85,9,2,first,0,1000000,plus,39,473
85,9,2,first,0,1000000,minus,40,23376
85,9,2,first,0,1000000,plus,40,851
85,9,2,first,0,1000000,minus,41,30389
85,9,2,first,0,1000000,plus,41,1704
85,9,2,first,0,1000000,minus,42,37685
85,9,2,first,0,1000000,plus,42,2952
85,9,2,first,0,1000000,minus,43,46531
85,9,2,first,0,1000000,plus,43,4921
85,9,2,first,0,1000000,minus,44,55805
85,9,2,first,0,1000000,plus,44,7822
85,9,2,first,0,1000000,minus,45,65434
85,9,2,first,0,1000000,plus,45,12333
85,9,2,first,0,1000000,minus,46,72799
85,9,2,first,0,1000000,plus,46,18643
85,9,2,first,0,1000000,minus,47,78961
85,9,2,first,0,1000000,plus,47,26786
85,9,2,first,0,1000000,minus,48,81954
85,9,2,first,0,1000000,plus,48,36553
85,9,2,first,0,1000000,minus,49,81850
85,9,2,first,0,1000000,plus,49,48036
