n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
325,18,1,first,0,2000000,370338599,401589694,68911636413,80950603730,74524047616,31251095,814144911
325,17,6,second,0,2000000,370366498,401597756,68921294192,80954486486,74531453488,31231258,812873702
325,18,1,first,1,2000000,370350197,401604867,68915355813,80956608031,74529040281,31254670,813883282
325,17,6,second,1,2000000,370359223,401650114,68918315335,80975833686,74539321104,31290891,815506813
325,18,1,first,2,2000000,370314743,401600683,68902645209,80955238677,74521139565,31285940,815604756
325,17,6,second,2,2000000,370340358,401605543,68911642114,80956929547,74526743338,31265185,815084985
325,18,1,first,3,2000000,370373281,401635834,68924390323,80968879226,74539174379,31262553,814920791
325,17,6,second,3,2000000,370363409,401630227,68919957961,80967454705,74536546125,31266818,814320416
325,18,1,first,4,2000000,370358094,401626490,68919050172,80965572890,74534782642,31268396,815057778
325,17,6,second,4,2000000,370360132,401631897,68918790978,80967935509,74535767691,31271765,815191105
325,18,1,first,5,2000000,370396541,401667833,68933263585,80981955159,74550012471,31271292,815193802
325,17,6,second,5,2000000,370368018,401643920,68921386106,80972785616,74539600136,31275902,814971450
325,18,1,first,6,2000000,370349247,401612906,68915594413,80959623368,74530332622,31263659,814552537
325,17,6,second,6,2000000,370365256,401619678,68920677798,80963042412,74534537984,31254422,814644242
325,18,1,first,7,2000000,370351892,401603428,68916199120,80956773086,74529336585,31251536,814299036
325,17,6,second,7,2000000,370375335,401616487,68924402867,80961987931,74536330018,31241152,813730762
325,18,1,first,8,2000000,370325014,401581811,68906037738,80947470307,74519327677,31256797,814852691
325,17,6,second,8,2000000,370343279,401609902,68912996131,80960293756,74529266008,31266623,814757871
325,18,1,first,9,2000000,370357873,401613761,68918750199,80959868885,74532397709,31255888,813823666
325,17,6,second,9,2000000,370379176,401641445,68925711294,80971787813,74541628066,31262269,814242975
325,18,1,first,10,2000000,370388274,401604577,68929387206,80956162429,74536576590,31216303,812396455
325,17,6,second,10,2000000,370372389,401622391,68923404309,80964096707,74536993057,31250002,813514902
