n,a,b,orientation,batch,samples,tau1,tau2,kind,ell_x,ell_y,count
145,12,1,first,0,60000,60,90,LINE,1,0,1
145,12,1,first,0,60000,60,91,LINE,0,1,1
145,12,1,first,0,60000,60,91,LINE,1,0,4
145,12,1,first,0,60000,60,92,LINE,0,1,1
145,12,1,first,0,60000,60,92,LINE,1,0,2
145,12,1,first,0,60000,60,94,LINE,0,1,1
145,12,1,first,0,60000,60,94,LINE,1,0,2
145,12,1,first,0,60000,60,95,LINE,0,1,4
145,12,1,first,0,60000,60,96,LINE,0,1,1
145,12,1,first,0,60000,60,96,LINE,1,0,1
145,12,1,first,0,60000,60,97,LINE,0,1,1
145,12,1,first,0,60000,60,97,LINE,1,0,1
145,12,1,first,0,60000,60,99,LINE,0,1,1
145,12,1,first,0,60000,60,101,LINE,0,1,1
145,12,1,first,0,60000,60,101,LINE,1,0,1
145,12,1,first,0,60000,60,102,LINE,1,0,1
145,12,1,first,0,60000,60,104,LINE,1,0,1
145,12,1,first,0,60000,60,107,LINE,0,1,1
145,12,1,first,0,60000,61,65,LINE,0,1,1
145,12,1,first,0,60000,61,65,LINE,1,0,1
145,12,1,first,0,60000,61,67,LINE,0,1,2
145,12,1,first,0,60000,61,69,LINE,1,0,1
145,12,1,first,0,60000,61,70,LINE,0,1,1
145,12,1,first,0,60000,61,70,LINE,1,0,1
145,12,1,first,0,60000,61,71,LINE,0,1,1
145,12,1,first,0,60000,61,71,LINE,1,0,2
145,12,1,first,0,60000,61,72,LINE,0,1,1
145,12,1,first,0,60000,61,72,LINE,1,0,1
145,12,1,first,0,60000,61,73,LINE,0,1,1
145,12,1,first,0,60000,61,73,LINE,1,0,1
145,12,1,first,0,60000,61,74,LINE,0,1,1
145,12,1,first,0,60000,61,75,LINE,1,0,1
145,12,1,first,0,60000,61,76,LINE,0,1,2
145,12,1,first,0,60000,61,76,LINE,1,0,1
145,12,1,first,0,60000,61,77,LINE,1,0,1
145,12,1,first,0,60000,61,78,LINE,0,1,2
145,12,1,first,0,60000,61,78,LINE,1,0,2
145,12,1,first,0,60000,61,79,LINE,0,1,1
145,12,1,first,0,60000,61,79,LINE,1,0,4
145,12,1,first,0,60000,61,80,LINE,0,1,5
145,12,1,first,0,60000,61,80,LINE,1,0,2
145,12,1,first,0,60000,61,82,LINE,0,1,5
145,12,1,first,0,60000,61,82,LINE,1,0,2
145,12,1,first,0,60000,61,83,LINE,0,1,1
145,12,1,first,0,60000,61,83,LINE,1,0,1
145,12,1,first,0,60000,61,84,LINE,0,1,3
145,12,1,first,0,60000,61,84,LINE,1,0,5
145,12,1,first,0,60000,61,85,LINE,0,1,2
145,12,1,first,0,60000,61,85,LINE,1,0,1
145,12,1,first,0,60000,61,86,LINE,0,1,3
145,12,1,first,0,60000,61,86,LINE,1,0,3
145,12,1,first,0,60000,61,87,LINE,1,0,3
145,12,1,first,0,60000,61,88,LINE,0,1,3
145,12,1,first,0,60000,61,88,LINE,1,0,5
145,12,1,first,0,60000,61,89,LINE,0,1,3
145,12,1,first,0,60000,61,89,LINE,1,0,3
145,12,1,first,0,60000,61,90,LINE,0,1,2
145,12,1,first,0,60000,61,90,LINE,1,0,4
145,12,1,first,0,60000,61,91,LINE,0,1,5
145,12,1,first,0,60000,61,91,LINE,1,0,1
145,12,1,first,0,60000,61,92,LINE,0,1,2
145,12,1,first,0,60000,61,92,LINE,1,-1,1
145,12,1,first,0,60000,61,92,LINE,1,0,2
145,12,1,first,0,60000,61,93,LINE,0,1,1
145,12,1,first,0,60000,61,93,LINE,1,0,1
145,12,1,first,0,60000,61,94,LINE,0,1,2
145,12,1,first,0,60000,61,94,LINE,1,0,6
145,12,1,first,0,60000,61,95,LINE,1,0,3
145,12,1,first,0,60000,61,96,LINE,0,1,1
145,12,1,first,0,60000,61,96,LINE,1,0,1
145,12,1,first,0,60000,61,97,LINE,1,0,2
145,12,1,first,0,60000,61,98,LINE,1,0,1
145,12,1,first,0,60000,61,99,LINE,0,1,2
145,12,1,first,0,60000,61,99,LINE,1,0,1
145,12,1,first,0,60000,61,101,LINE,0,1,1
145,12,1,first,0,60000,61,102,LINE,1,0,1
145,12,1,first,0,60000,61,103,LINE,0,1,2
145,12,1,first,0,60000,61,107,LINE,0,1,1
145,12,1,first,0,60000,62,66,LINE,1,0,2
145,12,1,first,0,60000,62,68,LINE,1,0,1
145,12,1,first,0,60000,62,68,LINE,1,1,1
145,12,1,first,0,60000,62,72,LINE,0,1,2
145,12,1,first,0,60000,62,72,LINE,1,0,1
145,12,1,first,0,60000,62,73,LINE,0,1,1
145,12,1,first,0,60000,62,74,LINE,0,1,1
145,12,1,first,0,60000,62,75,LINE,1,0,1
145,12,1,first,0,60000,62,76,LINE,0,1,1
145,12,1,first,0,60000,62,77,LINE,0,1,2
145,12,1,first,0,60000,62,77,LINE,1,0,3
145,12,1,first,0,60000,62,78,LINE,0,1,3
145,12,1,first,0,60000,62,78,LINE,1,0,3
145,12,1,first,0,60000,62,79,LINE,0,1,1
145,12,1,first,0,60000,62,79,LINE,1,1,1
145,12,1,first,0,60000,62,80,LINE,0,1,2
145,12,1,first,0,60000,62,80,LINE,1,0,2
145,12,1,first,0,60000,62,81,LINE,0,1,2
145,12,1,first,0,60000,62,81,LINE,1,0,4
145,12,1,first,0,60000,62,82,LINE,0,1,3
145,12,1,first,0,60000,62,82,LINE,1,0,2
145,12,1,first,0,60000,62,83,LINE,0,1,4
145,12,1,first,0,60000,62,83,LINE,1,-1,1
145,12,1,first,0,60000,62,83,LINE,1,0,1
145,12,1,first,0,60000,62,84,LINE,0,1,2
145,12,1,first,0,60000,62,84,LINE,1,0,2
145,12,1,first,0,60000,62,85,LINE,0,1,9
145,12,1,first,0,60000,62,85,LINE,1,0,4
145,12,1,first,0,60000,62,86,LINE,0,1,4
145,12,1,first,0,60000,62,86,LINE,1,0,3
145,12,1,first,0,60000,62,87,LINE,0,1,3
145,12,1,first,0,60000,62,87,LINE,1,0,1
145,12,1,first,0,60000,62,88,LINE,0,1,3
145,12,1,first,0,60000,62,88,LINE,1,0,4
145,12,1,first,0,60000,62,89,LINE,0,1,1
145,12,1,first,0,60000,62,89,LINE,1,0,2
145,12,1,first,0,60000,62,90,LINE,0,1,7
145,12,1,first,0,60000,62,90,LINE,1,0,4
145,12,1,first,0,60000,62,91,LINE,0,1,3
145,12,1,first,0,60000,62,91,LINE,1,0,3
145,12,1,first,0,60000,62,92,LINE,0,1,3
145,12,1,first,0,60000,62,92,LINE,1,0,3
145,12,1,first,0,60000,62,93,LINE,0,1,5
145,12,1,first,0,60000,62,93,LINE,1,0,1
145,12,1,first,0,60000,62,94,LINE,0,1,2
145,12,1,first,0,60000,62,94,LINE,1,0,2
145,12,1,first,0,60000,62,95,LINE,0,1,1
145,12,1,first,0,60000,62,95,LINE,1,0,1
145,12,1,first,0,60000,62,96,LINE,0,1,3
145,12,1,first,0,60000,62,96,LINE,1,0,4
145,12,1,first,0,60000,62,97,LINE,1,0,3
145,12,1,first,0,60000,62,98,LINE,1,0,1
145,12,1,first,0,60000,62,99,LINE,0,1,3
145,12,1,first,0,60000,62,100,LINE,0,1,1
145,12,1,first,0,60000,62,100,LINE,1,0,1
145,12,1,first,0,60000,62,101,LINE,1,0,2
145,12,1,first,0,60000,62,102,LINE,0,1,1
145,12,1,first,0,60000,62,104,LINE,0,1,1
145,12,1,first,0,60000,62,106,LINE,1,0,1
145,12,1,first,0,60000,62,109,LINE,1,0,2
145,12,1,first,0,60000,62,111,LINE,1,0,1
145,12,1,first,0,60000,62,115,LINE,0,1,1
145,12,1,first,0,60000,63,66,LINE,1,0,1
145,12,1,first,0,60000,63,66,LINE,1,1,1
145,12,1,first,0,60000,63,68,LINE,0,1,3
145,12,1,first,0,60000,63,69,LINE,0,1,1
145,12,1,first,0,60000,63,69,LINE,1,0,1
145,12,1,first,0,60000,63,70,LINE,0,1,2
145,12,1,first,0,60000,63,71,LINE,1,-1,1
145,12,1,first,0,60000,63,71,LINE,1,0,1
145,12,1,first,0,60000,63,72,LINE,0,1,1
145,12,1,first,0,60000,63,72,LINE,1,1,1
145,12,1,first,0,60000,63,73,LINE,0,1,2
145,12,1,first,0,60000,63,73,LINE,1,0,1
145,12,1,first,0,60000,63,74,LINE,0,1,1
145,12,1,first,0,60000,63,74,LINE,1,0,3
145,12,1,first,0,60000,63,74,LINE,1,1,1
145,12,1,first,0,60000,63,75,LINE,0,1,2
145,12,1,first,0,60000,63,75,LINE,1,0,2
145,12,1,first,0,60000,63,76,LINE,1,0,2
145,12,1,first,0,60000,63,77,LINE,0,1,1
145,12,1,first,0,60000,63,77,LINE,1,0,1
145,12,1,first,0,60000,63,78,LINE,0,1,3
145,12,1,first,0,60000,63,78,LINE,1,0,6
145,12,1,first,0,60000,63,79,LINE,0,1,7
145,12,1,first,0,60000,63,79,LINE,1,0,3
145,12,1,first,0,60000,63,80,LINE,0,1,2
145,12,1,first,0,60000,63,80,LINE,1,-1,2
145,12,1,first,0,60000,63,80,LINE,1,0,2
145,12,1,first,0,60000,63,81,LINE,0,1,4
145,12,1,first,0,60000,63,81,LINE,1,0,3
145,12,1,first,0,60000,63,82,LINE,0,1,1
145,12,1,first,0,60000,63,82,LINE,1,0,2
145,12,1,first,0,60000,63,83,LINE,1,0,4
145,12,1,first,0,60000,63,84,LINE,0,1,3
145,12,1,first,0,60000,63,84,LINE,1,0,5
145,12,1,first,0,60000,63,85,LINE,0,1,7
145,12,1,first,0,60000,63,85,LINE,1,0,3
145,12,1,first,0,60000,63,86,LINE,0,1,4
145,12,1,first,0,60000,63,86,LINE,1,0,2
145,12,1,first,0,60000,63,86,LINE,1,1,1
145,12,1,first,0,60000,63,87,LINE,0,1,3
145,12,1,first,0,60000,63,87,LINE,1,0,4
145,12,1,first,0,60000,63,88,LINE,0,1,3
145,12,1,first,0,60000,63,88,LINE,1,0,4
145,12,1,first,0,60000,63,89,LINE,0,1,3
145,12,1,first,0,60000,63,89,LINE,1,0,3
145,12,1,first,0,60000,63,90,LINE,0,1,4
145,12,1,first,0,60000,63,90,LINE,1,0,3
145,12,1,first,0,60000,63,91,LINE,0,1,4
145,12,1,first,0,60000,63,91,LINE,1,0,4
145,12,1,first,0,60000,63,92,LINE,0,1,2
145,12,1,first,0,60000,63,92,LINE,1,-1,1
145,12,1,first,0,60000,63,92,LINE,1,0,2
145,12,1,first,0,60000,63,92,LINE,1,1,1
145,12,1,first,0,60000,63,93,LINE,0,1,3
145,12,1,first,0,60000,63,93,LINE,1,0,5
145,12,1,first,0,60000,63,94,LINE,0,1,1
145,12,1,first,0,60000,63,94,LINE,1,0,4
145,12,1,first,0,60000,63,95,LINE,0,1,4
145,12,1,first,0,60000,63,95,LINE,1,0,2
145,12,1,first,0,60000,63,96,LINE,0,1,2
145,12,1,first,0,60000,63,97,LINE,0,1,2
145,12,1,first,0,60000,63,98,LINE,0,1,3
145,12,1,first,0,60000,63,98,LINE,1,0,5
145,12,1,first,0,60000,63,99,LINE,0,1,3
145,12,1,first,0,60000,63,99,LINE,1,0,1
145,12,1,first,0,60000,63,100,LINE,0,1,2
145,12,1,first,0,60000,63,100,LINE,1,0,1
145,12,1,first,0,60000,63,101,LINE,0,1,2
145,12,1,first,0,60000,63,101,LINE,1,0,2
145,12,1,first,0,60000,63,102,LINE,0,1,1
145,12,1,first,0,60000,63,103,LINE,0,1,2
145,12,1,first,0,60000,63,104,LINE,0,1,1
145,12,1,first,0,60000,63,105,LINE,0,1,2
145,12,1,first,0,60000,63,105,LINE,1,0,1
145,12,1,first,0,60000,63,107,LINE,1,0,1
145,12,1,first,0,60000,63,109,LINE,0,1,1
145,12,1,first,0,60000,63,114,LINE,0,1,1
145,12,1,first,0,60000,63,114,LINE,1,0,1
145,12,1,first,0,60000,63,116,LINE,0,1,1
145,12,1,first,0,60000,64,65,LINE,0,1,2
145,12,1,first,0,60000,64,65,LINE,1,-1,1
145,12,1,first,0,60000,64,65,LINE,1,0,1
145,12,1,first,0,60000,64,66,LINE,1,-1,1
145,12,1,first,0,60000,64,66,LINE,1,0,2
145,12,1,first,0,60000,64,68,LINE,0,1,1
145,12,1,first,0,60000,64,69,LINE,0,1,2
145,12,1,first,0,60000,64,69,LINE,1,-1,1
145,12,1,first,0,60000,64,69,LINE,1,0,1
145,12,1,first,0,60000,64,70,LINE,0,1,3
145,12,1,first,0,60000,64,70,LINE,1,0,1
145,12,1,first,0,60000,64,71,LINE,0,1,1
145,12,1,first,0,60000,64,72,LINE,1,0,1
145,12,1,first,0,60000,64,73,LINE,0,1,1
145,12,1,first,0,60000,64,73,LINE,1,0,2
145,12,1,first,0,60000,64,73,LINE,1,1,1
145,12,1,first,0,60000,64,74,LINE,0,1,2
145,12,1,first,0,60000,64,74,LINE,1,0,2
145,12,1,first,0,60000,64,75,LINE,0,1,6
145,12,1,first,0,60000,64,75,LINE,1,0,2
145,12,1,first,0,60000,64,75,LINE,1,1,1
145,12,1,first,0,60000,64,76,LINE,1,0,2
145,12,1,first,0,60000,64,77,LINE,0,1,3
145,12,1,first,0,60000,64,77,LINE,1,0,2
145,12,1,first,0,60000,64,78,LINE,0,1,3
145,12,1,first,0,60000,64,78,LINE,1,0,2
145,12,1,first,0,60000,64,78,LINE,1,1,1
145,12,1,first,0,60000,64,79,LINE,0,1,2
145,12,1,first,0,60000,64,79,LINE,1,0,5
145,12,1,first,0,60000,64,80,LINE,0,1,2
145,12,1,first,0,60000,64,80,LINE,1,0,5
145,12,1,first,0,60000,64,80,LINE,1,1,1
145,12,1,first,0,60000,64,81,LINE,0,1,3
145,12,1,first,0,60000,64,81,LINE,1,0,7
145,12,1,first,0,60000,64,82,LINE,0,1,9
145,12,1,first,0,60000,64,82,LINE,1,0,3
145,12,1,first,0,60000,64,83,LINE,0,1,3
145,12,1,first,0,60000,64,83,LINE,1,0,1
145,12,1,first,0,60000,64,84,LINE,0,1,3
145,12,1,first,0,60000,64,84,LINE,1,0,4
145,12,1,first,0,60000,64,85,LINE,0,1,5
145,12,1,first,0,60000,64,85,LINE,1,0,4
145,12,1,first,0,60000,64,86,LINE,0,1,4
145,12,1,first,0,60000,64,86,LINE,1,0,6
145,12,1,first,0,60000,64,87,LINE,0,1,4
145,12,1,first,0,60000,64,87,LINE,1,0,5
145,12,1,first,0,60000,64,88,LINE,0,1,4
145,12,1,first,0,60000,64,88,LINE,1,0,8
145,12,1,first,0,60000,64,89,LINE,0,1,3
145,12,1,first,0,60000,64,89,LINE,1,0,2
145,12,1,first,0,60000,64,89,LINE,1,1,1
145,12,1,first,0,60000,64,90,LINE,0,1,5
145,12,1,first,0,60000,64,90,LINE,1,0,4
145,12,1,first,0,60000,64,91,LINE,0,1,4
