n,a,b,orientation,batch,samples,kind,k,count
185,13,4,first,0,5000000,minus,47,1
185,13,4,first,0,5000000,minus,48,2
185,13,4,first,0,5000000,minus,49,1
185,13,4,first,0,5000000,minus,50,2
185,13,4,first,0,5000000,minus,52,3
185,13,4,first,0,5000000,minus,53,4
185,13,4,first,0,5000000,minus,54,5
185,13,4,first,0,5000000,minus,55,8
185,13,4,first,0,5000000,minus,56,11
185,13,4,first,0,5000000,minus,57,16
185,13,4,first,0,5000000,minus,58,24
185,13,4,first,0,5000000,minus,59,36
185,13,4,first,0,5000000,minus,60,34
185,13,4,first,0,5000000,minus,61,56
185,13,4,first,0,5000000,minus,62,75
185,13,4,first,0,5000000,minus,63,103
185,13,4,first,0,5000000,minus,64,144
185,13,4,first,0,5000000,minus,65,183
185,13,4,first,0,5000000,minus,66,239
185,13,4,first,0,5000000,minus,67,328
185,13,4,first,0,5000000,minus,68,484
185,13,4,first,0,5000000,minus,69,586
185,13,4,first,0,5000000,minus,70,764
185,13,4,first,0,5000000,minus,71,959
185,13,4,first,0,5000000,minus,72,1227
185,13,4,first,0,5000000,minus,73,1632
185,13,4,first,0,5000000,minus,74,2002
185,13,4,first,0,5000000,plus,74,3
185,13,4,first,0,5000000,minus,75,2459
185,13,4,first,0,5000000,plus,75,4
185,13,4,first,0,5000000,minus,76,3244
185,13,4,first,0,5000000,plus,76,6
185,13,4,first,0,5000000,minus,77,4040
185,13,4,first,0,5000000,plus,77,9
185,13,4,first,0,5000000,minus,78,5200
185,13,4,first,0,5000000,plus,78,17
185,13,4,first,0,5000000,minus,79,6383
185,13,4,first,0,5000000,plus,79,20
185,13,4,first,0,5000000,minus,80,7878
185,13,4,first,0,5000000,plus,80,27
185,13,4,first,0,5000000,minus,81,9778
185,13,4,first,0,5000000,plus,81,46
185,13,4,first,0,5000000,minus,82,11905
185,13,4,first,0,5000000,plus,82,90
185,13,4,first,0,5000000,minus,83,14666
185,13,4,first,0,5000000,plus,83,160
185,13,4,first,0,5000000,minus,84,17995
185,13,4,first,0,5000000,plus,84,205
185,13,4,first,0,5000000,minus,85,21569
185,13,4,first,0,5000000,plus,85,309
185,13,4,first,0,5000000,minus,86,25773
185,13,4,first,0,5000000,plus,86,472
185,13,4,first,0,5000000,minus,87,31589
185,13,4,first,0,5000000,plus,87,677
185,13,4,first,0,5000000,minus,88,37522
185,13,4,first,0,5000000,plus,88,1011
185,13,4,first,0,5000000,minus,89,44495
185,13,4,first,0,5000000,plus,89,1472
185,13,4,first,0,5000000,minus,90,52574
185,13,4,first,0,5000000,plus,90,2038
185,13,4,first,0,5000000,minus,91,61815
185,13,4,first,0,5000000,plus,91,2941
185,13,4,first,0,5000000,minus,92,72304
185,13,4,first,0,5000000,plus,92,4064
185,13,4,first,0,5000000,minus,93,83381
185,13,4,first,0,5000000,plus,93,5789
185,13,4,first,0,5000000,minus,94,96179
185,13,4,first,0,5000000,plus,94,7637
185,13,4,first,0,5000000,minus,95,110140
185,13,4,first,0,5000000,plus,95,10694
185,13,4,first,0,5000000,minus,96,123571
185,13,4,first,0,5000000,plus,96,13963
185,13,4,first,0,5000000,minus,97,140429
185,13,4,first,0,5000000,plus,97,18721
185,13,4,first,0,5000000,minus,98,155109
185,13,4,first,0,5000000,plus,98,24574
185,13,4,first,0,5000000,minus,99,171058
185,13,4,first,0,5000000,plus,99,31606
185,13,4,first,0,5000000,minus,100,185635
185,13,4,first,0,5000000,plus,100,40158
185,13,4,first,0,5000000,minus,101,199408
185,13,4,first,0,5000000,plus,101,50407
185,13,4,first,0,5000000,minus,102,212154
185,13,4,first,0,5000000,plus,102,63069
185,13,4,first,0,5000000,minus,103,222868
185,13,4,first,0,5000000,plus,103,77037
185,13,4,first,0,5000000,minus,104,230398
185,13,4,first,0,5000000,plus,104,92075
185,13,4,first,0,5000000,minus,105,234958
185,13,4,first,0,5000000,plus,105,108803
185,13,4,first,0,5000000,minus,106,236849
185,13,4,first,0,5000000,plus,106,126983
185,13,4,first,0,5000000,minus,107,235803
185,13,4,first,0,5000000,plus,107,146040
185,13,4,first,0,5000000,minus,108,228545
185,13,4,first,0,5000000,plus,108,164419
185,13,4,first,0,5000000,minus,109,219822
185,13,4,first,0,5000000,plus,109,183247
185,13,4,first,0,5000000,minus,110,207688
185,13,4,first,0,5000000,plus,110,201386
185,13,4,first,0,5000000,minus,111,191772
185,13,4,first,0,5000000,plus,111,215148
185,13,4,first,0,5000000,minus,112,176358
185,13,4,first,0,5000000,plus,112,228180
185,13,4,first,0,5000000,minus,113,157679
185,13,4,first,0,5000000,plus,113,236287
185,13,4,first,0,5000000,minus,114,138490
185,13,4,first,0,5000000,plus,114,242519
185,13,4,first,0,5000000,minus,115,120334
185,13,4,first,0,5000000,plus,115,244050
185,13,4,first,0,5000000,minus,116,102386
185,13,4,first,0,5000000,plus,116,241805
185,13,4,first,0,5000000,minus,117,84595
185,13,4,first,0,5000000,plus,117,236504
185,13,4,first,0,5000000,minus,118,69251
185,13,4,first,0,5000000,plus,118,227261
185,13,4,first,0,5000000,minus,119,55614
185,13,4,first,0,5000000,plus,119,214543
185,13,4,first,0,5000000,minus,120,43613
185,13,4,first,0,5000000,plus,120,200611
185,13,4,first,0,5000000,minus,121,34140
185,13,4,first,0,5000000,plus,121,184480
185,13,4,first,0,5000000,minus,122,25561
185,13,4,first,0,5000000,plus,122,167578
185,13,4,first,0,5000000,minus,123,19349
185,13,4,first,0,5000000,plus,123,150992
185,13,4,first,0,5000000,minus,124,14124
185,13,4,first,0,5000000,plus,124,133401
185,13,4,first,0,5000000,minus,125,10377
185,13,4,first,0,5000000,plus,125,116872
185,13,4,first,0,5000000,minus,126,7280
185,13,4,first,0,5000000,plus,126,100573
185,13,4,first,0,5000000,minus,127,5104
185,13,4,first,0,5000000,plus,127,86541
185,13,4,first,0,5000000,minus,128,3450
185,13,4,first,0,5000000,plus,128,73325
185,13,4,first,0,5000000,minus,129,2256
185,13,4,first,0,5000000,plus,129,61330
185,13,4,first,0,5000000,minus,130,1536
