n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
265,16,3,first,0,5000000,752872260,821491303,113997325764,135558603841,123996146915,68619043,1563635775
265,12,11,second,0,5000000,752980904,821577559,114026443168,135588756199,124026915237,68596655,1561368893
265,16,3,first,1,5000000,752860724,821534469,113994344384,135571892791,124000691516,68673745,1564854143
265,12,11,second,1,5000000,752970423,821554860,114023076041,135580483998,124021401628,68584437,1560756783
265,16,3,first,2,5000000,752895977,821519098,114004820927,135566596674,124004190567,68623121,1563036467
265,12,11,second,2,5000000,753023110,821604232,114038911246,135597502650,124037907977,68581122,1560597942
265,16,3,first,3,5000000,752891766,821496532,114003023984,135559698806,124000208264,68604766,1562306262
265,12,11,second,3,5000000,752998440,821603406,114031220600,135597204658,124033134156,68604966,1562156946
265,16,3,first,4,5000000,752867119,821525671,113995564865,135569592007,124000005713,68658552,1565145446
265,12,11,second,4,5000000,752974396,821602097,114024416108,135597290707,124029477326,68627701,1562752163
265,16,3,first,5,5000000,752855086,821492989,113991309994,135557928463,123992741265,68637903,1563755927
265,12,11,second,5,5000000,752969991,821510577,114023272063,135566427131,124015278324,68540586,1559142546
265,16,3,first,6,5000000,752837948,821507737,113986655968,135563323911,123992488306,68669789,1565003267
265,12,11,second,6,5000000,752999001,821581998,114031900599,135590165186,124030400289,68582997,1561265207
265,16,3,first,7,5000000,752901681,821556259,114005967429,135578724043,124010130737,68654578,1564429998
265,12,11,second,7,5000000,753021612,821588712,114038060966,135592384308,124034816953,68567100,1560811368
265,16,3,first,8,5000000,752872099,821468661,113996863037,135549535059,123992549676,68596562,1561298744
265,12,11,second,8,5000000,752946166,821552872,114015839984,135580744504,124017246833,68606706,1562090822
265,16,3,first,9,5000000,752862112,821477799,113994149204,135553638555,123993108922,68615687,1561569915
265,12,11,second,9,5000000,752939006,821578325,114012922840,135589665051,124019775531,68639319,1563036829
265,16,3,first,10,5000000,752900263,821490565,114004969479,135557468613,124000496145,68590302,1561445802
265,12,11,second,10,5000000,752991843,821588985,114029407639,135592526425,124030136474,68597142,1561661116
265,16,3,first,11,5000000,752846685,821520102,113989610921,135567600866,123996131003,68673417,1564949781
265,12,11,second,11,5000000,752977513,821566742,114024574005,135584942058,124024318074,68589229,1560879915
265,16,3,first,12,5000000,752812647,821454672,113979027043,135545826574,123980520486,68642025,1563812645
265,12,11,second,12,5000000,752943133,821564676,114014375743,135584427296,124018638641,68621543,1561525757
265,16,3,first,13,5000000,752876824,821519314,113998765244,135566868252,124001062315,68642490,1563508866
265,12,11,second,13,5000000,753008825,821602888,114034349061,135597380652,124035225053,68594063,1561279607
265,16,3,first,14,5000000,752837302,821498593,113987293138,135560006083,123991301254,68661291,1564696713
265,12,11,second,14,5000000,753011301,821600983,114035656501,135596605959,124035301532,68589682,1561659396
265,16,3,first,15,5000000,752876902,821515076,113998682922,135565910440,124000262649,68638174,1564068064
265,12,11,second,15,5000000,752975998,821612918,114025017838,135600599306,124031288766,68636920,1563039612
265,16,3,first,16,5000000,752825451,821506427,113984120965,135563445709,123991201815,68680976,1565163044
265,12,11,second,16,5000000,752971379,821580861,114023707619,135590460005,124025976255,68609482,1562215114
265,16,3,first,17,5000000,752882426,821508938,114000284278,135563398756,124000692925,68626512,1562297184
265,12,11,second,17,5000000,752958819,821605188,114019469713,135598263494,124027498631,68646369,1562735945
265,16,3,first,18,5000000,752873230,821527288,113997264984,135569618528,124001359974,68654058,1564163564
265,12,11,second,18,5000000,752994987,821597290,114030578653,135595388278,124032369332,68602303,1561228267
265,16,3,first,19,5000000,752822558,821467916,113982186000,135550189120,123984332576,68645358,1563709968
265,12,11,second,19,5000000,753011353,821617277,114036068807,135602104537,124038261665,68605924,1561650014
265,16,3,first,20,5000000,752871076,821496408,113996359934,135559896174,123996542085,68625332,1563171938
265,12,11,second,20,5000000,752960716,821567158,114020265586,135585554756,124021895133,68606442,1562030076
265,16,3,first,21,5000000,752883559,821534210,114000538523,135571256278,124003738716,68650651,1564317369
265,12,11,second,21,5000000,752983722,821604060,114026967608,135597156648,124030856230,68620338,1562411796
265,16,3,first,22,5000000,752893419,821537406,114003863165,135573376280,124006135927,68643987,1564967591
265,12,11,second,22,5000000,752954056,821610127,114018524488,135599978623,124027132049,68656071,1564239013
265,16,3,first,23,5000000,752840487,821527235,113987138071,135568987893,123995305317,68686748,1565515330
265,12,11,second,23,5000000,752935326,821564439,114012794964,135585044887,124017634543,68629113,1562570765
265,16,3,first,24,5000000,752853335,821495395,113991644235,135558621079,123993635608,68642060,1562994098
265,12,11,second,24,5000000,752980363,821600524,114026215413,135596257942,124030007410,68620161,1562458535
265,16,3,first,25,5000000,752855921,821529024,113993024637,135570420188,123999142839,68673103,1565159147
265,12,11,second,25,5000000,752971484,821597004,114023304560,135595822802,124028260069,68625520,1562607224
265,16,3,first,26,5000000,752890494,821526411,114003161020,135569370917,124004622077,68635917,1563287783
265,12,11,second,26,5000000,752969766,821539997,114022997520,135576710591,124020195911,68570231,1559316289
265,16,3,first,27,5000000,752870336,821507589,113996796036,135562501747,123998087280,68637253,1563123223
265,12,11,second,27,5000000,753022181,821594374,114038373615,135594739022,124036436190,68572193,1560240257
265,16,3,first,28,5000000,752884177,821513742,114000913075,135564490792,124000967494,68629565,1563468879
265,12,11,second,28,5000000,752971486,821591593,114023341552,135593389057,124027578260,68620107,1561574089
265,16,3,first,29,5000000,752834995,821502269,113986809405,135561720751,123991661202,68667274,1565207752
265,12,11,second,29,5000000,753015134,821611408,114036865918,135600340152,124037873982,68596274,1561458106
265,16,3,first,30,5000000,752836001,821537859,113986692705,135573450129,123996845350,68701858,1566452134
265,12,11,second,30,5000000,752952921,821578920,114018133169,135589119412,124021948103,68625999,1563356375
265,16,3,first,31,5000000,752871347,821508847,113996721507,135563273015,123998437949,68637500,1563118624
265,12,11,second,31,5000000,753006035,821567773,114034211335,135585643363,124029964741,68561738,1559925216
265,16,3,first,32,5000000,752881417,821517514,113999707821,135566344872,124001456053,68636097,1563140587
265,12,11,second,32,5000000,752990763,821560886,114028751385,135583732056,124026350164,68570123,1559783113
265,16,3,first,33,5000000,752883555,821527161,114000814891,135570301185,124003298418,68643606,1564519240
265,12,11,second,33,5000000,752967483,821619071,114022180925,135602417307,124030451115,68651588,1563696002
