n,a,b,orientation,batch,samples,kind,k,count
290,13,11,first,0,1000000,minus,83,1
290,13,11,first,0,1000000,minus,88,1
290,13,11,first,0,1000000,minus,90,2
290,13,11,first,0,1000000,minus,95,1
290,13,11,first,0,1000000,minus,96,2
290,13,11,first,0,1000000,minus,97,1
290,13,11,first,0,1000000,minus,98,1
290,13,11,first,0,1000000,minus,99,1
290,13,11,first,0,1000000,minus,100,1
290,13,11,first,0,1000000,minus,101,3
290,13,11,first,0,1000000,minus,102,4
290,13,11,first,0,1000000,minus,103,2
290,13,11,first,0,1000000,minus,104,14
290,13,11,first,0,1000000,minus,105,4
290,13,11,first,0,1000000,minus,106,5
290,13,11,first,0,1000000,minus,107,12
290,13,11,first,0,1000000,minus,108,15
290,13,11,first,0,1000000,minus,109,24
290,13,11,first,0,1000000,minus,110,29
290,13,11,first,0,1000000,minus,111,27
290,13,11,first,0,1000000,minus,112,25
290,13,11,first,0,1000000,minus,113,32
290,13,11,first,0,1000000,minus,114,58
290,13,11,first,0,1000000,minus,115,70
290,13,11,first,0,1000000,minus,116,80
290,13,11,first,0,1000000,minus,117,89
290,13,11,first,0,1000000,minus,118,99
290,13,11,first,0,1000000,minus,119,132
290,13,11,first,0,1000000,minus,120,161
290,13,11,first,0,1000000,minus,121,180
290,13,11,first,0,1000000,minus,122,227
290,13,11,first,0,1000000,minus,123,274
290,13,11,first,0,1000000,minus,124,290
290,13,11,first,0,1000000,plus,124,1
290,13,11,first,0,1000000,minus,125,370
290,13,11,first,0,1000000,minus,126,430
290,13,11,first,0,1000000,minus,127,546
290,13,11,first,0,1000000,plus,127,2
290,13,11,first,0,1000000,minus,128,598
290,13,11,first,0,1000000,plus,128,2
290,13,11,first,0,1000000,minus,129,722
290,13,11,first,0,1000000,plus,129,6
290,13,11,first,0,1000000,minus,130,867
290,13,11,first,0,1000000,plus,130,4
290,13,11,first,0,1000000,minus,131,1009
290,13,11,first,0,1000000,plus,131,6
290,13,11,first,0,1000000,minus,132,1193
290,13,11,first,0,1000000,plus,132,7
290,13,11,first,0,1000000,minus,133,1383
