n,a,b,orientation,batch,samples,sum_kminus,sum_kplus,sum_kminus2,sum_kplus2,sum_product,sum_gap,sum_gap2
400,8,-6,first,0,20000,4084906,5384626,843940418,1457753316,1099533226,1299720,102627282
400,10,0,second,0,20000,4083166,5376300,843467178,1453054802,1097333943,1293134,101854094
400,8,-6,first,1,20000,4092881,5380188,846957947,1455365140,1100648581,1287307,101025925
400,10,0,second,1,20000,4074136,5378891,839770000,1454378155,1095402162,1304755,103343831
400,8,-6,first,2,20000,4089411,5380985,845773547,1455797059,1099985667,1291574,101599272
400,10,0,second,2,20000,4083280,5376031,843554988,1452851793,1097317804,1292751,101771173
400,8,-6,first,3,20000,4086276,5382974,844490566,1456876680,1099540130,1296698,102286986
400,10,0,second,3,20000,4084059,5380902,843827845,1455417498,1098451046,1296843,102343251
400,8,-6,first,4,20000,4090431,5380534,846225665,1455334900,1100203641,1290103,101153283
400,10,0,second,4,20000,4085556,5378314,844268018,1454043558,1098403958,1292758,101503660
400,8,-6,first,5,20000,4087359,5384572,844941049,1457684016,1100199025,1297213,102227015
400,10,0,second,5,20000,4086706,5380056,844863530,1455047336,1099023626,1293350,101863614
400,8,-6,first,6,20000,4090972,5385564,846349950,1458267484,1101300548,1294592,102016338
400,10,0,second,6,20000,4088288,5377469,845563006,1453689727,1099064673,1289181,101123387
400,8,-6,first,7,20000,4091708,5385279,846730986,1457990817,1101554618,1293571,101612567
400,10,0,second,7,20000,4081771,5379077,842757173,1454474927,1097461328,1297306,102309444
400,8,-6,first,8,20000,4087402,5383794,844935590,1457160446,1100053480,1296392,101989076
400,10,0,second,8,20000,4081569,5374735,842789571,1452123191,1096607237,1293166,101698288
400,8,-6,first,9,20000,4086231,5381283,844495205,1455803571,1099226136,1295052,101846504
400,10,0,second,9,20000,4084372,5382363,843905002,1456355087,1098863366,1297991,102533357
400,8,-6,first,10,20000,4087091,5382534,844808181,1456533982,1099616067,1295443,102110029
400,10,0,second,10,20000,4078037,5379166,841270975,1454610516,1096505953,1301129,102869585
400,8,-6,first,11,20000,4086983,5385965,844775545,1458368215,1100278904,1298982,102585952
400,10,0,second,11,20000,4079821,5382568,842319477,1456245848,1097803837,1302747,102957651
400,8,-6,first,12,20000,4084926,5384993,843885374,1457899079,1099637470,1300067,102509513
400,10,0,second,12,20000,4083146,5379773,843335904,1454865105,1097973611,1296627,102253787
400,8,-6,first,13,20000,4091080,5383261,846271924,1456894945,1100865348,1292181,101436173
400,10,0,second,13,20000,4083456,5374007,843427440,1451785495,1097095523,1290551,101021889
400,8,-6,first,14,20000,4090840,5380372,846357040,1455346942,1100303390,1289532,101097202
400,10,0,second,14,20000,4081527,5378960,842837763,1454406204,1097389270,1297433,102465427
400,8,-6,first,15,20000,4089813,5380722,845638569,1455406550,1100087589,1290909,100869941
400,10,0,second,15,20000,4086404,5377584,844662388,1453626328,1098597859,1291180,101092998
400,8,-6,first,16,20000,4086556,5385697,844566630,1458150303,1100189281,1299141,102338371
400,10,0,second,16,20000,4084965,5376147,844207247,1452868451,1097860701,1291182,101354296
400,8,-6,first,17,20000,4092300,5382272,846742630,1456344590,1101004637,1289972,101077946
400,10,0,second,17,20000,4089257,5378729,845674297,1454350741,1099497102,1289472,101030834
400,8,-6,first,18,20000,4087132,5380993,844953506,1455689743,1099314775,1293861,102013699
400,10,0,second,18,20000,4083998,5373256,843836060,1451442448,1096988958,1289258,101300592
400,8,-6,first,19,20000,4089640,5383952,845761360,1457397402,1100608893,1294312,101940976
400,10,0,second,19,20000,4084218,5374973,843793874,1452264265,1097357670,1290755,101342799
400,8,-6,first,20,20000,4088701,5382158,845376231,1456305380,1099918196,1293457,101845219
400,10,0,second,20,20000,4081161,5378116,842598123,1453964032,1097126369,1296955,102309417
400,8,-6,first,21,20000,4092327,5385489,846833703,1458109433,1101767850,1293162,101407436
400,10,0,second,21,20000,4085949,5378901,844496131,1454380675,1098699088,1292952,101478630
400,8,-6,first,22,20000,4089458,5380344,845645910,1455410454,1099862906,1290886,101330552
400,10,0,second,22,20000,4083698,5379768,843614908,1454918984,1098146273,1296070,102241346
400,8,-6,first,23,20000,4087772,5381666,844874864,1456025146,1099622399,1293894,101655212
400,10,0,second,23,20000,4083744,5378930,843571464,1454489260,1097992035,1295186,102076654
400,8,-6,first,24,20000,4092182,5382896,846730112,1456629894,1101128950,1290714,101102106
400,10,0,second,24,20000,4080143,5370356,842412337,1449797680,1095338778,1290213,101532461
400,8,-6,first,25,20000,4085216,5380455,843933824,1455353425,1098746073,1295239,101795103
400,10,0,second,25,20000,4081476,5381497,842635810,1455779853,1097898747,1300021,102618169
400,8,-6,first,26,20000,4091391,5377450,846696239,1453667702,1099781992,1286059,100799957
400,10,0,second,26,20000,4082985,5381773,843190725,1455876363,1098377980,1298788,102311128
400,8,-6,first,27,20000,4085113,5380959,844045619,1455804331,1098873676,1295846,102102598
400,10,0,second,27,20000,4082383,5377563,843194119,1453727097,1097444612,1295180,102031992
400,8,-6,first,28,20000,4088623,5386565,845425421,1458697905,1100908334,1297942,102306658
400,10,0,second,28,20000,4085140,5376348,844341458,1453160308,1097839719,1291208,101822328
400,8,-6,first,29,20000,4094779,5380402,847905297,1455391098,1101306019,1285623,100684357
400,10,0,second,29,20000,4085855,5377689,844435789,1453640607,1098425291,1291834,101225814
400,8,-6,first,30,20000,4087567,5379223,845073877,1454687115,1099060155,1291656,101640682
400,10,0,second,30,20000,4087194,5374418,844959560,1451960924,1097948979,1287224,101022526
400,8,-6,first,31,20000,4084653,5384305,843816965,1457600523,1099376673,1299652,102664142
400,10,0,second,31,20000,4083100,5377063,843300944,1453455345,1097557946,1293963,101640397
400,8,-6,first,32,20000,4086708,5381667,844644054,1456047497,1099458669,1294959,101774213
400,10,0,second,32,20000,4080043,5380182,842253937,1455103836,1097299619,1300139,102758535
400,8,-6,first,33,20000,4081480,5383118,842552658,1456933480,1098211018,1301638,103064102
400,10,0,second,33,20000,4078085,5375169,841426885,1452408407,1095753977,1297084,102327338
400,8,-6,first,34,20000,4084236,5383793,843755246,1457225371,1099202337,1299557,102575943
400,10,0,second,34,20000,4084609,5383714,843887693,1457120514,1099221459,1299105,102565289
400,8,-6,first,35,20000,4092560,5383691,846936868,1457038099,1101345010,1291131,101284947
400,10,0,second,35,20000,4078981,5379271,841785825,1454460881,1096673504,1300290,102899698
400,8,-6,first,36,20000,4083772,5380873,843547846,1455792813,1098430425,1297101,102479809
400,10,0,second,36,20000,4078077,5375761,841573073,1452855907,1095831569,1297684,102765842
400,8,-6,first,37,20000,4089142,5382863,845650858,1456790265,1100307680,1293721,101825763
400,10,0,second,37,20000,4080610,5380630,842473824,1455256928,1097617759,1300020,102495234
400,8,-6,first,38,20000,4087742,5384450,844928144,1457636684,1100232619,1296708,102099590
400,10,0,second,38,20000,4083890,5382878,843775394,1456539418,1098872995,1298988,102568822
400,8,-6,first,39,20000,4089422,5385453,845528236,1458058319,1100839609,1296031,101907337
400,10,0,second,39,20000,4081344,5378250,842954174,1454038908,1097154648,1296906,102683786
400,8,-6,first,40,20000,4084957,5379207,844025053,1454817701,1098412158,1294250,102018438
400,10,0,second,40,20000,4080719,5379334,842343247,1454644630,1097242523,1298615,102502831
400,8,-6,first,41,20000,4086037,5381167,844359487,1455668915,1099150866,1295130,101726670
400,10,0,second,41,20000,4083813,5374249,843539679,1451811659,1096990416,1290436,101370506
400,8,-6,first,42,20000,4086215,5381977,844500079,1456201097,1099356877,1295762,101987422
400,10,0,second,42,20000,4080871,5380129,842513173,1455055901,1097503132,1299258,102562810
400,8,-6,first,43,20000,4085670,5382123,844109854,1456325355,1099157651,1296453,102119907
400,10,0,second,43,20000,4079972,5380872,842133822,1455501682,1097356759,1300900,102921986
400,8,-6,first,44,20000,4090271,5381854,845970957,1456131312,1100443522,1291583,101215225
400,10,0,second,44,20000,4082340,5384468,842993334,1457426240,1098712750,1302128,102994074
400,8,-6,first,45,20000,4093033,5384656,847065369,1457795358,1101786471,1291623,101287785
400,10,0,second,45,20000,4078420,5381175,841431546,1455662027,1096979806,1302755,103133961
400,8,-6,first,46,20000,4095221,5381425,847781129,1455926095,1101653794,1286204,100399636
400,10,0,second,46,20000,4083349,5381638,843406777,1455957444,1098344006,1298289,102676209
400,8,-6,first,47,20000,4081428,5386621,842572994,1458791189,1099002738,1305193,103358707
400,10,0,second,47,20000,4083055,5378099,843470777,1453920601,1097689676,1295044,102012026
400,8,-6,first,48,20000,4094932,5383967,847948882,1457293265,1102203110,1289035,100835927
400,10,0,second,48,20000,4082155,5382042,843073449,1456128500,1098315866,1299887,102570217
400,8,-6,first,49,20000,4087996,5379594,845164020,1454985794,1099332884,1291598,101484046
