n,a,b,orientation,batch,samples,kind,k,count
576,24,0,first,0,2000,minus,259,2
576,24,0,first,0,2000,minus,262,2
576,24,0,first,0,2000,minus,268,1
576,24,0,first,0,2000,minus,269,1
576,24,0,first,0,2000,minus,270,1
576,24,0,first,0,2000,minus,271,2
576,24,0,first,0,2000,minus,273,1
576,24,0,first,0,2000,minus,274,6
576,24,0,first,0,2000,minus,276,3
576,24,0,first,0,2000,minus,278,2
576,24,0,first,0,2000,plus,278,1
576,24,0,first,0,2000,minus,279,2
576,24,0,first,0,2000,minus,280,2
576,24,0,first,0,2000,minus,281,4
576,24,0,first,0,2000,minus,282,3
576,24,0,first,0,2000,minus,283,4
576,24,0,first,0,2000,minus,284,1
576,24,0,first,0,2000,minus,285,4
576,24,0,first,0,2000,minus,286,7
576,24,0,first,0,2000,minus,287,6
576,24,0,first,0,2000,minus,288,2
576,24,0,first,0,2000,minus,289,4
576,24,0,first,0,2000,plus,289,1
576,24,0,first,0,2000,minus,290,1
576,24,0,first,0,2000,minus,291,5
576,24,0,first,0,2000,minus,292,4
576,24,0,first,0,2000,minus,293,9
576,24,0,first,0,2000,plus,293,2
576,24,0,first,0,2000,minus,294,7
576,24,0,first,0,2000,minus,295,7
576,24,0,first,0,2000,minus,296,7
576,24,0,first,0,2000,plus,296,1
576,24,0,first,0,2000,minus,297,7
576,24,0,first,0,2000,minus,298,10
576,24,0,first,0,2000,minus,299,19
576,24,0,first,0,2000,plus,299,1
576,24,0,first,0,2000,minus,300,11
576,24,0,first,0,2000,minus,301,9
576,24,0,first,0,2000,plus,301,1
576,24,0,first,0,2000,minus,302,13
576,24,0,first,0,2000,plus,302,1
576,24,0,first,0,2000,minus,303,11
576,24,0,first,0,2000,minus,304,11
576,24,0,first,0,2000,plus,304,2
576,24,0,first,0,2000,minus,305,20
576,24,0,first,0,2000,plus,305,1
576,24,0,first,0,2000,minus,306,10
576,24,0,first,0,2000,plus,306,2
576,24,0,first,0,2000,minus,307,19
576,24,0,first,0,2000,plus,307,2
576,24,0,first,0,2000,minus,308,18
576,24,0,first,0,2000,plus,308,1
576,24,0,first,0,2000,minus,309,16
576,24,0,first,0,2000,plus,309,2
576,24,0,first,0,2000,minus,310,22
576,24,0,first,0,2000,plus,310,3
576,24,0,first,0,2000,minus,311,20
576,24,0,first,0,2000,plus,311,3
