n,a,b,orientation,batch,k,samples,sum_rank1,sum_rank1_s,sum_line4_re,sum_line4_im,sum_line4_s_re,sum_line4_s_im
170,11,7,second,3,36,1000,0,0,0,0,0,0
170,11,7,second,3,37,1000,0,0,0,0,0,0
170,11,7,second,3,38,1000,0,0,0,0,0,0
170,11,7,second,3,39,1000,0,0,0,0,0,0
170,11,7,second,3,40,1000,0,0,0,0,0,0
170,11,7,second,3,41,1000,0,0,0,0,0,0
170,11,7,second,3,42,1000,0,0,0,0,0,0
170,11,7,second,3,43,1000,0,0,0,0,0,0
170,11,7,second,3,44,1000,0,0,0,0,0,0
170,11,7,second,3,45,1000,0,0,0,0,0,0
170,11,7,second,3,46,1000,0,0,0,0,0,0
170,11,7,second,3,47,1000,0,0,0,0,0,0
170,11,7,second,3,48,1000,0,0,0,0,0,0
170,11,7,second,3,49,1000,0,0,0,0,0,0
170,11,7,second,3,50,1000,0,0,0,0,0,0
170,11,7,second,3,51,1000,0,0,0,0,0,0
170,11,7,second,3,52,1000,0,0,0,0,0,0
170,11,7,second,3,53,1000,0,0,0,0,0,0
170,11,7,second,3,54,1000,0,0,0,0,0,0
170,11,7,second,3,55,1000,0,0,0,0,0,0
170,11,7,second,3,56,1000,0,0,0,0,0,0
170,11,7,second,3,57,1000,0,0,0,0,0,0
170,11,7,second,3,58,1000,0,0,0,0,0,0
170,11,7,second,3,59,1000,0,0,0,0,0,0
170,11,7,second,3,60,1000,0,0,0,0,0,0
170,11,7,second,3,61,1000,0,0,0,0,0,0
170,11,7,second,3,62,1000,0,0,0,0,0,0
170,11,7,second,3,63,1000,0,0,0,0,0,0
170,11,7,second,3,64,1000,0,0,0,0,0,0
170,11,7,second,3,65,1000,0,0,0,0,0,0
170,11,7,second,3,66,1000,0,0,0,0,0,0
170,11,7,second,3,67,1000,1,12,-0.641245674740484439269,0.767335640138408270339,-7.69494809688581327123,9.20802768166089968815
170,11,7,second,3,68,1000,1,12,-0.641245674740484439269,0.767335640138408270339,-7.69494809688581327123,9.20802768166089968815
170,11,7,second,3,69,1000,3,44,-1.92373702422145331781,2.30200692041522492204,-28.2148096885813153278,33.7627681660899625626
170,11,7,second,3,70,1000,5,71,-3.20622837370242219635,3.83667820069204124067,-45.5284429065743978526,54.4808304498269890814
170,11,7,second,3,71,1000,7,96,-4.48871972318339107488,5.37134948096885800339,-61.5595847750865061698,73.6642214532871975052
170,11,7,second,3,72,1000,8,109,-5.12996539792387551415,6.13868512110726616271,-69.8957785467128047685,83.6395847750865044645
170,11,7,second,3,73,1000,9,126,-5.77121107266435995342,6.90602076124567432203,-80.796955017301044677,96.6842906574394476138
170,11,7,second,3,74,1000,9,122,-5.77121107266435995342,6.90602076124567432203,-78.2319723183391033672,93.614948096885797213
170,11,7,second,3,75,1000,11,153,-5.77121107266435995342,6.90602076124567432203,-81.4382006920415193463,97.4516262975778460032
170,11,7,second,3,76,1000,16,224,-6.41245674740484439269,7.67335640138408248134,-101.316816608996518312,121.239031141868508712
170,11,7,second,3,77,1000,16,230,-7.69494809688581327123,9.20802768166089968815,-117.98920415224912972,141.189757785467122631
170,11,7,second,3,78,1000,22,306,-8.97743944636678392612,10.7426989619377177831,-138.509065743944660198,165.744498269896155307
170,11,7,second,3,79,1000,30,422,-14.1074048442906665457,16.8813840830449883867,-214.176055363321808045,256.290103806228330541
170,11,7,second,3,80,1000,39,514,-19.8786159169550344927,23.7874048442906698142,-274.453148788927251189,328.419653979238660213
170,11,7,second,3,81,1000,46,598,-24.3673356401384317849,29.1587543252595331467,-328.317785467128032906,392.87584775086497757
170,11,7,second,3,82,1000,58,727,-33.344775086505215711,39.9014532871972207317,-428.993356401383891807,513.347543252594959995
170,11,7,second,3,83,1000,69,847,-37.8334948096885881341,45.2728027681660591952,-470.033079584775066451,562.457024221453252721
170,11,7,second,3,84,1000,87,1062,-46.8109342560553329804,56.0155017301037361221,-577.121107266435728889,690.602076124567474835
170,11,7,second,3,85,1000,103,1187,-54.5058823529411142772,65.2235294117646162704,-627.779515570934563584,751.221591695501842878
170,11,7,second,3,86,1000,115,1273,-62.200830449826895574,74.4315570934255674729,-690.621591695501933827,826.420484429066277698
170,11,7,second,3,87,1000,149,1632,-78.8732179930795922473,94.3822837370242950783,-861.834186851211256908,1031.29910034602221458
170,11,7,second,3,88,1000,168,1797,-83.3619377162630144085,99.7536332179931832798,-894.537716262975777681,1070.4332179930811435
170,11,7,second,3,89,1000,199,2101,-101.958062283737191933,122.006366782007148686,-1088.19391003460259526,1302.16858131488038453
170,11,7,second,3,90,1000,221,2287,-116.065467128027947297,138.88775086505222589,-1206.18311418685129865,1443.3583391003471661
170,11,7,second,3,91,1000,257,2627,-132.737854671280558705,158.838477508650953496,-1365.21204152249015351,1633.65757785467235408
170,11,7,second,3,92,1000,291,2906,-146.84525951557100143,175.7198615916960307,-1482.55999999999812644,1774.08000000000151886
170,11,7,second,3,93,1000,321,3101,-163.517647058823342832,195.670588235294758306,-1587.08304498269717442,1899.15570934256197688
170,11,7,second,3,94,1000,352,3352,-169.288858131487614855,202.576608996540471708,-1632.61148788927152964,1953.63653979238870306
170,11,7,second,3,95,1000,398,3629,-187.243737024220905596,224.062006920416024514,-1733.28705882352596745,2074.10823529411663912
170,11,7,second,3,96,1000,426,3831,-198.511213840829725541,239.042125951557977714,-1802.63206643598346091,2170.56252456747370161
170,11,7,second,3,97,1000,440,3859,-208.77114463667732025,251.319496193772579318,-1851.36673771625964946,2228.88003321799305922
170,11,7,second,3,98,1000,468,4032,-222.878549480967762975,268.200880276817656522,-1935.36992110726350802,2329.4010020761238593
170,11,7,second,3,99,1000,483,4116,-235.062217301036781691,282.780257439447495926,-2018.27420346020426223,2424.11573148788693288
170,11,7,second,3,100,1000,487,4061,-237.627199999998680369,285.849600000001146327,-1998.39558754324889378,2400.32832664359739283
170,11,7,second,3,101,1000,490,4073,-238.268445674739155038,286.616935640139558927,-1979.43316262975326936,2376.14017993079551161
170,11,7,second,3,102,1000,488,4013,-231.855988927334408345,278.943579238755432925,-1900.92624498269583455,2283.69330934255322063
170,11,7,second,3,103,1000,462,3756,-225.443532179929661652,271.270222837371306923,-1813.07558754325123118,2178.56832664359626506
170,11,7,second,3,104,1000,443,3571,-213.534809688580367038,255.522768166090941122,-1716.61467128027470608,2054.15750865051859364
170,11,7,second,3,105,1000,420,3374,-212.893564013839892368,254.755432525952528522,-1704.43100346020537472,2039.57813148788659419
170,11,7,second,3,106,1000,402,3246,-203.916124567473246998,244.012733564014752119,-1645.43640138408181883,1968.98325259515399921
170,11,7,second,3,107,1000,370,2979,-185.961245674739956257,222.527335640139199313,-1505.00359861591641675,1800.93674740484402719
170,11,7,second,3,108,1000,335,2723,-167.365121107266190847,200.274602076125233907,-1371.62449826989700341,1641.33093425605625271
170,11,7,second,3,109,1000,303,2447,-150.692733564013849445,180.323875432526506302,-1234.39792387543252516,1477.12110726643686576
170,11,7,second,3,110,1000,257,2083,-127.60788927335674714,152.699792387543652694,-1038.1767474048447184,1242.31640138408397434
170,11,7,second,3,111,1000,220,1794,-109.011764705882569615,130.447058823529687288,-895.17896193771707658,1071.20055363322012454
170,11,7,second,3,112,1000,194,1599,-94.9043598615918142514,113.565674740484610084,-795.785882352941939644,952.263529411766512567
170,11,7,second,3,113,1000,162,1354,-82.0794463667820366481,98.2189619377163580793,-697.675294117647354142,834.861176470589612109
170,11,7,second,3,114,1000,135,1152,-68.6132871972317701648,82.104913494809693475,-596.358477508650821619,713.622145328720193902
170,11,7,second,3,115,1000,107,918,-57.0708650519030413761,68.2928719723182666712,-498.889134948096682365,596.987128027681706044
170,11,7,second,3,116,1000,82,725,-42.3222145328719605573,50.6441522491348976587,-382.823667820069147183,458.099377162629480154
170,11,7,second,3,117,1000,65,605,-32.7035294117647339363,39.134117647058815237,-316.13411764705870155,378.296470588235195009
170,11,7,second,3,118,1000,57,527,-27.5735640138408584221,32.9954325259515712787,-266.116955017300995223,318.444290657439410097
170,11,7,second,3,119,1000,46,443,-21.8023529411764904751,26.0894117647058969567,-223.794740484429070193,267.8001384083044627
170,11,7,second,3,120,1000,36,362,-16.6723875432526078555,19.9507266435986245767,-178.266297577854629708,213.319307958477480724
170,11,7,second,3,121,1000,26,267,-11.5424221453287252359,13.8120415224913539731,-127.607889273356391868,152.699792387543226369
170,11,7,second,3,122,1000,21,217,-9.61868512110726925357,11.5100346020761268306,-107.088027681660918233,128.145051903114193692
170,11,7,second,3,123,1000,15,160,-8.33619377162629859868,9.97536332179930873565,-89.7743944636678321558,107.426989619377152962
170,11,7,second,3,124,1000,12,127,-6.41245674740484439269,7.67335640138408248134,-69.8957785467128047685,83.6395847750865044645
170,11,7,second,3,125,1000,10,107,-5.12996539792387551415,6.13868512110726616271,-57.0708650519031195358,68.2928719723183377255
170,11,7,second,3,126,1000,9,100,-4.48871972318339107488,5.37134948096885800339,-53.8646366782006964513,64.4561937716262889353
170,11,7,second,3,127,1000,8,87,-3.84747404844290663561,4.60401384083044984408,-45.5284429065743978526,54.4808304498269890814
170,11,7,second,3,128,1000,2,20,-1.28249134948096887854,1.53467128027681654068,-12.8249134948096887854,15.346712802768166739
170,11,7,second,3,129,1000,2,20,-1.28249134948096887854,1.53467128027681654068,-12.8249134948096887854,15.346712802768166739
170,11,7,second,3,130,1000,2,19,-1.28249134948096887854,1.53467128027681654068,-12.1836678200692034579,14.5793771626297576915
170,11,7,second,3,131,1000,1,8,-0.641245674740484439269,0.767335640138408270339,-5.12996539792387551415,6.13868512110726616271
170,11,7,second,3,132,1000,1,8,-0.641245674740484439269,0.767335640138408270339,-5.12996539792387551415,6.13868512110726616271
170,11,7,second,3,133,1000,1,8,-0.641245674740484439269,0.767335640138408270339,-5.12996539792387551415,6.13868512110726616271
170,11,7,second,3,134,1000,1,7,-0.641245674740484439269,0.767335640138408270339,-4.48871972318339107488,5.37134948096885800339
170,11,7,second,3,135,1000,0,0,0,0,0,0
170,11,7,second,3,136,1000,0,0,0,0,0,0
170,11,7,second,3,137,1000,0,0,0,0,0,0
170,11,7,second,3,138,1000,0,0,0,0,0,0
170,11,7,second,3,139,1000,0,0,0,0,0,0
170,11,7,second,3,140,1000,0,0,0,0,0,0
170,11,7,second,3,141,1000,0,0,0,0,0,0
170,11,7,second,3,142,1000,0,0,0,0,0,0
170,11,7,second,3,143,1000,0,0,0,0,0,0
170,11,7,second,3,144,1000,0,0,0,0,0,0
170,11,7,second,3,145,1000,0,0,0,0,0,0
170,11,7,second,3,146,1000,0,0,0,0,0,0
170,11,7,second,3,147,1000,0,0,0,0,0,0
170,11,7,second,3,148,1000,0,0,0,0,0,0
170,11,7,second,3,149,1000,0,0,0,0,0,0
170,11,7,second,3,150,1000,0,0,0,0,0,0
170,11,7,second,3,151,1000,0,0,0,0,0,0
170,11,7,second,3,152,1000,0,0,0,0,0,0
170,11,7,second,3,153,1000,0,0,0,0,0,0
170,11,7,second,3,154,1000,0,0,0,0,0,0
170,11,7,second,3,155,1000,0,0,0,0,0,0
170,11,7,second,3,156,1000,0,0,0,0,0,0
170,11,7,second,3,157,1000,0,0,0,0,0,0
170,11,7,second,3,158,1000,0,0,0,0,0,0
170,11,7,second,3,159,1000,0,0,0,0,0,0
170,11,7,second,3,160,1000,0,0,0,0,0,0
170,11,7,second,3,161,1000,0,0,0,0,0,0
170,11,7,second,3,162,1000,0,0,0,0,0,0
170,11,7,second,3,163,1000,0,0,0,0,0,0
170,11,7,second,3,164,1000,0,0,0,0,0,0
170,11,7,second,3,165,1000,0,0,0,0,0,0
170,11,7,second,3,166,1000,0,0,0,0,0,0
170,11,7,second,3,167,1000,0,0,0,0,0,0
170,11,7,second,3,168,1000,0,0,0,0,0,0
170,11,7,second,3,169,1000,0,0,0,0,0,0
170,11,7,second,3,170,1000,0,0,0,0,0,0
170,13,1,first,4,0,1000,0,0,0,0,0,0
170,13,1,first,4,1,1000,0,0,0,0,0,0
170,13,1,first,4,2,1000,0,0,0,0,0,0
170,13,1,first,4,3,1000,0,0,0,0,0,0
170,13,1,first,4,4,1000,0,0,0,0,0,0
170,13,1,first,4,5,1000,0,0,0,0,0,0
170,13,1,first,4,6,1000,0,0,0,0,0,0
170,13,1,first,4,7,1000,0,0,0,0,0,0
170,13,1,first,4,8,1000,0,0,0,0,0,0
170,13,1,first,4,9,1000,0,0,0,0,0,0
170,13,1,first,4,10,1000,0,0,0,0,0,0
170,13,1,first,4,11,1000,0,0,0,0,0,0
170,13,1,first,4,12,1000,0,0,0,0,0,0
170,13,1,first,4,13,1000,0,0,0,0,0,0
170,13,1,first,4,14,1000,0,0,0,0,0,0
170,13,1,first,4,15,1000,0,0,0,0,0,0
170,13,1,first,4,16,1000,0,0,0,0,0,0
170,13,1,first,4,17,1000,0,0,0,0,0,0
170,13,1,first,4,18,1000,0,0,0,0,0,0
170,13,1,first,4,19,1000,0,0,0,0,0,0
170,13,1,first,4,20,1000,0,0,0,0,0,0
170,13,1,first,4,21,1000,0,0,0,0,0,0
170,13,1,first,4,22,1000,0,0,0,0,0,0
170,13,1,first,4,23,1000,0,0,0,0,0,0
170,13,1,first,4,24,1000,0,0,0,0,0,0
170,13,1,first,4,25,1000,0,0,0,0,0,0
170,13,1,first,4,26,1000,0,0,0,0,0,0
170,13,1,first,4,27,1000,0,0,0,0,0,0
170,13,1,first,4,28,1000,0,0,0,0,0,0
170,13,1,first,4,29,1000,0,0,0,0,0,0
170,13,1,first,4,30,1000,0,0,0,0,0,0
170,13,1,first,4,31,1000,0,0,0,0,0,0
170,13,1,first,4,32,1000,0,0,0,0,0,0
170,13,1,first,4,33,1000,0,0,0,0,0,0
170,13,1,first,4,34,1000,0,0,0,0,0,0
170,13,1,first,4,35,1000,0,0,0,0,0,0
170,13,1,first,4,36,1000,0,0,0,0,0,0
170,13,1,first,4,37,1000,0,0,0,0,0,0
170,13,1,first,4,38,1000,0,0,0,0,0,0
170,13,1,first,4,39,1000,0,0,0,0,0,0
170,13,1,first,4,40,1000,0,0,0,0,0,0
170,13,1,first,4,41,1000,0,0,0,0,0,0
170,13,1,first,4,42,1000,0,0,0,0,0,0
170,13,1,first,4,43,1000,0,0,0,0,0,0
170,13,1,first,4,44,1000,0,0,0,0,0,0
170,13,1,first,4,45,1000,0,0,0,0,0,0
170,13,1,first,4,46,1000,0,0,0,0,0,0
170,13,1,first,4,47,1000,0,0,0,0,0,0
170,13,1,first,4,48,1000,0,0,0,0,0,0
170,13,1,first,4,49,1000,0,0,0,0,0,0
170,13,1,first,4,50,1000,0,0,0,0,0,0
170,13,1,first,4,51,1000,0,0,0,0,0,0
170,13,1,first,4,52,1000,0,0,0,0,0,0
170,13,1,first,4,53,1000,0,0,0,0,0,0
170,13,1,first,4,54,1000,0,0,0,0,0,0
170,13,1,first,4,55,1000,0,0,0,0,0,0
170,13,1,first,4,56,1000,0,0,0,0,0,0
170,13,1,first,4,57,1000,0,0,0,0,0,0
170,13,1,first,4,58,1000,0,0,0,0,0,0
170,13,1,first,4,59,1000,0,0,0,0,0,0
170,13,1,first,4,60,1000,0,0,0,0,0,0
170,13,1,first,4,61,1000,0,0,0,0,0,0
170,13,1,first,4,62,1000,0,0,0,0,0,0
170,13,1,first,4,63,1000,0,0,0,0,0,0
170,13,1,first,4,64,1000,0,0,0,0,0,0
170,13,1,first,4,65,1000,0,0,0,0,0,0
170,13,1,first,4,66,1000,0,0,0,0,0,0
170,13,1,first,4,67,1000,1,19,0.953217993079584768878,0.30228373702422145497,18.1111418685121101646,5.743391003460208033
170,13,1,first,4,68,1000,1,20,0.953217993079584768878,0.30228373702422145497,19.0643598615916971539,6.04567474048442932144
170,13,1,first,4,69,1000,1,19,0.953217993079584768878,0.30228373702422145497,18.1111418685121101646,5.743391003460208033
170,13,1,first,4,70,1000,2,34,1.90643598615916953776,0.60456747404844290994,32.4094117647058794773,10.2776470588235291359
170,13,1,first,4,71,1000,2,33,1.90643598615916953776,0.60456747404844290994,31.4561937716262995934,9.97536332179930695929
170,13,1,first,4,72,1000,5,75,4.76608996539792428848,1.51141868512110733036,71.4913494809688501164,22.6712802768166099554
170,13,1,first,4,73,1000,8,124,7.62574394463667992738,2.41826989619377163976,118.19903114186851667,37.4831833910034575297
170,13,1,first,4,74,1000,11,163,10.4853979238754355663,3.32512110726643550507,155.374532871972292014,49.2722491349480975487
170,13,1,first,4,75,1000,14,197,11.4386159169550207793,3.6274048442906567935,164.906712802768169013,52.2950865051903122094
170,13,1,first,4,76,1000,17,234,14.2982698961937764182,4.5342560553633211029,202.082214532871972779,64.0841522491349451229
170,13,1,first,4,77,1000,22,296,17.1579238754325302807,5.44110726643598496821,242.117370242214519749,76.7800692041522552245
170,13,1,first,4,78,1000,24,316,19.0643598615916971539,6.04567474048442754508,264.994602076124579071,84.0348788927335448307
170,13,1,first,4,79,1000,26,339,20.9707958477508640271,6.65024221453287012196,286.918615916955047851,90.9874048442906513401
170,13,1,first,4,80,1000,36,479,30.5029757785466983933,9.67307958477508833539,424.182006920415403783,134.516262975778545297
170,13,1,first,4,81,1000,54,696,45.754463667820033379,14.5096193771626431612,608.153079584775127842,192.857024221453229984
170,13,1,first,4,82,1000,66,836,57.1930795847750346184,18.1370242214533092806,741.603598615917007919,235.176747404844263656
170,13,1,first,4,83,1000,74,930,64.8188235294117021112,20.5552941176470866935,831.206089965398064123,263.591418685121084309
170,13,1,first,4,84,1000,88,1079,78.1638754325259696998,24.7872664359861971661,975.142006920414928572,309.236262975778572581
170,13,1,first,4,85,1000,106,1269,95.3217993079585994565,30.2283737024221963452,1156.25342560553576732,366.670173010380551659
170,13,1,first,4,86,1000,132,1525,120.105467128027953549,38.0877508650519018829,1404.09010380622794401,445.263944636678218103
170,13,1,first,4,87,1000,150,1667,129.63764705882385897,41.1105882352940881219,1467.00249134948057872,465.214671280276718335
170,13,1,first,4,88,1000,170,1845,137.263391003460583306,43.5288581314878371131,1518.4762629757783543,481.537993079584623501
170,13,1,first,4,89,1000,190,2034,150.608442906574850895,47.7608304498268978477,1639.53494809688527312,519.928027681660864801
170,13,1,first,4,90,1000,226,2361,177.298546712803386072,56.224775086505019317,1890.23128027681582353,599.428650519030611576
170,13,1,first,4,91,1000,253,2559,197.316124567474787455,62.5727335640136104189,2014.14961937716157081,638.725536332179558485
170,13,1,first,4,92,1000,291,2872,227.8191003460216848,72.2458131487887982303,2268.65882352941116551,719.435294117647117673
170,13,1,first,4,93,1000,320,3110,253.555986159170629435,80.4074740484428929221,2493.61826989619430606,790.7742560553634803
170,13,1,first,4,94,1000,345,3272,273.573564013842030818,86.755432525951633238,2611.81730103806194165,828.257439446367470737
170,13,1,first,4,95,1000,386,3568,293.5911418685134322,93.1033910034603735539,2766.23861591695731477,877.227404844290845176
170,13,1,first,4,96,1000,405,3649,315.515155709344014667,100.055916955017565328,2912.08096885813665722,923.476816608996841751
170,13,1,first,4,97,1000,433,3830,338.392387543254187676,107.310726643598982832,3063.64262975778910914,971.539930795848135858
170,13,1,first,4,98,1000,462,4015,354.597093425607226891,112.449550173010820231,3148.4790311418737474,998.44318339100391313
170,13,1,first,4,99,1000,482,4125,354.597093425607226891,112.449550173010820231,3098.91169550173208336,982.724429065744629952
170,13,1,first,4,100,1000,476,4101,337.439169550174597134,107.008442906574757103,2997.87058823529741858,950.682352941176759487
170,13,1,first,4,101,1000,491,4154,351.737439446368455265,111.542698961938143043,3078.89411764706164831,976.376470588235065406
170,13,1,first,4,102,1000,482,4030,352.690657439448045807,111.844982698962368772,3021.70103806228462417,958.239446366782317455
170,13,1,first,4,103,1000,464,3787,329.813425605537872798,104.590173010380951268,2757.65965397923810087,874.506851211073580998
170,13,1,first,4,104,1000,446,3636,318.374809688582786293,100.962768166090242516,2659.47820069204044557,843.371626297578245612
170,13,1,first,4,105,1000,422,3439,303.123321799309337621,96.1262283737026308472,2534.6066435986185752,803.772456747404930866
170,13,1,first,4,106,1000,387,3182,285.408304498271149896,91.5155709342561891617,2418.94532871972523935,771.122491349480696954
170,13,1,first,4,107,1000,352,2914,268.807474048444078107,85.2440138408305045914,2255.31377162629814848,715.203321799307900619
170,13,1,first,4,108,1000,337,2801,254.509204152250219977,80.7097577854671186515,2126.62934256055496007,674.395017301037341895
170,13,1,first,4,109,1000,296,2467,226.865882352942094258,71.9435294117645725009,1913.10851211072667866,606.683460207612370141
170,13,1,first,4,110,1000,278,2313,217.333702422146188837,68.9206920415223152077,1834.94463667820150476,581.896193771626144553
170,13,1,first,4,111,1000,233,1978,191.596816608997244202,60.7590311418682986755,1637.62851211072711521,519.323460207612242812
170,13,1,first,4,112,1000,211,1794,172.532456747405433362,54.7133564013839261975,1485.11363321799353798,470.958062283737149301
170,13,1,first,4,113,1000,176,1501,144.889134948097307642,45.9471280276815861043,1247.7623529411769141,395.689411764705994301
170,13,1,first,4,114,1000,137,1202,115.339377162630000839,36.5763321799308087634,1021.84968858131401248,324.04816608996532068
170,13,1,first,4,115,1000,112,993,95.3217993079585994565,30.2283737024221963452,853.130103806227907626,270.543944636678077131
170,13,1,first,4,116,1000,99,881,82.92996539792392241,26.2986851211073080492,740.650380622836678413,234.874463667819952661
170,13,1,first,4,117,1000,81,748,67.6784775086504737374,21.4621453287197532234,631.030311418684732416,200.111833910034505379
170,13,1,first,4,118,1000,59,549,50.5205536332179505621,16.0210380622837540443,481.375086505190324715,152.653287197231804839
170,13,1,first,4,119,1000,43,415,39.0819377162629493228,12.3936332179930879249,378.427543252595171452,120.006643598615951873
170,13,1,first,4,120,1000,31,302,27.6433217993079480834,8.76622837370242180555,270.71391003460206548,85.8485813148788849958
170,13,1,first,4,121,1000,24,239,20.9707958477508640271,6.65024221453287012196,212.567612456747411898,67.4092733564013713021
170,13,1,first,4,122,1000,21,210,18.1111418685121137173,5.74339100346020625665,184.92429065743948513,58.6430449826989601547
170,13,1,first,4,123,1000,18,185,17.1579238754325302807,5.44110726643598496821,176.345328719723198674,55.9224913494809783288
170,13,1,first,4,124,1000,13,134,12.3918339100346059922,3.92968858131487808194,127.731211072664379458,40.5060207612456792958
170,13,1,first,4,125,1000,8,84,7.62574394463667992738,2.41826989619377163976,80.0703114186851223621,25.3918339100346024395
170,13,1,first,4,126,1000,7,71,6.67252595155709471442,2.11598615916955035132,67.6784775086505163699,21.4621453287197248017
170,13,1,first,4,127,1000,6,63,5.71930795847750950145,1.81370242214532884084,60.0527335640138417716,19.0438754325259509415
170,13,1,first,4,128,1000,6,65,5.71930795847750950145,1.81370242214532884084,61.9591695501730086448,19.6484429065743952947
170,13,1,first,4,129,1000,6,65,5.71930795847750950145,1.81370242214532884084,61.9591695501730086448,19.6484429065743952947
170,13,1,first,4,130,1000,4,46,3.81287197231833907551,1.20913494809688581988,43.8480276816609020329,13.9050519031141863735
170,13,1,first,4,131,1000,3,33,2.85965397923875430664,0.906851211072664309398,31.4561937716262960407,9.97536332179930873565
170,13,1,first,4,132,1000,3,31,2.85965397923875430664,0.906851211072664309398,29.5497577854671291675,9.37079584775086615878
170,13,1,first,4,133,1000,2,23,1.90643598615916953776,0.60456747404844290994,21.9240138408304510165,6.95252595155709318675
170,13,1,first,4,134,1000,2,23,1.90643598615916953776,0.60456747404844290994,21.9240138408304510165,6.95252595155709318675
170,13,1,first,4,135,1000,2,23,1.90643598615916953776,0.60456747404844290994,21.9240138408304510165,6.95252595155709318675
170,13,1,first,4,136,1000,1,11,0.953217993079584768878,0.30228373702422145497,10.4853979238754320136,3.32512110726643594916
170,13,1,first,4,137,1000,1,9,0.953217993079584768878,0.30228373702422145497,8.578961937716263364,2.72055363321799292819
170,13,1,first,4,138,1000,1,8,0.953217993079584768878,0.30228373702422145497,7.62574394463667815103,2.41826989619377163976
170,13,1,first,4,139,1000,0,0,0,0,0,0
170,13,1,first,4,140,1000,0,0,0,0,0,0
170,13,1,first,4,141,1000,0,0,0,0,0,0
170,13,1,first,4,142,1000,0,0,0,0,0,0
170,13,1,first,4,143,1000,0,0,0,0,0,0
170,13,1,first,4,144,1000,0,0,0,0,0,0
170,13,1,first,4,145,1000,0,0,0,0,0,0
170,13,1,first,4,146,1000,0,0,0,0,0,0
170,13,1,first,4,147,1000,0,0,0,0,0,0
170,13,1,first,4,148,1000,0,0,0,0,0,0
170,13,1,first,4,149,1000,0,0,0,0,0,0
170,13,1,first,4,150,1000,0,0,0,0,0,0
170,13,1,first,4,151,1000,0,0,0,0,0,0
170,13,1,first,4,152,1000,0,0,0,0,0,0
170,13,1,first,4,153,1000,0,0,0,0,0,0
170,13,1,first,4,154,1000,0,0,0,0,0,0
170,13,1,first,4,155,1000,0,0,0,0,0,0
170,13,1,first,4,156,1000,0,0,0,0,0,0
170,13,1,first,4,157,1000,0,0,0,0,0,0
170,13,1,first,4,158,1000,0,0,0,0,0,0
170,13,1,first,4,159,1000,0,0,0,0,0,0
170,13,1,first,4,160,1000,0,0,0,0,0,0
170,13,1,first,4,161,1000,0,0,0,0,0,0
170,13,1,first,4,162,1000,0,0,0,0,0,0
170,13,1,first,4,163,1000,0,0,0,0,0,0
170,13,1,first,4,164,1000,0,0,0,0,0,0
170,13,1,first,4,165,1000,0,0,0,0,0,0
170,13,1,first,4,166,1000,0,0,0,0,0,0
170,13,1,first,4,167,1000,0,0,0,0,0,0
170,13,1,first,4,168,1000,0,0,0,0,0,0
170,13,1,first,4,169,1000,0,0,0,0,0,0
170,13,1,first,4,170,1000,0,0,0,0,0,0
170,11,7,second,4,0,1000,0,0,0,0,0,0
170,11,7,second,4,1,1000,0,0,0,0,0,0
170,11,7,second,4,2,1000,0,0,0,0,0,0
170,11,7,second,4,3,1000,0,0,0,0,0,0
170,11,7,second,4,4,1000,0,0,0,0,0,0
170,11,7,second,4,5,1000,0,0,0,0,0,0
170,11,7,second,4,6,1000,0,0,0,0,0,0
170,11,7,second,4,7,1000,0,0,0,0,0,0
170,11,7,second,4,8,1000,0,0,0,0,0,0
170,11,7,second,4,9,1000,0,0,0,0,0,0
170,11,7,second,4,10,1000,0,0,0,0,0,0
170,11,7,second,4,11,1000,0,0,0,0,0,0
170,11,7,second,4,12,1000,0,0,0,0,0,0
170,11,7,second,4,13,1000,0,0,0,0,0,0
170,11,7,second,4,14,1000,0,0,0,0,0,0
170,11,7,second,4,15,1000,0,0,0,0,0,0
170,11,7,second,4,16,1000,0,0,0,0,0,0
170,11,7,second,4,17,1000,0,0,0,0,0,0
170,11,7,second,4,18,1000,0,0,0,0,0,0
170,11,7,second,4,19,1000,0,0,0,0,0,0
170,11,7,second,4,20,1000,0,0,0,0,0,0
170,11,7,second,4,21,1000,0,0,0,0,0,0
170,11,7,second,4,22,1000,0,0,0,0,0,0
170,11,7,second,4,23,1000,0,0,0,0,0,0
170,11,7,second,4,24,1000,0,0,0,0,0,0
170,11,7,second,4,25,1000,0,0,0,0,0,0
170,11,7,second,4,26,1000,0,0,0,0,0,0
170,11,7,second,4,27,1000,0,0,0,0,0,0
170,11,7,second,4,28,1000,0,0,0,0,0,0
170,11,7,second,4,29,1000,0,0,0,0,0,0
170,11,7,second,4,30,1000,0,0,0,0,0,0
170,11,7,second,4,31,1000,0,0,0,0,0,0
170,11,7,second,4,32,1000,0,0,0,0,0,0
170,11,7,second,4,33,1000,0,0,0,0,0,0
170,11,7,second,4,34,1000,0,0,0,0,0,0
170,11,7,second,4,35,1000,0,0,0,0,0,0
170,11,7,second,4,36,1000,0,0,0,0,0,0
170,11,7,second,4,37,1000,0,0,0,0,0,0
170,11,7,second,4,38,1000,0,0,0,0,0,0
170,11,7,second,4,39,1000,0,0,0,0,0,0
170,11,7,second,4,40,1000,0,0,0,0,0,0
170,11,7,second,4,41,1000,0,0,0,0,0,0
170,11,7,second,4,42,1000,0,0,0,0,0,0
170,11,7,second,4,43,1000,0,0,0,0,0,0
