n,a,b,orientation,batch,k,samples,sum_rank1,sum_rank1_s,sum_line4_re,sum_line4_im,sum_line4_s_re,sum_line4_s_im
130,11,3,first,32,28,1000,0,0,0,0,0,0
130,11,3,first,32,29,1000,0,0,0,0,0,0
130,11,3,first,32,30,1000,0,0,0,0,0,0
130,11,3,first,32,31,1000,0,0,0,0,0,0
130,11,3,first,32,32,1000,0,0,0,0,0,0
130,11,3,first,32,33,1000,0,0,0,0,0,0
130,11,3,first,32,34,1000,0,0,0,0,0,0
130,11,3,first,32,35,1000,0,0,0,0,0,0
130,11,3,first,32,36,1000,0,0,0,0,0,0
130,11,3,first,32,37,1000,0,0,0,0,0,0
130,11,3,first,32,38,1000,0,0,0,0,0,0
130,11,3,first,32,39,1000,0,0,0,0,0,0
130,11,3,first,32,40,1000,0,0,0,0,0,0
130,11,3,first,32,41,1000,0,0,0,0,0,0
130,11,3,first,32,42,1000,0,0,0,0,0,0
130,11,3,first,32,43,1000,0,0,0,0,0,0
130,11,3,first,32,44,1000,0,0,0,0,0,0
130,11,3,first,32,45,1000,0,0,0,0,0,0
130,11,3,first,32,46,1000,0,0,0,0,0,0
130,11,3,first,32,47,1000,0,0,0,0,0,0
130,11,3,first,32,48,1000,3,36,1.45349112426035498302,2.62437869822485181359,17.4418934911242615726,31.4925443786982235395
130,11,3,first,32,49,1000,3,37,1.45349112426035498302,2.62437869822485181359,17.9263905325443779759,32.3673372781065040726
130,11,3,first,32,50,1000,4,49,1.93798816568047338471,3.49917159763313589949,23.7403550295857996844,42.8648520710059131034
130,11,3,first,32,51,1000,5,55,2.4224852071005917864,4.37396449704141954129,26.6473372781065087622,48.1136094674556176187
130,11,3,first,32,52,1000,6,71,2.90698224852070996604,5.24875739644970362718,34.3992899408284031892,62.110295857988162993
130,11,3,first,32,53,1000,6,72,2.90698224852070996604,5.24875739644970362718,34.8837869822485231452,62.9850887573964470789
130,11,3,first,32,54,1000,8,95,3.87597633136094632533,6.99834319526627179897,46.0272189349112395007,83.1053254437869810545
130,11,3,first,32,55,1000,11,126,5.32946745562130086427,9.62272189349112316847,61.0466272189349155042,110.223905325443766401
130,11,3,first,32,56,1000,16,175,7.75195266272189176249,13.9966863905325435979,84.7869822485207009777,153.088757396449693715
130,11,3,first,32,57,1000,25,271,11.1434319526627199082,20.1202366863905304228,121.608757396449675525,219.5730177514792274
130,11,3,first,32,58,1000,29,313,13.0814201183431926268,23.6194082840236667664,142.926627218934925168,258.063905325443727179
130,11,3,first,32,59,1000,33,357,15.0194082840236653453,27.11857988165680311,164.244497041420146388,296.554792899408198537
130,11,3,first,32,60,1000,52,529,21.3178698224852212206,38.4908875739644926739,228.198106508875781628,412.027455621301669453
130,11,3,first,32,61,1000,57,572,23.7403550295858210006,42.8648520710059131034,250.00047337278112991,451.393136094674332526
130,11,3,first,32,62,1000,66,656,27.1318343195266606926,48.9884023668639017046,285.853254437869850335,516.127810650887454358
130,11,3,first,32,63,1000,78,774,31.9768047337278602527,57.7363313609467425636,335.271952662721787419,605.356686390532217956
130,11,3,first,32,64,1000,92,854,38.7597633136095396367,69.9834319526626700281,373.062721893491129777,673.590532544378220337
130,11,3,first,32,65,1000,110,984,44.5737278106509791087,80.4809467455619937937,412.791479289940866693,745.323550295857785386
130,11,3,first,32,66,1000,142,1242,58.1396449704143378767,104.975147928993749247,530.039763313609569195,957.023431952661780997
130,11,3,first,32,67,1000,176,1506,73.6435502958580343602,132.968520710058612622,651.164023668638606068,1175.72165680473199245
130,11,3,first,32,68,1000,216,1821,89.1474556213016455786,160.961893491123475997,775.679763313608191311,1400.54343195266119437
130,11,3,first,32,69,1000,252,2042,101.744378698224579693,183.706508875738677489,853.683786982247283959,1541.38508875739375981
130,11,3,first,32,70,1000,291,2311,116.763786982248078061,210.825088757395263883,955.912662721891706497,1725.96639053254239116
130,11,3,first,32,71,1000,341,2614,137.112662721893087792,247.566390532542897063,1089.14934911242562521,1966.53443786982165875
130,11,3,first,32,72,1000,390,2888,152.132071005917026696,274.684970414200108735,1166.66887573964504554,2106.50130177514574825
130,11,3,first,32,73,1000,421,3020,165.213491124260457354,298.304378698224354594,1219.9635502958590223,2202.72852071005672769
130,11,3,first,32,74,1000,437,3102,169.089467455621473846,305.302721893490797811,1237.40544378698427863,2234.22106508875504005
130,11,3,first,32,75,1000,456,3139,172.480946745562363276,311.426272189348935626,1212.69609467455848062,2189.60662721893504568
130,11,3,first,32,76,1000,463,3146,175.872426035503252706,317.549822485207073441,1222.87053254438160366,2207.97727810650712854
130,11,3,first,32,77,1000,472,3182,175.387928994083125644,316.675029585798768039,1198.64568047337525059,2164.23763313609333636
130,11,3,first,32,78,1000,477,3146,171.996449704142236214,310.551479289940630224,1144.38201183432124708,2066.2608284023667693
130,11,3,first,32,79,1000,463,3001,166.182485207100711477,300.053964497040965398,1102.23076923076996536,1990.15384615384436984
130,11,3,first,32,80,1000,452,2942,163.76000000000007617,295.679999999999438387,1108.52923076923048029,2001.5261538461516011
130,11,3,first,32,81,1000,416,2718,157.946035502958551433,285.182485207099773561,1062.98650887573921864,1919.29562130177464496
130,11,3,first,32,82,1000,372,2432,143.41112426035473959,258.938698224850611496,968.994082840235591902,1749.58579881656669386
130,11,3,first,32,83,1000,331,2182,133.2366863905320713,240.568047337276681219,894.381538461538184492,1614.86769230769141359
130,11,3,first,32,84,1000,284,1871,115.31029585798773951,208.200710059170432942,764.051834319526051331,1379.54840236686209209
130,11,3,first,32,85,1000,245,1613,98.3528994082837897395,177.582958579880738625,653.586508875739014002,1180.09562130177459949
130,11,3,first,32,86,1000,213,1424,89.6319526627217584291,161.836686390531752977,602.71431952662646836,1088.24236686390463547
130,11,3,first,32,87,1000,171,1172,71.2210650887574701073,128.594556213017227719,490.311005917159718592,885.290414201183011755
130,11,3,first,32,88,1000,137,937,58.6241420118344578327,105.849940828402026227,399.710059171597663408,721.704142011833937431
130,11,3,first,32,89,1000,108,761,47.4807100591716988447,85.7297041420116556765,336.725443786982395977,607.981065088756963632
130,11,3,first,32,90,1000,84,586,37.7907692307692997247,68.2338461538461160671,268.411360946745730871,484.635266272189085157
130,11,3,first,32,91,1000,65,466,30.5233136094675003847,55.1119526627218903059,221.899644970414215095,400.655147928993812911
130,11,3,first,32,92,1000,46,341,21.3178698224852212206,38.4908875739644926739,161.33751479289938402,291.306035502958536654
130,11,3,first,32,93,1000,30,224,14.5349112426035471657,26.2437869822485190241,108.527337278106514873,195.953609467455578397
130,11,3,first,32,94,1000,22,172,10.6589349112426017285,19.2454437869822463369,83.333491124260362426,150.464378698224834352
130,11,3,first,32,95,1000,15,126,7.26745562130177358284,13.121893491124259512,61.0466272189349083988,110.223905325443780612
130,11,3,first,32,96,1000,11,85,5.32946745562130086427,9.62272189349112316847,41.1822485207100541516,74.3573964497041259847
130,11,3,first,32,97,1000,10,77,4.84497041420118268462,8.74792899408283908258,37.3062721893491087144,67.3590532544378675084
130,11,3,first,32,98,1000,6,44,2.90698224852070996604,5.24875739644970362718,21.3178698224852070098,38.4908875739644926739
130,11,3,first,32,99,1000,4,32,1.93798816568047338471,3.49917159763313589949,15.5039053254437870777,27.9933727810650871959
130,11,3,first,32,100,1000,4,31,1.93798816568047338471,3.49917159763313589949,15.019408284023668898,27.11857988165680311
130,11,3,first,32,101,1000,3,23,1.45349112426035498302,2.62437869822485181359,11.1434319526627216845,20.1202366863905304228
130,11,3,first,32,102,1000,2,13,0.968994082840236692356,1.74958579881656794974,6.29846153846153899991,11.3723076923076913403
130,11,3,first,32,103,1000,2,14,0.968994082840236692356,1.74958579881656794974,6.78295857988165717956,12.2471005917159754262
130,11,3,first,32,104,1000,2,14,0.968994082840236692356,1.74958579881656794974,6.78295857988165717956,12.2471005917159754262
130,11,3,first,32,105,1000,1,7,0.484497041420118346178,0.874792899408283974871,3.39147928994082858978,6.12355029585798771308
130,11,3,first,32,106,1000,0,0,0,0,0,0
130,11,3,first,32,107,1000,0,0,0,0,0,0
130,11,3,first,32,108,1000,0,0,0,0,0,0
130,11,3,first,32,109,1000,0,0,0,0,0,0
130,11,3,first,32,110,1000,0,0,0,0,0,0
130,11,3,first,32,111,1000,0,0,0,0,0,0
130,11,3,first,32,112,1000,0,0,0,0,0,0
130,11,3,first,32,113,1000,0,0,0,0,0,0
130,11,3,first,32,114,1000,0,0,0,0,0,0
130,11,3,first,32,115,1000,0,0,0,0,0,0
130,11,3,first,32,116,1000,0,0,0,0,0,0
130,11,3,first,32,117,1000,0,0,0,0,0,0
130,11,3,first,32,118,1000,0,0,0,0,0,0
130,11,3,first,32,119,1000,0,0,0,0,0,0
130,11,3,first,32,120,1000,0,0,0,0,0,0
130,11,3,first,32,121,1000,0,0,0,0,0,0
130,11,3,first,32,122,1000,0,0,0,0,0,0
130,11,3,first,32,123,1000,0,0,0,0,0,0
130,11,3,first,32,124,1000,0,0,0,0,0,0
130,11,3,first,32,125,1000,0,0,0,0,0,0
130,11,3,first,32,126,1000,0,0,0,0,0,0
130,11,3,first,32,127,1000,0,0,0,0,0,0
130,11,3,first,32,128,1000,0,0,0,0,0,0
130,11,3,first,32,129,1000,0,0,0,0,0,0
130,11,3,first,32,130,1000,0,0,0,0,0,0
130,9,7,second,32,0,1000,0,0,0,0,0,0
130,9,7,second,32,1,1000,0,0,0,0,0,0
130,9,7,second,32,2,1000,0,0,0,0,0,0
130,9,7,second,32,3,1000,0,0,0,0,0,0
130,9,7,second,32,4,1000,0,0,0,0,0,0
130,9,7,second,32,5,1000,0,0,0,0,0,0
130,9,7,second,32,6,1000,0,0,0,0,0,0
130,9,7,second,32,7,1000,0,0,0,0,0,0
130,9,7,second,32,8,1000,0,0,0,0,0,0
130,9,7,second,32,9,1000,0,0,0,0,0,0
130,9,7,second,32,10,1000,0,0,0,0,0,0
130,9,7,second,32,11,1000,0,0,0,0,0,0
130,9,7,second,32,12,1000,0,0,0,0,0,0
130,9,7,second,32,13,1000,0,0,0,0,0,0
130,9,7,second,32,14,1000,0,0,0,0,0,0
130,9,7,second,32,15,1000,0,0,0,0,0,0
130,9,7,second,32,16,1000,0,0,0,0,0,0
130,9,7,second,32,17,1000,0,0,0,0,0,0
130,9,7,second,32,18,1000,0,0,0,0,0,0
130,9,7,second,32,19,1000,0,0,0,0,0,0
130,9,7,second,32,20,1000,0,0,0,0,0,0
130,9,7,second,32,21,1000,0,0,0,0,0,0
130,9,7,second,32,22,1000,0,0,0,0,0,0
130,9,7,second,32,23,1000,0,0,0,0,0,0
130,9,7,second,32,24,1000,0,0,0,0,0,0
130,9,7,second,32,25,1000,0,0,0,0,0,0
130,9,7,second,32,26,1000,0,0,0,0,0,0
130,9,7,second,32,27,1000,0,0,0,0,0,0
130,9,7,second,32,28,1000,0,0,0,0,0,0
130,9,7,second,32,29,1000,0,0,0,0,0,0
130,9,7,second,32,30,1000,0,0,0,0,0,0
130,9,7,second,32,31,1000,0,0,0,0,0,0
130,9,7,second,32,32,1000,0,0,0,0,0,0
130,9,7,second,32,33,1000,0,0,0,0,0,0
130,9,7,second,32,34,1000,0,0,0,0,0,0
130,9,7,second,32,35,1000,0,0,0,0,0,0
130,9,7,second,32,36,1000,0,0,0,0,0,0
130,9,7,second,32,37,1000,0,0,0,0,0,0
130,9,7,second,32,38,1000,0,0,0,0,0,0
130,9,7,second,32,39,1000,0,0,0,0,0,0
130,9,7,second,32,40,1000,0,0,0,0,0,0
130,9,7,second,32,41,1000,0,0,0,0,0,0
130,9,7,second,32,42,1000,0,0,0,0,0,0
130,9,7,second,32,43,1000,0,0,0,0,0,0
130,9,7,second,32,44,1000,1,13,-0.878816568047337320913,0.477159763313609486257,-11.424615384615385949,6.2030769230769235989
130,9,7,second,32,45,1000,1,14,-0.878816568047337320913,0.477159763313609486257,-12.3034319526627218266,6.68023668639053269658
130,9,7,second,32,46,1000,1,12,-0.878816568047337320913,0.477159763313609486257,-10.545798816568048295,5.72591715976331361304
130,9,7,second,32,47,1000,1,11,-0.878816568047337320913,0.477159763313609486257,-9.66698224852071064106,5.24875739644970451536
130,9,7,second,32,48,1000,1,10,-0.878816568047337320913,0.477159763313609486257,-8.78816568047337298708,4.7715976331360945295
130,9,7,second,32,49,1000,1,10,-0.878816568047337320913,0.477159763313609486257,-8.78816568047337298708,4.7715976331360945295
130,9,7,second,32,50,1000,3,33,-0.878816568047337320913,0.477159763313609486257,-9.66698224852071064106,5.24875739644970451536
130,9,7,second,32,51,1000,5,51,-2.63644970414201207376,1.43147928994082840326,-25.4856804733727813073,13.837633136094675379
130,9,7,second,32,52,1000,7,78,-4.39408284023668649354,2.38579881656804726475,-47.4560946745562119986,25.7666272189349143673
130,9,7,second,32,53,1000,8,91,-5.27289940828402414752,2.86295857988165680652,-60.6383431952662661502,32.9240236686390517207
130,9,7,second,32,54,1000,9,97,-6.1517159763313618015,3.34011834319526634829,-65.9112426035503062849,35.7869822485207080831
130,9,7,second,32,55,1000,10,107,-7.03053254437869945548,3.81727810650887589006,-74.6994082840236757193,40.558579881656804389
130,9,7,second,32,56,1000,13,141,-7.90934911242603710946,4.29443786982248543183,-87.0028402366863957695,47.2388165680473477437
130,9,7,second,32,57,1000,19,209,-13.1822485207100630333,7.1573964497041400179,-145.004733727810645405,78.7313609467455535196
130,9,7,second,32,58,1000,27,287,-20.2127810650887624888,10.9746745562130190166,-213.552426035503003732,115.949822485207121758
130,9,7,second,32,59,1000,35,373,-27.2433136094674637206,14.7919526627218989034,-292.64591715976331443,158.894201183431931668
130,9,7,second,32,60,1000,45,467,-36.0314792899408260496,19.5635502958579863275,-373.497041420118137012,202.792899408283915363
130,9,7,second,32,61,1000,59,605,-48.3349112426035034673,26.2437869822485012605,-494.773727810650541414,268.640946745562018805
130,9,7,second,32,62,1000,72,718,-56.2442603550295103787,30.538224852070975146,-564.2002366863904399,306.336568047337095777
130,9,7,second,32,63,1000,86,836,-66.7900591715975480156,36.26414201183427366,-657.354792899408607809,356.915502958579679671
130,9,7,second,32,64,1000,106,1017,-80.8511242603550073227,43.8986982248520050121,-791.813727810651698746,429.920946745562218894
130,9,7,second,32,65,1000,130,1220,-93.1545562130177842164,50.5789349112425199451,-892.87763313609616489,484.794319526627191408
130,9,7,second,32,66,1000,151,1349,-104.579171597633219903,56.7820118343194266686,-969.334674556214849872,526.307218934911247743
130,9,7,second,32,67,1000,192,1644,-137.09538461538483034,74.4369230769229375255,-1214.52449704142304654,659.43479289940853505
130,9,7,second,32,68,1000,222,1844,-161.702248520710384128,87.7973964497039673915,-1385.01491124260701326,752.003786982248698223
130,9,7,second,32,69,1000,257,2089,-183.672662721893914295,99.7263905325441726291,-1533.53491124260790457,832.643786982248570894
130,9,7,second,32,70,1000,294,2317,-205.643076923077444462,111.655384615384377867,-1660.08449704142526571,901.354792899408494122
130,9,7,second,32,71,1000,331,2525,-227.61349112426097463,123.584378698224583104,-1772.57301775148516754,962.431242603550572312
130,9,7,second,32,72,1000,373,2769,-262.766153846154622897,142.670769230768911484,-2002.82295857988810894,1087.44710059171688954
130,9,7,second,32,73,1000,418,3026,-300.555266272190294785,163.188639053254064493,-2225.16355029586293313,1208.16852071006042024
130,9,7,second,32,74,1000,440,3127,-309.343431952663706852,167.960236686390146588,-2266.46792899408683297,1230.59502958579855658
130,9,7,second,32,75,1000,456,3209,-314.616331360947754092,170.823195266271795845,-2280.52899408284429228,1238.22958579881765218
130,9,7,second,32,76,1000,445,3074,-308.464615384616365645,167.483076923076538378,-2181.22272189349632754,1184.31053254437961186
130,9,7,second,32,77,1000,460,3134,-314.616331360947754092,170.823195266271795845,-2205.82958579882188133,1197.67100591716075542
130,9,7,second,32,78,1000,444,3015,-304.070532544379659612,165.097278106508497331,-2141.67597633136756485,1162.83834319526840773
130,9,7,second,32,79,1000,426,2864,-297.040000000000929958,161.279999999999631655,-2066.97656804734424441,1122.27976331361082885
130,9,7,second,32,80,1000,415,2752,-287.547692307693182556,157.218461538461184546,-1983.13420118343901777,1080.03408284023839769
130,9,7,second,32,81,1000,389,2607,-285.615384615385494271,155.076923076922724931,-1976.45846153846832749,1073.13230769230881378
130,9,7,second,32,82,1000,345,2314,-261.008520710059940484,141.716449704141695065,-1792.78579881657401529,973.405917159764953794
130,9,7,second,32,83,1000,309,2090,-243.43218934911311635,132.173254437869530875,-1662.72094674556774407,902.786272189350597728
130,9,7,second,32,84,1000,264,1837,-205.643076923077444462,111.655384615384377867,-1445.65325443787423865,784.927810650887977317
130,9,7,second,32,85,1000,235,1631,-178.399763313609867055,96.8634319526625233721,-1255.82887573964876538,681.861301775148149318
130,9,7,second,32,86,1000,191,1336,-145.0047337278109012,78.731360946745411411,-1029.97301775148162051,559.231242603550299464
130,9,7,second,32,87,1000,165,1193,-129.18603550295875948,70.14248520710046364,-939.454911242605476218,510.083786982248341246
130,9,7,second,32,88,1000,141,1047,-115.124970414201314384,62.5079289940827251826,-849.815621301776786822,461.413491124260417564
130,9,7,second,32,89,1000,106,794,-89.6392899408284193896,48.6702958579880871071,-674.931124260355773004,366.458698224851900704
130,9,7,second,32,90,1000,90,679,-75.5782248520709600825,41.035739644970355755,-573.867218934911534234,311.585325443786814503
130,9,7,second,32,91,1000,71,535,-58.8807100591715126825,31.9697041420117997745,-445.560000000000059117,241.919999999999760121
130,9,7,second,32,92,1000,54,420,-43.940828402366832961,23.857988165680460213,-344.496094674556218251,187.046627218934787606
130,9,7,second,32,93,1000,44,336,-35.1526627218934919483,19.086390532544378118,-272.43313609467469405,147.919526627218942849
130,9,7,second,32,94,1000,35,264,-29.0009467455621390286,15.7462721893491188752,-221.461775147929017749,120.244260355029638276
130,9,7,second,32,95,1000,29,230,-23.7280473372781131047,12.88331360946745896,-191.582011834319501986,104.02082840236690231
130,9,7,second,32,96,1000,21,167,-16.6975147928994118729,9.06603550295857907315,-134.458934911242607768,73.0054437869822550056
130,9,7,second,32,97,1000,12,89,-8.78816568047337476344,4.7715976331360945295,-65.9112426035503062849,35.7869822485207151885
130,9,7,second,32,98,1000,9,67,-7.90934911242603710946,4.29443786982248543183,-58.8807100591716050531,31.9697041420118388544
130,9,7,second,32,99,1000,8,61,-7.03053254437869945548,3.81727810650887589006,-53.6078106508875720237,29.1067455621301789392
130,9,7,second,32,100,1000,4,32,-3.51526627218934928365,1.90863905325443794503,-28.1221301775147942692,15.2691124260355035602
130,9,7,second,32,101,1000,4,33,-3.51526627218934928365,1.90863905325443794503,-29.0009467455621319232,15.7462721893491135461
130,9,7,second,32,102,1000,3,22,-2.63644970414201207376,1.43147928994082840326,-19.3339644970414212821,10.4975147928994090307
130,9,7,second,32,103,1000,2,14,-1.75763313609467464183,0.954319526627218972514,-12.303431952662723603,6.68023668639053269658
130,9,7,second,32,104,1000,0,0,0,0,0,0
130,9,7,second,32,105,1000,0,0,0,0,0,0
130,9,7,second,32,106,1000,0,0,0,0,0,0
130,9,7,second,32,107,1000,0,0,0,0,0,0
130,9,7,second,32,108,1000,0,0,0,0,0,0
130,9,7,second,32,109,1000,0,0,0,0,0,0
130,9,7,second,32,110,1000,0,0,0,0,0,0
130,9,7,second,32,111,1000,0,0,0,0,0,0
130,9,7,second,32,112,1000,0,0,0,0,0,0
130,9,7,second,32,113,1000,0,0,0,0,0,0
130,9,7,second,32,114,1000,0,0,0,0,0,0
130,9,7,second,32,115,1000,0,0,0,0,0,0
130,9,7,second,32,116,1000,0,0,0,0,0,0
130,9,7,second,32,117,1000,0,0,0,0,0,0
130,9,7,second,32,118,1000,0,0,0,0,0,0
130,9,7,second,32,119,1000,0,0,0,0,0,0
130,9,7,second,32,120,1000,0,0,0,0,0,0
130,9,7,second,32,121,1000,0,0,0,0,0,0
130,9,7,second,32,122,1000,0,0,0,0,0,0
130,9,7,second,32,123,1000,0,0,0,0,0,0
130,9,7,second,32,124,1000,0,0,0,0,0,0
130,9,7,second,32,125,1000,0,0,0,0,0,0
130,9,7,second,32,126,1000,0,0,0,0,0,0
130,9,7,second,32,127,1000,0,0,0,0,0,0
130,9,7,second,32,128,1000,0,0,0,0,0,0
130,9,7,second,32,129,1000,0,0,0,0,0,0
130,9,7,second,32,130,1000,0,0,0,0,0,0
130,11,3,first,33,0,1000,0,0,0,0,0,0
130,11,3,first,33,1,1000,0,0,0,0,0,0
130,11,3,first,33,2,1000,0,0,0,0,0,0
130,11,3,first,33,3,1000,0,0,0,0,0,0
130,11,3,first,33,4,1000,0,0,0,0,0,0
130,11,3,first,33,5,1000,0,0,0,0,0,0
130,11,3,first,33,6,1000,0,0,0,0,0,0
130,11,3,first,33,7,1000,0,0,0,0,0,0
130,11,3,first,33,8,1000,0,0,0,0,0,0
130,11,3,first,33,9,1000,0,0,0,0,0,0
130,11,3,first,33,10,1000,0,0,0,0,0,0
130,11,3,first,33,11,1000,0,0,0,0,0,0
130,11,3,first,33,12,1000,0,0,0,0,0,0
130,11,3,first,33,13,1000,0,0,0,0,0,0
130,11,3,first,33,14,1000,0,0,0,0,0,0
130,11,3,first,33,15,1000,0,0,0,0,0,0
130,11,3,first,33,16,1000,0,0,0,0,0,0
130,11,3,first,33,17,1000,0,0,0,0,0,0
130,11,3,first,33,18,1000,0,0,0,0,0,0
130,11,3,first,33,19,1000,0,0,0,0,0,0
130,11,3,first,33,20,1000,0,0,0,0,0,0
130,11,3,first,33,21,1000,0,0,0,0,0,0
130,11,3,first,33,22,1000,0,0,0,0,0,0
130,11,3,first,33,23,1000,0,0,0,0,0,0
130,11,3,first,33,24,1000,0,0,0,0,0,0
130,11,3,first,33,25,1000,0,0,0,0,0,0
130,11,3,first,33,26,1000,0,0,0,0,0,0
130,11,3,first,33,27,1000,0,0,0,0,0,0
130,11,3,first,33,28,1000,0,0,0,0,0,0
130,11,3,first,33,29,1000,0,0,0,0,0,0
130,11,3,first,33,30,1000,0,0,0,0,0,0
130,11,3,first,33,31,1000,0,0,0,0,0,0
130,11,3,first,33,32,1000,0,0,0,0,0,0
130,11,3,first,33,33,1000,0,0,0,0,0,0
130,11,3,first,33,34,1000,0,0,0,0,0,0
130,11,3,first,33,35,1000,0,0,0,0,0,0
130,11,3,first,33,36,1000,0,0,0,0,0,0
130,11,3,first,33,37,1000,0,0,0,0,0,0
130,11,3,first,33,38,1000,0,0,0,0,0,0
130,11,3,first,33,39,1000,0,0,0,0,0,0
130,11,3,first,33,40,1000,0,0,0,0,0,0
130,11,3,first,33,41,1000,0,0,0,0,0,0
130,11,3,first,33,42,1000,0,0,0,0,0,0
130,11,3,first,33,43,1000,0,0,0,0,0,0
130,11,3,first,33,44,1000,0,0,0,0,0,0
130,11,3,first,33,45,1000,0,0,0,0,0,0
130,11,3,first,33,46,1000,0,0,0,0,0,0
130,11,3,first,33,47,1000,0,0,0,0,0,0
130,11,3,first,33,48,1000,0,0,0,0,0,0
130,11,3,first,33,49,1000,0,0,0,0,0,0
130,11,3,first,33,50,1000,0,0,0,0,0,0
130,11,3,first,33,51,1000,3,34,1.45349112426035498302,2.62437869822485181359,16.4728994082840252133,29.7429585798816553677
130,11,3,first,33,52,1000,7,81,3.39147928994082814569,6.12355029585798771308,39.2442603550295885384,70.858224852071003852
130,11,3,first,33,53,1000,9,109,4.36047337278106450498,7.87313609467455588486,52.8101775147929046739,95.3524260355029440461
130,11,3,first,33,54,1000,14,166,6.7829585798816554032,12.2471005917159754262,80.4265088757396284791,145.215621301775144047
130,11,3,first,33,55,1000,16,190,7.75195266272189176249,13.9966863905325435979,92.0544378698224932123,166.210650887573962109
130,11,3,first,33,56,1000,21,236,10.1744378698224835489,18.3706508875739622511,114.341301775147925923,206.451124260355015849
130,11,3,first,33,57,1000,27,294,13.0814201183431926268,23.6194082840236667664,142.442130177514769684,257.18911242603547862
130,11,3,first,33,58,1000,31,320,15.0194082840236653453,27.11857988165680311,155.039053254437845908,279.933727810650907486
130,11,3,first,33,59,1000,36,378,17.4418934911242615726,31.4925443786982235395,183.139881656804789145,330.671715976331370257
130,11,3,first,33,60,1000,47,481,22.7713609467455810886,41.1152662721893449316,233.043076923077023821,420.775384615384496101
130,11,3,first,33,61,1000,60,626,28.1008284023669006046,50.7379881656804698764,294.574201183431910067,531.87408284023649685
130,11,3,first,33,62,1000,71,724,33.4302958579882201207,60.3607100591715948212,343.992899408284131368,621.102958579881601509
130,11,3,first,33,63,1000,89,894,38.2752662721894196807,69.1086390532543930476,394.380591715976436262,712.081420118342975911
130,11,3,first,33,64,1000,113,1091,47.9652071005918188007,86.6044970414199326569,472.38461538461552891,852.923076923076337152
130,11,3,first,33,65,1000,129,1205,54.7481656804734981847,98.8515976331358103835,516.958343195266252224,933.404023668638160416
130,11,3,first,33,66,1000,159,1426,66.3760946745563416016,119.846627218934457915,597.869349112425538806,1079.4944378698219225
130,11,3,first,33,67,1000,175,1542,72.1900591715976958085,130.34414201183378168,639.536094674555897654,1154.72662721893493654
130,11,3,first,33,68,1000,199,1687,82.8489940828401785211,149.589585798815875251,708.819171597632703197,1279.82201183431925529
130,11,3,first,33,69,1000,231,1915,93.5079289940826612337,168.835029585797968821,791.18366863905248465,1428.53680473372673987
130,11,3,first,33,70,1000,275,2209,107.07384615384582105,193.329230769229724274,873.548165680471697669,1577.25159763313536132
130,11,3,first,33,71,1000,325,2512,125.484733727810109372,226.571360946744249532,976.746035502956601704,1763.58248520709935292
130,11,3,first,33,72,1000,368,2756,148.256094674556010204,267.686627218933665517,1118.2191715976323394,2019.02201183431793652
130,11,3,first,33,73,1000,404,2981,156.97704142011829731,283.432899408283162757,1160.37041420118453061,2095.1289940828401086
130,11,3,first,33,74,1000,423,3053,160.36852071005918674,289.556449704141300572,1159.40142011834473124,2093.37940828402270199
130,11,3,first,33,75,1000,440,3086,168.604970414201346784,304.427928994082492409,1184.11076923077143874,2137.9938461538449701
130,11,3,first,33,76,1000,462,3180,171.511952662722109153,309.676686390532324822,1197.67668639053590596,2162.488047337275475
130,11,3,first,33,77,1000,476,3257,182.170887573964904504,328.92213017751504367,1279.55668639053646984,2310.32804733727880375
130,11,3,first,33,78,1000,477,3167,181.686390532544777443,328.047337278106738268,1239.82792899408582343,2238.59502958579696497
130,11,3,first,33,79,1000,476,3165,175.387928994083125644,316.675029585798768039,1202.03715976331568527,2170.36118343195266789
130,11,3,first,33,80,1000,445,2951,165.213491124260457354,298.304378698224354594,1128.39360946745614456,2037.39266272189229312
130,11,3,first,33,81,1000,421,2800,157.461538461538424372,284.307692307691468159,1092.0563313609470697,1971.78319526627160485
130,11,3,first,33,82,1000,381,2540,147.771597633135883143,266.811834319525360115,1019.38177514792801048,1840.56426035502886407
130,11,3,first,33,83,1000,355,2374,134.205680473372325423,242.31763313609323518,917.637396449704056067,1656.85775147928939077
130,11,3,first,33,84,1000,292,2008,112.403313609467062406,202.951952662720771059,791.668165680473407519,1429.41159763313476105
130,11,3,first,33,85,1000,248,1725,94.9614201183429997855,171.459408284022799762,681.687337278106383565,1230.83360946745369802
130,11,3,first,33,86,1000,205,1431,80.9110059171597271188,146.090414201182767329,579.942958579881178593,1047.12710059171467947
130,11,3,first,33,87,1000,166,1172,62.9846153846155374367,113.723076923076519051,457.365207100591760536,825.804497041419381276
130,11,3,first,33,88,1000,123,877,48.9342011834320587127,88.3540828402364866179,350.29136094674566948,632.475266272188946459
130,11,3,first,33,89,1000,94,675,38.7597633136095396367,69.9834319526626700281,278.585798816568114944,503.005917159763157542
130,11,3,first,33,90,1000,69,496,27.6163313609467806486,49.8631952662721857905,198.643786982248570894,358.665088757396290475
130,11,3,first,33,91,1000,55,399,22.7713609467455810886,41.1152662721893449316,168.120473372781077614,303.553136094674300693
130,11,3,first,33,92,1000,33,258,15.0194082840236653453,27.11857988165680311,119.186272189349111272,215.199053254437785654
130,11,3,first,33,93,1000,25,202,11.1434319526627199082,20.1202366863905304228,91.0854437869822390894,164.461065088757351305
