n,a,b,orientation,batch,k,samples,sum_rank1,sum_rank1_s,sum_line4_re,sum_line4_im,sum_line4_s_re,sum_line4_s_im
85,9,2,first,0,32,1000,12,98,7.69494809688581327123,9.20802768166089968815,62.8420761245674768247,75.1988927335640227057
85,9,2,first,0,33,1000,15,122,9.61868512110726925357,11.5100346020761268306,78.231972318339117578,93.6149480968858114238
85,9,2,first,0,34,1000,17,137,10.9011764705882399085,13.0447058823529449256,87.8506574394463655153,105.124982698961929373
85,9,2,first,0,35,1000,23,179,14.7486505190311518732,17.6487197231833974342,114.782975778546727952,137.353079584775088051
85,9,2,first,0,36,1000,28,210,17.9548788927335785104,21.4853979238754426717,134.661591695501755339,161.140484429065736549
85,9,2,first,0,37,1000,39,293,25.0085813148789171123,29.9260899653979421942,187.884982698961863434,224.829342560553641306
85,9,2,first,0,38,1000,49,356,31.4210380622837703868,37.5994463667820042474,228.283460207612392878,273.171487889273407745
85,9,2,first,0,39,1000,65,451,40.3984775086505152331,48.3421453287196811743,282.789342560553507155,338.395017301037967172
85,9,2,first,0,40,1000,85,568,51.9408996539791871783,62.1541868512109800804,346.272664359861607863,414.361245674740359846
85,9,2,first,0,41,1000,110,720,65.407058823529325764,78.2682352941176304739,425.787128027681603726,509.510865051903124368
85,9,2,first,0,42,1000,138,888,79.5144636678200811275,95.1496193771627076785,512.99653979238746615,613.868512110727351683
85,9,2,first,0,43,1000,193,1220,109.653010380623058495,131.214394463668099888,700.240276816608798072,837.930519031143717257
85,9,2,first,0,44,1000,250,1511,142.356539792387678744,170.348512110727142499,872.735363321799809455,1044.34380622837647934
85,9,2,first,0,45,1000,314,1780,169.288858131487614855,202.576608996540471708,972.128442906575060078,1163.28083044982940919
85,9,2,first,0,46,1000,364,1986,198.786159169549449643,237.874048442907451317,1106.79003460207741227,1324.42131487889332675
85,9,2,first,0,47,1000,413,2199,228.924705882351759101,273.938823529412843527,1238.24539792387849957,1481.72512110726620449
85,9,2,first,0,48,1000,471,2436,255.857024221451695212,306.166920415226172736,1344.0509342560587811,1608.33550173010212347
85,9,2,first,0,49,1000,498,2468,265.475709342559241577,317.676955017302361739,1336.3559861591736535,1599.12747404844117227
85,9,2,first,0,50,1000,513,2496,268.681937716261757032,321.51363321799442474,1332.50851211073063496,1594.5234602076104693
85,9,2,first,0,51,1000,505,2388,255.857024221451695212,306.166920415226172736,1237.60415224913845123,1480.95778546712699608
85,9,2,first,0,52,1000,472,2216,242.390865051901727156,290.052871972319508131,1156.80719723183688075,1384.27349480968814532
85,9,2,first,0,53,1000,445,2105,222.512249134947012408,266.265467128028717525,1076.65148788927444912,1288.35653979238895772
85,9,2,first,0,54,1000,393,1876,198.144913494808974974,237.106712802769038717,968.280968858131018351,1158.67681660899893359
85,9,2,first,0,55,1000,338,1611,170.571349480968564194,204.111280276817296908,826.565674740484155336,989.095640138411681619
85,9,2,first,0,56,1000,281,1365,141.715294117647204075,169.581176470588729899,698.316539792387629859,835.628512110729275264
85,9,2,first,0,57,1000,218,1084,119.271695501730391697,142.724429065744288891,595.075986159169815437,712.087474048444732944
85,9,2,first,0,58,1000,170,868,91.0568858131488809704,108.961660899654134482,474.521799307958474401,567.828373702423277791
85,9,2,first,0,59,1000,126,665,73.1020069204151923259,87.4762629757785816764,393.083598615917026109,470.376747404844593348
85,9,2,first,0,60,1000,100,517,58.9946020761244867003,70.5948788927335044718,309.721660899653954857,370.623114186851296381
85,9,2,first,0,61,1000,70,363,42.3222145328719605573,50.6441522491348976587,221.229757785467114672,264.730795847750755456
85,9,2,first,0,62,1000,46,258,28.2148096885813437495,33.7627681660899767735,159.028927335640133833,190.299238754325244827
85,9,2,first,0,63,1000,33,183,18.5961245674740638378,22.2527335640138517192,107.088027681660889812,128.14505190311416527
85,9,2,first,0,64,1000,20,110,11.5424221453287252359,13.8120415224913539731,66.6895501730103745786,79.8029065743944698852
85,9,2,first,0,65,1000,14,77,8.97743944636678392612,10.7426989619377177831,49.3759169550172956065,59.084844290657436261
85,9,2,first,0,66,1000,10,56,6.41245674740484439269,7.67335640138408248134,35.9097577854671285991,42.9707958477508711326
85,9,2,first,0,67,1000,6,33,3.84747404844290663561,4.60401384083044984408,21.1611072664359873841,25.3220761245674736983
85,9,2,first,0,68,1000,3,14,1.92373702422145331781,2.30200692041522492204,8.97743944636678214977,10.7426989619377160068
85,9,2,first,0,69,1000,3,16,1.92373702422145331781,2.30200692041522492204,10.2599307958477510283,12.2773702422145323254
85,9,2,first,0,70,1000,2,11,1.28249134948096887854,1.53467128027681654068,7.05370242214532883196,8.44069204152249064066
85,9,2,first,0,71,1000,0,0,0,0,0,0
85,9,2,first,0,72,1000,0,0,0,0,0,0
85,9,2,first,0,73,1000,0,0,0,0,0,0
85,9,2,first,0,74,1000,0,0,0,0,0,0
85,9,2,first,0,75,1000,0,0,0,0,0,0
85,9,2,first,0,76,1000,0,0,0,0,0,0
85,9,2,first,0,77,1000,0,0,0,0,0,0
85,9,2,first,0,78,1000,0,0,0,0,0,0
85,9,2,first,0,79,1000,0,0,0,0,0,0
85,9,2,first,0,80,1000,0,0,0,0,0,0
85,9,2,first,0,81,1000,0,0,0,0,0,0
85,9,2,first,0,82,1000,0,0,0,0,0,0
85,9,2,first,0,83,1000,0,0,0,0,0,0
85,9,2,first,0,84,1000,0,0,0,0,0,0
85,9,2,first,0,85,1000,0,0,0,0,0,0
85,7,6,second,0,0,1000,0,0,0,0,0,0
85,7,6,second,0,1,1000,0,0,0,0,0,0
85,7,6,second,0,2,1000,0,0,0,0,0,0
85,7,6,second,0,3,1000,0,0,0,0,0,0
85,7,6,second,0,4,1000,0,0,0,0,0,0
85,7,6,second,0,5,1000,0,0,0,0,0,0
85,7,6,second,0,6,1000,0,0,0,0,0,0
85,7,6,second,0,7,1000,0,0,0,0,0,0
85,7,6,second,0,8,1000,0,0,0,0,0,0
85,7,6,second,0,9,1000,0,0,0,0,0,0
85,7,6,second,0,10,1000,0,0,0,0,0,0
85,7,6,second,0,11,1000,0,0,0,0,0,0
85,7,6,second,0,12,1000,0,0,0,0,0,0
85,7,6,second,0,13,1000,0,0,0,0,0,0
85,7,6,second,0,14,1000,0,0,0,0,0,0
85,7,6,second,0,15,1000,0,0,0,0,0,0
85,7,6,second,0,16,1000,0,0,0,0,0,0
85,7,6,second,0,17,1000,0,0,0,0,0,0
85,7,6,second,0,18,1000,0,0,0,0,0,0
85,7,6,second,0,19,1000,0,0,0,0,0,0
85,7,6,second,0,20,1000,0,0,0,0,0,0
85,7,6,second,0,21,1000,0,0,0,0,0,0
85,7,6,second,0,22,1000,0,0,0,0,0,0
85,7,6,second,0,23,1000,0,0,0,0,0,0
85,7,6,second,0,24,1000,1,8,-0.953217993079584768878,0.30228373702422145497,-7.62574394463667815103,2.41826989619377163976
85,7,6,second,0,25,1000,1,9,-0.953217993079584768878,0.30228373702422145497,-8.578961937716263364,2.72055363321799292819
85,7,6,second,0,26,1000,1,10,-0.953217993079584768878,0.30228373702422145497,-9.53217993079584857696,3.02283737024221466072
85,7,6,second,0,27,1000,1,10,-0.953217993079584768878,0.30228373702422145497,-9.53217993079584857696,3.02283737024221466072
85,7,6,second,0,28,1000,1,10,-0.953217993079584768878,0.30228373702422145497,-9.53217993079584857696,3.02283737024221466072
85,7,6,second,0,29,1000,1,10,-0.953217993079584768878,0.30228373702422145497,-9.53217993079584857696,3.02283737024221466072
85,7,6,second,0,30,1000,2,19,-1.90643598615916953776,0.60456747404844290994,-18.1111418685121101646,5.743391003460208033
85,7,6,second,0,31,1000,2,21,-1.90643598615916953776,0.60456747404844290994,-20.0175778546712805905,6.34795847750865060988
85,7,6,second,0,32,1000,3,31,-2.85965397923875430664,0.906851211072664309398,-29.5497577854671256148,9.37079584775086438242
85,7,6,second,0,33,1000,4,38,-3.81287197231833907551,1.20913494809688581988,-36.2222837370242203292,11.4867820069204142897
85,7,6,second,0,34,1000,6,51,-5.71930795847750950145,1.81370242214532884084,-48.614117647058819216,15.4164705882352954802
85,7,6,second,0,35,1000,8,71,-7.62574394463667992738,2.41826989619377163976,-67.6784775086505163699,21.4621453287197248017
85,7,6,second,0,36,1000,19,162,-16.2047058823529468441,5.13882352941176367978,-135.356955017301061162,42.9242906574394424979
85,7,6,second,0,37,1000,23,182,-20.0175778546712805905,6.34795847750864883352,-154.421314878892729894,48.9699653979238789248
85,7,6,second,0,38,1000,36,289,-32.4094117647058652665,10.2776470588235326886,-256.415640138408321036,81.3143252595155558993
85,7,6,second,0,39,1000,57,431,-44.8012456747404499424,14.2073356401384209846,-344.111695501730025626,109.124429065743939304
85,7,6,second,0,40,1000,80,571,-57.1930795847750346184,18.1370242214533092806,-429.901314878892492288,136.329965397923871251
85,7,6,second,0,41,1000,121,822,-94.3685813148790089144,29.9260899653979741686,-661.533287197231516075,209.784913494809728718
85,7,6,second,0,42,1000,154,992,-122.011903114187134634,38.6923183391003391307,-804.515986159168960512,255.127474048442820731
85,7,6,second,0,43,1000,191,1162,-147.748788927336079269,46.853979238754241976,-922.715017301037619291,292.61065743944635642
85,7,6,second,0,44,1000,245,1438,-183.971072664360519866,58.3407612456745496843,-1101.91999999999939064,349.440000000000111413
85,7,6,second,0,45,1000,300,1684,-217.333702422146188837,68.9206920415223152077,-1244.90269896193763088,394.782560553633516065
85,7,6,second,0,46,1000,340,1850,-247.836678200693086183,78.5937716262975385462,-1382.16608996539662257,438.311418685121395811
85,7,6,second,0,47,1000,383,1987,-283.105743944637936238,89.7782698961938905313,-1499.41190311418563397,475.492318339100847879
85,7,6,second,0,48,1000,450,2242,-327.906989619378691714,103.98560553633249981,-1664.3186159169547409,527.787404844291245354
85,7,6,second,0,49,1000,478,2302,-339.345605536333778218,107.613010380623208562,-1683.38297577854746123,533.833079584775646254
85,7,6,second,0,50,1000,468,2204,-348.877785467129683639,110.635847750865465855,-1666.22505190311426304,528.391972318339639969
85,7,6,second,0,51,1000,475,2216,-357.456747404845998517,113.356401384083497419,-1710.07307958477622378,542.297024221453625614
85,7,6,second,0,52,1000,445,2101,-338.392387543254187676,107.310726643598982832,-1642.39460207612478371,520.834878892733968314
85,7,6,second,0,53,1000,430,2050,-320.281245674741967377,101.567335640138693975,-1561.37107266436055397,495.140761245674980273
85,7,6,second,0,54,1000,389,1830,-292.637923875433841658,92.8011072664361478246,-1399.32401384082936602,443.752525951557061035
85,7,6,second,0,55,1000,329,1557,-252.602768166091038893,80.1051903114186671928,-1211.54006920415145032,384.202629757785416587
85,7,6,second,0,56,1000,280,1334,-217.333702422146188837,68.9206920415223152077,-1048.53979238754232028,332.512110726643584258
85,7,6,second,0,57,1000,232,1112,-181.11141868512174824,57.4339100346018938126,-876.96055363321772802,278.101038062283464569
85,7,6,second,0,58,1000,186,881,-141.076262975778945474,44.7379930795847116087,-687.270173010380290179,217.946574394463368662
85,7,6,second,0,59,1000,148,702,-102.947543252595323793,32.6466435986159666527,-514.737716262975254722,163.233217993079364305
85,7,6,second,0,60,1000,105,518,-84.836401384083103494,26.9032525951557524024,-421.322352941176234253,133.609411764705868109
85,7,6,second,0,61,1000,73,382,-58.146297577854618055,18.4393079584775314572,-299.310449826989724897,94.9170934256055431888
85,7,6,second,0,62,1000,49,268,-39.0819377162629493228,12.3936332179930879249,-215.427266435986240367,68.316124567474062701
85,7,6,second,0,63,1000,37,211,-29.5497577854671149566,9.37079584775086615878,-170.626020761245712265,54.1087889273356523745
85,7,6,second,0,64,1000,30,173,-24.7836678200691977736,7.8593771626297552757,-143.935916955017319196,45.6448442906574527456
85,7,6,second,0,65,1000,17,100,-16.2047058823529468441,5.13882352941176367978,-95.3217993079584715588,30.2283737024221466072
85,7,6,second,0,66,1000,6,35,-5.71930795847750950145,1.81370242214532884084,-33.3626297577854629139,10.5799307958477513125
85,7,6,second,0,67,1000,4,25,-3.81287197231833907551,1.20913494809688581988,-23.8304498269896178897,7.5570934256055366518
85,7,6,second,0,68,1000,1,7,-0.953217993079584768878,0.30228373702422145497,-6.67252595155709293806,2.11598615916955035132
85,7,6,second,0,69,1000,0,0,0,0,0,0
85,7,6,second,0,70,1000,0,0,0,0,0,0
85,7,6,second,0,71,1000,0,0,0,0,0,0
85,7,6,second,0,72,1000,0,0,0,0,0,0
85,7,6,second,0,73,1000,0,0,0,0,0,0
85,7,6,second,0,74,1000,0,0,0,0,0,0
85,7,6,second,0,75,1000,0,0,0,0,0,0
85,7,6,second,0,76,1000,0,0,0,0,0,0
85,7,6,second,0,77,1000,0,0,0,0,0,0
85,7,6,second,0,78,1000,0,0,0,0,0,0
85,7,6,second,0,79,1000,0,0,0,0,0,0
85,7,6,second,0,80,1000,0,0,0,0,0,0
85,7,6,second,0,81,1000,0,0,0,0,0,0
85,7,6,second,0,82,1000,0,0,0,0,0,0
85,7,6,second,0,83,1000,0,0,0,0,0,0
85,7,6,second,0,84,1000,0,0,0,0,0,0
85,7,6,second,0,85,1000,0,0,0,0,0,0
85,9,2,first,1,0,1000,0,0,0,0,0,0
85,9,2,first,1,1,1000,0,0,0,0,0,0
85,9,2,first,1,2,1000,0,0,0,0,0,0
85,9,2,first,1,3,1000,0,0,0,0,0,0
85,9,2,first,1,4,1000,0,0,0,0,0,0
85,9,2,first,1,5,1000,0,0,0,0,0,0
85,9,2,first,1,6,1000,0,0,0,0,0,0
85,9,2,first,1,7,1000,0,0,0,0,0,0
85,9,2,first,1,8,1000,0,0,0,0,0,0
85,9,2,first,1,9,1000,0,0,0,0,0,0
85,9,2,first,1,10,1000,0,0,0,0,0,0
85,9,2,first,1,11,1000,0,0,0,0,0,0
85,9,2,first,1,12,1000,0,0,0,0,0,0
85,9,2,first,1,13,1000,0,0,0,0,0,0
85,9,2,first,1,14,1000,0,0,0,0,0,0
85,9,2,first,1,15,1000,0,0,0,0,0,0
85,9,2,first,1,16,1000,0,0,0,0,0,0
85,9,2,first,1,17,1000,0,0,0,0,0,0
85,9,2,first,1,18,1000,0,0,0,0,0,0
85,9,2,first,1,19,1000,0,0,0,0,0,0
85,9,2,first,1,20,1000,0,0,0,0,0,0
85,9,2,first,1,21,1000,0,0,0,0,0,0
85,9,2,first,1,22,1000,0,0,0,0,0,0
85,9,2,first,1,23,1000,0,0,0,0,0,0
85,9,2,first,1,24,1000,0,0,0,0,0,0
85,9,2,first,1,25,1000,0,0,0,0,0,0
85,9,2,first,1,26,1000,0,0,0,0,0,0
85,9,2,first,1,27,1000,0,0,0,0,0,0
85,9,2,first,1,28,1000,0,0,0,0,0,0
85,9,2,first,1,29,1000,0,0,0,0,0,0
85,9,2,first,1,30,1000,1,10,0.641245674740484439269,0.767335640138408270339,6.41245674740484439269,7.67335640138408248134
85,9,2,first,1,31,1000,1,10,0.641245674740484439269,0.767335640138408270339,6.41245674740484439269,7.67335640138408248134
85,9,2,first,1,32,1000,2,18,1.28249134948096887854,1.53467128027681654068,11.5424221453287199068,13.8120415224913486441
85,9,2,first,1,33,1000,4,30,2.56498269896193775708,3.06934256055363308135,19.2373702422145314017,23.0200692041522465559
85,9,2,first,1,34,1000,10,75,6.41245674740484439269,7.67335640138408248134,48.093425605536332057,57.5501730103806252714
85,9,2,first,1,35,1000,13,99,8.33619377162629859868,9.97536332179930873565,63.4833217993079657049,75.966228373702421095
85,9,2,first,1,36,1000,21,162,13.4661591695501812183,16.1140484429065793393,103.881799307958488043,124.308373702422173324
85,9,2,first,1,37,1000,37,274,22.4435986159169758025,26.8567474048443060042,169.288858131487842229,202.576608996539761165
85,9,2,first,1,38,1000,50,366,29.4973010380623144044,35.2974394463667877631,219.306020761245633821,262.428788927335631342
85,9,2,first,1,39,1000,76,522,43.6047058823529241067,52.1788235294117086482,309.080415224913394923,369.855778546712713251
85,9,2,first,1,40,1000,98,670,53.8646366782006325025,64.4561937716262036702,377.052456747404676207,451.193356401384107812
85,9,2,first,1,41,1000,130,872,71.8195155709342145656,85.941591695501756476,486.064221453287018448,581.640415224914136161
85,9,2,first,1,42,1000,158,1012,85.9269204152249699291,102.822975778546833681,559.166228373702438148,669.116678200692831524
85,9,2,first,1,43,1000,212,1318,111.576747404844525136,133.516401384083337689,710.500207612456392781,850.207889273358205173
85,9,2,first,1,44,1000,267,1622,137.867820069204356059,164.977162629758254297,856.704221453287800614,1025.16041522491627802
85,9,2,first,1,45,1000,322,1904,166.723875432525716178,199.507266435986821307,999.060761245674825659,1195.50892733564114678
85,9,2,first,1,46,1000,364,2079,180.831280276816158903,216.388650519031898511,1051.00166089965387073,1257.66311418685245371
85,9,2,first,1,47,1000,424,2334,205.198615916954196337,245.547404844291577319,1145.26477508650691561,1370.46145328719785539
85,9,2,first,1,48,1000,474,2547,229.56595155709223377,274.706159169551256127,1256.200276816611904,1503.21051903114016568
85,9,2,first,1,49,1000,481,2478,237.902145328718404471,284.68152249135061993,1258.12401384083341327,1505.51252595155574454
85,9,2,first,1,50,1000,486,2441,232.130934256054132447,277.775501730104906528,1203.61813148789065053,1440.28899653979306095
85,9,2,first,1,51,1000,488,2359,242.390865051901727156,290.052871972319508131,1207.46560553633457857,1444.8930103806230818
85,9,2,first,1,52,1000,472,2289,241.108373702420777818,288.518200692042682931,1188.22823529412062271,1421.87294117647047642
85,9,2,first,1,53,1000,433,2081,221.229757785466063069,264.730795847751892325,1090.75889273356460762,1305.23792387543312543
85,9,2,first,1,54,1000,374,1803,188.526228373701854935,225.596678200692849714,927.882491349480687859,1110.33467128027950821
85,9,2,first,1,55,1000,329,1605,164.80013840830429217,197.205259515571583506,827.848166089965047831,990.630311418688393132
85,9,2,first,1,56,1000,252,1256,132.096608996540084036,158.071141868512540896,681.002906574394160089,814.910449826991793998
85,9,2,first,1,57,1000,201,1013,112.217993079585014016,134.283737024221750289,573.914878892733668181,686.76539792387734451
85,9,2,first,1,58,1000,142,730,78.2319723183391033672,93.6149480968858824781,406.54975778546707943,486.490795847751371639
85,9,2,first,1,59,1000,117,624,66.0483044982698146441,79.0355709342560430741,355.250103806228310077,425.103944636678363622
85,9,2,first,1,60,1000,90,486,50.0171626297577418541,59.8521799307957635961,270.60567474048434633,323.815640138408241455
85,9,2,first,1,61,1000,63,341,35.2685121107266610352,42.2034602076124372161,194.297439446366752236,232.502698961937625199
85,9,2,first,1,62,1000,45,255,25.0085813148789171123,29.9260899653979421942,144.280276816608960644,172.650519031141811865
85,9,2,first,1,63,1000,24,136,14.1074048442906665457,16.8813840830449883867,83.3619377162629859868,99.7536332179930695929
85,9,2,first,1,64,1000,15,89,8.33619377162629859868,9.97536332179930873565,50.6584083044982662614,60.619515570934254356
85,9,2,first,1,65,1000,8,52,5.12996539792387551415,6.13868512110726616271,33.3447750865051872893,39.9014532871972349426
85,9,2,first,1,66,1000,4,27,2.56498269896193775708,3.06934256055363308135,17.3136332179930789721,20.7180622837370229661
85,9,2,first,1,67,1000,3,17,1.92373702422145331781,2.30200692041522492204,10.9011764705882363558,13.0447058823529413729
85,9,2,first,1,68,1000,1,5,0.641245674740484439269,0.767335640138408270339,3.20622837370242219635,3.83667820069204124067
85,9,2,first,1,69,1000,0,0,0,0,0,0
85,9,2,first,1,70,1000,0,0,0,0,0,0
85,9,2,first,1,71,1000,0,0,0,0,0,0
85,9,2,first,1,72,1000,0,0,0,0,0,0
85,9,2,first,1,73,1000,0,0,0,0,0,0
85,9,2,first,1,74,1000,0,0,0,0,0,0
85,9,2,first,1,75,1000,0,0,0,0,0,0
85,9,2,first,1,76,1000,0,0,0,0,0,0
85,9,2,first,1,77,1000,0,0,0,0,0,0
85,9,2,first,1,78,1000,0,0,0,0,0,0
85,9,2,first,1,79,1000,0,0,0,0,0,0
85,9,2,first,1,80,1000,0,0,0,0,0,0
85,9,2,first,1,81,1000,0,0,0,0,0,0
85,9,2,first,1,82,1000,0,0,0,0,0,0
85,9,2,first,1,83,1000,0,0,0,0,0,0
85,9,2,first,1,84,1000,0,0,0,0,0,0
85,9,2,first,1,85,1000,0,0,0,0,0,0
85,7,6,second,1,0,1000,0,0,0,0,0,0
85,7,6,second,1,1,1000,0,0,0,0,0,0
85,7,6,second,1,2,1000,0,0,0,0,0,0
85,7,6,second,1,3,1000,0,0,0,0,0,0
85,7,6,second,1,4,1000,0,0,0,0,0,0
85,7,6,second,1,5,1000,0,0,0,0,0,0
85,7,6,second,1,6,1000,0,0,0,0,0,0
85,7,6,second,1,7,1000,0,0,0,0,0,0
85,7,6,second,1,8,1000,0,0,0,0,0,0
85,7,6,second,1,9,1000,0,0,0,0,0,0
85,7,6,second,1,10,1000,0,0,0,0,0,0
85,7,6,second,1,11,1000,0,0,0,0,0,0
85,7,6,second,1,12,1000,0,0,0,0,0,0
85,7,6,second,1,13,1000,0,0,0,0,0,0
85,7,6,second,1,14,1000,0,0,0,0,0,0
85,7,6,second,1,15,1000,0,0,0,0,0,0
85,7,6,second,1,16,1000,0,0,0,0,0,0
85,7,6,second,1,17,1000,0,0,0,0,0,0
85,7,6,second,1,18,1000,0,0,0,0,0,0
85,7,6,second,1,19,1000,0,0,0,0,0,0
85,7,6,second,1,20,1000,0,0,0,0,0,0
85,7,6,second,1,21,1000,0,0,0,0,0,0
85,7,6,second,1,22,1000,0,0,0,0,0,0
85,7,6,second,1,23,1000,0,0,0,0,0,0
85,7,6,second,1,24,1000,0,0,0,0,0,0
85,7,6,second,1,25,1000,0,0,0,0,0,0
85,7,6,second,1,26,1000,0,0,0,0,0,0
85,7,6,second,1,27,1000,0,0,0,0,0,0
85,7,6,second,1,28,1000,0,0,0,0,0,0
85,7,6,second,1,29,1000,0,0,0,0,0,0
85,7,6,second,1,30,1000,0,0,0,0,0,0
85,7,6,second,1,31,1000,2,16,-1.90643598615916953776,0.60456747404844290994,-15.2514878892733563021,4.83653979238754327952
85,7,6,second,1,32,1000,7,60,-6.67252595155709471442,2.11598615916955035132,-57.1930795847750843564,18.1370242214532879643
85,7,6,second,1,33,1000,10,82,-9.53217993079585035332,3.02283737024221421663,-78.1638754325259412781,24.787266435986161639
85,7,6,second,1,34,1000,10,85,-9.53217993079585035332,3.02283737024221421663,-81.0235294117646986933,25.6941176470588246161
85,7,6,second,1,35,1000,22,167,-20.9707958477508640271,6.65024221453287012196,-159.187404844290682604,50.4813840830449791497
85,7,6,second,1,36,1000,30,224,-26.6901038062283646468,8.46394463667819962893,-207.801522491349459187,65.897854671280285288
85,7,6,second,1,37,1000,36,253,-30.5029757785466983933,9.67307958477508833539,-225.912664359861565799,71.6412456747405173019
85,7,6,second,1,38,1000,50,357,-43.8480276816608665058,13.905051903114198808,-325.047335640138328472,103.078754325259538405
85,7,6,second,1,39,1000,64,444,-57.1930795847750346184,18.1370242214533092806,-406.070865051902899268,128.772871972318341705
85,7,6,second,1,40,1000,79,547,-65.7720415224912926533,20.8575778546713088701,-471.842906574394248764,149.630449826989689655
85,7,6,second,1,41,1000,104,690,-83.883183391003512952,26.6009688581315302258,-579.556539792387297894,183.7885121107267139
85,7,6,second,1,42,1000,150,968,-114.386159169550410297,36.2740484429065901395,-772.10657439446333683,244.849826989619344886
85,7,6,second,1,43,1000,185,1147,-145.842352941176898184,46.2494117647058047282,-927.481107266435856218,294.122076124567456645
85,7,6,second,1,44,1000,234,1435,-177.298546712803386072,56.224775086505019317,-1123.84401384083025732,356.392525951557161079
85,7,6,second,1,45,1000,306,1802,-226.865882352942094258,71.9435294117645725009,-1403.13688581314841031,444.961660899654248169
85,7,6,second,1,46,1000,357,2008,-264.041384083046125397,83.7325951557093759448,-1548.02602076124549058,490.908788927335876906
85,7,6,second,1,47,1000,400,2214,-297.404013840831794369,94.3125259515572764712,-1721.51169550172926392,545.924429065744448053
85,7,6,second,1,48,1000,441,2368,-328.860207612458282256,104.287889273356725539,-1830.17854671280338152,580.384775086505555919
85,7,6,second,1,49,1000,483,2513,-355.550311418686817433,112.75183391003504596,-1890.23128027681514141,599.428650519031634758
85,7,6,second,1,50,1000,496,2497,-381.287197231835762068,120.913494809689140652,-1956.95653979238568354,620.588512110727720028
85,7,6,second,1,51,1000,486,2387,-381.287197231835762068,120.913494809689140652,-1901.66989619377181953,603.056055363322457197
85,7,6,second,1,52,1000,464,2222,-366.035709342562313395,116.076955017301528983,-1776.7983391003460838,563.456885813149483511
85,7,6,second,1,53,1000,425,2048,-344.111695501731730928,109.124429065744337208,-1670.03792387543307996,529.601107266436656573
85,7,6,second,1,54,1000,392,1877,-333.626297577856234966,105.799307958477854186,-1598.54657439446555145,506.929826989619527922
85,7,6,second,1,55,1000,334,1604,-280.246089965399164612,88.8714186851212133433,-1363.10173010380617598,432.265743944636994911
85,7,6,second,1,56,1000,270,1312,-230.678754325260456426,73.1526643598614754183,-1134.3294117647060375,359.717647058823501993
85,7,6,second,1,57,1000,218,1053,-190.64359861591765366,60.4567474048440800516,-937.013287197231875325,297.144913494809543408
85,7,6,second,1,58,1000,165,805,-143.005990311419083127,44.3428318339099760692,-717.819731487889498567,225.620196539792289059
85,7,6,second,1,59,1000,126,634,-111.549796539792609451,34.3674685121107614805,-570.070942560553362455,178.766217301038039977
85,7,6,second,1,60,1000,94,491,-83.883183391003512952,26.6009688581315302258,-441.339930795847351419,139.957370242214466316
85,7,6,second,1,61,1000,71,374,-65.7720415224912926533,20.8575778546713088701,-346.971349480968626722,110.031280276816602282
85,7,6,second,1,62,1000,48,258,-45.754463667820033379,14.5096193771626431612,-245.930242214532853495,77.9892041522491439309
85,7,6,second,1,63,1000,33,179,-31.4561937716262818299,9.97536332179931051201,-170.626020761245683843,54.1087889273356381636
85,7,6,second,1,64,1000,23,121,-21.9240138408304474638,6.95252595155709141039,-115.339377162629759255,36.576332179930801658
85,7,6,second,1,65,1000,11,61,-10.4853979238754355663,3.32512110726643550507,-58.146297577854667793,18.4393079584775065882
