n,a,b,orientation,batch,k,samples,sum_rank1,sum_rank1_s,sum_line4_re,sum_line4_im,sum_line4_s_re,sum_line4_s_im
65,8,1,first,0,59,1000,0,0,0,0,0,0
65,8,1,first,0,60,1000,0,0,0,0,0,0
65,8,1,first,0,61,1000,0,0,0,0,0,0
65,8,1,first,0,62,1000,0,0,0,0,0,0
65,8,1,first,0,63,1000,0,0,0,0,0,0
65,8,1,first,0,64,1000,0,0,0,0,0,0
65,8,1,first,0,65,1000,0,0,0,0,0,0
65,7,4,second,0,0,1000,0,0,0,0,0,0
65,7,4,second,0,1,1000,0,0,0,0,0,0
65,7,4,second,0,2,1000,0,0,0,0,0,0
65,7,4,second,0,3,1000,0,0,0,0,0,0
65,7,4,second,0,4,1000,0,0,0,0,0,0
65,7,4,second,0,5,1000,0,0,0,0,0,0
65,7,4,second,0,6,1000,0,0,0,0,0,0
65,7,4,second,0,7,1000,0,0,0,0,0,0
65,7,4,second,0,8,1000,0,0,0,0,0,0
65,7,4,second,0,9,1000,0,0,0,0,0,0
65,7,4,second,0,10,1000,0,0,0,0,0,0
65,7,4,second,0,11,1000,0,0,0,0,0,0
65,7,4,second,0,12,1000,0,0,0,0,0,0
65,7,4,second,0,13,1000,0,0,0,0,0,0
65,7,4,second,0,14,1000,0,0,0,0,0,0
65,7,4,second,0,15,1000,0,0,0,0,0,0
65,7,4,second,0,16,1000,0,0,0,0,0,0
65,7,4,second,0,17,1000,0,0,0,0,0,0
65,7,4,second,0,18,1000,0,0,0,0,0,0
65,7,4,second,0,19,1000,0,0,0,0,0,0
65,7,4,second,0,20,1000,1,6,-0.484497041420118346178,0.874792899408283974871,-2.90698224852070996604,5.24875739644970362718
65,7,4,second,0,21,1000,2,12,-0.968994082840236692356,1.74958579881656794974,-5.81396449704141993209,10.4975147928994072544
65,7,4,second,0,22,1000,2,13,-0.968994082840236692356,1.74958579881656794974,-6.29846153846153811173,11.3723076923076913403
65,7,4,second,0,23,1000,4,29,-0.968994082840236692356,1.74958579881656794974,-8.23644970414201260667,14.8714792899408276838
65,7,4,second,0,24,1000,6,42,-1.93798816568047338471,3.49917159763313589949,-14.5349112426035507184,26.2437869822485190241
65,7,4,second,0,25,1000,12,78,-4.84497041420118268462,8.74792899408283908258,-32.9457988165680433212,59.4859171597633107353
65,7,4,second,0,26,1000,17,114,-6.29846153846153722355,11.3723076923076913403,-45.5427218934911195447,82.2305325443786898632
65,7,4,second,0,27,1000,24,156,-9.68994082840236536924,17.4958579881656781652,-63.9536094674556210293,115.472662721893470916
65,7,4,second,0,28,1000,43,267,-18.8953846153846214406,34.1169230769230722444,-117.732781065088730088,212.574674556212926291
65,7,4,second,0,29,1000,57,343,-25.6783431952663008246,46.3640236686390494469,-154.554556213017718846,279.058934911242488397
65,7,4,second,0,30,1000,90,522,-38.7597633136095396367,69.9834319526626700281,-227.713609467455626145,411.152662721893250364
65,7,4,second,0,31,1000,125,692,-52.8101775147930183607,95.3524260355027024616,-294.574201183431739537,531.874082840236269476
65,7,4,second,0,32,1000,174,940,-73.6435502958580343602,132.968520710058612622,-399.225562130177195286,720.829349112425120438
65,7,4,second,0,33,1000,238,1213,-94.9614201183429997855,171.459408284022799762,-494.671479289940407398,893.163550295858158279
65,7,4,second,0,34,1000,307,1488,-118.701775147928529464,214.324260355028371805,-589.148402366863933821,1063.74816568047458532
65,7,4,second,0,35,1000,382,1782,-148.256094674556010204,267.686627218933665517,-719.962603550297671973,1299.94224852071261012
65,7,4,second,0,36,1000,427,1883,-167.1514792899409656,301.803550295857576202,-763.082840236689207813,1377.79881656804923296
65,7,4,second,0,37,1000,474,2043,-182.170887573964904504,328.92213017751504367,-819.284497041424060626,1479.27479289941038587
65,7,4,second,0,38,1000,514,2151,-189.922840236686937487,342.918816568047930105,-817.346508875743779754,1475.77562130177625477
65,7,4,second,0,39,1000,525,2110,-198.159289940829097532,357.790295857989121942,-804.265088757400576469,1452.15621301775172469
65,7,4,second,0,40,1000,497,1958,-187.50035502958630218,338.544852071006403094,-746.125443786985442784,1347.18106508875644067
65,7,4,second,0,41,1000,463,1788,-180.71739644970452332,326.297751479290127463,-708.33467455621598674,1278.94721893491168885
65,7,4,second,0,42,1000,383,1486,-148.740591715976137266,268.56142011834197092,-580.427455621303352018,1048.00189349112474702
65,7,4,second,0,43,1000,302,1165,-122.093254437869319418,220.447810650886310668,-478.19857988165676943,863.420591715976115665
65,7,4,second,0,44,1000,231,903,-92.5389349112424355326,167.08544378698141486,-370.640236686390551313,669.21656804733709123
65,7,4,second,0,45,1000,163,660,-69.283076923077018705,125.095384615384119797,-285.853254437869793492,516.127810650886544863
65,7,4,second,0,46,1000,111,442,-47.9652071005918188007,86.6044970414199326569,-193.798816568047442388,349.91715976331335014
65,7,4,second,0,47,1000,71,292,-31.4923076923077402967,56.8615384615384584777,-130.814201183432004427,236.194082840236546872
65,7,4,second,0,48,1000,48,206,-22.2868639053254611326,40.2404733727810608457,-96.8994082840237069831,174.95857988165667507
65,7,4,second,0,49,1000,30,130,-13.5659171597633108064,24.4942011834319508523,-60.0776331360946826976,108.474319526627184018
65,7,4,second,0,50,1000,16,66,-7.75195266272189176249,13.9966863905325435979,-31.976804733727806962,57.7363313609467425636
65,7,4,second,0,51,1000,7,27,-3.39147928994082814569,6.12355029585798771308,-13.0814201183431944031,23.6194082840236667664
65,7,4,second,0,52,1000,5,16,-2.4224852071005917864,4.37396449704141954129,-7.75195266272189442702,13.9966863905325435979
65,7,4,second,0,53,1000,2,7,-0.968994082840236692356,1.74958579881656794974,-3.39147928994082814569,6.12355029585798771308
65,7,4,second,0,54,1000,2,7,-0.968994082840236692356,1.74958579881656794974,-3.39147928994082814569,6.12355029585798771308
65,7,4,second,0,55,1000,2,6,-0.968994082840236692356,1.74958579881656794974,-2.90698224852070996604,5.24875739644970362718
65,7,4,second,0,56,1000,0,0,0,0,0,0
65,7,4,second,0,57,1000,0,0,0,0,0,0
65,7,4,second,0,58,1000,0,0,0,0,0,0
65,7,4,second,0,59,1000,0,0,0,0,0,0
65,7,4,second,0,60,1000,0,0,0,0,0,0
65,7,4,second,0,61,1000,0,0,0,0,0,0
65,7,4,second,0,62,1000,0,0,0,0,0,0
65,7,4,second,0,63,1000,0,0,0,0,0,0
65,7,4,second,0,64,1000,0,0,0,0,0,0
65,7,4,second,0,65,1000,0,0,0,0,0,0
65,8,1,first,1,0,1000,0,0,0,0,0,0
65,8,1,first,1,1,1000,0,0,0,0,0,0
65,8,1,first,1,2,1000,0,0,0,0,0,0
65,8,1,first,1,3,1000,0,0,0,0,0,0
65,8,1,first,1,4,1000,0,0,0,0,0,0
65,8,1,first,1,5,1000,0,0,0,0,0,0
65,8,1,first,1,6,1000,0,0,0,0,0,0
65,8,1,first,1,7,1000,0,0,0,0,0,0
65,8,1,first,1,8,1000,0,0,0,0,0,0
65,8,1,first,1,9,1000,0,0,0,0,0,0
65,8,1,first,1,10,1000,0,0,0,0,0,0
65,8,1,first,1,11,1000,0,0,0,0,0,0
65,8,1,first,1,12,1000,0,0,0,0,0,0
65,8,1,first,1,13,1000,0,0,0,0,0,0
65,8,1,first,1,14,1000,0,0,0,0,0,0
65,8,1,first,1,15,1000,0,0,0,0,0,0
65,8,1,first,1,16,1000,0,0,0,0,0,0
65,8,1,first,1,17,1000,0,0,0,0,0,0
65,8,1,first,1,18,1000,0,0,0,0,0,0
65,8,1,first,1,19,1000,0,0,0,0,0,0
65,8,1,first,1,20,1000,1,8,0.878816568047337320913,0.477159763313609486257,7.0305325443786985673,3.81727810650887589006
65,8,1,first,1,21,1000,1,8,0.878816568047337320913,0.477159763313609486257,7.0305325443786985673,3.81727810650887589006
65,8,1,first,1,22,1000,2,13,1.75763313609467464183,0.954319526627218972514,11.424615384615385949,6.20307692307692271072
65,8,1,first,1,23,1000,5,36,4.39408284023668649354,2.38579881656804726475,31.6373964497041413324,17.1777514792899417273
65,8,1,first,1,24,1000,7,50,6.1517159763313618015,3.34011834319526634829,43.9408284023668684881,23.8579881656804744239
65,8,1,first,1,25,1000,13,86,9.66698224852071241742,5.24875739644970362718,66.7900591715976474916,36.264142011834323398
65,8,1,first,1,26,1000,21,131,16.6975147928994118729,9.06603550295857907315,106.336804733727817052,57.7363313609467425636
65,8,1,first,1,27,1000,31,186,25.4856804733727884127,13.8376331360946789317,156.42934911242605267,84.9344378698224744539
65,8,1,first,1,28,1000,46,281,38.6679289940828283534,20.995029585798810956,239.916923076923069402,130.264615384615410676
65,8,1,first,1,29,1000,73,425,57.12307692307684448,31.0153846153845833555,338.344378698225114022,183.70650887573953014
65,8,1,first,1,30,1000,97,562,79.972307692307666116,43.4215384615383968026,469.288047337278783289,254.803313609467096512
65,8,1,first,1,31,1000,141,807,111.609704142011949557,60.5992899408282923446,637.142011834320896924,345.940828402366889804
65,8,1,first,1,32,1000,194,1047,144.125917159763559994,78.2542011834318032015,765.449230769232599414,415.606153846154086295
65,8,1,first,1,33,1000,239,1235,178.399763313609867055,96.8634319526625233721,913.090414201186035825,495.768994082840833926
65,8,1,first,1,34,1000,308,1488,228.492307692308315836,124.061538461538191314,1109.0665088757432386,602.175621301776004657
65,8,1,first,1,35,1000,370,1704,260.129704142012599277,141.239289940828086856,1214.52449704142395603,659.434792899408989797
65,8,1,first,1,36,1000,435,1925,304.949349112427000819,165.57443786982210554,1357.77159763314057273,737.211834319528634296
65,8,1,first,1,37,1000,482,2046,328.677396449705213399,178.457751479289527197,1425.44047337278607301,773.953136094676438006
65,8,1,first,1,38,1000,490,2045,337.465562130178625466,183.229349112425609292,1429.83455621302277905,776.338934911244905379
65,8,1,first,1,39,1000,518,2107,353.284260355030767187,191.818224852070557063,1447.41088757396960318,785.882130177517069569
65,8,1,first,1,40,1000,491,1951,333.071479289941919433,180.843550295857568244,1356.01396449704611769,736.25751479290113366
65,8,1,first,1,41,1000,451,1807,320.768047337279142539,174.163313609467053311,1317.34603550296310459,715.262485207101917695
65,8,1,first,1,42,1000,367,1499,262.766153846154622897,142.670769230768911484,1097.64189349112780292,595.972544378699467416
65,8,1,first,1,43,1000,285,1199,213.552426035503515322,115.949822485206851752,914.848047337280945612,496.723313609468334562
65,8,1,first,1,44,1000,220,929,170.490414201183796195,92.5689940828400494865,728.538934911244609793,395.565443786982484653
65,8,1,first,1,45,1000,166,711,124.791952662722067657,67.7566863905324225925,547.502721893492321215,297.270532544378511375
65,8,1,first,1,46,1000,116,518,96.6698224852071490432,52.4875739644969527831,430.620118343195827038,233.808284023668278451
65,8,1,first,1,47,1000,77,350,67.6688757396448892223,36.7413017751478818695,307.585798816568058101,167.005917159763157542
65,8,1,first,1,48,1000,42,193,36.9102958579881601509,20.040710059171594537,169.611597633136028662,92.0918343195265975965
65,8,1,first,1,49,1000,24,121,21.0915976331361001428,11.4518343195266290024,106.336804733727831263,57.736331360946749669
65,8,1,first,1,50,1000,13,64,11.4246153846153877254,6.20307692307692182254,56.2442603550295885384,30.5382248520710071205
65,8,1,first,1,51,1000,6,28,5.27289940828402414752,2.86295857988165680652,24.606863905325447206,13.3604733727810653932
65,8,1,first,1,52,1000,2,9,1.75763313609467464183,0.954319526627218972514,7.90934911242603622128,4.29443786982248543183
65,8,1,first,1,53,1000,2,9,1.75763313609467464183,0.954319526627218972514,7.90934911242603622128,4.29443786982248543183
65,8,1,first,1,54,1000,0,0,0,0,0,0
65,8,1,first,1,55,1000,0,0,0,0,0,0
65,8,1,first,1,56,1000,0,0,0,0,0,0
65,8,1,first,1,57,1000,0,0,0,0,0,0
65,8,1,first,1,58,1000,0,0,0,0,0,0
65,8,1,first,1,59,1000,0,0,0,0,0,0
65,8,1,first,1,60,1000,0,0,0,0,0,0
65,8,1,first,1,61,1000,0,0,0,0,0,0
65,8,1,first,1,62,1000,0,0,0,0,0,0
65,8,1,first,1,63,1000,0,0,0,0,0,0
65,8,1,first,1,64,1000,0,0,0,0,0,0
65,8,1,first,1,65,1000,0,0,0,0,0,0
65,7,4,second,1,0,1000,0,0,0,0,0,0
65,7,4,second,1,1,1000,0,0,0,0,0,0
65,7,4,second,1,2,1000,0,0,0,0,0,0
65,7,4,second,1,3,1000,0,0,0,0,0,0
65,7,4,second,1,4,1000,0,0,0,0,0,0
65,7,4,second,1,5,1000,0,0,0,0,0,0
65,7,4,second,1,6,1000,0,0,0,0,0,0
65,7,4,second,1,7,1000,0,0,0,0,0,0
65,7,4,second,1,8,1000,0,0,0,0,0,0
65,7,4,second,1,9,1000,0,0,0,0,0,0
65,7,4,second,1,10,1000,0,0,0,0,0,0
65,7,4,second,1,11,1000,0,0,0,0,0,0
65,7,4,second,1,12,1000,0,0,0,0,0,0
65,7,4,second,1,13,1000,0,0,0,0,0,0
65,7,4,second,1,14,1000,0,0,0,0,0,0
65,7,4,second,1,15,1000,0,0,0,0,0,0
65,7,4,second,1,16,1000,0,0,0,0,0,0
65,7,4,second,1,17,1000,0,0,0,0,0,0
65,7,4,second,1,18,1000,0,0,0,0,0,0
65,7,4,second,1,19,1000,0,0,0,0,0,0
65,7,4,second,1,20,1000,0,0,0,0,0,0
65,7,4,second,1,21,1000,1,7,-0.484497041420118346178,0.874792899408283974871,-3.39147928994082858978,6.12355029585798771308
65,7,4,second,1,22,1000,2,12,-0.968994082840236692356,1.74958579881656794974,-5.81396449704141993209,10.4975147928994072544
65,7,4,second,1,23,1000,3,19,-1.45349112426035498302,2.62437869822485181359,-9.20544378698224896596,16.6210650887573940793
65,7,4,second,1,24,1000,7,42,-3.39147928994082814569,6.12355029585798771308,-20.3488757396449706505,36.7413017751479245021
65,7,4,second,1,25,1000,12,74,-5.81396449704141904391,10.4975147928994072544,-35.8527810650887559518,64.7346745562130081453
65,7,4,second,1,26,1000,20,121,-9.68994082840236536924,17.4958579881656781652,-58.6241420118343157242,105.849940828402324655
65,7,4,second,1,27,1000,27,160,-12.1124260355029562675,21.8698224852070985946,-75.5815384615384431299,136.467692307692232134
65,7,4,second,1,28,1000,45,267,-20.8333727810651012646,37.616094674556208588,-126.453727810650903507,228.320946745561997204
65,7,4,second,1,29,1000,62,375,-29.0698224852071405166,52.4875739644970380482,-178.779408284023674014,322.798579881656564794
65,7,4,second,1,30,1000,93,562,-40.2132544378698995047,72.6078106508875009695,-245.155502958579802453,442.645207100591562721
65,7,4,second,1,31,1000,113,662,-48.9342011834320587127,88.3540828402364866179,-290.698224852070723045,524.875739644969939945
65,7,4,second,1,32,1000,162,875,-68.7985798816569058545,124.220591715975842817,-379.361183431952213141,684.962840236686133721
65,7,4,second,1,33,1000,214,1076,-88.1784615384614198774,159.212307692306922036,-453.489230769230346141,818.806153846153392806
65,7,4,second,1,34,1000,284,1357,-116.279289940827965211,209.950295857986986903,-569.284023668639406424,1027.88165680473366592
65,7,4,second,1,35,1000,345,1564,-138.081656804733341914,249.315976331359451024,-643.412071005918164701,1161.7249704142018345
65,7,4,second,1,36,1000,409,1799,-162.306508875739694986,293.05562130177452218,-743.702958579883670609,1342.80710059171656212
65,7,4,second,1,37,1000,466,1972,-177.32591715976363389,320.174201183431989648,-762.598343195269080752,1376.92402366863871066
65,7,4,second,1,38,1000,507,2099,-192.345325443787572794,347.292781065089457115,-812.501538461541940706,1467.02769230769240494
65,7,4,second,1,39,1000,502,2075,-191.860828402367445733,346.417988165681151713,-798.935621301778724046,1442.5334911242596263
65,7,4,second,1,40,1000,459,1832,-169.089467455621473846,305.302721893490797811,-690.892781065090844095,1247.454674556212467
65,7,4,second,1,41,1000,416,1649,-151.163076923076772573,272.93538461538349793,-626.454674556214285985,1131.10721893491199808
65,7,4,second,1,42,1000,358,1431,-135.659171597632706607,244.942011834318066121,-565.408047337278958366,1020.88331360946733639
65,7,4,second,1,43,1000,293,1177,-116.763786982248078061,210.825088757395263883,-484.01254437869766889,873.918106508875439431
65,7,4,second,1,44,1000,214,863,-86.2404733727809684751,155.713136094673814114,-354.167337278106288068,639.473609467455048616
65,7,4,second,1,45,1000,153,631,-62.5001183431954174807,112.848284023668242071,-264.050887573964359945,476.762130177513938634
65,7,4,second,1,46,1000,103,420,-43.1202366863906192407,77.8565680473371628523,-183.139881656804618615,330.67171597633108604
65,7,4,second,1,47,1000,66,278,-28.1008284023669006046,50.7379881656804698764,-124.031242603550310832,223.94698224852058388
65,7,4,second,1,48,1000,33,137,-13.0814201183431926268,23.6194082840236667664,-57.6551479289940829176,104.100355029585770694
65,7,4,second,1,49,1000,19,79,-9.2054437869822471896,16.6210650887573940793,-38.2752662721893486264,69.1086390532544214693
65,7,4,second,1,50,1000,7,28,-3.39147928994082814569,6.12355029585798771308,-13.5659171597633143591,24.4942011834319508523
65,7,4,second,1,51,1000,4,18,-1.93798816568047338471,3.49917159763313589949,-8.72094674556213078631,15.7462721893491117697
65,7,4,second,1,52,1000,1,4,-0.484497041420118346178,0.874792899408283974871,-1.93798816568047338471,3.49917159763313589949
65,7,4,second,1,53,1000,1,4,-0.484497041420118346178,0.874792899408283974871,-1.93798816568047338471,3.49917159763313589949
65,7,4,second,1,54,1000,0,0,0,0,0,0
65,7,4,second,1,55,1000,0,0,0,0,0,0
65,7,4,second,1,56,1000,0,0,0,0,0,0
65,7,4,second,1,57,1000,0,0,0,0,0,0
65,7,4,second,1,58,1000,0,0,0,0,0,0
65,7,4,second,1,59,1000,0,0,0,0,0,0
65,7,4,second,1,60,1000,0,0,0,0,0,0
65,7,4,second,1,61,1000,0,0,0,0,0,0
65,7,4,second,1,62,1000,0,0,0,0,0,0
65,7,4,second,1,63,1000,0,0,0,0,0,0
65,7,4,second,1,64,1000,0,0,0,0,0,0
65,7,4,second,1,65,1000,0,0,0,0,0,0
65,8,1,first,2,0,1000,0,0,0,0,0,0
65,8,1,first,2,1,1000,0,0,0,0,0,0
65,8,1,first,2,2,1000,0,0,0,0,0,0
65,8,1,first,2,3,1000,0,0,0,0,0,0
65,8,1,first,2,4,1000,0,0,0,0,0,0
65,8,1,first,2,5,1000,0,0,0,0,0,0
65,8,1,first,2,6,1000,0,0,0,0,0,0
65,8,1,first,2,7,1000,0,0,0,0,0,0
65,8,1,first,2,8,1000,0,0,0,0,0,0
65,8,1,first,2,9,1000,0,0,0,0,0,0
65,8,1,first,2,10,1000,0,0,0,0,0,0
65,8,1,first,2,11,1000,0,0,0,0,0,0
65,8,1,first,2,12,1000,0,0,0,0,0,0
65,8,1,first,2,13,1000,0,0,0,0,0,0
65,8,1,first,2,14,1000,0,0,0,0,0,0
65,8,1,first,2,15,1000,0,0,0,0,0,0
65,8,1,first,2,16,1000,0,0,0,0,0,0
65,8,1,first,2,17,1000,0,0,0,0,0,0
65,8,1,first,2,18,1000,0,0,0,0,0,0
65,8,1,first,2,19,1000,0,0,0,0,0,0
65,8,1,first,2,20,1000,0,0,0,0,0,0
65,8,1,first,2,21,1000,3,22,2.63644970414201207376,1.43147928994082840326,19.3339644970414212821,10.4975147928994090307
65,8,1,first,2,22,1000,5,36,4.39408284023668649354,2.38579881656804726475,31.6373964497041413324,17.1777514792899417273
65,8,1,first,2,23,1000,6,41,5.27289940828402414752,2.86295857988165680652,36.0314792899408260496,19.5635502958579898802
65,8,1,first,2,24,1000,8,51,7.03053254437869945548,3.81727810650887589006,44.8196449704142025894,24.3351479289940826334
65,8,1,first,2,25,1000,10,66,8.78816568047337476344,4.7715976331360945295,58.0018934911242638464,31.4925443786982235395
65,8,1,first,2,26,1000,20,132,17.5763313609467495269,9.54319526627218905901,116.003786982248570325,62.9850887573964470789
65,8,1,first,2,27,1000,31,197,27.2433136094674637206,14.7919526627218989034,173.126863905325421911,94.0004733727810588562
65,8,1,first,2,28,1000,43,252,37.7891124260354942521,20.5178698224852027465,221.461775147928932483,120.244260355029624066
65,8,1,first,2,29,1000,60,341,50.9713609467455057711,27.675266272189325889,290.88828402366868886,157.93988165680474367
65,8,1,first,2,30,1000,84,487,70.3053254437869128424,38.172781065088706498,417.43786982248559525,226.650887573964240573
65,8,1,first,2,31,1000,120,641,93.1545562130177842164,50.5789349112425199451,514.107692307693127987,279.138461538461285727
65,8,1,first,2,32,1000,168,859,126.549585798816750071,68.7110059171596390115,659.991242603551881984,358.346982248520703251
65,8,1,first,2,33,1000,216,1052,161.702248520710384128,87.7973964497039673915,796.207810650889769022,432.30674556213074311
65,8,1,first,2,34,1000,272,1262,195.097278106509349982,105.929467455621079353,922.757396449706902786,501.017751479290495809
65,8,1,first,2,35,1000,342,1532,246.06863905325513997,133.604733727810355504,1126.64284023668983536,611.718816568048168847
65,8,1,first,2,36,1000,411,1775,280.342485207101447031,152.213964497041075674,1257.58650887574367516,682.815621301776559449
65,8,1,first,2,37,1000,449,1885,306.706982248521683232,166.528757396449321959,1322.61893491124715183,718.125443786983851169
65,8,1,first,2,38,1000,493,2000,333.071479289941919433,180.843550295857568244,1383.25727810651369509,751.049467455623130263
65,8,1,first,2,39,1000,527,2095,348.890177514794061153,189.432426035502516015,1428.07692307692809663,775.384615384617291056
65,8,1,first,2,40,1000,520,2025,337.465562130178625466,183.229349112425609292,1359.52923076923548251,738.166153846155793872
65,8,1,first,2,41,1000,455,1777,317.252781065089777712,172.254674556212620473,1252.3136094674598553,679.952662721895080722
65,8,1,first,2,42,1000,401,1575,276.827218934912082204,150.305325443786642836,1109.94532544379057981,602.652781065089811818
65,8,1,first,2,43,1000,312,1256,219.704142011834903769,119.289940828402109219,908.696331360949443479,493.38319526627299183
65,8,1,first,2,44,1000,227,940,159.065798816568360508,86.365917159763142763,678.446390532546274699,368.36733727810678829
65,8,1,first,2,45,1000,160,677,108.973254437869925937,59.1678106508874677161,475.439763313610512796,258.143431952662297135
65,8,1,first,2,46,1000,118,501,80.8511242603550073227,43.8986982248520050121,355.920710059171938155,193.249704142011637487
65,8,1,first,2,47,1000,75,325,50.0925443786981716698,27.1981065088757176795,222.34059171597610316,120.721420118343104377
65,8,1,first,2,48,1000,50,212,33.3950295857988237458,18.132071005917161699,147.641183431952697447,80.1628402366863781481
65,8,1,first,2,49,1000,27,116,20.2127810650887624888,10.9746745562130190166,89.6392899408284193896,48.6702958579881723722
65,8,1,first,2,50,1000,15,65,9.66698224852071241742,5.24875739644970362718,43.0620118343195343869,23.3808284023668626617
65,8,1,first,2,51,1000,5,19,4.39408284023668649354,2.38579881656804726475,16.6975147928994083202,9.06603550295858084951
65,8,1,first,2,52,1000,4,16,3.51526627218934928365,1.90863905325443794503,14.0610650887573971346,7.63455621301775178011
