n,a,b,orientation,batch,samples,kind,k,count
680,26,2,first,0,1000000,minus,259,1
680,26,2,first,0,1000000,minus,264,1
680,26,2,first,0,1000000,minus,268,2
680,26,2,first,0,1000000,minus,269,1
680,26,2,first,0,1000000,minus,270,2
680,26,2,first,0,1000000,minus,271,3
680,26,2,first,0,1000000,minus,274,1
680,26,2,first,0,1000000,minus,275,1
680,26,2,first,0,1000000,minus,276,4
680,26,2,first,0,1000000,minus,277,4
680,26,2,first,0,1000000,minus,278,3
680,26,2,first,0,1000000,minus,279,2
680,26,2,first,0,1000000,minus,280,2
680,26,2,first,0,1000000,minus,281,4
680,26,2,first,0,1000000,minus,282,3
680,26,2,first,0,1000000,minus,283,6
680,26,2,first,0,1000000,minus,284,2
680,26,2,first,0,1000000,minus,285,6
680,26,2,first,0,1000000,minus,286,5
680,26,2,first,0,1000000,minus,287,3
680,26,2,first,0,1000000,minus,288,8
680,26,2,first,0,1000000,minus,289,4
680,26,2,first,0,1000000,minus,290,12
680,26,2,first,0,1000000,minus,291,10
680,26,2,first,0,1000000,minus,292,14
680,26,2,first,0,1000000,minus,293,20
680,26,2,first,0,1000000,minus,294,21
680,26,2,first,0,1000000,minus,295,27
680,26,2,first,0,1000000,minus,296,21
680,26,2,first,0,1000000,minus,297,27
680,26,2,first,0,1000000,minus,298,21
680,26,2,first,0,1000000,minus,299,24
680,26,2,first,0,1000000,minus,300,46
680,26,2,first,0,1000000,minus,301,37
680,26,2,first,0,1000000,minus,302,34
680,26,2,first,0,1000000,minus,303,44
680,26,2,first,0,1000000,minus,304,47
680,26,2,first,0,1000000,plus,304,1
680,26,2,first,0,1000000,minus,305,62
680,26,2,first,0,1000000,minus,306,54
680,26,2,first,0,1000000,minus,307,55
680,26,2,first,0,1000000,minus,308,67
680,26,2,first,0,1000000,minus,309,78
680,26,2,first,0,1000000,minus,310,76
680,26,2,first,0,1000000,minus,311,84
680,26,2,first,0,1000000,plus,311,1
680,26,2,first,0,1000000,minus,312,92
680,26,2,first,0,1000000,minus,313,123
680,26,2,first,0,1000000,minus,314,129
680,26,2,first,0,1000000,minus,315,115
680,26,2,first,0,1000000,plus,315,1
680,26,2,first,0,1000000,minus,316,149
680,26,2,first,0,1000000,minus,317,167
680,26,2,first,0,1000000,plus,317,2
680,26,2,first,0,1000000,minus,318,171
680,26,2,first,0,1000000,minus,319,204
680,26,2,first,0,1000000,minus,320,221
680,26,2,first,0,1000000,plus,320,1
680,26,2,first,0,1000000,minus,321,258
680,26,2,first,0,1000000,minus,322,257
680,26,2,first,0,1000000,minus,323,323
680,26,2,first,0,1000000,plus,323,1
680,26,2,first,0,1000000,minus,324,347
680,26,2,first,0,1000000,minus,325,384
680,26,2,first,0,1000000,plus,325,2
680,26,2,first,0,1000000,minus,326,381
680,26,2,first,0,1000000,minus,327,434
680,26,2,first,0,1000000,minus,328,466
680,26,2,first,0,1000000,plus,328,3
680,26,2,first,0,1000000,minus,329,505
680,26,2,first,0,1000000,plus,329,6
680,26,2,first,0,1000000,minus,330,536
680,26,2,first,0,1000000,plus,330,3
680,26,2,first,0,1000000,minus,331,600
680,26,2,first,0,1000000,plus,331,4
680,26,2,first,0,1000000,minus,332,694
680,26,2,first,0,1000000,plus,332,9
680,26,2,first,0,1000000,minus,333,740
680,26,2,first,0,1000000,plus,333,5
