n,a,b,orientation,batch,samples,kind,k,count
520,22,6,first,0,1000000,minus,180,1
520,22,6,first,0,1000000,minus,193,2
520,22,6,first,0,1000000,minus,194,1
520,22,6,first,0,1000000,minus,196,1
520,22,6,first,0,1000000,minus,199,1
520,22,6,first,0,1000000,minus,200,1
520,22,6,first,0,1000000,minus,201,1
520,22,6,first,0,1000000,minus,202,4
520,22,6,first,0,1000000,minus,203,5
520,22,6,first,0,1000000,minus,204,3
520,22,6,first,0,1000000,minus,205,5
520,22,6,first,0,1000000,minus,206,1
520,22,6,first,0,1000000,minus,207,5
520,22,6,first,0,1000000,minus,208,6
520,22,6,first,0,1000000,minus,209,2
520,22,6,first,0,1000000,minus,210,6
520,22,6,first,0,1000000,minus,211,9
520,22,6,first,0,1000000,minus,212,11
520,22,6,first,0,1000000,minus,213,14
520,22,6,first,0,1000000,minus,214,12
520,22,6,first,0,1000000,minus,215,18
520,22,6,first,0,1000000,minus,216,17
520,22,6,first,0,1000000,minus,217,21
520,22,6,first,0,1000000,minus,218,23
520,22,6,first,0,1000000,minus,219,25
520,22,6,first,0,1000000,minus,220,24
520,22,6,first,0,1000000,minus,221,26
520,22,6,first,0,1000000,minus,222,35
520,22,6,first,0,1000000,minus,223,43
520,22,6,first,0,1000000,minus,224,43
520,22,6,first,0,1000000,minus,225,53
520,22,6,first,0,1000000,minus,226,64
520,22,6,first,0,1000000,minus,227,96
520,22,6,first,0,1000000,minus,228,80
520,22,6,first,0,1000000,minus,229,93
520,22,6,first,0,1000000,plus,229,1
520,22,6,first,0,1000000,minus,230,89
520,22,6,first,0,1000000,minus,231,105
520,22,6,first,0,1000000,minus,232,122
520,22,6,first,0,1000000,plus,232,1
520,22,6,first,0,1000000,minus,233,117
520,22,6,first,0,1000000,minus,234,151
520,22,6,first,0,1000000,minus,235,158
520,22,6,first,0,1000000,minus,236,187
520,22,6,first,0,1000000,minus,237,201
520,22,6,first,0,1000000,minus,238,251
520,22,6,first,0,1000000,minus,239,281
520,22,6,first,0,1000000,plus,239,1
520,22,6,first,0,1000000,minus,240,305
520,22,6,first,0,1000000,minus,241,364
520,22,6,first,0,1000000,plus,241,1
520,22,6,first,0,1000000,minus,242,373
520,22,6,first,0,1000000,minus,243,464
520,22,6,first,0,1000000,plus,243,1
520,22,6,first,0,1000000,minus,244,541
520,22,6,first,0,1000000,minus,245,509
520,22,6,first,0,1000000,plus,245,2
520,22,6,first,0,1000000,minus,246,573
520,22,6,first,0,1000000,plus,246,4
520,22,6,first,0,1000000,minus,247,636
520,22,6,first,0,1000000,plus,247,5
520,22,6,first,0,1000000,minus,248,722
520,22,6,first,0,1000000,plus,248,3
520,22,6,first,0,1000000,minus,249,835
520,22,6,first,0,1000000,plus,249,7
520,22,6,first,0,1000000,minus,250,937
520,22,6,first,0,1000000,plus,250,8
520,22,6,first,0,1000000,minus,251,1043
520,22,6,first,0,1000000,plus,251,18
520,22,6,first,0,1000000,minus,252,1113
520,22,6,first,0,1000000,plus,252,13
520,22,6,first,0,1000000,minus,253,1282
520,22,6,first,0,1000000,plus,253,16
