n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
85,28,50000,0.59274605000000002,either,9,2,7,6,34427,34360,34480,34360
85,28,50000,0.59274605000000002,cross,9,2,7,6,15640,15573,15640,15520
85,29,50000,0.59274605000000002,either,9,2,7,6,34341,34335,34458,34472
85,29,50000,0.59274605000000002,cross,9,2,7,6,15665,15659,15528,15542
85,30,50000,0.59274605000000002,either,9,2,7,6,34430,34363,34412,34346
85,30,50000,0.59274605000000002,cross,9,2,7,6,15637,15570,15654,15588
85,31,50000,0.59274605000000002,either,9,2,7,6,34379,34333,34267,34574
85,31,50000,0.59274605000000002,cross,9,2,7,6,15667,15621,15426,15733
85,32,50000,0.59274605000000002,either,9,2,7,6,34377,34462,34473,34316
85,32,50000,0.59274605000000002,cross,9,2,7,6,15538,15623,15684,15527
85,33,50000,0.59274605000000002,either,9,2,7,6,34314,34378,34190,34469
85,33,50000,0.59274605000000002,cross,9,2,7,6,15622,15686,15531,15810
85,34,50000,0.59274605000000002,either,9,2,7,6,34511,34215,34612,34209
85,34,50000,0.59274605000000002,cross,9,2,7,6,15785,15489,15791,15388
85,35,50000,0.59274605000000002,either,9,2,7,6,34397,34480,34390,34245
85,35,50000,0.59274605000000002,cross,9,2,7,6,15520,15603,15755,15610
85,36,50000,0.59274605000000002,either,9,2,7,6,34403,34324,34284,34403
85,36,50000,0.59274605000000002,cross,9,2,7,6,15676,15597,15597,15716
85,37,50000,0.59274605000000002,either,9,2,7,6,34225,34519,34105,34410
85,37,50000,0.59274605000000002,cross,9,2,7,6,15481,15775,15590,15895
85,38,50000,0.59274605000000002,either,9,2,7,6,34278,34621,34382,34414
85,38,50000,0.59274605000000002,cross,9,2,7,6,15379,15722,15586,15618
85,39,50000,0.59274605000000002,either,9,2,7,6,34251,34491,34237,34500
85,39,50000,0.59274605000000002,cross,9,2,7,6,15509,15749,15500,15763
145,0,50000,0.59274605000000002,either,12,1,9,8,34429,34532,34556,34187
145,0,50000,0.59274605000000002,cross,12,1,9,8,15468,15571,15813,15444
145,1,50000,0.59274605000000002,either,12,1,9,8,34498,34357,34417,34400
145,1,50000,0.59274605000000002,cross,12,1,9,8,15643,15502,15600,15583
145,2,50000,0.59274605000000002,either,12,1,9,8,34351,34536,34308,34441
145,2,50000,0.59274605000000002,cross,12,1,9,8,15464,15649,15559,15692
145,3,50000,0.59274605000000002,either,12,1,9,8,34364,34643,34472,34429
145,3,50000,0.59274605000000002,cross,12,1,9,8,15357,15636,15571,15528
145,4,50000,0.59274605000000002,either,12,1,9,8,34481,34531,34384,34513
145,4,50000,0.59274605000000002,cross,12,1,9,8,15469,15519,15487,15616
145,5,50000,0.59274605000000002,either,12,1,9,8,34400,34373,34391,34571
145,5,50000,0.59274605000000002,cross,12,1,9,8,15627,15600,15429,15609
145,6,50000,0.59274605000000002,either,12,1,9,8,34396,34678,34419,34426
145,6,50000,0.59274605000000002,cross,12,1,9,8,15322,15604,15574,15581
145,7,50000,0.59274605000000002,either,12,1,9,8,34438,34331,34396,34295
145,7,50000,0.59274605000000002,cross,12,1,9,8,15669,15562,15705,15604
145,8,50000,0.59274605000000002,either,12,1,9,8,34620,34356,34409,34375
145,8,50000,0.59274605000000002,cross,12,1,9,8,15644,15380,15625,15591
145,9,50000,0.59274605000000002,either,12,1,9,8,34295,34399,34376,34472
145,9,50000,0.59274605000000002,cross,12,1,9,8,15601,15705,15528,15624
145,10,50000,0.59274605000000002,either,12,1,9,8,34482,34188,34563,34287
145,10,50000,0.59274605000000002,cross,12,1,9,8,15812,15518,15713,15437
145,11,50000,0.59274605000000002,either,12,1,9,8,34174,34632,34446,34547
145,11,50000,0.59274605000000002,cross,12,1,9,8,15368,15826,15453,15554
145,12,50000,0.59274605000000002,either,12,1,9,8,34450,34491,34212,34351
145,12,50000,0.59274605000000002,cross,12,1,9,8,15509,15550,15649,15788
145,13,50000,0.59274605000000002,either,12,1,9,8,34434,34546,34256,34561
145,13,50000,0.59274605000000002,cross,12,1,9,8,15454,15566,15439,15744
145,14,50000,0.59274605000000002,either,12,1,9,8,34422,34421,34446,34447
145,14,50000,0.59274605000000002,cross,12,1,9,8,15579,15578,15553,15554
145,15,50000,0.59274605000000002,either,12,1,9,8,34506,34364,34302,34506
145,15,50000,0.59274605000000002,cross,12,1,9,8,15636,15494,15494,15698
145,16,50000,0.59274605000000002,either,12,1,9,8,34347,34370,34422,34433
145,16,50000,0.59274605000000002,cross,12,1,9,8,15630,15653,15567,15578
145,17,50000,0.59274605000000002,either,12,1,9,8,34548,34467,34491,34524
145,17,50000,0.59274605000000002,cross,12,1,9,8,15533,15452,15476,15509
145,18,50000,0.59274605000000002,either,12,1,9,8,34254,34419,34342,34377
145,18,50000,0.59274605000000002,cross,12,1,9,8,15581,15746,15623,15658
145,19,50000,0.59274605000000002,either,12,1,9,8,34465,34581,34287,34489
145,19,50000,0.59274605000000002,cross,12,1,9,8,15419,15535,15511,15713
145,20,50000,0.59274605000000002,either,12,1,9,8,34531,34550,34586,34288
145,20,50000,0.59274605000000002,cross,12,1,9,8,15450,15469,15712,15414
145,21,50000,0.59274605000000002,either,12,1,9,8,34275,34422,34526,34261
145,21,50000,0.59274605000000002,cross,12,1,9,8,15578,15725,15739,15474
145,22,50000,0.59274605000000002,either,12,1,9,8,34387,34287,34331,34337
145,22,50000,0.59274605000000002,cross,12,1,9,8,15713,15613,15663,15669
145,23,50000,0.59274605000000002,either,12,1,9,8,34302,34498,34447,34489
145,23,50000,0.59274605000000002,cross,12,1,9,8,15502,15698,15511,15553
145,24,50000,0.59274605000000002,either,12,1,9,8,34340,34469,34374,34539
145,24,50000,0.59274605000000002,cross,12,1,9,8,15531,15660,15461,15626
145,25,50000,0.59274605000000002,either,12,1,9,8,34486,34452,34565,34452
145,25,50000,0.59274605000000002,cross,12,1,9,8,15548,15514,15548,15435
145,26,50000,0.59274605000000002,either,12,1,9,8,34458,34225,34525,34383
145,26,50000,0.59274605000000002,cross,12,1,9,8,15775,15542,15617,15475
145,27,50000,0.59274605000000002,either,12,1,9,8,34450,34478,34435,34595
145,27,50000,0.59274605000000002,cross,12,1,9,8,15522,15550,15405,15565
145,28,50000,0.59274605000000002,either,12,1,9,8,34395,34359,34459,34461
145,28,50000,0.59274605000000002,cross,12,1,9,8,15641,15605,15539,15541
145,29,50000,0.59274605000000002,either,12,1,9,8,34391,34347,34465,34316
145,29,50000,0.59274605000000002,cross,12,1,9,8,15653,15609,15684,15535
145,30,50000,0.59274605000000002,either,12,1,9,8,34402,34453,34357,34654
145,30,50000,0.59274605000000002,cross,12,1,9,8,15547,15598,15346,15643
145,31,50000,0.59274605000000002,either,12,1,9,8,34388,34616,34433,34403
145,31,50000,0.59274605000000002,cross,12,1,9,8,15384,15612,15597,15567
145,32,50000,0.59274605000000002,either,12,1,9,8,34323,34667,34413,34484
145,32,50000,0.59274605000000002,cross,12,1,9,8,15333,15677,15516,15587
145,33,50000,0.59274605000000002,either,12,1,9,8,34462,34407,34311,34432
145,33,50000,0.59274605000000002,cross,12,1,9,8,15593,15538,15568,15689
145,34,50000,0.59274605000000002,either,12,1,9,8,34578,34402,34461,34315
145,34,50000,0.59274605000000002,cross,12,1,9,8,15598,15422,15685,15539
145,35,50000,0.59274605000000002,either,12,1,9,8,34473,34367,34506,34418
145,35,50000,0.59274605000000002,cross,12,1,9,8,15633,15527,15582,15494
145,36,50000,0.59274605000000002,either,12,1,9,8,34429,34429,34356,34533
145,36,50000,0.59274605000000002,cross,12,1,9,8,15571,15571,15467,15644
145,37,50000,0.59274605000000002,either,12,1,9,8,34312,34512,34263,34536
145,37,50000,0.59274605000000002,cross,12,1,9,8,15488,15688,15464,15737
145,38,50000,0.59274605000000002,either,12,1,9,8,34476,34487,34523,34394
145,38,50000,0.59274605000000002,cross,12,1,9,8,15513,15524,15606,15477
145,39,50000,0.59274605000000002,either,12,1,9,8,34497,34382,34463,34332
145,39,50000,0.59274605000000002,cross,12,1,9,8,15618,15503,15668,15537
