batch,replica_first,samples,cpu_seconds,comparator_classification_cpu_seconds,base_sha256,l0_F_re,l0_F_im,l0_energy_re,l0_energy_im,l0_euler_energy,l0_degree5_energy,l1_F_re,l1_F_im,l1_energy_re,l1_energy_im,l1_euler_energy,l1_degree5_energy,l2_F_re,l2_F_im,l2_energy_re,l2_energy_im,l2_euler_energy,l2_degree5_energy,l3_F_re,l3_F_im,l3_energy_re,l3_energy_im,l3_euler_energy,l3_degree5_energy,l4_F_re,l4_F_im,l4_energy_re,l4_energy_im,l4_euler_energy,l4_degree5_energy,l5_F_re,l5_F_im,l5_energy_re,l5_energy_im,l5_euler_energy,l5_degree5_energy,unfiltered_variance,euler_variance
34,43700006800,200,0.684064,0.19114800000000054,10e973bea732c47fddaeaa418da6a3bbd75c26514c31606858fe28656a4b8fd3,-2.4999999999999982,-0.2886751345948131,16.555555555555515,-3.5781687423031806e-19,82.5816326530612,200.0,1.0,4.618802153517008,0.7777777777777779,0.1924500897298752,-1.9897959183673466,-4.0,-1.1666666666666672,-1.443375672974064,-0.2777777777777778,0.481125224324688,-4.290816326530614,16.0,2.5000000000000013,1.443375672974064,-0.05555555555555547,-0.09622504486493759,0.8571428571428572,20.0,1.9999999999999998,4.618802153517008,0.2222222222222224,2.7755575615628914e-17,-4.153061224489793,-8.0,3.1666666666666665,3.7527767497325684,0.4999999999999998,0.09622504486493764,-2.5204081632653055,0.0,16.166666666666636,85.06377551020404
35,43700007000,200,0.6950270000000001,0.19729400000000075,12aa77d7f7218a30ea21d712ae3e80f01f7d825115afe67a4b07b8710cba1d97,-2.833333333333332,2.02072594216369,15.555555555555516,1.0734506226909542e-18,77.39795918367344,200.0,-0.9999999999999991,-0.5773502691896255,1.3333333333333335,2.7755575615628914e-17,16.913265306122437,-12.0,0.8333333333333338,-1.443375672974064,0.055555555555555636,-0.28867513459481275,9.025510204081629,-12.0,-2.1666666666666665,2.598076211353316,0.38888888888888895,-0.2886751345948129,6.862244897959184,-6.0,-1.5000000000000004,0.28867513459481287,-0.3333333333333333,-1.1547005383792515,2.1836734693877524,-10.0,-0.5000000000000024,2.02072594216369,0.11111111111111113,-1.3471506281091266,4.83673469387755,-10.0,15.111111111111079,73.4489795918367
36,43700007200,200,0.6620139999999999,0.18460299999999874,4c12ad33c7a0bd4dd30aeb65265b3618be07e0d884d9a96c38d3bc99fb5da0e7,2.333333333333333,1.1547005383792515,16.11111111111107,-4.293802490763817e-18,106.454081632653,200.0,-2.8333333333333317,-0.28867513459481287,-1.1111111111111112,-0.9622504486493763,33.06632653061224,8.0,4.166666666666667,-3.7527767497325684,-0.33333333333333326,0.19245008972987532,2.806122448979589,-10.0,-4.0,-2.886751345948129,0.33333333333333337,-0.7698003589195009,-4.566326530612242,-12.0,-1.8333333333333344,0.8660254037844384,-0.6111111111111109,-1.058475493514314,-1.4285714285714293,-18.0,-3.499999999999999,1.443375672974064,-0.22222222222222213,-0.9622504486493763,-6.2397959183673475,-14.0,16.99999999999998,103.64285714285715
37,43700007400,200,0.6961310000000003,0.19458199999999826,c664568c9d1600dab881118ff31864c1192f057ba212c3076856a64d034f5819,2.0,2.309401076758503,15.333333333333295,1.4312674969212723e-18,79.7142857142857,200.0,-0.6666666666666664,-6.928203230275512,0.2777777777777777,-3.17542648054294,13.688775510204085,16.0,4.166666666666664,3.175426480542942,0.6666666666666665,0.9622504486493763,-3.484693877551022,-14.0,-0.49999999999999933,3.7527767497325684,1.0,0.3849001794597504,-3.836734693877553,4.0,-6.106226635438361e-16,4.618802153517008,-0.8888888888888891,0.5773502691896256,1.0663265306122436,16.0,-2.333333333333331,4.0414518843273814,-0.33333333333333337,0.9622504486493763,0.42346938775509907,18.0,14.99999999999997,80.05357142857143
38,43700007600,200,0.6465480000000001,0.18131399999999975,f66aba8f1eb55a6dda8379bb0968c8eee957436b2f798c899cf4c8f8196bf046,3.166666666666666,2.02072594216369,16.666666666666625,-1.7890843711515903e-18,83.68367346938773,200.0,-1.5000000000000002,3.175426480542942,0.4444444444444444,-0.3849001794597505,13.020408163265298,6.0,4.440892098500626e-16,-2.220446049250313e-16,-1.6653345369377348e-16,1.3471506281091266,6.841836734693878,4.0,-0.666666666666668,-1.1547005383792512,0.8333333333333333,1.250925583244189,8.571428571428575,18.0,-4.166666666666667,-1.443375672974064,0.8333333333333335,1.250925583244189,2.999999999999999,18.0,-4.333333333333335,-3.4641016151377553,1.1111111111111112,1.3471506281091266,-2.3367346938775513,18.0,14.888888888888859,87.31632653061224
39,43700007800,200,0.6849430000000001,0.1944870000000012,83c13c175459324829a1b815c7301d1762ec8a91d54ba687181ec5bbc5c5620c,-0.3333333333333335,-0.5773502691896255,15.888888888888848,-7.156337484606361e-19,99.64285714285714,200.0,4.333333333333333,1.1547005383792512,1.4444444444444449,-0.19245008972987526,27.459183673469393,0.0,1.1666666666666667,0.28867513459481264,0.5555555555555554,-8.326672684688674e-17,6.091836734693878,10.0,1.833333333333333,-0.28867513459481264,-1.2777777777777781,-0.2886751345948128,8.71428571428571,4.0,0.5,-0.28867513459481287,-0.9444444444444444,0.09622504486493764,6.306122448979589,-2.0,3.166666666666666,-2.02072594216369,-0.7777777777777779,0.1924500897298752,7.224489795918366,4.0,16.3333333333333,97.12499999999996
40,43700008000,200,0.7328149999999998,0.2070179999999986,8200c7d0c8db42a426194f25d5fe86860b7a9e502b3b7b227be295a23fb11c0d,1.0000000000000007,-0.577350269189626,16.888888888888847,-2.1469012453819084e-18,69.98469387755101,200.0,-2.9999999999999973,0.0,-0.05555555555555572,-0.481125224324688,13.36224489795918,8.0,5.16666666666667,0.8660254037844386,0.6666666666666667,-8.326672684688674e-17,4.54591836734694,-6.0,-4.718447854656915e-16,2.886751345948129,-1.0555555555555558,-0.6735753140545633,5.030612244897957,-12.0,-1.9999999999999993,2.309401076758503,0.2777777777777778,-0.09622504486493759,6.158163265306122,8.0,-3.1666666666666656,0.28867513459481264,0.11111111111111113,2.7755575615628914e-17,7.520408163265307,16.0,16.83333333333331,74.96428571428571
41,43700008200,200,0.6583089999999998,0.18497899999999978,c8f82fc566a708ff5ed217832900e40eea44e846bd95c749cef00b10fddc1ab9,0.6666666666666653,-1.1547005383792512,15.444444444444406,1.4312674969212723e-18,75.09183673469384,200.0,0.333333333333333,2.220446049250313e-16,0.2777777777777778,0.481125224324688,24.362244897959176,2.0,-1.6666666666666672,5.196152422706634,-0.22222222222222227,-0.9622504486493764,14.321428571428562,-2.0,-3.0,4.0414518843273814,-0.7222222222222223,-0.2886751345948128,10.744897959183671,2.0,-3.8333333333333326,4.907477288111821,-0.44444444444444453,-1.1547005383792515,7.739795918367347,16.0,-3.333333333333334,8.082903768654765,-0.7777777777777779,-0.769800358919501,7.719387755102044,8.0,16.27777777777775,76.74744897959181
42,43700008400,200,0.7015099999999999,0.19961600000000113,b6671a8685cb058dc6ea0fb824426fb27f1659dfa47ace5a94a668cae88d6e1f,-1.166666666666666,6.639528095680699,15.888888888888848,-2.5047181196122264e-18,91.923469387755,200.0,2.1666666666666665,-2.02072594216369,0.9444444444444444,-0.4811252243246881,32.71938775510203,38.0,4.499999999999999,-1.443375672974064,-0.22222222222222224,-0.3849001794597505,8.602040816326532,28.0,-0.8333333333333333,1.4433756729740645,0.8333333333333335,-0.6735753140545634,4.63265306122449,26.0,-2.5,-0.28867513459481264,1.0,0.7698003589195009,0.7142857142857115,36.0,1.666666666666667,-2.220446049250313e-16,1.0,0.3849001794597505,5.0816326530612255,28.0,14.999999999999966,84.47704081632652
43,43700008600,200,0.711338,0.1983459999999999,b96c3fa474d04d6c5ec97d5dd836510232676aa524f45396c1f96326713d611a,-6.666666666666668,0.0,17.111111111111068,-7.156337484606361e-19,93.44387755102039,200.0,-1.5000000000000004,-0.8660254037844388,0.05555555555555547,0.6735753140545633,18.811224489795904,-8.0,-0.999999999999999,-2.309401076758503,-0.27777777777777757,-0.2886751345948128,0.31122448979591694,-12.0,-1.0,0.577350269189626,-0.5,-0.28867513459481275,-2.576530612244897,0.0,-1.8333333333333341,-3.175426480542942,-0.38888888888888884,-0.6735753140545633,5.515306122448979,10.0,-2.8333333333333335,0.2886751345948131,0.11111111111111108,-0.5773502691896256,5.678571428571428,14.0,17.499999999999996,82.36734693877548
44,43700008800,200,0.6999349999999998,0.19902599999999993,6b5c533e96c704698659246acdc137e66d53593917f81bc3817ddf327302c612,-0.333333333333333,-2.309401076758503,16.999999999999957,4.293802490763817e-18,71.47959183673466,200.0,4.666666666666667,-3.4641016151377553,1.555555555555556,0.5773502691896256,13.581632653061222,8.0,3.1666666666666665,-3.175426480542942,-0.27777777777777773,-0.48112522432468796,6.2755102040816295,-28.0,2.1666666666666674,-0.2886751345948131,0.16666666666666693,0.2886751345948129,-2.923469387755106,-8.0,2.6666666666666683,0.5773502691896255,-1.166666666666667,0.8660254037844386,-4.887755102040814,2.0,4.666666666666669,0.5773502691896255,5.551115123125783e-17,1.9245008972987518,-3.3367346938775517,-2.0,16.27777777777775,87.57397959183665
45,43700009000,200,0.710393,0.20134399999999864,9242eed1cc05e1e57f347240c15b3f31a5765362850b73ec69ea311752baf677,3.833333333333335,-7.794228634059952,14.777777777777741,-4.651619364994135e-18,80.95408163265303,200.0,-2.000000000000002,-2.309401076758503,1.388888888888889,-0.481125224324688,30.102040816326515,10.0,2.1666666666666643,2.598076211353316,-0.055555555555555386,-0.4811252243246881,16.81632653061225,6.0,0.6666666666666665,-4.0414518843273814,2.7755575615628914e-17,0.3849001794597504,17.188775510204078,-10.0,0.8333333333333339,-2.598076211353316,-0.33333333333333326,-0.769800358919501,10.8469387755102,-10.0,1.1666666666666665,-3.7527767497325684,-0.6666666666666665,-0.3849001794597505,9.62755102040816,-24.0,16.277777777777747,71.6734693877551
46,43700009200,200,0.726574,0.20309600000000105,10292503e8ce390108a8f1613111050e67baa5e993e98ba96bfb26894e6912f3,-1.9999999999999998,0.5773502691896255,16.555555555555515,-7.871971233066997e-18,87.65306122448976,200.0,-2.6666666666666647,-2.886751345948129,1.1111111111111114,-0.5773502691896256,13.37244897959184,2.0,3.1666666666666647,0.8660254037844386,-0.5,1.250925583244189,-8.091836734693878,12.0,-1.3333333333333344,-0.5773502691896255,-0.9444444444444444,0.09622504486493764,-8.357142857142856,16.0,-3.0,-5.196152422706634,-0.7777777777777779,-2.7755575615628914e-17,-12.596938775510198,2.0,7.216449660063518e-16,-2.309401076758503,-1.8888888888888893,-8.326672684688674e-17,-7.306122448979596,6.0,18.16666666666666,98.40051020408153
47,43700009400,200,0.6871959999999997,0.19401000000000157,dfa948457e81edd88da5a4238f5534b017542f3521836adee620c9ae948b4d73,1.0000000000000009,1.1547005383792512,14.999999999999963,7.156337484606361e-19,74.28571428571425,200.0,1.1666666666666663,-0.8660254037844384,8.326672684688674e-17,2.7755575615628914e-17,20.607142857142843,-16.0,-0.16666666666666508,3.175426480542942,0.2777777777777778,-1.443375672974064,8.311224489795922,18.0,1.666666666666667,1.1547005383792512,0.11111111111111113,2.7755575615628914e-17,6.107142857142854,12.0,-1.1666666666666665,2.598076211353316,-0.2777777777777778,0.09622504486493764,4.811224489795916,12.0,0.33333333333333254,1.1547005383792512,0.2777777777777777,0.481125224324688,3.336734693877553,18.0,15.888888888888852,81.33928571428567
48,43700009600,200,0.708364,0.20177800000000135,cff7791743e2aa2ff3fb78aabbb369a8128d4cb9feb22c7af55ff60faa3455d6,4.999999999999997,2.309401076758503,16.999999999999957,-9.30323872998827e-18,90.38775510204076,200.0,2.7755575615628914e-16,-4.618802153517008,-0.22222222222222235,0.19245008972987515,13.71938775510204,-20.0,-1.1666666666666665,0.8660254037844386,0.2777777777777778,0.6735753140545633,-1.520408163265306,10.0,1.6666666666666683,-0.5773502691896255,0.16666666666666669,0.2886751345948129,-2.4234693877551043,-2.0,-1.5000000000000009,-0.8660254037844384,-0.3888888888888887,-0.2886751345948128,-2.3316326530612264,8.0,0.5000000000000006,0.2886751345948131,0.11111111111111116,0.1924500897298752,0.4183673469387733,6.0,16.277777777777747,85.08673469387756
49,43700009800,200,0.6793309999999999,0.18950799999999823,a8a3f72d6a81a1e62843b5b357ff1327a125f33d02f460e73fec98c16c0aec14,3.0000000000000004,-3.4641016151377553,15.888888888888848,-2.1469012453819084e-18,80.27040816326523,200.0,-2.666666666666666,8.66025403784439,-0.11111111111111116,-0.9622504486493763,23.3469387755102,32.0,-1.1666666666666663,-1.443375672974064,-0.38888888888888895,1.250925583244189,2.71938775510204,-2.0,-2.1666666666666674,0.8660254037844384,0.11111111111111113,0.19245008972987526,-6.448979591836734,2.0,-0.5000000000000006,2.02072594216369,0.38888888888888884,-0.481125224324688,-9.382653061224485,2.0,-0.16666666666666716,2.02072594216369,-0.16666666666666682,-0.8660254037844386,-7.066326530612243,8.0,16.666666666666643,86.73214285714285
50,43700010000,200,0.723973,0.20034300000000238,85a31cd6b31adc887e3c2205f6a871115284793fd3a30f75941aa9dfe774e1c8,-5.66666666666667,-1.732050807568877,15.333333333333295,-7.156337484606361e-19,83.55612244897955,200.0,1.6653345369377348e-16,1.1547005383792512,0.6111111111111112,0.6735753140545633,26.63265306122447,16.0,-0.4999999999999999,2.598076211353316,-0.16666666666666669,-0.8660254037844386,6.566326530612247,18.0,-1.999999999999999,1.1547005383792512,-1.942890293094024e-16,-0.1924500897298752,-1.53061224489796,10.0,0.833333333333333,3.7527767497325684,-0.8333333333333335,1.250925583244189,-3.3673469387755097,-16.0,-0.8333333333333338,4.907477288111821,-1.166666666666667,1.250925583244189,-4.331632653061223,-14.0,17.11111111111109,78.61734693877548
51,43700010200,200,0.725838,0.20530699999999769,d413982c019f52ff6ad0fabb121a1d2980be697dae141632c4b839815377524c,-0.6666666666666661,-1.732050807568877,16.888888888888847,-2.1469012453819084e-18,84.08673469387752,200.0,-5.333333333333328,2.220446049250313e-16,1.166666666666667,-1.443375672974064,20.857142857142836,2.0,-1.8333333333333335,2.598076211353316,-0.4444444444444442,-0.5773502691896257,3.5765306122449005,0.0,-6.666666666666668,-2.309401076758503,-0.6666666666666667,0.7698003589195009,2.6632653061224483,-16.0,-5.499999999999998,0.8660254037844384,0.27777777777777773,-1.058475493514314,0.32653061224489527,-28.0,-7.3333333333333375,-2.309401076758503,0.2777777777777778,-1.443375672974064,-0.6581632653061229,-32.0,16.722222222222204,84.829081632653
52,43700010400,200,0.746092,0.2118130000000007,0f4c7ea330658ffe229ebab716be5649955ff9f04a17081b1a4c82e6defaf543,-2.333333333333332,-1.1547005383792512,15.777777777777738,1.4312674969212723e-18,99.969387755102,200.0,-5.666666666666668,-4.0414518843273814,1.4444444444444449,-1.3471506281091266,20.647959183673475,0.0,-4.166666666666667,0.8660254037844388,-1.6111111111111116,-0.2886751345948129,11.4234693877551,6.0,-0.3333333333333327,-0.5773502691896255,-1.5000000000000004,0.09622504486493764,6.892857142857144,22.0,-2.3333333333333353,2.886751345948129,-0.5555555555555554,0.9622504486493763,8.433673469387756,12.0,0.3333333333333324,4.0414518843273814,-0.05555555555555547,0.6735753140545633,9.41326530612245,12.0,16.11111111111108,76.0892857142857
53,43700010600,200,0.6857359999999999,0.19089300000000087,74499cfabcbba36615c0bb27398f7d80ed939d594fc3c7cd68125127a5702650,-1.000000000000001,-1.732050807568877,16.11111111111107,-2.1469012453819084e-18,77.84693877551013,200.0,0.3333333333333328,-0.5773502691896255,1.166666666666667,0.6735753140545633,7.653061224489793,6.0,-2.0000000000000004,-2.886751345948129,0.9444444444444446,-0.2886751345948129,-3.9438775510204094,28.0,1.3333333333333333,1.732050807568877,0.16666666666666666,-0.481125224324688,-6.714285714285714,26.0,1.4999999999999993,1.443375672974064,0.05555555555555547,-0.2886751345948129,-6.816326530612243,20.0,2.7755575615628914e-17,1.732050807568877,0.5000000000000002,-0.0962250448649377,-11.0,14.0,15.722222222222188,95.6785714285714
54,43700010800,200,0.7183760000000001,0.20225899999999442,7e8b7644c13b4421738b76817fea69062e7ac212f918254d6e5965fcc4581137,-3.4999999999999996,7.216878364870325,15.99999999999996,3.935985616533499e-18,73.49999999999997,200.0,6.333333333333335,-0.5773502691896255,0.44444444444444453,-1.5396007178390017,12.209183673469386,2.0,0.6666666666666666,-2.309401076758503,0.49999999999999994,0.28867513459481275,3.734693877551022,0.0,6.666666666666668,-0.5773502691896255,1.555555555555556,0.3849001794597505,-5.443877551020407,-8.0,6.33333333333334,2.886751345948129,0.33333333333333326,0.19245008972987532,-3.316326530612246,4.0,5.000000000000004,1.1547005383792517,0.49999999999999956,0.4811252243246881,-7.020408163265306,-2.0,16.222222222222193,90.469387755102
55,43700011000,200,0.7293779999999996,0.2029889999999983,c5ebb0fc82de5c8abafe751201b71baefbac472eb6ae17302eb384a5da39ae0c,0.6666666666666667,-2.309401076758503,15.555555555555516,-2.1469012453819084e-18,96.64285714285708,200.0,-3.6666666666666674,-2.309401076758503,0.49999999999999967,-0.4811252243246881,13.469387755102044,-24.0,2.3333333333333326,2.886751345948129,-0.6111111111111109,-1.8282758524338143,-1.5459183673469412,-8.0,3.9999999999999996,4.0414518843273814,0.611111111111111,-0.6735753140545634,-11.153061224489797,10.0,4.5,5.484827557301447,-0.16666666666666669,0.8660254037844386,-12.153061224489795,8.0,1.3333333333333333,2.886751345948129,-0.5555555555555556,1.1547005383792515,-13.821428571428559,12.0,16.05555555555552,102.98979591836738
56,43700011200,200,0.6625809999999999,0.18981300000000179,3288caf0ee5ba4174b8d8c50de07b77206c3356127ad6d89f9cd6fb31b554370,1.8333333333333346,2.598076211353316,16.444444444444404,5.367253113454771e-18,96.37755102040809,200.0,-1.9999999999999998,-1.732050807568877,0.16666666666666666,-0.6735753140545633,22.89285714285714,0.0,10.666666666666663,-4.0414518843273814,-0.055555555555556024,2.2131760318935645,10.020408163265305,-26.0,-0.1666666666666676,-2.02072594216369,0.38888888888888895,1.443375672974064,7.770408163265316,6.0,-1.333333333333334,0.577350269189626,-0.11111111111111091,0.7698003589195009,3.673469387755109,-10.0,-1.8333333333333328,-0.28867513459481264,-1.1111111111111112,0.7698003589195009,4.637755102040821,2.0,17.222222222222204,93.47704081632648
57,43700011400,200,0.6502150000000002,0.17948099999999734,805ac3db2bb56a5de1905b95e3feb143612d888f1d456cc77f5ad960576172d3,0.6666666666666673,-4.618802153517008,15.888888888888848,-7.156337484606361e-18,83.62755102040812,200.0,-2.5000000000000018,2.598076211353316,0.11111111111111108,2.7755575615628914e-17,19.331632653061227,0.0,-2.9999999999999987,0.0,1.277777777777778,0.09622504486493764,13.403061224489791,-2.0,0.33333333333333315,1.1547005383792512,0.5,0.28867513459481287,8.683673469387758,26.0,-2.166666666666665,2.598076211353316,0.1666666666666667,-0.48112522432468807,9.48979591836735,20.0,-4.833333333333335,0.8660254037844384,-0.5555555555555554,0.3849001794597505,11.678571428571425,18.0,16.277777777777747,76.81377551020407
58,43700011600,200,0.6770200000000002,0.19220900000000185,c75ad18e1e6ca8a9a13a33182f93254c6304c7ba736127f9ee15863479caa2a1,1.666666666666666,2.220446049250313e-16,15.222222222222184,4.293802490763817e-18,99.29081632653063,200.0,-0.49999999999999956,0.28867513459481264,0.7222222222222223,0.2886751345948129,18.352040816326518,0.0,-5.166666666666666,-3.175426480542942,0.33333333333333326,0.1924500897298752,-3.2040816326530632,-10.0,-5.5,0.8660254037844384,-0.7222222222222223,0.8660254037844387,4.188775510204078,-10.0,-6.333333333333338,1.732050807568877,-0.3888888888888889,0.8660254037844386,1.5867346938775444,-6.0,-4.333333333333332,0.0,-0.8333333333333333,0.6735753140545633,4.137755102040813,2.0,15.055555555555525,91.10204081632651
59,43700011800,200,0.6946349999999999,0.19833299999999943,fd236589e9767fee6bc82e33d8e7a3108f4f22dd851d0ac6bd65447d3c32ec5f,-1.5000000000000013,2.598076211353316,16.555555555555515,-2.5047181196122264e-18,94.37755102040809,200.0,-3.666666666666666,-1.1547005383792512,-0.7222222222222221,0.4811252243246881,23.99489795918365,-8.0,-0.666666666666667,3.4641016151377553,0.5,0.09622504486493764,4.260204081632652,2.0,-0.1666666666666661,-0.2886751345948131,-0.27777777777777757,1.6358257627039392,9.698979591836736,0.0,0.8333333333333331,-3.7527767497325684,0.1111111111111111,0.3849001794597505,7.61734693877551,-4.0,-1.8333333333333341,-2.02072594216369,0.6111111111111112,0.8660254037844387,3.918367346938772,-2.0,15.888888888888859,86.00765306122442
60,43700012000,200,0.6813959999999999,0.19304599999999716,96aaeebedccfd14961e2438199482105e87539aeed02d6fb671df97bef12adf4,-0.33333333333333215,-2.309401076758503,17.22222222222218,6.440703736145725e-18,89.1530612244898,200.0,0.9999999999999999,-1.1547005383792512,0.7777777777777779,-1.1547005383792515,17.72448979591836,28.0,3.4999999999999996,-2.02072594216369,-1.0000000000000002,1.1547005383792515,-1.4489795918367354,0.0,-2.999999999999999,2.309401076758503,-0.16666666666666657,0.2886751345948128,-7.408163265306124,14.0,-3.666666666666666,-4.618802153517008,-0.1666666666666666,-0.6735753140545633,-5.005102040816323,2.0,-6.000000000000002,-3.4641016151377553,-1.4444444444444449,-0.1924500897298752,-5.709183673469386,-4.0,17.111111111111086,88.37499999999997
61,43700012200,200,0.7270790000000003,0.20590900000000145,4bb1fe5cd7b02288a2d11708c94328eae523fa384ea936dc0aa74be8e200faec,-4.166666666666664,-3.175426480542942,15.777777777777738,-2.5047181196122264e-18,88.30612244897961,200.0,0.6666666666666682,1.7320508075688772,1.7222222222222228,0.8660254037844386,21.515306122448973,-16.0,-1.1666666666666665,-6.062177826491073,-0.8333333333333335,0.481125224324688,10.586734693877553,-10.0,-4.666666666666666,-1.1547005383792517,0.38888888888888895,-0.8660254037844387,10.484693877551022,6.0,-1.833333333333333,-2.598076211353316,-0.11111111111111113,0.19245008972987526,9.581632653061229,-6.0,-2.666666666666667,0.5773502691896255,0.3333333333333333,-0.1924500897298752,5.938775510204081,-4.0,14.166666666666638,73.04081632653056
62,43700012400,200,0.70119,0.19977299999999776,1082a86f36877090747194f4e739dd223299c9a5347460fae1656f181a8af0b5,-5.8333333333333375,-3.175426480542942,15.99999999999996,3.5781687423031806e-19,82.98979591836732,200.0,5.666666666666671,-0.5773502691896257,0.22222222222222204,-0.38490017945975036,4.785714285714285,2.0,2.1666666666666656,0.28867513459481287,-0.8888888888888891,-0.3849001794597504,1.7806122448979576,12.0,0.6666666666666667,-1.1547005383792512,-0.16666666666666655,0.6735753140545634,1.3061224489795913,-4.0,0.8333333333333331,0.8660254037844388,0.8333333333333333,0.2886751345948128,5.964285714285714,-12.0,0.33333333333333226,1.1547005383792517,-1.3333333333333337,0.1924500897298752,9.408163265306126,-14.0,16.277777777777747,69.75510204081631
63,43700012600,200,0.7028860000000003,0.2021229999999994,79af184e1efca3b0622c684e337fa3b212034212fa0f7e0cfe850c2897aed2b1,-0.1666666666666667,-0.28867513459481264,15.666666666666627,1.7890843711515903e-18,83.39795918367342,200.0,-3.3333333333333326,0.5773502691896257,1.944444444444445,-1.058475493514314,30.755102040816315,16.0,-5.666666666666668,3.4641016151377553,0.4444444444444444,0.19245008972987532,13.367346938775507,2.0,-3.5000000000000013,-3.175426480542942,1.1111111111111114,-0.5773502691896257,11.714285714285714,18.0,-1.333333333333333,-0.5773502691896257,2.2222222222222223,0.1924500897298752,10.520408163265301,24.0,-3.1666666666666665,3.7527767497325684,2.0000000000000004,0.38490017945975047,12.989795918367346,32.0,14.111111111111079,75.69387755102039
64,43700012800,200,0.7267629999999996,0.20121699999999976,0caa44fcc13fd5b4c458eb0aa422965a59b641e94533363db45e64db83cea960,-5.0,2.309401076758503,15.666666666666627,4.293802490763817e-18,82.65816326530609,200.0,-7.166666666666666,1.443375672974064,0.7777777777777777,-0.5773502691896257,10.229591836734695,0.0,1.0000000000000007,4.0414518843273814,-0.8888888888888891,-0.5773502691896256,-2.612244897959187,0.0,-3.3333333333333335,2.309401076758503,-2.0000000000000004,0.19245008972987526,-0.81122448979592,-24.0,-5.166666666666668,0.28867513459481264,-2.500000000000001,0.09622504486493764,-0.9132653061224499,-16.0,-7.1666666666666625,2.02072594216369,-2.4444444444444446,-0.5773502691896257,-4.423469387755099,-4.0,16.666666666666643,96.32653061224488
65,43700013000,200,0.6851180000000001,0.19397200000000314,962f975b8a8fdc341a3f4081ea2148d2c42f77cd0bbe2871b3c279187d6f9f69,-3.3333333333333335,2.220446049250313e-16,15.222222222222184,5.009436239224453e-18,96.14795918367346,200.0,1.8333333333333341,2.02072594216369,0.055555555555555414,0.6735753140545634,24.780612244897952,-28.0,-1.9999999999999993,1.732050807568877,0.3333333333333331,-0.769800358919501,12.132653061224495,-12.0,-1.999999999999999,-6.350852961085886,0.05555555555555555,-1.250925583244189,11.806122448979595,-18.0,1.0000000000000002,-5.77350269189626,0.3333333333333332,-1.1547005383792515,12.479591836734695,-16.0,0.833333333333334,-7.216878364870325,-0.5000000000000002,-0.6735753140545634,12.39285714285714,-8.0,15.888888888888852,81.16071428571423
66,43700013200,200,0.691656,0.19612699999999927,71604417fb62587090e152a6a9291dcc396e8669bbc918e92383892ae60bb04f,1.3333333333333335,3.4641016151377553,15.111111111111073,5.009436239224453e-18,79.32653061224487,200.0,1.333333333333334,-0.5773502691896255,0.8888888888888891,-0.3849001794597505,9.60714285714286,-20.0,-3.608224830031759e-16,0.5773502691896255,1.1666666666666667,0.8660254037844387,3.9897959183673457,2.0,2.3333333333333326,-1.1547005383792515,0.4444444444444444,1.3471506281091266,2.3010204081632626,2.0,6.333333333333335,-1.7320508075688774,0.055555555555555636,0.6735753140545633,-0.8367346938775526,14.0,3.333333333333332,-3.4641016151377553,0.16666666666666663,1.6358257627039392,2.3571428571428545,-6.0,14.999999999999966,72.58418367346935
67,43700013400,200,0.712237,0.20160399999999923,b1363acfc53d3b2e06b2be2d80c1afe5aae3cf5e08733d8f2cba1ad2f742670c,-5.166666666666666,-2.598076211353316,16.11111111111107,-6.082886861915407e-18,63.62244897959184,200.0,1.4999999999999996,-3.7527767497325684,0.6111111111111112,-0.09622504486493753,12.336734693877544,-30.0,1.5000000000000004,1.443375672974064,0.9444444444444444,0.2886751345948128,4.260204081632651,12.0,-1.8333333333333333,0.28867513459481287,1.0555555555555558,1.058475493514314,2.95408163265306,12.0,3.885780586188048e-16,-0.5773502691896255,1.0,-0.19245008972987526,0.6224489795918358,6.0,-7.216449660063518e-16,4.618802153517008,0.8888888888888888,8.326672684688674e-17,-1.8061224489795917,0.0,15.499999999999972,78.11479591836732
68,43700013600,200,0.7108059999999998,0.19583400000000228,609151224434ae7c7e757e2d9456edbdc2e70436355614447969e5b32844e91c,-1.4999999999999998,-0.8660254037844388,15.111111111111073,-1.0734506226909542e-18,85.64285714285714,200.0,3.3333333333333317,1.7320508075688774,1.4444444444444446,-0.7698003589195009,24.178571428571413,20.0,-1.1666666666666663,4.907477288111821,0.7222222222222223,0.2886751345948128,5.612244897959185,8.0,1.166666666666666,-3.175426480542942,-0.5,-0.4811252243246881,2.607142857142856,8.0,-3.6666666666666674,4.0414518843273814,0.11111111111111113,0.19245008972987532,4.255102040816329,18.0,-1.166666666666666,7.794228634059952,0.16666666666666663,-0.2886751345948129,5.617346938775511,22.0,16.55555555555553,79.85969387755101
