kminus,kplus,count
46,74,3
47,47,1782
47,48,15027
47,49,16006
47,50,15866
47,51,15554
47,52,14793
47,53,13602
47,54,12438
47,55,10904
47,56,9472
47,57,7826
47,58,6472
47,59,5209
47,60,3957
47,61,3038
47,62,2194
47,63,1576
47,64,1095
47,65,701
47,66,450
47,67,330
47,68,168
47,69,104
47,70,56
47,71,32
47,72,6
47,73,4
47,74,1
47,75,1
48,48,2176
48,49,18294
48,50,18335
48,51,17984
48,52,17288
48,53,15793
48,54,14192
48,55,12657
48,56,10595
48,57,8808
48,58,7156
48,59,5650
48,60,4410
48,61,3226
48,62,2527
48,63,1740
48,64,1211
48,65,772
48,66,493
48,67,291
48,68,200
48,69,91
48,70,59
48,71,26
48,72,14
48,73,2
49,49,2681
49,50,21349
49,51,20534
49,52,19252
49,53,17970
49,54,16036
49,55,13851
49,56,11836
49,57,9658
49,58,7774
49,59,6171
49,60,4708
49,61,3538
49,62,2476
49,63,1819
49,64,1264
49,65,839
49,66,541
49,67,316
49,68,207
49,69,121
49,70,57
49,71,39
49,72,15
49,73,8
49,75,2
49,76,1
50,50,2861
50,51,22982
50,52,21576
50,53,19778
50,54,17578
50,55,15292
50,56,12866
50,57,10604
50,58,8533
50,59,6506
50,60,4998
50,61,3742
50,62,2665
50,63,1882
50,64,1334
50,65,894
50,66,553
50,67,359
50,68,213
50,69,128
50,70,53
50,71,25
50,72,19
50,73,4
50,74,3
51,51,3116
51,52,23197
51,53,21234
51,54,18517
51,55,16294
51,56,13308
51,57,11031
51,58,8717
51,59,6864
51,60,5143
51,61,3810
51,62,2709
51,63,1820
51,64,1358
51,65,854
51,66,528
51,67,338
51,68,206
51,69,117
51,70,51
51,71,33
51,72,15
51,73,6
51,74,2
52,52,2978
52,53,22317
52,54,19380
52,55,16721
52,56,13919
52,57,11187
52,58,8928
52,59,6847
52,60,5085
52,61,3591
52,62,2730
52,63,1844
52,64,1258
52,65,844
52,66,566
52,67,345
52,68,172
52,69,121
52,70,71
52,71,31
52,72,13
52,73,5
52,76,1
53,53,2763
53,54,19805
53,55,16970
53,56,13906
53,57,11109
53,58,8638
53,59,6739
53,60,4992
53,61,3682
53,62,2726
53,63,1887
53,64,1200
53,65,797
53,66,511
53,67,321
53,68,182
53,69,95
53,70,61
53,71,34
53,72,10
53,73,4
53,74,2
53,75,1
54,54,2410
54,55,16408
54,56,13317
54,57,10744
54,58,8215
54,59,6487
54,60,4724
54,61,3397
54,62,2419
54,63,1663
54,64,1116
54,65,717
54,66,462
54,67,266
54,68,171
54,69,111
54,70,35
54,71,31
54,72,14
54,73,3
54,74,1
54,75,1
55,55,1892
55,56,12683
55,57,10087
55,58,7845
55,59,5808
55,60,4500
55,61,3110
55,62,2214
55,63,1460
55,64,998
55,65,640
55,66,427
55,67,245
55,68,131
55,69,83
55,70,35
55,71,19
55,72,12
55,73,1
55,74,3
55,76,1
56,56,1424
56,57,9191
56,58,6985
56,59,5271
56,60,3788
56,61,2847
56,62,1911
56,63,1340
56,64,866
56,65,581
56,66,341
56,67,208
56,68,101
56,69,60
56,70,45
56,71,15
56,72,10
56,73,2
56,75,1
57,57,966
57,58,6453
57,59,4754
57,60,3368
57,61,2393
57,62,1617
57,63,1082
57,64,724
57,65,428
57,66,303
57,67,181
57,68,105
57,69,47
57,70,32
57,71,10
57,72,5
57,73,4
57,74,1
58,58,637
58,59,3932
58,60,2896
58,61,1982
58,62,1392
58,63,930
58,64,602
58,65,416
58,66,227
58,67,153
58,68,102
58,69,55
58,70,19
58,71,10
58,72,7
58,73,2
58,74,1
59,59,399
59,60,2309
59,61,1627
59,62,1091
59,63,735
59,64,510
59,65,303
59,66,206
59,67,118
59,68,62
59,69,27
59,70,14
59,71,14
59,72,3
59,73,2
60,60,227
60,61,1310
60,62,866
60,63,614
60,64,388
60,65,252
60,66,150
60,67,73
60,68,49
60,69,21
60,70,13
60,71,3
60,72,4
60,73,3
61,61,102
61,62,686
61,63,476
61,64,291
61,65,193
61,66,116
61,67,60
61,68,29
61,69,21
61,70,10
61,71,2
61,72,2
62,62,57
62,63,334
62,64,225
62,65,113
62,66,86
62,67,38
62,68,30
62,69,15
62,70,6
62,71,5
62,73,1
63,63,26
63,64,159
63,65,86
63,66,65
63,67,27
63,68,18
63,69,8
63,70,5
63,71,3
63,72,2
63,73,2
64,64,12
64,65,59
64,66,35
64,67,11
64,68,12
64,69,2
64,70,3
64,71,1
64,72,1
64,73,1
65,65,3
65,66,13
65,67,12
65,68,7
65,69,2
65,70,3
66,66,1
66,67,7
66,68,5
66,70,3
67,68,1
67,70,1
67,72,1
68,69,1
70,73,1
