batch,M_pref,M_p0,M_p1,M_p2,M_p3,M_p4,M_p5,M_p6,M_p7,M_p8,M_p9,M_p10,M_p11,M_p12,M_p13,M_p14,Mp,Mpp,meanKminus,meanKplus,gap,varKminus
10,7.945808738107907e-05,-0.000469751167693766,-0.00048456610132552314,-0.0004823823183499609,-0.0004700248452124134,-0.00045176697263349386,-0.0004225386893503824,-0.00036840958984940553,-0.0002750826784760907,-0.00013838380787223326,3.0464890651282772e-05,0.0002073390140416853,0.0003628510808134644,0.00047098284884838915,0.000515883004747697,0.0004954592294285076,0.011501289098858614,0.43371959230542245,0.04194999999998572,-0.021119999999996253,0.06306999999998197,-2.019191271501768
11,-0.0002989735254165238,-0.0002556568456529851,-0.00020426541313878221,-0.00013790149719072886,-6.975062295366818e-05,-1.3995076893813518e-05,1.7358051420113263e-05,1.5290228823516827e-05,-2.74825834125636e-05,-0.00011690033989009141,-0.00025400717917922755,-0.00042815531505258075,-0.0006124850499868995,-0.0007678418040455437,-0.0008558915319165639,-0.0008549470707860385,-0.006609528435681078,-0.46644944241447206,0.060510000000022046,-0.0004500000000007276,0.060960000000022774,-0.6411705997088575
12,-0.0003334770808225418,0.0005188085569444167,0.0005256585734969565,0.0005031453037804834,0.00045681880632209015,0.0003886257405903981,0.0002946916022817936,0.00016916841904923707,1.3142988683045864e-05,-0.00015625171271005378,-0.0003031786292688743,-0.0003817550891479504,-0.0003550476449170059,-0.00021566158893815413,4.911992541267729e-06,0.0002461744357866724,-0.016271006587953885,-0.1336927102713048,-0.027150000000006003,-0.011330000000015161,-0.01581999999999084,0.6964366965039517
13,-0.0007447280529004896,1.7665838577207715e-05,0.00013673099494426744,0.00025734751038475334,0.00034918710005638065,0.00037817106568371894,0.000316699833656231,0.00015508587668422447,-9.159477771680802e-05,-0.0003851250719291155,-0.0006735657904500814,-0.0009045512741291395,-0.001038326587992966,-0.0010572497927078262,-0.0009688984944712375,-0.0008014049866158501,-0.027010547430656118,-0.4684963981149721,0.014389999999991687,0.029619999999994207,-0.01523000000000252,0.18893816250783857
14,0.0016374800451891547,0.0005724221635499127,0.0006752616119568566,0.0007729815647752325,0.0008676214038272345,0.0009674691623050569,0.00108328014563841,0.0012205893848327154,0.0013721331641661783,0.0015156341506523674,0.001619795962230941,0.001656285271695368,0.0016111526431749068,0.0014891059331876288,0.0013088380040222614,0.0010936380136363777,0.014752238290971498,-0.08042792847051317,-0.08380999999999972,-0.04934000000000083,-0.03446999999999889,0.006089371694542933
15,0.0018664335118518949,-0.0006458568462504033,-0.0005991540081582425,-0.0004564610195373353,-0.00021050389515775425,0.0001280685840099327,0.0005300264873093763,0.0009515746459508589,0.0013417025824417061,0.0016507542736534653,0.0018391542300946195,0.0018860730267726833,0.0017962544487941656,0.001600636830837332,0.0013471514561936848,0.0010839411421128542,0.034958981385130095,-0.8107624527908754,-0.01300000000000523,-0.06128999999998541,0.04828999999998018,-2.491215859998192
16,0.0006905425082577299,-0.00027881258863193814,-0.00027809274166756826,-0.00026300385874789,-0.0002166894262684016,-0.00011997023284437969,3.579983740331638e-05,0.0002362669712980825,0.00044243555038414595,0.0006045668943163163,0.0006848132969964338,0.0006742256018499315,0.0005934197812559328,0.0004780975367497664,0.0003603732026339346,0.00025705617797699976,0.01841499615091191,-0.44037235153893306,0.00929999999999609,-0.01089999999999236,0.02019999999998845,-1.8771842359928996
17,0.0007315756799582962,-3.662461096676228e-05,-1.5861281696949447e-06,4.861084537721716e-05,0.00012222429826214132,0.00022579253315435643,0.00035734538773235514,0.0005019449910659279,0.0006330799811289367,0.000720256057798796,0.0007396568081199373,0.0006830997407087924,0.0005615436263664009,0.00040208275678299543,0.0002397030877182571,0.00010630859874949383,0.010915553336643846,-0.43958913393149146,0.00838999999999146,-0.03538000000000352,0.04376999999999498,0.1589231044999906
18,-0.003186318840174285,-0.0016630104597455952,-0.0020517529299365345,-0.0024150591393596876,-0.002729305222317069,-0.0029828062726976468,-0.003174041836370267,-0.0033041769905493013,-0.0033685302304691245,-0.003352893366403875,-0.0032376655625360184,-0.0030079474530056993,-0.0026645827104819775,-0.002230893797705358,-0.0017516045397687474,-0.0012833487423592471,-0.0024358187927342456,0.7999010398518323,0.2065200000000118,0.09968000000000643,0.10684000000000538,-2.716812916798517
19,0.0017048804031537523,-0.00046283936940338943,-0.0005592398007969734,-0.0006009192673153141,-0.0005544485607291705,-0.0003970830948863968,-0.00012282269988983519,0.0002550072449503116,0.0007038280090021498,0.001173905130610997,0.001603043509963209,0.001925451850705251,0.0020856799443192964,0.002055246608574257,0.0018451734212939774,0.001506293824748095,0.04594489428303472,0.21256357557008698,-0.022390000000001464,-0.057699999999982765,0.0353099999999813,-1.8785259395008325
20,0.0026551669528273036,0.00043894863450100186,0.000651836799918093,0.0008996132870581208,0.0011699478659998874,0.001448793262163628,0.0017249675202117842,0.001991381712775242,0.002241096890316152,0.0024603672261638287,0.0026242007380737897,0.0026998607375843253,0.002659142112384494,0.0024935964969851065,0.002223067062816053,0.0018907795042383269,0.02344927566943511,-0.3044484169334396,-0.10391999999998802,-0.11629999999999541,0.012380000000007385,-1.1847054208046757
21,0.0010402698147496947,0.00011833492357338216,2.486565837611643e-05,-5.8723564348883706e-05,-0.00010204450903128492,-7.966789680979858e-05,2.2183589584501284e-05,0.00020244216675835425,0.00044432390489734797,0.0007163181137006536,0.000976668086436927,0.0011823519244550384,0.0012998011916593999,0.0013121895188177302,0.0012206152461460285,0.0010412521667279018,0.02569379734710875,0.30112470664422375,-0.05264000000002511,-0.018509999999992033,-0.03413000000003308,0.16413332161027938
22,-0.0018189621553592605,-0.0005145462456597194,-0.0006787530835266065,-0.0008533713514912167,-0.0010350542376772465,-0.0012239545854564327,-0.0014173077649226595,-0.0016016955429586366,-0.0017513874282946151,-0.0018363663472058533,-0.0018353018771450902,-0.00174399571446604,-0.00157394660919552,-0.001344654214472829,-0.0010778037224119519,-0.0007972000458797979,-0.011733540212365945,0.64712966424851,0.08293000000000461,0.06120000000001369,0.021729999999990923,-1.1533752644972992
23,7.847206770161819e-06,-0.0007639413051953037,-0.0008029060947495337,-0.0008014488644086937,-0.0007618733290736257,-0.0006914148978023338,-0.0005984307380164644,-0.0004883956708808812,-0.00036163679459655373,-0.00021441177544090362,-4.326334705218038e-05,0.00014978925105890717,0.0003544030228828099,0.0005526044889359039,0.0007217423029636238,0.0008382843075235291,0.013699194772003764,0.20466142871211446,0.05466999999998734,-0.03473999999999933,0.08940999999998667,-3.0072458161012037
24,-0.0006239911066605597,0.00023843476756268966,0.00026957162059826345,0.000298242761232026,0.00031459782910225886,0.00030119441209319753,0.0002364929720524156,0.00010420073858763423,-9.477077513964094e-05,-0.0003347114264352635,-0.0005682983208887826,-0.000741404476735541,-0.0008133173426329021,-0.0007726177740616791,-0.0006411677514328584,-0.00046468488553785825,-0.02194560825114511,-0.40969137568347236,0.029669999999981655,-0.004909999999995307,0.03457999999997696,1.200043326098239
25,0.0006332583670533021,-7.573571640884236e-05,-6.669869628261882e-05,-3.301422056889436e-05,3.3450708926019423e-05,0.000135023524211908,0.00026649491893049326,0.0004129227949888348,0.0005482266398759705,0.0006378944633582684,0.0006478092143331615,0.0005567315177231746,0.0003664320963695511,0.00010428887784152963,-0.00018277913436293147,-0.00044073385874776605,0.011248583418471014,-0.4563602140483738,-0.001140000000020791,0.019120000000015125,-0.020260000000035916,-0.6291771319811232
26,-0.0006137665034373629,0.00017350779371183567,0.00022068658101737082,0.00025065763524312334,0.0002480398344580914,0.0001995715310477708,9.846211834807495e-05,-5.082893613517214e-05,-0.00023061251099887325,-0.00041419464335634704,-0.0005756857776398894,-0.0006994970355925778,-0.0007830760955860327,-0.0008321599437776106,-0.0008538665740120965,-0.0008529092587554743,-0.01816828536106474,-0.037985574936620026,-0.008939999999995507,0.06758000000002085,-0.07652000000001635,0.9236466743968776
27,0.0016372564879559848,-0.00014134850371960717,-3.88552399509523e-05,0.00011176402135870678,0.0002925435591215608,0.00048574937881340485,0.0006836887927219593,0.0008911551268124818,0.0011163333584844892,0.0013552453955233412,0.0015823128397520758,0.0017565751182498923,0.0018404160545771875,0.0018171557014181605,0.001695810275661902,0.0015027902414564975,0.02320451343554275,0.13733805366844365,-0.03696999999999662,-0.08606999999997811,0.04909999999998149,-1.040153311303584
28,-5.7677374961873085e-05,-5.6339581262832006e-05,1.089832582290562e-06,5.6229233098448184e-05,0.00010744607802959383,0.00015383157196646735,0.0001898799797657169,0.00020346589151076788,0.00017961352510464934,0.00010737342659405957,-1.5629036875797198e-05,-0.00018367151084408562,-0.0003856978476046713,-0.0006056827076867943,-0.0008200395598437771,-0.0009970901075878613,-0.0048046232458354154,-0.4838773210447087,0.0026400000000137425,0.0626399999999876,-0.05999999999997385,-0.47970824160438497
29,-0.0003059739151747287,0.00045366102328736613,0.0005116645917564444,0.0005311287369147433,0.0005075484332458524,0.0004421888540091512,0.0003401909540587944,0.0002088553006824867,5.69816371319698e-05,-0.0001049008244174976,-0.00026437067352969024,-0.0004083127640991391,-0.0005260289447357458,-0.0006127604757433236,-0.0006705337631156549,-0.0007046473522906993,-0.01568780625498878,-0.10008797999172714,0.028520000000014534,-0.001540000000005648,0.03006000000002018,0.9044351815900882
30,-0.0010217329676645015,-0.00022396999143070584,-0.00014411531426472557,-4.4723956638459406e-05,4.5751880350386465e-05,9.155237970226437e-05,5.97589283105604e-05,-6.928971442099474e-05,-0.000294886283236262,-0.0005946498630464703,-0.0009296478999942792,-0.0012542456612658626,-0.0015269998845576227,-0.001718324139903249,-0.0018122971759871875,-0.0018036514824967265,-0.02626800743127955,-0.741670109948295,0.03523000000001275,0.08856000000000108,-0.05332999999998833,0.5337774438958149
31,0.0015593424509373621,0.00012028990260892769,0.0001903041823740903,0.0002942685903507547,0.0004428134379441673,0.000636464091965494,0.0008631580984156395,0.0010999531240991622,0.00131661875387179,0.0014795087044510158,0.0015565837447747422,0.0015251229177772885,0.001380894769583918,0.0011437907514001422,0.0008545180018461052,0.0005617320496182909,0.01897777901760378,-0.537756791936232,-0.07192000000000576,-0.011689999999987322,-0.060230000000018435,-0.619894679999561
32,-0.0006825067309164101,-0.0006862940546523699,-0.0006297556052625719,-0.0005162386543712261,-0.0003663899023966799,-0.00021662842460967724,-0.00011318398760262749,-9.784059757922403e-05,-0.00019027656016534777,-0.00037707191144653596,-0.0006153924289991064,-0.0008503180515282427,-0.0010359179527533735,-0.0011487466093834664,-0.0011889135095664027,-0.0011720698600029555,-0.013961565693359823,-0.9435938869517528,0.08160000000000878,0.03740999999999417,0.044190000000014606,0.27640879999671597
33,0.0014908830121563854,0.00028434166778845693,0.0004418450749300584,0.0006363093489465399,0.0008661522222792595,0.0011222251250749826,0.0013816327056935807,0.0016041781480806705,0.0017373066020004435,0.0017319609162246286,0.0015641896951872347,0.0012509914688005885,0.0008495434107822497,0.00043766653987931115,8.479204310685162e-05,-0.0001711432505993038,0.006389138407209671,-1.3847413969580984,-0.06427000000002181,-0.002540000000010423,-0.06173000000001139,0.24743476310686674
34,-0.0012510429409129387,-0.0004334804304253481,-0.00048749040321938164,-0.0005152212562599123,-0.0005272118010876126,-0.0005475491883584205,-0.000603278948690944,-0.0007103134517387755,-0.0008643181982792569,-0.0010419304990099132,-0.0012105443079317713,-0.0013397092186612225,-0.0014079373716346932,-0.0014040148862094481,-0.0013265601213517941,-0.0011852133707119794,-0.016580852363556886,-0.23607554190174795,-0.001890000000003056,0.12922999999997842,-0.13111999999998147,-0.8061509457038483
35,-0.0012055658019689552,-8.747826420185678e-05,-0.00025680639469805033,-0.000470109087975068,-0.0007039687938462658,-0.000930625418643527,-0.001125525213460432,-0.0012692297936626185,-0.0013450405990247383,-0.00133884227678982,-0.0012453679067799817,-0.0010771479174536136,-0.0008672117743123708,-0.0006600909992899862,-0.0004949536100457008,-0.00039129539867299723,-0.00348062415635475,0.8200912759692685,0.0388099999999838,0.05556000000001404,-0.01675000000003024,0.9730616681117681
36,0.0002428390884869902,-0.0003414031996832323,-0.0004234527592751336,-0.00048141037166726797,-0.00047757243920532044,-0.00038944062735346563,-0.00022561092236783598,-2.7178511249337234e-05,0.0001479470091361179,0.0002498602907464731,0.00025676869728807894,0.00017971919810577663,5.129402165460206e-05,-9.286154326759721e-05,-0.000228296599463218,-0.0003454316172335492,0.013851940099790738,-0.7321223877509979,0.017720000000025493,0.038129999999995334,-0.02040999999996984,-0.9044363304128638
37,-0.001505593815457118,-4.700468288554305e-05,-0.00017394020229544171,-0.0003740315321806298,-0.00062894926049617,-0.0009005576543537064,-0.0011431997868573962,-0.0013211805092867568,-0.0014236499922335444,-0.0014691313360069014,-0.0014960258485228195,-0.0015426074754513186,-0.0016266685670706105,-0.0017360526327510062,-0.0018348969631434286,-0.0018809610953505196,-0.0073975413360072295,0.569881391734306,0.026980000000008886,0.1570199999999886,-0.13003999999997973,-0.7546306424046634
38,0.0019708123369406305,-0.0002850606733777461,-0.0002065603128049709,-6.938395757261073e-05,0.00013387464210479205,0.0004021224340757801,0.0007216639412096493,0.0010659822697616228,0.0014010369863652894,0.001694125517277656,0.0019216398213630637,0.0020717509678257473,0.0021417209043292917,0.002133008365638678,0.0020478906248585504,0.001889242044116779,0.03140716237580232,-0.4196618569130024,-0.04525999999998476,-0.09075999999998885,0.04550000000000409,-1.808707628006232
39,-0.00030756682514954115,-0.00035634229713532584,-0.00041762691621805015,-0.000469260490371326,-0.0005071137912970869,-0.0005236265445092148,-0.0005105578048626436,-0.00046624198610500933,-0.0004020050026742883,-0.0003411658422615149,-0.0003090399028360391,-0.00031998792430687484,-0.0003706540102718092,-0.00044369970860203,-0.0005180333947466531,-0.0005774936573821332,0.006253807192162952,-0.03397823017725443,0.062389999999993506,0.011660000000006221,0.050729999999987285,-0.464782285693218
40,-0.000762417477570887,-0.0008046081127449645,-0.0007116460487319731,-0.0005741521360597135,-0.00041450437707746257,-0.0002645804661579598,-0.00015970815998889165,-0.0001327630379699407,-0.00020821768110135253,-0.0003943083337017983,-0.0006743955951753478,-0.001003686522331848,-0.0013180747301203555,-0.001554646334976817,-0.0016736166647760564,-0.0016686534143117715,-0.013077264786597986,-1.1063600946892294,0.07946000000001163,0.07932999999999879,0.00013000000001284207,-2.7860851396035287
41,-0.00048733173773540805,-0.00045888805144589373,-0.0005607025964649015,-0.0006728611564157383,-0.0007855187578117429,-0.000880113188056364,-0.0009321035278256895,-0.0009194227820328305,-0.0008342646470634874,-0.0006918503894386419,-0.0005293058769763048,-0.00039248226618149307,-0.0003160801725158313,-0.0003076229915223161,-0.0003446440055975275,-0.0003871113915271396,0.011378619629709874,0.572561226555024,0.0352800000000002,0.0457800000000077,-0.010500000000007503,-1.9974752031994285
42,-0.0015845356572650182,5.7360200053202526e-05,7.242971313614621e-05,6.144539553076811e-05,4.470952414958873e-07,-0.00013585951096695137,-0.000361377564550569,-0.000664904110720177,-0.0010046619585541983,-0.0013179393776709958,-0.0015435731912036843,-0.0016453392469120143,-0.0016228140748690834,-0.001505142084509914,-0.0013345204393614418,-0.0011501472465292872,-0.03265176334755715,0.26480428717557203,0.02643000000000484,0.08620999999999412,-0.059779999999989286,1.1305751394975232
43,-0.0007375797172664011,-3.983722522626909e-05,3.2252956377876174e-06,1.6705140996164936e-05,-2.3276958854734353e-05,-0.00012425100416146861,-0.00027133801432488447,-0.0004322757633634655,-0.000571892456008527,-0.0006689208762360455,-0.0007260438441076822,-0.0007668630380136543,-0.00082038833133391,-0.0009014658458430524,-0.0009992427927669745,-0.0010815723457295867,-0.011832255643623668,0.42588272417432194,0.02991000000000099,0.06833000000000311,-0.03842000000000212,0.981686113300384
44,-0.0003548362634859803,-0.0006421256134128139,-0.0006674070858858627,-0.000651333487183603,-0.0005945673234324378,-0.0005097114958189097,-0.0004185994507381885,-0.0003450773629787296,-0.00030644658479483944,-0.00030775203882960067,-0.00034167264973761213,-0.0003938458939197753,-0.0004505414066685587,-0.0005042454464869728,-0.0005541312351129424,-0.0006020438416667329,0.0018662662074566683,-0.39936232218651213,0.0433400000000006,0.06140999999999508,-0.01806999999999448,-2.0686155908042565
45,-0.0012658128779903244,-0.0005266813987396812,-0.0006150668593978281,-0.000708553861103911,-0.000815137798593879,-0.0009390229120588289,-0.0010732104666538733,-0.001197811559378148,-0.0012865252986309361,-0.001317990387011636,-0.0012851717876976032,-0.001197346947657163,-0.001074397031755825,-0.0009379492651604426,-0.0008049228229505268,-0.0006859027911918503,-0.006008941381685062,0.5724865087231024,0.09726999999998043,0.03333000000000652,0.0639399999999739,-0.392509434488602
46,0.0007941720838717803,-0.000312611123474138,-0.00034729344961692554,-0.0003673297055698521,-0.00036996464477234703,-0.0003466291453234627,-0.00027989150687779407,-0.00014694250007618592,6.886767809888283e-05,0.0003630635722706721,0.0007011700864368864,0.0010238553645729453,0.0012656904409767966,0.0013782999423503917,0.0013462635783773047,0.0011891608484543292,0.02550030361734823,0.7838571599660895,0.04311999999998761,-0.08141000000000531,0.12452999999999292,-0.31268303679826204
47,-0.0014576537796414657,-0.0010011033902433963,-0.00105998957895026,-0.0010767128141300208,-0.0010741954634885253,-0.0010813209701805437,-0.0011193640899669344,-0.0011925667645457105,-0.0012874534123683556,-0.0013800789205580255,-0.001446416495440861,-0.0014705698875094875,-0.001447867457542884,-0.0013831134102276765,-0.0012862557032172761,-0.0011678233433137786,-0.009375607800620855,0.02261139633085918,0.08355000000000246,0.08979999999999677,-0.006249999999994316,-1.5631937095022295
48,-0.0019259582278685627,-0.0008229475114909235,-0.0010269165657530444,-0.001230869393177625,-0.0014214477258744918,-0.0015867559471333115,-0.0017188305727727782,-0.001815535076326924,-0.001879973804781887,-0.001916807033447654,-0.0019277664557625362,-0.0019100527587480043,-0.001859105480190526,-0.0017734156344586527,-0.0016574332224021937,-0.0015205058910235936,-0.005063597856031166,0.27605499789085286,0.12162000000000717,0.09618999999997868,0.025430000000028485,0.03882838519348297
49,-0.0006721022944493615,0.0002033670587574532,0.00021110600267126856,0.00016672113187621296,6.126054677557669e-05,-9.541385882816389e-05,-0.0002748071320485268,-0.0004399554941784123,-0.0005613376365699585,-0.0006306162219726907,-0.0006646609489493471,-0.0006963627894049917,-0.0007554262078011131,-0.0008490636301534682,-0.0009546384615796155,-0.0010302646216433509,-0.009533036389708371,0.5210355698870259,0.022390000000001464,0.05056000000001859,-0.028170000000017126,0.7177937758970074
50,0.0006090726146843473,4.2190415169840456e-05,6.22365943259151e-05,6.929713522008107e-05,6.649016746196335e-05,6.529382110476156e-05,8.285254508566542e-05,0.00013665409874974443,0.00023804226888213265,0.00038567510232534463,0.0005606850438737432,0.0007270989423978635,0.0008408782655245917,0.0008661646731891182,0.0007909087263701098,0.0006325986688616725,0.012451050178774459,0.4624466331093515,-0.011870000000016034,-0.024949999999989814,0.01307999999997378,-0.8079974176944233
51,-0.00013072315434881077,-0.00015371924635054768,-0.00031861724211101894,-0.0005324536549697889,-0.0007562433430483573,-0.000933168073255275,-0.0010069760759248148,-0.000944953990470121,-0.0007540908238894417,-0.000481749889047034,-0.0001999062483610814,2.0369248969864806e-05,0.00013360390885808204,0.00013378135855912632,5.1926470712948536e-05,-6.067968925971279e-05,0.0231602050711599,0.8147776826161746,0.07149999999998613,-0.02521999999999025,0.09671999999997638,0.1444729700087919
52,0.002391736530399924,-0.0004049541472589402,-0.0003103416068374054,-0.00013582437553416593,0.00012401637866421567,0.00046302747387594323,0.0008642154478902819,0.0012998835717363821,0.0017296579481632657,0.0020998509624193806,0.0023507231563251185,0.0024344657076463827,0.002337073451888383,0.0020897120193272833,0.0017585119369976088,0.0014160442822375163,0.03999836953415059,-0.5958136217076841,-0.04207999999999856,-0.07537999999999556,0.033299999999997,-3.174610956797551
53,0.0003620944121759395,0.00033690850062007005,0.0004919363053325077,0.000643115220106738,0.0007770764018485421,0.0008774239296734931,0.0009250899405744972,0.0009034223210766523,0.0008057517175046325,0.0006398934968232517,0.00042592155063014836,0.00018917461306777739,-4.586180392784911e-05,-0.0002571900337862143,-0.000424257672347661,-0.0005289399291048547,-0.013176441212664258,-0.6818761710947143,0.0028000000000076852,-0.02043000000000461,0.023230000000012296,0.04957316799846012
54,0.0013262830869981146,3.53489368360993e-05,0.00016649200983664958,0.00032902675718626817,0.0005050837596271007,0.0006797758729981673,0.0008462704859345527,0.0010030043378408404,0.0011451235680584038,0.0012581701895977293,0.0013206639119380803,0.0013141785809041018,0.0012327283883684093,0.001084523276273397,0.0008866616767503332,0.0006590826521249982,0.012758292587844444,-0.290726086782378,-0.05988000000002103,-0.01723999999998682,-0.042640000000034206,-1.1280544551918865
55,0.0007803294295213314,-0.00011411319803722453,-2.707822464464993e-05,5.632062601190757e-05,0.00013664994158935073,0.0002217991149382481,0.00032235182902673465,0.00044322268309537893,0.0005757601512550448,0.0006959229438686654,0.0007714068584786515,0.000774544442302294,0.000693278213807047,0.0005341602960244884,0.00031788634400475857,7.275822183816505e-05,0.012635013038658549,-0.12374675545933655,0.023529999999993834,-0.019750000000016144,0.04328000000000998,-1.1752212740902905
56,-0.00020405887708518922,-0.00032143808565310295,-0.0003204275647903376,-0.00028394903719319853,-0.00021886454057140625,-0.00014354043544106965,-8.17157843137073e-05,-5.320565863020654e-05,-6.598894332610072e-05,-0.00011423245735875387,-0.00018344423472005378,-0.0002589249580371433,-0.0003313975192076324,-0.0003968012662699527,-0.0004527357232488871,-0.0004961709914528267,-0.0030513399364382465,-0.3546022933653745,0.05122000000000071,0.011210000000005493,0.040009999999995216,-0.25145066600089194
57,-0.0002964660852237122,8.0141426746283e-05,2.8958694875957924e-05,-4.842186589459896e-05,-0.00014249274533284506,-0.00023342348079202768,-0.00029791049491167954,-0.00032109881060782275,-0.0003073568736875476,-0.00028276222372403126,-0.0002859011205180728,-0.0003499772840894755,-0.00048457130225920686,-0.0006666344254900869,-0.0008464904946733354,-0.0009672859032516801,0.0019168293441893525,0.1085271304324138,0.02997999999999479,0.022490000000004784,0.007489999999990005,1.3950826967993635
58,0.000325904064993332,-0.0003522473675974247,-0.000380671520275766,-0.00039001099668278805,-0.0003571923431515689,-0.0002631570784539239,-0.00010890579314382087,7.557988557360673e-05,0.00023940302871205965,0.0003342460727534524,0.0003390555731258571,0.00026937075722899273,0.0001656702295601553,6.999486148129286e-05,6.583261187742551e-06,-2.3555427454913236e-05,0.01293330935899828,-0.6898009909717118,0.046140000000008285,-0.02060999999997648,0.06674999999998477,-0.6066772420017514
59,-0.001384152668465033,-5.7543231352430446e-05,-6.4807582295101085e-06,-3.2746347818912724e-06,-8.433606728308618e-05,-0.00026790677717636324,-0.0005392278233931069,-0.000848922500594762,-0.0011286222276160052,-0.0013174837170734088,-0.001385942937181528,-0.0013441294529961123,-0.0012311658790419289,-0.0010924058788790436,-0.0009578749866231417,-0.0008332899511598324,-0.02342806082393789,0.9083823756394978,0.051000000000016144,0.04182999999997605,0.00917000000004009,-0.20103598000423517
