batch,M_pref,M_p0,M_p1,M_p2,M_p3,M_p4,M_p5,M_p6,M_p7,M_p8,M_p9,M_p10,M_p11,M_p12,M_p13,M_p14,Mp,Mpp,meanKminus,meanKplus,gap,varKminus
10,-0.0017189022037774615,-0.00016391069480603537,-0.0003609756511973039,-0.0006213052195008784,-0.0009224236169504962,-0.001229451736847409,-0.001502788409713518,-0.0017066280960738034,-0.0018174768105447825,-0.0018299433740910365,-0.0017536654782466243,-0.0016000610629235412,-0.0013708475429785594,-0.0010640762809696058,-0.0006958664758208721,-0.0003148760063567124,-0.0061657639008450005,0.98382150924391,0.09498000000002094,0.031920000000013715,0.06306000000000722,0.5924453143888968
11,-0.001760997589690727,-0.00036181526358314287,-0.0004266877001349867,-0.0005123211925194271,-0.0006360198459449684,-0.0008071837016859762,-0.0010186102881281078,-0.0012480262719889446,-0.0014670036788662077,-0.0016458998179949003,-0.0017505345440924636,-0.0017412334293357423,-0.0015864981183971727,-0.0012860322127503654,-0.0008821139099585151,-0.0004466270656331428,-0.01989367730030267,0.4008126774868117,0.08453000000000088,0.03980999999998858,0.044720000000012305,0.13547893669601763
12,-0.0012897434830245746,3.6537449445983583e-06,-5.892256759365555e-05,-0.000162754696529821,-0.00031203294534665194,-0.0005051597639872396,-0.000727381953522177,-0.0009486064320826104,-0.001132313131009699,-0.0012501826309690989,-0.0012913811167426514,-0.0012616744819302639,-0.0011765271665962196,-0.0010544289272653717,-0.0009129910929129847,-0.0007668800261153574,-0.015078809944329308,0.6583719896780025,0.042640000000005784,0.07630000000000337,-0.03365999999999758,0.5327672223938862
13,-0.0007236794098551824,9.879084731390098e-05,6.788076685082522e-05,4.314541944516748e-05,2.9303007156533667e-05,1.1905895672570388e-05,-4.1271372982265575e-05,-0.00016131269646646462,-0.0003494875968882427,-0.0005589248753099518,-0.0007057930995212347,-0.0007102436275940871,-0.0005427745793790129,-0.00024396352794708864,9.565103545983167e-05,0.00037986709060777724,-0.019880608942173694,-0.21262377999930493,0.03222999999999843,-0.03421000000003005,0.06644000000002848,1.3748816079023527
14,-0.00040212916113469,4.664545841859269e-05,8.381820243852367e-05,0.00013603557853658632,0.0001863364581162763,0.0002065587917344791,0.00016977136067630738,6.569360079544673e-05,-8.927881961651174e-05,-0.00025423154387660407,-0.000379805805699851,-0.0004314673931369306,-0.00040557372622884724,-0.0003265662332306851,-0.00022882756347564204,-0.00013924478505433768,-0.015996257233597433,-0.09980303848244887,0.006249999999994316,0.0025699999999915235,0.003680000000002792,-0.10315831250045449
15,0.0008662653282743848,-5.9218646536796093e-05,-2.8269235972766538e-05,2.806175945890832e-05,0.00012177304376381759,0.00025860576727354534,0.00042933536799516503,0.0006076069268146078,0.0007578037998630105,0.0008497754370336841,0.0008717178582703378,0.0008322600716890172,0.0007500250492442628,0.0006398762948964798,0.0005088313029564251,0.0003642178256433315,0.012108425510942489,-0.5822523587750794,0.01039000000000101,-0.069500000000005,0.07989000000000601,-0.658475220494438
16,0.0024339912385406004,0.0006341143257611037,0.0008341693012164919,0.0010243492669653742,0.001178999116628554,0.001294030577167149,0.0013976150392756015,0.001539577187638641,0.0017591876950593388,0.002051393236071508,0.002358385905384397,0.0025951167004425457,0.0026896031887699845,0.002609912036600326,0.0023665652581633667,0.0020003707786875324,0.02559080242164935,0.7259503359135948,-0.14169999999998595,-0.13742000000002008,-0.004279999999965867,-0.33191814001474995
17,-0.0014032913982507944,-0.0001240168434255562,-0.000244988162502624,-0.00037769340867566115,-0.0005078106855207487,-0.0006305291749659769,-0.0007568790880376763,-0.0009068862084264939,-0.001087719625053607,-0.0012710561318315383,-0.0013915098017613925,-0.001375349886737931,-0.001185090523909138,-0.000850803404964684,-0.00046438641365542654,-0.0001360596946526904,-0.01820849617024667,-0.025030901509296655,0.0529200000000003,0.0392800000000193,0.013639999999981,0.5636604695973801
18,0.0021439944008068146,-0.0001482795545831861,-2.584145163764262e-05,0.00017398718736238994,0.0004453190101508797,0.000772000487777813,0.0011296043462510896,0.0014848251670838142,0.0017961758147184703,0.0020217804089971425,0.0021339153196270333,0.0021315512795604397,0.002040541560743181,0.0018992898526296598,0.0017392721287493584,0.0015734398507012415,0.026847762095671968,-0.8574605335609533,-0.06820999999999344,-0.13521000000002914,0.0670000000000357,-2.223675113498757
19,-0.001446980097660533,0.00017894875179758074,0.00014336908297440942,8.493834018730162e-05,-1.0149981436446964e-05,-0.00015870496145364843,-0.0003678855034124906,-0.0006266803970077506,-0.0009081344575598838,-0.0011779012484609552,-0.001399555178508205,-0.0015352373584711643,-0.0015510305987506134,-0.0014326144160647925,-0.001200202500365899,-0.0009053930107115749,-0.027561042572654237,0.11687269650951748,-0.007899999999978036,0.0946999999999889,-0.10259999999996694,1.524570085995947
20,0.0007453604105491785,0.0005709455467635127,0.0005640538656349614,0.0004860403736807184,0.00033442441794084843,0.0001412124636408496,-2.4768989976942102e-05,-7.971577577448041e-05,3.2829171095594134e-05,0.00030357927108548566,0.0006517636795719817,0.0009599232055909068,0.0011286675569549542,0.0011190844342117146,0.0009616526358057209,0.0007318082258139791,0.019164752342997637,1.5820515311981609,-0.05325000000001978,-0.05022999999999911,-0.003020000000020673,1.3489599525055382
21,0.0005480239869134484,0.0006531575078981833,0.0007857395651494903,0.0008820456564666568,0.0009063862147580259,0.0008370818584104711,0.0006925867758181825,0.0005364609741492776,0.0004445631846290432,0.00045241993104494505,0.0005264450169657486,0.0005870836281032243,0.000566454411314421,0.0004533215966874282,0.00029239459076524366,0.0001457479578614862,-0.004202052155216407,0.9975453593613537,-0.07381000000000881,-0.015670000000000073,-0.05814000000000874,2.26288767150254
22,0.000237879503612759,0.00037341165862303516,0.00035391378984472865,0.0003340121146004904,0.0003281633068684675,0.00034028255741325175,0.00035640426434579986,0.00035232646870808626,0.00031515692714156884,0.00026150858049733827,0.00023434467940330883,0.000278098197103116,0.00041003574868281323,0.0006078227273118575,0.0008193337475178586,0.000985179693816729,-0.004540894410542506,-0.16478805077602487,-0.009179999999986421,-0.1017699999999877,0.09259000000000128,2.3711682471985114
