batch,M_pref,M_p0,M_p1,M_p2,M_p3,M_p4,M_p5,M_p6,M_p7,M_p8,M_p9,M_p10,M_p11,M_p12,M_p13,M_p14,Mp,Mpp,meanKminus,meanKplus,gap,varKminus
10,-0.0012193072119196513,-0.00024825931847394234,-0.000414309775297661,-0.0006318445151788366,-0.0008865487600828725,-0.001143285833578811,-0.001352821565289375,-0.0014705177671587855,-0.0014777821531201107,-0.0013925548708766389,-0.0012586299892339836,-0.0011165731888271857,-0.0009765732670412586,-0.0008177790861123579,-0.0006165193418192771,-0.00037650554357826493,0.0038981448141122144,0.924916682046856,0.0392100000000255,0.06592999999998028,-0.02671999999995478,-1.2317763229148113
11,-0.000537788485621804,-0.0009712250631703778,-0.001089640747014231,-0.0011467299297748257,-0.001125276394551622,-0.0010238006101628283,-0.0008645656722641171,-0.0006937570527282277,-0.0005659101117367893,-0.0005146261165126509,-0.0005287486581077028,-0.0005572225282454157,-0.0005437345911525338,-0.0004633249006081863,-0.00033112298500337367,-0.0001819477712677875,0.008956546810773958,-0.765629457671892,0.11126999999999043,-0.0010399999999890497,0.11230999999997948,-3.556013014895143
12,-0.0009373192638474359,8.205903257074709e-05,3.2916637407343075e-05,-5.89431769062454e-05,-0.00019138665640050512,-0.0003547248292835592,-0.0005331024338661727,-0.0007072845747976286,-0.0008552089770605953,-0.0009489312711326026,-0.0009549878686911928,-0.0008472398993427666,-0.0006284842402750623,-0.0003426536985122741,-6.27046790334651e-05,0.00014135451840313618,-0.012082334816754248,0.5420210819107041,0.005359999999996035,0.03884999999996808,-0.03348999999997204,-0.2648193631976028
13,-0.0002912663357599321,2.4445224350300165e-06,-2.4773548092715814e-05,-5.383574380690703e-05,-7.764457363057531e-05,-8.927631090316357e-05,-8.721735678862697e-05,-8.134271594906206e-05,-9.417509798204104e-05,-0.00015036001182133774,-0.0002562064388508256,-0.000385791080324438,-0.0004910585747739393,-0.0005321576955000795,-0.0005019331595353949,-0.00042314688893008157,-0.0034508647936188908,-0.43352531806206684,0.011449999999996407,0.021199999999964803,-0.009749999999968395,1.2691296275006607
14,-0.00155540823149114,-0.00016023727239988794,-0.00018907424506309223,-0.00023757441035821003,-0.00032227920790428577,-0.00045849179795787176,-0.0006538129919447799,-0.0008994248212519373,-0.0011635406044337993,-0.0013947140566673566,-0.0015375060550989472,-0.0015528799935267124,-0.0014315389931628397,-0.0011947834520352751,-0.0008867876003086916,-0.0005640448054322622,-0.024764461770765855,0.329423309481939,0.06815999999997757,0.04174000000000433,0.026419999999973243,-0.17337806719297078
15,-0.0010581889479397422,-9.794954547781565e-06,-5.801479376654761e-05,-0.0001353360930631542,-0.00023366184913353738,-0.00034517353596918987,-0.00046634971766013056,-0.0005976411445778318,-0.0007392953353518861,-0.0008859386696139504,-0.0010241237014083637,-0.0011357016936700548,-0.001204216885685283,-0.0012182414207807524,-0.0011710437389307327,-0.0010624982133018435,-0.014414876251811037,-0.04989143487900094,0.07424000000000319,0.04365000000001373,0.03058999999998946,0.6902440960038803
16,0.0017963462110911488,0.0005697299531274291,0.0007738122225817712,0.0009785638386856643,0.0011609006458723758,0.0013105680600187242,0.0014325766012170948,0.0015409388894568332,0.0016458684335793894,0.0017399030370676138,0.0017937026897555386,0.0017708880448040754,0.0016550478178045669,0.0014646897094072742,0.001239248655881875,0.0010097068779088003,0.009948207380539031,-0.10894940634332784,-0.11392000000000735,-0.08118000000001757,-0.03273999999998978,1.5335960384036298
17,-3.153882470174896e-05,-5.1730372589653406e-05,-4.620290364065749e-05,-2.1436618510728422e-05,1.6151222481997074e-05,5.062197694760684e-05,6.373720577212971e-05,4.735527980437304e-05,1.1416274643849533e-05,-2.176879945003929e-05,-3.322126595217689e-05,-1.7707928389620875e-05,1.940065636685251e-05,6.949509336251491e-05,0.00012023837581220942,0.00015115573097757018,-0.0034562039627203944,0.02753931066634152,-0.019579999999990605,0.026189999999985503,-0.04576999999997611,-0.7119950304040685
18,0.001265863414729007,6.352489432293051e-05,0.00016958141010170458,0.0002835380264257781,0.0004109567604065889,0.0005665319202898811,0.0007598076038480839,0.0009784413792303104,0.001181129743184517,0.0013067387177161383,0.001297028305482506,0.0011241861478370474,0.0008117464934143115,0.000436845715215739,0.00010624359137190176,-8.800106043227451e-05,0.0164148669242854,-0.7707938942247381,-0.01753999999999678,-0.07257000000004155,0.055030000000044765,0.4086533492009039
19,-0.0008840133825460672,-4.74326652204482e-05,-0.00010309977445577267,-0.0001533241825660836,-0.0002106425906569509,-0.0003019053818840156,-0.000447035687941133,-0.0006349934609231056,-0.0008175626133504199,-0.0009283408064751919,-0.0009135474007713196,-0.0007543627859284419,-0.0004727959416143124,-0.00012622964571884498,0.00020579273882215254,0.00044532260756458,-0.014667367277604093,0.7179095930254249,0.03566000000000713,-0.011210000000005493,0.046870000000012624,0.1711272651955369
20,0.00020824442296674128,0.0005712636390354797,0.0006135990217089882,0.0006272327372233155,0.000597584484693714,0.0005213120929726811,0.00041400792986845403,0.0003073939206835741,0.00023388733319873456,0.00020631454223818402,0.00020758670454279482,0.00020165727044463289,0.0001615809386869005,9.357548167965302e-05,3.523824547169152e-05,2.6766330269101246e-05,-0.005053968922269725,0.45933796524288084,-0.06837000000001581,-0.006120000000009895,-0.06225000000000591,2.5334491413086653
21,-0.001284446835603803,0.000271973011034099,0.0003411029034537938,0.0004217581850551877,0.00047006593038845246,0.0004295903832429726,0.0002595314829144657,-4.0186063278380146e-05,-0.00042571347592745834,-0.0008309996439702649,-0.0011966526555439172,-0.0014829141516953248,-0.001661522266452442,-0.001704530818913863,-0.0015906676196134617,-0.0013273836448052245,-0.039540679034588244,-0.19758755393840488,0.007229999999992742,0.06031000000001541,-0.053080000000022665,3.287147034701775
22,0.0019738811766012443,0.0008070826698989286,0.0008907607041757082,0.001009008927553512,0.0011798927230582956,0.0014029269905709851,0.0016519496399276523,0.0018803664128601572,0.0020370786274824804,0.002084796431639946,0.0020127435414001305,0.0018401355665894625,0.0016098720714918802,0.0013738570173833509,0.0011748997849122533,0.0010331351570966874,0.010221500938989436,-1.0899441046485805,-0.09875999999999863,-0.17054999999999154,0.07178999999999292,3.80527303119743
23,0.0010212895646208864,0.00023000110831228326,0.0003421452698180172,0.0004705598156086177,0.0005851921239869995,0.0006573975420500755,0.0006826667848621737,0.0006934603358303981,0.0007415682212942309,0.0008527366618971133,0.0009901074908980068,0.0010674032739554917,0.0010107959400993405,0.0008183283653455664,0.0005638032958757977,0.00034352506829393725,0.007963816303341531,0.6306055513893796,-0.07654999999999745,-0.02364999999997508,-0.052900000000022374,0.7905558985003154
24,-0.0014563717879777505,-0.00032381494243849396,-0.0005214974659302207,-0.0007741696372653983,-0.001041697643514139,-0.0012760493913334114,-0.001442948627503049,-0.0015331112080290143,-0.0015570267779113633,-0.0015322198866959402,-0.0014754864548115476,-0.0014019900612426417,-0.0013237878299049433,-0.0012444068896320104,-0.0011558608637334267,-0.0010447900931673804,4.456606665392826e-05,0.4872246109777194,0.08266000000000417,0.10093999999998005,-0.01827999999997587,-0.20946369240118656
25,-0.0011846711571915636,9.701178460708171e-05,0.00016639853576649877,0.0002128651694192074,0.0002040635572949645,0.00011893821839881191,-4.448007070489979e-05,-0.00027229155559560514,-0.0005432119501691535,-0.0008330254531720982,-0.0011135145774123778,-0.0013525598185328835,-0.0015197292387496564,-0.0015940650145621627,-0.0015693443081251646,-0.0014559590884692941,-0.028036694878818658,-0.18893108429507777,0.051819999999992206,0.07687999999996009,-0.025059999999967886,2.1457925404101843
26,0.0004954090539015521,0.0002745847021892178,0.0003051740448194451,0.0003262921721357559,0.0003290089567142829,0.000309196824801794,0.0002746510014628445,0.00024694952500803335,0.0002547247163493527,0.000320773761322779,0.00045036367026818347,0.0006275125670551773,0.0008202477056555857,0.0009906987573655712,0.0011054525496532186,0.0011434705208218654,0.003691211815731954,0.5827385363221822,-0.09660999999999831,-0.01675000000000182,-0.07985999999999649,0.3232343128984212
27,0.0012071888299678424,0.0005601306860038013,0.0006439297839143654,0.0007199002516550257,0.0007925422131359605,0.0008733289312818915,0.0009724084418479828,0.0010858179580177652,0.0011884556375041377,0.001243234110385516,0.001224903581426573,0.001140987169062524,0.0010287075822135172,0.0009249912069724253,0.0008338458711195651,0.0007230898119798823,0.007870807618387765,-0.4785920660499414,-0.09641000000002009,-0.03979000000003907,-0.05661999999998102,1.98894449211366
28,0.0007850653198999691,-5.554538308716328e-05,2.4433818154312448e-05,0.00015711554091657476,0.000342346187154563,0.0005547256434803582,0.0007475031146804145,0.000874131231128894,0.0009140060925444393,0.0008812427462390193,0.0008083458061154403,0.0007199339962735696,0.0006204365364214093,0.00050410486777408,0.0003734247072316732,0.0002464629111199601,0.0003555757555115946,-0.7263820772107579,-0.013270000000005666,-0.054349999999999454,0.04107999999999379,-0.33956362150638597
29,0.0015460478644087061,0.0005452918584520905,0.000870069174005228,0.0012391763604584494,0.0015984834767869271,0.001885738475264187,0.002055601735050816,0.002098281038462102,0.002033035568655084,0.0018786761185130008,0.0016318723051566009,0.0012818688408137158,0.0008495760918785233,0.0004066644548055276,4.872836075475728e-05,-0.00015591001860248976,-0.010980245997460614,-0.8911398033495317,-0.10462999999998601,-0.05690000000004147,-0.04772999999994454,0.7511293638963252
30,-0.0006073732243684349,-0.000828365916325291,-0.0009985498988879238,-0.0011284864780986004,-0.0011928456056029546,-0.0011819004680221346,-0.001108101065864564,-0.0009994213893368409,-0.0008824006862125922,-0.0007669870697815107,-0.0006444241535008555,-0.0004995725269593132,-0.0003280059522078327,-0.00014417696185553552,2.575689900119471e-05,0.00015911472026441942,0.011621715977766733,-0.01607086693167048,0.10569000000000983,-0.016159999999956653,0.12184999999996649,-3.2466691739027738
31,9.070437304603551e-05,0.0003051902539670248,0.0004949296200209563,0.0006539960834036629,0.0007508789633565716,0.0007701366026937606,0.0007111069582120821,0.000585469613894829,0.00041832987254730725,0.0002480194698959437,0.00011612643862646266,4.809047978016068e-05,3.8215690248422085e-05,5.4589098619883814e-05,6.287680357097702e-05,4.899393719925982e-05,-0.016872507199939157,-0.031706613039517606,-0.041169999999993934,0.004340000000013333,-0.04551000000000727,-0.05049753810453694
32,0.00038958021348756144,0.0001245304550163695,0.00020900926248657026,0.0002959871742123088,0.0003639672436596131,0.0003930847289909112,0.000374364621208767,0.00032037412153607114,0.0002691971339507937,0.00027046332187619093,0.0003536206874766856,0.000499714746291513,0.0006442169886708982,0.000714990660295789,0.0006767336635877808,0.0005469327076027541,-0.0024955399829940106,0.5244317551067468,-0.024550000000004957,-0.030019999999979063,0.005469999999974107,0.650594838502002
33,1.824824736140762e-05,8.506393876217544e-05,-1.1742339128817392e-06,-9.487828850618385e-05,-0.00016592540515769638,-0.00019402344829444473,-0.00017837099385231703,-0.00013318581640986427,-7.605907433627657e-05,-2.184999696064338e-05,1.4114436781120787e-05,1.2038196726016359e-05,-4.675878142335055e-05,-0.00016433974388918582,-0.00031317714896705873,-0.0004412296235248858,0.0055667909724670395,-0.029176646980658916,-0.006870000000020582,0.02532000000002199,-0.03219000000004257,0.9873800279165152
34,0.0003533726812763316,0.0003186989445405075,0.0004006060333889838,0.00046049150847149445,0.0004911109726396523,0.0004991937844713856,0.0004976741031332832,0.0004930210201058438,0.00047955114076858596,0.0004443751633363968,0.00037746292968066086,0.0002803308283106931,0.00016925837274073263,7.006930727682104e-05,5.488425383615159e-06,-1.6807044416977668e-05,-0.0024322928384661324,-0.21706098095043558,-0.06746000000001118,0.018770000000017717,-0.0862300000000289,0.17351434920419706
35,-0.00047368658397295427,0.00026908411973725066,0.000385225249187382,0.0004800055954878868,0.0005437651648851904,0.0005632119871397112,0.0005146954172097207,0.0003726484767421212,0.00013402242343185655,-0.00015872639970360147,-0.00042018084525308197,-0.0005592416963877689,-0.0005318385354524668,-0.0003711417121590177,-0.0001691483726405929,-2.0524819241196646e-05,-0.02656874382228036,-0.5412276982530386,0.004099999999993997,-0.008960000000001855,0.013059999999995853,0.6096709960038424
36,-0.00015003748749831125,-3.081447720332253e-05,-5.2752324530946915e-05,-8.149930166989616e-05,-0.00011996202515662802,-0.0001715053519211196,-0.0002318806584418187,-0.00028297058607362757,-0.0002986357375872606,-0.0002618982787431223,-0.0001782542826619382,-7.133569915307447e-05,3.422771856975704e-05,0.00012470336552694583,0.00019490353815498906,0.00024060460953956309,0.0010536153665254844,0.524026103577711,0.029389999999978045,-0.030629999999973734,0.06001999999995178,1.296534748908016
37,-0.0006428067014977445,4.844295969685941e-05,3.836577756710646e-06,-5.406996844503631e-05,-0.00012272489533526887,-0.00020709195698764837,-0.00031264933944008533,-0.0004335423306387476,-0.0005485105233420384,-0.0006287715962465246,-0.0006496083559395238,-0.0005975327060716573,-0.0004744472665262345,-0.0003017104002381865,-0.00011844320051701551,3.2411008295873955e-05,-0.009761463280388405,0.3470711979880434,0.026440000000008013,0.0045900000000074215,0.02185000000000059,0.10670978079724591
38,0.002551778490002654,0.0006773266804798173,0.0008624794794790391,0.0010512908399309406,0.001238538079674556,0.0014261560633436199,0.0016229503171489856,0.0018389925856725498,0.002075079608015007,0.002312429589502174,0.0025108449120703202,0.0026199755877490682,0.002599087562213054,0.002434765681048612,0.002148621251836902,0.0017923504549405278,0.023671850191497867,0.012629591443769073,-0.15815000000000623,-0.13914999999997235,-0.01900000000003388,0.8503420575070777
39,0.0005660290860038941,-0.00010571313598461973,-8.95910048736015e-05,-3.49058229548449e-05,5.580058860554793e-05,0.00017157346446272648,0.00029605727024395456,0.00041207986567637356,0.0005045718205214378,0.0005610570505998336,0.000571869499499722,0.0005321357738919952,0.0004454771343662678,0.00032736533970512127,0.000204577733982525,0.00010788970319786095,0.007448859246167672,-0.36006724766558307,0.00712000000001467,-0.05641000000002805,0.06353000000004272,0.1421833023923682
40,0.0006578657192602977,0.0004143006526511339,0.000612867345239132,0.0008736333655140482,0.0011719276643785692,0.0014532937944661262,0.0016442409803094638,0.0016757907034472552,0.001513614371246752,0.0011826189697490275,0.0007696903265316246,0.00039502476662367503,0.0001621966182874246,0.00011412956413525688,0.00021902516197969124,0.0003907824333926335,-0.024658586684905615,-1.688190692973322,-0.10329999999999018,-0.02661000000000513,-0.07668999999998505,0.5914544219922391
41,-0.0013659721288917792,4.33430142068314e-05,5.150604662407243e-05,3.6741801113349126e-05,-1.9297025148135027e-05,-0.00012554329597125324,-0.0002787875089821368,-0.0004720654922339973,-0.0007044581982644793,-0.0009780952369309315,-0.0012817383408959548,-0.0015771922779529435,-0.0018044911360702853,-0.0019052920517759198,-0.0018494767721547456,-0.0016487021202336027,-0.025301487234830056,-0.41244332636303227,0.015399999999999636,0.12449000000003707,-0.10909000000003743,0.3872049759957008
42,6.375736915686936e-05,-0.00015236292858744616,-0.0001243699956423594,-0.00011235796717201652,-0.00012690370453294353,-0.00016443267061483358,-0.00020754007742840308,-0.00023052122387146046,-0.00020780232219874684,-0.00012402766359276285,1.746857097983945e-05,0.00019384385453125041,0.00037139721212842147,0.0005164191086657333,0.0006002758975847122,0.0006013409285245963,0.005324678013934658,0.6105575693326983,0.03657000000001176,-0.037219999999990705,0.07379000000000246,-1.765239117499732
43,0.0006746127948756842,0.0006760016688053261,0.0008691378341960654,0.001083621953424263,0.001290215970372821,0.0014531092330499762,0.001535543190065769,0.0015066573534965322,0.0013525325190708593,0.0010888860867689365,0.0007650018026069683,0.00044988975234216966,0.00020495332634185015,6.0077591142793096e-05,8.35627658424265e-06,1.992378004145312e-05,-0.02088856333638489,-1.095215978761388,-0.10958999999999719,-0.02062999999998283,-0.08896000000001436,2.614817859699542
44,-0.0007783609456945006,0.0008128280456234371,0.0008892386104517591,0.0009027749197011437,0.0008373922886190099,0.0006863948565222211,0.000455694488262548,0.0001666797177520829,-0.0001473808732749271,-0.00045160515269038193,-0.0007162532421651768,-0.0009134787031227498,-0.001014124177521225,-0.0009980255400862115,-0.0008718654626833633,-0.000673530505198805,-0.030914243522128793,0.09836311611665849,-0.02683999999999287,0.010859999999979664,-0.03769999999997253,4.162516415191931
45,-0.0013046303950786653,0.00035686312384142216,0.00045209797451839506,0.0005534170648453518,0.0006236974958379049,0.0006072267795572683,0.0004502345828504284,0.00013080955383082404,-0.0003179903884329427,-0.0008072263568531524,-0.0012193568018936674,-0.0014548028251309963,-0.001473210230783062,-0.0013027903892394166,-0.0010135266885203942,-0.0006788278886974419,-0.046901795534210144,-0.4043602615622035,0.048619999999999663,-0.02456000000000813,0.0731800000000078,3.5138473516053637
46,0.0004463941501318125,0.0005730993080419466,0.0007082354941114755,0.0008177159802063017,0.0008906129182564282,0.0009216595999219646,0.0009072705841357553,0.0008445275926830531,0.0007370532401890229,0.0006029582290286717,0.0004753069548995015,0.00039007124369749846,0.0003660058551542278,0.0003891090327042823,0.00041619951071525385,0.0004014071919453688,-0.012078468182730617,-0.26620658666098507,-0.05172999999999206,-0.052220000000033906,0.0004900000000418459,1.1725218664942076
47,0.00010842494641516431,0.0008179871664779625,0.0009509273586295608,0.001046420181138319,0.0010952242704967974,0.0010948727828657967,0.0010450516251490072,0.0009403224005781752,0.0007683957431171562,0.0005198380349865639,0.0002033194495617563,-0.00014776247705716727,-0.000484073263214313,-0.0007567762698966751,-0.0009307865218083355,-0.000992363594144341,-0.021024218279592333,-0.7663105066935145,-0.06352999999998588,0.030680000000018026,-0.0942100000000039,3.5845246046956163
48,-0.0012816766586095651,3.05008125209838e-05,-5.239575533133589e-05,-0.00022121610069647524,-0.0004883802651644009,-0.0008299690950073213,-0.0011811535409103069,-0.001454723458747753,-0.0015773036920405659,-0.0015256431438579465,-0.0013429462690950356,-0.0011227704251632886,-0.0009634550407090492,-0.0009158278632090955,-0.0009578238161269681,-0.0010148536934178054,-0.003545984255509893,1.7424078147543156,0.07684000000000424,0.06718999999998232,0.009650000000021919,1.6884738775988808
49,-0.002016641961731902,7.821127004925543e-06,-7.534217577032098e-05,-0.00019920967985365134,-0.00036904193340603353,-0.0005894919188477177,-0.0008622932216751922,-0.0011784861887575993,-0.0015086047532164581,-0.0018000680705292371,-0.0019896256613680663,-0.0020292409138941148,-0.0019121786805567087,-0.0016809624894426056,-0.001407706512776885,-0.0011575815899667052,-0.031079094088587667,0.3865524714619113,0.07013000000000602,0.10363999999998441,-0.03350999999997839,1.689941619297315
50,0.000423939153269548,0.00023828916187662585,0.00018607518104496457,0.00012476652376647301,8.624292517922516e-05,9.88393318278602e-05,0.0001707882920151116,0.00028219083511149545,0.0003913875150710622,0.00045338527711302756,0.0004408152534687293,0.0003567545978668818,0.00023371700422469832,0.00011940284730926898,5.459774087634983e-05,5.2832239609612586e-05,0.008559722100076605,-0.47198917917602046,-0.025130000000018526,-0.014189999999985048,-0.010940000000033478,0.706491447512235
51,-0.0006426116080004984,-2.9780619974495437e-06,4.2314631359730015e-05,7.61026967746048e-05,6.874980813464937e-05,1.563309197649687e-07,-0.0001277682016904702,-0.0002893304995846835,-0.00044610286948432165,-0.0005648933307977888,-0.000632313433130971,-0.0006573225740112987,-0.0006604543392458861,-0.0006571727955096973,-0.0006466553813476716,-0.0006135058886456157,-0.013778141560655044,0.37981908586171187,0.017629999999996926,0.0362700000000018,-0.018640000000004875,0.6661287388997152
52,-0.0007825159205391286,0.00017014010052540662,0.00010846745368031652,-7.315943515440182e-07,-0.0001542151866273933,-0.00034074098231540173,-0.0005407093883633696,-0.0007256668109468789,-0.0008593478782219499,-0.0009029250047113413,-0.0008262713934482635,-0.0006226121059075274,-0.0003181465213951684,3.231023115879417e-05,0.0003640513144971269,0.0006242260272429911,-0.008862909688228449,0.9010394078579083,0.04365000000001373,-0.05086999999997488,0.09451999999998861,-0.0124263215038809
53,0.0009385069541740787,-0.0001395355076746485,-0.00017961557245549375,-0.00018133837300360334,-0.00012250933196233937,7.327920719557568e-06,0.00019895116864343532,0.0004223537385769083,0.0006362326988420541,0.0008056917634196026,0.0009172308694906928,0.0009793061289644633,0.0010074860557974796,0.0010069421588865257,0.0009687812634162629,0.0008839835372096427,0.019166901242129164,-0.444198956874871,0.007040000000017699,-0.096650000000011,0.1036900000000287,-0.09284121601376683
54,0.0017900146241410786,0.000661050057382262,0.0009702311208922287,0.001319562874411817,0.0016570893541810738,0.0019229823650757094,0.002073638853482218,0.002101899595342127,0.0020392568378678755,0.0019349465077501682,0.0018222446404281278,0.0016950843341886346,0.0015154872862475077,0.0012493723556296077,0.0009023662594315196,0.0005256410639093989,-0.008347654379591951,-0.4166757264356704,-0.13265000000001237,-0.05768000000000484,-0.07497000000000753,2.175771222500771
55,0.0008311184208759093,0.0005105640053427729,0.0006490221046222544,0.0007807708421532222,0.0008948172797613729,0.0009917725214101392,0.0010719013597022542,0.0011203502603807092,0.0011100948194924243,0.00102462892084898,0.0008775041142135009,0.000706287895268165,0.0005454232192849684,0.00040417176275264755,0.00026869869079715336,0.00012275321119636917,-0.004786066976586234,-0.7521045775515915,-0.029570000000006758,-0.060669999999959145,0.031099999999952388,3.608540885899856
56,0.0007616346864545154,0.0008228486730522677,0.0010621168028183137,0.0013082777576731708,0.001524999721173037,0.0016699548925795948,0.001708607741023438,0.0016268480581989042,0.001434984189177535,0.001162416633187946,0.000849057211825488,0.0005382157721002256,0.00026943999582373923,6.891993758340043e-05,-5.8480364697022225e-05,-0.00012778717304873233,-0.02322157125054769,-0.8070368696822072,-0.08074999999999477,-0.04027999999999565,-0.04046999999999912,3.014458397490671
57,0.00034682124195162256,0.00047287167050269474,0.0005322919908512525,0.0005725556476100513,0.0005773181254234983,0.0005467494179794974,0.0005018275267527628,0.0004695312601761259,0.00045806654051605555,0.0004428898488064714,0.0003785102336031354,0.00023014024666212496,9.082915083391541e-07,-0.00026687330596186776,-0.0005152080297435857,-0.0006976759909321784,-0.001332070568483168,-0.03711972049514145,-0.027760000000000673,0.010660000000029868,-0.03842000000003054,2.163894027202332
58,1.12843990462963e-05,-0.0004171475508821798,-0.0005142322626880969,-0.000589150090365087,-0.0006202462094526684,-0.0005970934391614779,-0.0005259284855013702,-0.0004247320401760124,-0.00030972094298764574,-0.00018326033878746095,-3.478842643556135e-05,0.00014382825080283546,0.0003411335358390888,0.0005222915691415198,0.0006419233843294458,0.0006645170687947788,0.012073585069432902,0.11449507011707283,0.02181999999999107,-0.0029299999999921056,0.024749999999983174,-2.42937337080366
59,-0.0013982692843024225,-8.650427690370943e-05,-0.00018107388704446947,-0.0003278446223654585,-0.0005322042817313966,-0.0007931845926753001,-0.0010954272225679462,-0.0013966478292785078,-0.0016224824338599841,-0.0016808501954936883,-0.0014960582567893344,-0.0010480430202075564,-0.00039499402726062005,0.00033647887289256495,0.000992651382830112,0.001446780331632258,-0.014210118310758801,1.6746684294777197,0.10414000000000101,-0.10340000000002192,0.20754000000002293,-0.16887888999190181
