n,a,b,orientation,batch,samples,kind,k,count
170,13,1,first,0,1000000,minus,39,1
170,13,1,first,0,1000000,minus,45,1
170,13,1,first,0,1000000,minus,47,2
170,13,1,first,0,1000000,minus,48,2
170,13,1,first,0,1000000,minus,49,2
170,13,1,first,0,1000000,minus,50,2
170,13,1,first,0,1000000,minus,51,2
170,13,1,first,0,1000000,minus,52,4
170,13,1,first,0,1000000,minus,53,7
170,13,1,first,0,1000000,minus,54,11
170,13,1,first,0,1000000,minus,55,14
170,13,1,first,0,1000000,minus,56,13
170,13,1,first,0,1000000,minus,57,31
170,13,1,first,0,1000000,minus,58,35
170,13,1,first,0,1000000,minus,59,49
170,13,1,first,0,1000000,minus,60,66
170,13,1,first,0,1000000,minus,61,71
170,13,1,first,0,1000000,minus,62,95
170,13,1,first,0,1000000,minus,63,146
170,13,1,first,0,1000000,minus,64,172
170,13,1,first,0,1000000,minus,65,262
170,13,1,first,0,1000000,minus,66,340
170,13,1,first,0,1000000,minus,67,425
170,13,1,first,0,1000000,minus,68,545
170,13,1,first,0,1000000,minus,69,735
170,13,1,first,0,1000000,plus,69,1
170,13,1,first,0,1000000,minus,70,856
170,13,1,first,0,1000000,plus,70,2
170,13,1,first,0,1000000,minus,71,1131
170,13,1,first,0,1000000,plus,71,2
170,13,1,first,0,1000000,minus,72,1473
170,13,1,first,0,1000000,plus,72,3
170,13,1,first,0,1000000,minus,73,1847
170,13,1,first,0,1000000,plus,73,15
170,13,1,first,0,1000000,minus,74,2300
170,13,1,first,0,1000000,plus,74,10
170,13,1,first,0,1000000,minus,75,2807
170,13,1,first,0,1000000,plus,75,16
170,13,1,first,0,1000000,minus,76,3475
170,13,1,first,0,1000000,plus,76,43
170,13,1,first,0,1000000,minus,77,4163
170,13,1,first,0,1000000,plus,77,52
170,13,1,first,0,1000000,minus,78,5003
170,13,1,first,0,1000000,plus,78,70
170,13,1,first,0,1000000,minus,79,6051
170,13,1,first,0,1000000,plus,79,110
170,13,1,first,0,1000000,minus,80,7550
170,13,1,first,0,1000000,plus,80,183
170,13,1,first,0,1000000,minus,81,8987
170,13,1,first,0,1000000,plus,81,269
170,13,1,first,0,1000000,minus,82,10889
170,13,1,first,0,1000000,plus,82,387
170,13,1,first,0,1000000,minus,83,12823
170,13,1,first,0,1000000,plus,83,569
170,13,1,first,0,1000000,minus,84,15232
170,13,1,first,0,1000000,plus,84,826
170,13,1,first,0,1000000,minus,85,17474
170,13,1,first,0,1000000,plus,85,1147
170,13,1,first,0,1000000,minus,86,20550
170,13,1,first,0,1000000,plus,86,1610
170,13,1,first,0,1000000,minus,87,23274
170,13,1,first,0,1000000,plus,87,2225
170,13,1,first,0,1000000,minus,88,26546
170,13,1,first,0,1000000,plus,88,3180
170,13,1,first,0,1000000,minus,89,29925
170,13,1,first,0,1000000,plus,89,4020
170,13,1,first,0,1000000,minus,90,33419
170,13,1,first,0,1000000,plus,90,5445
170,13,1,first,0,1000000,minus,91,37080
170,13,1,first,0,1000000,plus,91,6944
170,13,1,first,0,1000000,minus,92,39955
170,13,1,first,0,1000000,plus,92,9272
170,13,1,first,0,1000000,minus,93,43333
170,13,1,first,0,1000000,plus,93,11470
170,13,1,first,0,1000000,minus,94,46182
170,13,1,first,0,1000000,plus,94,14431
170,13,1,first,0,1000000,minus,95,48575
