batch,replica_first,samples,field_sha256,translation_sha256,pair_imaginary_max,conjugacy_max_abs,d1_C113_plus_re,d1_C113_plus_im,d1_C122_plus_re,d1_C122_plus_im,d1_C244_plus_re,d1_C244_plus_im,d1_C334_plus_re,d1_C334_plus_im,d1_G1_plus,d1_G2_plus,d1_V1_plus,d1_V2_plus,d1_C113_minus_re,d1_C113_minus_im,d1_C122_minus_re,d1_C122_minus_im,d1_C244_minus_re,d1_C244_minus_im,d1_C334_minus_re,d1_C334_minus_im,d1_G1_minus,d1_G2_minus,d1_V1_minus,d1_V2_minus,d2_C113_plus_re,d2_C113_plus_im,d2_C122_plus_re,d2_C122_plus_im,d2_C244_plus_re,d2_C244_plus_im,d2_C334_plus_re,d2_C334_plus_im,d2_G1_plus,d2_G2_plus,d2_V1_plus,d2_V2_plus,d2_C113_minus_re,d2_C113_minus_im,d2_C122_minus_re,d2_C122_minus_im,d2_C244_minus_re,d2_C244_minus_im,d2_C334_minus_re,d2_C334_minus_im,d2_G1_minus,d2_G2_minus,d2_V1_minus,d2_V2_minus,d3_C113_plus_re,d3_C113_plus_im,d3_C122_plus_re,d3_C122_plus_im,d3_C244_plus_re,d3_C244_plus_im,d3_C334_plus_re,d3_C334_plus_im,d3_G1_plus,d3_G2_plus,d3_V1_plus,d3_V2_plus,d3_C113_minus_re,d3_C113_minus_im,d3_C122_minus_re,d3_C122_minus_im,d3_C244_minus_re,d3_C244_minus_im,d3_C334_minus_re,d3_C334_minus_im,d3_G1_minus,d3_G2_minus,d3_V1_minus,d3_V2_minus
0,0,200,e3ebae734f39cb826f10730fc07732a25d152a57c9f725dbe152d668b43db98f,6887a2341383ae57466ecfcd07046fc4158ca4838c25c0735d2aa371d0720cba,9.367506770274758e-17,1.7554167342883506e-16,-0.38113466179497946,0.08555094676388543,-0.7220588337100159,0.30518609422462506,-0.38113466179497957,-0.08555094676388547,-0.7220588337100163,-0.3051860942246245,2.4127050983124847,2.0772949016875164,12.822492235949962,12.017507764050029,-0.39871514830996546,-0.06344987653579032,-0.18417028989001782,0.06890007367833906,-0.3987151483099654,0.06344987653579048,-0.18417028989001769,-0.06890007367833888,1.6358359213500129,1.904164078649987,11.525835921350012,11.794164078649988,0.43680650449500463,-0.6125686758994358,-0.2636919426949879,0.028313785996005793,0.43680650449500485,0.6125686758994356,-0.2636919426949879,-0.028313785996005456,0.6669504831500294,1.293049516849971,13.3022084194666,11.87112491386673,0.4103343685400048,-0.20774841781712647,-1.046013888754932,-0.5590092293290059,0.41033436854000527,0.2077484178171262,-1.0460138887549322,0.5590092293290065,0.41819660112501056,0.6418033988749893,11.56824045318333,11.538426213483334,0.15291174943497599,-0.1297058292976351,0.399055728090001,-0.2983637896808461,0.15291174943497615,0.12970582929763508,0.399055728090001,0.29836378968084576,-0.1360990336999412,1.1160990336999415,12.470557280900017,12.649442719099998,0.4374953415699776,0.2785446972877502,0.2338885438199983,-0.16242161565408014,0.4374953415699774,-0.27854469728775055,0.23388854381999835,0.16242161565407964,1.8367878707749143,0.0032121292250859744,11.569726535583355,12.016940131083315
1,200,200,8e6d64016610ad5920f2c530bb47403f27b4bf601b770ac8079a987795fbff3c,18c548b335e75c6b84280da55ab5d2711abdbd774f44087532106e4c68828143,8.326672684688674e-17,2.423651445728339e-16,0.5752987404449666,-0.2846190867073207,-0.9158297101099822,0.1237933951876257,0.575298740444967,0.2846190867073206,-0.9158297101099826,-0.12379339518762511,1.0826548483250777,2.7373451516749228,12.892874108616688,13.280459224716646,1.0240000000000005,0.3204029984853472,-0.41929874044496707,-0.36700181416365735,1.0240000000000005,-0.3204029984853477,-0.4192987404449666,0.36700181416365757,2.1320162612375113,2.377983738762489,16.10100615354994,14.818993846450052,-0.25847213595499957,0.09786168091258679,0.15369815393501823,0.43626403092349025,-0.25847213595499974,-0.09786168091258646,0.1536981539350179,-0.43626403092349075,-0.041853648862396044,2.171853648862396,13.582776052433328,13.403890614233347,-0.226800293254974,-0.29349955235294567,0.05388854381999817,0.46235770050808994,-0.22680029325497414,0.29349955235294556,0.05388854381999819,-0.4623577005080899,0.8941640786499871,0.6258359213500123,16.367213595499955,15.47278640450004,0.05030184606498181,-0.5094423821150815,-0.022865338205020548,-0.008980559531591693,0.050301846064982156,0.5094423821150812,-0.022865338205020673,0.008980559531591764,-0.706787870774914,1.126787870774914,13.603322981266613,12.530010352066716,0.07977708763999639,-0.8135184181340034,-0.8145773808949713,-0.8050619569934658,0.0797770876399969,0.8135184181340032,-0.8145773808949709,0.8050619569934664,-1.2633126291998993,0.8833126291998995,15.669071198499987,15.370928801500003
2,400,200,8ca0ff719707d17277ad809c673b698b4623ec4823defbc25c674bce2439f6ae,1b62b4c8650d686796a50c927fdac6a83f0d051af769d277e162242dfa10343e,1.0408340855860843e-16,2.1677797545656835e-16,0.18834057978003513,-0.1788486720064724,-0.3914690303349846,0.0011100582057033525,0.18834057978003538,0.17884867200647211,-0.3914690303349845,-0.0011100582057029735,1.408409463487533,2.1015905365124676,11.935278640450003,12.024721359549998,-0.13104330560994013,0.2820986886380139,-0.07550155281000748,-0.20839623905536828,-0.13104330560994026,-0.28209868863801385,-0.0755015528100076,0.20839623905536805,1.5924419859625552,2.7775580140374454,13.385180584266646,12.908152749066687,0.2729117494349762,0.26443785123273095,-0.34666252583997986,0.18022077940770276,0.272911749434976,-0.2644378512327313,-0.3466625258399799,-0.18022077940770273,1.6556230589874903,1.4543769410125091,12.256940131083313,11.809726535583355,0.31230805730501215,0.09838577930364115,-0.4397445651649735,0.3383022561249374,0.31230805730501204,-0.09838577930364105,-0.43974456516497373,-0.3383022561249367,-0.8380339887498955,1.3980339887498952,11.53881843821677,13.834514895116557,0.6884334022399468,0.46320570951826556,-0.21835446853496698,0.83517185489579,0.6884334022399463,-0.4632057095182657,-0.218354468534968,-0.8351718548957905,-0.654640053362438,0.6646400533624378,11.623802910116702,12.309530423216634,0.0029705831449919062,0.23432795333040726,0.28719349550499534,-0.13721418754202952,0.00297058314499192,-0.23432795333040707,0.28719349550499534,0.13721418754202913,0.0018847050625472456,1.0081152949374528,12.128065044950048,13.111934955049954
3,600,200,6f7802ac87bc878ee54d1743338277bd79ad9453f70aba4e790c74dac4457414,685976b1ae94b81ab662f24c33b5217754b950fb6720ed4f17e300179eb54d14,9.71445146547012e-17,2.482534153247273e-16,-0.17004641122995537,0.3571350131595169,-0.13972446517001114,-0.3746484987563917,-0.17004641122995545,-0.35713501315951657,-0.13972446517001066,0.37464849875639183,1.226393202250021,1.673606797749979,11.79324562921669,12.300087704116644,-0.03215786740995703,0.4231671491882076,-0.276,0.01178663575764631,-0.03215786740995709,-0.4231671491882074,-0.2759999999999999,-0.011786635757646255,0.9753599466375619,2.2946400533624383,14.170753393266729,15.482579940066605,-0.2131021393199562,-0.11830496558270345,-0.060551069659978154,0.031767683460302204,-0.2131021393199563,0.11830496558270356,-0.06055106965997814,-0.03176768346030198,1.5741640786499875,1.305835921350013,13.47136732208323,11.235299344583442,-0.09854485841994792,-0.3455485651738043,0.08072135954999568,0.0829450583097647,-0.09854485841994765,0.34554856517380417,0.08072135954999599,-0.08294505830976476,1.756737620787507,1.9132623792124928,15.137223947566667,15.316109385766657,0.037232229220048804,0.2554572917011395,0.3201052449399717,0.2453666739638447,0.03723222922004852,-0.2554572917011395,0.32010524493997145,-0.24536667396384465,0.47527864045000434,0.5647213595499959,12.503978318349978,12.176021681650013,0.03692417191503679,0.5716438740968284,0.9612925292049366,0.04062452014470634,0.036924171915036365,-0.5716438740968282,0.9612925292049367,-0.04062452014470687,0.28549150281252655,0.8445084971874737,14.396677018733385,15.469989647933275
4,800,200,83d641ebad5c136a5010948cecbba344a48aa865ce40e57e98d2aa26a4ce3765,0832847eba3687f579b50eba11efb2475fa63636e21761d2c6526f4d959edb1a,1.0755285551056204e-16,2.118352371637509e-16,0.787278640450004,-0.6492005966876382,0.5364133022449834,-0.31743496694973244,0.7872786404500043,0.649200596687638,0.5364133022449837,0.317434966949732,2.1833939353874565,1.2666060646125428,13.999891591749924,12.360108408250083,0.4143343685400052,0.22502348317969442,0.9651547617899423,-0.6669997604412611,0.41433436854000455,-0.22502348317969456,0.9651547617899423,0.6669997604412605,1.5814589803375034,1.648541019662497,13.25637249811659,11.556960835216747,-0.28158048651498624,-0.15670936931600388,-0.2798947550600287,0.02070533386564441,-0.281580486514986,0.15670936931600407,-0.2798947550600288,-0.020705333865644347,1.7210332556124595,0.8489667443875408,13.257399355799965,12.422600644200044,-0.2829179606750064,-0.06984817657448146,-0.6917445651649736,-0.20320809110834678,-0.28291796067500624,0.06984817657448145,-0.6917445651649736,0.20320809110834703,1.285278640450004,1.3747213595499956,11.628611973783334,11.718054692883335,-0.3820789337049786,-0.20869652071326886,0.8887414595449582,-0.3829047721249955,-0.3820789337049785,0.2086965207132689,0.8887414595449582,0.3829047721249949,0.665278640450004,0.7547213595499959,12.673070220983405,14.193596445683259,0.13691174943497603,0.2088584760228292,0.25430184606498174,-0.692731286944366,0.13691174943497592,-0.2088584760228295,0.2543018460649822,0.6927312869443664,0.44514708427504,1.2948529157249602,11.658710029966699,12.314623303366638
5,1000,200,56330ce271ee381f939196c39f3db2df6693190ff1dbcacf1453d5437ea9447f,e863374c3ce4d572d6e3d2a3ea06577eee6a494d1f855b5ae6908feb5b3988a4,7.979727989493313e-17,2.0816681711721685e-16,0.3576656314599947,-0.38316682132052243,-0.2002229123600032,0.45327704709053146,0.3576656314599952,0.3831668213205223,-0.20022291236000359,-0.45327704709053146,1.6063118960624632,0.8236881039375369,13.275082528083285,12.231584138583383,0.7286888370749729,-0.13071579361737173,-0.5803281572999744,0.7145466790157138,0.7286888370749728,0.13071579361737118,-0.5803281572999748,-0.7145466790157137,1.682705098312485,1.3472949016875164,12.649158902616632,11.8441744307167,0.3360000000000001,0.06276382283517487,-0.10027553482998904,0.33323783102510307,0.3360000000000001,-0.06276382283517518,-0.10027553482998938,-0.33323783102510307,1.3405572809000086,1.519442719099992,12.768983494383347,12.97768317228332,0.4766888370749723,-0.18613321351771275,-0.7010820393249938,-0.029161795006181115,0.4766888370749729,0.18613321351771256,-0.7010820393249939,0.029161795006181355,1.2065247584249854,0.8934752415750149,11.009834943833432,13.096831722833238,0.3621315561749643,-0.17669041701865973,0.6494628190949541,-0.6971715197671784,0.36213155617496423,0.17669041701865953,0.6494628190949545,0.6971715197671783,0.9119349550499539,-0.07193495504995365,12.481769898883385,13.584896767783281,0.06539009663000608,0.6458085606469355,0.28918728426496504,0.21826304005950908,0.0653900966300057,-0.645808560646935,0.2891872842649652,-0.21826304005950894,0.5293614129124335,-0.8793614129124336,11.7787100299667,12.43462330336664
6,1200,200,66f6741fc262ab45f1a6d4c669d78dfe5da0f371bfd4573d8392d756765520ef,7290fd78b68bf379badada29ebe47530c889e5418e15a21424f5b574c3d83316,8.622617226893831e-17,1.8875832159447664e-16,-0.05574456516497381,-0.7660715934455175,0.09730495168499702,-0.2883732658295179,-0.055744565164973336,0.7660715934455177,0.09730495168499712,0.2883732658295179,0.568196601125011,0.7918033988749897,11.440175408233287,10.42649125843338,0.2896130089900092,-0.2976777359802305,0.7801253449349339,0.047246636916551774,0.28961300899000936,0.29767773598023045,0.7801253449349342,-0.04724663691655211,0.978753882025019,1.3812461179749806,13.644525247183282,12.422141419483392,-1.0884535022349087,-0.4914812630518976,-0.4789380606699687,0.46865590666081436,-1.0884535022349084,0.4914812630518983,-0.4789380606699689,-0.468655906660814,0.5859674775249768,0.09403252247502318,11.543410685383263,9.963255981283412,-0.3089117494349761,-0.7824986497979096,-0.7428854381999833,-0.68839114800752,-0.3089117494349758,0.7824986497979098,-0.742885438199983,0.6883911480075211,0.7021478174124757,0.18785218258752406,15.191258913833149,11.315407752833513,0.21022912360003368,0.2542471396094695,-0.6076594202199647,0.6910971303476086,0.21022912360003376,-0.25424713960946943,-0.607659420219965,-0.6910971303476084,1.2219349550499539,0.23806504495004635,11.473137220966619,10.340196112366723,-0.036996894379984935,0.30946437173787694,0.10822291236000309,-0.35410512020030804,-0.036996894379984865,-0.3094643717378768,0.10822291236000327,0.3541051202003079,0.6728366544874484,-0.4228366544874487,14.27062428088322,11.79604238578345
7,1400,200,a11d46bcd77080cc19edfeba5be4033f9607ab2b86aa0737cf29d290b8da7819,472a5770f309975588d0439f4c3c602ab5f3decdec84b434ba1514b6abc79790,1.0408340855860843e-16,2.3551386880256624e-16,0.1797770876399966,-0.0027442148024609536,-0.5139612662849468,-0.4377980936342815,0.17977708763999664,0.0027442148024607593,-0.5139612662849465,0.43779809363428157,0.811327424162539,1.6386725758374612,9.668720382033415,11.397946284633257,-0.07617028989001759,0.13319795922430516,-0.019278640450004075,0.5387661324308233,-0.0761702898900177,-0.13319795922430508,-0.019278640450004478,-0.5387661324308232,1.719016994374948,0.6009830056250525,10.211212617983376,11.13545404868329,-0.28613155617496416,0.2838948005443324,-0.1788002932549745,0.20102620715931413,-0.2861315561749642,-0.2838948005443322,-0.17880029325497446,-0.20102620715931407,0.29639320225002097,0.7436067977499788,10.130469576783364,10.816197089883298,0.07963932022500196,-0.5632875068422581,-0.28577087639996657,-0.16242161565407973,0.07963932022500231,0.5632875068422581,-0.28577087639996646,0.16242161565408003,0.46026311234992856,-1.0602631123499284,9.967430412000109,12.352569587999882,0.12399999999999997,-0.44661669785631286,-0.2648266044899673,-0.341232055198179,0.1240000000000002,0.44661669785631253,-0.26482660448996714,0.34123205519817895,-0.4249342219125177,-0.8050657780874821,10.36834886143341,11.97831780523326,0.238885438199983,-0.1588676243038167,-0.4943544685349677,-0.12385525661121885,0.23888543819998312,0.15886762430381646,-0.49435446853496784,0.12385525661121928,0.2729179606750066,0.40708203932499387,9.961310674166736,11.452022659166591
8,1600,200,8a728c3efefc767b075fd8e8a771873ad96d2709c91837af7c6834ae46207e49,7828d50e738c6ffbcdf4a9c3a8e00a3faf12bf504c9db5c8dfb45f16620aa8e5,8.326672684688674e-17,1.962615573354719e-16,-0.7316393202250022,0.006636720272998553,0.022715148309965374,-0.10648009736268405,-0.7316393202250021,-0.006636720272998045,0.022715148309965443,0.10648009736268395,0.5902128623625222,1.0597871376374781,13.009442719099994,12.830557280900011,-0.01889786068004362,0.06155367074350507,0.30221670111997284,-0.31701096244464455,-0.018897860680043784,-0.061553670743505075,0.3022167011199731,0.31701096244464416,1.1845898033750315,1.8554101966249685,13.124066022466625,12.289267310866707,0.7510758280849636,0.5164266419684207,-0.3126036921299638,-0.2877873060148694,0.7510758280849634,-0.5164266419684214,-0.31260369212996375,0.2877873060148699,1.517082039324994,1.3829179606750064,12.71685242696667,12.776480906366668,0.1407213595499958,-0.14946306026713713,0.5230232056149777,0.1421402862935233,0.14072135954999598,0.14946306026713668,0.5230232056149776,-0.1421402862935235,1.0434752415750146,1.356524758424985,13.608591269649905,11.551408730350092,-0.03005883371001614,-0.45190493968930096,0.46087922695995315,-0.247062691984196,-0.030058833710015796,0.4519049396893008,0.4608792269599528,0.24706269198419603,1.6865247584249854,1.3734752415750149,11.82585662548345,14.240810041183227,0.4941841786449502,-0.008980559531591936,0.16194116628998384,-0.34094637704143144,0.49418417864495,0.00898055953159153,0.16194116628998403,0.3409463770414314,0.2304257247250439,1.1695742752749558,12.694819415733358,13.171847250933313
9,1800,200,a4afe5406a4b1c7aa0aecd82821742054c19ded4862d2c736cdd72905c440f42,978c0c262842fb7bbf2b19835a1b2f6499ca530029d1a97e7b6187170ac7b17a,9.020562075079397e-17,2.482534153247273e-16,0.10216407864998753,-0.05489332150928655,-0.22516718427000215,0.5560411977933917,0.10216407864998739,0.0548933215092865,-0.2251671842700027,-0.5560411977933911,2.0079837387624893,1.762016261237512,11.491671842700026,12.028328157299978,0.24377708763999678,0.017760931291249664,-0.6518823325799681,0.27919251852599275,0.2437770876399969,-0.017760931291249796,-0.6518823325799684,-0.27919251852599225,2.074984471899924,0.46501552810007585,14.919783183499845,11.640216816500153,0.1825046584300225,-0.5471224996853933,-0.2915866977550165,-0.20304613579878641,0.18250465843002295,0.5471224996853931,-0.29158669775501617,0.2030461357987866,0.9463118960624636,0.16368810393753677,11.061222970050096,13.05877702994991,0.22988854381999832,-0.6447603638648258,0.09268883707497272,-0.16869619284558396,0.22988854381999868,0.6447603638648256,0.09268883707497264,0.16869619284558401,1.5042956348249512,0.47570436517504816,12.447322003750037,13.192677996249968,0.21438699100999045,-0.9552729323848119,0.6140789337049787,0.4497466847014882,0.2143869910099911,0.9552729323848121,0.6140789337049788,-0.44974668470148804,0.08931116292502729,0.6706888370749724,11.609901943816638,11.043431389516694,0.22877398201998167,0.011948591067206705,-0.5407414595449582,0.7609453069220902,0.2287739820199814,-0.011948591067206813,-0.5407414595449588,-0.7609453069220896,1.0592298567374696,0.41077014326253064,13.13980388763328,12.006862779033384
